discipline,Competitor,DOB,Mark,WIND,Nat,Venue,Meeting,Date,year,Pos,tier,group,competitionId,source
women_100h,Alexis J. JAMES,09 APR 2004,12.94,,JAM,"National Stadium, Kingston (JAM)",Velocity Fest #19,19 APR 2026,2026,1.0,D,Continental Tour,7238860,worldwide
women_100h,Emelia CHATFIELD,23 NOV 2001,13.66,,HAI,"National Stadium, Kingston (JAM)",Velocity Fest #19,19 APR 2026,2026,2.0,D,Continental Tour,7238860,worldwide
women_100h,Vitoria ALVES,11 MAR 1998,12.85,,BRA,"CeNARD, Buenos Aires (ARG)",Challenger Continental Tour Hugo M. La Nasa,19 APR 2026,2026,1.0,D,Continental Tour,7239581,worldwide
women_100h,Alia ARMSTRONG,28 DEC 2000,12.77,,USA,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,25 APR 2026,2026,1.0,B,Continental Tour,7237033,worldwide
women_100h,Alexandra WEBSTER,24 MAR 2002,12.84,,USA,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,25 APR 2026,2026,3.0,B,Continental Tour,7237033,worldwide
women_100h,Tonea MARSHALL,17 OCT 1998,13.02,,USA,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,25 APR 2026,2026,4.0,B,Continental Tour,7237033,worldwide
women_100h,Amoi BROWN,11 JAN 1999,13.09,,JAM,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,25 APR 2026,2026,5.0,B,Continental Tour,7237033,worldwide
women_100h,Denisha CARTWRIGHT,28 DEC 1999,13.17,,BAH,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,25 APR 2026,2026,6.0,B,Continental Tour,7237033,worldwide
women_100h,Evonne BRITTON,28 JUL 1991,13.46,,GHA,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,25 APR 2026,2026,7.0,B,Continental Tour,7237033,worldwide
women_100h,Andrea Carolina VARGAS,28 MAY 1996,13.97,,CRC,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,25 APR 2026,2026,8.0,B,Continental Tour,7237033,worldwide
women_100h,Jaiya COVINGTON,09 AUG 2003,13.09,,USA,"Franklin Field, Philadelphia, PA (USA)",Penn Relay Carnival,25 APR 2026,2026,1.0,B,Continental Tour,7234852,worldwide
women_100h,Marcia SEY,07 NOV 2001,13.45,,GBR,"Franklin Field, Philadelphia, PA (USA)",Penn Relay Carnival,25 APR 2026,2026,2.0,B,Continental Tour,7234852,worldwide
women_100h,Jiadie MO,06 JAN 2000,13.08,,CHN,"Zhaoqing Sports Center, Zhaoqing (CHN)",National Athletics Grand Prix 1,26 APR 2026,2026,1.0,D,Continental Tour,7239297,worldwide
women_100h,Rayniah JONES,28 SEP 2001,12.68,,USA,"National Stadium, Gaborone (BOT)",Botswana Golden Grand Prix,26 APR 2026,2026,1.,B,Continental Tour,7229642,worldwide
women_100h,Cyréna SAMBA-MAYELA,31 OCT 2000,13.13,,FRA,"National Stadium, Gaborone (BOT)",Botswana Golden Grand Prix,26 APR 2026,2026,2.,B,Continental Tour,7229642,worldwide
women_100h,Milica EMINI,11 OCT 1999,13.64,,SRB,"National Stadium, Gaborone (BOT)",Botswana Golden Grand Prix,26 APR 2026,2026,3.,B,Continental Tour,7229642,worldwide
women_100h,Gezelle MAGERMAN,21 APR 1997,14.41,,RSA,"National Stadium, Gaborone (BOT)",Botswana Golden Grand Prix,26 APR 2026,2026,4.,B,Continental Tour,7229642,worldwide
women_100h,Rayniah JONES,28 SEP 2001,12.72,,USA,"Pilditch Stadium, Pretoria (RSA)",Simbine Classic,28 APR 2026,2026,1.,B,Continental Tour,7233329,worldwide
women_100h,Luca KOZÁK,01 JUN 1996,12.88,,HUN,"Pilditch Stadium, Pretoria (RSA)",Simbine Classic,28 APR 2026,2026,2.,B,Continental Tour,7233329,worldwide
women_100h,Tumi RAMOKGOPA,27 AUG 2007,12.96,,RSA,"Pilditch Stadium, Pretoria (RSA)",Simbine Classic,28 APR 2026,2026,3.,B,Continental Tour,7233329,worldwide
women_100h,Cyréna SAMBA-MAYELA,31 OCT 2000,13.17,,FRA,"Pilditch Stadium, Pretoria (RSA)",Simbine Classic,28 APR 2026,2026,4.,B,Continental Tour,7233329,worldwide
women_100h,Anna TÓTH,20 NOV 2003,13.19,,HUN,"Pilditch Stadium, Pretoria (RSA)",Simbine Classic,28 APR 2026,2026,5.,B,Continental Tour,7233329,worldwide
women_100h,Milica EMINI,11 OCT 1999,13.69,,SRB,"Pilditch Stadium, Pretoria (RSA)",Simbine Classic,28 APR 2026,2026,7.,B,Continental Tour,7233329,worldwide
women_100h,Gezelle MAGERMAN,21 APR 1997,13.87,,RSA,"Pilditch Stadium, Pretoria (RSA)",Simbine Classic,28 APR 2026,2026,8.,B,Continental Tour,7233329,worldwide
women_100h,Yumi TANAKA,15 DEC 1998,13.03,,JPN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,1.,C,Continental Tour,7238866,worldwide
women_100h,Mako FUKUBE,28 OCT 1995,13.08,,JPN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,2.,C,Continental Tour,7238866,worldwide
women_100h,Chisato KIYOYAMA,24 JUL 1991,13.20,,JPN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,3.,C,Continental Tour,7238866,worldwide
women_100h,Hitomi NAKAJIMA,13 JUL 1995,13.26,,JPN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,4.,C,Continental Tour,7238866,worldwide
women_100h,Jingyang LIU,12 AUG 1997,13.31,,CHN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,5.,C,Continental Tour,7238866,worldwide
women_100h,Celeste MUCCI,11 AUG 1999,13.51,,AUS,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,7.,C,Continental Tour,7238866,worldwide
women_100h,Alaysha JOHNSON,20 JUL 1996,12.57,,USA,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",LSU Invitational,02 MAY 2026,2026,1.,D,Continental Tour,7239723,worldwide
women_100h,Alia ARMSTRONG,28 DEC 2000,12.88,,USA,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",LSU Invitational,02 MAY 2026,2026,3.,D,Continental Tour,7239723,worldwide
women_100h,Paola VAZQUEZ,28 NOV 1998,13.08,,PUR,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",LSU Invitational,02 MAY 2026,2026,5.,D,Continental Tour,7239723,worldwide
women_100h,Yanla NDJIP-NYEMECK,12 JUL 2002,DNS,,BEL,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",LSU Invitational,02 MAY 2026,2026,,D,Continental Tour,7239723,worldwide
women_100h,Lucy-Jane MATTHEWS,17 SEP 2002,13.62,,GBR,"Sportpark Ter Specke, Lisse (NED)",Ter Specke Bokaal,09 MAY 2026,2026,1.,D,Continental Tour,7234689,worldwide
women_100h,Alicia BARRETT,25 MAR 1998,13.40,,GBR,"Wan Chai Sports Ground, Hong Kong (HKG)",Hong Kong Athletics Championships,09 MAY 2026,2026,OC,B,National Championships,7239524,worldwide
women_100h,Mako FUKUBE,28 OCT 1995,12.90,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,1.,C,Continental Tour,7239320,worldwide
women_100h,Hitomi NAKAJIMA,13 JUL 1995,12.95,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,2.,C,Continental Tour,7239320,worldwide
women_100h,Yuki OMATSU,15 MAY 1996,13.02,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,4.,C,Continental Tour,7239320,worldwide
women_100h,Chisato KIYOYAMA,24 JUL 1991,13.16,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,6.,C,Continental Tour,7239320,worldwide
women_100h,Alia ARMSTRONG,28 DEC 2000,13.34,,USA,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,7.,C,Continental Tour,7239320,worldwide
women_100h,Rei HONDA,25 NOV 2001,15.08,,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",13th Kinami Michitaka Memorial Athletics Meet,10 MAY 2026,2026,8.,C,Continental Tour,7239320,worldwide
women_100h,Tobi AMUSAN,23 APR 1997,12.84,,NGR,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,13 MAY 2026,2026,1.,GL,Area Champs,7238651,worldwide
women_100h,Ashley MILLER,17 FEB 1998,13.25,,ZIM,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,13 MAY 2026,2026,2.,GL,Area Champs,7238651,worldwide
women_100h,Adaobi TABUGBO,03 OCT 2001,13.27,,NGR,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,13 MAY 2026,2026,3.,GL,Area Champs,7238651,worldwide
women_100h,Evonne BRITTON,28 JUL 1991,13.43,,GHA,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,13 MAY 2026,2026,4.,GL,Area Champs,7238651,worldwide
women_100h,Sidonie FIADANANTSOA,30 APR 1999,13.50,,MAD,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,13 MAY 2026,2026,5.,GL,Area Champs,7238651,worldwide
women_100h,Maribel Vanessa CAICEDO,01 APR 1998,13.33,,ECU,"Estadio Brigido Iriarte, Caracas (VEN)",Grand Prix Memorial Brigido Iriarte,15 MAY 2026,2026,1.,D,Continental Tour,7242007,worldwide
women_100h,Daniela FRA,29 FEB 2000,13.71,,ESP,"Pista atletismo Can Mises, Ibiza (ESP)",Meeting de Atletismo Toni Bonet,16 MAY 2026,2026,1.,D,Continental Tour,7241767,worldwide
women_100h,Alia ARMSTRONG,28 DEC 2000,12.75,,USA,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,1.,A,Continental Tour,7233064,worldwide
women_100h,Yumi TANAKA,15 DEC 1998,12.81,,JPN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,2.,A,Continental Tour,7233064,worldwide
women_100h,Mako FUKUBE,28 OCT 1995,12.85,,JPN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,3.,A,Continental Tour,7233064,worldwide
women_100h,Hitomi NAKAJIMA,13 JUL 1995,12.90,,JPN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,4.,A,Continental Tour,7233064,worldwide
women_100h,Amoi BROWN,11 JAN 1999,12.96,,JAM,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,5.,A,Continental Tour,7233064,worldwide
women_100h,Anna TÓTH,20 NOV 2003,12.96,,HUN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,6.,A,Continental Tour,7233064,worldwide
women_100h,Chisato KIYOYAMA,24 JUL 1991,13.01,,JPN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,7.,A,Continental Tour,7233064,worldwide
women_100h,Yuki OMATSU,15 MAY 1996,13.04,,JPN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,8.,A,Continental Tour,7233064,worldwide
women_100h,Tatiana AHOLOU,26 NOV 2000,13.09,,CAN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,9.,A,Continental Tour,7233064,worldwide
women_100h,Yuwei LIN,02 MAY 1999,13.28,,CHN,"Changshou Sports Center, Chongqing (CHN)",The 4th Belt and Road Athletics Invitational Meeting & National Athletics Grand Prix Series-3rd Leg,18 MAY 2026,2026,1.,B,Continental Tour,7240981,worldwide
women_100h,Anamaria NESTERIUC,29 NOV 1993,13.40,,ROU,"Changshou Sports Center, Chongqing (CHN)",The 4th Belt and Road Athletics Invitational Meeting & National Athletics Grand Prix Series-3rd Leg,18 MAY 2026,2026,2.,B,Continental Tour,7240981,worldwide
women_100h,Jiadie MO,06 JAN 2000,DQ,,CHN,"Changshou Sports Center, Chongqing (CHN)",The 4th Belt and Road Athletics Invitational Meeting & National Athletics Grand Prix Series-3rd Leg,18 MAY 2026,2026,,B,Continental Tour,7240981,worldwide
women_100h,Michelle JENNEKE,23 JUN 1993,12.87,,AUS,"Arafura Stadium, Darwin (AUS)",Oceania Athletics Championships,21 MAY 2026,2026,1.,GL,Area Champs,7216660,worldwide
women_100h,Luca KOZÁK,01 JUN 1996,12.86,,HUN,"Centro Sportivo Fontanassa, Savona (ITA)",15th Savona International Meeting,20 MAY 2026,2026,1.,C,Continental Tour,7235333,worldwide
women_100h,Saara KESKITALO,03 JUL 2000,12.86,,FIN,"Centro Sportivo Fontanassa, Savona (ITA)",15th Savona International Meeting,20 MAY 2026,2026,2.,C,Continental Tour,7235333,worldwide
women_100h,Giada CARMASSI,15 MAY 1994,12.93,,ITA,"Centro Sportivo Fontanassa, Savona (ITA)",15th Savona International Meeting,20 MAY 2026,2026,3.,C,Continental Tour,7235333,worldwide
women_100h,Elena CARRARO,03 JAN 2001,12.94,,ITA,"Centro Sportivo Fontanassa, Savona (ITA)",15th Savona International Meeting,20 MAY 2026,2026,4.,C,Continental Tour,7235333,worldwide
women_100h,Elisa Maria DI LAZZARO,05 JUN 1998,13.13,,ITA,"Centro Sportivo Fontanassa, Savona (ITA)",15th Savona International Meeting,20 MAY 2026,2026,5.,C,Continental Tour,7235333,worldwide
women_100h,Greisys ROBLE,18 JAN 2000,12.75,,CUB,"Estadio Panamericano, La Habana (CUB)",Cuban Championships,21 MAY 2026,2026,1.,B,National Championships,7241784,worldwide
women_100h,Lisyanet RUIZ,28 NOV 2002,12.99,,CUB,"Estadio Panamericano, La Habana (CUB)",Cuban Championships,21 MAY 2026,2026,2.,B,National Championships,7241784,worldwide
women_100h,Maayke TJIN-A-LIM,10 JAN 1998,12.86,,NED,"Boudewijnstadion, Bruxelles (BEL)",IFAM Outdoor,24 MAY 2026,2026,1.,C,Continental Tour,7235003,worldwide
women_100h,Lucy-Jane MATTHEWS,17 SEP 2002,13.25,,GBR,"Boudewijnstadion, Bruxelles (BEL)",IFAM Outdoor,24 MAY 2026,2026,7.,C,Continental Tour,7235003,worldwide
women_100h,Lovise Skarbøvik ANDRESEN,17 JAN 2004,DQ,,NOR,"Boudewijnstadion, Bruxelles (BEL)",IFAM Outdoor,24 MAY 2026,2026,,C,Continental Tour,7235003,worldwide
women_100h,Selina VON JACKOWSKI,10 DEC 1997,13.10,,SUI,"Stadion Trinermatten, Zofingen (SUI)",50. Pfingstmeeting,23 MAY 2026,2026,3.,D,Continental Tour,7235338,worldwide
women_100h,Talie BONDS,02 OCT 1998,14.24,,USA,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",USATF Throws Festival,23 MAY 2026,2026,1.,B,Continental Tour,7236526,worldwide
women_100h,Kendra HARRISON,18 SEP 1992,12.53,,USA,"Drake Stadium, Los Angeles, CA (USA)",LA Track Festival,23 MAY 2026,2026,1.,B,Continental Tour,7236537,worldwide
women_100h,Alaysha JOHNSON,20 JUL 1996,12.55,,USA,"Drake Stadium, Los Angeles, CA (USA)",LA Track Festival,23 MAY 2026,2026,2.,B,Continental Tour,7236537,worldwide
women_100h,Demisha ROSWELL,19 JUN 1998,12.73,,JAM,"Drake Stadium, Los Angeles, CA (USA)",LA Track Festival,23 MAY 2026,2026,3.,B,Continental Tour,7236537,worldwide
women_100h,Amoi BROWN,11 JAN 1999,12.81,,JAM,"Drake Stadium, Los Angeles, CA (USA)",LA Track Festival,23 MAY 2026,2026,4.,B,Continental Tour,7236537,worldwide
women_100h,Yanla NDJIP-NYEMECK,12 JUL 2002,12.98,,BEL,"Drake Stadium, Los Angeles, CA (USA)",LA Track Festival,23 MAY 2026,2026,5.,B,Continental Tour,7236537,worldwide
women_100h,Alexandra WEBSTER,24 MAR 2002,13.00,,USA,"Drake Stadium, Los Angeles, CA (USA)",LA Track Festival,23 MAY 2026,2026,6.,B,Continental Tour,7236537,worldwide
women_100h,Gabriele CUNNINGHAM,22 FEB 1998,13.13,,USA,"Drake Stadium, Los Angeles, CA (USA)",LA Track Festival,23 MAY 2026,2026,7.,B,Continental Tour,7236537,worldwide
women_100h,Liz CLAY,09 MAY 1995,13.56,,AUS,"Drake Stadium, Los Angeles, CA (USA)",LA Track Festival,23 MAY 2026,2026,8.,B,Continental Tour,7236537,worldwide
women_100h,Anja LUKIĆ,30 MAY 1999,13.42,,SRB,"Municipal Sports Center, Alexandria (GRE)",Alexandrino Meeting - Georgios Pantos Memorial,24 MAY 2026,2026,2.,D,Continental Tour,7235096,worldwide
women_100h,Emma NWOFOR,22 AUG 1996,12.96,,GBR,"Centro de Atletismo de Tenerife, Santa Cruz de Tenerife (ESP)",Canarias Athletics Invitational,27 MAY 2026,2026,1.,B,Continental Tour,7238255,worldwide
women_100h,Gabriele CUNNINGHAM,22 FEB 1998,13.00,,USA,"Centro de Atletismo de Tenerife, Santa Cruz de Tenerife (ESP)",Canarias Athletics Invitational,27 MAY 2026,2026,2.,B,Continental Tour,7238255,worldwide
women_100h,Elena CARRARO,03 JAN 2001,13.03,,ITA,"Centro de Atletismo de Tenerife, Santa Cruz de Tenerife (ESP)",Canarias Athletics Invitational,27 MAY 2026,2026,3.,B,Continental Tour,7238255,worldwide
women_100h,Selina VON JACKOWSKI,10 DEC 1997,13.12,,SUI,"Centro de Atletismo de Tenerife, Santa Cruz de Tenerife (ESP)",Canarias Athletics Invitational,27 MAY 2026,2026,4.,B,Continental Tour,7238255,worldwide
women_100h,Aasia LAURENCIN,01 SEP 2002,17.24,,LCA,"Centro de Atletismo de Tenerife, Santa Cruz de Tenerife (ESP)",Canarias Athletics Invitational,27 MAY 2026,2026,8.,B,Continental Tour,7238255,worldwide
women_100h,Anna TÓTH,20 NOV 2003,13.28,,HUN,"Fana Stadion, Bergen (NOR)",Trond Mohn Games,28 MAY 2026,2026,2.,B,Continental Tour,7235125,worldwide
women_100h,Lovise Skarbøvik ANDRESEN,17 JAN 2004,13.29,,NOR,"Fana Stadion, Bergen (NOR)",Trond Mohn Games,28 MAY 2026,2026,3.,B,Continental Tour,7235125,worldwide
women_100h,Sacha ALESSANDRINI,07 JUN 1999,13.34,,FRA,"Fana Stadion, Bergen (NOR)",Trond Mohn Games,28 MAY 2026,2026,4.,B,Continental Tour,7235125,worldwide
women_100h,Hawa JALLOH,05 JAN 2003,13.81,,GER,"Fana Stadion, Bergen (NOR)",Trond Mohn Games,28 MAY 2026,2026,5.,B,Continental Tour,7235125,worldwide
women_100h,Vilma MÄKI,08 FEB 2002,DNF,,FIN,"Fana Stadion, Bergen (NOR)",Trond Mohn Games,28 MAY 2026,2026,,B,Continental Tour,7235125,worldwide
women_100h,Luca KOZÁK,01 JUN 1996,12.66,,HUN,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",8th Irena Szewińska Memorial,29 MAY 2026,2026,1.,A,Continental Tour,7229790,worldwide
women_100h,Pia SKRZYSZOWSKA,20 APR 2001,12.67,,POL,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",8th Irena Szewińska Memorial,29 MAY 2026,2026,2.,A,Continental Tour,7229790,worldwide
women_100h,Alaysha JOHNSON,20 JUL 1996,12.75,,USA,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",8th Irena Szewińska Memorial,29 MAY 2026,2026,3.,A,Continental Tour,7229790,worldwide
women_100h,Saara KESKITALO,03 JUL 2000,12.99,,FIN,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",8th Irena Szewińska Memorial,29 MAY 2026,2026,4.,A,Continental Tour,7229790,worldwide
women_100h,Alicja SIELSKA,12 JUL 2003,13.01,,POL,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",8th Irena Szewińska Memorial,29 MAY 2026,2026,5.,A,Continental Tour,7229790,worldwide
women_100h,Marika MAJEWSKA,05 MAY 2002,DQ,,POL,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",8th Irena Szewińska Memorial,29 MAY 2026,2026,,A,Continental Tour,7229790,worldwide
women_100h,Amber HUGHES,23 SEP 1994,12.73,,USA,"Ray Conn Sports Complex, Cleveland, TN (USA)",Music City Track Carnival,30 MAY 2026,2026,1.,D,Continental Tour,7239721,worldwide
women_100h,Demisha ROSWELL,19 JUN 1998,12.74,,JAM,"Ray Conn Sports Complex, Cleveland, TN (USA)",Music City Track Carnival,30 MAY 2026,2026,2.,D,Continental Tour,7239721,worldwide
women_100h,Yanla NDJIP-NYEMECK,12 JUL 2002,12.81,,BEL,"Ray Conn Sports Complex, Cleveland, TN (USA)",Music City Track Carnival,30 MAY 2026,2026,3.,D,Continental Tour,7239721,worldwide
women_100h,Evonne BRITTON,28 JUL 1991,12.93,,GHA,"Ray Conn Sports Complex, Cleveland, TN (USA)",Music City Track Carnival,30 MAY 2026,2026,4.,D,Continental Tour,7239721,worldwide
women_100h,Rayniah JONES,28 SEP 2001,12.99,,USA,"Tsirio Stadium, Limassol (CYP)",Cyprus International Athletics Meeting,29 MAY 2026,2026,1.,C,Continental Tour,7234133,worldwide
women_100h,Nika GLOJNARIČ,29 NOV 2000,13.03,,SLO,"Tsirio Stadium, Limassol (CYP)",Cyprus International Athletics Meeting,29 MAY 2026,2026,2.,C,Continental Tour,7234133,worldwide
