discipline,Competitor,DOB,Mark,WIND,Nat,Venue,Meeting,Date,year,Pos,tier,group,competitionId,source
men_200m,Christopher IUS,10 FEB 2000,20.83,,AUS,"Lakeside Stadium, Melbourne (AUS)",Maurie Plant Meet,28 MAR 2026,2026,5.0,A,Continental Tour,7232016,worldwide
men_200m,Benjamin RICHARDSON,19 DEC 2003,20.97,,IRL,"Lakeside Stadium, Melbourne (AUS)",Maurie Plant Meet,28 MAR 2026,2026,6.0,A,Continental Tour,7232016,worldwide
men_200m,Jaleel CROAL,13 MAR 2003,20.74,,IVB,"Percy Beard Track, Gainesville, FL (USA)",Pepsi Florida Relays,04 APR 2026,2026,2.0,D,Continental Tour,7235940,worldwide
men_200m,Jordan WARE,,21.09,,USA,"Percy Beard Track, Gainesville, FL (USA)",Pepsi Florida Relays,04 APR 2026,2026,5.0,D,Continental Tour,7235940,worldwide
men_200m,Godiraone Kevin LOBATLAMANG,17 JAN 2003,20.40,,BOT,"National Stadium, Gaborone (BOT)",Botswana Championships,05 APR 2026,2026,3.0,B,National Championships,7241518,worldwide
men_200m,Anthony PESELA,09 JUN 2002,DNF,,BOT,"National Stadium, Gaborone (BOT)",Botswana Championships,05 APR 2026,2026,,B,National Championships,7241518,worldwide
men_200m,Gout GOUT,29 DEC 2007,19.67,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,12 APR 2026,2026,1.0,B,National Championships,7232772,worldwide
men_200m,Aidan MURPHY,14 OCT 2003,19.88,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,12 APR 2026,2026,2.0,B,National Championships,7232772,worldwide
men_200m,Calab LAW,31 DEC 2003,20.21,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,12 APR 2026,2026,3.0,B,National Championships,7232772,worldwide
men_200m,Christopher IUS,10 FEB 2000,20.26,,AUS,"Olympic Park, Sydney (AUS)",Australian Championships,12 APR 2026,2026,4.0,B,National Championships,7232772,worldwide
men_200m,John RUTLEDGE,17 JUN 2003,20.94,,USA,"Percy Beard Track, Gainesville, FL (USA)",Tom Jones Memorial,17 APR 2026,2026,1.,D,Continental Tour,7235850,worldwide
men_200m,Logan POPELKA,09 AUG 2003,21.05,,USA,"Percy Beard Track, Gainesville, FL (USA)",Tom Jones Memorial,17 APR 2026,2026,2.,D,Continental Tour,7235850,worldwide
men_200m,Sinesipho DAMBILE,02 MAR 2002,20.02,,RSA,"Coetzenburg Stadium, Stellenbosch (RSA)",South African Championships,18 APR 2026,2026,1.,B,National Championships,7237289,worldwide
men_200m,Naeem JACK,31 JUL 2007,20.34,,RSA,"Coetzenburg Stadium, Stellenbosch (RSA)",South African Championships,18 APR 2026,2026,2.,B,National Championships,7237289,worldwide
men_200m,Eckhart POTGIETER,13 JUN 2002,20.66,,RSA,"Coetzenburg Stadium, Stellenbosch (RSA)",South African Championships,18 APR 2026,2026,4.,B,National Championships,7237289,worldwide
men_200m,Gardeo ISAACS,27 DEC 1998,20.95,,RSA,"Coetzenburg Stadium, Stellenbosch (RSA)",South African Championships,18 APR 2026,2026,7.,B,National Championships,7237289,worldwide
men_200m,Katriel ANGULO,23 JAN 2002,20.30,,ECU,"La Vicentina, Quito (ECU)",Ecuadorean Championships,19 APR 2026,2026,1.,B,National Championships,7236979,worldwide
men_200m,José GONZÁLEZ,14 MAY 1995,20.38,,DOM,"La Vicentina, Quito (ECU)",Ecuadorean Championships,19 APR 2026,2026,OC,B,National Championships,7236979,worldwide
men_200m,Cesar ALMIRÓN,06 AUG 2001,20.69,,PAR,"La Vicentina, Quito (ECU)",Ecuadorean Championships,19 APR 2026,2026,OC,B,National Championships,7236979,worldwide
men_200m,Zablon EKWAM,04 AUG 1997,20.85,,KEN,"Addis Ababa Stadium, Addis Ababa (ETH)",Addis Ababa Grand Prix,18 APR 2026,2026,2.,C,Continental Tour,7239468,worldwide
men_200m,Chidi OKEZIE,08 AUG 1993,20.92,,NGR,"Addis Ababa Stadium, Addis Ababa (ETH)",Addis Ababa Grand Prix,18 APR 2026,2026,3.,C,Continental Tour,7239468,worldwide
men_200m,Adrian KERR,07 OCT 2003,20.28,,JAM,"National Stadium, Kingston (JAM)",Velocity Fest #19,19 APR 2026,2026,1.,D,Continental Tour,7238860,worldwide
men_200m,Oblique SEVILLE,16 MAR 2001,20.43,,JAM,"National Stadium, Kingston (JAM)",Velocity Fest #19,19 APR 2026,2026,2.,D,Continental Tour,7238860,worldwide
men_200m,Ackeem BLAKE,21 JAN 2002,20.58,,JAM,"National Stadium, Kingston (JAM)",Velocity Fest #19,19 APR 2026,2026,3.,D,Continental Tour,7238860,worldwide
men_200m,Antonio WATSON,11 SEP 2001,20.82,,JAM,"National Stadium, Kingston (JAM)",Velocity Fest #19,19 APR 2026,2026,4.,D,Continental Tour,7238860,worldwide
men_200m,Sinesipho DAMBILE,02 MAR 2002,19.77,,RSA,"Nyayo National Stadium, Nairobi (KEN)",Kip Keino Classic,24 APR 2026,2026,1.,A,Continental Tour,7233226,worldwide
men_200m,Bryan LEVELL,23 DEC 2003,19.93,,JAM,"Nyayo National Stadium, Nairobi (KEN)",Kip Keino Classic,24 APR 2026,2026,2.,A,Continental Tour,7233226,worldwide
men_200m,Claude Emmanuel ITOUNGUE BOGOGNIE,03 AUG 2001,20.51,,CMR,"Nyayo National Stadium, Nairobi (KEN)",Kip Keino Classic,24 APR 2026,2026,3.,A,Continental Tour,7233226,worldwide
men_200m,Kyree KING,09 JUL 1994,20.60,,USA,"Nyayo National Stadium, Nairobi (KEN)",Kip Keino Classic,24 APR 2026,2026,4.,A,Continental Tour,7233226,worldwide
men_200m,Chidi OKEZIE,08 AUG 1993,20.74,,NGR,"Nyayo National Stadium, Nairobi (KEN)",Kip Keino Classic,24 APR 2026,2026,7.,A,Continental Tour,7233226,worldwide
men_200m,Andre DE GRASSE,10 NOV 1994,19.84,,CAN,"National Stadium, Gaborone (BOT)",Botswana Golden Grand Prix,26 APR 2026,2026,1.,B,Continental Tour,7229642,worldwide
men_200m,Aaron BROWN,27 MAY 1992,20.07,,CAN,"National Stadium, Gaborone (BOT)",Botswana Golden Grand Prix,26 APR 2026,2026,2.,B,Continental Tour,7229642,worldwide
men_200m,Kyree KING,09 JUL 1994,20.24,,USA,"National Stadium, Gaborone (BOT)",Botswana Golden Grand Prix,26 APR 2026,2026,3.,B,Continental Tour,7229642,worldwide
men_200m,Brandon HICKLIN,02 APR 1999,20.31,,USA,"National Stadium, Gaborone (BOT)",Botswana Golden Grand Prix,26 APR 2026,2026,4.,B,Continental Tour,7229642,worldwide
men_200m,Zablon EKWAM,04 AUG 1997,20.68,,KEN,"National Stadium, Gaborone (BOT)",Botswana Golden Grand Prix,26 APR 2026,2026,6.,B,Continental Tour,7229642,worldwide
men_200m,Dapriest HOGANS,,20.61,,USA,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",LSU Invitational,02 MAY 2026,2026,2.,D,Continental Tour,7239723,worldwide
men_200m,Jamarion STUBBS,05 SEP 2004,20.73,,USA,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",LSU Invitational,02 MAY 2026,2026,3.,D,Continental Tour,7239723,worldwide
men_200m,Jelani WATKINS,05 NOV 2004,DNS,,USA,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",LSU Invitational,02 MAY 2026,2026,,D,Continental Tour,7239723,worldwide
men_200m,Tate TAYLOR,26 SEP 2007,DNS,,USA,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",LSU Invitational,02 MAY 2026,2026,,D,Continental Tour,7239723,worldwide
men_200m,Koki UEYAMA,15 MAY 1999,21.12,,JPN,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",41st Shizuoka International Athletics Meet,03 MAY 2026,2026,6.,C,Continental Tour,7238867,worldwide
men_200m,Soshi MIZUKUBO,01 MAR 1999,23.71,,JPN,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",41st Shizuoka International Athletics Meet,03 MAY 2026,2026,8.,C,Continental Tour,7238867,worldwide
men_200m,Abdulaziz Abdui ATAFI,02 DEC 2001,20.81,,KSA,"King Fahd Sports City Stadium, Taif (KSA)",The Saudi Arabian Championships for Men,09 MAY 2026,2026,1.,B,National Championships,7237446,worldwide
men_200m,Jeremiah AZU,15 MAY 2001,20.73,,GBR,"Mary Peters Track, Belfast (GBR)",The Belfast Classic - formerly the Belfast Irish milers meet,09 MAY 2026,2026,1.,D,Continental Tour,7234851,worldwide
men_200m,Seunghwan KO,14 NOV 1997,20.92,,KOR,"Jeongseon Sports Complex, Jeongseon (KOR)",80th Korean Championships,14 MAY 2026,2026,3.,B,National Championships,7237613,worldwide
men_200m,Cheickna TRAORE,21 OCT 2000,20.32,,CIV,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,17 MAY 2026,2026,1.,GL,Area Champs,7238651,worldwide
men_200m,Godiraone Kevin LOBATLAMANG,17 JAN 2003,20.73,,BOT,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,17 MAY 2026,2026,4.,GL,Area Champs,7238651,worldwide
men_200m,Joseph Paul AMOAH,12 JAN 1997,20.83,,GHA,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,17 MAY 2026,2026,5.,GL,Area Champs,7238651,worldwide
men_200m,Chidi OKEZIE,08 AUG 1993,20.99,,NGR,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,17 MAY 2026,2026,6.,GL,Area Champs,7238651,worldwide
men_200m,Guy MAGANGA GORRA,18 MAR 1993,21.47,,GAB,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,17 MAY 2026,2026,8.,GL,Area Champs,7238651,worldwide
men_200m,Abdulaziz Abdui ATAFI,02 DEC 2001,20.50,,KSA,"Suhaim bin Hamad Stadium, Doha (QAT)",GCC Games,17 MAY 2026,2026,2.,D,Area Regional Champs,7238929,worldwide
men_200m,Animesh KUJUR,02 JUN 2003,20.77,,IND,"Princess Noura University, Riyadh (KSA)",Saudi Athletics Grand Prix,15 MAY 2026,2026,1.,C,Continental Tour,7234022,worldwide
men_200m,Toby HARRIES,30 SEP 1998,21.01,,GBR,"Princess Noura University, Riyadh (KSA)",Saudi Athletics Grand Prix,15 MAY 2026,2026,3.,C,Continental Tour,7234022,worldwide
men_200m,Onyema ADIGIDA,07 JAN 2000,21.05,,NED,"Princess Noura University, Riyadh (KSA)",Saudi Athletics Grand Prix,15 MAY 2026,2026,4.,C,Continental Tour,7234022,worldwide
men_200m,Eliezer ADJIBI,23 SEP 2000,20.72,,CAN,"Andreas Vergotis Municipal Stadium, Argostoli (GRE)",Vergotia 2026,16 MAY 2026,2026,1.,D,Continental Tour,7235078,worldwide
men_200m,Cravon GILLESPIE,31 JUL 1996,20.99,,USA,"Andreas Vergotis Municipal Stadium, Argostoli (GRE)",Vergotia 2026,16 MAY 2026,2026,2.,D,Continental Tour,7235078,worldwide
men_200m,Jordan ANTHONY,29 JUN 2004,20.05,,USA,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,1.,A,Continental Tour,7233064,worldwide
men_200m,Courtney LINDSEY,18 NOV 1998,20.28,,USA,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,2.,A,Continental Tour,7233064,worldwide
men_200m,Towa UZAWA,25 NOV 2002,20.33,,JPN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,3.,A,Continental Tour,7233064,worldwide
men_200m,Adrian KERR,07 OCT 2003,20.58,,JAM,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,4.,A,Continental Tour,7233064,worldwide
men_200m,Soshi MIZUKUBO,01 MAR 1999,20.68,,JPN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,5.,A,Continental Tour,7233064,worldwide
men_200m,Calab LAW,31 DEC 2003,20.85,,AUS,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,6.,A,Continental Tour,7233064,worldwide
men_200m,Junhao SHI,27 OCT 2005,20.57,,CHN,"Changshou Sports Center, Chongqing (CHN)",The 4th Belt and Road Athletics Invitational Meeting & National Athletics Grand Prix Series-3rd Leg,19 MAY 2026,2026,1.,B,Continental Tour,7240981,worldwide
men_200m,Aidan MURPHY,14 OCT 2003,20.05,,AUS,"Arafura Stadium, Darwin (AUS)",Oceania Athletics Championships,21 MAY 2026,2026,1.,GL,Area Champs,7216660,worldwide
men_200m,Christopher IUS,10 FEB 2000,20.68,,AUS,"Arafura Stadium, Darwin (AUS)",Oceania Athletics Championships,21 MAY 2026,2026,2.,GL,Area Champs,7216660,worldwide
men_200m,Shay VEITCH,07 DEC 2000,21.27,,NZL,"Arafura Stadium, Darwin (AUS)",Oceania Athletics Championships,21 MAY 2026,2026,4.,GL,Area Champs,7216660,worldwide
men_200m,Charles DOBSON,20 OCT 1999,20.26,,GBR,"Centro Sportivo Fontanassa, Savona (ITA)",15th Savona International Meeting,20 MAY 2026,2026,1.,C,Continental Tour,7235333,worldwide
men_200m,Reynier MENA,21 NOV 1996,20.35,,CUB,"Centro Sportivo Fontanassa, Savona (ITA)",15th Savona International Meeting,20 MAY 2026,2026,2.,C,Continental Tour,7235333,worldwide
men_200m,Andrea FEDERICI,24 FEB 1997,20.93,,ITA,"Centro Sportivo Fontanassa, Savona (ITA)",15th Savona International Meeting,20 MAY 2026,2026,4.,C,Continental Tour,7235333,worldwide
men_200m,William REAIS,04 MAY 1999,20.95,,SUI,"Centro Sportivo Fontanassa, Savona (ITA)",15th Savona International Meeting,20 MAY 2026,2026,5.,C,Continental Tour,7235333,worldwide
men_200m,Felix SVENSSON,09 AUG 1997,20.81,,SUI,"Stadion Trinermatten, Zofingen (SUI)",50. Pfingstmeeting,23 MAY 2026,2026,1.,D,Continental Tour,7235338,worldwide
men_200m,Lionel SPITZ,12 JAN 2001,21.40,,SUI,"Stadion Trinermatten, Zofingen (SUI)",50. Pfingstmeeting,23 MAY 2026,2026,4.,D,Continental Tour,7235338,worldwide
men_200m,Ján VOLKO,02 NOV 1996,20.98,,SVK,"Atletický štadión, Martin (SVK)",TIPOS Challenge Slovakia,23 MAY 2026,2026,1.,D,Continental Tour,7235035,worldwide
men_200m,Reynier MENA,21 NOV 1996,20.71,,CUB,"Centro de Atletismo de Tenerife, Santa Cruz de Tenerife (ESP)",Canarias Athletics Invitational,27 MAY 2026,2026,1.,B,Continental Tour,7238255,worldwide
men_200m,Taymir BURNET,01 OCT 1992,21.09,,NED,"Centro de Atletismo de Tenerife, Santa Cruz de Tenerife (ESP)",Canarias Athletics Invitational,27 MAY 2026,2026,3.,B,Continental Tour,7238255,worldwide
men_200m,Brendon RODNEY,09 APR 1992,21.10,,CAN,"Centro de Atletismo de Tenerife, Santa Cruz de Tenerife (ESP)",Canarias Athletics Invitational,27 MAY 2026,2026,4.,B,Continental Tour,7238255,worldwide
men_200m,Gilles Anthony AFOUMBA,14 JUN 1996,21.51,,CGO,"Stade Philippe Mahut, Fontainebleau (FRA)",Meeting National de Seine et Marne,29 MAY 2026,2026,6.,D,Continental Tour,7235107,worldwide
men_200m,Guy MAGANGA GORRA,18 MAR 1993,20.83,,GAB,"Tsirio Stadium, Limassol (CYP)",Cyprus International Athletics Meeting,29 MAY 2026,2026,2.,C,Continental Tour,7234133,worldwide
men_200m,Claude Emmanuel ITOUNGUE BOGOGNIE,03 AUG 2001,21.11,,CMR,"Stade de la Réunification de Bepanda, Douala (CMR)",Grand Prix International,30 MAY 2026,2026,1.,B,Continental Tour,7240289,worldwide
men_200m,Delvis SANTOS,27 JUN 1999,20.45,,POR,"Stadion Juliska, Praha (CZE)",Josef Odlozil Memorial,01 JUN 2026,2026,1.,C,Continental Tour,7234805,worldwide
men_200m,Ryan ZEZE,29 JAN 1998,20.56,,FRA,"Stadion Juliska, Praha (CZE)",Josef Odlozil Memorial,01 JUN 2026,2026,2.,C,Continental Tour,7234805,worldwide
men_200m,Ondřej MACÍK,12 JAN 2001,20.79,,CZE,"Stadion Juliska, Praha (CZE)",Josef Odlozil Memorial,01 JUN 2026,2026,4.,C,Continental Tour,7234805,worldwide
men_200m,Deniz ALMAS,17 JUL 1997,21.36,,GER,"Stadion Juliska, Praha (CZE)",Josef Odlozil Memorial,01 JUN 2026,2026,6.,C,Continental Tour,7234805,worldwide
men_200m,Alexander OGANDO,03 MAY 2000,20.32,,DOM,"Estadio La Barranquita, Santiago de los Caballeros (DOM)",Dominican Championships,06 JUN 2026,2026,1.,B,National Championships,7242722,worldwide
men_200m,Yancarlos MARTÍNEZ,08 AUG 1992,20.79,,DOM,"Estadio La Barranquita, Santiago de los Caballeros (DOM)",Dominican Championships,06 JUN 2026,2026,2.,B,National Championships,7242722,worldwide
men_200m,José GONZÁLEZ,14 MAY 1995,21.11,,DOM,"Estadio La Barranquita, Santiago de los Caballeros (DOM)",Dominican Championships,06 JUN 2026,2026,5.,B,National Championships,7242722,worldwide
men_200m,Makanakaishe CHARAMBA,20 DEC 2001,19.88,,ZIM,"Cushing Stadium, College Station, TX (USA)",USATF Lone Star Grand Prix,06 JUN 2026,2026,1.,A,Continental Tour,7233088,worldwide
men_200m,Tate TAYLOR,26 SEP 2007,19.97,,USA,"Cushing Stadium, College Station, TX (USA)",USATF Lone Star Grand Prix,06 JUN 2026,2026,2.,A,Continental Tour,7233088,worldwide
men_200m,Aaron BROWN,27 MAY 1992,20.11,,CAN,"Cushing Stadium, College Station, TX (USA)",USATF Lone Star Grand Prix,06 JUN 2026,2026,3.,A,Continental Tour,7233088,worldwide
men_200m,Kyree KING,09 JUL 1994,20.32,,USA,"Cushing Stadium, College Station, TX (USA)",USATF Lone Star Grand Prix,06 JUN 2026,2026,4.,A,Continental Tour,7233088,worldwide
men_200m,Johnnie BLOCKBURGER,12 JUL 2002,20.33,,USA,"Cushing Stadium, College Station, TX (USA)",USATF Lone Star Grand Prix,06 JUN 2026,2026,5.,A,Continental Tour,7233088,worldwide
men_200m,Michael NORMAN,03 DEC 1997,20.40,,USA,"Cushing Stadium, College Station, TX (USA)",USATF Lone Star Grand Prix,06 JUN 2026,2026,6.,A,Continental Tour,7233088,worldwide
men_200m,Cameron CRUMP,03 SEP 1999,20.52,,USA,"Cushing Stadium, College Station, TX (USA)",USATF Lone Star Grand Prix,06 JUN 2026,2026,7.,A,Continental Tour,7233088,worldwide
men_200m,Adrian KERR,07 OCT 2003,20.62,,JAM,"Cushing Stadium, College Station, TX (USA)",USATF Lone Star Grand Prix,06 JUN 2026,2026,8.,A,Continental Tour,7233088,worldwide
men_200m,Demar FRANCIS,25 JAN 2001,20.79,,JAM,"Cushing Stadium, College Station, TX (USA)",USATF Lone Star Grand Prix,06 JUN 2026,2026,9.,A,Continental Tour,7233088,worldwide
men_200m,Guy MAGANGA GORRA,18 MAR 1993,20.46,,GAB,"Ethnikou Stadiou, Kalamata (GRE)",Papaflessia 2026,06 JUN 2026,2026,1.,D,Continental Tour,7235083,worldwide
men_200m,Eliezer ADJIBI,23 SEP 2000,20.69,,CAN,"Ethnikou Stadiou, Kalamata (GRE)",Papaflessia 2026,06 JUN 2026,2026,2.,D,Continental Tour,7235083,worldwide
men_200m,Animesh KUJUR,02 JUN 2003,20.47,,IND,"Banqiao Stadium, New Taipei City (TPE)",New Taipei City Athletics Open,07 JUN 2026,2026,1.,B,Continental Tour,7241997,worldwide
men_200m,Ondřej MACÍK,12 JAN 2001,20.99,,CZE,"Mestský Stadion Sletište, Kladno (CZE)",Kladno hází a Kladenské Memoriály,09 JUN 2026,2026,1.,C,Continental Tour,7234808,worldwide
men_200m,Guy MAGANGA GORRA,18 MAR 1993,20.88,,GAB,"Marsa Athletics Track, Marsa (MLT)",EAP Malta International,13 JUN 2026,2026,1.,D,Continental Tour,7234744,worldwide
men_200m,Felix SVENSSON,09 AUG 1997,21.21,,SUI,"Marsa Athletics Track, Marsa (MLT)",EAP Malta International,13 JUN 2026,2026,2.,D,Continental Tour,7234744,worldwide
men_200m,Soshi MIZUKUBO,01 MAR 1999,20.14,,JPN,"Municipal Mizuho Stadium, Nagoya (JPN)",Japanese Championships,14 JUN 2026,2026,1.,B,National Championships,7237909,worldwide
men_200m,Joshua HARTMANN,09 JUN 1999,20.89,,GER,"Parc des Sports C. Ehrmann, Nice (FRA)",Meeting Nikaia,13 JUN 2026,2026,2.,C,Continental Tour,7234178,worldwide
men_200m,Ronal LONGA,30 JUN 2004,20.31,,COL,"Sollentunavallen, Sollentuna (SWE)",Folksam Grand Prix Sollentuna,14 JUN 2026,2026,2.,C,Continental Tour,7234831,worldwide
men_200m,Gediminas TRUSKAUSKAS,02 JAN 1998,20.79,,LTU,"Palangos Stadionas, Palanga (LTU)",COSMA Cup World Athletics Continental Tour,17 JUN 2026,2026,1.,C,Continental Tour,7234216,worldwide
men_200m,Aaron BROWN,27 MAY 1992,20.33,,CAN,"Terry Fox AF, Ottawa (CAN)",Canadian Championships,21 JUN 2026,2026,1.,B,National Championships,7237652,worldwide
men_200m,Eliezer ADJIBI,23 SEP 2000,20.37,,CAN,"Terry Fox AF, Ottawa (CAN)",Canadian Championships,21 JUN 2026,2026,2.,B,National Championships,7237652,worldwide
men_200m,Brendon RODNEY,09 APR 1992,20.60,,CAN,"Terry Fox AF, Ottawa (CAN)",Canadian Championships,21 JUN 2026,2026,3.,B,National Championships,7237652,worldwide
men_200m,Franquelo PEREZ,19 JUL 2002,20.41,,DOM,"Estadio Ciudad de Málaga, Málaga (ESP)",Meeting Internacional Ciudad de Málaga,18 JUN 2026,2026,2.,D,Continental Tour,7234117,worldwide
men_200m,Guy MAGANGA GORRA,18 MAR 1993,20.67,,GAB,"Estadio Ciudad de Málaga, Málaga (ESP)",Meeting Internacional Ciudad de Málaga,18 JUN 2026,2026,3.,D,Continental Tour,7234117,worldwide
men_200m,Marcus LAWLER,28 FEB 1995,20.79,,IRL,"Estadio Ciudad de Málaga, Málaga (ESP)",Meeting Internacional Ciudad de Málaga,18 JUN 2026,2026,4.,D,Continental Tour,7234117,worldwide
men_200m,Felix SVENSSON,09 AUG 1997,21.08,,SUI,"Estadio Ciudad de Málaga, Málaga (ESP)",Meeting Internacional Ciudad de Málaga,18 JUN 2026,2026,6.,D,Continental Tour,7234117,worldwide
men_200m,Christopher TAYLOR,01 OCT 1999,20.09,,JAM,"National Stadium, Kingston (JAM)",Jamaican Championships,21 JUN 2026,2026,1.,B,National Championships,7239107,worldwide
men_200m,Jevaughn POWELL,19 NOV 2000,20.14,,JAM,"National Stadium, Kingston (JAM)",Jamaican Championships,21 JUN 2026,2026,2.,B,National Championships,7239107,worldwide
men_200m,Roshawn CLARKE,01 JUL 2004,20.28,,JAM,"National Stadium, Kingston (JAM)",Jamaican Championships,21 JUN 2026,2026,3.,B,National Championships,7239107,worldwide
men_200m,Tyquendo TRACEY,10 JUN 1993,20.36,,JAM,"National Stadium, Kingston (JAM)",Jamaican Championships,21 JUN 2026,2026,4.,B,National Championships,7239107,worldwide
men_200m,Kadrian GOLDSON,08 NOV 1997,20.43,,JAM,"National Stadium, Kingston (JAM)",Jamaican Championships,21 JUN 2026,2026,5.,B,National Championships,7239107,worldwide
men_200m,Adrian KERR,07 OCT 2003,20.46,,JAM,"National Stadium, Kingston (JAM)",Jamaican Championships,21 JUN 2026,2026,6.,B,National Championships,7239107,worldwide
men_200m,Javari THOMAS,25 SEP 2001,20.49,,JAM,"National Stadium, Kingston (JAM)",Jamaican Championships,21 JUN 2026,2026,7.,B,National Championships,7239107,worldwide
men_200m,Zablon EKWAM,04 AUG 1997,20.82,,KEN,"Nyayo National Stadium, Nairobi (KEN)",Kenyan Championships Cum Trials for Commonwealth Games,20 JUN 2026,2026,1.,B,National Championships,7241942,worldwide
men_200m,Ian KERR,01 MAY 1996,21.23,,BAH,"T. Robinson Stadium, Nassau (BAH)",Bahamas Championship,21 JUN 2026,2026,1.,B,National Championships,7243580,worldwide
men_200m,Noa BIBI,21 AUG 2000,20.55,,MRI,"Parc des Sports, Annecy (FRA)",Meeting Annecy,20 JUN 2026,2026,1.,D,Continental Tour,7235655,worldwide
men_200m,Loïc PREVOT,10 FEB 1998,20.96,,FRA,"Parc des Sports, Annecy (FRA)",Meeting Annecy,20 JUN 2026,2026,3.,D,Continental Tour,7235655,worldwide
men_200m,Lance LANG,01 FEB 2001,20.21,,USA,"Southwestern University Track Stadium, Georgetown, TX (USA)",ATX Classic,20 JUN 2026,2026,1.,C,Continental Tour,7236634,worldwide
