discipline,Competitor,DOB,Mark,WIND,Nat,Venue,Meeting,Date,year,Pos,tier,group,competitionId,source
women_JT,Ariana INCE,14 MAR 1989,48.73,,USA,"Millican Field at Throw Town, Ramona, OK (USA)",Oklahoma Throws Series World Invitational,10 APR 2026,2026,5.0,C,Continental Tour,7236488,worldwide
women_JT,Jana VAN SCHALKWYK,07 MAR 2001,53.12,,RSA,"Coetzenburg Stadium, Stellenbosch (RSA)",South African Championships,18 APR 2026,2026,1.0,B,National Championships,7237289,worldwide
women_JT,Esra TÜRKMEN,20 JAN 2002,56.56,,TUR,"Atatürk Stadyumu, Izmir (TUR)",Nurullah Ivak Throwing Cup,18 APR 2026,2026,1.0,D,Continental Tour,7236739,worldwide
women_JT,Ivana ĐURIĆ,26 AUG 2001,53.03,,SRB,"Atatürk Stadyumu, Izmir (TUR)",Nurullah Ivak Throwing Cup,18 APR 2026,2026,2.0,D,Continental Tour,7236739,worldwide
women_JT,Madison WILTROUT,04 JUN 1999,63.74,,USA,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,23 APR 2026,2026,1.0,B,Continental Tour,7237033,worldwide
women_JT,Rhema OTABOR,03 DEC 2002,60.83,,BAH,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,23 APR 2026,2026,2.0,B,Continental Tour,7237033,worldwide
women_JT,Tori MOORBY,17 MAY 1994,59.12,,NZL,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,23 APR 2026,2026,3.0,B,Continental Tour,7237033,worldwide
women_JT,Madelyn HARRIS,02 NOV 2000,57.79,,USA,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,23 APR 2026,2026,4.0,B,Continental Tour,7237033,worldwide
women_JT,Mckyla VAN DER WESTHUIZEN,11 MAR 2004,57.15,,RSA,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,23 APR 2026,2026,5.0,B,Continental Tour,7237033,worldwide
women_JT,Jana Marie LOWKA,13 DEC 2000,56.74,,GER,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,23 APR 2026,2026,6.0,B,Continental Tour,7237033,worldwide
women_JT,Ariana INCE,14 MAR 1989,56.23,,USA,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,23 APR 2026,2026,7.0,B,Continental Tour,7237033,worldwide
women_JT,Valentina BARRIOS,02 DEC 2003,55.89,,COL,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,23 APR 2026,2026,8.0,B,Continental Tour,7237033,worldwide
women_JT,Skylar CICCOLINI,23 JUL 2001,55.8,,USA,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,23 APR 2026,2026,9.0,B,Continental Tour,7237033,worldwide
women_JT,Elizabeth KORCZAK,12 APR 2003,51.52,,GBR,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,23 APR 2026,2026,10.0,B,Continental Tour,7237033,worldwide
women_JT,Sarah BLAKE,30 JUN 1997,50.55,,USA,"Drake Stadium, Des Moines, IA (USA)",116th Drake Relays,23 APR 2026,2026,11.0,B,Continental Tour,7237033,worldwide
women_JT,Xinjie GU,02 FEB 2001,56.89,,CHN,"Zhaoqing Sports Center, Zhaoqing (CHN)",National Athletics Grand Prix 1,26 APR 2026,2026,1.0,D,Continental Tour,7239297,worldwide
women_JT,Xinai LIU,17 NOV 1999,52.67,,CHN,"Zhaoqing Sports Center, Zhaoqing (CHN)",National Athletics Grand Prix 1,26 APR 2026,2026,2.0,D,Continental Tour,7239297,worldwide
women_JT,Sara KOLAK,22 JUN 1995,59.23,,CRO,"Pilditch Stadium, Pretoria (RSA)",Simbine Classic,28 APR 2026,2026,1.0,B,Continental Tour,7233329,worldwide
women_JT,Jana VAN SCHALKWYK,07 MAR 2001,54.77,,RSA,"Pilditch Stadium, Pretoria (RSA)",Simbine Classic,28 APR 2026,2026,2.0,B,Continental Tour,7233329,worldwide
women_JT,Annabella BOGDÁN,07 APR 1992,52.47,,HUN,"Pilditch Stadium, Pretoria (RSA)",Simbine Classic,28 APR 2026,2026,4.0,B,Continental Tour,7233329,worldwide
women_JT,Yuki YAMAMOTO,16 OCT 2000,61.45,,JPN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,1.0,C,Continental Tour,7238866,worldwide
women_JT,Sae TAKEMOTO,23 NOV 1999,59.14,,JPN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,2.0,C,Continental Tour,7238866,worldwide
women_JT,Marina SAITO,15 OCT 1995,59.07,,JPN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,3.0,C,Continental Tour,7238866,worldwide
women_JT,Momoko TSUJI,05 DEC 2003,58.98,,JPN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,4.0,C,Continental Tour,7238866,worldwide
women_JT,Momone UEDA,27 JUN 1999,58.95,,JPN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,5.0,C,Continental Tour,7238866,worldwide
women_JT,Mahiro OSA,26 NOV 1999,56.77,,JPN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,6.0,C,Continental Tour,7238866,worldwide
women_JT,Kana SHINODA,05 OCT 2002,54.01,,JPN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,9.0,C,Continental Tour,7238866,worldwide
women_JT,Mackenzie MIELCZAREK,06 FEB 2003,53.8,,AUS,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,10.0,C,Continental Tour,7238866,worldwide
women_JT,Sayuka KURATA,22 MAY 2004,51.64,,JPN,"Municipal Stadium, Hiroshima (JPN)",60th Oda Mikio Memorial,29 APR 2026,2026,13.0,C,Continental Tour,7238866,worldwide
women_JT,Nikol TABAČKOVÁ,24 JAN 1998,59.29,,CZE,"Městský stadion Střelnice, Domažlice (CZE)",19. ročník Hvězdného házení,08 MAY 2026,2026,1.0,C,Continental Tour,7235745,worldwide
women_JT,Petra SIČAKOVÁ,14 APR 2003,56.45,,CZE,"Městský stadion Střelnice, Domažlice (CZE)",19. ročník Hvězdného házení,08 MAY 2026,2026,2.0,C,Continental Tour,7235745,worldwide
women_JT,Sayuka KURATA,22 MAY 2004,53.4,,JPN,"Městský stadion Střelnice, Domažlice (CZE)",19. ročník Hvězdného házení,08 MAY 2026,2026,3.0,C,Continental Tour,7235745,worldwide
women_JT,Paola PADOVAN,04 DEC 1995,52.99,,ITA,"Městský stadion Střelnice, Domažlice (CZE)",19. ročník Hvězdného házení,08 MAY 2026,2026,4.0,C,Continental Tour,7235745,worldwide
women_JT,Martina PÍŠOVÁ,20 JUL 1994,52.26,,CZE,"Městský stadion Střelnice, Domažlice (CZE)",19. ročník Hvězdného házení,08 MAY 2026,2026,6.0,C,Continental Tour,7235745,worldwide
women_JT,Victoria KRAUSE,10 JUL 2000,53.36,,GER,"Sportpark Ter Specke, Lisse (NED)",Ter Specke Bokaal,09 MAY 2026,2026,2.0,D,Continental Tour,7234689,worldwide
women_JT,Qianqian DAI,23 AUG 2000,56.94,,CHN,"Sports Center, Jiaxing (CHN)",National Athletics Grand Prix 2,10 MAY 2026,2026,2.0,D,Continental Tour,7239310,worldwide
women_JT,Xinjie GU,02 FEB 2001,56.18,,CHN,"Sports Center, Jiaxing (CHN)",National Athletics Grand Prix 2,10 MAY 2026,2026,3.0,D,Continental Tour,7239310,worldwide
women_JT,Qiaozhen MA,13 FEB 2002,56.14,,CHN,"Sports Center, Jiaxing (CHN)",National Athletics Grand Prix 2,10 MAY 2026,2026,5.0,D,Continental Tour,7239310,worldwide
women_JT,Lijuan GE,17 JUL 1997,53.0,,CHN,"Sports Center, Jiaxing (CHN)",National Athletics Grand Prix 2,10 MAY 2026,2026,6.0,D,Continental Tour,7239310,worldwide
women_JT,Ting LI,31 DEC 2002,52.83,,CHN,"Sports Center, Jiaxing (CHN)",National Athletics Grand Prix 2,10 MAY 2026,2026,7.0,D,Continental Tour,7239310,worldwide
women_JT,Hanyue LI,08 AUG 2004,51.59,,CHN,"Sports Center, Jiaxing (CHN)",National Athletics Grand Prix 2,10 MAY 2026,2026,8.0,D,Continental Tour,7239310,worldwide
women_JT,Gyeongae GIM,05 MAR 1988,48.89,,KOR,"Jeongseon Sports Complex, Jeongseon (KOR)",80th Korean Championships,13 MAY 2026,2026,6.0,B,National Championships,7237613,worldwide
women_JT,Arianne DUARTE MORAIS,23 MAY 1999,56.43,,CPV,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,16 MAY 2026,2026,2.0,GL,Area Champs,7238651,worldwide
women_JT,Jana VAN SCHALKWYK,07 MAR 2001,54.36,,RSA,"University of Ghana Sports Stadium, Accra (GHA)",African Athletics Championships,16 MAY 2026,2026,3.0,GL,Area Champs,7238651,worldwide
women_JT,Madison WILTROUT,04 JUN 1999,63.83,,USA,"Werferzentrum Brandberge, Halle (GER)",51. Halplus Werfertage,16 MAY 2026,2026,1.0,D,Continental Tour,7234127,worldwide
women_JT,Sigrid BORGE,03 DEC 1995,63.16,,NOR,"Werferzentrum Brandberge, Halle (GER)",51. Halplus Werfertage,16 MAY 2026,2026,2.0,D,Continental Tour,7234127,worldwide
women_JT,Nikol TABAČKOVÁ,24 JAN 1998,58.83,,CZE,"Werferzentrum Brandberge, Halle (GER)",51. Halplus Werfertage,16 MAY 2026,2026,3.0,D,Continental Tour,7234127,worldwide
women_JT,Kaja Mørch PETTERSEN,06 NOV 2001,58.47,,NOR,"Werferzentrum Brandberge, Halle (GER)",51. Halplus Werfertage,16 MAY 2026,2026,4.0,D,Continental Tour,7234127,worldwide
women_JT,Julia ULBRICHT,28 NOV 2000,57.89,,GER,"Werferzentrum Brandberge, Halle (GER)",51. Halplus Werfertage,16 MAY 2026,2026,5.0,D,Continental Tour,7234127,worldwide
women_JT,Victoria KRAUSE,10 JUL 2000,57.67,,GER,"Werferzentrum Brandberge, Halle (GER)",51. Halplus Werfertage,16 MAY 2026,2026,6.0,D,Continental Tour,7234127,worldwide
women_JT,Kathrin WALTER,06 FEB 2000,54.12,,GER,"Werferzentrum Brandberge, Halle (GER)",51. Halplus Werfertage,16 MAY 2026,2026,9.0,D,Continental Tour,7234127,worldwide
women_JT,Paola PADOVAN,04 DEC 1995,53.8,,ITA,"Werferzentrum Brandberge, Halle (GER)",51. Halplus Werfertage,16 MAY 2026,2026,10.0,D,Continental Tour,7234127,worldwide
women_JT,Mackenzie MIELCZAREK,06 FEB 2003,51.69,,AUS,"Werferzentrum Brandberge, Halle (GER)",51. Halplus Werfertage,16 MAY 2026,2026,11.0,D,Continental Tour,7234127,worldwide
women_JT,Annika Marie FUCHS,29 APR 1997,50.59,,GER,"Werferzentrum Brandberge, Halle (GER)",51. Halplus Werfertage,16 MAY 2026,2026,12.0,D,Continental Tour,7234127,worldwide
women_JT,Rhema OTABOR,03 DEC 2002,61.57,,BAH,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,1.0,A,Continental Tour,7233064,worldwide
women_JT,Momone UEDA,27 JUN 1999,61.4,,JPN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,2.0,A,Continental Tour,7233064,worldwide
women_JT,Flor Denis RUIZ HURTADO,29 JAN 1991,60.98,,COL,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,3.0,A,Continental Tour,7233064,worldwide
women_JT,Marina SAITO,15 OCT 1995,60.45,,JPN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,4.0,A,Continental Tour,7233064,worldwide
women_JT,Haruka KITAGUCHI,16 MAR 1998,60.36,,JPN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,5.0,A,Continental Tour,7233064,worldwide
women_JT,Sae TAKEMOTO,23 NOV 1999,59.3,,JPN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,6.0,A,Continental Tour,7233064,worldwide
women_JT,Momoko TSUJI,05 DEC 2003,58.49,,JPN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,7.0,A,Continental Tour,7233064,worldwide
women_JT,Elina TZENGKO,02 SEP 2002,58.37,,GRE,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,8.0,A,Continental Tour,7233064,worldwide
women_JT,Qianqian DAI,23 AUG 2000,58.28,,CHN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,9.0,A,Continental Tour,7233064,worldwide
women_JT,Yuki YAMAMOTO,16 OCT 2000,56.27,,JPN,"National Stadium, Tokyo (JPN)",SEIKO Golden Grand Prix,17 MAY 2026,2026,10.0,A,Continental Tour,7233064,worldwide
women_JT,Tori MOORBY,17 MAY 1994,60.4,,NZL,"Arafura Stadium, Darwin (AUS)",Oceania Athletics Championships,18 MAY 2026,2026,1.0,GL,Area Champs,7216660,worldwide
women_JT,Mackenzie LITTLE,22 DEC 1996,60.18,,AUS,"Arafura Stadium, Darwin (AUS)",Oceania Athletics Championships,18 MAY 2026,2026,2.0,GL,Area Champs,7216660,worldwide
women_JT,Lianna DAVIDSON,08 NOV 2002,59.66,,AUS,"Arafura Stadium, Darwin (AUS)",Oceania Athletics Championships,18 MAY 2026,2026,3.0,GL,Area Champs,7216660,worldwide
women_JT,Mackenzie MIELCZAREK,06 FEB 2003,55.36,,AUS,"Stadion Trinermatten, Zofingen (SUI)",50. Pfingstmeeting,23 MAY 2026,2026,3.0,D,Continental Tour,7235338,worldwide
women_JT,Madison WILTROUT,04 JUN 1999,63.88,,USA,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",USATF Throws Festival,23 MAY 2026,2026,1.0,B,Continental Tour,7236526,worldwide
women_JT,Sarah BLAKE,30 JUN 1997,59.69,,USA,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",USATF Throws Festival,23 MAY 2026,2026,2.0,B,Continental Tour,7236526,worldwide
women_JT,Rhema OTABOR,03 DEC 2002,58.79,,BAH,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",USATF Throws Festival,23 MAY 2026,2026,3.0,B,Continental Tour,7236526,worldwide
women_JT,Kathryn MITCHELL,10 JUL 1982,58.7,,AUS,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",USATF Throws Festival,23 MAY 2026,2026,4.0,B,Continental Tour,7236526,worldwide
women_JT,Madelyn HARRIS,02 NOV 2000,57.76,,USA,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",USATF Throws Festival,23 MAY 2026,2026,5.0,B,Continental Tour,7236526,worldwide
women_JT,Federica BOTTER,23 JAN 2001,55.19,,ITA,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",USATF Throws Festival,23 MAY 2026,2026,6.0,B,Continental Tour,7236526,worldwide
women_JT,Ariana INCE,14 MAR 1989,52.87,,USA,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",USATF Throws Festival,23 MAY 2026,2026,8.0,B,Continental Tour,7236526,worldwide
women_JT,Luz Mariana CASTRO,23 JAN 1997,49.39,,MEX,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",USATF Throws Festival,23 MAY 2026,2026,10.0,B,Continental Tour,7236526,worldwide
women_JT,Jennifer RODRIGUEZ,03 APR 2000,43.21,,PAN,"Estadio Rommel Fernández Gutierrez, Panama City (PAN)",Panamanian Championships,23 MAY 2026,2026,1.0,B,National Championships,7239694,worldwide
women_JT,Alizée MINARD,06 MAY 1997,59.72,,FRA,"Centro de Atletismo de Tenerife, Santa Cruz de Tenerife (ESP)",Canarias Athletics Invitational,27 MAY 2026,2026,1.0,B,Continental Tour,7238255,worldwide
women_JT,Gedly TUGI,11 SEP 2001,58.54,,EST,"Centro de Atletismo de Tenerife, Santa Cruz de Tenerife (ESP)",Canarias Athletics Invitational,27 MAY 2026,2026,2.0,B,Continental Tour,7238255,worldwide
women_JT,Yiset Magali JIMENEZ,19 APR 2000,58.42,,COL,"Centro de Atletismo de Tenerife, Santa Cruz de Tenerife (ESP)",Canarias Athletics Invitational,27 MAY 2026,2026,3.0,B,Continental Tour,7238255,worldwide
women_JT,Mackenzie MIELCZAREK,06 FEB 2003,55.54,,AUS,"Centro de Atletismo de Tenerife, Santa Cruz de Tenerife (ESP)",Canarias Athletics Invitational,27 MAY 2026,2026,4.0,B,Continental Tour,7238255,worldwide
women_JT,Paola PADOVAN,04 DEC 1995,55.47,,ITA,"Centro de Atletismo de Tenerife, Santa Cruz de Tenerife (ESP)",Canarias Athletics Invitational,27 MAY 2026,2026,5.0,B,Continental Tour,7238255,worldwide
women_JT,Petra SIČAKOVÁ,14 APR 2003,52.07,,CZE,"Centro de Atletismo de Tenerife, Santa Cruz de Tenerife (ESP)",Canarias Athletics Invitational,27 MAY 2026,2026,6.0,B,Continental Tour,7238255,worldwide
women_JT,Sara KOLAK,22 JUN 1995,61.42,,CRO,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",8th Irena Szewińska Memorial,29 MAY 2026,2026,1.0,A,Continental Tour,7229790,worldwide
women_JT,Nikol TABAČKOVÁ,24 JAN 1998,59.21,,CZE,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",8th Irena Szewińska Memorial,29 MAY 2026,2026,2.0,A,Continental Tour,7229790,worldwide
women_JT,Małgorzata MAŚLAK-GLUGLA,24 JAN 2001,58.71,,POL,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",8th Irena Szewińska Memorial,29 MAY 2026,2026,3.0,A,Continental Tour,7229790,worldwide
women_JT,Maria ANDREJCZYK,09 MAR 1996,58.36,,POL,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",8th Irena Szewińska Memorial,29 MAY 2026,2026,4.0,A,Continental Tour,7229790,worldwide
women_JT,Gabriela ANDRUKONIS,17 SEP 2002,52.16,,POL,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",8th Irena Szewińska Memorial,29 MAY 2026,2026,5.0,A,Continental Tour,7229790,worldwide
women_JT,Adrianna SUŁEK-SCHUBERT,03 APR 1999,37.39,,POL,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",8th Irena Szewińska Memorial,29 MAY 2026,2026,6.0,A,Continental Tour,7229790,worldwide
women_JT,Rebecca NELIMARKKA,10 JUL 2006,57.81,,FIN,"Østerbro Stadium, Copenhagen (DEN)",Nordic Senior Championships,30 MAY 2026,2026,1.0,C,Area Regional Champs,7237523,worldwide
women_JT,Jatta-Mari JÄÄSKELÄINEN,27 FEB 1994,54.98,,FIN,"Østerbro Stadium, Copenhagen (DEN)",Nordic Senior Championships,30 MAY 2026,2026,2.0,C,Area Regional Champs,7237523,worldwide
women_JT,Kaja Mørch PETTERSEN,06 NOV 2001,54.89,,NOR,"Østerbro Stadium, Copenhagen (DEN)",Nordic Senior Championships,30 MAY 2026,2026,3.0,C,Area Regional Champs,7237523,worldwide
women_JT,Emilia KARELL,30 MAR 2003,53.49,,FIN,"Østerbro Stadium, Copenhagen (DEN)",Nordic Senior Championships,30 MAY 2026,2026,5.0,C,Area Regional Champs,7237523,worldwide
women_JT,Noémie PLEIMLING,27 AUG 1993,50.17,,LUX,"Stade Louis II, Monaco (MON)",European Challenger Championships,30 MAY 2026,2026,4.0,D,Area Regional Champs,7219531,worldwide
women_JT,Elina TZENGKO,02 SEP 2002,56.78,,GRE,"Elena Venizelou National Stadium, Chania (GRE)",Venizeleia-Chania International Meeting,31 MAY 2026,2026,1.0,C,Continental Tour,7235075,worldwide
women_JT,Paola PADOVAN,04 DEC 1995,55.42,,ITA,"Elena Venizelou National Stadium, Chania (GRE)",Venizeleia-Chania International Meeting,31 MAY 2026,2026,2.0,C,Continental Tour,7235075,worldwide
women_JT,Ariana INCE,14 MAR 1989,51.8,,USA,"Elena Venizelou National Stadium, Chania (GRE)",Venizeleia-Chania International Meeting,31 MAY 2026,2026,4.0,C,Continental Tour,7235075,worldwide
women_JT,Annabella BOGDÁN,07 APR 1992,50.45,,HUN,"Elena Venizelou National Stadium, Chania (GRE)",Venizeleia-Chania International Meeting,31 MAY 2026,2026,6.0,C,Continental Tour,7235075,worldwide
women_JT,Nikola OGRODNÍKOVÁ,18 AUG 1990,59.87,,CZE,"Stadion Juliska, Praha (CZE)",Josef Odlozil Memorial,01 JUN 2026,2026,1.0,C,Continental Tour,7234805,worldwide
women_JT,Esra TÜRKMEN,20 JAN 2002,58.69,,TUR,"Stadion Juliska, Praha (CZE)",Josef Odlozil Memorial,01 JUN 2026,2026,2.0,C,Continental Tour,7234805,worldwide
women_JT,Gedly TUGI,11 SEP 2001,55.57,,EST,"Stadion Juliska, Praha (CZE)",Josef Odlozil Memorial,01 JUN 2026,2026,3.0,C,Continental Tour,7234805,worldwide
women_JT,Julia ULBRICHT,28 NOV 2000,55.02,,GER,"Stadion Juliska, Praha (CZE)",Josef Odlozil Memorial,01 JUN 2026,2026,4.0,C,Continental Tour,7234805,worldwide
women_JT,Martina PÍŠOVÁ,20 JUL 1994,54.97,,CZE,"Stadion Juliska, Praha (CZE)",Josef Odlozil Memorial,01 JUN 2026,2026,5.0,C,Continental Tour,7234805,worldwide
women_JT,Marija VUČENOVIĆ,03 APR 1993,54.09,,SRB,"Stadion Juliska, Praha (CZE)",Josef Odlozil Memorial,01 JUN 2026,2026,6.0,C,Continental Tour,7234805,worldwide
women_JT,Mackenzie MIELCZAREK,06 FEB 2003,53.67,,AUS,"Stadion Juliska, Praha (CZE)",Josef Odlozil Memorial,01 JUN 2026,2026,7.0,C,Continental Tour,7234805,worldwide
women_JT,Bekah WALTON,20 SEP 1999,52.9,,GBR,"Stadion Juliska, Praha (CZE)",Josef Odlozil Memorial,01 JUN 2026,2026,8.0,C,Continental Tour,7234805,worldwide
women_JT,Kathrin WALTER,06 FEB 2000,50.79,,GER,"Stadion Juliska, Praha (CZE)",Josef Odlozil Memorial,01 JUN 2026,2026,9.0,C,Continental Tour,7234805,worldwide
women_JT,Nikol TABAČKOVÁ,24 JAN 1998,61.44,,CZE,"Sportzentrum Niederösterreich, St. Pölten (AUT)",Liese Prokop Memorial,04 JUN 2026,2026,1.0,C,Continental Tour,7234759,worldwide
women_JT,Mackenzie MIELCZAREK,06 FEB 2003,54.87,,AUS,"Sportzentrum Niederösterreich, St. Pölten (AUT)",Liese Prokop Memorial,04 JUN 2026,2026,2.0,C,Continental Tour,7234759,worldwide
women_JT,Marija VUČENOVIĆ,03 APR 1993,54.05,,SRB,"Sportzentrum Niederösterreich, St. Pölten (AUT)",Liese Prokop Memorial,04 JUN 2026,2026,3.0,C,Continental Tour,7234759,worldwide
women_JT,Daniella MIEKO NISIMURA,26 MAR 1994,52.12,,BRA,"Sportzentrum Niederösterreich, St. Pölten (AUT)",Liese Prokop Memorial,04 JUN 2026,2026,4.0,C,Continental Tour,7234759,worldwide
women_JT,Kathrin WALTER,06 FEB 2000,51.72,,GER,"Sportzentrum Niederösterreich, St. Pölten (AUT)",Liese Prokop Memorial,04 JUN 2026,2026,5.0,C,Continental Tour,7234759,worldwide
women_JT,Julia ULBRICHT,28 NOV 2000,60.58,,GER,"Jahnstadion, Osterode (GER)",16. Int. Sparkassenmeeting,05 JUN 2026,2026,1.0,D,Continental Tour,7235095,worldwide
women_JT,Jatta-Mari JÄÄSKELÄINEN,27 FEB 1994,56.6,,FIN,"Jahnstadion, Osterode (GER)",16. Int. Sparkassenmeeting,05 JUN 2026,2026,3.0,D,Continental Tour,7235095,worldwide
women_JT,Victoria KRAUSE,10 JUL 2000,55.06,,GER,"Jahnstadion, Osterode (GER)",16. Int. Sparkassenmeeting,05 JUN 2026,2026,4.0,D,Continental Tour,7235095,worldwide
women_JT,Ariana INCE,14 MAR 1989,49.66,,USA,"Jahnstadion, Osterode (GER)",16. Int. Sparkassenmeeting,05 JUN 2026,2026,6.0,D,Continental Tour,7235095,worldwide
