discipline,Competitor,DOB,Mark,WIND,Nat,Venue,Meeting,Date,year,Pos,tier,group,competitionId,source
men_3000sc,Christian NOBLE,21 APR 1997,DNS,,USA,"Ray Conn Sports Complex, Cleveland, TN (USA)",Music City Track Carnival,29 MAY 2026,2026,,D,Continental Tour,7239721,worldwide
men_3000sc,William BATTERSHILL,25 FEB 1998,8:29.41,,GBR,"Birmingham University Athletics Track, Birmingham (GBR)",British Milers Club Grand Prix,30 MAY 2026,2026,1.,D,Continental Tour,7235021,worldwide
men_3000sc,Gonzalo PARRA,20 JUN 1996,8:35.85,,ESP,"Birmingham University Athletics Track, Birmingham (GBR)",British Milers Club Grand Prix,30 MAY 2026,2026,3.,D,Continental Tour,7235021,worldwide
men_3000sc,Mohamed TINDOUFT,12 MAR 1993,8:11.52,,MAR,"Paavo Nurmen Stadion, Turku (FIN)",Paavo Nurmi Games,03 JUN 2026,2026,1.,A,Continental Tour,7230225,worldwide
men_3000sc,Abrham SIME,07 NOV 2001,8:14.09,,ETH,"Paavo Nurmen Stadion, Turku (FIN)",Paavo Nurmi Games,03 JUN 2026,2026,2.,A,Continental Tour,7230225,worldwide
men_3000sc,Jean-Simon DESGAGNÉS,26 JUL 1998,8:14.85,,CAN,"Paavo Nurmen Stadion, Turku (FIN)",Paavo Nurmi Games,03 JUN 2026,2026,3.,A,Continental Tour,7230225,worldwide
men_3000sc,Niklas BUCHHOLZ,04 MAR 1998,8:15.27,,GER,"Paavo Nurmen Stadion, Turku (FIN)",Paavo Nurmi Games,03 JUN 2026,2026,4.,A,Continental Tour,7230225,worldwide
men_3000sc,Aaron AHL,25 FEB 1999,8:17.22,,CAN,"Paavo Nurmen Stadion, Turku (FIN)",Paavo Nurmi Games,03 JUN 2026,2026,5.,A,Continental Tour,7230225,worldwide
men_3000sc,Ahmed JAZIRI,16 DEC 1997,8:17.82,,TUN,"Paavo Nurmen Stadion, Turku (FIN)",Paavo Nurmi Games,03 JUN 2026,2026,6.,A,Continental Tour,7230225,worldwide
men_3000sc,Daniel MICHALSKI,10 SEP 1995,8:18.91,,USA,"Paavo Nurmen Stadion, Turku (FIN)",Paavo Nurmi Games,03 JUN 2026,2026,7.,A,Continental Tour,7230225,worldwide
men_3000sc,Luc LE BARON,05 FEB 2002,8:19.16,,FRA,"Paavo Nurmen Stadion, Turku (FIN)",Paavo Nurmi Games,03 JUN 2026,2026,8.,A,Continental Tour,7230225,worldwide
men_3000sc,Vidar JOHANSSON,08 OCT 1996,8:24.73,,SWE,"Paavo Nurmen Stadion, Turku (FIN)",Paavo Nurmi Games,03 JUN 2026,2026,9.,A,Continental Tour,7230225,worldwide
men_3000sc,Velten SCHNEIDER,21 AUG 1999,8:32.47,,GER,"Paavo Nurmen Stadion, Turku (FIN)",Paavo Nurmi Games,03 JUN 2026,2026,10.,A,Continental Tour,7230225,worldwide
men_3000sc,Leo MAGNUSSON,04 FEB 1998,8:38.05,,SWE,"Paavo Nurmen Stadion, Turku (FIN)",Paavo Nurmi Games,03 JUN 2026,2026,11.,A,Continental Tour,7230225,worldwide
men_3000sc,Ben BUCKINGHAM,08 NOV 1991,8:49.58,,AUS,"Paavo Nurmen Stadion, Turku (FIN)",Paavo Nurmi Games,03 JUN 2026,2026,13.,A,Continental Tour,7230225,worldwide
men_3000sc,Wesley LANGAT,07 JUL 1994,DNF,,KEN,"Paavo Nurmen Stadion, Turku (FIN)",Paavo Nurmi Games,03 JUN 2026,2026,,A,Continental Tour,7230225,worldwide
men_3000sc,Wilberforce Chemiat KONES,19 SEP 1993,DNF,,KEN,"Paavo Nurmen Stadion, Turku (FIN)",Paavo Nurmi Games,03 JUN 2026,2026,,A,Continental Tour,7230225,worldwide
men_3000sc,Tim VAN DE VELDE,01 FEB 2000,DNF,,BEL,"Paavo Nurmen Stadion, Turku (FIN)",Paavo Nurmi Games,03 JUN 2026,2026,,A,Continental Tour,7230225,worldwide
men_3000sc,Faid EL MOSTAFA,13 JAN 2000,8:23.69,,MAR,"Campo Scuola Moreno Martini, Lucca (ITA)",5th Lucca International Meeting,07 JUN 2026,2026,1.,D,Continental Tour,7234846,worldwide
men_3000sc,Soheil BOUFRIZI,03 OCT 2001,8:24.61,,FRA,"Campo Scuola Moreno Martini, Lucca (ITA)",5th Lucca International Meeting,07 JUN 2026,2026,2.,D,Continental Tour,7234846,worldwide
men_3000sc,Ala ZOGHLAMI,19 JUN 1994,8:27.55,,ITA,"Campo Scuola Moreno Martini, Lucca (ITA)",5th Lucca International Meeting,07 JUN 2026,2026,3.,D,Continental Tour,7234846,worldwide
men_3000sc,Omar SERAICH,16 MAR 1997,8:27.98,,ALG,"Campo Scuola Moreno Martini, Lucca (ITA)",5th Lucca International Meeting,07 JUN 2026,2026,4.,D,Continental Tour,7234846,worldwide
men_3000sc,Yassin BOUIH,24 NOV 1996,8:28.90,,ITA,"Campo Scuola Moreno Martini, Lucca (ITA)",5th Lucca International Meeting,07 JUN 2026,2026,5.,D,Continental Tour,7234846,worldwide
men_3000sc,Mohamed TINDOUFT,12 MAR 1993,8:31.77,,MAR,"Stadion, Lahti (FIN)",Motonet GP Lahti,10 JUN 2026,2026,1.,C,Continental Tour,7234403,worldwide
men_3000sc,István PALKOVITS,27 DEC 2000,8:41.98,,HUN,"Stadion, Lahti (FIN)",Motonet GP Lahti,10 JUN 2026,2026,3.,C,Continental Tour,7234403,worldwide
men_3000sc,Ryoma AOKI,16 JUN 1997,8:18.63,,JPN,"Municipal Mizuho Stadium, Nagoya (JPN)",Japanese Championships,12 JUN 2026,2026,1.,B,National Championships,7237909,worldwide
men_3000sc,Hibiki OBARA,10 NOV 2001,8:18.66,,JPN,"Municipal Mizuho Stadium, Nagoya (JPN)",Japanese Championships,12 JUN 2026,2026,2.,B,National Championships,7237909,worldwide
men_3000sc,Yutaro NIINAE,06 FEB 2001,8:22.62,,JPN,"Municipal Mizuho Stadium, Nagoya (JPN)",Japanese Championships,12 JUN 2026,2026,4.,B,National Championships,7237909,worldwide
men_3000sc,Daichi SHIBATA,02 NOV 2004,8:32.98,,JPN,"Municipal Mizuho Stadium, Nagoya (JPN)",Japanese Championships,12 JUN 2026,2026,8.,B,National Championships,7237909,worldwide
men_3000sc,Yasunari KUSU,21 AUG 1993,8:38.12,,JPN,"Municipal Mizuho Stadium, Nagoya (JPN)",Japanese Championships,12 JUN 2026,2026,10.,B,National Championships,7237909,worldwide
men_3000sc,Yasin SADO,10 MAR 2001,8:15.78,,USA,"USC Allyson Felix at Loker Track Stadium, Los Angeles, CA (USA)",USATF LA Grand Prix,13 JUN 2026,2026,1.,A,Continental Tour,7233063,worldwide
men_3000sc,Jean-Simon DESGAGNÉS,26 JUL 1998,8:16.04,,CAN,"USC Allyson Felix at Loker Track Stadium, Los Angeles, CA (USA)",USATF LA Grand Prix,13 JUN 2026,2026,2.,A,Continental Tour,7233063,worldwide
men_3000sc,Duncan HAMILTON,14 JUL 2000,8:16.05,,USA,"USC Allyson Felix at Loker Track Stadium, Los Angeles, CA (USA)",USATF LA Grand Prix,13 JUN 2026,2026,3.,A,Continental Tour,7233063,worldwide
men_3000sc,Daniel MICHALSKI,10 SEP 1995,8:17.77,,USA,"USC Allyson Felix at Loker Track Stadium, Los Angeles, CA (USA)",USATF LA Grand Prix,13 JUN 2026,2026,4.,A,Continental Tour,7233063,worldwide
men_3000sc,Parker STOKES,05 SEP 2000,8:24.30,,USA,"USC Allyson Felix at Loker Track Stadium, Los Angeles, CA (USA)",USATF LA Grand Prix,13 JUN 2026,2026,6.,A,Continental Tour,7233063,worldwide
men_3000sc,Kenneth ROOKS,21 OCT 1999,8:38.82,,USA,"USC Allyson Felix at Loker Track Stadium, Los Angeles, CA (USA)",USATF LA Grand Prix,13 JUN 2026,2026,7.,A,Continental Tour,7233063,worldwide
men_3000sc,James CORRIGAN,16 APR 2002,DNF,,USA,"USC Allyson Felix at Loker Track Stadium, Los Angeles, CA (USA)",USATF LA Grand Prix,13 JUN 2026,2026,,A,Continental Tour,7233063,worldwide
men_3000sc,Soheil BOUFRIZI,03 OCT 2001,8:24.39,,FRA,"Parc des Sports C. Ehrmann, Nice (FRA)",Meeting Nikaia,13 JUN 2026,2026,3.,C,Continental Tour,7234178,worldwide
men_3000sc,Wilberforce Chemiat KONES,19 SEP 1993,DNF,,KEN,"Parc des Sports C. Ehrmann, Nice (FRA)",Meeting Nikaia,13 JUN 2026,2026,,C,Continental Tour,7234178,worldwide
men_3000sc,Rubén LEONARDO,15 FEB 2004,DNF,,ESP,"Parc des Sports C. Ehrmann, Nice (FRA)",Meeting Nikaia,13 JUN 2026,2026,,C,Continental Tour,7234178,worldwide
men_3000sc,Lourenço RODRIGUES,02 FEB 2004,DNF,,POR,"Parc des Sports C. Ehrmann, Nice (FRA)",Meeting Nikaia,13 JUN 2026,2026,,C,Continental Tour,7234178,worldwide
men_3000sc,Salah Eddine BEN YAZIDE,06 MAY 2003,8:09.88,,MAR,"Mestský Stadion, Ostrava (CZE)",65th Ostrava Golden Spike,16 JUN 2026,2026,1.,A,Continental Tour,7231415,worldwide
men_3000sc,Mohamed TINDOUFT,12 MAR 1993,8:10.04,,MAR,"Mestský Stadion, Ostrava (CZE)",65th Ostrava Golden Spike,16 JUN 2026,2026,2.,A,Continental Tour,7231415,worldwide
men_3000sc,Osama ZOGHLAMI,19 JUN 1994,8:13.10,,ITA,"Mestský Stadion, Ostrava (CZE)",65th Ostrava Golden Spike,16 JUN 2026,2026,3.,A,Continental Tour,7231415,worldwide
men_3000sc,Baptiste FOURMONT,19 MAY 1999,8:13.80,,FRA,"Mestský Stadion, Ostrava (CZE)",65th Ostrava Golden Spike,16 JUN 2026,2026,4.,A,Continental Tour,7231415,worldwide
men_3000sc,Carson WILLIAMS,12 FEB 2002,8:16.69,,USA,"Mestský Stadion, Ostrava (CZE)",65th Ostrava Golden Spike,16 JUN 2026,2026,5.,A,Continental Tour,7231415,worldwide
men_3000sc,Alejandro QUIJADA,07 MAR 2001,8:17.34,,ESP,"Mestský Stadion, Ostrava (CZE)",65th Ostrava Golden Spike,16 JUN 2026,2026,6.,A,Continental Tour,7231415,worldwide
men_3000sc,Rémi SCHYNS,26 JAN 1999,8:17.46,,BEL,"Mestský Stadion, Ostrava (CZE)",65th Ostrava Golden Spike,16 JUN 2026,2026,8.,A,Continental Tour,7231415,worldwide
men_3000sc,Faid EL MOSTAFA,13 JAN 2000,8:21.03,,MAR,"Mestský Stadion, Ostrava (CZE)",65th Ostrava Golden Spike,16 JUN 2026,2026,9.,A,Continental Tour,7231415,worldwide
men_3000sc,Vidar JOHANSSON,08 OCT 1996,8:21.41,,SWE,"Mestský Stadion, Ostrava (CZE)",65th Ostrava Golden Spike,16 JUN 2026,2026,10.,A,Continental Tour,7231415,worldwide
men_3000sc,Ala ZOGHLAMI,19 JUN 1994,8:23.21,,ITA,"Mestský Stadion, Ostrava (CZE)",65th Ostrava Golden Spike,16 JUN 2026,2026,11.,A,Continental Tour,7231415,worldwide
men_3000sc,Leo MAGNUSSON,04 FEB 1998,8:23.54,,SWE,"Mestský Stadion, Ostrava (CZE)",65th Ostrava Golden Spike,16 JUN 2026,2026,12.,A,Continental Tour,7231415,worldwide
men_3000sc,Velten SCHNEIDER,21 AUG 1999,8:24.56,,GER,"Mestský Stadion, Ostrava (CZE)",65th Ostrava Golden Spike,16 JUN 2026,2026,13.,A,Continental Tour,7231415,worldwide
men_3000sc,Damián VÍCH,14 AUG 1998,8:39.78,,CZE,"Mestský Stadion, Ostrava (CZE)",65th Ostrava Golden Spike,16 JUN 2026,2026,15.,A,Continental Tour,7231415,worldwide
men_3000sc,Wilberforce Chemiat KONES,19 SEP 1993,DNF,,KEN,"Mestský Stadion, Ostrava (CZE)",65th Ostrava Golden Spike,16 JUN 2026,2026,,A,Continental Tour,7231415,worldwide
men_3000sc,Wesley LANGAT,07 JUL 1994,DNF,,KEN,"Mestský Stadion, Ostrava (CZE)",65th Ostrava Golden Spike,16 JUN 2026,2026,,A,Continental Tour,7231415,worldwide
men_3000sc,Jean-Simon DESGAGNÉS,26 JUL 1998,8:50.71,,CAN,"Terry Fox AF, Ottawa (CAN)",Canadian Championships,18 JUN 2026,2026,1.,B,National Championships,7237652,worldwide
men_3000sc,Aaron AHL,25 FEB 1999,8:55.94,,CAN,"Terry Fox AF, Ottawa (CAN)",Canadian Championships,18 JUN 2026,2026,3.,B,National Championships,7237652,worldwide
men_3000sc,Kevin ROBERTSON,28 SEP 1998,9:08.40,,CAN,"Terry Fox AF, Ottawa (CAN)",Canadian Championships,18 JUN 2026,2026,7.,B,National Championships,7237652,worldwide
men_3000sc,Simon KOECH,06 OCT 2003,8:16.59,,KEN,"Nyayo National Stadium, Nairobi (KEN)",Kenyan Championships Cum Trials for Commonwealth Games,20 JUN 2026,2026,1.,B,National Championships,7241942,worldwide
men_3000sc,Edmund SEREM,27 DEC 2007,8:20.37,,KEN,"Nyayo National Stadium, Nairobi (KEN)",Kenyan Championships Cum Trials for Commonwealth Games,20 JUN 2026,2026,2.,B,National Championships,7241942,worldwide
men_3000sc,Leonard Kipkemoi BETT,03 NOV 2000,8:24.13,,KEN,"Nyayo National Stadium, Nairobi (KEN)",Kenyan Championships Cum Trials for Commonwealth Games,20 JUN 2026,2026,3.,B,National Championships,7241942,worldwide
men_3000sc,Joash RUTO,15 JAN 2001,8:36.36,,KEN,"Nyayo National Stadium, Nairobi (KEN)",Kenyan Championships Cum Trials for Commonwealth Games,20 JUN 2026,2026,8.,B,National Championships,7241942,worldwide
men_3000sc,Collins KIPNGOK,13 JUL 2000,8:47.01,,KEN,"Nyayo National Stadium, Nairobi (KEN)",Kenyan Championships Cum Trials for Commonwealth Games,20 JUN 2026,2026,12.,B,National Championships,7241942,worldwide
men_3000sc,Mohamed TINDOUFT,12 MAR 1993,8:17.94,,MAR,"Paul-Greifzu-Stadion, Dessau (GER)",28. Anhalt Meeting Dessau,19 JUN 2026,2026,1.,C,Continental Tour,7234134,worldwide
men_3000sc,Djilali BEDRANI,01 OCT 1993,8:19.18,,FRA,"Paul-Greifzu-Stadion, Dessau (GER)",28. Anhalt Meeting Dessau,19 JUN 2026,2026,2.,C,Continental Tour,7234134,worldwide
men_3000sc,Lourenço RODRIGUES,02 FEB 2004,8:21.99,,POR,"Paul-Greifzu-Stadion, Dessau (GER)",28. Anhalt Meeting Dessau,19 JUN 2026,2026,3.,C,Continental Tour,7234134,worldwide
