athlete_name,country,discipline,year,season_best,career_best,pb_gap,meets_count,consistency,yoy_improvement,age
Ferguson Cheruiyot ROTICH,KEN,men_800m,2023,105.19,103.57,1.62,2,0.5233,-1.62,31.7
Jake WIGHTMAN,GBR,men_800m,2021,104.97,103.65,1.32,4,0.436,0.0,27.6
Jake WIGHTMAN,GBR,men_800m,2022,103.65,103.65,0.0,4,1.0057,1.32,27.6
Moad ZAHAFI,MAR,men_800m,2021,104.78,103.69,1.09,7,0.4197,0.0,23.3
Moad ZAHAFI,MAR,men_800m,2022,103.69,103.69,0.0,4,0.4448,1.09,23.3
Patryk DOBEK,POL,men_800m,2021,103.73,103.73,0.0,7,0.7033,0.0,27.4
Patryk DOBEK,POL,men_800m,2022,104.49,103.73,0.76,3,0.3536,-0.76,27.4
Cornelius TUWEI,KEN,men_800m,2021,103.76,103.76,0.0,9,0.7156,0.0,28.9
Cornelius TUWEI,KEN,men_800m,2022,104.66,103.76,0.9,8,0.3424,-0.9,28.9
Cornelius TUWEI,KEN,men_800m,2023,104.92,103.76,1.16,2,0.594,-1.16,28.9
Oliver DUSTIN,GBR,men_800m,2021,103.82,103.82,0.0,3,0.967,0.0,20.5
Elias NGENY,KEN,men_800m,2021,103.84,103.84,0.0,3,1.0151,0.0,26.2
Elias NGENY,KEN,men_800m,2022,104.05,103.84,0.21,3,0.8009,-0.21,26.2
Elias NGENY,KEN,men_800m,2023,105.23,103.84,1.39,3,0.3955,-1.39,26.2
Isaiah JEWETT,USA,men_800m,2021,103.85,103.85,0.0,6,0.7002,0.0,24.4
Isaiah JEWETT,USA,men_800m,2022,105.68,103.85,1.83,3,0.1044,-1.83,24.4
Isaiah JEWETT,USA,men_800m,2023,105.1,103.85,1.25,1,0.0,-1.25,24.4
Azeddine HABZ,FRA,men_800m,2023,103.9,103.9,0.0,2,0.8839,0.0,29.9
Collins KIPRUTO,KEN,men_800m,2021,103.95,103.95,0.0,8,0.6677,0.0,28.1
Collins KIPRUTO,KEN,men_800m,2022,104.42,103.95,0.47,9,0.515,-0.47,28.1
Collins KIPRUTO,KEN,men_800m,2023,105.64,103.95,1.69,2,0.1202,-1.69,28.1
Peter BOL,AUS,men_800m,2021,104.11,104.0,0.11,12,0.5433,0.0,27.5
Peter BOL,AUS,men_800m,2022,104.0,104.0,0.0,5,0.7729,0.11,27.5
Peter BOL,AUS,men_800m,2023,105.19,104.0,1.19,2,0.4384,-1.19,27.5
Elliot GILES,GBR,men_800m,2021,104.05,104.05,0.0,14,0.4914,0.0,27.3
Elliot GILES,GBR,men_800m,2022,105.94,104.05,1.89,1,0.0,-1.89,27.3
Elliot GILES,GBR,men_800m,2023,105.03,104.05,0.98,4,0.4062,-0.98,27.3
Yassine HETHAT,ALG,men_800m,2021,104.25,104.06,0.19,2,0.9122,0.0,30.7
Yassine HETHAT,ALG,men_800m,2022,104.06,104.06,0.0,5,0.4089,0.19,30.7
Jamie WEBB,GBR,men_800m,2021,104.14,104.14,0.0,4,0.7482,0.0,27.1
Jamie WEBB,GBR,men_800m,2022,105.32,104.14,1.18,3,0.1124,-1.18,27.1
Bryce HOPPEL,USA,men_800m,2021,104.14,104.14,0.0,7,0.6086,0.0,23.9
Bryce HOPPEL,USA,men_800m,2022,104.6,104.14,0.46,3,0.238,-0.46,23.9
Bryce HOPPEL,USA,men_800m,2023,104.55,104.14,0.41,2,0.7354,-0.41,23.9
Tony VAN DIEPEN,NED,men_800m,2021,105.17,104.14,1.03,2,0.1344,0.0,26.1
Tony VAN DIEPEN,NED,men_800m,2022,104.14,104.14,0.0,5,0.7467,1.03,26.1
Adrián BEN,ESP,men_800m,2021,104.18,104.18,0.0,7,0.6704,0.0,23.0
Adrián BEN,ESP,men_800m,2022,104.93,104.18,0.75,3,0.5431,-0.75,23.0
Gabriel TUAL,FRA,men_800m,2021,104.28,104.23,0.05,9,0.583,0.0,24.1
Gabriel TUAL,FRA,men_800m,2022,104.23,104.23,0.0,10,0.5193,0.05,24.1
Gabriel TUAL,FRA,men_800m,2023,105.78,104.23,1.55,1,0.0,-1.55,24.1
Eliott CRESTAN,BEL,men_800m,2021,104.84,104.24,0.6,3,0.2179,0.0,23.0
Eliott CRESTAN,BEL,men_800m,2022,104.24,104.24,0.0,2,1.0182,0.6,23.0
Eliott CRESTAN,BEL,men_800m,2023,105.37,104.24,1.13,1,0.0,-1.13,23.0
Oussama NABIL,MAR,men_800m,2021,104.25,104.25,0.0,5,0.6842,0.0,25.4
Oussama NABIL,MAR,men_800m,2023,105.29,104.25,1.04,2,0.3677,-1.04,25.4
Will SUMNER,USA,men_800m,2023,104.26,104.26,0.0,2,1.2304,0.0,19.6
Marcin LEWANDOWSKI,POL,men_800m,2021,104.31,104.31,0.0,2,1.096,0.0,34.0
Festus LAGAT,KEN,men_800m,2021,104.47,104.31,0.16,3,0.7382,0.0,25.6
Festus LAGAT,KEN,men_800m,2022,104.31,104.31,0.0,4,0.3753,0.16,25.6
Festus LAGAT,KEN,men_800m,2023,104.98,104.31,0.67,1,0.0,-0.67,25.6
Charlie HUNTER,AUS,men_800m,2021,104.35,104.35,0.0,4,0.7028,0.0,24.9
Charlie HUNTER,AUS,men_800m,2022,105.58,104.35,1.23,1,0.0,-1.23,24.9
Daniel ROWDEN,GBR,men_800m,2021,104.35,104.35,0.0,7,0.5069,0.0,24.0
Daniel ROWDEN,GBR,men_800m,2022,105.53,104.35,1.18,4,0.1359,-1.18,24.0
Daniel ROWDEN,GBR,men_800m,2023,105.37,104.35,1.02,1,0.0,-1.02,24.0
Ermias GIRMA,ETH,men_800m,2022,104.36,104.36,0.0,1,0.0,0.0,17.8
Ermias GIRMA,ETH,men_800m,2023,105.19,104.36,0.83,1,0.0,-0.83,17.8
Mohamed Ali GOUANED,ALG,men_800m,2021,104.45,104.43,0.02,2,0.7212,0.0,19.9
Mohamed Ali GOUANED,ALG,men_800m,2022,104.43,104.43,0.0,2,0.1697,0.02,19.9
Mohamed Ali GOUANED,ALG,men_800m,2023,104.47,104.43,0.04,1,0.0,-0.04,19.9
Joseph DENG,AUS,men_800m,2022,104.69,104.48,0.21,1,0.0,0.0,24.4
Joseph DENG,AUS,men_800m,2023,104.48,104.48,0.0,1,0.0,0.21,24.4
Kyle LANGFORD,GBR,men_800m,2022,104.49,104.49,0.0,4,0.7266,0.0,26.5
Krzysztof RÓŻNICKI,POL,men_800m,2021,104.51,104.51,0.0,1,0.0,0.0,17.8
Isaiah HARRIS,USA,men_800m,2021,104.51,104.51,0.0,7,0.5824,0.0,24.8
Isaiah HARRIS,USA,men_800m,2022,105.55,104.51,1.04,2,0.0919,-1.04,24.8
Isaiah HARRIS,USA,men_800m,2023,105.11,104.51,0.6,2,0.2121,-0.6,24.8
Amel TUKA,BIH,men_800m,2021,104.53,104.53,0.0,8,0.5537,0.0,30.6
Amel TUKA,BIH,men_800m,2022,105.87,104.53,1.34,1,0.0,-1.34,30.6
Michael SARUNI,KEN,men_800m,2021,104.54,104.54,0.0,9,0.4673,0.0,26.1
Pierre-Ambroise BOSSE,FRA,men_800m,2021,105.97,104.54,1.43,2,0.0,0.0,29.2
Pierre-Ambroise BOSSE,FRA,men_800m,2022,104.54,104.54,0.0,1,0.0,1.43,29.2
Tshepo TSHITE,RSA,men_800m,2021,105.54,104.59,0.95,3,0.1888,0.0,25.3
Tshepo TSHITE,RSA,men_800m,2022,104.59,104.59,0.0,4,0.5674,0.95,25.3
Tshepo TSHITE,RSA,men_800m,2023,105.45,104.59,0.86,3,0.2485,-0.86,25.3
Andreas KRAMER,SWE,men_800m,2021,105.05,104.59,0.46,2,0.3394,0.0,25.2
Andreas KRAMER,SWE,men_800m,2022,104.59,104.59,0.0,8,0.5089,0.46,25.2
Andreas KRAMER,SWE,men_800m,2023,104.85,104.59,0.26,2,0.0707,-0.26,25.2
Ben PATTISON,GBR,men_800m,2021,105.7,104.6,1.1,2,0.1626,0.0,20.6
Ben PATTISON,GBR,men_800m,2022,104.6,104.6,0.0,4,0.4487,1.1,20.6
Ben PATTISON,GBR,men_800m,2023,105.45,104.6,0.85,4,0.1533,-0.85,20.6
Teddese LEMI,ETH,men_800m,2021,104.65,104.65,0.0,1,0.0,0.0,22.4
Jonathan KITILIT,KEN,men_800m,2021,104.68,104.68,0.0,2,0.8344,0.0,27.2
Jonathan KITILIT,KEN,men_800m,2022,104.89,104.68,0.21,1,0.0,-0.21,27.2
Mark ENGLISH,IRL,men_800m,2021,104.71,104.71,0.0,4,0.4312,0.0,28.3
Mark ENGLISH,IRL,men_800m,2022,104.76,104.71,0.05,3,0.5121,-0.05,28.3
Marc REUTHER,GER,men_800m,2021,104.71,104.71,0.0,5,0.4697,0.0,25.1
Marc REUTHER,GER,men_800m,2022,105.94,104.71,1.23,1,0.0,-1.23,25.1
Archie DAVIS,GBR,men_800m,2021,104.72,104.72,0.0,1,0.0,0.0,22.7
Jonah KOECH,USA,men_800m,2021,105.58,104.74,0.84,1,0.0,0.0,25.6
Jonah KOECH,USA,men_800m,2022,104.74,104.74,0.0,3,0.601,0.84,25.6
Yanis MEZIANE,FRA,men_800m,2022,105.52,104.78,0.74,1,0.0,0.0,21.3
Yanis MEZIANE,FRA,men_800m,2023,104.78,104.78,0.0,3,0.4594,0.74,21.3
Mateusz BORKOWSKI,POL,men_800m,2021,104.85,104.79,0.06,4,0.3976,0.0,25.1
Mateusz BORKOWSKI,POL,men_800m,2022,104.79,104.79,0.0,3,0.5631,0.06,25.1
Mateusz BORKOWSKI,POL,men_800m,2023,105.79,104.79,1.0,2,0.0212,-1.0,25.1
Hillary BIWOTT,KEN,men_800m,2021,104.8,104.8,0.0,1,0.0,0.0,18.5
Saúl ORDÓÑEZ,ESP,men_800m,2021,104.8,104.8,0.0,4,0.554,0.0,27.2
Saúl ORDÓÑEZ,ESP,men_800m,2023,104.85,104.8,0.05,2,0.2828,-0.05,27.2
Tom DRADIGA,UGA,men_800m,2023,104.8,104.8,0.0,2,0.4031,0.0,27.0
Javier MIRON,ESP,men_800m,2021,104.82,104.82,0.0,1,0.0,0.0,21.5
Neil GOURLEY,GBR,men_800m,2022,104.82,104.82,0.0,1,0.0,0.0,27.9
Neil GOURLEY,GBR,men_800m,2023,105.49,104.82,0.67,1,0.0,-0.67,27.9
Catalin TECUCEANU,ITA,men_800m,2021,104.93,104.83,0.1,4,0.3474,0.0,22.7
Catalin TECUCEANU,ITA,men_800m,2022,104.83,104.83,0.0,4,0.3052,0.1,22.7
Catalin TECUCEANU,ITA,men_800m,2023,105.69,104.83,0.86,1,0.0,-0.86,22.7
Abdelati EL GUESSE,MAR,men_800m,2021,104.84,104.84,0.0,4,0.3305,0.0,28.4
Abdelati EL GUESSE,MAR,men_800m,2022,105.25,104.84,0.41,2,0.0,-0.41,28.4
Kacper LEWALSKI,POL,men_800m,2021,104.84,104.84,0.0,1,0.0,0.0,18.7
Kacper LEWALSKI,POL,men_800m,2022,105.48,104.84,0.64,1,0.0,-0.64,18.7
Nicholas Kiplangat KEBENEI,KEN,men_800m,2022,104.84,104.84,0.0,6,0.4693,0.0,27.0
Jeffrey RISELEY,AUS,men_800m,2021,104.85,104.85,0.0,4,0.2617,0.0,34.6
Álvaro DE ARRIBA,ESP,men_800m,2021,105.36,104.85,0.51,3,0.2479,0.0,27.6
Álvaro DE ARRIBA,ESP,men_800m,2022,104.85,104.85,0.0,3,0.4922,0.51,27.6
Mariano GARCÍA,ESP,men_800m,2022,104.85,104.85,0.0,3,0.511,0.0,24.9
Efrem MEKONNEN,ETH,men_800m,2023,104.87,104.87,0.0,1,0.0,0.0,22.3
Noah KIBET,KEN,men_800m,2021,104.88,104.88,0.0,4,0.2502,0.0,17.8
Noah KIBET,KEN,men_800m,2022,104.89,104.88,0.01,3,0.2631,-0.01,17.8
Noah KIBET,KEN,men_800m,2023,105.39,104.88,0.51,1,0.0,-0.51,17.8
Tibo DE SMET,BEL,men_800m,2022,104.89,104.89,0.0,2,0.3041,0.0,23.1
Tibo DE SMET,BEL,men_800m,2023,105.31,104.89,0.42,1,0.0,-0.42,23.1
Tolesa BODENA,ETH,men_800m,2022,104.9,104.9,0.0,3,0.5373,0.0,22.4
Tolesa BODENA,ETH,men_800m,2023,105.79,104.9,0.89,1,0.0,-0.89,22.4
Pablo SÁNCHEZ-VALLADARES,ESP,men_800m,2021,105.19,104.9,0.29,2,0.3041,0.0,24.6
Pablo SÁNCHEZ-VALLADARES,ESP,men_800m,2023,104.9,104.9,0.0,2,0.7637,0.29,24.6
Alex Ngeno KIPNGETICH,KEN,men_800m,2023,104.9,104.9,0.0,1,0.0,0.0,22.9
Thiago ANDRÉ,BRA,men_800m,2021,104.92,104.92,0.0,2,0.495,0.0,25.8
Elhassane MOUJAHID,MAR,men_800m,2021,105.8,104.96,0.84,1,0.0,0.0,22.2
Elhassane MOUJAHID,MAR,men_800m,2022,104.96,104.96,0.0,3,0.4315,0.84,22.2
Simone BARONTINI,ITA,men_800m,2022,104.96,104.96,0.0,4,0.4678,0.0,23.6
Simone BARONTINI,ITA,men_800m,2023,105.03,104.96,0.07,2,0.4384,-0.07,23.6
Brandon MILLER,USA,men_800m,2021,104.97,104.97,0.0,3,0.4941,0.0,18.9
Brandon MILLER,USA,men_800m,2022,105.09,104.97,0.12,3,0.499,-0.12,18.9
Brandon MILLER,USA,men_800m,2023,105.3,104.97,0.33,1,0.0,-0.33,18.9
Alex AMANKWA,GHA,men_800m,2021,105.84,104.97,0.87,1,0.0,0.0,30.3
Alex AMANKWA,GHA,men_800m,2022,104.97,104.97,0.0,2,0.1202,0.87,30.3
Alex AMANKWA,GHA,men_800m,2023,105.12,104.97,0.15,1,0.0,-0.15,30.3
Thomas RANDOLPH,GBR,men_800m,2021,104.98,104.98,0.0,2,0.601,0.0,22.6
Thomas RANDOLPH,GBR,men_800m,2023,105.75,104.98,0.77,1,0.0,-0.77,22.6
Ramzi ABDENOUZ,ALG,men_800m,2021,105.96,104.98,0.98,1,0.0,0.0,29.0
Ramzi ABDENOUZ,ALG,men_800m,2022,104.98,104.98,0.0,2,0.3818,0.98,29.0
Ramzi ABDENOUZ,ALG,men_800m,2023,105.62,104.98,0.64,1,0.0,-0.64,29.0
Brannon KIDDER,USA,men_800m,2021,104.99,104.99,0.0,5,0.179,0.0,27.6
Brannon KIDDER,USA,men_800m,2022,105.97,104.99,0.98,1,0.0,-0.98,27.6
Abdessalem AYOUNI,TUN,men_800m,2021,104.99,104.99,0.0,2,0.5233,0.0,28.1
Abdessalem AYOUNI,TUN,men_800m,2022,104.99,104.99,0.0,1,0.0,0.0,28.1
Abdessalem AYOUNI,TUN,men_800m,2023,105.76,104.99,0.77,2,0.1485,-0.77,28.1
Timothy CHERUIYOT,KEN,men_800m,2023,104.99,104.99,0.0,2,0.0778,0.0,27.6
Donavan BRAZIER,USA,men_800m,2021,105.0,105.0,0.0,2,0.0636,0.0,24.2
Navasky ANDERSON,JAM,men_800m,2022,105.02,105.02,0.0,3,0.5173,0.0,22.4
Vincent CRISP,USA,men_800m,2022,105.03,105.03,0.0,1,0.0,0.0,25.4
Vincent CRISP,USA,men_800m,2023,105.7,105.03,0.67,1,0.0,-0.67,25.4
Melese NBERET,ETH,men_800m,2021,105.05,105.05,0.0,1,0.0,0.0,20.4
Ethan HUSSEY,GBR,men_800m,2023,105.08,105.08,0.0,2,0.4455,0.0,20.2
Eduardo RIBEIRO,BRA,men_800m,2023,105.1,105.1,0.0,4,0.3365,0.0,22.3
Patryk SIERADZKI,POL,men_800m,2022,105.13,105.13,0.0,1,0.0,0.0,23.7
Abel KIPSANG,KEN,men_800m,2021,105.14,105.14,0.0,1,0.0,0.0,25.0
Abel KIPSANG,KEN,men_800m,2022,105.84,105.14,0.7,1,0.0,-0.7,25.0
Žan RUDOLF,SLO,men_800m,2021,105.15,105.15,0.0,1,0.0,0.0,28.2
Brandon MCBRIDE,CAN,men_800m,2021,105.51,105.15,0.36,1,0.0,0.0,28.0
Brandon MCBRIDE,CAN,men_800m,2022,105.15,105.15,0.0,2,0.0495,0.36,28.0
Eric NZIKWINKUNDA,BDI,men_800m,2021,105.16,105.16,0.0,4,0.2526,0.0,25.0
Eric NZIKWINKUNDA,BDI,men_800m,2022,105.26,105.16,0.1,2,0.198,-0.1,25.0
Eric NZIKWINKUNDA,BDI,men_800m,2023,105.67,105.16,0.51,2,0.0849,-0.51,25.0
Kelvin KIMUTAI,KEN,men_800m,2023,105.17,105.17,0.0,1,0.0,0.0,18.6
Mohamed ATTAOUI,ESP,men_800m,2023,105.17,105.17,0.0,1,0.0,0.0,21.7
Kameron JONES,USA,men_800m,2021,105.47,105.2,0.27,2,0.1202,0.0,
Kameron JONES,USA,men_800m,2023,105.2,105.2,0.0,1,0.0,0.27,
Michael RHOADS,USA,men_800m,2021,105.22,105.22,0.0,1,0.0,0.0,
Abubaker Haydar ABDALLA,QAT,men_800m,2022,105.22,105.22,0.0,5,0.2493,0.0,25.8
Koitatoi KIDALI,KEN,men_800m,2022,105.24,105.24,0.0,1,0.0,0.0,19.9
Koitatoi KIDALI,KEN,men_800m,2023,105.25,105.24,0.01,1,0.0,-0.01,19.9
Tshepiso MASALELA,BOT,men_800m,2023,105.24,105.24,0.0,2,0.396,0.0,24.0
Abdirahman Saeed HASSAN,QAT,men_800m,2021,105.33,105.25,0.08,2,0.4667,0.0,24.7
Abdirahman Saeed HASSAN,QAT,men_800m,2022,105.25,105.25,0.0,2,0.495,0.08,24.7
Christoph KESSLER,GER,men_800m,2022,105.27,105.27,0.0,1,0.0,0.0,27.1
Thomas STAINES,GBR,men_800m,2022,105.28,105.28,0.0,1,0.0,0.0,24.1
James PRESTON,NZL,men_800m,2022,105.3,105.3,0.0,2,0.0495,0.0,25.1
James PRESTON,NZL,men_800m,2023,105.85,105.3,0.55,1,0.0,-0.55,25.1
Oussama EL BOUCHAYBY,MAR,men_800m,2023,105.31,105.31,0.0,2,0.4031,0.0,24.2
Mohamed BELBACHIR,ALG,men_800m,2021,105.36,105.36,0.0,3,0.1922,0.0,27.4
Baptiste MISCHLER,FRA,men_800m,2021,105.37,105.37,0.0,3,0.3493,0.0,23.6
Derek HOLDSWORTH,USA,men_800m,2022,105.37,105.37,0.0,1,0.0,0.0,26.3
Michał ROZMYS,POL,men_800m,2022,105.39,105.39,0.0,1,0.0,0.0,27.2
Paul ANSELMINI,FRA,men_800m,2023,105.42,105.42,0.0,1,0.0,0.0,19.9
Riadh CHNINNI,TUN,men_800m,2022,105.46,105.46,0.0,1,0.0,0.0,25.3
Wes FERGUSON,USA,men_800m,2023,105.46,105.46,0.0,1,0.0,0.0,
Erik SOWINSKI,USA,men_800m,2021,105.47,105.47,0.0,2,0.0424,0.0,31.5
Erik SOWINSKI,USA,men_800m,2022,105.5,105.47,0.03,1,0.0,-0.03,31.5
Francesco PERNICI,ITA,men_800m,2023,105.48,105.48,0.0,2,0.1697,0.0,20.4
Marvin HEINRICH,GER,men_800m,2021,105.49,105.49,0.0,2,0.1202,0.0,24.4
Aurele VANDEPUTTE,BEL,men_800m,2021,105.49,105.49,0.0,3,0.2499,0.0,26.3
Aurele VANDEPUTTE,BEL,men_800m,2022,105.5,105.49,0.01,2,0.1061,-0.01,26.3
Edose IBADIN,NGR,men_800m,2023,105.49,105.49,0.0,1,0.0,0.0,30.3
Edwin Kiplagat MELLY,KEN,men_800m,2021,105.51,105.51,0.0,1,0.0,0.0,27.1
Nasredine KHATIR,FRA,men_800m,2021,105.52,105.52,0.0,1,0.0,0.0,26.9
Nasredine KHATIR,FRA,men_800m,2022,105.56,105.52,0.04,1,0.0,-0.04,26.9
Robert Kimutai KORIR,KEN,men_800m,2022,105.52,105.52,0.0,1,0.0,0.0,29.1
Hugo HOUYEZ,FRA,men_800m,2022,105.52,105.52,0.0,1,0.0,0.0,27.0
Hugo HOUYEZ,FRA,men_800m,2023,105.77,105.52,0.25,1,0.0,-0.25,27.0
Gideon KIPLIMO,KEN,men_800m,2021,105.53,105.53,0.0,1,0.0,0.0,21.5
Dániel HULLER,HUN,men_800m,2022,105.53,105.53,0.0,2,0.1061,0.0,21.2
Samuel VOELZ,USA,men_800m,2021,105.54,105.54,0.0,1,0.0,0.0,
Reece SHARMAN-NEWELL,GBR,men_800m,2022,105.56,105.54,0.02,1,0.0,0.0,20.5
Reece SHARMAN-NEWELL,GBR,men_800m,2023,105.54,105.54,0.0,2,0.0424,0.02,20.5
Alex BOTTERILL,GBR,men_800m,2023,105.54,105.54,0.0,1,0.0,0.0,23.4
Daniel NIXON,USA,men_800m,2021,105.56,105.56,0.0,1,0.0,0.0,22.8
Anicet KOZAR,FRA,men_800m,2022,105.6,105.6,0.0,1,0.0,0.0,21.2
Anicet KOZAR,FRA,men_800m,2023,105.73,105.6,0.13,1,0.0,-0.13,21.2
Jye PERROTT,AUS,men_800m,2022,105.61,105.61,0.0,1,0.0,0.0,23.9
Filip OSTROWSKI,POL,men_800m,2023,105.62,105.62,0.0,2,0.0354,0.0,21.9
Charlie DA'VALL GRICE,GBR,men_800m,2021,105.63,105.63,0.0,1,0.0,0.0,27.6
Nicholas Kiplangat KIPKOECH,KEN,men_800m,2021,105.63,105.63,0.0,1,0.0,0.0,28.7
Baylor FRANKLIN,USA,men_800m,2022,105.65,105.65,0.0,1,0.0,0.0,22.4
Robert FARKEN,GER,men_800m,2021,105.8,105.65,0.15,1,0.0,0.0,24.7
Robert FARKEN,GER,men_800m,2023,105.65,105.65,0.0,1,0.0,0.15,24.7
Ronaldo OLIVO,ESP,men_800m,2023,105.65,105.65,0.0,1,0.0,0.0,18.7
Djoao LOBLES,NED,men_800m,2021,105.93,105.66,0.27,1,0.0,0.0,20.8
Djoao LOBLES,NED,men_800m,2022,105.66,105.66,0.0,1,0.0,0.27,20.8
John FITZSIMONS,IRL,men_800m,2022,105.66,105.66,0.0,2,0.0283,0.0,24.2
Tobias GRØNSTAD,NOR,men_800m,2023,105.67,105.67,0.0,1,0.0,0.0,20.9
Ryan SÁNCHEZ,PUR,men_800m,2021,105.97,105.72,0.25,1,0.0,0.0,23.4
Ryan SÁNCHEZ,PUR,men_800m,2022,105.72,105.72,0.0,1,0.0,0.25,23.4
Brian KIPTUM,KEN,men_800m,2022,105.73,105.73,0.0,1,0.0,0.0,18.1
Josh KERR,GBR,men_800m,2021,105.74,105.74,0.0,1,0.0,0.0,23.6
Lukáš HODBOĎ,CZE,men_800m,2021,105.74,105.74,0.0,1,0.0,0.0,25.3
Boitumelo MASILO,BOT,men_800m,2022,105.74,105.74,0.0,1,0.0,0.0,26.9
Yusuf BIZIMANA,GBR,men_800m,2023,105.74,105.74,0.0,2,0.0566,0.0,22.8
Hiroki MINAMOTO,JPN,men_800m,2021,105.75,105.75,0.0,1,0.0,0.0,21.6
Brad MATHAS,NZL,men_800m,2023,105.75,105.75,0.0,2,0.1768,0.0,29.8
Ole Jakob SOLBU,NOR,men_800m,2023,105.75,105.75,0.0,1,0.0,0.0,19.9
Piers COPELAND,GBR,men_800m,2021,105.77,105.77,0.0,2,0.0707,0.0,22.6
Finley MCLEAR,GBR,men_800m,2021,105.8,105.8,0.0,1,0.0,0.0,21.0
Niels LAROS,NED,men_800m,2023,105.8,105.8,0.0,1,0.0,0.0,18.1
Hobbs KESSLER,USA,men_800m,2023,105.8,105.8,0.0,1,0.0,0.0,20.3
Leandro ALVES,BRA,men_800m,2023,105.82,105.82,0.0,1,0.0,0.0,24.7
Guilherme ORENHAS,BRA,men_800m,2023,105.82,105.82,0.0,1,0.0,0.0,24.7
Takieddine HEDEILLI,ALG,men_800m,2021,105.83,105.83,0.0,1,0.0,0.0,25.0
Sho KAWAMOTO,JPN,men_800m,2021,105.83,105.83,0.0,1,0.0,0.0,28.4
Jonathan JONES,BAR,men_800m,2022,105.83,105.83,0.0,1,0.0,0.0,23.1
Alberto GUERRERO,ESP,men_800m,2022,105.84,105.84,0.0,1,0.0,0.0,27.2
Shane STREICH,USA,men_800m,2021,105.85,105.85,0.0,1,0.0,0.0,24.8
Mikuto KANEKO,JPN,men_800m,2021,105.85,105.85,0.0,1,0.0,0.0,19.7
Konstantin TOLOKONNIKOV,RUS,men_800m,2022,105.86,105.86,0.0,1,0.0,0.0,26.4
Sigurd TVEIT,NOR,men_800m,2022,105.86,105.86,0.0,2,0.0212,0.0,22.4
Jamal HAIRANE,QAT,men_800m,2021,105.87,105.87,0.0,1,0.0,0.0,28.0
Abedin MUJEZINOVIĆ,BIH,men_800m,2021,105.87,105.87,0.0,1,0.0,0.0,28.1
