athlete_name,country,discipline,year,season_best,career_best,pb_gap,meets_count,consistency,yoy_improvement,age
Andre DE GRASSE,CAN,men_100m,2022,10.05,9.89,0.16,6,0.0728,-0.16,26.8
Andre DE GRASSE,CAN,men_100m,2023,10.21,9.89,0.32,2,0.0,-0.32,26.8
Ackeem BLAKE,JAM,men_100m,2022,9.93,9.89,0.04,20,0.0928,0.0,20.5
Ackeem BLAKE,JAM,men_100m,2023,9.89,9.89,0.0,4,0.0783,0.04,20.5
Pjai AUSTIN,USA,men_100m,2022,10.17,9.89,0.28,2,0.0919,0.0,
Pjai AUSTIN,USA,men_100m,2023,9.89,9.89,0.0,6,0.1359,0.28,
Courtney LINDSEY,USA,men_100m,2021,10.15,9.89,0.26,4,0.0624,0.0,23.4
Courtney LINDSEY,USA,men_100m,2022,10.05,9.89,0.16,5,0.0778,0.1,23.4
Courtney LINDSEY,USA,men_100m,2023,9.89,9.89,0.0,5,0.0992,0.16,23.4
Benjamin AZAMATI,GHA,men_100m,2021,9.97,9.9,0.07,6,0.0535,0.0,24.4
Benjamin AZAMATI,GHA,men_100m,2022,9.9,9.9,0.0,8,0.1228,0.07,24.4
Benjamin AZAMATI,GHA,men_100m,2023,10.09,9.9,0.19,6,0.0454,-0.19,24.4
Elijah HALL,USA,men_100m,2021,10.04,9.9,0.14,3,0.0666,0.0,27.8
Elijah HALL,USA,men_100m,2022,9.9,9.9,0.0,10,0.0969,0.14,27.8
Godson Oke OGHENEBRUME,NGR,men_100m,2021,10.13,9.9,0.23,4,0.058,0.0,19.0
Godson Oke OGHENEBRUME,NGR,men_100m,2022,10.12,9.9,0.22,6,0.051,0.01,19.0
Godson Oke OGHENEBRUME,NGR,men_100m,2023,9.9,9.9,0.0,6,0.112,0.22,19.0
Cravont CHARLESTON,USA,men_100m,2021,10.1,9.9,0.2,3,0.0656,0.0,24.4
Cravont CHARLESTON,USA,men_100m,2022,9.98,9.9,0.08,13,0.0765,0.12,24.4
Cravont CHARLESTON,USA,men_100m,2023,9.9,9.9,0.0,5,0.1358,0.08,24.4
Letsile TEBOGO,BOT,men_100m,2021,10.11,9.91,0.2,5,0.0638,0.0,19.0
Letsile TEBOGO,BOT,men_100m,2022,9.91,9.91,0.0,8,0.0999,0.2,19.0
Letsile TEBOGO,BOT,men_100m,2023,10.05,9.91,0.14,2,0.0283,-0.14,19.0
Terrence JONES,BAH,men_100m,2022,10.03,9.91,0.12,5,0.0904,0.0,19.6
Terrence JONES,BAH,men_100m,2023,9.91,9.91,0.0,4,0.1565,0.12,19.6
Shaun MASWANGANYI,RSA,men_100m,2021,10.04,9.91,0.13,8,0.0757,0.0,21.2
Shaun MASWANGANYI,RSA,men_100m,2022,10.12,9.91,0.21,7,0.0689,-0.08,21.2
Shaun MASWANGANYI,RSA,men_100m,2023,9.91,9.91,0.0,5,0.1335,0.13,21.2
Udodi Chudi ONWUZURIKE,NGR,men_100m,2021,10.23,9.92,0.31,1,0.0,0.0,19.5
Udodi Chudi ONWUZURIKE,NGR,men_100m,2022,10.03,9.92,0.11,8,0.0823,0.2,19.5
Udodi Chudi ONWUZURIKE,NGR,men_100m,2023,9.92,9.92,0.0,8,0.1009,0.11,19.5
Reece PRESCOD,GBR,men_100m,2021,10.12,9.93,0.19,5,0.0586,0.0,26.3
Reece PRESCOD,GBR,men_100m,2022,9.93,9.93,0.0,9,0.0951,0.19,26.3
Reece PRESCOD,GBR,men_100m,2023,9.99,9.93,0.06,3,0.0839,-0.06,26.3
Eugene AMO-DADZIE,GBR,men_100m,2021,10.2,9.93,0.27,5,0.0385,0.0,30.1
Eugene AMO-DADZIE,GBR,men_100m,2022,10.05,9.93,0.12,6,0.0755,0.15,30.1
Eugene AMO-DADZIE,GBR,men_100m,2023,9.93,9.93,0.0,5,0.1328,0.12,30.1
Jo'Vaughn MARTIN,USA,men_100m,2021,9.94,9.94,0.0,3,0.1039,0.0,
Jo'Vaughn MARTIN,USA,men_100m,2022,10.05,9.94,0.11,7,0.0506,-0.11,
Jo'Vaughn MARTIN,USA,men_100m,2023,10.22,9.94,0.28,1,0.0,-0.28,
Gift LEOTLELA,RSA,men_100m,2021,9.94,9.94,0.0,13,0.1053,0.0,23.1
Gift LEOTLELA,RSA,men_100m,2022,10.12,9.94,0.18,7,0.0675,-0.18,23.1
Gift LEOTLELA,RSA,men_100m,2023,10.14,9.94,0.2,1,0.0,-0.2,23.1
Joseph Paul AMOAH,GHA,men_100m,2021,10.06,9.94,0.12,5,0.087,0.0,25.2
Joseph Paul AMOAH,GHA,men_100m,2022,9.94,9.94,0.0,3,0.1677,0.12,25.2
Joseph Paul AMOAH,GHA,men_100m,2023,10.15,9.94,0.21,4,0.0648,-0.21,25.2
Ryota YAMAGATA,JPN,men_100m,2021,9.95,9.95,0.0,9,0.1223,0.0,29.0
Ryota YAMAGATA,JPN,men_100m,2023,10.29,9.95,0.34,1,0.0,-0.34,29.0
Noah LYLES,USA,men_100m,2021,9.95,9.95,0.0,10,0.0974,0.0,23.9
Noah LYLES,USA,men_100m,2022,9.95,9.95,0.0,3,0.0577,0.0,23.9
Noah LYLES,USA,men_100m,2023,9.95,9.95,0.0,2,0.0141,0.0,23.9
Cravon GILLESPIE,USA,men_100m,2021,9.96,9.96,0.0,8,0.08,0.0,24.9
Cravon GILLESPIE,USA,men_100m,2023,9.99,9.96,0.03,4,0.1246,-0.03,24.9
Kyree KING,USA,men_100m,2021,9.97,9.96,0.01,16,0.09,0.0,27.8
Kyree KING,USA,men_100m,2022,9.96,9.96,0.0,17,0.1073,0.01,27.8
Yupun ABEYKOON,SRI,men_100m,2021,10.15,9.96,0.19,3,0.0551,0.0,27.5
Yupun ABEYKOON,SRI,men_100m,2022,9.96,9.96,0.0,13,0.0851,0.19,27.5
Favour Oghene Tejiri ASHE,NGR,men_100m,2021,10.17,9.96,0.21,2,0.0919,0.0,20.2
Favour Oghene Tejiri ASHE,NGR,men_100m,2022,9.99,9.96,0.03,13,0.0696,0.18,20.2
Favour Oghene Tejiri ASHE,NGR,men_100m,2023,9.96,9.96,0.0,4,0.0529,0.03,20.2
Arthur CISSÉ,CIV,men_100m,2021,10.11,9.96,0.15,10,0.06,0.0,25.4
Arthur CISSÉ,CIV,men_100m,2022,10.02,9.96,0.06,17,0.0886,0.09,25.4
Arthur CISSÉ,CIV,men_100m,2023,9.96,9.96,0.0,7,0.1089,0.06,25.4
Michael NORMAN,USA,men_100m,2021,9.97,9.97,0.0,2,0.0071,0.0,23.8
Cole BECK,USA,men_100m,2021,10.11,9.97,0.14,4,0.0655,0.0,23.2
Cole BECK,USA,men_100m,2022,10.18,9.97,0.21,2,0.0071,-0.07,23.2
Cole BECK,USA,men_100m,2023,9.97,9.97,0.0,5,0.0799,0.14,23.2
Da'marcus FLEMING,USA,men_100m,2022,10.08,9.97,0.11,6,0.0513,0.0,21.2
Da'marcus FLEMING,USA,men_100m,2023,9.97,9.97,0.0,7,0.0952,0.11,21.2
Justin GATLIN,USA,men_100m,2021,9.98,9.98,0.0,10,0.1088,0.0,39.3
Enoch ADEGOKE,NGR,men_100m,2021,9.98,9.98,0.0,8,0.1213,0.0,21.3
Matthew BOLING,USA,men_100m,2021,10.13,9.98,0.15,6,0.0367,0.0,21.8
Matthew BOLING,USA,men_100m,2022,9.98,9.98,0.0,8,0.0774,0.15,21.8
Matthew BOLING,USA,men_100m,2023,10.24,9.98,0.26,1,0.0,-0.26,21.8
Emmanuel MATADI,LBR,men_100m,2021,10.01,9.98,0.03,12,0.0784,0.0,31.2
Emmanuel MATADI,LBR,men_100m,2022,9.98,9.98,0.0,12,0.0915,0.03,31.2
Emmanuel MATADI,LBR,men_100m,2023,10.04,9.98,0.06,4,0.0763,-0.06,31.2
Abdul Hakim SANI BROWN,JPN,men_100m,2021,10.29,9.98,0.31,3,0.0058,0.0,23.3
Abdul Hakim SANI BROWN,JPN,men_100m,2022,9.98,9.98,0.0,12,0.0937,0.31,23.3
Abdul Hakim SANI BROWN,JPN,men_100m,2023,10.13,9.98,0.15,4,0.0704,-0.15,23.3
Joseph FAHNBULLEH,LBR,men_100m,2021,10.21,9.98,0.23,4,0.0245,0.0,20.7
Joseph FAHNBULLEH,LBR,men_100m,2022,10.0,9.98,0.02,7,0.0867,0.21,20.7
Joseph FAHNBULLEH,LBR,men_100m,2023,9.98,9.98,0.0,2,0.198,0.02,20.7
Davonte BURNETT,JAM,men_100m,2021,10.05,9.99,0.06,7,0.0685,0.0,21.3
Davonte BURNETT,JAM,men_100m,2022,9.99,9.99,0.0,5,0.1097,0.06,21.3
Reynier MENA,CUB,men_100m,2022,9.99,9.99,0.0,8,0.0812,0.0,25.7
Reynier MENA,CUB,men_100m,2023,10.19,9.99,0.2,2,0.0354,-0.2,25.7
Méba Mickaël ZEZE,FRA,men_100m,2021,10.15,9.99,0.16,5,0.0638,0.0,28.0
Méba Mickaël ZEZE,FRA,men_100m,2022,9.99,9.99,0.0,9,0.0988,0.16,28.0
Kendal WILLIAMS,USA,men_100m,2021,10.15,9.99,0.16,2,0.099,0.0,26.9
Kendal WILLIAMS,USA,men_100m,2022,9.99,9.99,0.0,15,0.0806,0.16,26.9
Kendal WILLIAMS,USA,men_100m,2023,10.03,9.99,0.04,4,0.075,-0.04,26.9
Bouwahjgie NKRUMIE,JAM,men_100m,2022,10.02,9.99,0.03,4,0.1156,0.0,19.0
Bouwahjgie NKRUMIE,JAM,men_100m,2023,9.99,9.99,0.0,5,0.1178,0.03,19.0
Cejhae GREENE,ANT,men_100m,2021,10.0,10.0,0.0,10,0.1149,0.0,26.7
Cejhae GREENE,ANT,men_100m,2022,10.02,10.0,0.02,5,0.0675,-0.02,26.7
Cejhae GREENE,ANT,men_100m,2023,10.11,10.0,0.11,6,0.0608,-0.11,26.7
Femi OGUNODE,QAT,men_100m,2021,10.0,10.0,0.0,4,0.0988,0.0,30.2
Femi OGUNODE,QAT,men_100m,2023,10.13,10.0,0.13,3,0.0802,-0.13,30.2
Tyquendo TRACEY,JAM,men_100m,2021,10.0,10.0,0.0,4,0.0716,0.0,28.9
Tyquendo TRACEY,JAM,men_100m,2022,10.24,10.0,0.24,2,0.0354,-0.24,28.9
Tyquendo TRACEY,JAM,men_100m,2023,10.26,10.0,0.26,3,0.0058,-0.26,28.9
Michael RODGERS,USA,men_100m,2021,10.0,10.0,0.0,18,0.0798,0.0,36.2
Michael RODGERS,USA,men_100m,2022,10.19,10.0,0.19,5,0.0456,-0.19,36.2
Jerome BLAKE,CAN,men_100m,2021,10.06,10.0,0.06,11,0.0727,0.0,26.0
Jerome BLAKE,CAN,men_100m,2022,10.0,10.0,0.0,5,0.1015,0.06,26.0
Jerome BLAKE,CAN,men_100m,2023,10.08,10.0,0.08,3,0.0624,-0.08,26.0
Ismael KONE,CIV,men_100m,2021,10.09,10.0,0.09,2,0.0354,0.0,21.6
Ismael KONE,CIV,men_100m,2022,10.0,10.0,0.0,6,0.0952,0.09,21.6
Ismael KONE,CIV,men_100m,2023,10.12,10.0,0.12,4,0.0624,-0.12,21.6
Conroy JONES,JAM,men_100m,2022,10.0,10.0,0.0,6,0.1141,0.0,20.0
Conroy JONES,JAM,men_100m,2023,10.29,10.0,0.29,1,0.0,-0.29,20.0
Jelani WALKER,JAM,men_100m,2021,10.27,10.0,0.27,1,0.0,0.0,24.0
Jelani WALKER,JAM,men_100m,2022,10.0,10.0,0.0,7,0.0749,0.27,24.0
Jelani WALKER,JAM,men_100m,2023,10.2,10.0,0.2,3,0.0252,-0.2,24.0
Jason ROGERS,SKN,men_100m,2021,10.01,10.01,0.0,6,0.1117,0.0,29.9
Christopher BELCHER,USA,men_100m,2021,10.01,10.01,0.0,7,0.1208,0.0,27.4
Christopher BELCHER,USA,men_100m,2022,10.11,10.01,0.1,4,0.0411,-0.1,27.4
Shuhei TADA,JPN,men_100m,2021,10.01,10.01,0.0,8,0.0824,0.0,25.0
Shuhei TADA,JPN,men_100m,2022,10.27,10.01,0.26,3,0.0115,-0.26,25.0
Shuhei TADA,JPN,men_100m,2023,10.21,10.01,0.2,1,0.0,-0.2,25.0
Rohan BROWNING,AUS,men_100m,2021,10.01,10.01,0.0,16,0.0734,0.0,24.4
Rohan BROWNING,AUS,men_100m,2022,10.08,10.01,0.07,10,0.0773,-0.07,24.4
Rohan BROWNING,AUS,men_100m,2023,10.02,10.01,0.01,12,0.0747,-0.01,24.4
Erik CARDOSO,BRA,men_100m,2021,10.01,10.01,0.0,4,0.1297,0.0,22.4
Erik CARDOSO,BRA,men_100m,2022,10.08,10.01,0.07,18,0.0684,-0.07,22.4
Erik CARDOSO,BRA,men_100m,2023,10.14,10.01,0.13,11,0.0478,-0.13,22.4
Samson COLEBROOKE,BAH,men_100m,2021,10.18,10.01,0.17,3,0.0666,0.0,24.9
Samson COLEBROOKE,BAH,men_100m,2022,10.01,10.01,0.0,4,0.125,0.17,24.9
Renan CORREA,BRA,men_100m,2023,10.01,10.01,0.0,4,0.0985,0.0,19.2
Emmanuel ESEME,CMR,men_100m,2022,10.08,10.01,0.07,9,0.0614,0.0,29.6
Emmanuel ESEME,CMR,men_100m,2023,10.01,10.01,0.0,11,0.0957,0.07,29.6
Brandon CARNES,USA,men_100m,2021,10.19,10.02,0.17,1,0.0,0.0,27.5
Brandon CARNES,USA,men_100m,2022,10.02,10.02,0.0,17,0.0902,0.17,27.5
Brandon CARNES,USA,men_100m,2023,10.02,10.02,0.0,5,0.0705,0.0,27.5
Ryuichiro SAKAI,JPN,men_100m,2021,10.16,10.02,0.14,4,0.0585,0.0,24.3
Ryuichiro SAKAI,JPN,men_100m,2022,10.02,10.02,0.0,11,0.0731,0.14,24.3
Ryuichiro SAKAI,JPN,men_100m,2023,10.08,10.02,0.06,6,0.052,-0.06,24.3
Usheoritse ITSEKIRI,NGR,men_100m,2021,10.07,10.02,0.05,9,0.0809,0.0,24.3
Usheoritse ITSEKIRI,NGR,men_100m,2022,10.09,10.02,0.07,7,0.0688,-0.02,24.3
Usheoritse ITSEKIRI,NGR,men_100m,2023,10.02,10.02,0.0,7,0.1033,0.05,24.3
Raphael BOUJU,NED,men_100m,2022,10.27,10.02,0.25,1,0.0,0.0,21.1
Raphael BOUJU,NED,men_100m,2023,10.02,10.02,0.0,5,0.0661,0.25,21.1
Chris ROYSTER,USA,men_100m,2021,10.08,10.02,0.06,10,0.0608,0.0,30.2
Chris ROYSTER,USA,men_100m,2022,10.07,10.02,0.05,7,0.0752,0.01,30.2
Chris ROYSTER,USA,men_100m,2023,10.02,10.02,0.0,5,0.1107,0.05,30.2
Chijindu UJAH,GBR,men_100m,2021,10.03,10.03,0.0,7,0.0431,0.0,27.3
Julian FORTE,JAM,men_100m,2021,10.03,10.03,0.0,10,0.0665,0.0,28.6
Julian FORTE,JAM,men_100m,2023,10.03,10.03,0.0,2,0.1697,0.0,28.6
Oshane BAILEY,JAM,men_100m,2021,10.13,10.03,0.1,6,0.0631,0.0,32.8
Oshane BAILEY,JAM,men_100m,2022,10.03,10.03,0.0,16,0.0636,0.1,32.8
Oshane BAILEY,JAM,men_100m,2023,10.13,10.03,0.1,7,0.0616,-0.1,32.8
Jerod ELCOCK,TTO,men_100m,2022,10.03,10.03,0.0,6,0.0906,0.0,23.9
Josephus LYLES,USA,men_100m,2021,10.19,10.03,0.16,6,0.0417,0.0,23.4
Josephus LYLES,USA,men_100m,2022,10.03,10.03,0.0,3,0.0351,0.16,23.4
Josephus LYLES,USA,men_100m,2023,10.15,10.03,0.12,3,0.0624,-0.12,23.4
Yoshihide KIRYU,JPN,men_100m,2021,10.12,10.03,0.09,5,0.0782,0.0,26.5
Yoshihide KIRYU,JPN,men_100m,2022,10.18,10.03,0.15,4,0.048,-0.06,26.5
Yoshihide KIRYU,JPN,men_100m,2023,10.03,10.03,0.0,4,0.1258,0.09,26.5
Nigel ELLIS,JAM,men_100m,2021,10.04,10.04,0.0,11,0.0602,0.0,24.1
Nigel ELLIS,JAM,men_100m,2022,10.1,10.04,0.06,7,0.0468,-0.06,24.1
Nigel ELLIS,JAM,men_100m,2023,10.16,10.04,0.12,3,0.0351,-0.12,24.1
Mouhamadou FALL,FRA,men_100m,2021,10.04,10.04,0.0,17,0.0797,0.0,30.2
Mouhamadou FALL,FRA,men_100m,2022,10.15,10.04,0.11,9,0.0437,-0.11,30.2
Mouhamadou FALL,FRA,men_100m,2023,10.06,10.04,0.02,9,0.0737,-0.02,30.2
Clarence MUNYAI,RSA,men_100m,2021,10.25,10.04,0.21,1,0.0,0.0,24.1
Clarence MUNYAI,RSA,men_100m,2022,10.04,10.04,0.0,4,0.0741,0.21,24.1
Clarence MUNYAI,RSA,men_100m,2023,10.23,10.04,0.19,3,0.0321,-0.19,24.1
Ameer WEBB,USA,men_100m,2021,10.09,10.04,0.05,2,0.0283,0.0,30.1
Ameer WEBB,USA,men_100m,2022,10.04,10.04,0.0,1,0.0,0.05,30.1
Erriyon KNIGHTON,USA,men_100m,2021,10.16,10.04,0.12,1,0.0,0.0,18.2
Erriyon KNIGHTON,USA,men_100m,2022,10.04,10.04,0.0,3,0.1102,0.12,18.2
Raymond EKEVWO,NGR,men_100m,2021,10.16,10.04,0.12,4,0.0432,0.0,23.2
Raymond EKEVWO,NGR,men_100m,2022,10.04,10.04,0.0,10,0.0592,0.12,23.2
Alaba Olukunle AKINTOLA,NGR,men_100m,2021,10.28,10.04,0.24,3,0.01,0.0,20.8
Alaba Olukunle AKINTOLA,NGR,men_100m,2022,10.04,10.04,0.0,8,0.0759,0.24,20.8
Alaba Olukunle AKINTOLA,NGR,men_100m,2023,10.05,10.04,0.01,7,0.0846,-0.01,20.8
Rodrigo DO NASCIMENTO,BRA,men_100m,2021,10.15,10.04,0.11,6,0.0462,0.0,27.8
Rodrigo DO NASCIMENTO,BRA,men_100m,2022,10.04,10.04,0.0,10,0.0661,0.11,27.8
Rodrigo DO NASCIMENTO,BRA,men_100m,2023,10.12,10.04,0.08,12,0.0474,-0.08,27.8
Kemar BAILEY-COLE,JAM,men_100m,2022,10.04,10.04,0.0,6,0.079,0.0,30.5
Lucas ANSAH-PEPRAH,GER,men_100m,2021,10.2,10.04,0.16,6,0.0294,0.0,22.4
Lucas ANSAH-PEPRAH,GER,men_100m,2022,10.04,10.04,0.0,11,0.0749,0.16,22.4
Abdul-Rasheed SAMINU,GHA,men_100m,2023,10.04,10.04,0.0,3,0.0961,0.0,21.6
James DADZIE,GHA,men_100m,2023,10.04,10.04,0.0,5,0.0581,0.0,21.9
José GONZÁLEZ,DOM,men_100m,2021,10.26,10.04,0.22,2,0.0141,0.0,27.1
José GONZÁLEZ,DOM,men_100m,2022,10.25,10.04,0.21,2,0.0354,0.01,27.1
José GONZÁLEZ,DOM,men_100m,2023,10.04,10.04,0.0,2,0.1838,0.21,27.1
Robert GREGORY,USA,men_100m,2021,10.27,10.04,0.23,1,0.0,0.0,21.4
Robert GREGORY,USA,men_100m,2022,10.2,10.04,0.16,1,0.0,0.07,21.4
Robert GREGORY,USA,men_100m,2023,10.04,10.04,0.0,3,0.1021,0.16,21.4
Seye OGUNLEWE,NGR,men_100m,2021,10.11,10.04,0.07,2,0.0354,0.0,31.2
Seye OGUNLEWE,NGR,men_100m,2022,10.2,10.04,0.16,5,0.0365,-0.09,31.2
Seye OGUNLEWE,NGR,men_100m,2023,10.04,10.04,0.0,7,0.0744,0.07,31.2
Divine ODUDURU,NGR,men_100m,2021,10.05,10.05,0.0,3,0.1026,0.0,24.6
Terrance LAIRD,USA,men_100m,2021,10.05,10.05,0.0,4,0.0797,0.0,22.7
Terrance LAIRD,USA,men_100m,2023,10.11,10.05,0.06,2,0.0354,-0.06,22.7
Mark Otieno ODHIAMBO,KEN,men_100m,2021,10.05,10.05,0.0,8,0.0836,0.0,28.0
Zhenye XIE,CHN,men_100m,2021,10.1,10.05,0.05,8,0.063,0.0,28.1
Zhenye XIE,CHN,men_100m,2022,10.27,10.05,0.22,1,0.0,-0.17,28.1
Zhenye XIE,CHN,men_100m,2023,10.05,10.05,0.0,6,0.0781,0.05,28.1
Tapiwa MAKARAWU,ZIM,men_100m,2023,10.05,10.05,0.0,3,0.0416,0.0,22.7
Dominik KOPEĆ,POL,men_100m,2021,10.29,10.05,0.24,1,0.0,0.0,27.5
Dominik KOPEĆ,POL,men_100m,2022,10.2,10.05,0.15,5,0.0383,0.09,27.5
Dominik KOPEĆ,POL,men_100m,2023,10.05,10.05,0.0,5,0.0913,0.15,27.5
Guanfeng CHEN,CHN,men_100m,2021,10.06,10.06,0.0,8,0.0673,0.0,21.5
Guanfeng CHEN,CHN,men_100m,2023,10.21,10.06,0.15,2,0.0071,-0.15,21.5
Jimmy VICAUT,FRA,men_100m,2021,10.06,10.06,0.0,6,0.0836,0.0,30.2
Jimmy VICAUT,FRA,men_100m,2022,10.1,10.06,0.04,7,0.0473,-0.04,30.2
Jimmy VICAUT,FRA,men_100m,2023,10.06,10.06,0.0,1,0.0,0.0,30.2
Aaron BROWN,CAN,men_100m,2021,10.08,10.06,0.02,4,0.0412,0.0,30.1
Aaron BROWN,CAN,men_100m,2022,10.06,10.06,0.0,12,0.0881,0.02,30.1
Aaron BROWN,CAN,men_100m,2023,10.15,10.06,0.09,1,0.0,-0.09,30.1
Paulo André CAMILO,BRA,men_100m,2021,10.07,10.07,0.0,8,0.045,0.0,22.8
Paulo André CAMILO,BRA,men_100m,2023,10.18,10.07,0.11,1,0.0,-0.11,22.8
Ojie EDOBURUN,GBR,men_100m,2022,10.07,10.07,0.0,12,0.0706,0.0,26.1
Felipe BARDI,BRA,men_100m,2021,10.1,10.07,0.03,12,0.0539,0.0,23.6
Felipe BARDI,BRA,men_100m,2022,10.07,10.07,0.0,16,0.0726,0.03,23.6
Felipe BARDI,BRA,men_100m,2023,10.07,10.07,0.0,9,0.0791,0.0,23.6
Kion BENJAMIN,TTO,men_100m,2021,10.25,10.07,0.18,2,0.0071,0.0,22.3
Kion BENJAMIN,TTO,men_100m,2022,10.07,10.07,0.0,5,0.0838,0.18,22.3
Kion BENJAMIN,TTO,men_100m,2023,10.09,10.07,0.02,8,0.0602,-0.02,22.3
Andrew HUDSON,JAM,men_100m,2021,10.17,10.07,0.1,3,0.0643,0.0,25.0
Andrew HUDSON,JAM,men_100m,2022,10.24,10.07,0.17,1,0.0,-0.07,25.0
Andrew HUDSON,JAM,men_100m,2023,10.07,10.07,0.0,2,0.0354,0.1,25.0
Ryiem FORDE,JAM,men_100m,2021,10.18,10.07,0.11,1,0.0,0.0,22.0
Ryiem FORDE,JAM,men_100m,2023,10.07,10.07,0.0,4,0.1023,0.11,22.0
Isaiah TROUSIL,USA,men_100m,2022,10.23,10.07,0.16,2,0.0495,0.0,24.3
Isaiah TROUSIL,USA,men_100m,2023,10.07,10.07,0.0,7,0.0887,0.16,24.3
Amir WILLIS,USA,men_100m,2021,10.27,10.07,0.2,1,0.0,0.0,21.7
Amir WILLIS,USA,men_100m,2022,10.2,10.07,0.13,5,0.0404,0.07,21.7
Amir WILLIS,USA,men_100m,2023,10.07,10.07,0.0,4,0.0818,0.13,21.7
Javonte' HARDING,USA,men_100m,2021,10.08,10.08,0.0,4,0.0645,0.0,20.7
Javonte' HARDING,USA,men_100m,2022,10.08,10.08,0.0,7,0.0834,0.0,20.7
Javonte' HARDING,USA,men_100m,2023,10.12,10.08,0.04,4,0.0499,-0.04,20.7
Lance LANG,USA,men_100m,2021,10.08,10.08,0.0,6,0.0766,0.0,
