athlete_name,country,discipline,year,season_best,career_best,pb_gap,meets_count,consistency,yoy_improvement,age
Linden HALL,AUS,women_1500m,2023,242.34,239.01,3.33,5,1.3359,-3.33,31.0
Elise CRANNY,USA,women_1500m,2021,242.62,239.06,3.56,3,1.8067,0.0,25.9
Elise CRANNY,USA,women_1500m,2022,239.06,239.06,0.0,3,5.0506,3.56,25.9
Elise CRANNY,USA,women_1500m,2023,247.07,239.06,8.01,1,0.0,-8.01,25.9
Nozomi TANAKA,JPN,women_1500m,2021,239.19,239.19,0.0,9,4.2143,0.0,22.0
Nozomi TANAKA,JPN,women_1500m,2022,245.3,239.19,6.11,5,0.9862,-6.11,22.0
Nozomi TANAKA,JPN,women_1500m,2023,248.29,239.19,9.1,2,1.0607,-9.1,22.0
Tigist GIRMA,ETH,women_1500m,2023,239.33,239.33,0.0,2,6.5407,0.0,20.6
Elle ST. PIERRE,USA,women_1500m,2022,239.68,239.68,0.0,5,3.9432,0.0,27.3
Josette NORRIS,USA,women_1500m,2021,239.72,239.72,0.0,8,3.1201,0.0,25.7
Josette NORRIS,USA,women_1500m,2022,244.72,239.72,5.0,5,1.1527,-5.0,25.7
Winnie NANYONDO,UGA,women_1500m,2021,239.8,239.8,0.0,9,2.8186,0.0,28.8
Winnie NANYONDO,UGA,women_1500m,2022,239.91,239.8,0.11,10,2.5135,-0.11,28.8
Winnie NANYONDO,UGA,women_1500m,2023,243.38,239.8,3.58,3,2.7473,-3.58,28.8
Ayal DAGNACHEW,ETH,women_1500m,2022,239.87,239.87,0.0,3,4.4436,0.0,20.5
Ayal DAGNACHEW,ETH,women_1500m,2023,248.16,239.87,8.29,1,0.0,-8.29,20.5
Katie SNOWDEN,GBR,women_1500m,2021,242.77,240.04,2.73,9,2.8151,0.0,28.2
Katie SNOWDEN,GBR,women_1500m,2022,243.76,240.04,3.72,10,1.6861,-0.99,28.2
Katie SNOWDEN,GBR,women_1500m,2023,240.04,240.04,0.0,1,0.0,2.73,28.2
Marta PÉREZ,ESP,women_1500m,2021,240.12,240.12,0.0,9,2.6129,0.0,29.1
Marta PÉREZ,ESP,women_1500m,2022,244.24,240.12,4.12,10,1.8392,-4.12,29.1
Marta PÉREZ,ESP,women_1500m,2023,244.58,240.12,4.46,2,2.3759,-4.46,29.1
Georgia GRIFFITH,AUS,women_1500m,2022,240.16,240.16,0.0,9,2.3684,0.0,25.6
Georgia GRIFFITH,AUS,women_1500m,2023,247.85,240.16,7.69,1,0.0,-7.69,25.6
Lemlem HAILU,ETH,women_1500m,2021,240.35,240.32,0.03,4,2.1355,0.0,20.2
Lemlem HAILU,ETH,women_1500m,2022,240.32,240.32,0.0,2,6.767,0.03,20.2
Lemlem HAILU,ETH,women_1500m,2023,248.38,240.32,8.06,1,0.0,-8.06,20.2
Cory Ann MCGEE,USA,women_1500m,2021,240.67,240.34,0.33,6,1.9245,0.0,30.1
Cory Ann MCGEE,USA,women_1500m,2022,240.34,240.34,0.0,11,2.2043,0.33,30.1
Cory Ann MCGEE,USA,women_1500m,2023,240.61,240.34,0.27,4,2.3899,-0.27,30.1
Melissa COURTNEY-BRYANT,GBR,women_1500m,2022,244.13,240.45,3.68,4,2.7879,0.0,29.0
Melissa COURTNEY-BRYANT,GBR,women_1500m,2023,240.45,240.45,0.0,2,1.6688,3.68,29.0
Shannon OSIKA,USA,women_1500m,2021,240.73,240.73,0.0,6,2.7605,0.0,28.0
Shannon OSIKA,USA,women_1500m,2022,246.23,240.73,5.5,1,0.0,-5.5,28.0
Karissa SCHWEIZER,USA,women_1500m,2022,240.75,240.75,0.0,2,3.288,0.0,26.1
Josette ANDREWS,USA,women_1500m,2023,240.77,240.77,0.0,4,1.9478,0.0,27.4
Netsanet DESTA,ETH,women_1500m,2022,240.84,240.84,0.0,5,2.7232,0.0,21.8
Netsanet DESTA,ETH,women_1500m,2023,245.86,240.84,5.02,2,1.9233,-5.02,21.8
Tigist KETEMA,ETH,women_1500m,2021,240.91,240.91,0.0,4,1.7628,0.0,22.8
Tigist KETEMA,ETH,women_1500m,2022,246.59,240.91,5.68,2,0.297,-5.68,22.8
Helen SCHLACHTENHAUFEN,USA,women_1500m,2021,241.09,241.09,0.0,6,2.3685,0.0,27.1
Helen SCHLACHTENHAUFEN,USA,women_1500m,2022,245.68,241.09,4.59,5,1.1033,-4.59,27.1
Helen SCHLACHTENHAUFEN,USA,women_1500m,2023,241.55,241.09,0.46,2,2.9133,-0.46,27.1
Claudia Mihaela BOBOCEA,ROU,women_1500m,2021,246.97,241.1,5.87,2,1.5698,0.0,30.1
Claudia Mihaela BOBOCEA,ROU,women_1500m,2022,241.1,241.1,0.0,5,2.5974,5.87,30.1
Claudia Mihaela BOBOCEA,ROU,women_1500m,2023,246.55,241.1,5.45,3,1.7,-5.45,30.1
Abbey CALDWELL,AUS,women_1500m,2021,247.69,241.15,6.54,4,0.6816,0.0,20.9
Abbey CALDWELL,AUS,women_1500m,2022,244.18,241.15,3.03,6,2.3035,3.51,20.9
Abbey CALDWELL,AUS,women_1500m,2023,241.15,241.15,0.0,5,2.6706,3.03,20.9
Kristiina MÄKI,CZE,women_1500m,2021,241.23,241.23,0.0,3,2.3171,0.0,30.8
Kristiina MÄKI,CZE,women_1500m,2022,244.17,241.23,2.94,7,1.4636,-2.94,30.8
Kristiina MÄKI,CZE,women_1500m,2023,245.08,241.23,3.85,4,1.7656,-3.85,30.8
Brenda CHEBET,KEN,women_1500m,2022,244.64,241.3,3.34,4,2.1447,0.0,18.4
Brenda CHEBET,KEN,women_1500m,2023,241.3,241.3,0.0,3,4.6416,3.34,18.4
Kate GRACE,USA,women_1500m,2021,241.33,241.33,0.0,2,1.5627,0.0,32.8
Sofia ENNAOUI,POL,women_1500m,2022,241.39,241.39,0.0,7,1.3687,0.0,26.9
Jemma REEKIE,GBR,women_1500m,2021,244.72,241.4,3.32,2,0.2616,0.0,24.2
Jemma REEKIE,GBR,women_1500m,2022,245.33,241.4,3.93,2,1.1879,-0.61,24.2
Jemma REEKIE,GBR,women_1500m,2023,241.4,241.4,0.0,1,0.0,3.32,24.2
Nikki HILTZ,USA,women_1500m,2021,242.94,241.42,1.52,7,2.4622,0.0,27.2
Nikki HILTZ,USA,women_1500m,2022,244.12,241.42,2.7,3,2.2886,-1.18,27.2
Nikki HILTZ,USA,women_1500m,2023,241.42,241.42,0.0,4,3.5258,1.52,27.2
Emily MACKAY,USA,women_1500m,2022,248.97,241.52,7.45,2,0.3323,0.0,
Emily MACKAY,USA,women_1500m,2023,241.52,241.52,0.0,2,3.8962,7.45,
Sarah HEALY,IRL,women_1500m,2021,247.12,241.75,5.37,5,1.3057,0.0,21.3
Sarah HEALY,IRL,women_1500m,2022,242.86,241.75,1.11,2,4.2073,4.26,21.3
Sarah HEALY,IRL,women_1500m,2023,241.75,241.75,0.0,4,1.1364,1.11,21.3
Sage HURTA,USA,women_1500m,2021,247.5,241.79,5.71,4,0.8159,0.0,23.2
Sage HURTA,USA,women_1500m,2022,241.79,241.79,0.0,3,1.921,5.71,23.2
Janat CHEMUSTO,UGA,women_1500m,2023,241.79,241.79,0.0,3,0.1159,0.0,24.9
Worknesh MESELE,ETH,women_1500m,2023,241.81,241.81,0.0,2,0.5091,0.0,22.0
Gaia SABBATINI,ITA,women_1500m,2021,242.25,241.93,0.32,5,2.1419,0.0,23.0
Gaia SABBATINI,ITA,women_1500m,2022,241.93,241.93,0.0,6,1.9846,0.32,23.0
Gaia SABBATINI,ITA,women_1500m,2023,243.84,241.93,1.91,3,2.4307,-1.91,23.0
Sintayehu VISSA,ITA,women_1500m,2022,244.64,241.98,2.66,5,1.9236,0.0,26.0
Sintayehu VISSA,ITA,women_1500m,2023,241.98,241.98,0.0,3,3.2083,2.66,26.0
Edinah JEBITOK,KEN,women_1500m,2021,243.46,242.0,1.46,10,1.4614,0.0,19.8
Edinah JEBITOK,KEN,women_1500m,2022,242.66,242.0,0.66,4,2.883,0.8,19.8
Edinah JEBITOK,KEN,women_1500m,2023,242.0,242.0,0.0,4,2.9859,0.66,19.8
Lucia STAFFORD,CAN,women_1500m,2021,242.12,242.03,0.09,9,2.4072,0.0,22.8
Lucia STAFFORD,CAN,women_1500m,2022,245.12,242.03,3.09,2,3.2173,-3.0,22.8
Lucia STAFFORD,CAN,women_1500m,2023,242.03,242.03,0.0,1,0.0,0.09,22.8
Judith KIYENG,KEN,women_1500m,2021,245.29,242.09,3.2,4,1.9799,0.0,28.4
Judith KIYENG,KEN,women_1500m,2022,243.87,242.09,1.78,4,2.525,1.42,28.4
Judith KIYENG,KEN,women_1500m,2023,242.09,242.09,0.0,2,5.3882,1.78,28.4
Eilish MCCOLGAN,GBR,women_1500m,2021,242.12,242.12,0.0,2,1.2516,0.0,30.5
Susan Lokayo EJORE,KEN,women_1500m,2022,243.98,242.2,1.78,5,2.062,0.0,26.7
Susan Lokayo EJORE,KEN,women_1500m,2023,242.2,242.2,0.0,2,3.4648,1.78,26.7
Sara KUIVISTO,FIN,women_1500m,2021,242.35,242.35,0.0,5,2.6837,0.0,30.0
Adelle TRACEY,JAM,women_1500m,2021,246.56,242.36,4.2,1,0.0,0.0,29.2
Adelle TRACEY,JAM,women_1500m,2022,242.36,242.36,0.0,8,2.2195,4.2,29.2
Adelle TRACEY,JAM,women_1500m,2023,244.65,242.36,2.29,3,1.8059,-2.29,29.2
Esther GUERRERO,ESP,women_1500m,2021,242.41,242.41,0.0,7,2.217,0.0,31.6
Esther GUERRERO,ESP,women_1500m,2022,245.03,242.41,2.62,1,0.0,-2.62,31.6
Esther GUERRERO,ESP,women_1500m,2023,243.07,242.41,0.66,3,2.093,-0.66,31.6
Habitam ALEMU,ETH,women_1500m,2022,242.5,242.5,0.0,3,2.6005,0.0,25.0
Habitam ALEMU,ETH,women_1500m,2023,246.1,242.5,3.6,1,0.0,-3.6,25.0
Hanna KLEIN,GER,women_1500m,2021,242.58,242.58,0.0,5,3.3416,0.0,29.2
Hanna KLEIN,GER,women_1500m,2022,243.46,242.58,0.88,8,1.5498,-0.88,29.2
Hanna KLEIN,GER,women_1500m,2023,245.41,242.58,2.83,2,2.7436,-2.83,29.2
Elise VANDERELST,BEL,women_1500m,2021,242.63,242.63,0.0,4,2.138,0.0,24.5
Elise VANDERELST,BEL,women_1500m,2022,244.43,242.63,1.8,7,2.022,-1.8,24.5
Elise VANDERELST,BEL,women_1500m,2023,245.26,242.63,2.63,3,1.1953,-2.63,24.5
Winny CHEBET,KEN,women_1500m,2021,242.77,242.77,0.0,5,2.7998,0.0,31.4
Winny CHEBET,KEN,women_1500m,2022,243.08,242.77,0.31,5,2.5391,-0.31,31.4
Winny CHEBET,KEN,women_1500m,2023,247.32,242.77,4.55,2,1.096,-4.55,31.4
Eleanor FULTON,USA,women_1500m,2021,245.33,243.03,2.3,4,1.9174,0.0,28.6
Eleanor FULTON,USA,women_1500m,2022,243.03,243.03,0.0,4,1.8096,2.3,28.6
Eliza MEGGER,POL,women_1500m,2022,243.04,243.04,0.0,4,1.8803,0.0,23.0
Eliza MEGGER,POL,women_1500m,2023,246.08,243.04,3.04,2,2.5456,-3.04,23.0
Ludovica CAVALLI,ITA,women_1500m,2022,245.79,243.04,2.75,4,1.1211,0.0,21.6
Ludovica CAVALLI,ITA,women_1500m,2023,243.04,243.04,0.0,2,1.2587,2.75,21.6
Karoline Bjerkeli GRØVDAL,NOR,women_1500m,2021,243.07,243.07,0.0,2,1.8597,0.0,31.2
Karoline Bjerkeli GRØVDAL,NOR,women_1500m,2022,245.83,243.07,2.76,1,0.0,-2.76,31.2
Addison WILEY,USA,women_1500m,2023,243.22,243.22,0.0,1,0.0,0.0,19.6
Mebriht MEKONEN,ETH,women_1500m,2021,247.28,243.29,3.99,3,1.3276,0.0,17.3
Mebriht MEKONEN,ETH,women_1500m,2022,243.29,243.29,0.0,4,2.3413,3.99,17.3
Aurore FLEURY,FRA,women_1500m,2021,243.35,243.35,0.0,3,2.914,0.0,28.0
Aurore FLEURY,FRA,women_1500m,2022,244.78,243.35,1.43,3,0.5217,-1.43,28.0
Federica DEL BUONO,ITA,women_1500m,2021,247.7,243.45,4.25,3,0.5359,0.0,27.6
Federica DEL BUONO,ITA,women_1500m,2022,243.45,243.45,0.0,7,1.7786,4.25,27.6
Federica DEL BUONO,ITA,women_1500m,2023,245.09,243.45,1.64,4,1.4035,-1.64,27.6
Katharina TROST,GER,women_1500m,2021,245.17,243.53,1.64,1,0.0,0.0,27.0
Katharina TROST,GER,women_1500m,2022,243.53,243.53,0.0,6,1.5188,1.64,27.0
Katharina TROST,GER,women_1500m,2023,245.8,243.53,2.27,2,2.0577,-2.27,27.0
Diana MEZULIÁNÍKOVÁ,CZE,women_1500m,2021,243.7,243.7,0.0,7,2.1005,0.0,29.3
Diana MEZULIÁNÍKOVÁ,CZE,women_1500m,2022,246.55,243.7,2.85,4,0.458,-2.85,29.3
Saron BERHE,ETH,women_1500m,2023,243.7,243.7,0.0,1,0.0,0.0,16.5
Marta PEN FREITAS,POR,women_1500m,2021,244.15,243.79,0.36,4,1.6568,0.0,28.9
Marta PEN FREITAS,POR,women_1500m,2022,243.79,243.79,0.0,6,1.8323,0.36,28.9
Marta PEN FREITAS,POR,women_1500m,2023,246.05,243.79,2.26,1,0.0,-2.26,28.9
Wubrist ASCHAL,ETH,women_1500m,2021,248.97,243.86,5.11,1,0.0,0.0,17.2
Wubrist ASCHAL,ETH,women_1500m,2022,243.86,243.86,0.0,1,0.0,5.11,17.2
Wubrist ASCHAL,ETH,women_1500m,2023,247.38,243.86,3.52,1,0.0,-3.52,17.2
Ellie BAKER,GBR,women_1500m,2021,246.54,243.95,2.59,1,0.0,0.0,24.2
Ellie BAKER,GBR,women_1500m,2022,244.9,243.95,0.95,5,1.4268,1.64,24.2
Ellie BAKER,GBR,women_1500m,2023,243.95,243.95,0.0,3,1.7397,0.95,24.2
Michaela MEYER,USA,women_1500m,2021,244.02,244.02,0.0,2,4.0729,0.0,23.0
Michaela MEYER,USA,women_1500m,2022,248.88,244.02,4.86,1,0.0,-4.86,23.0
Allie WILSON,USA,women_1500m,2022,244.02,244.02,0.0,4,1.1237,0.0,26.2
Martyna GALANT,POL,women_1500m,2021,245.03,244.11,0.92,4,2.1237,0.0,26.6
Martyna GALANT,POL,women_1500m,2023,244.11,244.11,0.0,3,2.1747,0.92,26.6
Rachel SCHNEIDER,USA,women_1500m,2021,244.12,244.12,0.0,3,1.2643,0.0,29.9
Wezam TESFAY,ETH,women_1500m,2021,247.86,244.12,3.74,1,0.0,0.0,17.4
Wezam TESFAY,ETH,women_1500m,2022,244.12,244.12,0.0,2,2.3688,3.74,17.4
Natalia HAWTHORN,CAN,women_1500m,2021,244.2,244.2,0.0,7,1.4947,0.0,26.6
Natalia HAWTHORN,CAN,women_1500m,2022,246.62,244.2,2.42,4,0.7172,-2.42,26.6
Danielle JONES,USA,women_1500m,2021,244.26,244.26,0.0,7,1.3996,0.0,25.0
Danielle JONES,USA,women_1500m,2022,246.06,244.26,1.8,3,2.1254,-1.8,25.0
Danielle JONES,USA,women_1500m,2023,246.57,244.26,2.31,2,2.2415,-2.31,25.0
Emma COBURN,USA,women_1500m,2021,244.28,244.28,0.0,1,0.0,0.0,31.6
Emma COBURN,USA,women_1500m,2022,244.44,244.28,0.16,2,3.5567,-0.16,31.6
Emma COBURN,USA,women_1500m,2023,245.35,244.28,1.07,1,0.0,-1.07,31.6
Melissa BISHOP-NRIAGU,CAN,women_1500m,2021,244.42,244.42,0.0,2,3.4931,0.0,32.7
Maruša MIŠMAŠ ZRIMŠEK,SLO,women_1500m,2021,247.5,244.46,3.04,1,0.0,0.0,27.6
Maruša MIŠMAŠ ZRIMŠEK,SLO,women_1500m,2022,244.46,244.46,0.0,1,0.0,3.04,27.6
Maruša MIŠMAŠ ZRIMŠEK,SLO,women_1500m,2023,246.51,244.46,2.05,1,0.0,-2.05,27.6
Danielle ARAGON,USA,women_1500m,2021,245.09,244.5,0.59,5,1.9987,0.0,27.0
Danielle ARAGON,USA,women_1500m,2022,244.5,244.5,0.0,2,3.0406,0.59,27.0
Yelena KOROBKINA,RUS,women_1500m,2021,244.54,244.54,0.0,2,0.1273,0.0,30.6
Yelena KOROBKINA,RUS,women_1500m,2022,246.9,244.54,2.36,1,0.0,-2.36,30.6
Konstanze KLOSTERHALFEN,GER,women_1500m,2021,245.26,244.6,0.66,1,0.0,0.0,25.3
Konstanze KLOSTERHALFEN,GER,women_1500m,2022,244.6,244.6,0.0,2,1.987,0.66,25.3
Konstanze KLOSTERHALFEN,GER,women_1500m,2023,245.63,244.6,1.03,2,0.5374,-1.03,25.3
Rababe ARAFI,MAR,women_1500m,2021,244.72,244.72,0.0,3,1.5122,0.0,30.4
Julie-Anne STAEHLI,CAN,women_1500m,2021,244.82,244.82,0.0,2,2.8355,0.0,27.6
Julia HEYMACH,USA,women_1500m,2021,244.84,244.84,0.0,3,2.8489,0.0,22.6
Hiwot MEHARI,ETH,women_1500m,2021,248.32,244.86,3.46,1,0.0,0.0,19.8
Hiwot MEHARI,ETH,women_1500m,2022,244.86,244.86,0.0,3,0.9145,3.46,19.8
Whittni MORGAN,USA,women_1500m,2022,244.86,244.86,0.0,4,2.044,0.0,24.8
Whittni MORGAN,USA,women_1500m,2023,245.97,244.86,1.11,2,1.7324,-1.11,24.8
Rebecca MEHRA,USA,women_1500m,2021,244.9,244.9,0.0,5,1.3948,0.0,26.8
Rebecca MEHRA,USA,women_1500m,2022,248.59,244.9,3.69,1,0.0,-3.69,26.8
Agathe GUILLEMOT,FRA,women_1500m,2023,244.96,244.96,0.0,3,2.4758,0.0,23.9
Laura GALVÁN,MEX,women_1500m,2021,248.1,244.98,3.12,5,0.7555,0.0,29.8
Laura GALVÁN,MEX,women_1500m,2022,244.98,244.98,0.0,4,1.9825,3.12,29.8
Taryn RAWLINGS,USA,women_1500m,2021,245.02,245.02,0.0,1,0.0,0.0,26.1
Taryn RAWLINGS,USA,women_1500m,2022,246.06,245.02,1.04,3,0.3667,-1.04,26.1
Grace BARNETT,USA,women_1500m,2021,245.05,245.05,0.0,4,1.3487,0.0,26.0
Elena BELLÒ,ITA,women_1500m,2022,245.09,245.09,0.0,2,3.0618,0.0,25.3
Karisa NELSON,USA,women_1500m,2021,245.2,245.2,0.0,2,2.6517,0.0,25.0
Sara VAUGHN,USA,women_1500m,2021,245.23,245.23,0.0,4,1.8247,0.0,35.2
Águeda MARQUÉS,ESP,women_1500m,2022,247.51,245.3,2.21,4,1.211,0.0,23.4
Águeda MARQUÉS,ESP,women_1500m,2023,245.3,245.3,0.0,2,3.0123,2.21,23.4
Kate VAN BUSKIRK,CAN,women_1500m,2021,245.39,245.39,0.0,3,1.6852,0.0,34.0
Harmilan BAINS,IND,women_1500m,2021,245.39,245.39,0.0,3,1.7998,0.0,23.0
Harmilan BAINS,IND,women_1500m,2023,248.5,245.39,3.11,1,0.0,-3.11,23.0
Mercy CHERONO,KEN,women_1500m,2021,245.51,245.51,0.0,3,2.1025,0.0,30.2
Svetlana APLACHKINA,ANA,women_1500m,2022,245.51,245.51,0.0,3,2.2269,0.0,29.7
Winfred Mutile YAVI,BRN,women_1500m,2022,245.54,245.54,0.0,2,1.2021,0.0,22.4
Winfred Mutile YAVI,BRN,women_1500m,2023,246.34,245.54,0.8,1,0.0,-0.8,22.4
Sarah LANCASTER,USA,women_1500m,2021,245.55,245.55,0.0,2,1.0889,0.0,33.4
Sarah MCDONALD,GBR,women_1500m,2023,245.59,245.59,0.0,3,1.7305,0.0,29.9
Emily INFELD,USA,women_1500m,2021,245.66,245.66,0.0,2,1.6971,0.0,31.3
Emily INFELD,USA,women_1500m,2022,248.17,245.66,2.51,1,0.0,-2.51,31.3
Hannah NUTTALL,GBR,women_1500m,2022,249.66,245.66,4.0,1,0.0,0.0,25.4
Hannah NUTTALL,GBR,women_1500m,2023,245.66,245.66,0.0,1,0.0,4.0,25.4
Eglay Nafuna NALYANYA,KEN,women_1500m,2021,245.68,245.68,0.0,1,0.0,0.0,25.1
Yolanda NGARAMBE,SWE,women_1500m,2022,245.68,245.68,0.0,6,1.2214,0.0,30.7
Elly HENES,USA,women_1500m,2021,249.33,245.71,3.62,1,0.0,0.0,23.7
Elly HENES,USA,women_1500m,2022,245.71,245.71,0.0,2,1.4496,3.62,23.7
Hanna HERMANSSON,SWE,women_1500m,2022,245.76,245.76,0.0,7,1.2402,0.0,33.2
Alex TEUBEL,USA,women_1500m,2023,245.79,245.79,0.0,2,1.3364,0.0,30.0
Genzebe DIBABA,ETH,women_1500m,2021,245.82,245.82,0.0,1,0.0,0.0,30.4
Allison CASH,USA,women_1500m,2021,245.9,245.9,0.0,3,1.273,0.0,26.5
Allison CASH,USA,women_1500m,2023,248.6,245.9,2.7,1,0.0,-2.7,26.5
Emily LIPARI,USA,women_1500m,2022,245.95,245.95,0.0,1,0.0,0.0,30.0
Emily LIPARI,USA,women_1500m,2023,248.42,245.95,2.47,1,0.0,-2.47,30.0
Salomé AFONSO,POR,women_1500m,2021,247.98,246.04,1.94,1,0.0,0.0,24.6
Salomé AFONSO,POR,women_1500m,2023,246.04,246.04,0.0,1,0.0,1.94,24.6
Alma Delia CORTES,MEX,women_1500m,2021,248.93,246.06,2.87,1,0.0,0.0,24.4
Alma Delia CORTES,MEX,women_1500m,2022,246.06,246.06,0.0,2,1.195,2.87,24.4
Alma Delia CORTES,MEX,women_1500m,2023,249.2,246.06,3.14,1,0.0,-3.14,24.4
KM DEEKSHA,IND,women_1500m,2023,246.07,246.07,0.0,1,0.0,0.0,
Beatrice CHEBET,KEN,women_1500m,2023,246.09,246.09,0.0,2,0.7707,0.0,23.3
Hawi ABERA,ETH,women_1500m,2023,246.15,246.15,0.0,1,0.0,0.0,16.4
Jenny SIMPSON,USA,women_1500m,2021,246.18,246.18,0.0,3,1.8775,0.0,34.8
Allie BUCHALSKI,USA,women_1500m,2021,246.19,246.19,0.0,2,2.5951,0.0,26.4
Caterina GRANZ,GER,women_1500m,2021,246.22,246.22,0.0,2,1.895,0.0,27.4
Revee WALCOTT-NOLAN,GBR,women_1500m,2021,246.23,246.23,0.0,5,1.0521,0.0,26.4
Revee WALCOTT-NOLAN,GBR,women_1500m,2023,249.14,246.23,2.91,3,0.4128,-2.91,26.4
Ksanet ALEM,ETH,women_1500m,2022,246.29,246.29,0.0,1,0.0,0.0,18.9
Ksanet ALEM,ETH,women_1500m,2023,248.31,246.29,2.02,3,0.7878,-2.02,18.9
Alex WILSON,USA,women_1500m,2021,246.32,246.32,0.0,2,1.1455,0.0,28.0
Teresiah Muthoni GATERI,KEN,women_1500m,2022,246.34,246.34,0.0,1,0.0,0.0,20.3
Sage HURTA-KLECKER,USA,women_1500m,2023,246.34,246.34,0.0,1,0.0,0.0,24.9
Hellen Ekalale LOBUN,KEN,women_1500m,2021,246.38,246.36,0.02,1,0.0,0.0,23.1
Hellen Ekalale LOBUN,KEN,women_1500m,2022,246.36,246.36,0.0,4,1.5249,0.02,23.1
Inessa GUSAROVA,RUS,women_1500m,2021,246.41,246.41,0.0,1,0.0,0.0,25.6
