athlete_name,country,discipline,year,season_best,career_best,pb_gap,meets_count,consistency,yoy_improvement,age
Julien ALFRED,LCA,women_200m,2023,21.91,21.91,0.0,6,0.2102,0.55,21.8
Tamara CLARK,USA,women_200m,2021,21.98,21.92,0.06,11,0.2727,0.0,23.4
Tamara CLARK,USA,women_200m,2022,21.92,21.92,0.0,14,0.3884,0.06,23.4
Tamara CLARK,USA,women_200m,2023,22.43,21.92,0.51,2,0.3041,-0.51,23.4
Anavia BATTLE,USA,women_200m,2021,21.95,21.95,0.0,11,0.2644,0.0,23.2
Anavia BATTLE,USA,women_200m,2022,22.26,21.95,0.31,8,0.2109,-0.31,23.2
Anavia BATTLE,USA,women_200m,2023,22.47,21.95,0.52,7,0.1661,-0.52,23.2
Favour OFILI,NGR,women_200m,2021,22.23,21.96,0.27,9,0.1832,0.0,19.4
Favour OFILI,NGR,women_200m,2022,21.96,21.96,0.0,12,0.2453,0.27,19.4
Favour OFILI,NGR,women_200m,2023,22.58,21.96,0.62,3,0.1916,-0.62,19.4
Dina ASHER-SMITH,GBR,women_200m,2021,22.04,21.96,0.08,4,0.241,0.0,26.6
Dina ASHER-SMITH,GBR,women_200m,2022,21.96,21.96,0.0,8,0.2206,0.08,26.6
Dina ASHER-SMITH,GBR,women_200m,2023,22.57,21.96,0.61,1,0.0,-0.61,26.6
Aminatou SEYNI,NIG,women_200m,2021,22.54,21.98,0.56,3,0.414,0.0,25.6
Aminatou SEYNI,NIG,women_200m,2022,21.98,21.98,0.0,9,0.3721,0.56,25.6
Brittany BROWN,USA,women_200m,2021,22.43,21.99,0.44,4,0.3202,0.0,27.1
Brittany BROWN,USA,women_200m,2022,21.99,21.99,0.0,9,0.3612,0.44,27.1
Shaunae MILLER-UIBO,BAH,women_200m,2021,22.03,22.03,0.0,6,0.1229,0.0,27.3
Shaunae MILLER-UIBO,BAH,women_200m,2022,22.32,22.03,0.29,3,0.085,-0.29,27.3
Mujinga KAMBUNDJI,SUI,women_200m,2021,22.26,22.05,0.21,10,0.2714,0.0,30.0
Mujinga KAMBUNDJI,SUI,women_200m,2022,22.05,22.05,0.0,14,0.2842,0.21,30.0
Sha'Carri RICHARDSON,USA,women_200m,2021,22.11,22.07,0.04,3,0.1747,0.0,22.2
Sha'Carri RICHARDSON,USA,women_200m,2022,22.38,22.07,0.31,3,0.1595,-0.27,22.2
Sha'Carri RICHARDSON,USA,women_200m,2023,22.07,22.07,0.0,2,0.3323,0.04,22.2
Latasha SMITH,USA,women_200m,2022,23.08,22.09,0.99,3,0.1054,0.0,21.8
Latasha SMITH,USA,women_200m,2023,22.09,22.09,0.0,3,0.6391,0.99,21.8
Allyson FELIX,USA,women_200m,2021,22.11,22.11,0.0,3,0.2381,0.0,36.0
Allyson FELIX,USA,women_200m,2022,22.4,22.11,0.29,3,0.2902,-0.29,36.0
Marie-Josée TA LOU,CIV,women_200m,2021,22.11,22.11,0.0,7,0.2897,0.0,33.1
Marie-Josée TA LOU,CIV,women_200m,2022,22.64,22.11,0.53,3,0.0666,-0.53,33.1
Marie-Josée TA LOU,CIV,women_200m,2023,22.31,22.11,0.2,4,0.5599,-0.2,33.1
Cambrea STURGIS,USA,women_200m,2021,22.12,22.11,0.01,11,0.4075,0.0,22.2
Cambrea STURGIS,USA,women_200m,2022,22.11,22.11,0.0,5,0.2993,0.01,22.2
Cambrea STURGIS,USA,women_200m,2023,22.72,22.11,0.61,4,0.2943,-0.61,22.2
Anthonique STRACHAN,BAH,women_200m,2021,22.56,22.15,0.41,6,0.3575,0.0,28.7
Anthonique STRACHAN,BAH,women_200m,2022,22.55,22.15,0.4,7,0.2331,0.01,28.7
Anthonique STRACHAN,BAH,women_200m,2023,22.15,22.15,0.0,3,0.291,0.4,28.7
Beatrice MASILINGI,NAM,women_200m,2021,22.18,22.18,0.0,11,0.2225,0.0,18.4
Beatrice MASILINGI,NAM,women_200m,2022,22.27,22.18,0.09,4,0.1489,-0.09,18.4
Kayla WHITE,USA,women_200m,2021,22.96,22.18,0.78,1,0.0,0.0,25.9
Kayla WHITE,USA,women_200m,2022,22.18,22.18,0.0,5,0.1234,0.78,25.9
Kayla WHITE,USA,women_200m,2023,22.38,22.18,0.2,5,0.1117,-0.2,25.9
Kynnedy FLANNEL,USA,women_200m,2021,22.31,22.23,0.08,8,0.2533,0.0,21.8
Kynnedy FLANNEL,USA,women_200m,2022,22.23,22.23,0.0,8,0.2805,0.08,21.8
Kynnedy FLANNEL,USA,women_200m,2023,22.84,22.23,0.61,4,0.1638,-0.61,21.8
Daryll NEITA,GBR,women_200m,2021,22.81,22.23,0.58,3,0.2352,0.0,25.4
Daryll NEITA,GBR,women_200m,2022,22.61,22.23,0.38,2,0.1414,0.2,25.4
Daryll NEITA,GBR,women_200m,2023,22.23,22.23,0.0,1,0.0,0.38,25.4
Dezerea BRYANT,USA,women_200m,2021,22.24,22.24,0.0,10,0.2767,0.0,28.3
Dezerea BRYANT,USA,women_200m,2022,22.91,22.24,0.67,4,0.1379,-0.67,28.3
Dezerea BRYANT,USA,women_200m,2023,23.12,22.24,0.88,3,0.0808,-0.88,28.3
Kevona DAVIS,JAM,women_200m,2021,22.78,22.26,0.52,9,0.1513,0.0,20.4
Kevona DAVIS,JAM,women_200m,2022,22.26,22.26,0.0,9,0.3978,0.52,20.4
Kevona DAVIS,JAM,women_200m,2023,22.33,22.26,0.07,6,0.1174,-0.07,20.4
Jasmine CAMACHO-QUINN,PUR,women_200m,2021,22.6,22.27,0.33,1,0.0,0.0,25.1
Jasmine CAMACHO-QUINN,PUR,women_200m,2022,22.27,22.27,0.0,1,0.0,0.33,25.1
Tamari DAVIS,USA,women_200m,2021,22.64,22.3,0.34,2,0.1273,0.0,19.6
Tamari DAVIS,USA,women_200m,2022,22.62,22.3,0.32,1,0.0,0.02,19.6
Tamari DAVIS,USA,women_200m,2023,22.3,22.3,0.0,3,0.2166,0.32,19.6
Mckenzie LONG,USA,women_200m,2022,23.0,22.31,0.69,3,0.1955,0.0,22.8
Mckenzie LONG,USA,women_200m,2023,22.31,22.31,0.0,4,0.2327,0.69,22.8
Rosemary CHUKWUMA,NGR,women_200m,2021,23.18,22.33,0.85,2,0.2192,0.0,20.5
Rosemary CHUKWUMA,NGR,women_200m,2022,22.33,22.33,0.0,6,0.2242,0.85,20.5
Rosemary CHUKWUMA,NGR,women_200m,2023,22.72,22.33,0.39,4,0.2604,-0.39,20.5
Rhasidat ADELEKE,IRL,women_200m,2021,22.9,22.34,0.56,10,0.1777,0.0,18.9
Rhasidat ADELEKE,IRL,women_200m,2022,22.59,22.34,0.25,4,0.1315,0.31,18.9
Rhasidat ADELEKE,IRL,women_200m,2023,22.34,22.34,0.0,2,0.0919,0.25,18.9
Marileidy PAULINO,DOM,women_200m,2021,22.86,22.36,0.5,2,0.1697,0.0,25.7
Marileidy PAULINO,DOM,women_200m,2022,22.36,22.36,0.0,4,0.1992,0.5,25.7
Marileidy PAULINO,DOM,women_200m,2023,22.71,22.36,0.35,4,0.2743,-0.35,25.7
Caisja CHANDLER,USA,women_200m,2021,22.79,22.37,0.42,8,0.2156,0.0,21.8
Caisja CHANDLER,USA,women_200m,2022,22.85,22.37,0.48,4,0.1457,-0.06,21.8
Caisja CHANDLER,USA,women_200m,2023,22.37,22.37,0.0,5,0.2054,0.42,21.8
Ajla DEL PONTE,SUI,women_200m,2021,22.38,22.38,0.0,1,0.0,0.0,25.9
Ajla DEL PONTE,SUI,women_200m,2022,23.15,22.38,0.77,2,0.1838,-0.77,25.9
Lanae-Tava THOMAS,USA,women_200m,2021,22.86,22.38,0.48,7,0.1246,0.0,20.3
Lanae-Tava THOMAS,USA,women_200m,2022,23.39,22.38,1.01,1,0.0,-0.53,20.3
Lanae-Tava THOMAS,USA,women_200m,2023,22.38,22.38,0.0,3,0.1629,0.48,20.3
A'Keyla MITCHELL,USA,women_200m,2022,22.39,22.39,0.0,8,0.3604,0.0,26.7
Natalliah WHYTE,JAM,women_200m,2021,22.88,22.39,0.49,5,0.1547,0.0,24.9
Natalliah WHYTE,JAM,women_200m,2022,22.57,22.39,0.18,7,0.2223,0.31,24.9
Natalliah WHYTE,JAM,women_200m,2023,22.39,22.39,0.0,2,0.3889,0.18,24.9
TyNia GAITHER,BAH,women_200m,2021,22.93,22.41,0.52,5,0.153,0.0,29.3
TyNia GAITHER,BAH,women_200m,2022,22.41,22.41,0.0,13,0.2357,0.52,29.3
Bassant HEMIDA,EGY,women_200m,2021,22.79,22.41,0.38,5,0.1672,0.0,25.6
Bassant HEMIDA,EGY,women_200m,2022,22.47,22.41,0.06,7,0.1974,0.32,25.6
Bassant HEMIDA,EGY,women_200m,2023,22.41,22.41,0.0,3,0.1778,0.06,25.6
Jadyn MAYS,USA,women_200m,2021,23.28,22.42,0.86,1,0.0,0.0,21.0
Jadyn MAYS,USA,women_200m,2022,22.8,22.42,0.38,2,0.1061,0.48,21.0
Jadyn MAYS,USA,women_200m,2023,22.42,22.42,0.0,5,0.1809,0.38,21.0
Edidiong Ofinome ODIONG,BRN,women_200m,2021,23.12,22.43,0.69,5,0.0722,0.0,25.1
Edidiong Ofinome ODIONG,BRN,women_200m,2022,22.43,22.43,0.0,9,0.325,0.69,25.1
Morolake AKINOSUN,USA,women_200m,2021,22.44,22.44,0.0,9,0.3788,0.0,27.1
Morolake AKINOSUN,USA,women_200m,2022,22.82,22.44,0.38,1,0.0,-0.38,27.1
Nzubechi Grace NWOKOCHA,NGR,women_200m,2021,22.47,22.44,0.03,8,0.3505,0.0,20.6
Nzubechi Grace NWOKOCHA,NGR,women_200m,2022,22.44,22.44,0.0,8,0.2169,0.03,20.6
Twanisha TERRY,USA,women_200m,2021,22.54,22.44,0.1,6,0.3088,0.0,22.3
Twanisha TERRY,USA,women_200m,2023,22.44,22.44,0.0,1,0.0,0.1,22.3
Lynna IRBY,USA,women_200m,2021,22.45,22.45,0.0,6,0.1392,0.0,22.6
Lynna IRBY,USA,women_200m,2022,23.09,22.45,0.64,1,0.0,-0.64,22.6
Lynna IRBY,USA,women_200m,2023,22.65,22.45,0.2,2,0.0424,-0.2,22.6
Shania COLLINS,USA,women_200m,2021,23.2,22.45,0.75,2,0.0849,0.0,25.6
Shania COLLINS,USA,women_200m,2022,22.45,22.45,0.0,4,0.1717,0.75,25.6
Jacious SEARS,USA,women_200m,2022,23.36,22.45,0.91,2,0.0919,0.0,21.7
Jacious SEARS,USA,women_200m,2023,22.45,22.45,0.0,5,0.3603,0.91,21.7
Cecilia TAMAYO-GARZA,MEX,women_200m,2021,23.02,22.45,0.57,8,0.138,0.0,25.2
Cecilia TAMAYO-GARZA,MEX,women_200m,2022,23.05,22.45,0.6,4,0.1722,-0.03,25.2
Cecilia TAMAYO-GARZA,MEX,women_200m,2023,22.45,22.45,0.0,5,0.3288,0.57,25.2
Talitha DIGGS,USA,women_200m,2021,23.14,22.45,0.69,2,0.0424,0.0,19.7
Talitha DIGGS,USA,women_200m,2022,22.64,22.45,0.19,4,0.1179,0.5,19.7
Talitha DIGGS,USA,women_200m,2023,22.45,22.45,0.0,5,0.1031,0.19,19.7
Melissa JEFFERSON,USA,women_200m,2021,22.95,22.46,0.49,4,0.254,0.0,21.2
Melissa JEFFERSON,USA,women_200m,2022,22.46,22.46,0.0,6,0.1744,0.49,21.2
Melissa JEFFERSON,USA,women_200m,2023,22.97,22.46,0.51,2,0.0354,-0.51,21.2
Adriana TATUM,USA,women_200m,2022,22.77,22.46,0.31,7,0.2496,0.0,
Adriana TATUM,USA,women_200m,2023,22.46,22.46,0.0,4,0.3619,0.31,
Lieke KLAVER,NED,women_200m,2021,22.83,22.46,0.37,6,0.1746,0.0,23.8
Lieke KLAVER,NED,women_200m,2022,22.71,22.46,0.25,5,0.0958,0.12,23.8
Lieke KLAVER,NED,women_200m,2023,22.46,22.46,0.0,3,0.2811,0.25,23.8
Vitoria Cristina ROSA,BRA,women_200m,2021,22.98,22.47,0.51,6,0.0859,0.0,26.4
Vitoria Cristina ROSA,BRA,women_200m,2022,22.47,22.47,0.0,10,0.2856,0.51,26.4
Vitoria Cristina ROSA,BRA,women_200m,2023,23.02,22.47,0.55,5,0.1979,-0.55,26.4
Ezinne ABBA,USA,women_200m,2022,22.85,22.47,0.38,6,0.1463,0.0,22.0
Ezinne ABBA,USA,women_200m,2023,22.47,22.47,0.0,6,0.2758,0.38,22.0
Symone MASON,USA,women_200m,2021,22.49,22.49,0.0,4,0.2524,0.0,21.7
Symone MASON,USA,women_200m,2022,23.46,22.49,0.97,1,0.0,-0.97,21.7
Symone MASON,USA,women_200m,2023,23.06,22.49,0.57,2,0.297,-0.57,21.7
Ashanti MOORE,JAM,women_200m,2021,22.86,22.49,0.37,3,0.1986,0.0,21.6
Ashanti MOORE,JAM,women_200m,2022,23.02,22.49,0.53,3,0.1429,-0.16,21.6
Ashanti MOORE,JAM,women_200m,2023,22.49,22.49,0.0,4,0.2249,0.37,21.6
Candace HILL,USA,women_200m,2021,22.8,22.5,0.3,3,0.185,0.0,23.4
Candace HILL,USA,women_200m,2022,22.5,22.5,0.0,3,0.2419,0.3,23.4
Candace HILL,USA,women_200m,2023,22.57,22.5,0.07,3,0.4403,-0.07,23.4
Samirah MOODY,USA,women_200m,2021,23.32,22.5,0.82,2,0.0849,0.0,20.4
Samirah MOODY,USA,women_200m,2022,23.25,22.5,0.75,2,0.1273,0.07,20.4
Samirah MOODY,USA,women_200m,2023,22.5,22.5,0.0,5,0.2249,0.75,20.4
Corinna SCHWAB,GER,women_200m,2021,22.69,22.51,0.18,1,0.0,0.0,23.3
Corinna SCHWAB,GER,women_200m,2022,22.51,22.51,0.0,2,0.6576,0.18,23.3
Corinna SCHWAB,GER,women_200m,2023,23.45,22.51,0.94,1,0.0,-0.94,23.3
Kennedy BLACKMON,USA,women_200m,2021,23.13,22.52,0.61,6,0.1322,0.0,22.6
Kennedy BLACKMON,USA,women_200m,2022,22.91,22.52,0.39,4,0.2295,0.22,22.6
Kennedy BLACKMON,USA,women_200m,2023,22.52,22.52,0.0,5,0.212,0.39,22.6
Brianna LYSTON,JAM,women_200m,2021,23.18,22.53,0.65,3,0.0577,0.0,17.9
Brianna LYSTON,JAM,women_200m,2022,22.53,22.53,0.0,7,0.2835,0.65,17.9
Brianna LYSTON,JAM,women_200m,2023,23.05,22.53,0.52,2,0.2687,-0.52,17.9
Brianne BETHEL,BAH,women_200m,2021,22.54,22.54,0.0,5,0.2664,0.0,22.9
Teahna DANIELS,USA,women_200m,2021,22.54,22.54,0.0,3,0.3717,0.0,24.2
Jaël BESTUÉ,ESP,women_200m,2021,23.19,22.54,0.65,3,0.0557,0.0,21.7
Jaël BESTUÉ,ESP,women_200m,2022,23.01,22.54,0.47,3,0.165,0.18,21.7
Jaël BESTUÉ,ESP,women_200m,2023,22.54,22.54,0.0,1,0.0,0.47,21.7
Mariah AYERS,USA,women_200m,2021,23.08,22.55,0.53,3,0.2237,0.0,
Mariah AYERS,USA,women_200m,2022,22.55,22.55,0.0,7,0.2521,0.53,
Mariah AYERS,USA,women_200m,2023,22.78,22.55,0.23,8,0.2076,-0.23,
Riley DAY,AUS,women_200m,2021,22.56,22.56,0.0,9,0.2995,0.0,21.6
Riley DAY,AUS,women_200m,2022,22.99,22.56,0.43,2,0.3465,-0.43,21.6
Riley DAY,AUS,women_200m,2023,23.24,22.56,0.68,7,0.0946,-0.68,21.6
Autumn WILSON,USA,women_200m,2023,22.56,22.56,0.0,2,0.1061,0.0,19.3
Kyra JEFFERSON,USA,women_200m,2021,22.57,22.57,0.0,6,0.1842,0.0,26.8
Kyra JEFFERSON,USA,women_200m,2023,22.77,22.57,0.2,3,0.1258,-0.2,26.8
Laila OWENS,USA,women_200m,2021,23.3,22.57,0.73,1,0.0,0.0,
Laila OWENS,USA,women_200m,2022,22.57,22.57,0.0,6,0.1861,0.73,
Maboundou KONÉ,CIV,women_200m,2022,23.27,22.57,0.7,4,0.0337,0.0,25.5
Maboundou KONÉ,CIV,women_200m,2023,22.57,22.57,0.0,4,0.3381,0.7,25.5
Quanera HAYES,USA,women_200m,2021,22.58,22.58,0.0,3,0.1258,0.0,29.3
Quanera HAYES,USA,women_200m,2023,23.2,22.58,0.62,1,0.0,-0.62,29.3
Blessing OKAGBARE,NGR,women_200m,2021,22.59,22.59,0.0,2,0.0495,0.0,32.6
Kendall ELLIS,USA,women_200m,2023,22.59,22.59,0.0,1,0.0,0.0,27.2
Jodie WILLIAMS,GBR,women_200m,2021,22.6,22.6,0.0,7,0.2772,0.0,27.8
Jodie WILLIAMS,GBR,women_200m,2022,22.85,22.6,0.25,5,0.2174,-0.25,27.8
Gina BASS,GAM,women_200m,2021,22.62,22.62,0.0,5,0.0559,0.0,27.2
Gina BASS,GAM,women_200m,2022,22.71,22.62,0.09,9,0.1925,-0.09,27.2
Gina BASS,GAM,women_200m,2023,22.91,22.62,0.29,4,0.2238,-0.29,27.2
Karimah DAVIS,USA,women_200m,2021,23.3,22.62,0.68,1,0.0,0.0,23.5
Karimah DAVIS,USA,women_200m,2022,22.81,22.62,0.19,7,0.2361,0.49,23.5
Karimah DAVIS,USA,women_200m,2023,22.62,22.62,0.0,6,0.158,0.19,23.5
Dalia KADDARI,ITA,women_200m,2021,22.64,22.64,0.0,9,0.2515,0.0,21.2
Dalia KADDARI,ITA,women_200m,2022,22.83,22.64,0.19,8,0.1993,-0.19,21.2
Dalia KADDARI,ITA,women_200m,2023,23.08,22.64,0.44,2,0.0566,-0.44,21.2
Lorène Dorcas BAZOLO,POR,women_200m,2021,22.64,22.64,0.0,7,0.2717,0.0,39.0
Lorène Dorcas BAZOLO,POR,women_200m,2022,23.09,22.64,0.45,7,0.1472,-0.45,39.0
Lorène Dorcas BAZOLO,POR,women_200m,2023,23.12,22.64,0.48,1,0.0,-0.48,39.0
Yanique DAYLE,JAM,women_200m,2021,23.01,22.64,0.37,3,0.2219,0.0,23.4
Yanique DAYLE,JAM,women_200m,2022,22.64,22.64,0.0,5,0.3701,0.37,23.4
Yanique DAYLE,JAM,women_200m,2023,22.79,22.64,0.15,4,0.2291,-0.15,23.4
Thelma DAVIES,USA,women_200m,2021,22.89,22.64,0.25,5,0.2067,0.0,22.4
Thelma DAVIES,USA,women_200m,2022,23.02,22.64,0.38,2,0.1202,-0.13,22.4
Thelma DAVIES,USA,women_200m,2023,22.64,22.64,0.0,7,0.2356,0.25,22.4
Rayniah JONES,USA,women_200m,2021,23.28,22.64,0.64,1,0.0,0.0,
Rayniah JONES,USA,women_200m,2022,23.4,22.64,0.76,1,0.0,-0.12,
Rayniah JONES,USA,women_200m,2023,22.64,22.64,0.0,2,0.3606,0.64,
Kaila JACKSON,USA,women_200m,2021,23.01,22.65,0.36,2,0.2333,0.0,18.8
Kaila JACKSON,USA,women_200m,2023,22.65,22.65,0.0,6,0.193,0.36,18.8
Tobi AMUSAN,NGR,women_200m,2022,22.66,22.66,0.0,1,0.0,0.0,25.0
Joella LLOYD,ANT,women_200m,2021,23.47,22.66,0.81,1,0.0,0.0,20.1
Joella LLOYD,ANT,women_200m,2022,22.66,22.66,0.0,11,0.2528,0.81,20.1
Ida KARSTOFT,DEN,women_200m,2021,23.39,22.67,0.72,1,0.0,0.0,26.7
Ida KARSTOFT,DEN,women_200m,2022,22.67,22.67,0.0,11,0.0675,0.72,26.7
Dajaz DEFRAND,USA,women_200m,2023,22.67,22.67,0.0,3,0.2307,0.0,19.6
Anglerne ANNELUS,USA,women_200m,2021,22.7,22.68,0.02,7,0.1578,0.0,24.5
Anglerne ANNELUS,USA,women_200m,2022,22.68,22.68,0.0,4,0.3028,0.02,24.5
Anglerne ANNELUS,USA,women_200m,2023,23.24,22.68,0.56,1,0.0,-0.56,24.5
Makenzie DUNMORE,USA,women_200m,2022,23.24,22.68,0.56,1,0.0,0.0,25.5
Makenzie DUNMORE,USA,women_200m,2023,22.68,22.68,0.0,2,0.0566,0.56,25.5
Rhoda NJOBVU,ZAM,women_200m,2021,22.69,22.69,0.0,4,0.2901,0.0,28.0
Rhoda NJOBVU,ZAM,women_200m,2022,23.09,22.69,0.4,4,0.0532,-0.4,28.0
Rhoda NJOBVU,ZAM,women_200m,2023,23.49,22.69,0.8,1,0.0,-0.8,28.0
Lynna IRBY-JACKSON,USA,women_200m,2023,22.69,22.69,0.0,2,0.4031,0.0,24.4
Veronica Shanti PEREIRA,SGP,women_200m,2022,23.46,22.69,0.77,2,0.0,0.0,26.6
Veronica Shanti PEREIRA,SGP,women_200m,2023,22.69,22.69,0.0,7,0.2201,0.77,26.6
Jessika GBAI,CIV,women_200m,2021,23.09,22.69,0.4,2,0.0071,0.0,23.6
Jessika GBAI,CIV,women_200m,2022,22.79,22.69,0.1,8,0.1725,0.3,23.6
Jessika GBAI,CIV,women_200m,2023,22.69,22.69,0.0,7,0.069,0.1,23.6
Dafne SCHIPPERS,NED,women_200m,2021,22.7,22.7,0.0,5,0.1649,0.0,29.1
Jacinta BEECHER,AUS,women_200m,2021,23.31,22.7,0.61,2,0.0707,0.0,24.3
Jacinta BEECHER,AUS,women_200m,2022,22.7,22.7,0.0,8,0.2737,0.61,24.3
Shawnti JACKSON,USA,women_200m,2021,23.15,22.7,0.45,2,0.2192,0.0,17.1
Shawnti JACKSON,USA,women_200m,2022,23.28,22.7,0.58,1,0.0,-0.13,17.1
Shawnti JACKSON,USA,women_200m,2023,22.7,22.7,0.0,2,0.2899,0.45,17.1
Iman BROWN,USA,women_200m,2022,22.71,22.71,0.0,7,0.2076,0.0,
Olivia FOTOPOULOU,CYP,women_200m,2021,23.31,22.71,0.6,4,0.0888,0.0,25.5
Olivia FOTOPOULOU,CYP,women_200m,2022,22.99,22.71,0.28,6,0.1685,0.32,25.5
Olivia FOTOPOULOU,CYP,women_200m,2023,22.71,22.71,0.0,3,0.3897,0.28,25.5
Gulsumbi SHARIFOVA,TJK,women_200m,2021,22.72,22.72,0.0,3,0.3219,0.0,23.4
LaSarah HARGROVE,USA,women_200m,2022,22.72,22.72,0.0,6,0.2949,0.0,
LaSarah HARGROVE,USA,women_200m,2023,23.5,22.72,0.78,1,0.0,-0.78,
Mikiah BRISCO,USA,women_200m,2022,22.73,22.73,0.0,1,0.0,0.0,26.2
Mikiah BRISCO,USA,women_200m,2023,23.04,22.73,0.31,1,0.0,-0.31,26.2
Kortnei JOHNSON,USA,women_200m,2021,22.83,22.73,0.1,2,0.4101,0.0,24.8
Kortnei JOHNSON,USA,women_200m,2022,22.73,22.73,0.0,3,0.1709,0.1,24.8
Kortnei JOHNSON,USA,women_200m,2023,23.38,22.73,0.65,2,0.0424,-0.65,24.8
Natasha MORRISON,JAM,women_200m,2021,22.74,22.74,0.0,7,0.2193,0.0,29.3
Natasha MORRISON,JAM,women_200m,2022,23.05,22.74,0.31,6,0.1963,-0.31,29.3
Natasha MORRISON,JAM,women_200m,2023,23.13,22.74,0.39,2,0.0778,-0.39,29.3
Crystal EMMANUEL,CAN,women_200m,2021,22.74,22.74,0.0,6,0.1458,0.0,29.6
Kemba NELSON,JAM,women_200m,2021,23.03,22.74,0.29,3,0.179,0.0,21.2
Kemba NELSON,JAM,women_200m,2022,22.74,22.74,0.0,2,0.0424,0.29,21.2
Gabriela Anahi SUAREZ,ECU,women_200m,2021,22.96,22.74,0.22,8,0.142,0.0,21.3
Gabriela Anahi SUAREZ,ECU,women_200m,2022,22.74,22.74,0.0,13,0.2242,0.22,21.3
Gabriela Anahi SUAREZ,ECU,women_200m,2023,23.29,22.74,0.55,2,0.0919,-0.55,21.3
Miranda Charlene COETZEE,RSA,women_200m,2022,22.99,22.74,0.25,2,0.2546,0.0,25.4
Miranda Charlene COETZEE,RSA,women_200m,2023,22.74,22.74,0.0,3,0.2128,0.25,25.4
Bianca WILLIAMS,GBR,women_200m,2021,23.49,22.75,0.74,1,0.0,0.0,29.4
Bianca WILLIAMS,GBR,women_200m,2022,23.32,22.75,0.57,1,0.0,0.17,29.4
Bianca WILLIAMS,GBR,women_200m,2023,22.75,22.75,0.0,4,0.2428,0.57,29.4
Anna KIEŁBASIŃSKA,POL,women_200m,2021,22.76,22.76,0.0,3,0.0924,0.0,32.0
Anna KIEŁBASIŃSKA,POL,women_200m,2022,22.76,22.76,0.0,2,0.2192,0.0,32.0
Anna KIEŁBASIŃSKA,POL,women_200m,2023,22.92,22.76,0.16,2,0.0424,-0.16,32.0
Ashley HENDERSON,USA,women_200m,2021,23.21,22.76,0.45,4,0.133,0.0,26.6
Ashley HENDERSON,USA,women_200m,2022,22.76,22.76,0.0,5,0.2859,0.45,26.6
Ashley HENDERSON,USA,women_200m,2023,22.83,22.76,0.07,3,0.2967,-0.07,26.6
Alfreda STEELE,USA,women_200m,2021,22.77,22.77,0.0,6,0.257,0.0,23.9
Alfreda STEELE,USA,women_200m,2022,22.91,22.77,0.14,6,0.1766,-0.14,23.9
Gémima JOSEPH,FRA,women_200m,2021,22.77,22.77,0.0,11,0.2101,0.0,20.2
Gémima JOSEPH,FRA,women_200m,2022,23.05,22.77,0.28,7,0.1491,-0.28,20.2
Gémima JOSEPH,FRA,women_200m,2023,23.01,22.77,0.24,4,0.1511,-0.24,20.2
Jayla JAMISON,USA,women_200m,2022,22.77,22.77,0.0,12,0.1838,0.0,18.8
Jayla JAMISON,USA,women_200m,2023,22.79,22.77,0.02,4,0.1921,-0.02,18.8
Jassani CARTER,USA,women_200m,2022,23.43,22.77,0.66,1,0.0,0.0,19.4
Jassani CARTER,USA,women_200m,2023,22.77,22.77,0.0,5,0.2964,0.66,19.4
Boglárka TAKÁCS,HUN,women_200m,2022,23.44,22.77,0.67,1,0.0,0.0,21.4
