athlete_name,country,discipline,year,season_best,career_best,pb_gap,meets_count,consistency,yoy_improvement,age
Melissa JEFFERSON,USA,women_100m,2023,11.06,10.82,0.24,7,0.0493,-0.24,21.3
Twanisha TERRY,USA,women_100m,2021,10.89,10.82,0.07,8,0.1244,0.0,23.4
Twanisha TERRY,USA,women_100m,2022,10.82,10.82,0.0,18,0.141,0.07,23.4
Twanisha TERRY,USA,women_100m,2023,11.05,10.82,0.23,2,0.0141,-0.23,23.4
Teahna DANIELS,USA,women_100m,2021,10.83,10.83,0.0,13,0.149,0.0,24.4
Teahna DANIELS,USA,women_100m,2022,10.96,10.83,0.13,10,0.187,-0.13,24.4
Teahna DANIELS,USA,women_100m,2023,11.18,10.83,0.35,2,0.2263,-0.35,24.4
Dina ASHER-SMITH,GBR,women_100m,2021,10.87,10.83,0.04,10,0.2001,0.0,25.8
Dina ASHER-SMITH,GBR,women_100m,2022,10.83,10.83,0.0,6,0.1378,0.04,25.8
Dina ASHER-SMITH,GBR,women_100m,2023,10.98,10.83,0.15,2,0.0,-0.15,25.8
Tamari DAVIS,USA,women_100m,2021,11.4,10.83,0.57,2,0.0141,0.0,19.4
Tamari DAVIS,USA,women_100m,2022,10.83,10.83,0.0,12,0.1785,0.57,19.4
Tamari DAVIS,USA,women_100m,2023,10.89,10.83,0.06,4,0.1555,-0.06,19.4
Natasha MORRISON,JAM,women_100m,2021,10.87,10.87,0.0,19,0.1574,0.0,29.5
Natasha MORRISON,JAM,women_100m,2022,11.06,10.87,0.19,16,0.0926,-0.19,29.5
Natasha MORRISON,JAM,women_100m,2023,11.08,10.87,0.21,4,0.0685,-0.21,29.5
Cambrea STURGIS,USA,women_100m,2021,10.92,10.87,0.05,8,0.172,0.0,23.1
Cambrea STURGIS,USA,women_100m,2022,10.87,10.87,0.0,11,0.1419,0.05,23.1
Cambrea STURGIS,USA,women_100m,2023,11.13,10.87,0.26,5,0.1234,-0.26,23.1
Tamara CLARK,USA,women_100m,2021,10.96,10.88,0.08,8,0.1151,0.0,22.4
Tamara CLARK,USA,women_100m,2022,10.88,10.88,0.0,5,0.2202,0.08,22.4
Tamara CLARK,USA,women_100m,2023,11.24,10.88,0.36,1,0.0,-0.36,22.4
Kemba NELSON,JAM,women_100m,2021,10.98,10.88,0.1,9,0.1092,0.0,22.2
Kemba NELSON,JAM,women_100m,2022,10.88,10.88,0.0,13,0.1389,0.1,22.2
Kemba NELSON,JAM,women_100m,2023,11.1,10.88,0.22,5,0.1235,-0.22,22.2
Mujinga KAMBUNDJI,SUI,women_100m,2021,10.94,10.89,0.05,15,0.1333,0.0,29.2
Mujinga KAMBUNDJI,SUI,women_100m,2022,10.89,10.89,0.0,13,0.1509,0.05,29.2
Mujinga KAMBUNDJI,SUI,women_100m,2023,11.41,10.89,0.52,1,0.0,-0.52,29.2
Shawnti JACKSON,USA,women_100m,2021,11.28,10.89,0.39,2,0.0141,0.0,17.3
Shawnti JACKSON,USA,women_100m,2022,11.15,10.89,0.26,4,0.0785,0.13,17.3
Shawnti JACKSON,USA,women_100m,2023,10.89,10.89,0.0,2,0.2051,0.26,17.3
Blessing OKAGBARE,NGR,women_100m,2021,10.9,10.9,0.0,5,0.0472,0.0,32.6
Ajla DEL PONTE,SUI,women_100m,2021,10.9,10.9,0.0,20,0.1681,0.0,25.0
Ajla DEL PONTE,SUI,women_100m,2022,11.26,10.9,0.36,6,0.0634,-0.36,25.0
Abby STEINER,USA,women_100m,2022,10.9,10.9,0.0,7,0.118,0.0,22.5
Abby STEINER,USA,women_100m,2023,11.19,10.9,0.29,3,0.0231,-0.29,22.5
Daryll NEITA,GBR,women_100m,2021,10.93,10.9,0.03,21,0.1278,0.0,25.7
Daryll NEITA,GBR,women_100m,2022,10.9,10.9,0.0,19,0.1084,0.03,25.7
Daryll NEITA,GBR,women_100m,2023,10.97,10.9,0.07,5,0.0472,-0.07,25.7
Shania COLLINS,USA,women_100m,2021,11.45,10.92,0.53,1,0.0,0.0,25.6
Shania COLLINS,USA,women_100m,2022,10.92,10.92,0.0,9,0.1159,0.53,25.6
Alana REID,JAM,women_100m,2022,11.22,10.92,0.3,6,0.0995,0.0,18.2
Alana REID,JAM,women_100m,2023,10.92,10.92,0.0,10,0.1777,0.3,18.2
Anthonique STRACHAN,BAH,women_100m,2021,11.3,10.92,0.38,2,0.0,0.0,28.9
Anthonique STRACHAN,BAH,women_100m,2022,10.98,10.92,0.06,7,0.2198,0.32,28.9
Anthonique STRACHAN,BAH,women_100m,2023,10.92,10.92,0.0,6,0.1945,0.06,28.9
Favour OFILI,NGR,women_100m,2022,10.93,10.93,0.0,9,0.1154,0.0,19.4
Favour OFILI,NGR,women_100m,2023,11.17,10.93,0.24,3,0.0907,-0.24,19.4
Michelle-Lee AHYE,TTO,women_100m,2021,11.0,10.94,0.06,15,0.0998,0.0,30.1
Michelle-Lee AHYE,TTO,women_100m,2022,10.94,10.94,0.0,15,0.1477,0.06,30.1
Michelle-Lee AHYE,TTO,women_100m,2023,11.24,10.94,0.3,3,0.1305,-0.3,30.1
Celera BARNES,USA,women_100m,2021,11.25,10.94,0.31,4,0.0719,0.0,23.6
Celera BARNES,USA,women_100m,2022,10.94,10.94,0.0,17,0.1204,0.31,23.6
Celera BARNES,USA,women_100m,2023,11.01,10.94,0.07,9,0.0673,-0.07,23.6
Briana WILLIAMS,JAM,women_100m,2021,10.97,10.94,0.03,10,0.1402,0.0,20.2
Briana WILLIAMS,JAM,women_100m,2022,10.94,10.94,0.0,9,0.0892,0.03,20.2
Briana WILLIAMS,JAM,women_100m,2023,11.04,10.94,0.1,5,0.1414,-0.1,20.2
Kevona DAVIS,JAM,women_100m,2021,11.19,10.95,0.24,4,0.079,0.0,20.4
Kevona DAVIS,JAM,women_100m,2022,10.95,10.95,0.0,7,0.1727,0.24,20.4
Kevona DAVIS,JAM,women_100m,2023,11.04,10.95,0.09,5,0.0713,-0.09,20.4
Marybeth SANT-PRICE,USA,women_100m,2021,11.08,10.95,0.13,4,0.1721,0.0,27.1
Marybeth SANT-PRICE,USA,women_100m,2022,10.95,10.95,0.0,9,0.1742,0.13,27.1
Marybeth SANT-PRICE,USA,women_100m,2023,11.16,10.95,0.21,2,0.2263,-0.21,27.1
Javianne OLIVER,USA,women_100m,2021,10.96,10.95,0.01,14,0.1039,0.0,26.7
Javianne OLIVER,USA,women_100m,2022,10.95,10.95,0.0,10,0.1569,0.01,26.7
Javianne OLIVER,USA,women_100m,2023,11.29,10.95,0.34,2,0.0778,-0.34,26.7
Murielle AHOURÉ-DEMPS,CIV,women_100m,2022,10.95,10.95,0.0,12,0.1598,0.0,35.0
Murielle AHOURÉ-DEMPS,CIV,women_100m,2023,11.09,10.95,0.14,6,0.0824,-0.14,35.0
Tina CLAYTON,JAM,women_100m,2021,11.09,10.95,0.14,7,0.1412,0.0,17.6
Tina CLAYTON,JAM,women_100m,2022,10.95,10.95,0.0,9,0.1873,0.14,17.6
Morolake AKINOSUN,USA,women_100m,2021,11.08,10.95,0.13,9,0.0977,0.0,28.0
Morolake AKINOSUN,USA,women_100m,2022,10.98,10.95,0.03,12,0.1286,0.1,28.0
Morolake AKINOSUN,USA,women_100m,2023,10.95,10.95,0.0,5,0.1042,0.03,28.0
Tianna BARTOLETTA,USA,women_100m,2021,10.96,10.96,0.0,10,0.1361,0.0,35.7
Brittany BROWN,USA,women_100m,2021,11.21,10.96,0.25,5,0.0537,0.0,27.0
Brittany BROWN,USA,women_100m,2022,10.96,10.96,0.0,4,0.1541,0.25,27.0
Brittany BROWN,USA,women_100m,2023,11.06,10.96,0.1,2,0.0495,-0.1,27.0
Jacious SEARS,USA,women_100m,2021,11.37,10.96,0.41,4,0.0523,0.0,20.7
Jacious SEARS,USA,women_100m,2022,11.28,10.96,0.32,7,0.0621,0.09,20.7
Jacious SEARS,USA,women_100m,2023,10.96,10.96,0.0,4,0.0574,0.32,20.7
Christine MBOMA,NAM,women_100m,2022,10.97,10.97,0.0,4,0.1249,0.0,18.8
Natalliah WHYTE,JAM,women_100m,2021,11.07,10.97,0.1,7,0.155,0.0,24.9
Natalliah WHYTE,JAM,women_100m,2022,10.97,10.97,0.0,10,0.1335,0.1,24.9
Natalliah WHYTE,JAM,women_100m,2023,11.12,10.97,0.15,7,0.1024,-0.15,24.9
Nzubechi Grace NWOKOCHA,NGR,women_100m,2021,11.0,10.97,0.03,11,0.1567,0.0,21.0
Nzubechi Grace NWOKOCHA,NGR,women_100m,2022,10.97,10.97,0.0,14,0.0904,0.03,21.0
Zoe HOBBS,NZL,women_100m,2021,11.27,10.97,0.3,11,0.0719,0.0,24.6
Zoe HOBBS,NZL,women_100m,2022,11.08,10.97,0.11,17,0.1259,0.19,24.6
Zoe HOBBS,NZL,women_100m,2023,10.97,10.97,0.0,7,0.0952,0.11,24.6
Shashalee FORBES,JAM,women_100m,2021,11.13,10.98,0.15,3,0.0351,0.0,26.2
Shashalee FORBES,JAM,women_100m,2022,11.11,10.98,0.13,12,0.0977,0.02,26.2
Shashalee FORBES,JAM,women_100m,2023,10.98,10.98,0.0,9,0.1181,0.13,26.2
Ezinne ABBA,USA,women_100m,2021,11.3,10.98,0.32,1,0.0,0.0,21.5
Ezinne ABBA,USA,women_100m,2022,11.12,10.98,0.14,9,0.0832,0.18,21.5
Ezinne ABBA,USA,women_100m,2023,10.98,10.98,0.0,5,0.0904,0.14,21.5
Kayla WHITE,USA,women_100m,2021,10.99,10.99,0.0,11,0.1137,0.0,25.6
Kayla WHITE,USA,women_100m,2022,10.99,10.99,0.0,12,0.1285,0.0,25.6
Kayla WHITE,USA,women_100m,2023,11.41,10.99,0.42,1,0.0,-0.42,25.6
Rosemary CHUKWUMA,NGR,women_100m,2021,11.18,10.99,0.19,4,0.1047,0.0,20.6
Rosemary CHUKWUMA,NGR,women_100m,2022,10.99,10.99,0.0,10,0.1115,0.19,20.6
Rosemary CHUKWUMA,NGR,women_100m,2023,11.01,10.99,0.02,5,0.089,-0.02,20.6
Gina LÜCKENKEMPER,GER,women_100m,2021,11.49,10.99,0.5,1,0.0,0.0,25.7
Gina LÜCKENKEMPER,GER,women_100m,2022,10.99,10.99,0.0,13,0.1441,0.5,25.7
Gina LÜCKENKEMPER,GER,women_100m,2023,11.0,10.99,0.01,7,0.0683,-0.01,25.7
Caisja CHANDLER,USA,women_100m,2021,11.26,10.99,0.27,6,0.0833,0.0,21.9
Caisja CHANDLER,USA,women_100m,2022,11.33,10.99,0.34,3,0.0361,-0.07,21.9
Caisja CHANDLER,USA,women_100m,2023,10.99,10.99,0.0,7,0.0952,0.27,21.9
Kiara GRANT,JAM,women_100m,2021,11.29,10.99,0.3,4,0.0634,0.0,21.6
Kiara GRANT,JAM,women_100m,2022,11.28,10.99,0.29,5,0.0387,0.01,21.6
Kiara GRANT,JAM,women_100m,2023,10.99,10.99,0.0,1,0.0,0.29,21.6
Gabrielle THOMAS,USA,women_100m,2021,11.0,11.0,0.0,5,0.1366,0.0,25.4
Gabrielle THOMAS,USA,women_100m,2022,11.0,11.0,0.0,5,0.1756,0.0,25.4
Gabrielle THOMAS,USA,women_100m,2023,11.08,11.0,0.08,4,0.0967,-0.08,25.4
Jenna PRANDINI,USA,women_100m,2021,11.11,11.0,0.11,7,0.0496,0.0,29.0
Jenna PRANDINI,USA,women_100m,2022,11.0,11.0,0.0,6,0.1691,0.11,29.0
Jenna PRANDINI,USA,women_100m,2023,11.33,11.0,0.33,1,0.0,-0.33,29.0
Mckenzie LONG,USA,women_100m,2022,11.49,11.0,0.49,1,0.0,0.0,22.8
Mckenzie LONG,USA,women_100m,2023,11.0,11.0,0.0,6,0.1316,0.49,22.8
Alexandra BURGHARDT,GER,women_100m,2021,11.01,11.01,0.0,14,0.105,0.0,27.3
Alexandra BURGHARDT,GER,women_100m,2022,11.29,11.01,0.28,5,0.0909,-0.28,27.3
Alexandra BURGHARDT,GER,women_100m,2023,11.24,11.01,0.23,3,0.1026,-0.23,27.3
Mikiah BRISCO,USA,women_100m,2021,11.02,11.01,0.01,8,0.1517,0.0,25.9
Mikiah BRISCO,USA,women_100m,2022,11.04,11.01,0.03,5,0.1069,-0.02,25.9
Mikiah BRISCO,USA,women_100m,2023,11.01,11.01,0.0,9,0.078,0.01,25.9
Symone MASON,USA,women_100m,2021,11.02,11.02,0.0,8,0.176,0.0,22.2
Symone MASON,USA,women_100m,2022,11.34,11.02,0.32,3,0.0603,-0.32,22.2
Symone MASON,USA,women_100m,2023,11.12,11.02,0.1,5,0.1516,-0.1,22.2
TyNia GAITHER,BAH,women_100m,2021,11.02,11.02,0.0,9,0.1416,0.0,28.7
TyNia GAITHER,BAH,women_100m,2022,11.11,11.02,0.09,9,0.1345,-0.09,28.7
Bassant HEMIDA,EGY,women_100m,2021,11.14,11.02,0.12,3,0.1582,0.0,25.8
Bassant HEMIDA,EGY,women_100m,2022,11.02,11.02,0.0,8,0.1322,0.12,25.8
Bassant HEMIDA,EGY,women_100m,2023,11.09,11.02,0.07,3,0.1069,-0.07,25.8
Samirah MOODY,USA,women_100m,2021,11.48,11.02,0.46,1,0.0,0.0,20.5
Samirah MOODY,USA,women_100m,2022,11.24,11.02,0.22,2,0.1768,0.24,20.5
Samirah MOODY,USA,women_100m,2023,11.02,11.02,0.0,6,0.108,0.22,20.5
Kennedy BLACKMON,USA,women_100m,2021,11.37,11.02,0.35,2,0.0778,0.0,23.6
Kennedy BLACKMON,USA,women_100m,2022,11.12,11.02,0.1,2,0.2616,0.25,23.6
Kennedy BLACKMON,USA,women_100m,2023,11.02,11.02,0.0,6,0.1143,0.1,23.6
Patrizia VAN DER WEKEN,LUX,women_100m,2021,11.5,11.02,0.48,1,0.0,0.0,22.7
Patrizia VAN DER WEKEN,LUX,women_100m,2022,11.29,11.02,0.27,14,0.0696,0.21,22.7
Patrizia VAN DER WEKEN,LUX,women_100m,2023,11.02,11.02,0.0,8,0.1027,0.27,22.7
Imani LANSIQUOT,GBR,women_100m,2021,11.15,11.03,0.12,10,0.0964,0.0,24.5
Imani LANSIQUOT,GBR,women_100m,2022,11.15,11.03,0.12,14,0.0904,0.0,24.5
Imani LANSIQUOT,GBR,women_100m,2023,11.03,11.03,0.0,8,0.0981,0.12,24.5
Ewa SWOBODA,POL,women_100m,2021,11.2,11.03,0.17,1,0.0,0.0,25.0
Ewa SWOBODA,POL,women_100m,2022,11.05,11.03,0.02,8,0.0851,0.15,25.0
Ewa SWOBODA,POL,women_100m,2023,11.03,11.03,0.0,5,0.0518,0.02,25.0
Kaila JACKSON,USA,women_100m,2022,11.43,11.04,0.39,1,0.0,0.0,18.9
Kaila JACKSON,USA,women_100m,2023,11.04,11.04,0.0,6,0.0778,0.39,18.9
Vitoria Cristina ROSA,BRA,women_100m,2021,11.2,11.05,0.15,5,0.1143,0.0,26.4
Vitoria Cristina ROSA,BRA,women_100m,2022,11.05,11.05,0.0,13,0.0895,0.15,26.4
Vitoria Cristina ROSA,BRA,women_100m,2023,11.18,11.05,0.13,9,0.1154,-0.13,26.4
Edidiong Ofinome ODIONG,BRN,women_100m,2021,11.37,11.05,0.32,4,0.0206,0.0,25.1
Edidiong Ofinome ODIONG,BRN,women_100m,2022,11.05,11.05,0.0,9,0.0786,0.32,25.1
Kiara PARKER,USA,women_100m,2021,11.07,11.05,0.02,9,0.1054,0.0,25.6
Kiara PARKER,USA,women_100m,2022,11.05,11.05,0.0,16,0.1323,0.02,25.6
Kiara PARKER,USA,women_100m,2023,11.16,11.05,0.11,5,0.0709,-0.11,25.6
Kortnei JOHNSON,USA,women_100m,2021,11.09,11.05,0.04,10,0.1129,0.0,24.0
Kortnei JOHNSON,USA,women_100m,2022,11.22,11.05,0.17,3,0.0361,-0.13,24.0
Kortnei JOHNSON,USA,women_100m,2023,11.05,11.05,0.0,5,0.0907,0.04,24.0
Yanique DAYLE,JAM,women_100m,2021,11.39,11.05,0.34,3,0.0436,0.0,23.8
Yanique DAYLE,JAM,women_100m,2022,11.24,11.05,0.19,5,0.1219,0.15,23.8
Yanique DAYLE,JAM,women_100m,2023,11.05,11.05,0.0,8,0.1224,0.19,23.8
Dajaz DEFRAND,USA,women_100m,2023,11.05,11.05,0.0,5,0.1824,0.0,19.6
Destiny SMITH-BARNETT,USA,women_100m,2021,11.25,11.06,0.19,9,0.0495,0.0,25.8
Destiny SMITH-BARNETT,USA,women_100m,2022,11.06,11.06,0.0,8,0.0956,0.19,25.8
Destiny SMITH-BARNETT,USA,women_100m,2023,11.09,11.06,0.03,5,0.135,-0.03,25.8
Caira PETTWAY,USA,women_100m,2022,11.06,11.06,0.0,6,0.1182,0.0,
Diana VAISMAN,ISR,women_100m,2021,11.27,11.06,0.21,7,0.0772,0.0,23.9
Diana VAISMAN,ISR,women_100m,2022,11.06,11.06,0.0,10,0.1096,0.21,23.9
Lanae-Tava THOMAS,USA,women_100m,2021,11.18,11.06,0.12,7,0.1157,0.0,20.4
Lanae-Tava THOMAS,USA,women_100m,2022,11.38,11.06,0.32,2,0.0707,-0.2,20.4
Lanae-Tava THOMAS,USA,women_100m,2023,11.06,11.06,0.0,4,0.0726,0.12,20.4
Hannah CUNLIFFE,USA,women_100m,2021,11.07,11.07,0.0,10,0.1353,0.0,25.4
Hannah CUNLIFFE,USA,women_100m,2023,11.37,11.07,0.3,1,0.0,-0.3,25.4
Aminatou SEYNI,NIG,women_100m,2022,11.07,11.07,0.0,5,0.0767,0.0,25.7
Carina HORN,RSA,women_100m,2022,11.07,11.07,0.0,13,0.1478,0.0,33.3
Carina HORN,RSA,women_100m,2023,11.29,11.07,0.22,5,0.0305,-0.22,33.3
Maria Isabel PÉREZ,ESP,women_100m,2021,11.29,11.07,0.22,5,0.0615,0.0,29.3
Maria Isabel PÉREZ,ESP,women_100m,2022,11.07,11.07,0.0,11,0.1026,0.22,29.3
Maria Isabel PÉREZ,ESP,women_100m,2023,11.29,11.07,0.22,3,0.0603,-0.22,29.3
Jasmine ABRAMS,GUY,women_100m,2021,11.19,11.07,0.12,9,0.1158,0.0,27.3
Jasmine ABRAMS,GUY,women_100m,2022,11.07,11.07,0.0,4,0.1835,0.12,27.3
Jasmine ABRAMS,GUY,women_100m,2023,11.47,11.07,0.4,1,0.0,-0.4,27.3
Amira YOUNG,USA,women_100m,2021,11.3,11.07,0.23,2,0.1344,0.0,22.9
Amira YOUNG,USA,women_100m,2022,11.5,11.07,0.43,2,0.0,-0.2,22.9
Amira YOUNG,USA,women_100m,2023,11.07,11.07,0.0,9,0.1151,0.23,22.9
Gina BASS,GAM,women_100m,2021,11.12,11.08,0.04,9,0.1237,0.0,27.0
Gina BASS,GAM,women_100m,2022,11.08,11.08,0.0,9,0.1207,0.04,27.0
Gina BASS,GAM,women_100m,2023,11.22,11.08,0.14,4,0.0523,-0.14,27.0
Joella LLOYD,ANT,women_100m,2021,11.19,11.08,0.11,4,0.1466,0.0,20.1
Joella LLOYD,ANT,women_100m,2022,11.08,11.08,0.0,9,0.1185,0.11,20.1
English GARDNER,USA,women_100m,2021,11.09,11.08,0.01,11,0.1342,0.0,29.2
English GARDNER,USA,women_100m,2022,11.08,11.08,0.0,5,0.1595,0.01,29.2
English GARDNER,USA,women_100m,2023,11.13,11.08,0.05,2,0.1485,-0.05,29.2
Maia MCCOY,USA,women_100m,2021,11.12,11.08,0.04,7,0.1277,0.0,25.5
Maia MCCOY,USA,women_100m,2022,11.2,11.08,0.12,3,0.0907,-0.08,25.5
Maia MCCOY,USA,women_100m,2023,11.08,11.08,0.0,9,0.1473,0.04,25.5
Leah BERTRAND,TTO,women_100m,2022,11.38,11.08,0.3,1,0.0,0.0,20.7
Leah BERTRAND,TTO,women_100m,2023,11.08,11.08,0.0,8,0.1647,0.3,20.7
Yunisleydis DE LA C. GARCÍA,CUB,women_100m,2022,11.22,11.08,0.14,4,0.0737,0.0,23.6
Yunisleydis DE LA C. GARCÍA,CUB,women_100m,2023,11.08,11.08,0.0,8,0.0807,0.14,23.6
Ackera NUGENT,JAM,women_100m,2021,11.09,11.09,0.0,4,0.1389,0.0,20.0
Ackera NUGENT,JAM,women_100m,2022,11.5,11.09,0.41,1,0.0,-0.41,20.0
Ackera NUGENT,JAM,women_100m,2023,11.12,11.09,0.03,4,0.0173,-0.03,20.0
Dezerea BRYANT,USA,women_100m,2021,11.09,11.09,0.0,12,0.1155,0.0,28.1
Dezerea BRYANT,USA,women_100m,2022,11.19,11.09,0.1,2,0.1626,-0.1,28.1
Dezerea BRYANT,USA,women_100m,2023,11.43,11.09,0.34,1,0.0,-0.34,28.1
Shockoria WALLACE,JAM,women_100m,2021,11.18,11.09,0.09,11,0.0983,0.0,28.8
Shockoria WALLACE,JAM,women_100m,2022,11.09,11.09,0.0,14,0.1215,0.09,28.8
Shockoria WALLACE,JAM,women_100m,2023,11.28,11.09,0.19,3,0.0557,-0.19,28.8
Shannon RAY,USA,women_100m,2021,11.26,11.09,0.17,15,0.0703,0.0,26.3
Shannon RAY,USA,women_100m,2022,11.09,11.09,0.0,14,0.109,0.17,26.3
Shannon RAY,USA,women_100m,2023,11.22,11.09,0.13,7,0.0776,-0.13,26.3
Tima Seikeseye GODBLESS,NGR,women_100m,2021,11.48,11.09,0.39,1,0.0,0.0,18.1
Tima Seikeseye GODBLESS,NGR,women_100m,2022,11.09,11.09,0.0,9,0.0907,0.39,18.1
Tima Seikeseye GODBLESS,NGR,women_100m,2023,11.43,11.09,0.34,2,0.0141,-0.34,18.1
Ashanti MOORE,JAM,women_100m,2021,11.1,11.1,0.0,5,0.0367,0.0,21.6
Ashanti MOORE,JAM,women_100m,2022,11.18,11.1,0.08,6,0.1253,-0.08,21.6
Ashanti MOORE,JAM,women_100m,2023,11.1,11.1,0.0,9,0.0745,0.0,21.6
Tatjana PINTO,GER,women_100m,2021,11.1,11.1,0.0,10,0.0937,0.0,29.0
Tatjana PINTO,GER,women_100m,2022,11.24,11.1,0.14,6,0.0808,-0.14,29.0
Lorène Dorcas BAZOLO,POR,women_100m,2021,11.1,11.1,0.0,11,0.1301,0.0,39.0
Lorène Dorcas BAZOLO,POR,women_100m,2022,11.26,11.1,0.16,15,0.0683,-0.16,39.0
Lorène Dorcas BAZOLO,POR,women_100m,2023,11.33,11.1,0.23,4,0.0685,-0.23,39.0
Tobi AMUSAN,NGR,women_100m,2022,11.14,11.1,0.04,1,0.0,0.0,25.5
Tobi AMUSAN,NGR,women_100m,2023,11.1,11.1,0.0,1,0.0,0.04,25.5
Jada BAYLARK,USA,women_100m,2021,11.11,11.11,0.0,10,0.1082,0.0,24.5
Jada BAYLARK,USA,women_100m,2022,11.16,11.11,0.05,8,0.0811,-0.05,24.5
Jada BAYLARK,USA,women_100m,2023,11.23,11.11,0.12,6,0.0456,-0.12,24.5
Crystal EMMANUEL,CAN,women_100m,2021,11.11,11.11,0.0,7,0.0945,0.0,30.0
Crystal EMMANUEL,CAN,women_100m,2022,11.25,11.11,0.14,7,0.0848,-0.14,30.0
Candace HILL,USA,women_100m,2021,11.13,11.11,0.02,7,0.0493,0.0,22.6
Candace HILL,USA,women_100m,2022,11.11,11.11,0.0,2,0.1768,0.02,22.6
Candace HILL,USA,women_100m,2023,11.18,11.11,0.07,3,0.1453,-0.07,22.6
Manqi GE,CHN,women_100m,2021,11.15,11.11,0.04,10,0.0947,0.0,24.2
Manqi GE,CHN,women_100m,2022,11.11,11.11,0.0,9,0.0409,0.04,24.2
Manqi GE,CHN,women_100m,2023,11.44,11.11,0.33,1,0.0,-0.33,24.2
Adaejah HODGE,IVB,women_100m,2022,11.29,11.11,0.18,4,0.097,0.0,17.0
Adaejah HODGE,IVB,women_100m,2023,11.11,11.11,0.0,7,0.0509,0.18,17.0
Anthaya CHARLTON,BAH,women_100m,2023,11.11,11.11,0.0,6,0.0816,0.0,
Rhoda NJOBVU,ZAM,women_100m,2021,11.12,11.12,0.0,5,0.1101,0.0,27.1
Rhoda NJOBVU,ZAM,women_100m,2022,11.28,11.12,0.16,1,0.0,-0.16,27.1
Rhoda NJOBVU,ZAM,women_100m,2023,11.47,11.12,0.35,1,0.0,-0.35,27.1
Tiana WILSON,USA,women_100m,2021,11.12,11.12,0.0,4,0.0744,0.0,20.7
Tiana WILSON,USA,women_100m,2023,11.47,11.12,0.35,1,0.0,-0.35,20.7
Jayla KIRKLAND,USA,women_100m,2021,11.12,11.12,0.0,9,0.1261,0.0,22.2
Lisa MAYER,GER,women_100m,2021,11.12,11.12,0.0,7,0.0687,0.0,25.6
Lisa MAYER,GER,women_100m,2022,11.28,11.12,0.16,4,0.0685,-0.16,25.6
Lisa MAYER,GER,women_100m,2023,11.16,11.12,0.04,3,0.1155,-0.04,25.6
Salomé KORA,SUI,women_100m,2021,11.12,11.12,0.0,13,0.1015,0.0,28.0
Salomé KORA,SUI,women_100m,2022,11.24,11.12,0.12,11,0.0824,-0.12,28.0
Salomé KORA,SUI,women_100m,2023,11.32,11.12,0.2,4,0.0834,-0.2,28.0
Pia SKRZYSZOWSKA,POL,women_100m,2021,11.22,11.12,0.1,6,0.1054,0.0,20.2
Pia SKRZYSZOWSKA,POL,women_100m,2022,11.12,11.12,0.0,1,0.0,0.1,20.2
Nathacha KOUNI,SUI,women_100m,2021,11.47,11.12,0.35,2,0.0071,0.0,21.3
Nathacha KOUNI,SUI,women_100m,2022,11.12,11.12,0.0,8,0.1362,0.35,21.3
Nathacha KOUNI,SUI,women_100m,2023,11.26,11.12,0.14,3,0.0458,-0.14,21.3
