Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
24,21.00,,Tomáš STANĚK,13 JUN 1991,CZE,1,,"Mestský Stadion Sletište, Kladno (CZE)",09 JUN 2026,1181,men_SP,2026,https://worldathletics.org/athletes/athlete=14379859
25,20.99,,T'Mond JOHNSON,29 JUL 1997,USA,1,,"Throws University, Fleetwood, PA (USA)",09 MAY 2026,1180,men_SP,2026,https://worldathletics.org/athletes/athlete=14716314
26,20.95,,Jialiang XING,26 MAY 2001,CHN,1,,"Shandong Sports Training Center, Jinan (CHN) (i)",27 MAR 2026,1178,men_SP,2026,https://worldathletics.org/athletes/athlete=14820722
27,20.89,,Aiden SMITH,11 OCT 2004,RSA,1,,"UJ Stadium, Johannesburg (RSA)",13 MAR 2026,1174,men_SP,2026,https://worldathletics.org/athletes/athlete=14932624
28,20.75,,Mohammad Reza TAYEBI,25 MAR 1997,IRI,1,,"Ghandomi Stadium, Bandar-e Torkman (IRI)",16 JUN 2026,1166,men_SP,2026,https://worldathletics.org/athletes/athlete=14813812
29,20.73,,Myles KERNER,06 AUG 2000,USA,7f1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",10 JUL 2026,1164,men_SP,2026,https://worldathletics.org/athletes/athlete=14923191
30,20.70,,Jason SWARENS,31 MAY 2002,USA,6,,"Icahn Stadium, New York, NY (USA)",26 JUL 2026,1163,men_SP,2026,https://worldathletics.org/athletes/athlete=14938350
31,20.67,,Aleh TAMASHEVICH,31 MAY 2000,BLR,1,,"Olimpiyets Arena, Mogilyov (BLR) (i)",20 FEB 2026,1161,men_SP,2026,https://worldathletics.org/athletes/athlete=14793729
31,20.67,,Chris VAN NIEKERK,30 AUG 2000,RSA,1,,"Throws University, Fleetwood, PA (USA)",23 MAY 2026,1161,men_SP,2026,https://worldathletics.org/athletes/athlete=14750548
33,20.64,,Jacko GILL,20 DEC 1994,NZL,2,,"Douglas Track & Field, Auckland (NZL)",07 MAR 2026,1159,men_SP,2026,https://worldathletics.org/athletes/athlete=14382701
34,20.63,,Marcus THOMSEN,07 JAN 1998,NOR,1,,"Gneist Arena, Bergen (NOR) (i)",28 FEB 2026,1159,men_SP,2026,https://worldathletics.org/athletes/athlete=14593954
34,20.63,,Eric MAIHÖFER,16 JUN 2001,GER,2,,"Marktplatz, Stuttgart (GER)",21 JUN 2026,1159,men_SP,2026,https://worldathletics.org/athletes/germany/eric-maihofer-14760949
36,20.62,,Riccardo FERRARA,22 JAN 2001,ITA,3,,"Stadio Comunale, Pergine Valsugana (ITA)",13 JUN 2026,1158,men_SP,2026,https://worldathletics.org/athletes/athlete=14794998
37,20.61,,Mesud PEZER,27 AUG 1994,BIH,1,,"Centar Safet Zajko, Sarajevo (BIH)",06 JUN 2026,1157,men_SP,2026,https://worldathletics.org/athletes/athlete=14409892
38,20.59,,Armin SINANČEVIĆ,14 AUG 1996,SRB,1,,"Atletska dvorana, Beograd (SRB) (i)",21 FEB 2026,1156,men_SP,2026,https://worldathletics.org/athletes/athlete=14709517
39,20.57,,Maksim AFONIN,06 JAN 1992,RUS,1,,"Spartak Stadium, Yuzhno-Sakhalinsk (RUS) (i)",02 MAR 2026,1155,men_SP,2026,https://worldathletics.org/athletes/athlete=14376014
40,20.55,,Christopher LICATA,13 JUL 1999,USA,1f1,,"Turnhalle Am Regenbogen, Rochlitz (GER) (i)",01 FEB 2026,1154,men_SP,2026,https://worldathletics.org/athletes/athlete=14873944
41,20.53,,Willian DOURADO,06 JAN 1994,BRA,1,,"Alfonso Galvis Duque Stadium, Medellín (COL)",26 JUN 2026,1153,men_SP,2026,https://worldathletics.org/athletes/athlete=14497005
42,20.51,,Stephen MAILAGI,08 SEP 2001,FRA,1,,"Stade d'Honneur Marcel Roustan, Salon-de-Provence (FRA)",20 JUN 2026,1151,men_SP,2026,https://worldathletics.org/athletes/athlete=14813944
43,20.50,,Kobe LAWRENCE,12 FEB 2004,JAM,2f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 MAR 2026,1151,men_SP,2026,https://worldathletics.org/athletes/athlete=14875344
44,20.49,,Karanveer SINGH,24 JUL 1997,IND,1,,"Kalinga Stadium, Bhubaneshwar (IND)",27 JUN 2026,1150,men_SP,2026,https://worldathletics.org/athletes/athlete=14734581
45,20.48,,Juan Carley VÁZQUEZ GÓMEZ,13 FEB 2002,CUB,1,,"Estadio Panamericano, La Habana (CUB)",22 MAY 2026,1150,men_SP,2026,https://worldathletics.org/athletes/athlete=14756647
46,20.46,,Georg HARPF,29 SEP 2005,GER,1,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",27 FEB 2026,1148,men_SP,2026,https://worldathletics.org/athletes/germany/georg-harpf-14944829
46,20.46,,Jordan WEST,27 JUN 1999,USA,2,,"Throws University, Fleetwood, PA (USA)",09 MAY 2026,1148,men_SP,2026,https://worldathletics.org/athletes/athlete=14708293
46,20.46,,Samardeep Singh GILL,03 JAN 2001,IND,1,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",22 MAY 2026,1148,men_SP,2026,https://worldathletics.org/athletes/athlete=14881864
49,20.40,,Cade MORAN,04 OCT 2003,USA,3f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 MAR 2026,1145,men_SP,2026,https://worldathletics.org/athletes/athlete=14988481
49,20.40,,Eric FAVORS,16 NOV 1996,IRL,1,,"Throws University, Fleetwood, PA (USA)",25 APR 2026,1145,men_SP,2026,https://worldathletics.org/athletes/athlete=14655006
51,20.35,,Darlan ROMANI,09 APR 1991,BRA,2,,"Estádio Olímpico do Ibirapuera - Ícaro de Castro Melo, São Paulo (BRA)",26 JUL 2026,1142,men_SP,2026,https://worldathletics.org/athletes/athlete=14377465
52,20.33,,Yousef Mahmod Ali BAKHIT AHMAD,23 JUL 2004,EGY,3,,"Centar Safet Zajko, Sarajevo (BIH)",06 JUN 2026,1141,men_SP,2026,https://worldathletics.org/athletes/athlete=14977065
52,20.33,,JL VAN RENSBURG,05 AUG 2005,RSA,2f2,,"Hayward Field, Eugene, OR (USA)",10 JUN 2026,1141,men_SP,2026,https://worldathletics.org/athletes/south-africa/jl-van-rensburg-14942795
54,20.32,,Daniel MCARTHUR,17 MAR 1998,USA,4,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",01 MAR 2026,1140,men_SP,2026,https://worldathletics.org/athletes/athlete=14780467
55,20.30,,Jeff KLINE,,USA,3,,"Throws University, Fleetwood, PA (USA)",09 MAY 2026,1139,men_SP,2026,https://worldathletics.org/athletes/athlete=14906108
56,20.29,,Hencu LAMBERTS,19 SEP 2006,RSA,2,,"Ed Weir Outdoor Track, Lincoln, NE (USA)",17 MAY 2026,1138,men_SP,2026,https://worldathletics.org/athletes/athlete=14936250
57,20.25,,Texas TANNER,01 OCT 2004,USA,5f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 MAR 2026,1136,men_SP,2026,https://worldathletics.org/athletes/united-states/texas-tanner-15039815
58,20.21,,Mohamed KHALIFA,30 AUG 1996,EGY,3,,"Stadio Giuseppe Valente, Taranto (ITA)",01 SEP 2026,1133,men_SP,2026,https://worldathletics.org/athletes/athlete=14579484
59,20.20,,Giorgi MUJARIDZE,22 MAR 1998,GEO,1,,"Athletics Indoor Arena, Tbilisi (GEO) (i)",28 FEB 2026,1133,men_SP,2026,https://worldathletics.org/athletes/athlete=14595829
60,20.18,,Hongfei CHEN,23 JUL 2002,CHN,1,,"Mokpo Sports Complex, Mokpo (KOR)",02 MAY 2026,1132,men_SP,2026,https://worldathletics.org/athletes/pr-of-china/hongfei-chen-15072899
61,20.17,,Alexandr MAZUR,19 JUN 2005,MDA,1,,"Manejul de atletism, Chisinau (MDA) (i)",27 FEB 2026,1131,men_SP,2026,https://worldathletics.org/athletes/moldova/alexandr-mazur-14984658
62,20.15,,Chengyu CHEN,25 OCT 2002,CHN,1,,"Sports Center, Quzhou (CHN)",16 AUG 2026,1130,men_SP,2026,https://worldathletics.org/athletes/pr-of-china/chengyu-chen-15043496
63,20.14,,Jarno VAN DAALEN,06 MAY 2006,NED,2f2,,"R.A. ""Murray"" Fasken Indoor Track Stadium, College Station, TX (USA) (i)",26 FEB 2026,1129,men_SP,2026,https://worldathletics.org/athletes/netherlands/jarno-van-daalen-14987276
63,20.14,,Tizian LAURIA,24 MAR 2003,GER,6,,"Marktplatz, Stuttgart (GER)",21 JUN 2026,1129,men_SP,2026,https://worldathletics.org/athletes/athlete=14839534
65,20.11,,Burger LAMBRECHTS JR.,06 AUG 1998,RSA,1f1,,"Bob Devaney Sports Center, Lincoln, NE (USA) (i)",20 FEB 2026,1127,men_SP,2026,https://worldathletics.org/athletes/athlete=14639203
65,20.11,,Roury MCCLOYEN,09 JAN 2005,USA,3f2,,"R.A. ""Murray"" Fasken Indoor Track Stadium, College Station, TX (USA) (i)",26 FEB 2026,1127,men_SP,2026,https://worldathletics.org/athletes/united-states/roury-mccloyen-14994708
67,20.10,,Quentin PETERSON,,USA,1f2,,"Tryon International, Mill Spring, NC (USA) (i)",28 FEB 2026,1127,men_SP,2026,https://worldathletics.org/athletes/united-states/quentin-peterson-15073522
68,20.09,,Joe LICATA,,USA,6f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",13 MAR 2026,1126,men_SP,2026,https://worldathletics.org/athletes/athlete=14938675
69,20.07,,Dillon MORLOCK,17 SEP 2005,USA,1f2,,"University of South Florida Track & Field Stadium, Tampa, FL (USA)",20 MAR 2026,1125,men_SP,2026,https://worldathletics.org/athletes/united-states/dillon-morlock-15025414
69,20.07,,Dzmitry KARPUK,05 NOV 1999,BLR,1,,"Regional Sport Complex, Brest (BLR)",07 MAY 2026,1125,men_SP,2026,https://worldathletics.org/athletes/athlete=14700807
71,20.06,,Semen BORODAYEV,04 MAY 2002,RUS,2,,"Spartak Stadium, Yuzhno-Sakhalinsk (RUS) (i)",02 MAR 2026,1124,men_SP,2026,https://worldathletics.org/athletes/athlete=14893736
72,20.00,,Turner KELLY,,USA,4,,"Millican Field at Throw Town, Ramona, OK (USA)",11 APR 2026,1121,men_SP,2026,https://worldathletics.org/athletes/athlete=14677381
73,19.96,,Daniel VIVEROS,05 DEC 2000,USA,1f1,,"Veterans Memorial Stadium, Clovis, CA (USA)",02 MAY 2026,1119,men_SP,2026,https://worldathletics.org/athletes/athlete=14925907
74,19.95,,Xaver HASTENRATH,18 AUG 2003,GER,4f1,,"Turnhalle Am Regenbogen, Rochlitz (GER) (i)",01 FEB 2026,1118,men_SP,2026,https://worldathletics.org/athletes/athlete=14927961
75,19.94,,Ryan HENRY,,USA,1f2,,"Fall Creek Pavilion, Indianapolis, IN (USA) (i)",28 FEB 2026,1117,men_SP,2026,https://worldathletics.org/athletes/united-states/ryan-henry-15055481
75,19.94,,Zhenyu ZHANG,08 MAR 2006,CHN,1,,"Sports Center, Yulin (CHN)",18 JUL 2026,1117,men_SP,2026,https://worldathletics.org/athletes/pr-of-china/zhenyu-zhang-15127363
77,19.93,,Yauheni BRYHI,04 JAN 2003,BLR,2,,"Meteor, Zhukovskiy (RUS)",05 JUL 2026,1117,men_SP,2026,https://worldathletics.org/athletes/athlete=14841539
78,19.91,,Tyler MICHELINI,05 JAN 2005,USA,1f2,,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",15 MAY 2026,1116,men_SP,2026,https://worldathletics.org/athletes/united-states/tyler-michelini-15129935
79,19.90,,Szymon MAZUR,02 SEP 1998,POL,1,,"Stadion RKS Skra, Warszawa (POL)",21 JUN 2026,1115,men_SP,2026,https://worldathletics.org/athletes/athlete=14604430
80,19.88,,Hau-Wei MA,03 FEB 1999,TPE,1,,"Yecheon Stadium, Yecheon (KOR)",21 JUN 2026,1114,men_SP,2026,https://worldathletics.org/athletes/athlete=14705946
81,19.87,,Jordan WEST,26 OCT 1994,USA,2f1,,"Ray Conn Sports Complex, Cleveland, TN (USA)",30 MAY 2026,1113,men_SP,2026,https://worldathletics.org/athletes/united-states/jordan-west-014626953
82,19.85,,Nikolas CURTISS,25 AUG 1997,USA,1f2,,"Iowa-Recreation Building, Iowa City, IA (USA) (i)",23 JAN 2026,1112,men_SP,2026,https://worldathletics.org/athletes/united-states/nikolas-curtiss-14719147
82,19.85,,Kyle BLIGNAUT,09 NOV 1999,RSA,2,,"UJ Stadium, Johannesburg (RSA)",13 MAR 2026,1112,men_SP,2026,https://worldathletics.org/athletes/athlete=14694594
82,19.85,,Mostafa Amr HASSAN,16 DEC 1995,EGY,4,,"Stadio Giuseppe Valente, Taranto (ITA)",01 SEP 2026,1112,men_SP,2026,https://worldathletics.org/athletes/athlete=14643432
85,19.83,,Tadeáš PROCHÁZKA,30 JUL 1999,CZE,3,,"Uniwersytetu Warmińsko-Mazurskiego, Olsztyn (POL)",30 AUG 2026,1111,men_SP,2026,https://worldathletics.org/athletes/athlete=14666862
86,19.79,,Michael PINONES,2004,USA,1f1,,"Mike A. Myers Stadium, Austin, TX (USA)",01 MAY 2026,1108,men_SP,2026,https://worldathletics.org/athletes/united-states/michael-pinones-14982476
87,19.77,,Cordell NWOKEJI,,USA,1f1,,"Carl Lewis TF and Soccer Complex, Houston, TX (USA)",30 APR 2026,1107,men_SP,2026,https://worldathletics.org/athletes/united-states/cordell-nwokeji-15022034
88,19.75,,Abdelrahman MAHMOUD,01 JAN 2001,BRN,,,"King Fahd Sports City Stadium, Taif (KSA)",09 MAY 2026,1106,men_SP,2026,https://worldathletics.org/athletes/athlete=14847215
88,19.75,,Leo ZIKOVIC,19 NOV 2004,SWE,1f1,,"Slottsskogsvallen, Göteborg (SWE)",28 JUN 2026,1106,men_SP,2026,https://worldathletics.org/athletes/athlete=14914300
90,19.72,,Haochen ZHANG,07 OCT 2002,CHN,4,,"Kuishan Sports Center, Rizhao (CHN)",26 JUN 2026,1104,men_SP,2026,https://worldathletics.org/athletes/pr-of-china/haochen-zhang-14943121
91,19.71,,Frédéric DAGEE,11 DEC 1992,FRA,4,,"Stade d'Honneur Marcel Roustan, Salon-de-Provence (FRA)",20 JUN 2026,1104,men_SP,2026,https://worldathletics.org/athletes/athlete=14376029
92,19.70,,Yannick ROLVINK,07 MAY 2005,NED,2f1,,"Friidrottens Hus, Göteborg (SWE) (i)",15 FEB 2026,1103,men_SP,2026,https://worldathletics.org/athletes/athlete=14927758
93,19.68,,Piers CAMERON,07 JUL 2004,GBR,1f1,,"Vanderbilt Multipurpose Facility, Nashville, TN (USA) (i)",14 FEB 2026,1102,men_SP,2026,https://worldathletics.org/athletes/great-britain-ni/piers-cameron-15008367
94,19.67,,Jairo Simey MORAN,13 FEB 1998,MEX,1,,"Millican Field at Throw Town, Ramona, OK (USA)",30 MAY 2026,1101,men_SP,2026,https://worldathletics.org/athletes/athlete=14638782
95,19.64,,Logan MONTGOMERY,,USA,1f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",13 FEB 2026,1099,men_SP,2026,https://worldathletics.org/athletes/united-states/logan-montgomery-14987020
96,19.61,,Mohammed Daoud B TOLU,30 MAR 2001,KSA,1,,"Werferplatz im Sportforum, Chemnitz (GER)",15 JUL 2026,1098,men_SP,2026,https://worldathletics.org/athletes/athlete=14902548
97,19.60,,Tomaš ĐUROVIĆ,14 FEB 1994,MNE,1,,"Gradski Stadion, Bijelo Polje (MNE)",25 JUL 2026,1097,men_SP,2026,https://worldathletics.org/athletes/athlete=14469837
98,19.59,,Lucas WARNING,03 FEB 1995,USA,4,,"Throws University, Fleetwood, PA (USA)",25 APR 2026,1096,men_SP,2026,https://worldathletics.org/athletes/athlete=14621014
99,19.58,,Dylan LAMBRECHT,,USA,2q4,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",27 MAY 2026,1096,men_SP,2026,https://worldathletics.org/athletes/athlete=14937825
99,19.58,,Franck ELEMBA,21 JUL 1990,FRA,5,,"Stade d'Honneur Marcel Roustan, Salon-de-Provence (FRA)",20 JUN 2026,1096,men_SP,2026,https://worldathletics.org/athletes/athlete=14381771
