Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score,discipline,year,ProfileURL,source
16.0,5.8,,Devin KING,13 MAR 1996,USA,2,,"Austin, TX (USA)",31 MAR 2018,1212.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14546029,toplist
19.0,5.78,,Melker SVÄRD JACOBSSON,08 JAN 1994,SWE,1,,Uppsala (SWE) (i),11 FEB 2018,1206.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14377979,toplist
19.0,5.78,,Mike ARNOLD,13 AUG 1990,USA,3,,"Albuquerque, NM (USA) (i)",17 FEB 2018,1206.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14364599,toplist
21.0,5.75,,Changrui XUE,31 MAY 1991,CHN,1,,Liévin (FRA) (i),13 FEB 2018,1198.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14462143,toplist
21.0,5.75,,Cole WALSH,14 JUN 1995,USA,3,,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2018,1198.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14512998,toplist
21.0,5.75,,Sondre GUTTORMSEN,01 JUN 1999,NOR,6,,"Olympiastadion, Berlin (GER)",12 AUG 2018,1198.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14681630,toplist
24.0,5.72,,Valentin LAVILLENIE,16 JUL 1991,FRA,2,,Liévin (FRA) (i),18 FEB 2018,1190.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14378885,toplist
24.0,5.72,,Stanley JOSEPH,24 OCT 1991,FRA,1,,Paris (FRA),23 JUN 2018,1190.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14402297,toplist
24.0,5.72,,Andrew IRWIN,24 JAN 1993,USA,1,,Rottach-Egern (GER),08 JUL 2018,1190.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14411431,toplist
24.0,5.72,,Arnaud ART,28 JAN 1993,BEL,2,,Liège (BEL),18 JUL 2018,1190.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14363868,toplist
28.0,5.71,,Matt LUDWIG,05 JUL 1996,USA,1f5,,"Long Beach, CA (USA)",21 APR 2018,1187.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14596020,toplist
28.0,5.71,,Ivan HORVAT,17 AUG 1993,CRO,1,,Zagreb (CRO),29 JUL 2018,1187.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14371460,toplist
30.0,5.7,,Menno VLOON,11 MAY 1994,NED,4,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",06 FEB 2018,1184.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14482223,toplist
30.0,5.7,,Hussain Asim AL HIZAM,04 JAN 1998,KSA,1,,"College Station, TX (USA) (i)",09 MAR 2018,1184.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14523471,toplist
30.0,5.7,,Nate RICHARTZ,02 NOV 1994,USA,1,,"Coral Gables, FL (USA)",11 MAY 2018,1184.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14539067,toplist
30.0,5.7,,Alioune SENE,03 FEB 1996,FRA,1,,Aix-les-Bains (FRA),20 MAY 2018,1184.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14565735,toplist
30.0,5.7,,Wei ZHANG,22 MAR 1994,CHN,1,,Beijing (CHN),27 MAY 2018,1184.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14430011,toplist
30.0,5.7,,Rutger KOPPELAAR,01 MAY 1993,NED,1,,Leiden (NED),09 JUN 2018,1184.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14456364,toplist
30.0,5.7,,Seito YAMAMOTO,11 MAR 1992,JPN,1,,Yamaguchi (JPN),23 JUN 2018,1184.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14432907,toplist
30.0,5.7,,Georgiy GOROKHOV,20 APR 1993,ANA,1,,Moskva (RUS),30 JUL 2018,1184.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14387322,toplist
30.0,5.7,,Bokai HUANG,26 SEP 1996,CHN,1,,Taiyuan (CHN),14 SEP 2018,1184.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14534938,toplist
39.0,5.67,,Minsub JIN,02 SEP 1992,KOR,1,,Yecheon (KOR),20 JUL 2018,1176.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14334595,toplist
39.0,5.67,,Claudio Michel STECCHI,23 NOV 1991,ITA,2,,Linz (AUT),12 SEP 2018,1176.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14201526,toplist
41.0,5.66,,Olen Tray OATES,14 MAR 1995,USA,1,,"Gainesville, FL (USA)",31 MAR 2018,1173.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14519865,toplist
41.0,5.66,,Diogo FERREIRA,30 JUL 1990,POR,1,,"Moratalaz, Madrid (ESP)",22 JUN 2018,1173.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14364523,toplist
41.0,5.66,,Austin MILLER,01 JUN 1994,USA,1,,"Charlotte, NC (USA)",14 JUL 2018,1173.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14554688,toplist
41.0,5.66,,Germán CHIARAVIGLIO,16 APR 1987,ARG,1,,Buenos Aires (ARG),15 SEP 2018,1173.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14180477,toplist
45.0,5.65,,Tobias SCHERBARTH,17 AUG 1985,GER,1,,Hastings (NZL),27 JAN 2018,1171.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14194016,toplist
45.0,5.65,,Adam HAGUE,29 AUG 1997,GBR,1,,Birmingham (GBR) (i),18 FEB 2018,1171.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14526472,toplist
45.0,5.65,,Ben BROEDERS,21 JUN 1995,BEL,1,,Bad Oeynhausen (GER) (i),22 FEB 2018,1171.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14474566,toplist
45.0,5.65,,Ilya MUDROV,17 NOV 1991,ANA,2,,St. Petersburg (RUS) (i),23 FEB 2018,1171.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14406371,toplist
45.0,5.65,,Yevgeniy LUKYANENKO,23 JAN 1985,RUS,1,,Kazan (RUS),21 JUL 2018,1171.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14223061,toplist
50.0,5.62,,Jie YAO,21 SEP 1990,CHN,1f1,,Rennes (FRA) (i),27 JAN 2018,1162.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14462142,toplist
51.0,5.61,,Adrian VALLES,16 MAR 1995,ESP,1,,"South Bend, IN (USA) (i)",20 JAN 2018,1160.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14516180,toplist
51.0,5.61,,Gordon PORSCH,11 MAR 1995,GER,1,,Sindelfingen (GER) (i),11 FEB 2018,1160.0,men_PV,2018,https://worldathletics.org/athletes/germany/gordon-porsch-014477239,toplist
51.0,5.61,,Daniel CLEMENS,28 APR 1992,GER,4,,Zweibrücken (GER),16 JUN 2018,1160.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14360688,toplist
51.0,5.61,,Karsten DILLA,17 JUL 1989,GER,2,,"Moratalaz, Madrid (ESP)",22 JUN 2018,1160.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14191884,toplist
51.0,5.61,,Didac SALAS,19 MAY 1993,ESP,1,,Zaragoza (ESP),04 JUL 2018,1160.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14359962,toplist
56.0,5.6,,Vladislav MALYKHIN,15 JAN 1998,UKR,1,,Kyiv (UKR) (i),09 JAN 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14647487,toplist
56.0,5.6,,Bo Kanda LITA BAEHRE,29 APR 1999,GER,1,,Leverkusen (GER) (i),20 JAN 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14649117,toplist
56.0,5.6,,Tim EHRHARDT,16 MAR 1995,USA,2,,"Akron, OH (USA) (i)",03 FEB 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14528683,toplist
56.0,5.6,,Garrett STARKEY,07 OCT 1993,USA,1,,"Albuquerque, NM (USA) (i)",09 FEB 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14478535,toplist
56.0,5.6,,Jacob WOOTEN,22 APR 1997,USA,1,,"Clemson, SC (USA) (i)",10 FEB 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14596800,toplist
56.0,5.6,,Kevin MAYER,10 FEB 1992,FRA,5f1,,Rouen (FRA) (i),10 FEB 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14334978,toplist
56.0,5.6,,Deakin VOLZ,06 MAY 1997,USA,3,,"College Station, TX (USA) (i)",09 MAR 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14537856,toplist
56.0,5.6,,Audie WYATT,30 APR 1996,USA,3,,"Austin, TX (USA)",31 MAR 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14578984,toplist
56.0,5.6,,Drew VOLZ,20 NOV 1992,USA,4,,"Austin, TX (USA)",31 MAR 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14510673,toplist
56.0,5.6,,Jake ALBRIGHT,22 DEC 1993,USA,1,,"Manhattan, KS (USA)",05 MAY 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14564216,toplist
56.0,5.6,,Luke WINDER,02 AUG 1995,USA,1,,"Naperville, IL (USA)",10 MAY 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14528681,toplist
56.0,5.6,,Torben LAIDIG,13 MAR 1994,GER,2,,"Coral Gables, FL (USA)",11 MAY 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14416509,toplist
56.0,5.6,,Kosei TAKEKAWA,16 DEC 1997,JPN,1,,Sagamihara (JPN),26 MAY 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14719615,toplist
56.0,5.6,,Jiannariharu MATSUZAWA,06 JAN 1992,JPN,1,,Toyota (JPN),09 JUN 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14376036,toplist
56.0,5.6,,Charlie MYERS,12 JUN 1997,GBR,1,,Hexham (GBR),08 JUL 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14587980,toplist
56.0,5.6,,Daichi SAWANO,16 SEP 1980,JPN,1,,Sapporo (JPN),08 JUL 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14205675,toplist
56.0,5.6,,Edi MAIA,10 NOV 1987,POR,1,,Lisboa (POR),11 JUL 2018,1157.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14218336,toplist
73.0,5.58,,Ethan BRAY,,USA,2,,"Tulsa, OK (USA)",12 MAY 2018,1151.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14649471,toplist
73.0,5.58,,KC LIGHTFOOT,11 NOV 1999,USA,1,,"Albuquerque, NM (USA)",02 JUN 2018,1151.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14715264,toplist
75.0,5.56,,Anton IVAKIN,11 FEB 1991,RUS,3,,Moskva (RUS) (i),17 JAN 2018,1146.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14222466,toplist
75.0,5.56,,Eirik DOLVE,05 MAY 1995,NOR,1,,Tartu (EST) (i),24 JAN 2018,1146.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14458717,toplist
75.0,5.56,,Branson ELLIS,19 JUL 2000,USA,1,,"Austin, TX (USA)",12 MAY 2018,1146.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14748029,toplist
78.0,5.55,,Declan CARRUTHERS,07 SEP 1997,AUS,2,,Hastings (NZL),27 JAN 2018,1143.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14568192,toplist
78.0,5.55,,Tommi HOLTTINEN,03 MAY 1997,FIN,2,,Uppsala (SWE) (i),11 FEB 2018,1143.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14599968,toplist
78.0,5.55,,Aleksandr GRIPICH,21 SEP 1986,RUS,3,,Moskva (RUS) (i),13 FEB 2018,1143.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14222376,toplist
78.0,5.55,,Dominik ALBERTO,28 APR 1992,SUI,1,,Magglingen (SUI) (i),17 FEB 2018,1143.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14373257,toplist
78.0,5.55,,Mareks ĀRENTS,06 AUG 1986,LAT,3,,Bad Oeynhausen (GER) (i),22 FEB 2018,1143.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14210925,toplist
78.0,5.55,,Tomas WECKSTEN,02 NOV 1996,FIN,5,,Bad Oeynhausen (GER) (i),22 FEB 2018,1143.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14538127,toplist
78.0,5.55,,Rasmus WEINOLD JØRGENSEN,23 JAN 1989,DEN,6,,Bad Oeynhausen (GER) (i),22 FEB 2018,1143.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14167786,toplist
78.0,5.55,,Pau TONNESEN,24 OCT 1992,ESP,2,,"Tempe, AZ (USA)",06 APR 2018,1143.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14492618,toplist
78.0,5.55,,Uladzislau CHEMORMAZOVICH,18 APR 1995,BLR,1,,Ust-Kamenogorsk (KAZ),02 JUN 2018,1143.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14597431,toplist
78.0,5.55,,Urho KUJANPÄÄ,18 MAY 1997,FIN,1,,Virrat (FIN),03 JUN 2018,1143.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14571674,toplist
78.0,5.55,,Robert SOBERA,19 JAN 1991,POL,1,,Wrocław (POL),13 JUN 2018,1143.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14335149,toplist
78.0,5.55,,Zachery BRADFORD,29 NOV 1999,USA,1,,"Bloomington, IN (USA)",15 JUN 2018,1143.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14717685,toplist
78.0,5.55,,Alessandro SINNO,17 JUL 1994,ITA,1,,Foggia (ITA),27 JUN 2018,1143.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14406994,toplist
78.0,5.55,,Masaki EJIMA,06 MAR 1999,JPN,3,,"Ratinan Stadion, Tampere (FIN)",14 JUL 2018,1143.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14714512,toplist
78.0,5.55,,Patsapong AMSAM-ANG,02 OCT 1997,THA,1,,Chiang Rai (THA),21 NOV 2018,1143.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14646774,toplist
93.0,5.53,,Logan CUNNINGHAM,30 MAY 1991,USA,6,,"Albuquerque, NM (USA) (i)",17 FEB 2018,1138.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14366238,toplist
94.0,5.52,,Angus ARMSTRONG,17 MAR 1997,AUS,1,,Sydney (AUS),06 JAN 2018,1135.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14514627,toplist
94.0,5.52,,Baptiste BOIRIE,26 DEC 1992,FRA,2,,Paris (FRA),23 JUN 2018,1135.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14360266,toplist
94.0,5.52,,Jules CYPRES,09 AUG 1997,FRA,2,,Paris (FRA),23 JUN 2018,1135.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14625207,toplist
94.0,5.52,,Joel Leon BENITEZ,31 AUG 1998,GBR,3,,Liège (BEL),18 JUL 2018,1135.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14623158,toplist
98.0,5.51,,Chase SMITH,01 APR 1997,USA,1,,"Seattle, WA (USA) (i)",11 FEB 2018,1132.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14681151,toplist
98.0,5.51,,Scott MARSHALL,30 JUN 1995,USA,1,,"Nampa, ID (USA) (i)",23 FEB 2018,1132.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14486992,toplist
98.0,5.51,,Alexandre FEGER,22 JAN 1990,FRA,3,,Clermont-Ferrand (FRA) (i),24 FEB 2018,1132.0,men_PV,2018,https://worldathletics.org/athletes/athlete=14334104,toplist
1.0,6.06,,Sam KENDRICKS,07 SEP 1992,USA,1,,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1283.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14440868,toplist
2.0,6.02,,Piotr LISEK,16 AUG 1992,POL,1,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1272.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14426447,toplist
3.0,6.0,,Armand DUPLANTIS,10 NOV 1999,SWE,1,,"Fayetteville, AR (USA)",11 MAY 2019,1267.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14679502,toplist
4.0,5.95,,Christopher NILSEN,13 JAN 1998,USA,1,,"Austin, TX (USA)",05 JUN 2019,1253.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14709278,toplist
5.0,5.92,,Thiago BRAZ,16 DEC 1993,BRA,3,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1245.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14377443,toplist
6.0,5.9,,Paweł WOJCIECHOWSKI,06 JUN 1989,POL,1,,"Emirates Arena, Glasgow (GBR) (i)",02 MAR 2019,1239.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14217866,toplist
7.0,5.88,,Andrew IRWIN,24 JAN 1993,USA,1,,"Fayetteville, AR (USA) (i)",08 FEB 2019,1234.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14411431,toplist
8.0,5.87,,Kurtis MARSCHALL,25 APR 1997,AUS,3,,Clermont-Ferrand (FRA) (i),24 FEB 2019,1231.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14565327,toplist
9.0,5.85,,Renaud LAVILLENIE,18 SEP 1986,FRA,1,,St-Etienne (FRA),28 JUL 2019,1225.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14185853,toplist
10.0,5.83,,Matt LUDWIG,05 JUL 1996,USA,1,,"Akron, OH (USA) (i)",25 JAN 2019,1220.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14596020,toplist
10.0,5.83,,Cole WALSH,14 JUN 1995,USA,3,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1220.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14512998,toplist
12.0,5.82,,Melker SVÄRD JACOBSSON,08 JAN 1994,SWE,1,,"Rud, Bærum (NOR) (i)",10 FEB 2019,1217.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14377979,toplist
12.0,5.82,,Valentin LAVILLENIE,16 JUL 1991,FRA,7,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1217.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14378885,toplist
14.0,5.81,,Ernest John OBIENA,17 NOV 1995,PHI,1,,Chiari (ITA),03 SEP 2019,1214.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14522941,toplist
15.0,5.8,,Claudio Michel STECCHI,23 NOV 1991,ITA,6,,Clermont-Ferrand (FRA) (i),24 FEB 2019,1212.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14201526,toplist
15.0,5.8,,Torben BLECH,12 FEB 1995,GER,1,,Leverkusen (GER),24 JUL 2019,1212.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14483212,toplist
15.0,5.8,,Sondre GUTTORMSEN,01 JUN 1999,NOR,2,,Leverkusen (GER),24 JUL 2019,1212.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14681630,toplist
15.0,5.8,,Raphael HOLZDEPPE,28 SEP 1989,GER,3,,Leverkusen (GER),24 JUL 2019,1212.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14192581,toplist
15.0,5.8,,Augusto DUTRA,16 JUL 1990,BRA,2,,"Stade Charléty, Paris (FRA)",24 AUG 2019,1212.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14373227,toplist
20.0,5.77,,Zachery BRADFORD,29 NOV 1999,USA,1,,"Lawrence, KS (USA)",20 APR 2019,1203.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14717685,toplist
21.0,5.76,,Ben BROEDERS,21 JUN 1995,BEL,2f1,,Hof (GER),29 JUN 2019,1201.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14474566,toplist
21.0,5.76,,KC LIGHTFOOT,11 NOV 1999,USA,3,,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1201.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14715264,toplist
23.0,5.75,,Emmanouil KARALIS,20 OCT 1999,GRE,1,,Mondeville (FRA) (i),02 FEB 2019,1198.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14669731,toplist
23.0,5.75,,Clayton FRITSCH,29 DEC 1998,USA,3,,"Austin, TX (USA)",05 JUN 2019,1198.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14748025,toplist
23.0,5.75,,Minsub JIN,02 SEP 1992,KOR,1,,Taebaek (KOR),06 AUG 2019,1198.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14334595,toplist
23.0,5.75,,Konstantinos FILIPPIDIS,26 NOV 1986,GRE,4,,"Dinamo National Olympic Stadium, Minsk (BLR)",10 SEP 2019,1198.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14195089,toplist
23.0,5.75,,Bokai HUANG,26 SEP 1996,CHN,4q1,,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1198.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14534938,toplist
28.0,5.73,,Jacob WOOTEN,22 APR 1997,USA,3,,"Birmingham, AL (USA) (i)",08 MAR 2019,1192.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14596800,toplist
28.0,5.73,,Kyle PATER,24 DEC 1994,USA,1,,"Highlands Ranch, CO (USA)",08 JUN 2019,1192.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14533191,toplist
30.0,5.72,,Devin KING,13 MAR 1996,USA,1,,"Austin, TX (USA)",30 MAR 2019,1190.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14546029,toplist
30.0,5.72,,Bo Kanda LITA BAEHRE,29 APR 1999,GER,1,,Rehlingen (GER),09 JUN 2019,1190.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14649117,toplist
30.0,5.72,,Alioune SENE,03 FEB 1996,FRA,8,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1190.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14565735,toplist
33.0,5.71,,Axel CHAPELLE,24 APR 1995,FRA,1,,Orléans (FRA) (i),12 JAN 2019,1187.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14461605,toplist
33.0,5.71,,Seito YAMAMOTO,11 MAR 1992,JPN,2,,"Reno, NV (USA) (i)",18 JAN 2019,1187.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14432907,toplist
33.0,5.71,,Scott HOUSTON,11 JUN 1990,USA,1,,"Blacksburg, VA (USA) (i)",02 FEB 2019,1187.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14241173,toplist
33.0,5.71,,Bangchao DING,11 OCT 1996,CHN,1,,Zhaoqing (CHN),07 APR 2019,1187.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14637826,toplist
33.0,5.71,,Jie YAO,21 SEP 1990,CHN,1f1,,Luoyang (CHN),30 MAY 2019,1187.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14462142,toplist
33.0,5.71,,Charlie MYERS,12 JUN 1997,GBR,1,,Genève (SUI),15 JUN 2019,1187.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14587980,toplist
33.0,5.71,,Menno VLOON,11 MAY 1994,NED,1,,Köln (GER),29 JUN 2019,1187.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14482223,toplist
33.0,5.71,,Rutger KOPPELAAR,01 MAY 1993,NED,1,,Liège (BEL),17 JUL 2019,1187.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14456364,toplist
33.0,5.71,,Masaki EJIMA,06 MAR 1999,JPN,1,,"Municipal Stadium, Kisarazu (JPN)",18 AUG 2019,1187.0,men_PV,2019,https://worldathletics.org/athletes/athlete=14714512,toplist
