Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score,discipline,year,ProfileURL,source
19.0,4:02.21,,Beatrice CHEPKOECH,06 JUL 1991,KEN,1,,"Emirates Arena, Glasgow (GBR) (i)",25 FEB 2018,1210.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14383286,toplist
20.0,4:02.44,,Axumawit EMBAYE,18 OCT 1994,ETH,4,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1186.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14534819,toplist
21.0,4:02.65,,Brenda MARTINEZ,08 SEP 1987,USA,7,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1184.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14316143,toplist
22.0,4:02.81,,Dawit SEYAUM,27 JUL 1996,ETH,8,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1183.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14578833,toplist
23.0,4:03.02,,Colleen QUIGLEY,20 NOV 1992,USA,1,,"Stadion Śląski, Chorzów (POL)",22 AUG 2018,1181.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14437440,toplist
24.0,4:03.17,,Sarah MCDONALD,02 AUG 1993,GBR,5,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1180.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14472518,toplist
25.0,4:03.44,,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,3,,Gold Coast (AUS),10 APR 2018,1178.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14274781,toplist
26.0,4:03.87,,Judith KIYENG,10 DEC 1993,KEN,8,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1175.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14593551,toplist
27.0,4:03.99,,Marta PEN FREITAS,31 JUL 1993,POR,7,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1174.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14364494,toplist
28.0,4:04.00,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2,,"Messehalle, Karlsruhe (GER) (i)",03 FEB 2018,1195.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14496249,toplist
29.0,4:04.05,,Kate GRACE,24 OCT 1988,USA,,,"Olympic Stadium, London (GBR)",22 JUL 2018,1173.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14327446,toplist
30.0,4:04.13,,Ciara MAGEEAN,12 MAR 1992,IRL,1f1,,Barcelona (ESP),11 JUL 2018,1173.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14275665,toplist
31.0,4:04.17,,Georgia GRIFFITH,05 DEC 1996,AUS,5,,Gold Coast (AUS),10 APR 2018,1172.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14549778,toplist
32.0,4:04.76,,Aleksandra GULYAYEVA,30 APR 1994,RUS,1,,Zhukovskiy (RUS),30 JUN 2018,1168.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14502964,toplist
33.0,4:04.80,,Simona VRZALOVÁ,07 APR 1988,CZE,3,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1167.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14262590,toplist
34.0,4:04.88,,Marta PÉREZ,19 APR 1993,ESP,4f1,,"Moratalaz, Madrid (ESP)",22 JUN 2018,1167.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14452646,toplist
35.0,4:04.89,,Meraf BAHTA,24 JUN 1989,SWE,2,,"Arena Toruń, Toruń (POL) (i)",15 FEB 2018,1188.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14262200,toplist
36.0,4:04.95,,Aisha PRAUGHT LEER,14 DEC 1989,JAM,2,,"Reggie Lewis Center, Boston, MA (USA) (i)",10 FEB 2018,1188.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14361190,toplist
37.0,4:04.98,,Charlene LIPSEY,16 JUL 1991,USA,2,,"Cambridge, MA (USA)",19 MAY 2018,1166.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14326493,toplist
38.0,4:05.12,,Maureen KOSTER,03 JUL 1992,NED,5f1,,"Moratalaz, Madrid (ESP)",22 JUN 2018,1165.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14372338,toplist
39.0,4:05.18,,Ajee' WILSON,08 MAY 1994,USA,1f1,,"Swarthmore, PA (USA)",14 MAY 2018,1164.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14411176,toplist
40.0,4:05.38,,Eunice Jepkoech SUM,10 APR 1988,KEN,9,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1163.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14423891,toplist
41.0,4:05.56,,Stephanie TWELL,17 AUG 1989,GBR,7,,Gold Coast (AUS),10 APR 2018,1161.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14276601,toplist
42.0,4:05.57,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,9,,"Olympiastadion, Stockholm (SWE)",10 JUN 2018,1161.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14292573,toplist
43.0,4:05.68,,Emily LIPARI,19 NOV 1992,USA,1,,Heusden-Zolder (BEL),21 JUL 2018,1160.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14315463,toplist
44.0,4:05.75,,Elise VANDERELST,27 JAN 1998,BEL,11,,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018,1160.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14526691,toplist
45.0,4:05.83,,Gabriela STAFFORD,13 SEP 1995,CAN,2f1,,"Nashville, TN (USA)",02 JUN 2018,1159.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14501531,toplist
46.0,4:05.88,,Mary KURIA,29 NOV 1987,KEN,9,,Gold Coast (AUS),10 APR 2018,1159.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14419015,toplist
46.0,4:05.88,,Sara VAUGHN,16 MAY 1986,USA,4f1,,Barcelona (ESP),11 JUL 2018,1159.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14325833,toplist
48.0,4:05.95,,Diana SUJEW,02 NOV 1990,GER,3,,"Stadion Śląski, Chorzów (POL)",08 JUN 2018,1158.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14279982,toplist
49.0,4:06.01,,Fantu WORKU,29 MAR 1999,ETH,6,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1158.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14751322,toplist
50.0,4:06.04,,Helen SCHLACHTENHAUFEN,14 MAR 1995,USA,1f3,,Heusden-Zolder (BEL),21 JUL 2018,1157.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14625724,toplist
51.0,4:06.05,,Winnie NANYONDO,23 AUG 1993,UGA,10,,Gold Coast (AUS),10 APR 2018,1157.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14534257,toplist
52.0,4:06.11,,Jemma REEKIE,06 MAR 1998,GBR,,,"Olympic Stadium, London (GBR)",22 JUL 2018,1157.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14533469,toplist
53.0,4:06.12,,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,7,,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1157.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14262896,toplist
54.0,4:06.26,,Cory Ann MCGEE,29 MAY 1992,USA,5f1,,Barcelona (ESP),11 JUL 2018,1156.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14316538,toplist
55.0,4:06.35,,Angelika CICHOCKA,15 MAR 1988,POL,2,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",06 FEB 2018,1177.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14293508,toplist
56.0,4:06.46,,Hanna KLEIN,06 APR 1993,GER,2f1,,"SV 03 Stadion, Tübingen (GER)",16 JUN 2018,1154.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14360692,toplist
57.0,4:06.51,,Elena BURKARD,10 FEB 1992,GER,2,,Nürnberg (GER),22 JUL 2018,1154.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14420240,toplist
58.0,4:06.55,,Katie SNOWDEN,09 MAR 1994,GBR,11,,Gold Coast (AUS),10 APR 2018,1153.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14360725,toplist
59.0,4:06.71,,Stephanie BROWN,04 MAR 1991,USA,1f1,,"Portland, OR (USA)",10 JUN 2018,1152.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14306645,toplist
59.0,4:06.71,,Kristina MÄKI,22 SEP 1991,CZE,5,,"Stadion Śląski, Chorzów (POL)",22 AUG 2018,1152.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14362176,toplist
61.0,4:06.75,,Darya BARYSEVICH,06 APR 1990,BLR,5f1,,"SV 03 Stadion, Tübingen (GER)",16 JUN 2018,1152.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14269991,toplist
62.0,4:06.76,,Zoe BUCKMAN,21 DEC 1988,AUS,12,,Gold Coast (AUS),10 APR 2018,1152.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14272380,toplist
63.0,4:06.77,,Karissa SCHWEIZER,04 MAY 1996,USA,1f1,,Kortrijk (BEL),14 JUL 2018,1152.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14470567,toplist
64.0,4:06.92,,Shannon OSIKA,15 JUN 1993,USA,2,,Toronto (CAN),12 AUG 2018,1151.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14334753,toplist
65.0,4:07.06,,Alexa EFRAIMSON,20 FEB 1997,USA,3,,Heusden-Zolder (BEL),21 JUL 2018,1149.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14522335,toplist
66.0,4:07.08,,Malika AKKAOUI,25 DEC 1987,MAR,11,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018,1149.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14290566,toplist
67.0,4:07.16,,Hanna HERMANSSON,18 MAY 1989,SWE,7,,"Olympiastadion, Berlin (GER)",12 AUG 2018,1149.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14408520,toplist
68.0,4:07.20,,Dominique SCOTT,24 JUN 1992,RSA,4,,"Cambridge, MA (USA)",19 MAY 2018,1148.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14941416,toplist
69.0,4:07.32,,Nicole SIFUENTES,30 JUN 1986,CAN,3f1,,"Nashville, TN (USA)",02 JUN 2018,1147.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14268054,toplist
70.0,4:07.33,,Danielle JONES,21 AUG 1996,USA,3f1,,"Portland, OR (USA)",10 JUN 2018,1147.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14479600,toplist
71.0,4:07.45,,Yelena KOROBKINA,25 NOV 1990,RUS,2,,Kazan (RUS),22 JUL 2018,1146.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14298217,toplist
72.0,4:07.50,,Jess JUDD,07 JAN 1995,GBR,1f1,,Stretford (GBR),18 AUG 2018,1146.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14336301,toplist
73.0,4:07.53,,Winfred Nzisa MBITHE,30 MAY 1997,KEN,2f1,,Huelva (ESP),08 JUN 2018,1146.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14643562,toplist
74.0,4:07.69,,Rosie CLARKE,17 NOV 1991,GBR,7f1,,"SV 03 Stadion, Tübingen (GER)",16 JUN 2018,1144.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14458239,toplist
75.0,4:07.71,,Linn NILSSON,15 OCT 1990,SWE,7,,"Arena Toruń, Toruń (POL) (i)",15 FEB 2018,1166.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14302255,toplist
76.0,4:07.79,,Ellinor PURRIER,20 FEB 1995,USA,1,,Lignano Sabbiadoro (ITA),11 JUL 2018,1144.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14627694,toplist
77.0,4:07.87,,Inessa GUSAROVA,29 OCT 1995,RUS,3,,Kazan (RUS),22 JUL 2018,1143.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14655201,toplist
78.0,4:07.88,,Margherita MAGNANI,26 FEB 1987,ITA,3f1,,Huelva (ESP),08 JUN 2018,1143.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14284658,toplist
78.0,4:07.88,,Kalkidan GEZAHEGNE,08 MAY 1991,BRN,1,,Jakarta (INA),30 AUG 2018,1143.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14259836,toplist
80.0,4:07.90,,Esther GUERRERO,07 FEB 1990,ESP,4f1,,Huelva (ESP),08 JUN 2018,1143.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14261358,toplist
81.0,4:08.03,,Yekaterina STOROZHEVA,22 JAN 1993,RUS,4,,Kazan (RUS),22 JUL 2018,1142.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14450863,toplist
82.0,4:08.04,,Rachel SCHNEIDER,18 JUL 1991,USA,2,,London (GBR),14 JUL 2018,1142.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14320785,toplist
83.0,4:08.12,,Caterina GRANZ,14 MAR 1994,GER,9f1,,"SV 03 Stadion, Tübingen (GER)",16 JUN 2018,1141.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14429760,toplist
84.0,4:08.21,,Lauren JOHNSON,04 MAY 1987,USA,2h1,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1140.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14335068,toplist
85.0,4:08.52,,Solange Andreia PEREIRA,16 DEC 1989,ESP,5f1,,Huelva (ESP),08 JUN 2018,1138.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14260792,toplist
86.0,4:08.62,,Dana GIORDANO,30 DEC 1993,USA,5h1,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1137.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14463984,toplist
87.0,4:08.75,,Jessica HULL,22 OCT 1996,AUS,1,,"Eugene, OR (USA)",09 JUN 2018,1136.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14464506,toplist
88.0,4:08.77,,Josephine Chelangat KIPLANGAT,10 OCT 1998,KEN,10f1,,"SV 03 Stadion, Tübingen (GER)",16 JUN 2018,1136.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14481134,toplist
89.0,4:08.78,,Yelena MURASHOVA,14 DEC 1987,RUS,5,,Kazan (RUS),22 JUL 2018,1136.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14423954,toplist
90.0,4:08.96,,Sara KUIVISTO,17 AUG 1991,FIN,8f1,,Barcelona (ESP),11 JUL 2018,1135.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14429562,toplist
91.0,4:09.02,,Hellen Ekalale LOBUN,18 MAR 1999,KEN,1,,Kobe (JPN),22 APR 2018,1134.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14786743,toplist
92.0,4:09.03,,Danielle ARAGON,01 JUL 1994,USA,3,,Lignano Sabbiadoro (ITA),11 JUL 2018,1134.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14437026,toplist
93.0,4:09.10,,Katie MACKEY,12 NOV 1987,USA,6f1,,"Portland, OR (USA)",10 JUN 2018,1133.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14310264,toplist
94.0,4:09.12,,Tigist GASHAW,25 DEC 1996,BRN,2,,Jakarta (INA),30 AUG 2018,1133.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14477333,toplist
95.0,4:09.14,,Nikki HILTZ,23 OCT 1994,USA,2,,"Eugene, OR (USA)",09 JUN 2018,1133.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14465104,toplist
96.0,4:09.17,,Lucia STAFFORD,17 AUG 1998,CAN,4f1,,"Nashville, TN (USA)",02 JUN 2018,1133.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14464956,toplist
97.0,4:09.25,,Sarah HEALY,13 FEB 2001,IRL,11f1,,"SV 03 Stadion, Tübingen (GER)",16 JUN 2018,1132.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14705242,toplist
98.0,4:09.26,,Sarah MACPHERSON,08 MAY 1991,CAN,6,,Heusden-Zolder (BEL),21 JUL 2018,1132.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14373660,toplist
99.0,4:09.34,,Cristina ESPEJO,13 OCT 1994,ESP,4,,Dublin (IRL),19 JUL 2018,1132.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14474635,toplist
100.0,4:09.42,,Kate VAN BUSKIRK,09 JUN 1987,CAN,3h2,,"Arena Birmingham, Birmingham (GBR) (i)",02 MAR 2018,1152.0,women_1500m,2018,https://worldathletics.org/athletes/athlete=14267049,toplist
1.0,3:51.95,,Sifan HASSAN,01 JAN 1993,NED,1,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1271.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14489606,toplist
2.0,3:54.22,,Faith KIPYEGON,10 JAN 1994,KEN,2,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1252.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14413305,toplist
3.0,3:54.38,,Gudaf TSEGAY,23 JAN 1997,ETH,3,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1251.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14595214,toplist
4.0,3:54.99,,Shelby HOULIHAN,08 FEB 1993,USA,4,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1246.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14368938,toplist
5.0,3:55.47,,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1242.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14259874,toplist
6.0,3:55.76,,Laura MUIR,09 MAY 1993,GBR,5,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1240.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14422111,toplist
7.0,3:56.12,,Gabriela DEBUES-STAFFORD,13 SEP 1995,CAN,6,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1237.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14501531,toplist
8.0,3:58.20,,Winny CHEBET,20 DEC 1990,KEN,7,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1220.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14288808,toplist
9.0,3:58.42,,Jenny SIMPSON,23 AUG 1986,USA,8,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1218.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14305392,toplist
10.0,3:58.84,,Rababe ARAFI,12 JAN 1991,MAR,4,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1215.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14290578,toplist
11.0,3:59.02,,Axumawit EMBAYE,18 OCT 1994,ETH,5,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1213.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14534819,toplist
11.0,3:59.02,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1213.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14496249,toplist
13.0,3:59.56,,Winnie NANYONDO,23 AUG 1993,UGA,6,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1209.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14534257,toplist
14.0,4:00.15,,Ciara MAGEEAN,12 MAR 1992,IRL,10,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1204.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14275665,toplist
15.0,4:00.46,,Sarah MCDONALD,02 AUG 1993,GBR,6,,"Olympic Stadium, London (GBR)",20 JUL 2019,1202.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14472518,toplist
16.0,4:00.63,,Laura WEIGHTMAN,01 JUL 1991,GBR,,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1200.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14276688,toplist
17.0,4:00.97,,Eilish MCCOLGAN,25 NOV 1990,GBR,9,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1198.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14275729,toplist
18.0,4:01.40,,Dawit SEYAUM,27 JUL 1996,ETH,4,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2019,1194.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14578833,toplist
19.0,4:01.52,,Nikki HILTZ,23 OCT 1994,USA,7sf2,,"Khalifa International Stadium, Doha (QAT)",03 OCT 2019,1193.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14465104,toplist
20.0,4:01.80,,Shannon OSIKA,15 JUN 1993,USA,1,,"Stadion Śląski, Chorzów (POL)",14 SEP 2019,1191.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14334753,toplist
20.0,4:01.80,,Jessica HULL,22 OCT 1996,AUS,8sf2,,"Khalifa International Stadium, Doha (QAT)",03 OCT 2019,1191.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14464506,toplist
22.0,4:02.09,,Jemma REEKIE,06 MAR 1998,GBR,7,,"Olympic Stadium, London (GBR)",20 JUL 2019,1189.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14533469,toplist
23.0,4:02.26,,Rachel SCHNEIDER,18 JUL 1991,USA,,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1187.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14320785,toplist
24.0,4:02.27,,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,8,,"Olympic Stadium, London (GBR)",20 JUL 2019,1187.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14377909,toplist
25.0,4:02.34,,Ellinor PURRIER,20 FEB 1995,USA,7,,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,1187.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14627694,toplist
26.0,4:02.49,,Kate GRACE,24 OCT 1988,USA,1,,"Dinamo National Olympic Stadium, Minsk (BLR)",10 SEP 2019,1186.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14327446,toplist
27.0,4:02.90,,Esther CHEBET,09 OCT 1997,UGA,6,,"Olympic Stadium, Nanjing (CHN)",21 MAY 2019,1182.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14677914,toplist
28.0,4:02.97,,Lemlem HAILU,25 MAY 2001,ETH,11,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1182.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14806061,toplist
29.0,4:03.43,,Yolanda NGARAMBE,14 SEP 1991,SWE,9sf2,,"Khalifa International Stadium, Doha (QAT)",03 OCT 2019,1178.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14362794,toplist
30.0,4:03.46,,Alemaz SAMUEL,05 JUL 1999,ETH,,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1178.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14716074,toplist
31.0,4:03.58,,Darya BARYSEVICH,06 APR 1990,BLR,10,,"Olympic Stadium, London (GBR)",20 JUL 2019,1177.0,women_1500m,2019,https://worldathletics.org/athletes/athlete=14269991,toplist
