Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
91,9:45.27,,Mercy Chepngeno MAGESO,10 OCT 2008,KEN,3,,"Ulinzi Sports Complex, Langata, Nairobi (KEN)",11 APR 2026,1131,women_3000sc,2026,https://worldathletics.org/athletes/kenya/mercy-chepngeno-mageso-15247774
92,9:45.54,,Lexi GOFF,,USA,10,,"Drake Stadium, Los Angeles, CA (USA)",23 MAY 2026,1130,women_3000sc,2026,https://worldathletics.org/athletes/athlete=14937276
93,9:45.58,,Asnaku BELETO,,ETH,2,,"Addis Ababa Stadium, Addis Ababa (ETH)",18 APR 2026,1130,women_3000sc,2026,https://worldathletics.org/athletes/ethiopia/asnaku-beleto-15308502
93,9:45.58,,Barrett JUSTEMA,,USA,5sf1,,"Hayward Field, Eugene, OR (USA)",11 JUN 2026,1130,women_3000sc,2026,https://worldathletics.org/athletes/athlete=14937390
95,9:45.81,,Raygan DIMOND,,USA,6sf1,,"Hayward Field, Eugene, OR (USA)",11 JUN 2026,1130,women_3000sc,2026,https://worldathletics.org/athletes/united-states/raygan-dimond-15269836
96,9:45.90,,Katrina SCHLENKER,,USA,7sf2,,"Hayward Field, Eugene, OR (USA)",11 JUN 2026,1129,women_3000sc,2026,https://worldathletics.org/athletes/united-states/katrina-schlenker-14770837
97,9:46.01,,Luiza GEGA,05 NOV 1988,ALB,1,,"Arena, Elbasan (ALB)",10 JUN 2026,1129,women_3000sc,2026,https://worldathletics.org/athletes/athlete=14272917
98,9:46.23,,Emilia LILLEMO,05 JAN 2000,SWE,1f1,,"Uppsala Friidrottsarena, Uppsala (SWE)",24 JUL 2026,1128,women_3000sc,2026,https://worldathletics.org/athletes/athlete=14828185
99,9:46.27,,Irene SÁNCHEZ-ESCRIBANO,25 AUG 1992,ESP,2,,"Estadio Ciudad de Málaga, Málaga (ESP)",25 JUL 2026,1128,women_3000sc,2026,https://worldathletics.org/athletes/athlete=14438470
100,9:46.31,,Sara MOREFIELD,,USA,8sf2,,"Hayward Field, Eugene, OR (USA)",11 JUN 2026,1128,women_3000sc,2026,https://worldathletics.org/athletes/united-states/sara-morefield-15021903
