Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score,discipline,year,ProfileURL,source
33.0,11.1,1.7,Kortnei JOHNSON,11 AUG 1997,USA,1h1,,"Tampa, FL (USA)",24 MAY 2018,1178.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14519052,toplist
33.0,11.1,1.9,Javianne OLIVER,26 DEC 1994,USA,8,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1178.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14484313,toplist
33.0,11.1,0.3,Jamile SAMUEL,24 APR 1992,NED,2sf3,,"Olympiastadion, Berlin (GER)",07 AUG 2018,1178.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14291975,toplist
36.0,11.11,0.9,Teahna DANIELS,25 MAR 1997,USA,1,,"Waco, TX (USA)",13 MAY 2018,1176.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14443924,toplist
36.0,11.11,-0.1,Tatjana PINTO,02 JUL 1992,GER,1h1,,Regensburg (GER),03 JUN 2018,1176.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14279214,toplist
36.0,11.11,0.1,Imani LANSIQUOT,17 DEC 1997,GBR,5,,"Olympic Stadium, London (GBR)",21 JUL 2018,1176.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14506362,toplist
36.0,11.11,0.9,Crystal EMMANUEL,27 NOV 1991,CAN,3,,Toronto (CAN),11 AUG 2018,1176.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14270576,toplist
40.0,11.12,-0.7,Marizol LANDÁZURI,13 JUN 1991,ECU,1,,Cochabamba (BOL),06 JUN 2018,1178.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14596259,toplist
41.0,11.13,1.7,Briana WILLIAMS,21 MAR 2002,JAM,1,,"Jacksonville, FL (USA)",17 MAR 2018,1172.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14790666,toplist
41.0,11.13,1.5,Kiara PARKER,28 OCT 1996,USA,7,,"Knoxville, TN (USA)",12 MAY 2018,1172.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14559216,toplist
41.0,11.13,1.4,Taylor BENNETT,15 JAN 1997,USA,1h2,,"Waco, TX (USA)",12 MAY 2018,1172.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14486589,toplist
41.0,11.13,1.7,Ka'Tia SEYMOUR,03 OCT 1997,USA,2h1,,"Tampa, FL (USA)",24 MAY 2018,1172.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14658637,toplist
41.0,11.13,1.6,Tamari DAVIS,15 FEB 2003,USA,3f1,,"Montverde, FL (USA)",09 JUN 2018,1172.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14716794,toplist
41.0,11.13,0.6,Aaliyah BROWN,06 JAN 1995,USA,5,,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018,1172.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14306531,toplist
41.0,11.13,0.4,Shericka JACKSON,16 JUL 1994,JAM,3,,Kingston (JAM),22 JUN 2018,1172.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14325599,toplist
48.0,11.15,0.8,Lekeisha LAWSON,03 JUN 1987,USA,1,,"Chula Vista, CA (USA)",09 JUN 2018,1167.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14315112,toplist
48.0,11.15,1.5,Orphée NEOLA,01 FEB 1991,FRA,2sf3,,Albi (FRA),06 JUL 2018,1167.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14273302,toplist
50.0,11.16,0.9,Kevona DAVIS,20 DEC 2001,JAM,1,,Kingston (JAM),23 MAR 2018,1165.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14630588,toplist
50.0,11.16,0.4,Celera BARNES,02 DEC 1998,USA,3qf2,,"Tampa, FL (USA)",25 MAY 2018,1165.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14533574,toplist
50.0,11.16,-0.1,Kristal AMA-AWUAH,07 AUG 1999,GBR,1f2,,"Olympiastadion, Berlin (GER)",02 SEP 2018,1165.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14688925,toplist
53.0,11.17,0.9,Leya BUCHANAN,17 AUG 1996,CAN,2,,"Waco, TX (USA)",13 MAY 2018,1163.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14501266,toplist
53.0,11.17,1.6,Hajar AL KHALDI,17 MAR 1995,BRN,1,,Amman (JOR),09 JUL 2018,1163.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14546783,toplist
55.0,11.18,1.2,Khianna GRAY,30 DEC 1996,USA,2h6,,"Tampa, FL (USA)",24 MAY 2018,1161.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14597005,toplist
55.0,11.18,1.1,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,3,,Montreuil (FRA),19 JUN 2018,1161.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14268643,toplist
55.0,11.18,1.8,Deajah STEVENS,19 MAY 1995,USA,3h2,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1161.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14378231,toplist
55.0,11.18,0.0,Barbara PIERRE,28 APR 1987,USA,2,,"CNDA, Bragança Paulista (BRA)",08 JUL 2018,1161.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14318999,toplist
59.0,11.19,-0.4,Quanesha BURKS,15 MAR 1995,USA,2f1,,"Baton Rouge, LA (USA)",28 APR 2018,1161.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14490255,toplist
59.0,11.19,1.9,Gabrielle THOMAS,07 DEC 1996,USA,2h4,,"Tampa, FL (USA)",24 MAY 2018,1159.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14733520,toplist
59.0,11.19,-1.2,Isidora JIMÉNEZ,10 AUG 1993,CHI,2h2,,Cochabamba (BOL),06 JUN 2018,1166.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14407566,toplist
59.0,11.19,-0.5,Daryll NEITA,29 AUG 1996,GBR,2,,Birmingham (GBR),30 JUN 2018,1162.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14476603,toplist
59.0,11.19,0.4,Jeneba TARMOH,27 SEP 1989,USA,1f2,,Bellinzona (SUI),18 JUL 2018,1159.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14322457,toplist
64.0,11.2,0.3,Viktoriya ZYABKINA,04 SEP 1992,KAZ,1,,Almaty (KAZ),29 JUN 2018,1157.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14375464,toplist
64.0,11.2,-0.5,Bianca WILLIAMS,18 DEC 1993,GBR,3,,Birmingham (GBR),30 JUN 2018,1160.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14401125,toplist
64.0,11.2,1.4,Sarah ATCHO,01 JUN 1995,SUI,1sf2,,Zofingen (SUI),13 JUL 2018,1157.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14450880,toplist
64.0,11.2,1.7,Hrystyna STUY,03 FEB 1988,UKR,1,,Lutsk (UKR),19 JUL 2018,1157.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14304242,toplist
68.0,11.21,0.5,Asha PHILIP,25 OCT 1990,GBR,1sf1,,Gold Coast (AUS),08 APR 2018,1154.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14276065,toplist
68.0,11.21,1.0,Christania WILLIAMS,17 OCT 1994,JAM,2,,Gold Coast (AUS),09 APR 2018,1154.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14413656,toplist
68.0,11.21,0.8,Kayla WHITE,14 SEP 1996,USA,1h2,,"Greensboro, NC (USA)",14 APR 2018,1154.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14642681,toplist
68.0,11.21,0.9,Cassondra HALL,23 SEP 1997,USA,1f1,,"Coral Gables, FL (USA)",14 APR 2018,1154.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14489365,toplist
68.0,11.21,0.9,Rachel MISHER,04 FEB 1997,USA,2f1,,"Coral Gables, FL (USA)",14 APR 2018,1154.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14616474,toplist
68.0,11.21,1.5,Deanna HILL,13 APR 1996,USA,2qf1,,"Sacramento, CA (USA)",25 MAY 2018,1154.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14430848,toplist
68.0,11.21,1.6,Janet AMPONSAH,12 APR 1993,GHA,4f1,,"Montverde, FL (USA)",09 JUN 2018,1154.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14334452,toplist
68.0,11.21,1.1,Irene SIRAGUSA,23 JUN 1993,ITA,1,,Orvieto (ITA),17 JUN 2018,1154.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14361469,toplist
68.0,11.21,1.8,Gabriele CUNNINGHAM,22 FEB 1998,USA,4h2,,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1154.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14533396,toplist
68.0,11.21,1.4,Zakiya DENOON,23 NOV 1995,TTO,1h1,,Port-of-Spain (TTO),23 JUN 2018,1154.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14434515,toplist
68.0,11.21,1.2,Ajla DEL PONTE,15 JUL 1996,SUI,2h1,,La Chaux-de-Fonds (SUI),01 JUL 2018,1154.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14487463,toplist
79.0,11.22,1.0,Gayon EVANS,15 JAN 1990,JAM,3,,Gold Coast (AUS),09 APR 2018,1152.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14285670,toplist
79.0,11.22,0.6,Devynne CHARLTON,26 NOV 1995,BAH,1,,"Bloomington, IN (USA)",13 MAY 2018,1152.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14414505,toplist
79.0,11.22,1.9,Rebakah SMITH,01 MAY 1998,USA,4qf3,,"Tampa, FL (USA)",25 MAY 2018,1152.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14622472,toplist
79.0,11.22,0.5,Jura Lanconia LEVY,04 NOV 1990,JAM,3h2,,Kingston (JAM),22 JUN 2018,1152.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14285765,toplist
83.0,11.23,0.7,Kelly-Ann BAPTISTE,14 OCT 1986,TTO,3f1,,"Clermont, FL (USA)",28 APR 2018,1150.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14302975,toplist
83.0,11.23,1.5,Jasmin REED,20 FEB 1999,USA,2qf3,,"Sacramento, CA (USA)",25 MAY 2018,1150.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14588205,toplist
83.0,11.23,0.7,Khalifa ST. FORT,13 FEB 1998,TTO,2f2,,Port-of-Spain (TTO),23 JUN 2018,1150.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14577655,toplist
83.0,11.23,0.0,Rosângela SANTOS,20 DEC 1990,BRA,3,,"CNDA, Bragança Paulista (BRA)",08 JUL 2018,1150.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14268928,toplist
83.0,11.23,-0.1,Ewa SWOBODA,26 JUL 1997,POL,1,,"Stadion Śląski, Chorzów (POL)",22 AUG 2018,1150.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14451085,toplist
88.0,11.24,0.2,Naomi Amanda SEDNEY,17 DEC 1994,NED,3f1,,"Gainesville, FL (USA)",13 APR 2018,1148.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14401525,toplist
88.0,11.24,1.0,Charminique HACKNEY,20 JAN 1998,USA,1,,"Prairie View, TX (USA)",06 MAY 2018,1148.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14596577,toplist
88.0,11.24,1.6,Ezinne OKPARAEBO,03 MAR 1988,NOR,7,,"Bislett Stadion, Oslo (NOR)",07 JUN 2018,1148.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14292744,toplist
88.0,11.24,1.2,Andrea PURICA,21 NOV 1995,VEN,1h2,,Barranquilla (COL),29 JUL 2018,1148.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14526573,toplist
92.0,11.25,0.3,Makenzie DUNMORE,07 OCT 1997,USA,2f1,,"Tucson, AZ (USA)",28 APR 2018,1146.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14536492,toplist
92.0,11.25,-0.3,Kerron STEWART,16 APR 1984,JAM,2,,"National Stadium, Kingston (JAM)",19 MAY 2018,1147.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14285938,toplist
92.0,11.25,0.4,Maia MCCOY,09 DEC 1996,USA,6qf2,,"Tampa, FL (USA)",25 MAY 2018,1146.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14532017,toplist
92.0,11.25,1.5,Anglerne ANNELUS,10 JAN 1997,USA,3qf3,,"Sacramento, CA (USA)",25 MAY 2018,1146.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14522144,toplist
92.0,11.25,1.1,Salomé KORA,08 JUN 1994,SUI,3,,Zofingen (SUI),13 JUL 2018,1146.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14509523,toplist
97.0,11.26,-0.3,Natasha MORRISON,17 NOV 1992,JAM,3,,"National Stadium, Kingston (JAM)",19 MAY 2018,1145.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14285826,toplist
97.0,11.26,1.9,Shauna HELPS,23 OCT 1996,JAM,5qf3,,"Tampa, FL (USA)",25 MAY 2018,1144.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14413449,toplist
97.0,11.26,1.1,Laura MÜLLER,11 DEC 1995,GER,1h2,,Weinheim (GER),06 JUL 2018,1144.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14402867,toplist
100.0,11.27,1.7,Tebogo MAMATHU,27 MAY 1995,RSA,2,,Pretoria (RSA),16 MAR 2018,1142.0,women_100m,2018,https://worldathletics.org/athletes/athlete=14520874,toplist
1.0,10.71,0.1,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1,,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1264.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14285680,toplist
2.0,10.73,0.6,Elaine THOMPSON,28 JUN 1992,JAM,1,,Kingston (JAM),21 JUN 2019,1259.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14285956,toplist
3.0,10.75,1.6,Sha'Carri RICHARDSON,25 MAR 2000,USA,1,,"Austin, TX (USA)",08 JUN 2019,1255.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14717691,toplist
4.0,10.83,0.1,Dina ASHER-SMITH,04 DEC 1995,GBR,2,,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1237.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14378282,toplist
5.0,10.85,-0.3,Marie-Josée TA LOU,18 NOV 1988,CIV,1h2,,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1234.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14415994,toplist
6.0,10.95,1.6,Kayla WHITE,14 SEP 1996,USA,2,,"Austin, TX (USA)",08 JUN 2019,1211.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14642681,toplist
7.0,10.98,1.6,Twanisha TERRY,24 JAN 1999,USA,3,,"Austin, TX (USA)",08 JUN 2019,1204.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14553598,toplist
8.0,10.99,1.4,Teahna DANIELS,25 MAR 1997,USA,1qf3,,"Sacramento, CA (USA)",24 MAY 2019,1202.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14443924,toplist
9.0,11.0,-0.1,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1,,"Stadion Schützenmatte, Basel (SUI)",23 AUG 2019,1200.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14300897,toplist
10.0,11.01,0.4,Carina HORN,09 MAR 1989,RSA,1,,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019,1198.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14361361,toplist
11.0,11.02,1.6,Kiara PARKER,28 OCT 1996,USA,5,,"Austin, TX (USA)",08 JUN 2019,1195.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14559216,toplist
11.0,11.02,0.8,Briana WILLIAMS,21 MAR 2002,JAM,1,,"Albuquerque, NM (USA)",08 JUN 2019,1195.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14790666,toplist
11.0,11.02,0.1,Murielle AHOURÉ,23 AUG 1987,CIV,5,,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1195.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14304569,toplist
14.0,11.03,0.2,Aleia HOBBS,24 FEB 1996,USA,1,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2019,1193.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14430847,toplist
15.0,11.04,1.6,Kiara GRANT,08 OCT 2000,JAM,6,,"Austin, TX (USA)",08 JUN 2019,1191.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14576789,toplist
15.0,11.04,0.6,Jonielle SMITH,30 JAN 1996,JAM,3,,Kingston (JAM),21 JUN 2019,1191.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14413641,toplist
15.0,11.04,1.9,Tebogo MAMATHU,27 MAY 1995,RSA,1f1,,La Chaux-de-Fonds (SUI),30 JUN 2019,1191.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14520874,toplist
15.0,11.04,1.9,Yongli WEI,11 OCT 1991,CHN,2f1,,La Chaux-de-Fonds (SUI),30 JUN 2019,1191.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14423021,toplist
15.0,11.04,0.2,Dafne SCHIPPERS,15 JUN 1992,NED,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1191.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14291986,toplist
15.0,11.04,0.4,Manqi GE,13 OCT 1997,CHN,1f1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1191.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14576460,toplist
15.0,11.04,1.0,TyNia GAITHER,16 MAR 1993,BAH,1f1,,"Montverde, FL (USA)",06 JUL 2019,1191.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14362366,toplist
15.0,11.04,0.7,Blessing OKAGBARE,09 OCT 1988,NGR,4,,"Olympic Stadium, London (GBR)",21 JUL 2019,1191.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14292330,toplist
23.0,11.06,0.6,Anglerne ANNELUS,10 JAN 1997,USA,1sf1,,"Austin, TX (USA)",06 JUN 2019,1187.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14522144,toplist
24.0,11.07,0.7,Ewa SWOBODA,26 JUL 1997,POL,1f1,,"Olympiastadion, Berlin (GER)",01 SEP 2019,1185.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14451085,toplist
25.0,11.08,1.0,Caitland SMITH,24 MAR 1996,USA,2f1,,"Montverde, FL (USA)",06 JUL 2019,1182.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14500983,toplist
25.0,11.08,0.4,Ivet LALOVA-COLLIO,18 MAY 1984,BUL,2,,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019,1182.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14268643,toplist
27.0,11.09,0.6,Natalliah WHYTE,09 AUG 1997,JAM,4,,Kingston (JAM),21 JUN 2019,1180.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14413448,toplist
27.0,11.09,1.9,Imani LANSIQUOT,17 DEC 1997,GBR,3f1,,La Chaux-de-Fonds (SUI),30 JUN 2019,1180.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14506362,toplist
27.0,11.09,1.0,Dezerea BRYANT,27 APR 1993,USA,3f1,,"Montverde, FL (USA)",06 JUL 2019,1180.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14375109,toplist
27.0,11.09,0.1,Tatjana PINTO,02 JUL 1992,GER,1,,Berlin (GER),03 AUG 2019,1180.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14279214,toplist
27.0,11.09,0.4,Tori BOWIE,27 AUG 1990,USA,3,,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019,1180.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14360382,toplist
32.0,11.1,1.9,Gabrielle THOMAS,07 DEC 1996,USA,1f1,,"Columbia, SC (USA)",13 APR 2019,1178.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14733520,toplist
32.0,11.1,0.7,Jenna PRANDINI,20 NOV 1992,USA,1f3,,"Fayetteville, AR (USA)",26 APR 2019,1178.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14329068,toplist
32.0,11.1,0.7,Asha PHILIP,25 OCT 1990,GBR,2f1,,"Olympiastadion, Berlin (GER)",01 SEP 2019,1178.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14276065,toplist
35.0,11.11,0.6,Ka'Tia SEYMOUR,03 OCT 1997,USA,3sf1,,"Austin, TX (USA)",06 JUN 2019,1176.0,women_100m,2019,https://worldathletics.org/athletes/athlete=14658637,toplist
