Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
15.0,1.94,,Oksana OKUNEVA,14 MAR 1990,UKR,3,,Lutsk (UKR),19 JUL 2018,1160.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14303976,toplist
15.0,1.94,,Nadiya DUSANOVA,17 NOV 1987,UZB,2,,Jakarta (INA),29 AUG 2018,1160.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14325008,toplist
19.0,1.93,,Iryna GERASHCHENKO,10 MAR 1995,UKR,1,,"Atletická hala, Ostrava (CZE) (i)",25 JAN 2018,1150.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14423612,toplist
19.0,1.93,,Michaela HRUBÁ,21 FEB 1998,CZE,2,,"Atletická hala, Ostrava (CZE) (i)",25 JAN 2018,1150.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14525768,toplist
19.0,1.93,,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,1,,Eaubonne (FRA) (i),09 FEB 2018,1150.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14276543,toplist
19.0,1.93,,Alessia TROST,08 MAR 1993,ITA,3,,"Arena Birmingham, Birmingham (GBR) (i)",01 MAR 2018,1150.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14361143,toplist
19.0,1.93,,Imke ONNEN,17 AUG 1994,GER,1,,Garbsen (GER),13 MAY 2018,1150.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14401199,toplist
19.0,1.93,,Sofie SKOOG,07 JUN 1990,SWE,1,,Sollentuna (SWE),28 JUN 2018,1150.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14373563,toplist
25.0,1.92,,Logan BOSS,04 AUG 1997,USA,1,,"Cambridge, MA (USA) (i)",02 FEB 2018,1140.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14580055,toplist
25.0,1.92,,Ana ŠIMIĆ,05 MAY 1990,CRO,1,,Istanbul (TUR) (i),17 FEB 2018,1140.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14263731,toplist
25.0,1.92,,Bianca SALMING,22 NOV 1998,SWE,1ce,,Pärnu (EST),16 JUN 2018,1140.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14509836,toplist
25.0,1.92,,Inika MCPHERSON,29 SEP 1986,USA,2,,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2018,1140.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14316747,toplist
25.0,1.92,,Ella JUNNILA,06 DEC 1998,FIN,2,,Joensuu (FIN),04 JUL 2018,1140.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14503964,toplist
25.0,1.92,,Karyna TARANDA,10 FEB 1999,BLR,1,,"Ratinan Stadion, Tampere (FIN)",15 JUL 2018,1140.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14684968,toplist
31.0,1.91,,Elizabeth PATTERSON,09 JUN 1988,USA,1,,"Colorado Springs, CO (USA) (i)",26 JAN 2018,1131.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14318614,toplist
31.0,1.91,,Nicola MCDERMOTT,28 DEC 1996,AUS,3,,Gold Coast (AUS),14 APR 2018,1131.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14455361,toplist
31.0,1.91,,Alyxandria TREASURE,15 MAY 1992,CAN,4,,Gold Coast (AUS),14 APR 2018,1131.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14267073,toplist
31.0,1.91,,Ximena Lizbeth ESQUIVEL,22 AUG 1997,MEX,1,,Queretaro (MEX),29 APR 2018,1131.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14532598,toplist
31.0,1.91,,Tonje ANGELSEN,17 JAN 1990,NOR,3,,Sollentuna (SWE),28 JUN 2018,1131.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14292557,toplist
31.0,1.91,,Claire ORCEL,02 DEC 1997,BEL,1,,Bruxelles (BEL),08 JUL 2018,1131.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14516054,toplist
37.0,1.9,,Serena CAPPONCELLI,24 JAN 1989,ITA,1,,Gent (BEL) (i),06 JAN 2018,1121.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14283957,toplist
37.0,1.9,,Marija VUKOVIĆ,21 JAN 1992,MNE,2,,Brno (CZE) (i),07 FEB 2018,1121.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14300447,toplist
37.0,1.9,,Nikki MANSON,15 OCT 1994,GBR,,,Glasgow (GBR) (i),10 FEB 2018,1121.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14513083,toplist
37.0,1.9,,Yang WANG,14 FEB 1989,CHN,1,,Jakarta (INA),14 FEB 2018,1121.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14265015,toplist
37.0,1.9,,María Fernanda MURILLO,21 JAN 1999,COL,1,,Medellín (COL),28 APR 2018,1121.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14597657,toplist
37.0,1.9,,Lada PEJCHALOVÁ,15 NOV 1998,CZE,1,,Praha (CZE),19 MAY 2018,1121.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14593867,toplist
37.0,1.9,,Viktoria GOTTLIEB,14 MAR 1995,GER,1,,Weinheim (GER),26 MAY 2018,1121.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14390245,toplist
37.0,1.9,,Desiree ROSSIT,19 MAR 1994,ITA,1,,Avila (ESP),10 JUL 2018,1121.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14400949,toplist
37.0,1.9,,Sommer LECKY,14 JUN 2000,IRL,2,,"Ratinan Stadion, Tampere (FIN)",15 JUL 2018,1121.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14632007,toplist
37.0,1.9,,Tatyana ODINEVA,25 MAY 1983,RUS,3,,Kazan (RUS),19 JUL 2018,1121.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14303920,toplist
37.0,1.9,,Daniela STANCIU,15 OCT 1987,ROU,1,,Pitesti (ROU),26 JUL 2018,1121.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14295943,toplist
48.0,1.89,,Zarriea WILLIS,14 NOV 1996,USA,1,,"Lubbock, TX (USA) (i)",10 FEB 2018,1111.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14486604,toplist
48.0,1.89,,Maja NILSSON,08 DEC 1999,SWE,2,,Uppsala (SWE) (i),11 FEB 2018,1111.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14551915,toplist
48.0,1.89,,Erica BOUGARD,26 JUL 1993,USA,1ce,,"Albuquerque, NM (USA) (i)",16 FEB 2018,1111.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14443534,toplist
48.0,1.89,,Jeanelle SCHEPER,21 NOV 1994,LCA,1,,"Athens, GA (USA)",05 MAY 2018,1111.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14454102,toplist
48.0,1.89,,Hanna HARADSKAYA,31 JAN 1993,BLR,,,Brest (BLR),25 MAY 2018,1111.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14539464,toplist
48.0,1.89,,Niamh EMERSON,22 APR 1999,GBR,1ce1,,"Ratinan Stadion, Tampere (FIN)",12 JUL 2018,1111.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14530181,toplist
54.0,1.88,,Nicole GREENE,02 MAY 1997,USA,1,,"Chapel Hill, NC (USA) (i)",13 JAN 2018,1101.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14468101,toplist
54.0,1.88,,Yevgeniya KONONOVA,28 SEP 1989,RUS,1,,Moskva (RUS) (i),04 FEB 2018,1101.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14298194,toplist
54.0,1.88,,Tatyana YERMACHENKOVA,09 SEP 1998,RUS,2,,Moskva (RUS) (i),04 FEB 2018,1101.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14598009,toplist
54.0,1.88,,Doreen AMATA,06 MAY 1988,NGR,2,,"Reggie Lewis Center, Boston, MA (USA) (i)",10 FEB 2018,1101.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14292347,toplist
54.0,1.88,,Chelsie DECOUD,28 JUN 1996,USA,1,,"Birmingham, AL (USA) (i)",19 FEB 2018,1101.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14616809,toplist
54.0,1.88,,Yorgelis RODRÍGUEZ,25 JAN 1995,CUB,2ce1,,"Arena Birmingham, Birmingham (GBR) (i)",02 MAR 2018,1101.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14465502,toplist
54.0,1.88,,Eleanor PATTERSON,22 MAY 1996,AUS,2,,Sydney (AUS),17 MAR 2018,1101.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14411267,toplist
54.0,1.88,,Tatiana GKOUSIN,26 JAN 1994,GRE,3,,"Torrance, CA (USA)",21 APR 2018,1101.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14421950,toplist
54.0,1.88,,Loretta BLAUT,22 MAR 1996,USA,1,,"Cincinnati, OH (USA)",13 MAY 2018,1101.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14589887,toplist
54.0,1.88,,Jiawen LU,19 AUG 2002,CHN,1,,Jinzhou (CHN),17 MAY 2018,1101.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14805472,toplist
54.0,1.88,,Yekaterina STEPANOVA,24 JUL 1994,RUS,2,,Smolensk (RUS),29 MAY 2018,1101.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14455599,toplist
54.0,1.88,,Nataliya AKSENOVA,06 JUN 1997,RUS,1,,Chelyabinsk (RUS),07 JUL 2018,1101.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14576085,toplist
54.0,1.88,,Eleriin HAAS,04 JUL 1992,EST,,,Jyväskylä (FIN),22 JUL 2018,1101.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14260177,toplist
54.0,1.88,,Elina KAKKO,12 JAN 1997,FIN,1,,Gävle (SWE),11 AUG 2018,1101.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14458278,toplist
68.0,1.87,,Marine VALLET,09 SEP 1993,FRA,1,,Liévin (FRA) (i),17 FEB 2018,1091.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14426735,toplist
68.0,1.87,,Isis Kaila GUERRA,11 NOV 1999,CUB,1,,Camagüey (CUB),14 MAR 2018,1091.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14632467,toplist
68.0,1.87,,Alysha BURNETT,04 JAN 1997,AUS,2ce1,,Gold Coast (AUS),12 APR 2018,1091.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14433210,toplist
68.0,1.87,,Priscilla FREDERICK,14 FEB 1989,ANT,5,,Gold Coast (AUS),14 APR 2018,1091.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14310462,toplist
68.0,1.87,,Alexus HENRY,14 DEC 1996,USA,1ce3,,"Azusa, CA (USA)",19 APR 2018,1091.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14537838,toplist
68.0,1.87,,Abigail KWARTENG,13 JAN 1997,GHA,1,,"Lubbock, TX (USA)",05 MAY 2018,1091.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14757806,toplist
68.0,1.87,,Maruša ČERNJUL,30 JUN 1992,SLO,1,,Ljubljana (SLO),27 JUN 2018,1091.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14360753,toplist
68.0,1.87,,Mariya KOCHANOVA,30 MAY 2002,ANA,5,,"Ratinan Stadion, Tampere (FIN)",15 JUL 2018,1091.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14817634,toplist
68.0,1.87,,Urtė BAIKŠTYTĖ,08 MAY 1999,LTU,6,,"Ratinan Stadion, Tampere (FIN)",15 JUL 2018,1091.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14548905,toplist
68.0,1.87,,Jessica KÄHÄRÄ,01 AUG 2001,FIN,1,,Espoo (FIN),11 AUG 2018,1091.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14667309,toplist
68.0,1.87,,Thi Diem PHAM,24 JAN 1990,VIE,1,,Hanoi (VIE),30 NOV 2018,1091.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14434123,toplist
79.0,1.86,,Prisca DUVERNAY,26 MAY 1991,FRA,1,,Nantes (FRA) (i),20 JAN 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14379007,toplist
79.0,1.86,,Erika FURLANI,02 JAN 1996,ITA,1,,Ancona (ITA) (i),04 FEB 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14425524,toplist
79.0,1.86,,Liliya KLINTSOVA,12 JUL 1997,UKR,5,,Sumy (UKR) (i),10 FEB 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14538840,toplist
79.0,1.86,,Mariya SHULHINA,14 AUG 1989,BLR,2,,Mogilyov (BLR) (i),17 FEB 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14269714,toplist
79.0,1.86,,Cassie PURDON,24 OCT 1996,AUS,1,,Gold Coast (AUS),18 FEB 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14501791,toplist
79.0,1.86,,Hannah JOYE,04 JAN 1996,AUS,1,,Brisbane (AUS),03 MAR 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14411269,toplist
79.0,1.86,,Susan JACKSON,25 JUL 1989,USA,1f1,,"Austin, TX (USA)",31 MAR 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14313404,toplist
79.0,1.86,,Tynita BUTTS,10 JUN 1990,USA,1,,"Tempe, AZ (USA)",07 APR 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14326420,toplist
79.0,1.86,,Tyra GITTENS,06 JUN 1998,TTO,1ce,,"Knoxville, TN (USA)",11 MAY 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14596830,toplist
79.0,1.86,,Taisiya BOSCHMANN,07 OCT 1992,BLR,2,,Brest (BLR),25 MAY 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14387673,toplist
79.0,1.86,,Saleta FERNÁNDEZ,15 JUL 1997,ESP,1,,Los Corrales de Buelna (ESP),02 JUN 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14572180,toplist
79.0,1.86,,Kadriye AYDIN,02 JUL 1995,TUR,1,,Istanbul (TUR),10 JUN 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14436353,toplist
79.0,1.86,,Lovisa ÖSTERVALL,09 MAR 1997,SWE,2ce,,Pärnu (EST),16 JUN 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14481222,toplist
79.0,1.86,,Paulina BORYS,14 MAY 1998,POL,1,,Sieradz (POL),30 JUN 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14535920,toplist
79.0,1.86,,Lale EDEN,25 MAR 1998,GER,2,,Hamburg (GER),07 JUL 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14533158,toplist
79.0,1.86,,Elina SMOLANDER,11 OCT 1989,FIN,3,,Jyväskylä (FIN),22 JUL 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14258975,toplist
79.0,1.86,,Louise EKMAN,10 APR 1997,SWE,2,,Gävle (SWE),11 AUG 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14487342,toplist
79.0,1.86,,Safina SADULLAYEVA,04 MAR 1998,UZB,1,,Tashkent (UZB),29 SEP 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14672228,toplist
79.0,1.86,,Solène GICQUEL,01 DEC 1994,FRA,1,,Mayenne (FRA) (i),23 DEC 2018,1082.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14387199,toplist
98.0,1.85,,Amina SMITH,29 AUG 1992,USA,1,,NY (USA) (i),13 JAN 2018,1072.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14369100,toplist
98.0,1.85,,Jordan FIELDS,30 JUL 1998,USA,1ce,,"Clemson, SC (USA) (i)",19 JAN 2018,1072.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14524720,toplist
98.0,1.85,,Madeline FAGAN,04 JUN 1996,USA,3,,"Clemson, SC (USA) (i)",20 JAN 2018,1072.0,women_HJ,2018,https://worldathletics.org/athletes/athlete=14520615,toplist
1.0,2.06,,Mariya LASITSKENE,14 JAN 1993,ANA,1,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1279.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14298324,toplist
2.0,2.04,,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,2,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1259.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14739628,toplist
3.0,2.02,,Anna CHICHEROVA,22 JUL 1982,RUS,2,,Moskva (RUS) (i),15 FEB 2019,1239.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14297542,toplist
3.0,2.02,,Nafissatou THIAM,19 AUG 1994,BEL,1ce,,"Stade Pierre Paul Bernard, Talence (FRA)",22 JUN 2019,1239.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14428253,toplist
3.0,2.02,,Yuliia LEVCHENKO,28 NOV 1997,UKR,1,,"Dinamo National Olympic Stadium, Minsk (BLR)",10 SEP 2019,1239.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14594836,toplist
6.0,2.0,,Vashti CUNNINGHAM,18 JAN 1998,USA,2,,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019,1219.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14486785,toplist
6.0,2.0,,Karyna TARANDA,10 FEB 1999,BLR,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1219.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14684968,toplist
8.0,1.99,,Kateryna TABASHNYK,15 JUN 1994,UKR,1f1,,Hustopeče (CZE) (i),26 JAN 2019,1209.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14426901,toplist
8.0,1.99,,Iryna GERASHCHENKO,10 MAR 1995,UKR,1,,Rehlingen (GER),09 JUN 2019,1209.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14423612,toplist
10.0,1.98,,Kamila LIĆWINKO,22 MAR 1986,POL,5,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1200.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14294474,toplist
11.0,1.97,,Morgan LAKE,12 MAY 1997,GBR,3f1,,Hustopeče (CZE) (i),26 JAN 2019,1190.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14409457,toplist
11.0,1.97,,Airinė PALŠYTĖ,13 JUL 1992,LTU,3,,"Emirates Arena, Glasgow (GBR) (i)",03 MAR 2019,1190.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14290340,toplist
11.0,1.97,,Mirela DEMIREVA,28 SEP 1989,BUL,3,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1190.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14268737,toplist
14.0,1.96,,Imke ONNEN,17 AUG 1994,GER,1,,Leipzig (GER) (i),17 FEB 2019,1180.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14401199,toplist
14.0,1.96,,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,1ce1,,"Emirates Arena, Glasgow (GBR) (i)",01 MAR 2019,1180.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14276543,toplist
14.0,1.96,,Erika KINSEY,10 MAR 1988,SWE,1,,"FBK Stadium, Hengelo (NED)",09 JUN 2019,1180.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14302558,toplist
14.0,1.96,,Nicola MCDERMOTT,28 DEC 1996,AUS,3,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1180.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14455361,toplist
14.0,1.96,,Marie-Laurence JUNGFLEISCH,07 OCT 1990,GER,1,,Bühl (GER),19 JUL 2019,1180.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14278223,toplist
14.0,1.96,,Daniela STANCIU,15 OCT 1987,ROU,1,,Pitesti (ROU),31 JUL 2019,1180.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14295943,toplist
14.0,1.96,,Svetlana RADZIVIL,17 JAN 1987,UZB,1,,Tashkent (UZB),13 OCT 2019,1180.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14325056,toplist
21.0,1.95,,Ella JUNNILA,06 DEC 1998,FIN,1,,Tampere (FIN),03 JUL 2019,1170.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14503964,toplist
22.0,1.94,,Alessia TROST,08 MAR 1993,ITA,5f1,,Hustopeče (CZE) (i),26 JAN 2019,1160.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14361143,toplist
22.0,1.94,,Tatiana GKOUSIN,26 JAN 1994,GRE,1,,Pireaus (GRE) (i),09 FEB 2019,1160.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14421950,toplist
22.0,1.94,,Michaela HRUBÁ,21 FEB 1998,CZE,6,,"Emirates Arena, Glasgow (GBR) (i)",03 MAR 2019,1160.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14525768,toplist
22.0,1.94,,María Fernanda MURILLO,21 JAN 1999,COL,1,,Medellín (COL),01 MAY 2019,1160.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14597657,toplist
22.0,1.94,,Ana ŠIMIĆ,05 MAY 1990,CRO,1,,"Stadion Juliska, Praha (CZE)",03 JUN 2019,1160.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14263731,toplist
22.0,1.94,,Aleksandra YARYSHKINA,10 JUN 1994,RUS,2,,Moskva (RUS),11 JUN 2019,1160.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14423955,toplist
22.0,1.94,,Yuliia CHUMACHENKO,02 OCT 1994,UKR,1,,Napoli (ITA),13 JUL 2019,1160.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14401981,toplist
22.0,1.94,,Levern SPENCER,23 JUN 1984,LCA,2,,Bühl (GER),19 JUL 2019,1160.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14290136,toplist
22.0,1.94,,Marija VUKOVIĆ,21 JAN 1992,MNE,3,,Bühl (GER),19 JUL 2019,1160.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14300447,toplist
22.0,1.94,,Inika MCPHERSON,29 SEP 1986,USA,2,,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1160.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14316747,toplist
22.0,1.94,,Claire ORCEL,02 DEC 1997,BEL,,,St-Etienne (FRA),28 JUL 2019,1160.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14516054,toplist
33.0,1.93,,Tynita BUTTS-TOWNSEND,10 JUN 1990,USA,8,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1150.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14326420,toplist
34.0,1.92,,Safina SADULLAYEVA,04 MAR 1998,UZB,1,,Ust-Kamenogorsk (KAZ) (i),19 JAN 2019,1140.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14672228,toplist
34.0,1.92,,Oksana OKUNEVA,14 MAR 1990,UKR,3,,Sumy (UKR) (i),25 JAN 2019,1140.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14303976,toplist
34.0,1.92,,Nadiya DUSANOVA,17 NOV 1987,UZB,1,,Nehvizdy (CZE) (i),01 FEB 2019,1140.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14325008,toplist
34.0,1.92,,Elena VALLORTIGARA,21 SEP 1991,ITA,1,,Ancona (ITA) (i),15 FEB 2019,1140.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14285415,toplist
34.0,1.92,,Christina HONSEL,07 JUL 1997,GER,2,,"Gunder Hägg Stadion, Gävle (SWE)",13 JUL 2019,1140.0,women_HJ,2019,https://worldathletics.org/athletes/athlete=14497298,toplist
