Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
17.0,18.6,,Cleopatra BOREL,10 MAR 1979,TTO,1,,Santiago de Chile (CHI),07 FEB 2018,1120.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14302978,toplist
17.0,18.6,,Brittany CREW,06 MAR 1994,CAN,3,,"Moratalaz, Madrid (ESP)",22 JUN 2018,1120.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14430758,toplist
19.0,18.58,,Yaniuvis LÓPEZ,01 FEB 1986,CUB,1,,"CNDA, Bragança Paulista (BRA)",08 JUL 2018,1119.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14263505,toplist
20.0,18.55,,Jeneva STEVENS,28 OCT 1989,USA,1,,Montréal (CAN) (i),10 FEB 2018,1117.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14361804,toplist
21.0,18.52,,Sarah MITTON,20 JUN 1996,CAN,1,,"Collegeville, PA (USA)",10 AUG 2018,1115.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14607093,toplist
22.0,18.48,,Klaudia KARDASZ,02 MAY 1996,POL,4,,"Olympiastadion, Berlin (GER)",08 AUG 2018,1112.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14524561,toplist
23.0,18.45,,Dimitrana SURDU,12 APR 1994,MDA,3f1,,Leiria (POR),10 MAR 2018,1111.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14474337,toplist
24.0,18.43,,Sara GAMBETTA,18 FEB 1993,GER,3,,"Olympiastadion, Berlin (GER)",02 SEP 2018,1109.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14372468,toplist
25.0,18.42,,Yuliya LEANTSIUK,31 JAN 1984,BLR,4,,"Shanghai Stadium, Shanghai (CHN)",12 MAY 2018,1109.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14269774,toplist
26.0,18.3,,Viktoryia KOLB,26 OCT 1993,BLR,1,,Minsk (BLR) (i),21 DEC 2018,1101.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14421164,toplist
27.0,18.28,,Irina TARASOVA,15 APR 1987,RUS,1,,Moskva (RUS) (i),04 FEB 2018,1100.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14299526,toplist
28.0,18.27,,Erin FARMER,11 AUG 1995,USA,1,,"Los Angeles, CA (USA)",30 MAR 2018,1099.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14616811,toplist
29.0,18.21,,Alina KENZEL,10 AUG 1997,GER,1,,Rechberghausen (GER),03 JUN 2018,1096.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14473492,toplist
30.0,18.16,,Michelle CARTER,12 OCT 1985,USA,5,,Kingston (JAM),09 JUN 2018,1092.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14307333,toplist
30.0,18.16,,Alyona GORDEYEVA,24 APR 1997,RUS,1,,Zhukovskiy (RUS),23 JUN 2018,1092.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14529016,toplist
32.0,18.15,,Ka BIAN,05 JAN 1993,CHN,3f1,,Halle (GER),26 MAY 2018,1092.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14462024,toplist
33.0,18.14,,Emmonnie HENDERSON,05 NOV 1994,USA,1,,"Clemson, SC (USA) (i)",24 FEB 2018,1091.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14437136,toplist
34.0,18.12,,Natalia DUCÓ,31 JAN 1989,CHI,2,,Santiago de Chile (CHI),07 FEB 2018,1090.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14266859,toplist
34.0,18.12,,Emel DERELI,25 FEB 1996,TUR,1,,Jesolo (ITA),10 JUN 2018,1090.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14436343,toplist
36.0,18.11,,Alena ABRAMCHUK,14 FEB 1988,BLR,2,,Minsk (BLR),20 JUL 2018,1089.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14269825,toplist
37.0,18.1,,Daniella HILL,16 MAY 1991,USA,1,,"Albuquerque, NM (USA) (i)",17 FEB 2018,1089.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14330053,toplist
37.0,18.1,,Geisa ARCANJO,19 SEP 1991,BRA,1,,Trujillo (PER),26 AUG 2018,1089.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14269427,toplist
39.0,18.09,,Lena GIGER,07 JUN 1996,USA,3,,"La Jolla, CA (USA)",14 APR 2018,1088.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14538560,toplist
39.0,18.09,,Ahymará ESPINOZA,28 MAY 1985,VEN,1,,Cochabamba (BOL),07 JUN 2018,1088.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14325124,toplist
41.0,18.04,,Maria Fernanda OROZCO,25 JAN 1998,MEX,1,,Queretaro (MEX),24 MAY 2018,1085.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14523016,toplist
42.0,18.03,,Janeah STEWART,21 JUL 1996,USA,5,,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2018,1084.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14678887,toplist
43.0,17.89,,Rachel FATHERLY,20 APR 1994,USA,2,,"Tucson, AZ (USA)",17 MAY 2018,1076.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14477988,toplist
44.0,17.81,,McKenzie WARREN,03 DEC 1993,USA,1,,"Seattle, WA (USA) (i)",27 JAN 2018,1071.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14418471,toplist
45.0,17.78,,Chase EALY,20 JUL 1994,USA,3,,"Tucson, AZ (USA)",17 MAY 2018,1069.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14533525,toplist
45.0,17.78,,Anna AVDEYEVA,06 APR 1985,RUS,2,,Kazan (RUS),20 JUL 2018,1069.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14297286,toplist
47.0,17.76,,Tianqian GUO,01 JUN 1995,CHN,3,,Zhaoqing (CHN),12 APR 2018,1067.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14430502,toplist
47.0,17.76,,Sophie MCKINNA,31 AUG 1994,GBR,5,,Gold Coast (AUS),13 APR 2018,1067.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14401183,toplist
49.0,17.73,,Ashlie BLAKE,07 JUN 1996,USA,2,,"Los Angeles, CA (USA)",30 MAR 2018,1066.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14486796,toplist
50.0,17.7,,Adele NICOLL,28 SEP 1996,GBR,1,,"Mesa, AZ (USA)",13 APR 2018,1064.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14487516,toplist
51.0,17.68,,Yevgeniya SOLOVYOVA,28 JUN 1986,RUS,2,,Smolensk (RUS),29 MAY 2018,1062.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14299438,toplist
51.0,17.68,,Jiayuan SONG,15 SEP 1997,CHN,1,,Guangzhou (CHN),30 DEC 2018,1062.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14668306,toplist
53.0,17.66,,Lloydricia CAMERON,08 APR 1996,USA,2,,"Gainesville, FL (USA)",13 APR 2018,1061.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14477940,toplist
54.0,17.64,,Alena PASECHNIK,17 APR 1995,BLR,1,,Ogre (LAT),16 JUN 2018,1060.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14475483,toplist
55.0,17.57,,Breana JEMISON,,USA,1,,"San Diego, CA (USA)",31 MAR 2018,1056.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14475888,toplist
56.0,17.56,,Ischke SENEKAL,08 JAN 1993,RSA,1,,Sasolburg (RSA),28 APR 2018,1055.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14364016,toplist
57.0,17.52,,Aliyah GUSTAFSON,03 MAY 1995,USA,1,,"Buffalo, NY (USA)",11 MAY 2018,1052.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14610951,toplist
58.0,17.49,,Keely MEDEIROS,30 APR 1987,BRA,4,,"CNDA, Bragança Paulista (BRA)",08 JUL 2018,1051.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14268871,toplist
59.0,17.48,,Rachel WALLADER,01 SEP 1989,GBR,6,,Gold Coast (AUS),13 APR 2018,1050.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14276641,toplist
60.0,17.46,,Katharina MAISCH,12 JUN 1997,GER,1,,Neubrandenburg (GER),12 MAY 2018,1049.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14508777,toplist
60.0,17.46,,Jessica INCHUDE,25 MAR 1996,GBS,1,,Almada (POR),31 MAY 2018,1049.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14631389,toplist
62.0,17.45,,Sarah SCHMIDT,09 JUL 1997,GER,5,,Osterode (GER),01 JUN 2018,1048.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14505778,toplist
63.0,17.41,,Olha GOLODNA,14 NOV 1991,UKR,1,,"Koncha-Zaspa, Kyiv (UKR)",15 JUN 2018,1046.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14361731,toplist
64.0,17.37,,Divine OLADIPO,05 OCT 1998,GBR,4q,,"Tampa, FL (USA)",24 MAY 2018,1043.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14642094,toplist
65.0,17.35,,Portious WARREN,02 MAR 1996,TTO,2,,"Knoxville, TN (USA)",12 MAY 2018,1042.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14520411,toplist
66.0,17.34,,Oyesade OLATOYE,25 JAN 1997,USA,1,,"Columbus, OH (USA) (i)",05 JAN 2018,1041.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14528108,toplist
66.0,17.34,,Laulauga TAUSAGA,22 MAY 1998,USA,4,,"Eugene, OR (USA)",07 JUN 2018,1041.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14647494,toplist
68.0,17.33,,Linru ZHANG,23 SEP 1999,CHN,1,,Nanchang (CHN),11 MAY 2018,1041.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14745178,toplist
69.0,17.32,,Jess ST. JOHN,13 DEC 1995,ANT,7,,Gold Coast (AUS),13 APR 2018,1040.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14591258,toplist
69.0,17.32,,Noora Salem JASIM,27 NOV 1996,BRN,,,Getafe (ESP),21 JUL 2018,1040.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14594947,toplist
71.0,17.31,,Samantha NOENNIG,28 JUL 1998,USA,2,,"Tucson, AZ (USA)",28 APR 2018,1039.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14594054,toplist
71.0,17.31,,Amelia STRICKLER,24 JAN 1994,GBR,4q2,,"Olympiastadion, Berlin (GER)",07 AUG 2018,1039.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14538898,toplist
73.0,17.3,,Chiara ROSA,28 JAN 1983,ITA,1,,Padova (ITA) (i),03 FEB 2018,1039.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14285155,toplist
73.0,17.3,,Alyssa WILSON,20 FEB 1999,USA,3,,"Albuquerque, NM (USA) (i)",10 FEB 2018,1039.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14658933,toplist
75.0,17.28,,Jorinde VAN KLINKEN,02 FEB 2000,NED,1,,Emmeloord (NED),17 JUN 2018,1038.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14676577,toplist
76.0,17.24,,Gleneve GRANGE,06 JUL 1995,JAM,1,,"South Bend, IN (USA) (i)",17 FEB 2018,1035.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14468648,toplist
76.0,17.24,,Shuang GENG,09 JUL 1993,CHN,2,,Taiyuan (CHN),17 SEP 2018,1035.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14430150,toplist
78.0,17.23,,Stamatia Alexandra SCARVELIS,17 AUG 1995,GRE,3,,"Knoxville, TN (USA)",12 MAY 2018,1034.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14476943,toplist
79.0,17.22,,Tia BROOKS-WANNEMACHER,02 AUG 1990,USA,5,,"Tucson, AZ (USA)",19 MAY 2018,1034.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14363271,toplist
80.0,17.17,,Taryn SUTTIE,07 DEC 1990,CAN,4,,Montréal (CAN) (i),10 FEB 2018,1031.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14267116,toplist
81.0,17.16,,Kiley SABIN,28 APR 1996,USA,5,,"College Station, TX (USA) (i)",09 MAR 2018,1030.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14592272,toplist
82.0,17.15,,Christina HILLMAN,06 OCT 1993,USA,6,,"Albuquerque, NM (USA) (i)",17 FEB 2018,1029.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14463896,toplist
83.0,17.12,,Yelena SMOLYANOVA,16 FEB 1986,UZB,1,,Bishkek (KGZ),17 JUN 2018,1028.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14376904,toplist
84.0,17.11,,Lindsay BAKER,10 APR 1999,USA,1,,"Columbus, OH (USA)",21 APR 2018,1027.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14730614,toplist
84.0,17.11,,Banke OGINNI,08 MAY 1996,USA,3q,,"Sacramento, CA (USA)",24 MAY 2018,1027.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14532650,toplist
84.0,17.11,,Frida ÅKERSTRÖM,29 NOV 1990,SWE,2,,Tampere (FIN),01 SEP 2018,1027.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14301652,toplist
87.0,17.09,,Maddison-Lee WESCHE,13 JUN 1999,NZL,1,,"Ratinan Stadion, Tampere (FIN)",11 JUL 2018,1026.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14610254,toplist
88.0,17.08,,Angela Marcela RIVAS,13 AUG 1989,COL,1,,Barranquilla (COL),08 JUL 2018,1025.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14263929,toplist
88.0,17.08,,Assunta LEGNANTE,14 MAY 1978,ITA,1,,Ascoli Piceno (ITA),28 JUL 2018,1025.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14284582,toplist
90.0,17.06,,Úrsula RUIZ,11 AUG 1983,ESP,7q2,,"Olympiastadion, Berlin (GER)",07 AUG 2018,1024.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14260532,toplist
91.0,17.05,,Tochi NLEMCHI,,USA,1,,"Cincinnati, OH (USA)",13 MAY 2018,1023.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14491318,toplist
91.0,17.05,,Markéta ČERVENKOVÁ,20 AUG 1991,CZE,1,,Kladno (CZE),14 JUL 2018,1023.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14263178,toplist
93.0,17.03,,Jessica CÉRIVAL,20 JAN 1982,FRA,1,,"St. Louis, MO (USA)",02 JUN 2018,1022.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14258146,toplist
94.0,17.02,,Galissia CAUSE,,USA,2,,"Cincinnati, OH (USA)",13 MAY 2018,1021.0,women_SP,2018,https://worldathletics.org/athletes/united-states/galissia-cause-014536615,toplist
95.0,17.01,,Torie OWERS,03 JUN 1994,NZL,3,,Auckland (NZL),25 MAR 2018,1021.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14440272,toplist
96.0,16.97,,Ashley DAVIS,10 MAR 1985,USA,1,,"Baton Rouge, LA (USA)",21 APR 2018,1018.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14688110,toplist
96.0,16.97,,Lena URBANIAK,31 OCT 1992,GER,2,,Bad Boll (GER),01 MAY 2018,1018.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14329534,toplist
96.0,16.97,,Livia AVANCINI,08 MAY 1992,BRA,5,,"CNDA, Bragança Paulista (BRA)",08 JUL 2018,1018.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14367343,toplist
99.0,16.95,,Senja MÄKITÖRMÄ,31 MAY 1994,FIN,1,,Jyväskylä (FIN),21 JUL 2018,1017.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14504754,toplist
100.0,16.94,,Khayla DAWSON,18 MAR 1998,USA,1,,"Knoxville, TN (USA)",13 APR 2018,1016.0,women_SP,2018,https://worldathletics.org/athletes/athlete=14479583,toplist
1.0,20.31,,Lijiao GONG,24 JAN 1989,CHN,1,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1227.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14266426,toplist
2.0,19.68,,Chase EALY,20 JUL 1994,USA,2,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1187.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14533525,toplist
3.0,19.55,,Danniel THOMAS-DODD,11 NOV 1992,JAM,1,,"Estadio Atlético de la VIDENA, Lima (PER)",09 AUG 2019,1179.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14468647,toplist
4.0,19.54,,Christina SCHWANITZ,24 DEC 1985,GER,1,,Leipzig (GER) (i),16 FEB 2019,1179.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14279753,toplist
5.0,19.47,,Maggie EWEN,23 SEP 1994,USA,1,,"Dinamo National Olympic Stadium, Minsk (BLR)",10 SEP 2019,1174.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14426023,toplist
6.0,19.28,,Brittany CREW,06 MAR 1994,CAN,1,,"Olympiastadion, Berlin (GER)",01 SEP 2019,1162.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14430758,toplist
7.0,19.21,,Aliona DUBITSKAYA,25 JAN 1990,BLR,4,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1158.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14269885,toplist
8.0,19.12,,Radoslava MAVRODIEVA,13 MAR 1987,BUL,1,,"Emirates Arena, Glasgow (GBR) (i)",03 MAR 2019,1152.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14268633,toplist
9.0,19.06,,Fanny ROOS,02 JAN 1995,SWE,2,,"Dinamo National Olympic Stadium, Minsk (BLR)",10 SEP 2019,1149.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14429853,toplist
10.0,19.01,,Jessica RAMSEY,26 JUL 1991,USA,3,,"Estadio Atlético de la VIDENA, Lima (PER)",09 AUG 2019,1146.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14439750,toplist
11.0,19.0,,Anita MÁRTON,15 JAN 1989,HUN,3,,"Emirates Arena, Glasgow (GBR) (i)",03 MAR 2019,1145.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14282022,toplist
12.0,18.85,,Michelle CARTER,12 OCT 1985,USA,2q1,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1136.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14307333,toplist
13.0,18.82,,Daniella HILL,16 MAY 1991,USA,1,,"Ann Arbor, MI (USA)",29 JUN 2019,1134.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14330053,toplist
14.0,18.72,,Jeneva STEVENS,28 OCT 1989,USA,1,,"Bloomington, IN (USA)",22 JUN 2019,1127.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14361804,toplist
14.0,18.72,,Felisha JOHNSON,24 JUL 1989,USA,1,,"ARC-Indianapolis, Indianapolis, IN (USA) (i)",14 DEC 2019,1127.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14362863,toplist
16.0,18.71,,Dimitrana SURDU,12 APR 1994,MDA,3q2,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1127.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14474337,toplist
17.0,18.65,,Paulina GUBA,14 MAY 1991,POL,1,,Warszawa (POL),28 JUL 2019,1123.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14941418,toplist
18.0,18.63,,Klaudia KARDASZ,02 MAY 1996,POL,4q,,"Emirates Arena, Glasgow (GBR) (i)",01 MAR 2019,1122.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14524561,toplist
19.0,18.61,,Portious WARREN,02 MAR 1996,TTO,1,,"Baton Rouge, LA (USA)",27 APR 2019,1121.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14520411,toplist
19.0,18.61,,Sophie MCKINNA,31 AUG 1994,GBR,3q1,,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1121.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14401183,toplist
21.0,18.48,,Anna AVDEYEVA,06 APR 1985,RUS,1,,"Adler, Sochi (RUS)",21 APR 2019,1112.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14297286,toplist
21.0,18.48,,Alyona GORDEYEVA,24 APR 1997,RUS,1,,Moskva (RUS),11 JUL 2019,1112.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14529016,toplist
21.0,18.48,,Rachel FATHERLY,20 APR 1994,USA,1,,"Kutztown, PA (USA)",19 JUL 2019,1112.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14477988,toplist
24.0,18.4,,Monique RIDDICK,08 NOV 1989,USA,2,,"Tucson, AZ (USA)",18 MAY 2019,1107.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14325936,toplist
24.0,18.4,,Sara GAMBETTA,18 FEB 1993,GER,1,,Huelva (ESP),20 JUN 2019,1107.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14372468,toplist
26.0,18.39,,Jessica WOODARD,04 FEB 1995,USA,2,,Göteborg (SWE),16 AUG 2019,1107.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14437128,toplist
27.0,18.38,,Yaniuvis LÓPEZ,01 FEB 1986,CUB,1,,La Habana (CUB),01 MAR 2019,1106.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14263505,toplist
28.0,18.33,,Yevgeniya SOLOVYOVA,28 JUN 1986,RUS,2,,Sochi (RUS),29 MAY 2019,1103.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14299438,toplist
29.0,18.32,,Maddison-Lee WESCHE,13 JUN 1999,NZL,2,,Auckland (NZL),21 MAR 2019,1102.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14610254,toplist
29.0,18.32,,Jiayuan SONG,15 SEP 1997,CHN,1,,Chengdu (CHN),04 APR 2019,1102.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14668306,toplist
31.0,18.31,,Sarah MITTON,20 JUN 1996,CAN,1,,Napoli (ITA),11 JUL 2019,1102.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14607093,toplist
32.0,18.22,,Viktoryia KOLB,26 OCT 1993,BLR,1,,Minsk (BLR) (i),18 JAN 2019,1096.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14421164,toplist
33.0,18.2,,Alena ABRAMCHUK,14 FEB 1988,BLR,2,,Minsk (BLR) (i),18 JAN 2019,1095.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14269825,toplist
34.0,18.17,,Alina KENZEL,10 AUG 1997,GER,1,,Wetzlar (GER),16 JUN 2019,1093.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14473492,toplist
35.0,18.15,,Melissa BOEKELMAN,11 MAY 1989,NED,1f1,,Merksem (BEL),27 JUL 2019,1092.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14291507,toplist
35.0,18.15,,Alena PASECHNIK,17 APR 1995,BLR,1,,Minsk (BLR) (i),19 DEC 2019,1092.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14475483,toplist
37.0,18.14,,Samantha NOENNIG,28 JUL 1998,USA,1,,"Austin, TX (USA)",06 JUN 2019,1091.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14594054,toplist
38.0,18.11,,Emel DERELI,25 FEB 1996,TUR,2,,"Sandnes Stadion, Sandnes (NOR)",11 AUG 2019,1089.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14436343,toplist
39.0,18.1,,Geisa ARCANJO,19 SEP 1991,BRA,1,,São Paulo (BRA),18 AUG 2019,1089.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14269427,toplist
40.0,18.05,,Linru ZHANG,23 SEP 1999,CHN,2,,Shenyang (CHN),09 JUL 2019,1086.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14745178,toplist
41.0,18.02,,Laulauga TAUSAGA,22 MAY 1998,USA,1,,"Long Beach, CA (USA)",20 APR 2019,1084.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14647494,toplist
41.0,18.02,,Alyssa WILSON,20 FEB 1999,USA,1,,"Long Beach, CA (USA)",20 APR 2019,1084.0,women_SP,2019,https://worldathletics.org/athletes/athlete=14658933,toplist
