Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
45.0,80.55,,Yuriy KUSHNIRUK,06 DEC 1994,UKR,1,,Lutsk (UKR),19 JUL 2018,1109.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14414107,toplist
46.0,80.44,,Vedran SAMAC,22 JAN 1990,SRB,,,Sremska Mitrovica (SRB),17 JUN 2018,1107.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14371722,toplist
47.0,80.33,,Ioannis KYRIAZIS,19 JAN 1996,GRE,2,,"Knoxville, TN (USA)",11 MAY 2018,1106.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14535439,toplist
48.0,80.26,,Norbert RIVASZ-TÓTH,06 MAY 1996,HUN,2f1,,Leiria (POR),11 MAR 2018,1105.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14400186,toplist
49.0,80.24,,Roberto BERTOLINI,09 OCT 1985,ITA,1,,Trieste (ITA),14 JUL 2018,1105.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14199628,toplist
50.0,80.21,,Nicolas QUIJERA,24 JUN 1996,ESP,2,,"Eugene, OR (USA)",06 JUN 2018,1104.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14516179,toplist
51.0,80.18,,Takuto KOMINAMI,26 JUL 1995,JPN,1,,Osaka (JPN),23 SEP 2018,1104.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14657572,toplist
52.0,80.04,,Vipin KASANA,04 AUG 1989,IND,2,,Patiala (IND),27 FEB 2018,1102.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14198006,toplist
53.0,79.93,,Shih-Feng HUANG,02 MAR 1992,TPE,3,,"Yanmar Stadium Nagai, Osaka (JPN)",20 MAY 2018,1100.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14376089,toplist
54.0,79.92,,Mart TEN BERGE,27 APR 1991,NED,3f1,,Leiria (POR),11 MAR 2018,1100.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14528939,toplist
55.0,79.9,,Shakiel WAITHE,10 JUN 1995,TTO,1,,Port-of-Spain (TTO),18 FEB 2018,1100.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14526176,toplist
56.0,79.89,,Jiannis SMALIOS,17 FEB 1987,SWE,1,,Bålsta (SWE),12 MAY 2018,1100.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14195496,toplist
57.0,79.83,,Phil-Mar VAN RENSBURG,23 JUN 1989,RSA,4,,Gold Coast (AUS),14 APR 2018,1099.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14325550,toplist
58.0,79.8,,Johan GROBLER,06 AUG 1997,RSA,1,,Sasolburg (RSA),27 APR 2018,1098.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14573142,toplist
59.0,79.73,,Carlos ARMENTA,18 JUL 1990,MEX,2,,"Tucson, AZ (USA)",17 MAY 2018,1097.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14518543,toplist
60.0,79.56,,Skirmantas ŠIMOLIŪNAS,13 MAR 1994,LTU,5,,Ogre (LAT),15 JUN 2018,1095.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14587443,toplist
61.0,79.46,,Kai ZHU,24 AUG 1998,CHN,3,,Guiyang (CHN),15 JUN 2018,1093.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14751807,toplist
62.0,79.44,,Ayumu ISHIYAMA,02 JUN 1996,JPN,1,,Kitakyushu (JPN),27 OCT 2018,1093.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14595120,toplist
63.0,79.42,,Łukasz GRZESZCZUK,03 MAR 1990,POL,5,,Riga (LAT),29 MAY 2018,1093.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14941403,toplist
63.0,79.42,,Gen NAGANUMA,31 MAR 1998,JPN,1,,Tama (JPN),27 OCT 2018,1093.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14714601,toplist
65.0,79.41,,Timothy HERMAN,19 OCT 1990,BEL,1,,Sint-Niklaas (BEL),20 OCT 2018,1093.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14177510,toplist
66.0,79.16,,Amit KUMAR,18 SEP 1992,IND,2,,Patiala (IND),06 MAR 2018,1089.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14497951,toplist
67.0,79.15,,Emin ÖNCEL,01 MAY 1997,TUR,1,,Mersin (TUR),06 MAY 2018,1089.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14540367,toplist
68.0,79.07,,Capers WILLIAMSON,13 OCT 1992,USA,5f1,,Jena (GER),30 JUN 2018,1088.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14580001,toplist
69.0,78.89,,Sumedha RANASINGHE,10 FEB 1991,SRI,1,,Colombo (SRI),29 OCT 2018,1085.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14671060,toplist
70.0,78.86,,Toni KERÄNEN,16 JUN 1998,FIN,2,,Jyväskylä (FIN),22 JUL 2018,1085.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14592877,toplist
71.0,78.77,,Takuma NAKANISHI,08 APR 1994,JPN,1,,Ise (JPN),08 JUL 2018,1084.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14698125,toplist
72.0,78.65,,Leslain BAIRD,09 MAY 1987,GUY,2,,Cochabamba (BOL),06 JUN 2018,1082.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14434967,toplist
73.0,78.57,,Braian TOLEDO,08 SEP 1993,ARG,3,,Cochabamba (BOL),06 JUN 2018,1081.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14336131,toplist
74.0,78.53,,George Catalin ZAHARIA,03 AUG 1995,ROU,1,,Poiana Brasov (ROU),09 JUN 2018,1080.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14526512,toplist
75.0,78.52,,Michael SHUEY,02 FEB 1994,USA,3,,"Tucson, AZ (USA)",17 MAY 2018,1080.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14479257,toplist
76.0,78.45,,Toni KUUSELA,21 JAN 1994,FIN,4,,Lappeenranta (FIN),23 AUG 2018,1079.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14427976,toplist
77.0,78.44,,Piotr LEBIODA,28 MAY 1992,POL,3,,Warszawa (POL),19 MAY 2018,1079.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14642755,toplist
77.0,78.44,,Jami KINNUNEN,31 MAR 1995,FIN,2,,Espoo (FIN),13 JUN 2018,1079.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14488067,toplist
79.0,78.38,,Lassi ETELÄTALO,30 APR 1988,FIN,3,,Vantaa (FIN),26 MAY 2018,1078.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14181825,toplist
80.0,78.3,,Rafał GIEREK,24 FEB 1996,POL,3,,Kladno (CZE),14 JUL 2018,1077.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14531957,toplist
81.0,78.25,,Patrik ŽENÚCH,30 DEC 1990,SVK,3,,"x-bionic sphere, Šamorín (SVK)",29 JUN 2018,1076.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14372391,toplist
82.0,78.2,,Ben LANGTON-BURNELL,07 OCT 1992,NZL,,,Gold Coast (AUS),18 FEB 2018,1076.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14413223,toplist
82.0,78.2,,Valery IZOTAU,12 APR 1997,BLR,3,,Minsk (BLR),22 JUN 2018,1076.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14595672,toplist
84.0,78.19,,Hubert CHMIELAK,19 JUN 1989,POL,1,,Bialogard (POL),02 JUN 2018,1075.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14216477,toplist
85.0,78.1,,Albert REYNOLDS,28 MAR 1988,LCA,3q1,,Gold Coast (AUS),13 APR 2018,1074.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14211186,toplist
85.0,78.1,,Patriks GAILUMS,10 MAY 1998,LAT,7q2,,"Olympiastadion, Berlin (GER)",08 AUG 2018,1074.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14587444,toplist
87.0,78.07,,Markim FELIX,08 OCT 1997,GRN,,,Port-of-Spain (TTO),23 JUN 2018,1074.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14695116,toplist
88.0,78.04,,Lars TIMMERMAN,19 APR 1991,NED,1,,Amsterdam (NED),12 MAY 2018,1073.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14372343,toplist
89.0,77.94,,Ansis BRUNS,15 JAN 1989,LAT,3,,Ventspils (LAT),02 JUN 2018,1072.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14210940,toplist
90.0,77.88,,Jānis Svens GRĪVA,23 APR 1993,LAT,2,,Jelgava (LAT),17 JUN 2018,1071.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14421075,toplist
91.0,77.84,,Mauro FRARESSO,13 JAN 1993,ITA,1,,Rieti (ITA),25 FEB 2018,1070.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14436601,toplist
92.0,77.64,,Kenji OGURA,08 JUN 1995,JPN,2,,Hiroshima (JPN),29 APR 2018,1068.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14608109,toplist
93.0,77.59,,Anro VAN EEDEN,19 MAY 1999,RSA,1,,Paarl (RSA),06 APR 2018,1067.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14745057,toplist
94.0,77.52,,Masaki TOYODA,17 JAN 1998,JPN,1,,Nagoya (JPN),14 JUL 2018,1066.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14714391,toplist
95.0,77.49,,Aaron TRUE,,USA,1,,"Cincinnati, OH (USA)",13 MAY 2018,1065.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14693780,toplist
96.0,77.44,,Cruz HOGAN,22 FEB 1994,AUS,2,,Sydney (AUS),17 MAR 2018,1065.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14401744,toplist
97.0,77.43,,Luke CANN,17 JUL 1994,AUS,4q1,,Gold Coast (AUS),13 APR 2018,1065.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14386142,toplist
98.0,77.41,,You-il BAE,16 JUN 1994,KOR,1,,Iksan (KOR),16 OCT 2018,1064.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14472170,toplist
99.0,77.33,,Tatsuya SAKAMOTO,04 MAY 1996,JPN,2,,Yamaguchi (JPN),23 JUN 2018,1063.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14803199,toplist
99.0,77.33,,Dmytro SHEREMET,19 NOV 1992,UKR,2,,Lutsk (UKR),19 JUL 2018,1063.0,men_JT,2018,https://worldathletics.org/athletes/athlete=14386249,toplist
1.0,90.61,,Magnus KIRT,10 APR 1990,EST,1,,Kuortane (FIN),22 JUN 2019,1252.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14181008,toplist
2.0,90.03,,Johannes VETTER,26 MAR 1993,GER,1,,"Dinamo National Olympic Stadium, Minsk (BLR)",10 SEP 2019,1244.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14408144,toplist
3.0,89.65,,Andreas HOFMANN,16 DEC 1991,GER,1,,Rehlingen (GER),09 JUN 2019,1239.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14372011,toplist
4.0,89.17,,Edis MATUSEVIČIUS,30 JUN 1996,LTU,1,,Palanga (LTU),27 JUL 2019,1232.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14522112,toplist
5.0,89.06,,Bernhard SEIFERT,15 FEB 1993,GER,2f1,,Offenburg (GER),26 MAY 2019,1230.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14420080,toplist
6.0,89.05,,Chao-Tsun CHENG,17 OCT 1993,TPE,2,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1230.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14376112,toplist
7.0,87.73,,Julius YEGO,04 JAN 1989,KEN,1,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",30 AUG 2019,1211.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14376567,toplist
8.0,87.31,,Anderson PETERS,21 OCT 1997,GRN,1,,"Estadio Atlético de la VIDENA, Lima (PER)",10 AUG 2019,1205.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14520432,toplist
9.0,86.99,,Thomas RÖHLER,30 SEP 1991,GER,1,,Dessau (GER),14 JUN 2019,1201.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14379257,toplist
10.0,86.93,,Oliver HELANDER,01 JAN 1997,FIN,2,,Kuortane (FIN),22 JUN 2019,1200.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14488071,toplist
11.0,86.86,,Julian WEBER,29 AUG 1994,GER,1,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",09 AUG 2019,1199.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14420076,toplist
12.0,86.29,,Arshad NADEEM,02 JAN 1997,PAK,1,,Kathmandu (NEP),07 DEC 2019,1191.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14698105,toplist
13.0,86.23,,Shivpal SINGH,06 JUL 1995,IND,2,,Doha (QAT),22 APR 2019,1190.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14722564,toplist
14.0,86.09,,Keshorn WALCOTT,02 APR 1993,TTO,3,,"Paavo Nurmen Stadion, Turku (FIN)",11 JUN 2019,1188.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14376122,toplist
15.0,86.03,,Kim AMB,31 JUL 1990,SWE,1,,"Tingvalla IP, Karlstad (SWE)",01 SEP 2019,1187.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14227321,toplist
16.0,85.78,,Jakub VADLEJCH,10 OCT 1990,CZE,2,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2019,1183.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14168152,toplist
17.0,85.72,,Marcin KRUKOWSKI,14 JUN 1992,POL,4,,"Letzigrund, Zürich (SUI)",29 AUG 2019,1183.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14336191,toplist
18.0,85.25,,Dmitriy TARABIN,29 OCT 1991,RUS,1,,Zhukovskiy (RUS),05 JUL 2019,1176.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14940426,toplist
19.0,85.15,,Antti RUUSKANEN,21 FEB 1984,FIN,1f1,,Raasepori (FIN),16 JUN 2019,1175.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14182495,toplist
20.0,84.97,,Cyprian MRZYGŁÓD,02 FEB 1998,POL,1,,"Gunder Hägg Stadion, Gävle (SWE)",13 JUL 2019,1172.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14645504,toplist
21.0,84.6,,Vladislav PANASENKOV,23 MAY 1996,RUS,1,,Sochi (RUS),22 FEB 2019,1167.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14513665,toplist
22.0,84.11,,Lassi ETELÄTALO,30 APR 1988,FIN,1,,Lappeenranta (FIN),04 AUG 2019,1160.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14181825,toplist
23.0,83.84,,Qinggang ZHAO,24 JUL 1985,CHN,2f1,,Raasepori (FIN),16 JUN 2019,1156.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14170478,toplist
24.0,83.72,,Gatis ČAKŠS,13 JUN 1995,LAT,1,,Ogre (LAT),27 JUL 2019,1154.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14478061,toplist
25.0,83.42,,Alexandru Mihăiță NOVAC,24 MAR 1997,ROU,1,,Cluj-Napoca (ROU),07 JUN 2019,1150.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14575270,toplist
25.0,83.42,,Norbert RIVASZ-TÓTH,06 MAY 1996,HUN,6q1,,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019,1150.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14400186,toplist
27.0,83.4,,Toni KUUSELA,21 JAN 1994,FIN,6,,"Paavo Nurmen Stadion, Turku (FIN)",11 JUN 2019,1150.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14427976,toplist
28.0,83.21,,Michael SHUEY,02 FEB 1994,USA,4,,"Dinamo National Olympic Stadium, Minsk (BLR)",10 SEP 2019,1147.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14479257,toplist
29.0,83.15,,Rolands ŠTROBINDERS,14 APR 1992,LAT,4,,"Olympic Stadium, Nanjing (CHN)",21 MAY 2019,1146.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14420776,toplist
30.0,83.01,,Andrian MARDARE,20 JUN 1995,MDA,2,,"Stadion Juliska, Praha (CZE)",03 JUN 2019,1144.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14512244,toplist
31.0,82.85,,Vítězslav VESELÝ,27 FEB 1983,CZE,3,,"Stadion Juliska, Praha (CZE)",03 JUN 2019,1142.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14168124,toplist
32.0,82.84,,Riley DOLEZAL,16 NOV 1985,USA,2,,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1142.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14236616,toplist
33.0,82.82,,Łukasz GRZESZCZUK,03 MAR 1990,POL,2,,Kielce (POL),11 MAY 2019,1141.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14941403,toplist
34.0,82.72,,Pavel MIALESHKA,24 NOV 1992,BLR,1,,Brest (BLR),18 JUL 2019,1140.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14407058,toplist
35.0,82.63,,Aliaksei KATKAVETS,07 JUN 1998,BLR,2,,"Stadion OPO Cetniewo, Władysławowo (POL)",03 AUG 2019,1139.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14703718,toplist
36.0,82.51,,Vipin KASANA,04 AUG 1989,IND,1,,Kladno (CZE),13 JUL 2019,1137.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14198006,toplist
37.0,82.28,,Hubert CHMIELAK,19 JUN 1989,POL,1,,Jelenia Góra (POL),01 AUG 2019,1134.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14216477,toplist
38.0,82.19,,Albert REYNOLDS,28 MAR 1988,LCA,3,,"Estadio Atlético de la VIDENA, Lima (PER)",10 AUG 2019,1132.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14211186,toplist
39.0,82.03,,Ryohei ARAI,23 JUN 1991,JPN,1,,Tama (JPN),24 MAR 2019,1130.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14475539,toplist
40.0,81.99,,Oleksandr NYCHYPORCHUK,14 APR 1992,UKR,1,,Kyiv (UKR),06 JUL 2019,1129.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14377071,toplist
41.0,81.85,,Qizhen LIU,17 SEP 1995,CHN,5,,"Olympic Stadium, Nanjing (CHN)",21 MAY 2019,1128.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14748794,toplist
42.0,81.79,,Mauro FRARESSO,13 JAN 1993,ITA,1,,Lucca (ITA),24 FEB 2019,1127.0,men_JT,2019,https://worldathletics.org/athletes/athlete=14436601,toplist
