Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
22,8:13.37,,Leonard Kipkemoi BETT,03 NOV 2000,KEN,5,,"Stade Louis II, Monaco (MON)",10 JUL 2026,1196,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14802643
23,8:13.48,,Abrham SIME,07 NOV 2001,ETH,7,,"Stade Charléty, Paris (FRA)",28 JUN 2026,1196,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14852011
24,8:13.80,,Baptiste FOURMONT,19 MAY 1999,FRA,4,,"Mestský Stadion, Ostrava (CZE)",16 JUN 2026,1195,men_3000sc,2026,https://worldathletics.org/athletes/athlete=15005427
25,8:13.88,,Carson WILLIAMS,12 FEB 2002,USA,2,,"Icahn Stadium, New York, NY (USA)",25 JUL 2026,1194,men_3000sc,2026,https://worldathletics.org/athletes/united-states/carson-williams-14969083
26,8:14.05,,Duncan HAMILTON,14 JUL 2000,USA,3,,"Icahn Stadium, New York, NY (USA)",25 JUL 2026,1193,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14800808
27,8:14.85,,Jean-Simon DESGAGNÉS,26 JUL 1998,CAN,3,,"Paavo Nurmen Stadion, Turku (FIN)",03 JUN 2026,1190,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14687513
28,8:15.27,,Niklas BUCHHOLZ,04 MAR 1998,GER,4,,"Paavo Nurmen Stadion, Turku (FIN)",03 JUN 2026,1188,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14716062
29,8:15.78,,Yasin SADO,10 MAR 2001,USA,1,,"USC Allyson Felix at Loker Track Stadium, Los Angeles, CA (USA)",13 JUN 2026,1186,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14881424
30,8:16.72,,Zakaria EL AHLAAMI,07 JUL 2004,QAT,1f1,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1181,men_3000sc,2026,https://worldathletics.org/athletes/qatar/zakaria-el-ahlaami-14953831
31,8:17.22,,Aaron AHL,25 FEB 1999,CAN,5,,"Paavo Nurmen Stadion, Turku (FIN)",03 JUN 2026,1179,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14771292
32,8:17.34,,Alejandro QUIJADA,07 MAR 2001,ESP,6,,"Mestský Stadion, Ostrava (CZE)",16 JUN 2026,1179,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14805421
33,8:17.40,,Oscar THEBAUD,07 JUL 2004,FRA,7,,"Mestský Stadion, Ostrava (CZE)",16 JUN 2026,1178,men_3000sc,2026,https://worldathletics.org/athletes/france/oscar-thebaud-14983386
34,8:17.46,,Rémi SCHYNS,26 JAN 1999,BEL,8,,"Mestský Stadion, Ostrava (CZE)",16 JUN 2026,1178,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14759728
35,8:17.67,,Benjámin BALÁZS,02 JUN 2004,USA,2,,"Jack Kemp Stadium - Occidental College, Los Angeles, CA (USA)",11 JUL 2026,1177,men_3000sc,2026,https://worldathletics.org/athletes/united-states/benjamin-balazs-14795357
36,8:17.77,,Daniel MICHALSKI,10 SEP 1995,USA,4,,"USC Allyson Felix at Loker Track Stadium, Los Angeles, CA (USA)",13 JUN 2026,1177,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14692269
37,8:17.82,,Ahmed JAZIRI,16 DEC 1997,TUN,6,,"Paavo Nurmen Stadion, Turku (FIN)",03 JUN 2026,1176,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14678299
38,8:17.85,,Luc LE BARON,05 FEB 2002,FRA,1f1,,"Stade Raymond Troussier, Decines (FRA)",04 JUL 2026,1176,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14847467
39,8:17.94,,Louis GILAVERT,01 JAN 1998,FRA,2f1,,"Stade Raymond Troussier, Decines (FRA)",04 JUL 2026,1176,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14652627
40,8:18.09,,Silas KIPTANUI,,KEN,1h2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",29 MAY 2026,1175,men_3000sc,2026,https://worldathletics.org/athletes/kenya/silas-kiptanui-15196214
41,8:18.26,,Titus KIMARU,18 NOV 2006,KEN,2f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",16 APR 2026,1174,men_3000sc,2026,https://worldathletics.org/athletes/kenya/titus-kimaru-15042026
42,8:18.52,,Leo MAGNUSSON,04 FEB 1998,SWE,3f1,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1173,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14635539
43,8:18.63,,Ryoma AOKI,16 JUN 1997,JPN,1,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1173,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14780168
44,8:18.65,,Pierre BOUDY,09 AUG 2004,FRA,1,,"Parc des Sports C. Ehrmann, Nice (FRA)",13 JUN 2026,1173,men_3000sc,2026,https://worldathletics.org/athletes/france/pierre-boudy-15010906
45,8:18.66,,Hibiki OBARA,10 NOV 2001,JPN,2,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1173,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14868739
46,8:18.97,,Kristian IMROTH,19 JAN 2002,GBR,1,,"Alexander Stadium, Birmingham (GBR)",21 JUN 2026,1171,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14804893
47,8:19.18,,Djilali BEDRANI,01 OCT 1993,FRA,2,,"Paul-Greifzu-Stadion, Dessau (GER)",19 JUN 2026,1170,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14423830
48,8:19.36,,Parker STOKES,05 SEP 2000,USA,5,,"Icahn Stadium, New York, NY (USA)",25 JUL 2026,1169,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14802037
49,8:20.52,,Cooper CAWTHRA,,USA,6,,"Icahn Stadium, New York, NY (USA)",25 JUL 2026,1164,men_3000sc,2026,https://worldathletics.org/athletes/united-states/cooper-cawthra-014968477
50,8:21.05,,James CORRIGAN,16 APR 2002,USA,7,,"Icahn Stadium, New York, NY (USA)",25 JUL 2026,1162,men_3000sc,2026,https://worldathletics.org/athletes/united-states/james-corrigan-15056452
51,8:21.30,,Amos SEREM,28 AUG 2002,KEN,10,,"Stade Louis II, Monaco (MON)",10 JUL 2026,1161,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14808796
52,8:21.41,,Vidar JOHANSSON,08 OCT 1996,SWE,10,,"Mestský Stadion, Ostrava (CZE)",16 JUN 2026,1160,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14535353
53,8:21.87,,Sanetada ONO,06 NOV 2005,JPN,3,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1158,men_3000sc,2026,https://worldathletics.org/athletes/japan/sanetada-ono-15007835
54,8:21.89,,Anes DJAYAHIA,10 JAN 2005,ALG,1,,"Suez Canal Authority Stadium, Ismailia (EGY)",21 JUN 2026,1158,men_3000sc,2026,https://worldathletics.org/athletes/algeria/anes-djayahia-15043030
55,8:21.91,,Alexis MIELLET,05 MAY 1995,FRA,3f1,,"Stade Raymond Troussier, Decines (FRA)",04 JUL 2026,1158,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14526230
56,8:21.99,,Lourenço RODRIGUES,02 FEB 2004,POR,3,,"Paul-Greifzu-Stadion, Dessau (GER)",19 JUN 2026,1158,men_3000sc,2026,https://worldathletics.org/athletes/portugal/lourenco-rodrigues-14948229
57,8:22.62,,Yutaro NIINAE,06 FEB 2001,JPN,4,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1155,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14902797
58,8:22.63,,Abderrafia BOUASSEL,18 FEB 2001,MAR,1,,"Estadi Joan Serrahima, Barcelona (ESP)",07 JUL 2026,1155,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14843153
59,8:22.80,,Collins KIPNGOK,13 JUL 2000,KEN,4,,"Hayward Field, Eugene, OR (USA)",12 JUN 2026,1154,men_3000sc,2026,https://worldathletics.org/athletes/kenya/collins-kipngok-15075030
60,8:22.84,,Hailemariyam AMARE,22 FEB 1997,ETH,7,,"Suhaim bin Hamad Stadium, Doha (QAT)",19 JUN 2026,1154,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14657460
61,8:22.91,,Hailu AYALEW,21 JAN 2008,ETH,2f1,,"Boudewijnstadion, Bruxelles (BEL)",24 MAY 2026,1154,men_3000sc,2026,https://worldathletics.org/athletes/ethiopia/hailu-ayalew-15173652
61,8:22.91,,Benard KETER,25 MAY 1992,USA,5,,"Jack Kemp Stadium - Occidental College, Los Angeles, CA (USA)",11 JUL 2026,1154,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14615156
63,8:22.97,,William BATTERSHILL,25 FEB 1998,GBR,2,,"Alexander Stadium, Birmingham (GBR)",21 JUN 2026,1153,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14643877
64,8:22.98,,Mohammed Amine EDMARY,12 AUG 2003,MAR,1,,Sale (MAR),05 JUL 2026,1153,men_3000sc,2026,https://worldathletics.org/athletes/morocco/mohammed-amine-edmary-15170565
65,8:23.03,,Yassin BOUIH,24 NOV 1996,ITA,4f1,,"Stade Raymond Troussier, Decines (FRA)",04 JUL 2026,1153,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14513994
66,8:23.21,,Ala ZOGHLAMI,19 JUN 1994,ITA,11,,"Mestský Stadion, Ostrava (CZE)",16 JUN 2026,1152,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14488117
67,8:23.49,,Dinka FIKADU,31 DEC 2005,ETH,3f1,,"Boudewijnstadion, Bruxelles (BEL)",24 MAY 2026,1151,men_3000sc,2026,https://worldathletics.org/athletes/ethiopia/dinka-fikadu-15009768
68,8:23.59,,Eisa GIRMA,21 SEP 2007,ETH,4f1,,"Boudewijnstadion, Bruxelles (BEL)",24 MAY 2026,1150,men_3000sc,2026,https://worldathletics.org/athletes/ethiopia/eisa-girma-15241817
69,8:23.61,,Aarno LIEBL,21 MAY 2005,SUI,2,,"Parc des Sports C. Ehrmann, Nice (FRA)",13 JUN 2026,1150,men_3000sc,2026,https://worldathletics.org/athletes/switzerland/aarno-liebl-15005138
70,8:23.99,,Zak SEDDON,28 JUN 1994,GBR,3,,"Alexander Stadium, Birmingham (GBR)",21 JUN 2026,1149,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14386241
71,8:24.01,,Youssef BOUTAYEB,26 JUL 2004,FRA,2,,"Estadi Joan Serrahima, Barcelona (ESP)",07 JUL 2026,1149,men_3000sc,2026,https://worldathletics.org/athletes/france/youssef-boutayeb-14984313
72,8:24.11,,Maciej MEGIER,26 APR 2003,POL,1,,"Stadion BOSiR, Białystok (POL)",24 JUL 2026,1148,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14944552
73,8:24.12,,Félix PERRIER,28 JUL 2000,FRA,6f1,,"Boudewijnstadion, Bruxelles (BEL)",24 MAY 2026,1148,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14796715
74,8:24.39,,Soheil BOUFRIZI,03 OCT 2001,FRA,3,,"Parc des Sports C. Ehrmann, Nice (FRA)",13 JUN 2026,1147,men_3000sc,2026,https://worldathletics.org/athletes/france/soheil-boufrizi-14977789
75,8:24.40,,Bakr EL ASRI,28 JAN 2007,ESP,1,,"LAZ Wien, Wien (AUT)",20 JUN 2026,1147,men_3000sc,2026,https://worldathletics.org/athletes/spain/bakr-el-asri-15071194
76,8:24.56,,Velten SCHNEIDER,21 AUG 1999,GER,13,,"Mestský Stadion, Ostrava (CZE)",16 JUN 2026,1146,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14755795
77,8:24.69,,Ayoub EL AMANI,29 FEB 2004,FRA,4,,"Parc des Sports C. Ehrmann, Nice (FRA)",13 JUN 2026,1146,men_3000sc,2026,https://worldathletics.org/athletes/france/ayoub-el-amani-14953949
78,8:24.89,,Simon SUNDSTRÖM,04 FEB 1998,SWE,7f1,,"Boudewijnstadion, Bruxelles (BEL)",24 MAY 2026,1145,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14653682
79,8:24.93,,Isa ABDO,05 MAR 2007,ETH,4f1,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1145,men_3000sc,2026,https://worldathletics.org/athletes/ethiopia/isa-abdo-15315168
80,8:24.96,,Tetsu SASAKI,24 NOV 2006,JPN,1,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,1144,men_3000sc,2026,https://worldathletics.org/athletes/japan/tetsu-sasaki-14996785
81,8:24.97,,Estanislao Nicolas RUIZ,02 OCT 2000,ESP,2,,"LAZ Wien, Wien (AUT)",20 JUN 2026,1144,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14843383
82,8:25.14,,Joash RUTO,15 JAN 2001,KEN,6,,"Hayward Field, Eugene, OR (USA)",12 JUN 2026,1144,men_3000sc,2026,https://worldathletics.org/athletes/kenya/joash-ruto-14989906
83,8:25.36,,Robin MÜLLER,12 JUN 2003,GER,5f1,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1143,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14918022
84,8:25.43,,Jackson SHORTEN,15 JUL 2004,USA,6h2,,"Icahn Stadium, New York, NY (USA)",23 JUL 2026,1142,men_3000sc,2026,https://worldathletics.org/athletes/united-states/jackson-shorten-14988932
85,8:25.44,,Berihun MOGES,18 MAR 2005,ETH,8f1,,"Boudewijnstadion, Bruxelles (BEL)",24 MAY 2026,1142,men_3000sc,2026,https://worldathletics.org/athletes/ethiopia/berihun-moges-15174162
86,8:25.89,,Hamse DHABAR,01 JAN 2004,BRN,2,,"Suez Canal Authority Stadium, Ismailia (EGY)",21 JUN 2026,1140,men_3000sc,2026,https://worldathletics.org/athletes/athlete=15036546
87,8:26.07,,Milkesa FIKADU,22 JUN 2005,ETH,5,,"Nyayo National Stadium, Nairobi (KEN)",24 APR 2026,1139,men_3000sc,2026,https://worldathletics.org/athletes/ethiopia/milkesa-fikadu-15117591
88,8:26.35,,Rubén LEONARDO,15 FEB 2004,ESP,9f1,,"Boudewijnstadion, Bruxelles (BEL)",24 MAY 2026,1138,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14948531
89,8:26.40,,Jason RENZE,,USA,7h2,,"Icahn Stadium, New York, NY (USA)",23 JUL 2026,1138,men_3000sc,2026,https://worldathletics.org/athletes/united-states/jason-renze-15014692
90,8:26.41,,Grant BRADLEY,,USA,1f1,,"Ray Conn Sports Complex, Cleveland, TN (USA)",29 MAY 2026,1138,men_3000sc,2026,https://worldathletics.org/athletes/united-states/grant-bradley-014964888
91,8:26.57,,Louis-Lys FANUCCHI,11 MAY 2006,FRA,6sf2,,"Hayward Field, Eugene, OR (USA)",10 JUN 2026,1137,men_3000sc,2026,https://worldathletics.org/athletes/france/louis-lys-fanucchi-15073796
91,8:26.57,,Bismack KIPCHIRCHIR,,KEN,7sf2,,"Hayward Field, Eugene, OR (USA)",10 JUN 2026,1137,men_3000sc,2026,https://worldathletics.org/athletes/kenya/bismack-kipchirchir-15195257
93,8:26.61,,Mark PEARCE,19 JAN 1996,GBR,10f1,,"Boudewijnstadion, Bruxelles (BEL)",24 MAY 2026,1137,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14605481
94,8:27.26,,Baptiste COUDERT,30 SEP 2000,FRA,8f1,,"Stade Raymond Troussier, Decines (FRA)",04 JUL 2026,1134,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14844468
95,8:27.32,,Brett GARDNER,06 OCT 2001,USA,4sf1,,"Hayward Field, Eugene, OR (USA)",10 JUN 2026,1134,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14903149
96,8:27.48,,Nathan DAVIS,,USA,5sf1,,"Hayward Field, Eugene, OR (USA)",10 JUN 2026,1133,men_3000sc,2026,https://worldathletics.org/athletes/united-states/nathan-davis-15055989
97,8:27.65,,Cuma ÖZCAN,15 JUL 2005,TUR,1,,"Atatürk Stadyumu, Izmir (TUR)",03 JUL 2026,1132,men_3000sc,2026,https://worldathletics.org/athletes/turkiye/cuma-ozcan-14967757
98,8:27.67,,Ben BUCKINGHAM,08 NOV 1991,AUS,11f1,,"Boudewijnstadion, Bruxelles (BEL)",24 MAY 2026,1132,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14411012
99,8:27.81,,Mohamed Ibrahim JRIDI,10 JUN 2001,TUN,8f1,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1132,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14911123
100,8:27.98,,Omar SERAICH,16 MAR 1997,ALG,4,,"Campo Scuola Moreno Martini, Lucca (ITA)",07 JUN 2026,1131,men_3000sc,2026,https://worldathletics.org/athletes/athlete=14771993
