Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
23,12.60,+0.7,Hitomi NAKAJIMA,13 JUL 1995,JPN,1,,"Prefectural Stadium, Fukui (JPN)",15 AUG 2026,1204,women_100h,2026,https://worldathletics.org/athletes/athlete=14444487
26,12.61,+1.3,Ackera NUGENT,29 APR 2002,JAM,2,,"Cushing Stadium, College Station, TX (USA)",06 JUN 2026,1203,women_100h,2026,https://worldathletics.org/athletes/athlete=14685249
27,12.62,+0.5,Ditaji KAMBUNDJI,20 MAY 2002,SUI,5,,"Egret Stadium, Xiamen (CHN)",23 MAY 2026,1202,women_100h,2026,https://worldathletics.org/athletes/athlete=14739461
28,12.64,+1.0,Tashina BEYIOKU-ALASE,02 DEC 2002,USA,1f1,,"A.W: Mumford Stadium, Baton Rouge, LA (USA)",12 MAY 2026,1199,women_100h,2026,https://worldathletics.org/athletes/united-states/tashina-beyioku-alase-15075566
28,12.64,+0.4,Emmi SCALES,2004,USA,1f1,,"Hutsell-Rosen Track, Auburn, AL (USA)",16 MAY 2026,1199,women_100h,2026,https://worldathletics.org/athletes/athlete=14911382
28,12.64,+0.7,Saara KESKITALO,03 JUL 2000,FIN,1f,,"Stadion, Lahti (FIN)",10 JUN 2026,1199,women_100h,2026,https://worldathletics.org/athletes/athlete=14657646
28,12.64,-0.4,María Fernanda MURILLO,21 JAN 1999,COL,1,,"Estadio Olimpico Juan Pablo Duarte, Santo Domingo (DOM)",05 AUG 2026,1201,women_100h,2026,https://worldathletics.org/athletes/athlete=14597657
32,12.65,+1.5,Marcia SEY,07 NOV 2001,GBR,1f1,,"Alexander Stadium, Birmingham (GBR)",20 JUN 2026,1198,women_100h,2026,https://worldathletics.org/athletes/athlete=14678204
32,12.65,+0.8,Tonea MARSHALL,17 OCT 1998,USA,7,,"Hayward Field, Eugene, OR (USA)",04 JUL 2026,1198,women_100h,2026,https://worldathletics.org/athletes/athlete=14564128
34,12.66,+1.9,Tatiana AHOLOU,26 NOV 2000,CAN,1h1,,"Alumni Stadium, London (CAN)",31 MAY 2026,1196,women_100h,2026,https://worldathletics.org/athletes/athlete=14662505
35,12.68,-0.4,Greisys ROBLE,18 JAN 2000,CUB,2,,"Estadio Olimpico Juan Pablo Duarte, Santo Domingo (DOM)",05 AUG 2026,1195,women_100h,2026,https://worldathletics.org/athletes/athlete=14663432
35,12.68,+2.0,Masumi AOKI,16 APR 1994,JPN,1h2,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1193,women_100h,2026,https://worldathletics.org/athletes/athlete=14444469
37,12.69,+0.5,Franziska SCHUSTER,22 FEB 2002,GER,1,,"Lohrheidestadion, Wattenscheid, Bochum (GER)",25 JUL 2026,1192,women_100h,2026,https://worldathletics.org/athletes/athlete=14729927
38,12.70,+1.8,Britany ANDERSON,03 JAN 2001,JAM,1f1,,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",20 JUN 2026,1191,women_100h,2026,https://worldathletics.org/athletes/athlete=14630593
39,12.71,+1.0,Alexandra WEBSTER,24 MAR 2002,USA,1h2,,"Percy Beard Track, Gainesville, FL (USA)",18 APR 2026,1189,women_100h,2026,https://worldathletics.org/athletes/athlete=14325720
39,12.71,+1.3,Darya OSIPOVA,12 AUG 2004,RUS,1,,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",23 AUG 2026,1189,women_100h,2026,https://worldathletics.org/athletes/athlete=14931257
41,12.72,+0.3,Rachel LeeAnn MEHRINGER,29 APR 2005,USA,1pr2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",28 MAY 2026,1188,women_100h,2026,https://worldathletics.org/athletes/athlete=14938338
41,12.72,-0.2,Mako FUKUBE,28 OCT 1995,JPN,1sf1,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1189,women_100h,2026,https://worldathletics.org/athletes/athlete=14521635
43,12.73,+1.4,Amoi BROWN,11 JAN 1999,JAM,2,,"Pista de Atletismo Felix Sanchez, Santo Domingo (DOM)",22 AUG 2026,1187,women_100h,2026,https://worldathletics.org/athletes/athlete=14576628
44,12.74,+1.3,Michelle JENNEKE,23 JUN 1993,AUS,1,,"Olympic Park, Sydney (AUS)",12 APR 2026,1185,women_100h,2026,https://worldathletics.org/athletes/athlete=14365887
44,12.74,+1.5,Celeste POLZONETTI,26 DEC 2005,ITA,2sf1,,"Hayward Field, Eugene, OR (USA)",11 JUN 2026,1185,women_100h,2026,https://worldathletics.org/athletes/athlete=14923553
44,12.74,+0.7,Janela SPENCER,14 NOV 2002,JAM,4,,"National Stadium, Kingston (JAM)",21 JUN 2026,1185,women_100h,2026,https://worldathletics.org/athletes/athlete=14736229
44,12.74,+0.5,Martine KOLBEINSHAVN HJØRNEVIK,18 FEB 2001,NOR,1f1,,"Østerbro Stadium, Copenhagen (DEN)",22 JUN 2026,1185,women_100h,2026,https://worldathletics.org/athletes/athlete=14684162
48,12.76,+1.5,Aasia LAURENCIN,01 SEP 2002,LCA,2h1,,"Percy Beard Track, Gainesville, FL (USA)",18 APR 2026,1182,women_100h,2026,https://worldathletics.org/athletes/athlete=14776808
48,12.76,-0.9,Danae DYER,28 APR 2000,USA,1f3,,"Hilmer Lodge Stadium, Walnut, CA (USA)",18 APR 2026,1187,women_100h,2026,https://worldathletics.org/athletes/athlete=14749405
48,12.76,-0.5,Nika GLOJNARIČ,29 NOV 2000,SLO,1,,"Sportzentrum Niederösterreich, St. Pölten (AUT)",04 JUN 2026,1185,women_100h,2026,https://worldathletics.org/athletes/athlete=14594240
48,12.76,+0.5,Rosina SCHNEIDER,18 AUG 2004,GER,1h3,,"Alexander Stadium, Birmingham (GBR)",10 AUG 2026,1182,women_100h,2026,https://worldathletics.org/athletes/athlete=14909224
52,12.77,+0.7,Alexis J. JAMES,09 APR 2004,JAM,5,,"National Stadium, Kingston (JAM)",21 JUN 2026,1181,women_100h,2026,https://worldathletics.org/athletes/athlete=14782177
53,12.78,+0.5,Lotta HARALA,26 MAR 1992,FIN,1h2,,"Stadion, Lahti (FIN)",10 JUN 2026,1180,women_100h,2026,https://worldathletics.org/athletes/athlete=14330904
53,12.78,+1.0,Viktoriya POGREBNYAK,07 OCT 1995,RUS,2,,"Olympic Stadium, Cheboksary (RUS)",21 JUN 2026,1180,women_100h,2026,https://worldathletics.org/athletes/athlete=14575783
55,12.79,+1.3,Anna TÓTH,20 NOV 2003,HUN,2,,"Heinz-Steyer-Stadion, Dresden (GER)",31 MAY 2026,1178,women_100h,2026,https://worldathletics.org/athletes/athlete=14701207
55,12.79,+0.5,Ida BEITER BOMME,25 SEP 2001,DEN,2f1,,"Østerbro Stadium, Copenhagen (DEN)",22 JUN 2026,1178,women_100h,2026,https://worldathletics.org/athletes/athlete=14690983
55,12.79,-1.0,Elena CARRARO,03 JAN 2001,ITA,2,,"Stadio Giuseppe Valente, Taranto (ITA)",31 AUG 2026,1184,women_100h,2026,https://worldathletics.org/athletes/athlete=14775971
58,12.80,+1.8,Symoria ADKINS,11 AUG 2004,USA,1pr2,,"John McDonnell Field, Fayetteville, AR (USA)",28 MAY 2026,1177,women_100h,2026,https://worldathletics.org/athletes/athlete=14896834
58,12.80,0.0,Gabriele CUNNINGHAM,22 FEB 1998,USA,2h1,,"Stadion, Lahti (FIN)",10 JUN 2026,1177,women_100h,2026,https://worldathletics.org/athletes/athlete=14533396
58,12.80,+1.2,Tonie-Ann FORBES,08 JAN 2005,JAM,4f1,,"Hayward Field, Eugene, OR (USA)",13 JUN 2026,1177,women_100h,2026,https://worldathletics.org/athletes/athlete=14824262
61,12.81,+0.4,Taylor COX,10 DEC 2006,USA,2f1,,"Hutsell-Rosen Track, Auburn, AL (USA)",16 MAY 2026,1176,women_100h,2026,https://worldathletics.org/athletes/united-states/taylor-cox-15026738
61,12.81,-0.9,Yumi TANAKA,15 DEC 1998,JPN,2,,"National Stadium, Tokyo (JPN)",17 MAY 2026,1181,women_100h,2026,https://worldathletics.org/athletes/athlete=14712879
61,12.81,+1.4,Yanla NDJIP-NYEMECK,12 JUL 2002,BEL,3f1,,"Ray Conn Sports Complex, Cleveland, TN (USA)",30 MAY 2026,1176,women_100h,2026,https://worldathletics.org/athletes/athlete=14763345
64,12.83,+0.5,Lia FLOTOW,19 AUG 2004,GER,3,,"Lohrheidestadion, Wattenscheid, Bochum (GER)",25 JUL 2026,1173,women_100h,2026,https://worldathletics.org/athletes/athlete=14821184
65,12.84,-0.5,Larissa BERTÉNYI,03 JUN 2000,SUI,3,,"Sportzentrum Niederösterreich, St. Pölten (AUT)",04 JUN 2026,1174,women_100h,2026,https://worldathletics.org/athletes/athlete=14680615
65,12.84,+0.9,Marlene MEIER,07 MAR 2002,GER,5f1,,"Paul-Greifzu-Stadion, Dessau (GER)",19 JUN 2026,1171,women_100h,2026,https://worldathletics.org/athletes/athlete=14778624
65,12.84,+1.8,Klaudia WOJTUNIK,15 MAY 1999,POL,2f1,,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",20 JUN 2026,1171,women_100h,2026,https://worldathletics.org/athletes/athlete=14606524
68,12.85,+1.5,Evonne BRITTON,28 JUL 1991,GHA,2,,"Southwestern University Track Stadium, Georgetown, TX (USA)",20 JUN 2026,1170,women_100h,2026,https://worldathletics.org/athletes/athlete=14306456
68,12.85,0.0,Jyothi YARRAJI,28 AUG 1999,IND,1f1,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1170,women_100h,2026,https://worldathletics.org/athletes/athlete=14734731
70,12.86,+1.7,Emma NWOFOR,22 AUG 1996,GBR,4f1,,"Percy Beard Track, Gainesville, FL (USA)",18 APR 2026,1169,women_100h,2026,https://worldathletics.org/athletes/athlete=14568906
70,12.86,+0.4,Adeyah BREWSTER,20 DEC 2002,BAR,3f1,,"Hutsell-Rosen Track, Auburn, AL (USA)",16 MAY 2026,1169,women_100h,2026,https://worldathletics.org/athletes/athlete=14791217
70,12.86,+0.3,Maayke TJIN-A-LIM,10 JAN 1998,NED,1,,"Boudewijnstadion, Bruxelles (BEL)",24 MAY 2026,1169,women_100h,2026,https://worldathletics.org/athletes/athlete=14536047
70,12.86,+0.4,Erin MARSH,12 JUL 1999,USA,2ce3,,"Stadionring, Ratingen (GER)",27 JUN 2026,1169,women_100h,2026,https://worldathletics.org/athletes/athlete=14662670
70,12.86,+1.0,Michelle HARRISON,06 DEC 1992,CAN,5,,"Foote Field, Edmonton (CAN)",12 JUL 2026,1169,women_100h,2026,https://worldathletics.org/athletes/athlete=14360708
70,12.86,+0.5,Ricarda LOBE,13 APR 1994,GER,4,,"Lohrheidestadion, Wattenscheid, Bochum (GER)",25 JUL 2026,1169,women_100h,2026,https://worldathletics.org/athletes/athlete=14360690
76,12.87,+1.1,Paola VAZQUEZ,28 NOV 1998,PUR,2h2,,"Estadio Atlético de la VIDENA, Lima (PER)",30 MAY 2026,1167,women_100h,2026,https://worldathletics.org/athletes/athlete=14650196
76,12.87,-1.2,Taliyah BROOKS,08 FEB 1995,USA,1ce5,,"Mösle-Stadium, Götzis (AUT)",30 MAY 2026,1174,women_100h,2026,https://worldathletics.org/athletes/athlete=14437075
76,12.87,+2.0,Jaiya COVINGTON,09 AUG 2003,USA,2h2,,"John McDonnell Field, Fayetteville, AR (USA)",30 MAY 2026,1167,women_100h,2026,https://worldathletics.org/athletes/athlete=14886574
76,12.87,+0.6,Elea Jørstad BOCK,04 NOV 2002,NOR,2,,"Trondheim Stadion, Trondheim (NOR)",25 JUL 2026,1167,women_100h,2026,https://worldathletics.org/athletes/athlete=14783539
80,12.88,+1.1,Rukia Nusra OMULISIA,29 AUG 2001,KEN,2h1,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",30 MAY 2026,1166,women_100h,2026,https://worldathletics.org/athletes/athlete=14802666
80,12.88,+0.2,Oneka WILSON,09 JUN 2003,JAM,2h3,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",30 MAY 2026,1166,women_100h,2026,https://worldathletics.org/athletes/athlete=14741658
82,12.89,+1.1,Falon SPEARMAN,2004,USA,3h1,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",30 MAY 2026,1165,women_100h,2026,https://worldathletics.org/athletes/athlete=14807045
82,12.89,+1.2,Taylor COX,,USA,5sf2,,"Hayward Field, Eugene, OR (USA)",11 JUN 2026,1165,women_100h,2026,https://worldathletics.org/athletes/athlete=14576356
82,12.89,+1.3,Ester BENDOVÁ,28 OCT 2003,CZE,4,,"Štadión SNP, Banská Bystrica (SVK)",21 JUL 2026,1165,women_100h,2026,https://worldathletics.org/athletes/athlete=14813460
85,12.90,+0.8,Giada CARMASSI,15 MAY 1994,ITA,8,,"Stadio Olimpico, Roma (ITA)",04 JUN 2026,1163,women_100h,2026,https://worldathletics.org/athletes/athlete=14435687
85,12.90,+1.0,Micaela Rosa DE MELLO,07 MAR 2000,BRA,3,,"Alfonso Galvis Duque Stadium, Medellín (COL)",27 JUN 2026,1163,women_100h,2026,https://worldathletics.org/athletes/athlete=14720717
87,12.91,+1.4,Joslyn HAMILTON,10 JUL 2006,USA,1f1,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",02 MAY 2026,1162,women_100h,2026,https://worldathletics.org/athletes/united-states/joslyn-hamilton-14994512
87,12.91,+0.6,Chelsi WILLIAMS,13 SEP 2006,USA,2h2,,"Hutsell-Rosen Track, Auburn, AL (USA)",15 MAY 2026,1162,women_100h,2026,https://worldathletics.org/athletes/united-states/chelsi-williams-14948676
87,12.91,+0.1,Madeline COOPER,04 JUN 2007,USA,1,,"Hayward Field, Eugene, OR (USA)",19 JUN 2026,1162,women_100h,2026,https://worldathletics.org/athletes/united-states/madeline-cooper-15039881
90,12.92,+1.0,Ashley MILLER,17 FEB 1998,ZIM,3f1,,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",10 APR 2026,1161,women_100h,2026,https://worldathletics.org/athletes/athlete=14481824
90,12.92,-1.0,Selieci MYLES,20 SEP 2002,JAM,1h2,,"Percy Beard Track, Gainesville, FL (USA)",18 APR 2026,1167,women_100h,2026,https://worldathletics.org/athletes/athlete=14736224
90,12.92,+0.4,Rylee HAMPTON,27 JUL 2006,USA,4f1,,"Hutsell-Rosen Track, Auburn, AL (USA)",16 MAY 2026,1161,women_100h,2026,https://worldathletics.org/athletes/united-states/rylee-hampton-14982490
90,12.92,-0.5,Tereza Elena ŠÍNOVÁ,17 AUG 2001,CZE,5,,"Sportzentrum Niederösterreich, St. Pölten (AUT)",04 JUN 2026,1164,women_100h,2026,https://worldathletics.org/athletes/athlete=14642034
90,12.92,+0.6,Mette LAUGESEN KAMMER,05 OCT 1995,DEN,3h2,,"Alexander Stadium, Birmingham (GBR)",10 AUG 2026,1161,women_100h,2026,https://worldathletics.org/athletes/athlete=14459996
95,12.93,+0.9,Tumi RAMOKGOPA,27 AUG 2007,RSA,1,,"Germiston Stadium, Johannesburg (RSA)",27 MAR 2026,1159,women_100h,2026,https://worldathletics.org/athletes/south-africa/tumi-ramokgopa-14975442
95,12.93,+0.3,Danae NEMBHARD,06 SEP 2003,JAM,1f1,,"Percy Beard Track, Gainesville, FL (USA)",04 APR 2026,1159,women_100h,2026,https://worldathletics.org/athletes/athlete=14736223
95,12.93,+1.6,Nea SANDERS,,USA,1h1,,"Cardinal Park, Louisville, KY (USA)",15 MAY 2026,1159,women_100h,2026,https://worldathletics.org/athletes/united-states/nea-sanders-14944179
95,12.93,+1.0,Camden BENTLEY,15 APR 2005,USA,2pr6,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",28 MAY 2026,1159,women_100h,2026,https://worldathletics.org/athletes/united-states/camden-bentley-14966902
95,12.93,+1.5,Brianna ROLLINS-MCNEAL,18 AUG 1991,USA,4,,"Southwestern University Track Stadium, Georgetown, TX (USA)",20 JUN 2026,1159,women_100h,2026,https://worldathletics.org/athletes/athlete=14320208
100,12.94,+1.9,Shu MURAOKA,16 JAN 2000,JPN,1,,"ND Soft Stadium, Tendo (JPN)",16 MAY 2026,1158,women_100h,2026,https://worldathletics.org/athletes/athlete=14728064
