Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
24,62.76,,Gabi JACOBS,20 AUG 1996,USA,8f1,,"Millican Field at Throw Town, Ramona, OK (USA)",11 APR 2026,1122,women_DT,2026,https://worldathletics.org/athletes/athlete=14538561
25,62.65,,Claudine VITA,19 SEP 1996,GER,2,,"Jahnstadion, Neubrandenburg (GER)",22 APR 2026,1120,women_DT,2026,https://worldathletics.org/athletes/athlete=14453080
26,62.46,,Caisa-Marie LINDFORS,05 AUG 2000,SWE,2,,"Sola Arena, Karlstad (SWE)",08 JUL 2026,1117,women_DT,2026,https://worldathletics.org/athletes/athlete=14744352
27,62.42,,Ieva GUMBS,23 NOV 1994,LTU,1,,"Millican Field at Throw Town, Ramona, OK (USA)",08 JUL 2026,1116,women_DT,2026,https://worldathletics.org/athletes/athlete=14408107
28,62.34,,Fang WANG,26 OCT 2000,CHN,1f1,,"Sichuan Xipu Training Base, Chengdu (CHN)",03 APR 2026,1115,women_DT,2026,https://worldathletics.org/athletes/athlete=14888995
29,62.27,,Daria ZABAWSKA,16 APR 1995,POL,1f1,,"GPS Stadium, Nicosia (CYP)",15 MAR 2026,1113,women_DT,2026,https://worldathletics.org/athletes/athlete=14524564
30,62.13,,Joyce OGUAMA,22 AUG 2001,GER,1f2,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",04 APR 2026,1111,women_DT,2026,https://worldathletics.org/athletes/athlete=14753373
31,62.02,,Denia CABALLERO,13 JAN 1990,CUB,3,,"Centro Nacional de Lançamentos, Leiria (POR)",01 AUG 2026,1109,women_DT,2026,https://worldathletics.org/athletes/athlete=14263657
32,61.98,,Rachel DINCOFF,24 DEC 1993,USA,4,,"Iron Wood Throwers Center, Rathdrum, ID (USA)",20 JUN 2026,1108,women_DT,2026,https://worldathletics.org/athletes/athlete=14476206
33,61.87,,Zara OBAMAKINWA,30 MAR 2004,GBR,1f1,,"Norman Park Athletics Track, Bromley (GBR)",11 JUL 2026,1106,women_DT,2026,https://worldathletics.org/athletes/athlete=14853283
34,61.85,,Zhichao JIANG,06 JAN 2005,CHN,2,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1105,women_DT,2026,https://worldathletics.org/athletes/pr-of-china/zhichao-jiang-15035642
35,61.79,,Obiageri Pamela AMAECHI,12 MAR 1999,NGR,5f2,,"Millican Field at Throw Town, Ramona, OK (USA)",11 APR 2026,1104,women_DT,2026,https://worldathletics.org/athletes/athlete=14695265
36,61.74,,Shelby GUSTAVESON,01 JUN 2002,USA,6f2,,"Millican Field at Throw Town, Ramona, OK (USA)",11 APR 2026,1103,women_DT,2026,https://worldathletics.org/athletes/athlete=14848058
37,61.45,,Ines LOPEZ,19 AUG 2003,ESP,4q1,,"Alexander Stadium, Birmingham (GBR)",12 AUG 2026,1098,women_DT,2026,https://worldathletics.org/athletes/athlete=14862641
38,61.34,,Kalynn MEYER,,USA,3f2,,"Millican Field at Throw Town, Ramona, OK (USA)",09 APR 2026,1096,women_DT,2026,https://worldathletics.org/athletes/athlete=14819297
39,61.30,,Alexandra EMILIANOV,19 SEP 1999,MDA,7f2,,"Millican Field at Throw Town, Ramona, OK (USA)",11 APR 2026,1095,women_DT,2026,https://worldathletics.org/athletes/athlete=14632011
40,61.26,,Serena BROWN,15 SEP 1998,BAH,1,,"Millican Field at Throw Town, Ramona, OK (USA)",07 JUN 2026,1095,women_DT,2026,https://worldathletics.org/athletes/athlete=14596155
41,61.06,,Yixin SU,27 MAY 2007,CHN,1,,"Hayward Field, Eugene, OR (USA)",06 AUG 2026,1091,women_DT,2026,https://worldathletics.org/athletes/pr-of-china/yixin-su-15044002
42,60.91,,Andressa DE MORAIS,21 DEC 1990,BRA,1,,"COTP Stadium, São Paulo (BRA)",28 MAR 2026,1088,women_DT,2026,https://worldathletics.org/athletes/athlete=14327283
43,60.81,,Antonia KINZEL,07 SEP 2000,GER,5,,"Sportplatz des OSP Magdeburg, Magdeburg (GER)",14 MAY 2026,1086,women_DT,2026,https://worldathletics.org/athletes/athlete=14698081
44,60.76,,Cedricka WILLIAMS,02 JUN 2004,JAM,1f2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",02 MAY 2026,1085,women_DT,2026,https://worldathletics.org/athletes/athlete=14826640
44,60.76,,Violetta IGNATYEVA,16 JAN 2002,RUS,1,,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",22 AUG 2026,1085,women_DT,2026,https://worldathletics.org/athletes/athlete=14685498
46,60.67,,Marie Josee BOVELE LINAKA,09 APR 2004,FRA,2,,"Stade P. Delique, Abbeville (FRA)",04 JUL 2026,1084,women_DT,2026,https://worldathletics.org/athletes/athlete=14858269
47,60.57,,Alexandra FREEMAN,18 MAR 1993,USA,2f3,,"Millican Field at Throw Town, Ramona, OK (USA)",11 APR 2026,1082,women_DT,2026,https://worldathletics.org/athletes/athlete=14415928
48,60.34,,Lisa Brix PEDERSEN,16 AUG 1996,DEN,1f1,,"Ballerup Atletik Stadion, Ballerup (DEN)",14 MAY 2026,1078,women_DT,2026,https://worldathletics.org/athletes/athlete=14530788
49,60.33,,Özlem BECEREK,22 APR 2002,TUR,1,,"Atatürk Stadyumu, Izmir (TUR)",27 JUN 2026,1077,women_DT,2026,https://worldathletics.org/athletes/athlete=14776186
50,60.27,,Jaslene MASSEY,15 DEC 2007,USA,1,,"Hayward Field, Eugene, OR (USA)",18 JUN 2026,1076,women_DT,2026,https://worldathletics.org/athletes/united-states/jaslene-massey-15150196
50,60.27,,Elena BRUCKNER,14 APR 1998,USA,5,,"Icahn Stadium, New York, NY (USA)",26 JUL 2026,1076,women_DT,2026,https://worldathletics.org/athletes/athlete=14648860
52,60.14,,Annesofie Hartmann NIELSEN,22 SEP 2000,DEN,1,,"Ballerup Atletik Stadion, Ballerup (DEN)",12 APR 2026,1074,women_DT,2026,https://worldathletics.org/athletes/athlete=14729369
53,60.04,,Monie NORA ATIM,06 APR 1997,CMR,2,,"Millican Field at Throw Town, Ramona, OK (USA)",18 JUL 2026,1072,women_DT,2026,https://worldathletics.org/athletes/athlete=14638693
54,59.94,,Camryn MASSEY,18 NOV 2005,USA,1f1,,"Spec Towns Track, Athens, GA (USA)",02 MAY 2026,1070,women_DT,2026,https://worldathletics.org/athletes/united-states/camryn-massey-15040407
55,59.90,,Princesse HYMAN,21 SEP 2005,FRA,1f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",21 MAR 2026,1070,women_DT,2026,https://worldathletics.org/athletes/athlete=14958433
56,59.73,,. SEEMA,25 FEB 1999,IND,1,,"Kalinga Stadium, Bhubaneshwar (IND)",26 JUN 2026,1066,women_DT,2026,https://worldathletics.org/athletes/athlete=14734752
57,59.60,,Summer MOSLEY,,USA,1f2,,"Jack Rose Track, Long Beach, CA (USA)",16 MAY 2026,1064,women_DT,2026,https://worldathletics.org/athletes/athlete=14898105
58,59.58,,Melany del Pilar MATHEUS,19 JAN 2001,CUB,2,,"Estadio Panamericano, La Habana (CUB)",20 FEB 2026,1064,women_DT,2026,https://worldathletics.org/athletes/athlete=14709138
58,59.58,,Anthonett NABWE,22 JAN 2004,LBR,2f2,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",04 APR 2026,1064,women_DT,2026,https://worldathletics.org/athletes/liberia/anthonett-nabwe-15057062
58,59.58,,Alina NIKITSENKA,14 JUL 2002,BLR,1,,"Regional Sport Complex, Brest (BLR)",04 JUN 2026,1064,women_DT,2026,https://worldathletics.org/athletes/athlete=14882787
61,59.55,,Klaire KOVATCH,,USA,1f1,,"Potts Field, Boulder, CO (USA)",04 APR 2026,1063,women_DT,2026,https://worldathletics.org/athletes/united-states/klaire-kovatch-15007816
62,59.54,,Yelena PANOVA,02 MAR 1987,RUS,1,,"Luzhniki Stadion, Moskva (RUS)",04 JUN 2026,1063,women_DT,2026,https://worldathletics.org/athletes/athlete=14298836
63,59.50,,Angeludi ASAAH,15 APR 2004,USA,1f2,,"Weaver Stadium, Princeton, NJ (USA)",16 MAY 2026,1062,women_DT,2026,https://worldathletics.org/athletes/united-states/angeludi-asaah-15080658
64,59.29,,Ebba SALOMONSSON LIND,18 JUN 2004,SWE,3f1,,"Uppsala Friidrottsarena, Uppsala (SWE)",25 JUL 2026,1058,women_DT,2026,https://worldathletics.org/athletes/athlete=14876472
65,59.23,,Nanaka KORI,02 MAY 1997,JPN,8f2,,"Millican Field at Throw Town, Ramona, OK (USA)",11 APR 2026,1057,women_DT,2026,https://worldathletics.org/athletes/athlete=14649145
66,59.06,,Curly BROWN,18 JAN 2006,GER,4f1,,"Stadion Erzgebirgsblick, Gelenau (GER)",07 JUN 2026,1054,women_DT,2026,https://worldathletics.org/athletes/germany/curly-brown-14967798
67,58.96,,Layla GIORDANO,,USA,2f2,,"Weaver Stadium, Princeton, NJ (USA)",16 MAY 2026,1052,women_DT,2026,https://worldathletics.org/athletes/united-states/layla-giordano-15165165
68,58.92,,Yuchen XIE,12 MAY 1996,CHN,3,,"Kuishan Sports Center, Rizhao (CHN)",26 JUN 2026,1051,women_DT,2026,https://worldathletics.org/athletes/athlete=14430469
69,58.88,,Abigail MARTIN,01 APR 2004,JAM,3f2,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",04 APR 2026,1051,women_DT,2026,https://worldathletics.org/athletes/athlete=14781045
70,58.85,,Baihetinisa AIMAIER,03 JAN 2003,CHN,1,,"Changshou Sports Center, Chongqing (CHN)",19 MAY 2026,1050,women_DT,2026,https://worldathletics.org/athletes/pr-of-china/baihetinisa-aimaier-14976883
71,58.82,,Nidhi RANI,03 JAN 1997,IND,1,,"Jawaharlal Nehru Stadium, Chennai (IND)",10 MAY 2026,1050,women_DT,2026,https://worldathletics.org/athletes/athlete=14776094
72,58.81,,Leah ACOSTA,,USA,2f2,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",25 APR 2026,1049,women_DT,2026,https://worldathletics.org/athletes/united-states/leah-acosta-14982505
73,58.76,,Nailea FIELDS,21 JAN 2005,USA,1f1,,"Hutsell-Rosen Track, Auburn, AL (USA)",25 APR 2026,1049,women_DT,2026,https://worldathletics.org/athletes/united-states/nailea-fields-15036656
74,58.56,,Mathilda ERIKSSON,05 MAR 1998,SWE,2f1,,"Örbyhus IP, Örbyhus (SWE)",04 JUL 2026,1045,women_DT,2026,https://worldathletics.org/athletes/athlete=14487348
75,58.54,,Jennifer RUDBERG,15 JUL 1998,SWE,1f1,,"Kimpisen yleisurheilukenttä, Lappeenranta (FIN)",18 JUL 2026,1044,women_DT,2026,https://worldathletics.org/athletes/athlete=14674878
76,58.45,,Neilyn de la C. RODRÍGUEZ,19 SEP 2007,CUB,2,,"Estadio Panamericano, La Habana (CUB)",12 FEB 2026,1043,women_DT,2026,https://worldathletics.org/athletes/cuba/neilyn-de-la-c-rodriguez-15099876
77,58.44,,Liaris C. SOTOLONGO,29 AUG 2007,CUB,3,,"Estadio Panamericano, La Habana (CUB)",12 FEB 2026,1043,women_DT,2026,https://worldathletics.org/athletes/cuba/liaris-c-sotolongo-15099875
78,58.42,,Taryn GOLLSHEWSKY,18 MAY 1993,AUS,1f2,,"Millican Field at Throw Town, Ramona, OK (USA)",19 APR 2026,1042,women_DT,2026,https://worldathletics.org/athletes/athlete=14272049
79,58.38,,Jingru HUANG,25 JAN 2005,CHN,3,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1042,women_DT,2026,https://worldathletics.org/athletes/pr-of-china/jingru-huang-15043980
80,58.33,,Subenrat INSAENG,10 FEB 1994,THA,3,,"Kalinga Stadium, Bhubaneshwar (IND)",22 AUG 2026,1041,women_DT,2026,https://worldathletics.org/athletes/athlete=14424032
81,58.26,,Tatiana KAUMOANA,22 MAR 2000,NZL,1,,"Nga Puna Wai Sports Hub, Christchurch (NZL)",21 FEB 2026,1039,women_DT,2026,https://worldathletics.org/athletes/athlete=14684696
81,58.26,,Calea JACKSON,15 MAY 2005,BAH,1q2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",30 MAY 2026,1039,women_DT,2026,https://worldathletics.org/athletes/bahamas/calea-jackson-14990019
83,58.17,,Benedetta BENEDETTI,10 APR 2003,ITA,2,,"Campo Comunale, Mariano Comense (ITA)",01 MAR 2026,1038,women_DT,2026,https://worldathletics.org/athletes/athlete=14786473
84,58.14,,Taylor GORUM,,USA,1,,"Millican Field at Throw Town, Ramona, OK (USA)",24 MAY 2026,1037,women_DT,2026,https://worldathletics.org/athletes/athlete=14799485
85,58.08,,Xueke LOU,10 SEP 2001,CHN,3,,"Sports Center, Jiaxing (CHN)",09 MAY 2026,1036,women_DT,2026,https://worldathletics.org/athletes/pr-of-china/xueke-lou-14942448
86,58.07,,Kajsa BORRMAN,16 MAR 2004,SWE,2f1,,"Veterans Memorial Stadium, Clovis, CA (USA)",16 MAY 2026,1036,women_DT,2026,https://worldathletics.org/athletes/athlete=14936632
86,58.07,,Weronika MUSZYŃSKA,05 APR 2001,POL,2,,"Arena Lekkoatletyczna, Gliwice (POL)",31 MAY 2026,1036,women_DT,2026,https://worldathletics.org/athletes/athlete=14795720
88,58.02,,Anastasia MARTYNOVA,13 MAR 1997,RUS,3,,"Luzhniki Stadion, Moskva (RUS)",04 JUN 2026,1035,women_DT,2026,https://worldathletics.org/athletes/athlete=14561142
89,57.95,,Anne JUUL JENSEN,03 JAN 2006,DEN,3,,"Østerbro Stadium, Copenhagen (DEN)",22 JUN 2026,1034,women_DT,2026,https://worldathletics.org/athletes/denmark/anne-juul-jensen-14948430
90,57.86,,Colette UYS,20 APR 2000,RSA,1,,"Coetzenburg Stadium, Stellenbosch (RSA)",16 APR 2026,1032,women_DT,2026,https://worldathletics.org/athletes/athlete=14788077
91,57.80,,Darya VASILCHYK,14 JUN 2007,BLR,2,,"Regional Sport Complex, Brest (BLR)",04 JUN 2026,1031,women_DT,2026,https://worldathletics.org/athletes/belarus/darya-vasilchyk-15056241
92,57.78,,Taylor KESNER,11 NOV 2002,USA,2,,"Ed Weir Outdoor Track, Lincoln, NE (USA)",17 MAY 2026,1031,women_DT,2026,https://worldathletics.org/athletes/united-states/taylor-kesner-15007928
93,57.73,,Emma LJUNGBERG,23 JAN 1994,SWE,3,,"Bottnaryds IP, Bottnaryd (SWE)",20 JUN 2026,1030,women_DT,2026,https://worldathletics.org/athletes/athlete=14429407
94,57.72,,Charleen ZOSCHKE,29 JAN 1999,GER,2,,"Jahnstadion, Neubrandenburg (GER)",09 MAY 2026,1029,women_DT,2026,https://worldathletics.org/athletes/athlete=14680823
94,57.72,,Chenyi MA,01 JAN 2008,CHN,1q1,,"Hayward Field, Eugene, OR (USA)",05 AUG 2026,1029,women_DT,2026,https://worldathletics.org/athletes/pr-of-china/chenyi-ma-15144575
96,57.70,,Chrysoula ANAGNOSTOPOULOU,27 AUG 1991,GRE,1,,"Municipal Stadium, Thiva (GRE)",15 JUL 2026,1029,women_DT,2026,https://worldathletics.org/athletes/athlete=14280490
97,57.63,,Yosiris CÓRDOBA,10 JUL 1999,COL,1f2,,"West Texas A&M University Track & Soccer Complex, Canyon, TX (USA)",08 MAY 2026,1028,women_DT,2026,https://worldathletics.org/athletes/athlete=14714479
98,57.56,,Jamora ALVES,12 SEP 2003,GRN,1q3,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",30 MAY 2026,1026,women_DT,2026,https://worldathletics.org/athletes/athlete=14887016
99,57.53,,Marley RAIKIWASA,07 AUG 2005,AUS,2f1,,"Spec Towns Track, Athens, GA (USA)",02 MAY 2026,1026,women_DT,2026,https://worldathletics.org/athletes/athlete=14923121
99,57.53,,Julia RITTER,13 MAY 1998,GER,6,,"Lohrheidestadion, Wattenscheid, Bochum (GER)",25 JUL 2026,1026,women_DT,2026,https://worldathletics.org/athletes/athlete=14564533
