Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score,discipline,year,ProfileURL,source
15.0,4.67,,Olivia GRUVER,29 JUL 1997,USA,1,,"College Station, TX (USA) (i)",24 FEB 2018,1167.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14635664,toplist
15.0,4.67,,Iryna ZHUK,26 JAN 1993,BLR,1,,Székesfehérvár (HUN),30 JUN 2018,1167.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14387681,toplist
17.0,4.66,,Lexi JACOBUS,20 NOV 1996,USA,1,,"College Station, TX (USA) (i)",10 MAR 2018,1164.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14507478,toplist
18.0,4.65,,Olga MULLINA,01 AUG 1992,ANA,1,,Kazan (RUS),20 JUL 2018,1161.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14442662,toplist
19.0,4.62,,Kristen HIXSON,01 JUL 1992,USA,1,,"South Bend, IN (USA) (i)",03 FEB 2018,1152.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14411359,toplist
19.0,4.62,,Maryna KYLYPKO,10 NOV 1995,UKR,4,,Clermont-Ferrand (FRA) (i),25 FEB 2018,1152.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14455242,toplist
19.0,4.62,,Lisa RYZIH,27 SEP 1988,GER,6,,Clermont-Ferrand (FRA) (i),25 FEB 2018,1152.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14279473,toplist
22.0,4.61,,Morgann LELEUX,14 NOV 1992,USA,4,,"Albuquerque, NM (USA) (i)",18 FEB 2018,1148.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14315238,toplist
22.0,4.61,,Tori HOGGARD,20 NOV 1996,USA,2,,"College Station, TX (USA) (i)",10 MAR 2018,1148.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14566042,toplist
22.0,4.61,,Emily GROVE,22 MAY 1993,USA,2,,"Chula Vista, CA (USA)",19 MAY 2018,1148.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14443646,toplist
22.0,4.61,,Megan CLARK,10 JUN 1994,USA,1,,"Chula Vista, CA (USA)",09 JUN 2018,1148.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14464029,toplist
26.0,4.6,,Anicka NEWELL,05 AUG 1993,CAN,1,,"Albuquerque, NM (USA) (i)",10 FEB 2018,1145.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14443275,toplist
26.0,4.6,,Lisa GUNNARSSON,20 AUG 1999,SWE,2,,"Austin, TX (USA)",31 MAR 2018,1145.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14592353,toplist
26.0,4.6,,Jacqueline OTCHERE,05 MAY 1996,GER,4,,London (GBR),14 JUL 2018,1145.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14479327,toplist
26.0,4.6,,Ling LI,06 JUL 1989,CHN,5,,London (GBR),14 JUL 2018,1145.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14266007,toplist
26.0,4.6,,Wilma MURTO,11 JUN 1998,FIN,1,,Jyväskylä (FIN),20 JUL 2018,1145.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14486887,toplist
31.0,4.57,,Annie RHODES-JOHNIGAN,13 MAY 1995,USA,1f1,,"Lucas, TX (USA) (i)",20 JAN 2018,1136.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14466922,toplist
32.0,4.56,,Juliana DE MENIS CAMPOS,17 OCT 1996,BRA,1,,Castellón (ESP),26 JUN 2018,1133.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14545924,toplist
33.0,4.55,,Angelina ZHUK-KRASNOVA,07 FEB 1991,RUS,2,,Moskva (RUS) (i),17 JAN 2018,1130.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14299934,toplist
33.0,4.55,,Jiřina PTÁČNÍKOVÁ,20 MAY 1986,CZE,1f1,,Praha (CZE) (i),13 FEB 2018,1130.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14262790,toplist
33.0,4.55,,Aksana GATAULLINA,17 JUL 2000,ANA,1,,St. Petersburg (RUS) (i),23 FEB 2018,1130.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14675770,toplist
36.0,4.53,,Molly CAUDERY,17 MAR 2000,GBR,1,,Mannheim (GER),23 JUN 2018,1124.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14688948,toplist
37.0,4.52,,Katharina BAUER,12 JUN 1990,GER,1,,Dortmund (GER) (i),21 JAN 2018,1120.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14276980,toplist
38.0,4.51,,Friedelinde PETERSHOFEN,19 AUG 1995,GER,3,,Potsdam (GER) (i),19 JAN 2018,1117.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14477527,toplist
38.0,4.51,,Kristen BROWN,16 MAY 1992,USA,5,,"Albuquerque, NM (USA) (i)",18 FEB 2018,1117.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14306603,toplist
38.0,4.51,,Amálie ŠVÁBÍKOVÁ,22 NOV 1999,CZE,1,,"Ratinan Stadion, Tampere (FIN)",12 JUL 2018,1117.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14605824,toplist
41.0,4.5,,Anjuli KNÄSCHE,18 OCT 1993,GER,1,,Hamburg (GER) (i),04 FEB 2018,1114.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14373304,toplist
41.0,4.5,,Polina KNOROZ,20 JUL 1999,RUS,1,,Volgograd (RUS) (i),06 FEB 2018,1114.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14623073,toplist
41.0,4.5,,Kortney ROSS,26 JUL 1992,USA,6,,"Des Moines, IA (USA)",28 APR 2018,1114.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14368389,toplist
41.0,4.5,,Lene Onsrud RETZIUS,04 JAN 1996,NOR,1,,Oslo (NOR),30 MAY 2018,1114.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14458694,toplist
41.0,4.5,,Marion LOTOUT,19 NOV 1989,FRA,1,,Pezenas (FRA),09 JUN 2018,1114.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14256580,toplist
41.0,4.5,,Tina ŠUTEJ,07 NOV 1988,SLO,1,,Ried im Innkreis (AUT),15 JUN 2018,1114.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14300261,toplist
41.0,4.5,,Justyna ŚMIETANKA,24 SEP 1994,POL,1,,Lublin (POL),21 JUL 2018,1114.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14593113,toplist
48.0,4.47,,Lucy BRYAN,22 MAY 1995,GBR,1,,"Akron, OH (USA) (i)",03 FEB 2018,1105.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14403126,toplist
49.0,4.46,,Tatyana SHVYDKINA,08 MAY 1990,RUS,3,,Moskva (RUS) (i),04 FEB 2018,1102.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14432300,toplist
49.0,4.46,,Bridget GUY,18 MAR 1996,USA,1,,"Charlottesville, VA (USA)",20 APR 2018,1102.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14591201,toplist
49.0,4.46,,Eleni-Klaoudia POLAK,09 SEP 1996,GRE,5,,Athina (GRE),22 JUN 2018,1102.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14608040,toplist
52.0,4.45,,Michaela MEIJER,30 JUL 1993,SWE,1,,Malmö (SWE) (i),27 JAN 2018,1099.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14302210,toplist
52.0,4.45,,Alyona LUTKOVSKAYA,15 MAR 1996,ANA,4,,Moskva (RUS) (i),04 FEB 2018,1099.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14457655,toplist
52.0,4.45,,Minna NIKKANEN,09 APR 1988,FIN,1,,Uppsala (SWE) (i),11 FEB 2018,1099.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14259185,toplist
52.0,4.45,,Lakan TAYLOR,21 JUN 1995,USA,7,,"Austin, TX (USA)",31 MAR 2018,1099.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14490445,toplist
52.0,4.45,,Madison HEATH,03 NOV 1995,USA,8,,"Austin, TX (USA)",31 MAR 2018,1099.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14542298,toplist
52.0,4.45,,Yelizaveta BONDARENKO,01 JUL 1999,ANA,1,,Chelyabinsk (RUS),22 JUN 2018,1099.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14630695,toplist
52.0,4.45,,Sydney WALTER,15 NOV 1993,USA,6,,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2018,1099.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14476295,toplist
52.0,4.45,,Carolin HINGST,18 SEP 1980,GER,,,Erding (GER),07 JUL 2018,1099.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14278051,toplist
52.0,4.45,,Irina IVANOVA,19 APR 1996,RUS,4,,Kazan (RUS),20 JUL 2018,1099.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14682961,toplist
52.0,4.45,,Stefanie DAUBER,31 JUL 1987,GER,2,,Nürnberg (GER),22 JUL 2018,1099.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14277316,toplist
52.0,4.45,,Monica CLEMENTE,20 MAY 1996,ESP,1,,Getafe (ESP),22 JUL 2018,1099.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14567464,toplist
52.0,4.45,,Maialen AXPE,04 MAY 1993,ESP,2,,Getafe (ESP),22 JUL 2018,1099.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14376598,toplist
52.0,4.45,,Angelica MOSER,09 OCT 1997,SUI,2,,Schaan (LIE),08 SEP 2018,1099.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14450465,toplist
52.0,4.45,,Olivia MCTAGGART,09 JAN 2000,NZL,1,,Auckland (NZL),17 NOV 2018,1099.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14684694,toplist
66.0,4.42,,Romana MALÁČOVÁ,15 MAY 1987,CZE,1,,"Atletická hala, Ostrava (CZE) (i)",25 JAN 2018,1089.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14262927,toplist
66.0,4.42,,Femke PLUIM,10 MAY 1994,NED,4,,Liévin (FRA) (i),13 FEB 2018,1089.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14509462,toplist
66.0,4.42,,Alice MOINDROT,20 AUG 1999,FRA,1f2,,Aubière (FRA),16 JUN 2018,1089.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14621471,toplist
66.0,4.42,,Rachel BAXTER,05 APR 1999,USA,1,,"Bloomington, IN (USA)",17 JUN 2018,1089.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14681169,toplist
70.0,4.41,,Marion FIACK,13 OCT 1992,FRA,3f1,,Orléans (FRA) (i),13 JAN 2018,1086.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14363525,toplist
70.0,4.41,,Martina SCHULTZE,12 SEP 1990,GER,5,,Potsdam (GER) (i),19 JAN 2018,1086.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14279706,toplist
70.0,4.41,,Desiree FREIER,24 JUL 1996,USA,5,,"College Station, TX (USA) (i)",10 MAR 2018,1086.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14466923,toplist
70.0,4.41,,Maddie GARDNER,,USA,2,,"Charlottesville, VA (USA)",20 APR 2018,1086.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14681469,toplist
74.0,4.4,,Regine BAKENECKER,05 APR 1993,GER,4,,Dortmund (GER) (i),21 JAN 2018,1083.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14373477,toplist
74.0,4.4,,Elizaveta PARNOVA,09 MAY 1994,AUS,2,,Perth (AUS),09 FEB 2018,1083.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14271509,toplist
74.0,4.4,,Saga ANDERSSON,30 MAR 2000,FIN,1,,Helsinki (FIN) (i),17 FEB 2018,1083.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14544648,toplist
74.0,4.4,,Qiaoling CHEN,22 NOV 1999,CHN,1,,Xianlin (CHN) (i),07 MAR 2018,1083.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14637842,toplist
74.0,4.4,,Marion BUISSON,19 FEB 1988,FRA,3,,Albi (FRA),07 JUL 2018,1083.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14258245,toplist
74.0,4.4,,Roberta BRUNI,08 MAR 1994,ITA,1,,Rieti (ITA),29 AUG 2018,1083.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14400947,toplist
74.0,4.4,,Lyudmila PETROVA,15 DEC 1993,RUS,1,,Omsk (RUS) (i),22 DEC 2018,1083.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14451139,toplist
81.0,4.38,,Laura TAYLOR,22 APR 1996,USA,2,,"Lexington, KY (USA) (i)",03 FEB 2018,1077.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14591308,toplist
82.0,4.37,,Thiziri DACI,15 DEC 1997,FRA,1,,Clermont-Ferrand (FRA) (i),24 FEB 2018,1074.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14493265,toplist
83.0,4.36,,Bonnie DRAXLER,13 OCT 1995,USA,1,,"San Diego, CA (USA)",06 APR 2018,1071.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14486883,toplist
83.0,4.36,,Kally LONG,28 AUG 1995,USA,4,,"Fayetteville, AR (USA)",28 APR 2018,1071.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14466924,toplist
83.0,4.36,,Taylor AMANN,,USA,1,,"Bloomington, IN (USA)",11 MAY 2018,1071.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14592269,toplist
83.0,4.36,,Sonia MALAVISI,31 OCT 1994,ITA,7,,Athina (GRE),22 JUN 2018,1071.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14436638,toplist
83.0,4.36,,Reena KOLL,15 NOV 1996,EST,1f1,,Tartu (EST),25 JUL 2018,1071.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14389375,toplist
88.0,4.35,,Elisa MOLINAROLO,29 JAN 1994,ITA,1,,Padova (ITA) (i),20 JAN 2018,1068.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14488967,toplist
88.0,4.35,,Lindsey MURRAY,22 JUL 1996,USA,3,,"Knoxville, TN (USA)",13 MAY 2018,1068.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14594066,toplist
88.0,4.35,,Kamila PRZYBYŁA,03 MAY 1996,POL,4,,Bydgoszcz (POL),29 MAY 2018,1068.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14509649,toplist
88.0,4.35,,Stiliani-Iro LEDAKI,18 JUL 1988,GRE,3,,"Filothei Stadium, Athina (GRE)",13 JUN 2018,1068.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14280751,toplist
88.0,4.35,,Malen RUIZ DE AZUA,17 NOV 1995,ESP,1,,Valladolid (ESP),16 JUN 2018,1068.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14407198,toplist
88.0,4.35,,Lea BACHMANN,25 JUN 1996,SUI,1,,Winterthur (SUI),27 JUN 2018,1068.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14450468,toplist
88.0,4.35,,Mallaury SAUTEREAU,01 AUG 1996,FRA,1,,Niort (FRA),14 JUL 2018,1068.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14547412,toplist
88.0,4.35,,Miren BARTOLOMÉ,02 JAN 1998,ESP,3,,Getafe (ESP),22 JUL 2018,1068.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14677414,toplist
88.0,4.35,,Carolina MOLL,28 APR 1994,USA,3,,"Greenville, SC (USA)",27 JUL 2018,1068.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14432033,toplist
88.0,4.35,,Jill MAROIS,08 JUN 1994,USA,7,,"Greenville, SC (USA)",27 JUL 2018,1068.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14568982,toplist
88.0,4.35,,Buse ARIKAZAN,08 JUL 1994,TUR,1,,Bursa (TUR),15 AUG 2018,1068.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14426529,toplist
99.0,4.34,,Andrea WILLIS,26 JUL 1998,USA,2,,"Waco, TX (USA)",12 MAY 2018,1065.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14649264,toplist
100.0,4.33,,Demet PARLAK,26 JUL 1996,TUR,1,,Istanbul (TUR) (i),03 FEB 2018,1061.0,women_PV,2018,https://worldathletics.org/athletes/athlete=14442373,toplist
1.0,4.95,,Anzhelika SIDOROVA,28 JUN 1991,ANA,1,,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1255.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14299350,toplist
2.0,4.91,,Jennifer SUHR,05 FEB 1982,USA,1,,"Austin, TX (USA)",30 MAR 2019,1242.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14322231,toplist
3.0,4.9,,Sandi MORRIS,08 JUL 1992,USA,2,,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1239.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14373498,toplist
4.0,4.86,,Katie NAGEOTTE,13 JUN 1991,USA,1,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1227.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14373744,toplist
5.0,4.85,,Eliza MCCARTNEY,11 DEC 1996,NZL,1,,Hastings (NZL),26 JAN 2019,1224.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14464500,toplist
5.0,4.85,,Aikaterini STEFANIDI,04 FEB 1990,GRE,3,,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1224.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14280914,toplist
7.0,4.82,,Alysha NEWMAN,29 JUN 1994,CAN,1,,"Stade Charléty, Paris (FRA)",24 AUG 2019,1214.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14376225,toplist
8.0,4.81,,Holly BRADSHAW,02 NOV 1991,GBR,1,,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1211.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14371556,toplist
8.0,4.81,,Nikoleta KYRIAKOPOULOU,21 MAR 1986,GRE,3,,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1211.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14280697,toplist
8.0,4.81,,Angelica BENGTSSON,08 JUL 1993,SWE,1,,Clermont-Ferrand (FRA) (i),24 FEB 2019,1211.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14301706,toplist
11.0,4.75,,Michaela MEIJER,30 JUL 1993,SWE,1,,"Rud, Bærum (NOR) (i)",10 FEB 2019,1192.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14302210,toplist
11.0,4.75,,Yarisley SILVA,01 JUN 1987,CUB,1,,"Estadio Atlético de la VIDENA, Lima (PER)",08 AUG 2019,1192.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14263377,toplist
13.0,4.73,,Ninon GUILLON-ROMARIN,15 APR 1995,FRA,3,,Clermont-Ferrand (FRA) (i),24 FEB 2019,1186.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14447178,toplist
13.0,4.73,,Olivia GRUVER,29 JUL 1997,USA,1,,"Palo Alto, CA (USA)",29 MAR 2019,1186.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14635664,toplist
13.0,4.73,,Tina ŠUTEJ,07 NOV 1988,SLO,1,,Velenje (SLO),15 SEP 2019,1186.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14300261,toplist
16.0,4.72,,Ling LI,06 JUL 1989,CHN,2,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2019,1183.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14266007,toplist
17.0,4.7,,Huiqin XU,04 SEP 1993,CHN,3,,Jockgrim (GER),17 JUL 2019,1177.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14335475,toplist
17.0,4.7,,Emily GROVE,22 MAY 1993,USA,2,,"Omaha, NE (USA)",01 AUG 2019,1177.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14443646,toplist
17.0,4.7,,Iryna ZHUK,26 JAN 1993,BLR,1,,Minsk (BLR),30 AUG 2019,1177.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14387681,toplist
17.0,4.7,,Robeilys PEINADO,26 NOV 1997,VEN,5,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1177.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14497034,toplist
21.0,4.68,,Lexi JACOBUS,20 NOV 1996,USA,1,,"Fayetteville, AR (USA) (i)",23 FEB 2019,1170.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14507478,toplist
22.0,4.65,,Angelica MOSER,09 OCT 1997,SUI,4,,"Emirates Arena, Glasgow (GBR) (i)",03 MAR 2019,1161.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14450465,toplist
22.0,4.65,,Annie RHODES-JOHNIGAN,13 MAY 1995,USA,1,,"Torrance, CA (USA)",20 APR 2019,1161.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14466922,toplist
24.0,4.63,,Lisa RYZIH,27 SEP 1988,GER,5,,"Messehalle, Karlsruhe (GER) (i)",02 FEB 2019,1155.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14279473,toplist
24.0,4.63,,Kortney ROSS,26 JUL 1992,USA,1,,"Albuquerque, NM (USA) (i)",09 FEB 2019,1155.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14368389,toplist
26.0,4.61,,Angelina ZHUK-KRASNOVA,07 FEB 1991,RUS,2,,Cheboksary (RUS),25 JUL 2019,1148.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14299934,toplist
27.0,4.6,,Tori HOGGARD,20 NOV 1996,USA,2,,"Fayetteville, AR (USA) (i)",23 FEB 2019,1145.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14566042,toplist
27.0,4.6,,Elizaveta PARNOVA,09 MAY 1994,AUS,1,,Townsville (AUS),28 JUN 2019,1145.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14271509,toplist
27.0,4.6,,Irina IVANOVA,19 APR 1996,RUS,1,,Chelyabinsk (RUS),12 JUL 2019,1145.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14682961,toplist
27.0,4.6,,Daylis CABALLERO VEGA,06 MAR 1988,USA,5,,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019,1145.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14263656,toplist
31.0,4.59,,Morgann LELEUX,14 NOV 1992,USA,2,,Eaubonne (FRA) (i),12 FEB 2019,1142.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14315238,toplist
32.0,4.57,,Olga MULLINA,01 AUG 1992,ANA,1,,Tatabánya (HUN),03 JUN 2019,1136.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14442662,toplist
33.0,4.56,,Kristen LELAND,01 JUL 1992,USA,3,,"New York, NY (USA) (i)",24 FEB 2019,1133.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14411359,toplist
33.0,4.56,,Bonnie DRAXLER,13 OCT 1995,USA,2,,"Birmingham, AL (USA) (i)",09 MAR 2019,1133.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14486883,toplist
33.0,4.56,,Romana MALÁČOVÁ,15 MAY 1987,CZE,1,,Recklinghausen (GER),31 MAY 2019,1133.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14262927,toplist
33.0,4.56,,Polina KNOROZ,20 JUL 1999,RUS,1,,Kaluga (RUS),15 JUN 2019,1133.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14623073,toplist
33.0,4.56,,Megan CLARK,10 JUN 1994,USA,2,,"Chula Vista, CA (USA)",13 JUL 2019,1133.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14464029,toplist
33.0,4.56,,Alyona LUTKOVSKAYA,15 MAR 1996,ANA,4,,Cheboksary (RUS),25 JUL 2019,1133.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14457655,toplist
33.0,4.56,,Maryna KYLYPKO,10 NOV 1995,UKR,2,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",10 AUG 2019,1133.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14455242,toplist
33.0,4.56,,Kelsie AHBE,06 JUL 1991,CAN,1,,"Jonesboro, AR (USA) (i)",16 AUG 2019,1133.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14304560,toplist
41.0,4.55,,Katharina BAUER,12 JUN 1990,GER,2,,Leipzig (GER) (i),16 FEB 2019,1130.0,women_PV,2019,https://worldathletics.org/athletes/athlete=14276980,toplist
