Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score,discipline,year,ProfileURL,source
43.0,20.26,0.1,Rodney ROWE,17 MAR 1997,USA,1qf1,,"Tampa, FL (USA)",26 MAY 2018,1179.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14689481,toplist
43.0,20.26,1.1,Jaron FLOURNOY,24 NOV 1996,USA,2sf1,,"Eugene, OR (USA)",06 JUN 2018,1179.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14647543,toplist
43.0,20.26,0.4,Reynier MENA,21 NOV 1996,CUB,4sf2,,Barranquilla (COL),31 JUL 2018,1179.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14518308,toplist
46.0,20.27,1.6,Dedric DUKES,04 FEB 1992,USA,2f2,,"Austin, TX (USA)",31 MAR 2018,1178.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14236857,toplist
46.0,20.27,1.4,Leon REID,26 JUL 1994,GBR,1h2,,Birmingham (GBR),01 JUL 2018,1178.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14427999,toplist
48.0,20.28,1.8,Andre EWERS,07 JUN 1995,JAM,1h4,,"Tampa, FL (USA)",25 MAY 2018,1176.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14578766,toplist
48.0,20.28,0.7,Churandy MARTINA,03 JUL 1984,NED,1f1,,Kortrijk (BEL),14 JUL 2018,1176.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14180965,toplist
50.0,20.3,1.0,McKinley WEST,,USA,1h6,,"Tampa, FL (USA)",25 MAY 2018,1173.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14703331,toplist
51.0,20.32,0.1,Julius MORRIS,14 APR 1994,MNT,1,,"Houston, TX (USA)",13 MAY 2018,1170.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14520306,toplist
52.0,20.33,1.6,Paulo André CAMILO,20 AUG 1998,BRA,2f1,,"Auburn, AL (USA)",21 APR 2018,1169.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14699143,toplist
52.0,20.33,0.8,Keitavious WALTER,16 APR 1996,USA,3,,"Knoxville, TN (USA)",13 MAY 2018,1169.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14633625,toplist
54.0,20.34,0.8,Shota IIZUKA,25 JUN 1991,JPN,1,,Yamaguchi (JPN),24 JUN 2018,1167.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14327811,toplist
54.0,20.34,1.4,Serhiy SMELYK,19 APR 1987,UKR,1f11,,Kropyvnytskiy (UKR),26 JUN 2018,1167.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14230624,toplist
54.0,20.34,0.1,Jorge VIDES,24 NOV 1992,BRA,1,,Trujillo (PER),26 AUG 2018,1167.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14434411,toplist
57.0,20.35,0.0,Christopher TAYLOR,01 OCT 1999,JAM,1,,Kingston (JAM),24 MAR 2018,1165.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14635736,toplist
58.0,20.36,2.0,Marcus PARKER,09 OCT 1997,USA,1f1,,"Canyon, TX (USA)",22 APR 2018,1164.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14622580,toplist
58.0,20.36,-0.2,Nigel ELLIS,08 AUG 1997,JAM,1,,Kingston (JAM),09 JUN 2018,1165.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14576547,toplist
60.0,20.37,0.1,Chris JEFFERSON,,USA,1,,"San Antonio, TX (USA)",06 MAY 2018,1162.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14568205,toplist
60.0,20.37,1.2,Aleixo Platini MENGA,29 SEP 1987,GER,1f2,,Mannheim (GER),24 JUN 2018,1162.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14193693,toplist
62.0,20.38,1.1,Kenzo COTTON,13 MAY 1996,USA,4sf1,,"Eugene, OR (USA)",06 JUN 2018,1161.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14487212,toplist
62.0,20.38,-0.2,Bryce ROBINSON,13 NOV 1993,USA,2,,Kingston (JAM),09 JUN 2018,1162.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14507493,toplist
62.0,20.38,-0.2,Gavin SMELLIE,26 JUN 1986,CAN,1f1,,Toronto (CAN),19 JUN 2018,1162.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14173481,toplist
62.0,20.38,1.5,Andrew HUDSON,14 DEC 1996,USA,2sf1,,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2018,1161.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14586216,toplist
62.0,20.38,1.4,Miguel FRANCIS,28 MAR 1995,GBR,2h2,,Birmingham (GBR),01 JUL 2018,1161.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14591255,toplist
62.0,20.38,1.7,Jerome BLAKE,18 AUG 1995,CAN,2,,Ottawa (CAN),07 JUL 2018,1161.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14654737,toplist
68.0,20.39,-0.3,Eric HARRISON JR,18 FEB 1999,USA,1,,"Bloomington, IN (USA)",13 MAY 2018,1160.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14489414,toplist
68.0,20.39,1.0,Akanni HISLOP,01 JUN 1998,TTO,2h6,,"Tampa, FL (USA)",25 MAY 2018,1159.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14578119,toplist
68.0,20.39,0.3,Ge BIE,02 AUG 1992,CHN,1f1,,"Pomona, CA (USA)",02 JUN 2018,1159.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14482234,toplist
68.0,20.39,0.7,Solomon BOCKARIE,18 MAY 1987,NED,8,,"Olympiastadion, Berlin (GER)",09 AUG 2018,1159.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14434756,toplist
72.0,20.4,0.3,Tae-geon PARK,08 MAY 1991,KOR,1,,Jeongseon (KOR),28 JUN 2018,1158.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14328160,toplist
72.0,20.4,0.9,Marcus LAWLER,28 FEB 1995,IRL,2f1,,Cork (IRL),16 JUL 2018,1158.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14428849,toplist
72.0,20.4,1.1,Brendon RODNEY,09 APR 1992,CAN,2f1,,Nové Město nad Metují (CZE),21 JUL 2018,1158.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14400932,toplist
75.0,20.41,1.8,Thando DLODLO,22 APR 1999,RSA,2,,Pretoria (RSA),17 MAR 2018,1156.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14630863,toplist
75.0,20.41,0.6,Fred KERLEY,07 MAY 1995,USA,1f1,,"Tempe, AZ (USA)",17 MAR 2018,1156.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14504382,toplist
75.0,20.41,0.9,Terrance LAIRD,12 OCT 1998,USA,2f1,,"Gainesville, FL (USA)",30 MAR 2018,1156.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14716878,toplist
75.0,20.41,1.8,Amir JAMES,07 DEC 1995,USA,2h4,,"Tampa, FL (USA)",25 MAY 2018,1156.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14644290,toplist
75.0,20.41,0.0,Stuart DUTAMBY,24 APR 1994,FRA,2f1,,Genève (SUI),09 JUN 2018,1156.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14525329,toplist
80.0,20.42,1.0,Terrell SMITH,10 OCT 1994,USA,2f1,,"Lubbock, TX (USA)",27 APR 2018,1155.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14491171,toplist
81.0,20.43,0.9,Riak REESE,23 NOV 1994,USA,3f1,,"Gainesville, FL (USA)",30 MAR 2018,1153.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14516918,toplist
81.0,20.43,1.3,Edmond AMANING,27 OCT 1993,GBR,1f3,,"Clermont, FL (USA)",12 MAY 2018,1153.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14416539,toplist
81.0,20.43,1.0,Renard HOWELL,03 MAR 1995,JAM,4h6,,"Tampa, FL (USA)",25 MAY 2018,1153.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14503175,toplist
81.0,20.43,1.0,Ryan CLARK,,USA,4h6,,"Tampa, FL (USA)",25 MAY 2018,1153.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14706245,toplist
81.0,20.43,0.4,Kenneth BEDNAREK,14 OCT 1998,USA,1h1,,"La Crosse, WI (USA)",01 JUN 2018,1153.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14715244,toplist
81.0,20.43,-0.3,Robin VANDERBEMDEN,10 FEB 1994,BEL,1f1,,Ninove (BEL),28 JUL 2018,1154.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14426238,toplist
87.0,20.44,1.8,Roscoe ENGEL,06 MAR 1989,RSA,3,,Pretoria (RSA),17 MAR 2018,1152.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14330006,toplist
88.0,20.45,,Nick GRAY,02 JUN 1997,USA,1f2,,"Geneva, OH (USA) (i)",24 FEB 2018,0.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14531871,toplist
88.0,20.45,1.8,Chederick VAN WYK,18 FEB 1995,RSA,4,,Pretoria (RSA),17 MAR 2018,1150.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14692617,toplist
88.0,20.45,1.5,Devin QUINN,08 JUN 1996,USA,1f3,,"Oxford, MS (USA)",31 MAR 2018,1150.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14577739,toplist
88.0,20.45,-0.9,Bolade AJOMALE,31 AUG 1995,CAN,1,,"Charlotte, NC (USA)",26 MAY 2018,1155.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14501174,toplist
92.0,20.46,1.3,Andre DE GRASSE,10 NOV 1994,CAN,6,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1149.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14535607,toplist
92.0,20.46,0.1,Cliff RESIAS,08 NOV 1996,BAH,2,,"San Antonio, TX (USA)",06 MAY 2018,1149.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14520395,toplist
92.0,20.46,1.1,Teray SMITH,28 SEP 1994,BAH,2f2,,"Clermont, FL (USA)",12 MAY 2018,1149.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14520325,toplist
92.0,20.46,0.8,Jun YAMASHITA,23 AUG 1997,JPN,3,,Yamaguchi (JPN),24 JUN 2018,1149.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14646753,toplist
92.0,20.46,0.6,Steven MÜLLER,15 SEP 1990,GER,1f1,,Mannheim (GER),24 JUN 2018,1149.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14559362,toplist
92.0,20.46,0.2,Nathon ALLEN,28 OCT 1995,JAM,1f2,,Luzern (SUI),09 JUL 2018,1149.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14540106,toplist
92.0,20.46,1.8,Liemarvin BONEVACIA,05 APR 1989,NED,1f2,,Kortrijk (BEL),14 JUL 2018,1149.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14427350,toplist
92.0,20.46,0.7,Winston GEORGE,19 MAY 1987,GUY,3h3,,Barranquilla (COL),31 JUL 2018,1149.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14434969,toplist
92.0,20.46,1.9,António RODRÍGUES,12 JAN 1993,BRA,2,,Bragança Paulista (BRA),16 SEP 2018,1149.0,men_200m,2018,https://worldathletics.org/athletes/athlete=14381145,toplist
1.0,19.5,-0.1,Noah LYLES,18 JUL 1997,USA,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1300.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14536762,toplist
2.0,19.7,0.7,Michael NORMAN,03 DEC 1997,USA,1,,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,1268.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14588244,toplist
3.0,19.73,0.8,Divine ODUDURU,07 OCT 1996,NGR,1,,"Austin, TX (USA)",07 JUN 2019,1263.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14579422,toplist
4.0,19.82,-0.8,Kenneth BEDNAREK,14 OCT 1998,USA,1,,"Hobbs, NM (USA)",18 MAY 2019,1252.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14715244,toplist
5.0,19.86,0.8,Ramil GULIYEV,29 MAY 1990,TUR,2,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1242.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14178065,toplist
6.0,19.87,-0.1,Alex QUIÑÓNEZ,11 AUG 1989,ECU,2,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1241.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14368885,toplist
6.0,19.87,0.8,Andre DE GRASSE,10 NOV 1994,CAN,3,,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019,1241.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14535607,toplist
8.0,19.88,0.9,Zhenye XIE,17 AUG 1993,CHN,1,,"Olympic Stadium, London (GBR)",21 JUL 2019,1239.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14376449,toplist
9.0,19.91,0.6,Christian COLEMAN,06 MAR 1996,USA,1,,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,1234.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14541956,toplist
10.0,19.93,0.8,Cravon GILLESPIE,31 JUL 1996,USA,2,,"Austin, TX (USA)",07 JUN 2019,1231.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14578228,toplist
11.0,19.95,-0.1,Aaron BROWN,27 MAY 1992,CAN,4,,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1228.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14366482,toplist
12.0,19.97,0.9,Miguel FRANCIS,28 MAR 1995,GBR,2,,"Olympic Stadium, London (GBR)",21 JUL 2019,1225.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14591255,toplist
13.0,19.98,1.5,Alex WILSON,19 SEP 1990,SUI,1f1,,La Chaux-de-Fonds (SUI),30 JUN 2019,1223.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14329085,toplist
14.0,20.03,-0.3,Adam GEMILI,06 OCT 1993,GBR,1sf1,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1216.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14427998,toplist
15.0,20.04,1.4,Steven GARDINER,12 SEP 1995,BAH,1f1,,"Coral Gables, FL (USA)",13 APR 2019,1214.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14578505,toplist
15.0,20.04,1.0,Andrew HUDSON,14 DEC 1996,USA,1qf1,,"Sacramento, CA (USA)",25 MAY 2019,1214.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14586216,toplist
15.0,20.04,1.4,Clarence MUNYAI,20 FEB 1998,RSA,1f1,,Heusden-Zolder (BEL),20 JUL 2019,1214.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14630862,toplist
18.0,20.08,0.9,Bernardo BALOYES,06 JAN 1994,COL,1,,"CNDA, Bragança Paulista (BRA)",28 APR 2019,1207.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14433876,toplist
18.0,20.08,2.0,Joseph Paul AMOAH,12 JAN 1997,GHA,2sf1,,"Austin, TX (USA)",05 JUN 2019,1207.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14775357,toplist
18.0,20.08,0.7,Mario BURKE,18 MAR 1997,BAR,1sf3,,"Austin, TX (USA)",05 JUN 2019,1207.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14520350,toplist
18.0,20.08,0.8,Abdul Hakim SANI BROWN,06 MAR 1999,JPN,3,,"Austin, TX (USA)",07 JUN 2019,1207.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14671546,toplist
22.0,20.09,1.4,Jaron FLOURNOY,24 NOV 1996,USA,1qf2,,"Jacksonville, FL (USA)",25 MAY 2019,1206.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14647543,toplist
22.0,20.09,0.7,Micaiah HARRIS,19 DEC 1998,USA,2sf3,,"Austin, TX (USA)",05 JUN 2019,1206.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14596976,toplist
24.0,20.12,0.4,Rodney ROWE,17 MAR 1997,USA,1,,"Greensboro, NC (USA)",04 MAY 2019,1201.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14689481,toplist
25.0,20.14,1.7,Nick GRAY,02 JUN 1997,USA,1qf1,,"Jacksonville, FL (USA)",25 MAY 2019,1198.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14531871,toplist
25.0,20.14,1.1,Andre EWERS,07 JUN 1995,JAM,2qf3,,"Jacksonville, FL (USA)",25 MAY 2019,1198.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14578766,toplist
25.0,20.14,0.8,Jereem RICHARDS,13 JAN 1994,TTO,1f2,,Port-of-Spain (TTO),28 JUL 2019,1198.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14434521,toplist
28.0,20.15,0.1,Kyle GREAUX,26 APR 1988,TTO,1f1,,"Clermont, FL (USA)",05 MAY 2019,1196.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14526883,toplist
29.0,20.16,1.5,Sydney SIAME,07 OCT 1997,ZAM,2f1,,La Chaux-de-Fonds (SUI),30 JUN 2019,1195.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14656979,toplist
30.0,20.17,0.9,Aldemir GOMES JÚNIOR,08 JUN 1992,BRA,3,,"Olympic Stadium, London (GBR)",21 JUL 2019,1193.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14429482,toplist
31.0,20.21,0.9,Gabriel CONSTANTINO,09 FEB 1995,BRA,2,,"CNDA, Bragança Paulista (BRA)",28 APR 2019,1187.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14481684,toplist
32.0,20.23,0.5,Rasheed DWYER,29 JAN 1989,JAM,1,,Kingston (JAM),23 JUN 2019,1184.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14201966,toplist
32.0,20.23,0.8,Yohan BLAKE,26 DEC 1989,JAM,2h3,,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1184.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14201842,toplist
34.0,20.24,0.9,Akeem BLOOMFIELD,10 NOV 1997,JAM,1f1,,"Coral Gables, FL (USA)",16 MAR 2019,1182.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14629292,toplist
34.0,20.24,0.9,Yuki KOIKE,15 MAY 1995,JPN,4,,"Olympic Stadium, London (GBR)",21 JUL 2019,1182.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14547883,toplist
34.0,20.24,0.5,Zharnel HUGHES,13 JUL 1995,GBR,2h2,,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,1182.0,men_200m,2019,https://worldathletics.org/athletes/athlete=14414524,toplist
