Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
13.0,8:16.24,,Emmanuel KIPRONO,14 JUL 1995,KEN,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1183.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14530627,toplist
14.0,8:16.97,,Mahiedine MEKHISSI,15 MAR 1985,FRA,5,,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1180.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14186447,toplist
14.0,8:16.97,,Leonard Kipkemoi BETT,03 NOV 2000,KEN,4,,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,1180.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14802643,toplist
16.0,8:17.08,,Barnabas KIPYEGO,12 JUN 1995,KEN,1,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2018,1180.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14657342,toplist
17.0,8:17.17,,Albert CHEMUTAI,1995,UGA,6,,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1179.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14751121,toplist
18.0,8:17.51,,Tesfaye DERIBA,11 SEP 1998,ETH,5,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1178.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14774179,toplist
19.0,8:18.04,,Kennedy NJIRU,1987,KEN,7,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1175.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14530691,toplist
20.0,8:18.76,,Jairus Kipchoge BIRECH,14 DEC 1992,KEN,6,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1172.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14425940,toplist
21.0,8:19.30,,Fernando CARRO,01 APR 1992,ESP,9,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1170.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14375772,toplist
22.0,8:19.51,,Hicham SIGUENI,30 JAN 1993,MAR,3,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2018,1169.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14375781,toplist
22.0,8:19.51,,Justus LAGAT,20 MAY 1996,KEN,4,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2018,1169.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14590711,toplist
24.0,8:19.61,,Yemane HAILESELASSIE,21 FEB 1998,ERI,2,,Huelva (ESP),08 JUN 2018,1168.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14693560,toplist
25.0,8:20.30,,Mohamed TINDOUFT,12 MAR 1993,MAR,7,,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1165.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14773269,toplist
26.0,8:20.55,,Djilali BEDRANI,01 OCT 1993,FRA,5,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2018,1164.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14423830,toplist
27.0,8:21.08,,Abdelkarim BEN ZAHRA,27 OCT 1998,MAR,3,,Huelva (ESP),08 JUN 2018,1162.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14707140,toplist
28.0,8:21.21,,Hailemariyam AMARE,22 FEB 1997,ETH,7,,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018,1161.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14657460,toplist
29.0,8:21.34,,Tafese SOBOKA,29 SEP 1993,ETH,1f1,,Montbéliard (FRA),01 JUN 2018,1161.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14532477,toplist
30.0,8:22.00,,John KOECH,23 AUG 1995,BRN,8,,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1158.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14530682,toplist
31.0,8:22.40,,Maksim YAKUSHEV,15 MAR 1992,RUS,1,,Kazan (RUS),20 JUL 2018,1156.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14414479,toplist
32.0,8:22.55,,Wilberforce Chemiat KONES,19 SEP 1993,KEN,2,,Liège (BEL),18 JUL 2018,1155.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14755096,toplist
33.0,8:22.68,,Getnet WALE,16 JUL 2000,ETH,9,,"Stade Louis II, Monaco (MON)",20 JUL 2018,1155.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14760253,toplist
34.0,8:22.79,,Hosein KEYHANI,26 APR 1990,IRI,1,,Jakarta (INA),27 AUG 2018,1154.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14408592,toplist
35.0,8:23.22,,Paul Kipsiele KOECH,10 NOV 1981,KEN,8,,"Hayward Field, Eugene, OR (USA)",26 MAY 2018,1152.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14208637,toplist
36.0,8:23.54,,Napoleon SOLOMON,14 FEB 1994,SWE,11,,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1151.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14428824,toplist
37.0,8:23.65,,Mohamed ISMAIL,01 JAN 1997,DJI,8,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2018,1150.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14661612,toplist
38.0,8:23.79,,Tolosa NURGI,29 MAR 1990,ETH,4f1,,Montbéliard (FRA),01 JUN 2018,1150.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14593399,toplist
39.0,8:24.66,,Andrew BAYER,03 FEB 1990,USA,3,,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2018,1146.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14360463,toplist
40.0,8:25.30,,Hillary Kipsang YEGO,02 APR 1992,TUR,2,,Sollentuna (SWE),28 JUN 2018,1143.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14375963,toplist
41.0,8:25.35,,Takele NIGATE,02 OCT 1999,ETH,1,,"Ratinan Stadion, Tampere (FIN)",15 JUL 2018,1143.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14800835,toplist
42.0,8:25.38,,Isaac UPDIKE,21 MAR 1992,USA,1f1,,Kortrijk (BEL),14 JUL 2018,1143.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14470536,toplist
43.0,8:25.49,,Clement Kimutai KEMBOI,10 FEB 1992,KEN,7,,Huelva (ESP),08 JUN 2018,1142.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14425950,toplist
44.0,8:26.02,,Ahmed ABDELWAHED,26 MAY 1996,ITA,2f1,,Kortrijk (BEL),14 JUL 2018,1140.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14545375,toplist
45.0,8:26.14,,Amor BEN YAHIA,01 JUL 1985,TUN,2,,Tarragona (ESP),27 JUN 2018,1139.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14229127,toplist
46.0,8:26.18,,Martin GRAU,26 MAR 1992,GER,5,,Dessau (GER),08 JUN 2018,1139.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14374909,toplist
47.0,8:26.24,,Joash KIPLIMO,21 MAY 1991,KEN,8,,Huelva (ESP),08 JUN 2018,1139.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14420236,toplist
48.0,8:26.51,,Zak SEDDON,28 JUN 1994,GBR,2,,Rehlingen (GER),20 MAY 2018,1138.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14386241,toplist
49.0,8:26.52,,Philemon Kiplagat RUTO,20 SEP 2001,KEN,2,,Nairobi (KEN),11 JUN 2018,1137.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14758181,toplist
50.0,8:26.91,,Sebastián MARTOS,20 JUN 1989,ESP,9,,Huelva (ESP),08 JUN 2018,1136.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14165762,toplist
51.0,8:27.08,,Yoann KOWAL,28 MAY 1987,FRA,5f1,,Montbéliard (FRA),01 JUN 2018,1135.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14185672,toplist
52.0,8:27.2h,,Mounaime SASSIOUI,20 MAR 1995,MAR,1,,Rabat (MAR),23 MAY 2018,1134.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14646832,toplist
53.0,8:27.25,,Jonathan ROMEO,13 AUG 1994,ESP,9,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2018,1134.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14458888,toplist
54.0,8:27.46,,Hichem BOUCHICHA,19 MAY 1989,ALG,3,,Rehlingen (GER),20 MAY 2018,1133.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14428442,toplist
55.0,8:27.57,,Cleophas Kandie MEYAN,14 AUG 2000,KEN,13,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018,1133.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14695631,toplist
56.0,8:27.71,,Daniel ARCE,22 APR 1992,ESP,1f1,,Oordegem (BEL),26 MAY 2018,1132.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14420300,toplist
57.0,8:27.72,,Krystian ZALEWSKI,11 APR 1989,POL,10,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2018,1132.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14217925,toplist
57.0,8:27.72,,Abdoullah BAMOUSSA,08 JUN 1986,ITA,3f1,,Kortrijk (BEL),14 JUL 2018,1132.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14333849,toplist
59.0,8:28.10,,Yohanes CHIAPPINELLI,18 AUG 1997,ITA,15,,"Stadio Olimpico, Roma (ITA)",31 MAY 2018,1130.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14577970,toplist
60.0,8:28.18,,Eric PEÑALVER,23 SEP 1993,ESP,2f1,,Oordegem (BEL),26 MAY 2018,1130.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14480449,toplist
61.0,8:28.21,,Yaser Salem BAGHARAB,01 JAN 1998,QAT,2,,Jakarta (INA),27 AUG 2018,1130.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14651434,toplist
62.0,8:28.23,,Osama ZOGHLAMI,19 JUN 1994,ITA,4,,Rehlingen (GER),20 MAY 2018,1130.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14530462,toplist
63.0,8:28.39,,Stanley Kipkoech KEBENEI,06 NOV 1989,USA,4,,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2018,1129.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14458880,toplist
64.0,8:28.48,,Topi RAITANEN,07 FEB 1996,FIN,1h1,,"Olympiastadion, Berlin (GER)",07 AUG 2018,1129.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14551131,toplist
65.0,8:28.55,,Jordan MANN,12 JAN 1993,USA,5,,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2018,1128.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14569502,toplist
66.0,8:28.62,,M.J. ERB,02 FEB 1994,USA,4h1,,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018,1128.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14529264,toplist
67.0,8:28.70,,Ildar NADYROV,22 APR 1994,RUS,2,,Kazan (RUS),20 JUL 2018,1128.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14513731,toplist
68.0,8:28.74,,Travis MAHONEY,25 JUL 1990,USA,5h1,,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018,1128.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14362500,toplist
69.0,8:28.78,,Mitko TSENOV,13 JUN 1993,BUL,6,,"Bregyó Athletic Center, Székesfehérvár (HUN)",02 JUL 2018,1127.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14376708,toplist
70.0,8:28.84,,Kaur KIVISTIK,29 APR 1991,EST,5h2,,"Olympiastadion, Berlin (GER)",07 AUG 2018,1127.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14408165,toplist
71.0,8:28.88,,Haron LAGAT,15 AUG 1983,USA,6,,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2018,1127.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14208829,toplist
72.0,8:29.04,,Altobeli SILVA,03 DEC 1990,BRA,4,,Sollentuna (SWE),28 JUN 2018,1126.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14407523,toplist
73.0,8:29.11,,Brian SHRADER,22 JUL 1991,USA,3,,Liège (BEL),18 JUL 2018,1126.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14459356,toplist
74.0,8:29.14,,Kazuya SHIOJIRI,08 NOV 1996,JPN,1,,Yamaguchi (JPN),24 JUN 2018,1126.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14648834,toplist
75.0,8:29.31,,Abdelhamid ZERRIFI,20 JUN 1986,FRA,11,,"Stade Raymond Petit, Tomblaine (FRA)",27 JUN 2018,1125.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14180600,toplist
76.0,8:29.41,,Tom Erling KÅRBØ,04 FEB 1989,NOR,1,,Leiden (NED),09 JUN 2018,1125.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14215263,toplist
77.0,8:29.42,,Yuriy KLOPTSOV,22 DEC 1989,RUS,3,,Kazan (RUS),20 JUL 2018,1125.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14432286,toplist
78.0,8:29.77,,Mason FERLIC,05 AUG 1993,USA,4,,Liège (BEL),18 JUL 2018,1123.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14522389,toplist
79.0,8:29.80,,Avinash Mukund SABLE,13 SEP 1994,IND,1,,Bhubaneshwar (IND),28 SEP 2018,1123.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14778911,toplist
80.0,8:29.95,,Andrey FARNOSOV,09 JUL 1980,RUS,4,,Kazan (RUS),20 JUL 2018,1122.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14222139,toplist
81.0,8:30.10,,Aidan TOOKER,26 JUN 1998,USA,6h1,,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018,1122.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14636631,toplist
82.0,8:30.16,,Ieuan THOMAS,17 JUL 1989,GBR,2,,Leiden (NED),09 JUN 2018,1121.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14190982,toplist
83.0,8:30.29,,Joshua THOMPSON,09 MAY 1993,USA,5f1,,Kortrijk (BEL),14 JUL 2018,1121.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14739284,toplist
84.0,8:30.44,,Ole HESSELBJERG,23 APR 1990,DEN,8h2,,"Olympiastadion, Berlin (GER)",07 AUG 2018,1120.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14167942,toplist
85.0,8:30.52,,Jonathan HOPKINS,03 JUN 1992,GBR,3f1,,Oordegem (BEL),26 MAY 2018,1120.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14425330,toplist
86.0,8:30.69,,Tripp HURT,30 OCT 1992,USA,6f1,,Kortrijk (BEL),14 JUL 2018,1119.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14511131,toplist
87.0,8:30.75,,Jonathan Muia NDIKU,18 SEP 1991,KEN,1,,Osaka (JPN),22 SEP 2018,1119.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14209367,toplist
88.0,8:30.98,,Kosei YAMAGUCHI,19 AUG 1991,JPN,6,,Liège (BEL),18 JUL 2018,1118.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14428736,toplist
89.0,8:31.26,,Isaac YEGO,18 APR 1989,KEN,13,,Huelva (ESP),08 JUN 2018,1117.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14585378,toplist
90.0,8:31.41,,Abdelaziz MERZOUGUI,30 AUG 1991,ESP,14,,Huelva (ESP),08 JUN 2018,1116.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14165696,toplist
91.0,8:31.43,,Dylan BLANKENBAKER,06 JAN 1994,USA,3f2,,"Palo Alto, CA (USA)",03 MAY 2018,1116.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14588209,toplist
92.0,8:31.45,,Ezekiel KEMBOI,25 MAY 1982,KEN,4h2,,Nairobi (KEN),21 JUN 2018,1116.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14207908,toplist
93.0,8:31.61,,Donald CABRAL,12 DEC 1989,USA,7h1,,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018,1115.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14363391,toplist
94.0,8:31.81,,Patrick KARL,03 MAY 1996,GER,2,,Pfungstadt (GER),11 JUL 2018,1114.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14530797,toplist
95.0,8:31.86,,Festus KIPRONO,29 DEC 1995,KEN,5h2,,Nairobi (KEN),21 JUN 2018,1114.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14479180,toplist
96.0,8:31.91,,Jamaine COLEMAN,22 SEP 1995,GBR,8,,Liège (BEL),18 JUL 2018,1114.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14476387,toplist
97.0,8:32.08,,Wesley LANGAT,07 JUL 1994,KEN,6h2,,Nairobi (KEN),21 JUN 2018,1113.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14746631,toplist
98.0,8:32.20,,Ivan LUKYANOV,31 JAN 1981,RUS,3,,Zhukovskiy (RUS),30 JUN 2018,1112.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14212711,toplist
99.0,8:32.23,,Obsa ALI,17 FEB 1996,USA,1,,"Eugene, OR (USA)",08 JUN 2018,1112.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14678904,toplist
100.0,8:32.37,,Daniel KIPCHUMBA,12 DEC 1997,KEN,3,,Nairobi (KEN),17 FEB 2018,1112.0,men_3000sc,2018,https://worldathletics.org/athletes/athlete=14748400,toplist
1.0,8:01.35,,Conseslus KIPRUTO,08 DEC 1994,KEN,1,,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1252.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14479159,toplist
2.0,8:01.36,,Lamecha GIRMA,26 NOV 2000,ETH,2,,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1252.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14848765,toplist
3.0,8:03.76,,Soufiane EL BAKKALI,07 JAN 1996,MAR,3,,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1241.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14590424,toplist
4.0,8:05.12,,Benjamin KIGEN,05 JUL 1993,KEN,2,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1234.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14590800,toplist
5.0,8:05.21,,Getnet WALE,16 JUL 2000,ETH,4,,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1234.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14760253,toplist
6.0,8:05.23,,Djilali BEDRANI,01 OCT 1993,FRA,5,,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1234.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14423830,toplist
7.0,8:05.69,,Fernando CARRO,01 APR 1992,ESP,4,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1232.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14375772,toplist
8.0,8:05.72,,Abraham KIBIWOT,06 APR 1996,KEN,5,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1232.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14657344,toplist
9.0,8:06.48,,Chala BEYO,18 JAN 1996,ETH,2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1228.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14660572,toplist
10.0,8:08.41,,Hillary BOR,22 NOV 1989,USA,2,,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1219.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14232976,toplist
11.0,8:08.61,,Leonard Kipkemoi BETT,03 NOV 2000,KEN,3,,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1218.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14802643,toplist
12.0,8:09.50,,Takele NIGATE,02 OCT 1999,ETH,8,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1214.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14800835,toplist
13.0,8:11.15,,Stanley Kipkoech KEBENEI,06 NOV 1989,USA,10,,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1207.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14458880,toplist
14.0,8:11.26,,Lawrence Kemboi KIPSANG,15 JUN 1993,KEN,3,,"Olympic Stadium, Nanjing (CHN)",21 MAY 2019,1206.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14479203,toplist
15.0,8:11.47,,Nicholas Kiptonui BETT,20 DEC 1996,KEN,9,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1205.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14590710,toplist
16.0,8:12.29,,Albert CHEMUTAI,1995,UGA,10,,"Stade Louis II, Monaco (MON)",12 JUL 2019,1201.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14751121,toplist
17.0,8:12.47,,Andrew BAYER,03 FEB 1990,USA,12,,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1201.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14360463,toplist
18.0,8:12.89,,Mohamed TINDOUFT,12 MAR 1993,MAR,6,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1199.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14773269,toplist
19.0,8:12.93,,Barnabas KIPYEGO,12 JUN 1995,KEN,5,,"Olympic Stadium, Nanjing (CHN)",21 MAY 2019,1198.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14657342,toplist
20.0,8:13.12,,Matthew HUGHES,03 AUG 1989,CAN,4h1,,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1198.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14174102,toplist
21.0,8:14.49,,Ibrahim EZZAYDOUNI,28 APR 1991,ESP,8,,"Stade Charléty, Paris (FRA)",24 AUG 2019,1191.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14374875,toplist
22.0,8:14.88,,Tadese TAKELE,03 AUG 2002,ETH,2,,Hengelo (NED),17 JUL 2019,1190.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14894746,toplist
23.0,8:17.07,,Amos KIRUI,09 FEB 1998,KEN,11,,"Stade Charléty, Paris (FRA)",24 AUG 2019,1180.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14661596,toplist
24.0,8:18.12,,Abdelkarim BEN ZAHRA,27 OCT 1998,MAR,8,,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,1175.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14707140,toplist
25.0,8:20.16,,Daniel ARCE,22 APR 1992,ESP,10,,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,1166.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14420300,toplist
26.0,8:20.78,,John KOECH,23 AUG 1995,BRN,8,,"Olympic Stadium, Nanjing (CHN)",21 MAY 2019,1163.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14530682,toplist
27.0,8:20.88,,Osama ZOGHLAMI,19 JUN 1994,ITA,11,,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,1163.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14530462,toplist
28.0,8:21.28,,Zak SEDDON,28 JUN 1994,GBR,12,,"Stadio Olimpico, Roma (ITA)",06 JUN 2019,1161.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14386241,toplist
29.0,8:21.37,,Avinash Mukund SABLE,13 SEP 1994,IND,13,,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1160.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14778911,toplist
30.0,8:21.47,,Topi RAITANEN,07 FEB 1996,FIN,3,,"Paavo Nurmen Stadion, Turku (FIN)",11 JUN 2019,1160.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14551131,toplist
31.0,8:21.62,,Kennedy NJIRU,1987,KEN,9,,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1159.0,men_3000sc,2019,https://worldathletics.org/athletes/athlete=14530691,toplist
