Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
41,14:50.57,,Janeth Nyiva MUTUNGI,27 AUG 2003,KEN,2f3,,"Egao Kenko Stadium, Kumamoto (JPN)",11 APR 2026,1181,women_5000m,2026,https://worldathletics.org/athletes/athlete=14849583
42,14:50.63,,Alicia MONSON,13 MAY 1998,USA,5f2,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1181,women_5000m,2026,https://worldathletics.org/athletes/athlete=14708276
43,14:50.70,,Esther CHEBET,09 OCT 1997,UGA,4f1,,"Scotstoun Stadium, Glasgow (GBR)",30 JUL 2026,1181,women_5000m,2026,https://worldathletics.org/athletes/athlete=14677914
44,14:51.21,,Doris LEMNGOLE,05 FEB 2002,KEN,1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",14 FEB 2026,1205,women_5000m,2026,https://worldathletics.org/athletes/athlete=15128594
45,14:51.34,,Hannah NUTTALL,07 JUL 1997,GBR,5f1,,"Scotstoun Stadium, Glasgow (GBR)",30 JUL 2026,1180,women_5000m,2026,https://worldathletics.org/athletes/athlete=14523341
46,14:51.39,,Birtukan MOLLA,24 MAY 2005,ETH,2,,"Province Naimette Arena, Liège (BEL)",15 JUL 2026,1180,women_5000m,2026,https://worldathletics.org/athletes/ethiopia/birtukan-molla-15116034
47,14:52.84,,Caroline KARIBA,22 APR 2004,KEN,1f1,,"Municipal Stadium, Kitami (JPN)",11 JUL 2026,1177,women_5000m,2026,https://worldathletics.org/athletes/kenya/caroline-kariba-14965231
48,14:53.77,,Lauren RYAN,15 MAR 1998,AUS,2,,"Drake Stadium, Los Angeles, CA (USA)",23 MAY 2026,1175,women_5000m,2026,https://worldathletics.org/athletes/athlete=14667446
49,14:53.92,,Caroline Makandi GITONGA,12 MAY 1996,KEN,2,,"LAZ Wien, Wien (AUT)",20 JUN 2026,1175,women_5000m,2026,https://worldathletics.org/athletes/athlete=14761963
50,14:54.15,,Karissa SCHWEIZER,04 MAY 1996,USA,2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",14 FEB 2026,1199,women_5000m,2026,https://worldathletics.org/athletes/athlete=14470567
51,14:55.24,,Elise STEARNS,08 MAY 2000,USA,3,,"Drake Stadium, Los Angeles, CA (USA)",23 MAY 2026,1172,women_5000m,2026,https://worldathletics.org/athletes/athlete=14839139
52,14:55.82,,Emily MACKAY,30 APR 1998,USA,1,,"Icahn Stadium, New York, NY (USA)",26 JUL 2026,1171,women_5000m,2026,https://worldathletics.org/athletes/athlete=14667572
53,14:55.85,,Bernesh DESSIE,11 FEB 2008,ETH,4,,"Suhaim bin Hamad Stadium, Doha (QAT)",19 JUN 2026,1171,women_5000m,2026,https://worldathletics.org/athletes/ethiopia/bernesh-dessie-15309271
54,14:56.48,,Marta GARCÍA,01 JAN 1998,ESP,9,,"Stadion Śląski, Chorzów (POL)",23 AUG 2026,1170,women_5000m,2026,https://worldathletics.org/athletes/athlete=14635475
55,14:56.62,,Wuga HE,28 JUL 1998,CHN,4,,"Drake Stadium, Los Angeles, CA (USA)",23 MAY 2026,1170,women_5000m,2026,https://worldathletics.org/athletes/athlete=14862415
56,14:56.70,,Dolphine Nyaboke OMARE,26 JUL 2001,KEN,1f1,,"Athletics Stadium, Shibetsu (JPN)",18 JUL 2026,1169,women_5000m,2026,https://worldathletics.org/athletes/athlete=14758190
57,14:57.25,,Lucy NDUTA,16 DEC 2005,KEN,2f1,,"Athletics Stadium, Shibetsu (JPN)",18 JUL 2026,1168,women_5000m,2026,https://worldathletics.org/athletes/kenya/lucy-nduta-15018122
58,14:57.88,,Shelby HOULIHAN,08 FEB 1993,USA,2,,"Icahn Stadium, New York, NY (USA)",26 JUL 2026,1167,women_5000m,2026,https://worldathletics.org/athletes/athlete=14368938
59,14:58.35,,Nozomi TANAKA,04 SEP 1999,JPN,14,,"Stadion Śląski, Chorzów (POL)",23 AUG 2026,1166,women_5000m,2026,https://worldathletics.org/athletes/athlete=14632538
60,14:58.49,,Tayla KAVANAGH,05 MAY 2001,RSA,8f1,,"Scotstoun Stadium, Glasgow (GBR)",30 JUL 2026,1166,women_5000m,2026,https://worldathletics.org/athletes/athlete=14830946
61,14:58.83,,Lexy HALLADAY,23 JUL 2001,USA,2f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",17 APR 2026,1165,women_5000m,2026,https://worldathletics.org/athletes/athlete=14741102
62,14:59.40,,Margot APPLETON,30 SEP 2002,USA,5,,"Drake Stadium, Los Angeles, CA (USA)",23 MAY 2026,1164,women_5000m,2026,https://worldathletics.org/athletes/athlete=14848160
63,14:59.68,,Nelvin JEPKEMBOI,23 AUG 2001,KEN,6,,"Suhaim bin Hamad Stadium, Doha (QAT)",19 JUN 2026,1164,women_5000m,2026,https://worldathletics.org/athletes/kenya/nelvin-jepkemboi-15117582
64,14:59.89,,Yuma YAMAMOTO,01 MAY 2000,JPN,1,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1163,women_5000m,2026,https://worldathletics.org/athletes/athlete=14899665
65,14:59.92,,Emeline IMANIZABAYO,01 JAN 1996,RWA,9f1,,"Scotstoun Stadium, Glasgow (GBR)",30 JUL 2026,1163,women_5000m,2026,https://worldathletics.org/athletes/rwanda/emeline-imanizabayo-15022571
66,15:00.07,,Federica DEL BUONO,12 DEC 1994,ITA,6f2,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1163,women_5000m,2026,https://worldathletics.org/athletes/athlete=14480247
67,15:00.97,,Joy CHEPTOYEK,15 MAY 2002,UGA,10f1,,"Scotstoun Stadium, Glasgow (GBR)",30 JUL 2026,1161,women_5000m,2026,https://worldathletics.org/athletes/athlete=14818058
68,15:01.75,,Amarech GEDEFAW,2008,ETH,7f2,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1160,women_5000m,2026,https://worldathletics.org/athletes/ethiopia/amarech-gedefaw-15343585
69,15:02.13,,Melknat WUDU,03 JAN 2005,ETH,7,,"Suhaim bin Hamad Stadium, Doha (QAT)",19 JUN 2026,1159,women_5000m,2026,https://worldathletics.org/athletes/athlete=14923882
70,15:02.45,,Regan YEE,04 JUL 1995,CAN,8f2,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1158,women_5000m,2026,https://worldathletics.org/athletes/athlete=14501254
71,15:02.52,,Sydney VAUGHT,07 MAR 2003,USA,1f1,,"R.A. ""Murray"" Fasken Indoor Track Stadium, College Station, TX (USA) (i)",26 FEB 2026,1183,women_5000m,2026,https://worldathletics.org/athletes/athlete=14765580
72,15:02.80,,Innes FITZGERALD,06 APR 2006,GBR,11f1,,"Scotstoun Stadium, Glasgow (GBR)",30 JUL 2026,1158,women_5000m,2026,https://worldathletics.org/athletes/great-britain-ni/innes-fitzgerald-15033317
73,15:03.09,,Pamela KOSGEI,05 JUL 2004,KEN,3f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",17 APR 2026,1157,women_5000m,2026,https://worldathletics.org/athletes/athlete=15041996
74,15:03.22,,Jennifer GULIKERS,18 AUG 1994,NED,9f2,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1157,women_5000m,2026,https://worldathletics.org/athletes/athlete=14911316
75,15:03.81,,Riley CHAMBERLAIN,21 JUL 2004,USA,4f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",17 APR 2026,1156,women_5000m,2026,https://worldathletics.org/athletes/united-states/riley-chamberlain-14761322
76,15:04.26,,Parul CHAUDHARY,15 APR 1995,IND,2,,"Parc des Sports C. Ehrmann, Nice (FRA)",13 JUN 2026,1155,women_5000m,2026,https://worldathletics.org/athletes/athlete=14497992
77,15:04.31,,Esther MUTHONI,27 DEC 2001,KEN,2f1,,"Municipal Stadium, Kitami (JPN)",11 JUL 2026,1155,women_5000m,2026,https://worldathletics.org/athletes/kenya/esther-muthoni-14962711
78,15:04.48,,Ilona MONONEN,18 DEC 2003,FIN,3f2,,"Boudewijnstadion, Bruxelles (BEL)",23 MAY 2026,1154,women_5000m,2026,https://worldathletics.org/athletes/athlete=14914640
79,15:04.58,,Agnes Mwikali MUTUKU,15 DEC 2002,KEN,4f3,,"Egao Kenko Stadium, Kumamoto (JPN)",11 APR 2026,1154,women_5000m,2026,https://worldathletics.org/athletes/athlete=14915503
80,15:05.04,,Jana VAN LENT,22 APR 2001,BEL,1,,"Atletiekarena Gaston Roelants, Kessel-Lo (BEL)",26 JUL 2026,1153,women_5000m,2026,https://worldathletics.org/athletes/athlete=14704113
81,15:05.16,,Edna CHELULEI,,KEN,1f1,,"Dempsey Indoor, Seattle, WA (USA) (i)",14 FEB 2026,1153,women_5000m,2026,https://worldathletics.org/athletes/kenya/edna-chelulei-15211010
82,15:05.39,,Ludovica CAVALLI,20 DEC 2000,ITA,4f2,,"Boudewijnstadion, Bruxelles (BEL)",23 MAY 2026,1153,women_5000m,2026,https://worldathletics.org/athletes/athlete=14752217
83,15:05.99,,Elisa PALMERO,10 JUL 1999,ITA,10f2,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1151,women_5000m,2026,https://worldathletics.org/athletes/athlete=14701876
84,15:06.24,,Marwa BOUZAYANI,26 MAR 1997,TUN,2,,"Halle Stéphane Diagana, Lyon (FRA) (i)",24 JAN 2026,1175,women_5000m,2026,https://worldathletics.org/athletes/athlete=14595096
85,15:06.48,,Cynthia CHEPKIRUI,04 SEP 2008,KEN,8,,"Suhaim bin Hamad Stadium, Doha (QAT)",19 JUN 2026,1150,women_5000m,2026,https://worldathletics.org/athletes/kenya/cynthia-chepkirui-15126570
86,15:06.71,,Carmen CERNJUL,14 JUN 2007,SWE,5f2,,"Boudewijnstadion, Bruxelles (BEL)",23 MAY 2026,1150,women_5000m,2026,https://worldathletics.org/athletes/sweden/carmen-cernjul-14953813
87,15:06.80,,Cari HUGHES,15 MAR 1999,GBR,11f2,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1150,women_5000m,2026,https://worldathletics.org/athletes/athlete=14478030
88,15:06.87,,Daisy JEROP,26 APR 2006,KEN,2f1,,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2026,1150,women_5000m,2026,https://worldathletics.org/athletes/kenya/daisy-jerop-14974967
89,15:07.02,,Laura MUIR,09 MAY 1993,GBR,6f2,,"Boudewijnstadion, Bruxelles (BEL)",23 MAY 2026,1149,women_5000m,2026,https://worldathletics.org/athletes/athlete=14422111
90,15:07.18,,Lisa ROOMS,17 JUN 1996,BEL,12f2,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1149,women_5000m,2026,https://worldathletics.org/athletes/athlete=14527618
91,15:07.20,,Rebecca CHELANGAT,01 JAN 2002,UGA,12f1,,"Scotstoun Stadium, Glasgow (GBR)",30 JUL 2026,1149,women_5000m,2026,https://worldathletics.org/athletes/athlete=14885455
92,15:07.40,,Fatima Ezzahra BIRDAHA,01 MAR 2004,MAR,1,,"Stadio Giuseppe Valente, Taranto (ITA)",30 AUG 2026,1149,women_5000m,2026,https://worldathletics.org/athletes/morocco/fatima-ezzahra-birdaha-14966719
93,15:07.49,,Amina MAATOUG,17 NOV 2002,NED,3,,"Province Naimette Arena, Liège (BEL)",15 JUL 2026,1149,women_5000m,2026,https://worldathletics.org/athletes/athlete=14763372
94,15:07.50,,Maria FORERO,24 MAR 2003,ESP,7f2,,"Boudewijnstadion, Bruxelles (BEL)",23 MAY 2026,1149,women_5000m,2026,https://worldathletics.org/athletes/athlete=14850944
95,15:07.76,,Iska CHELANGAT,20 APR 2004,KEN,2f1,,"Dempsey Indoor, Seattle, WA (USA) (i)",14 FEB 2026,1148,women_5000m,2026,https://worldathletics.org/athletes/kenya/iska-chelangat-14989689
96,15:07.90,,Sophia KENNEDY,11 JAN 2005,USA,3f1,,"Dempsey Indoor, Seattle, WA (USA) (i)",14 FEB 2026,1148,women_5000m,2026,https://worldathletics.org/athletes/united-states/sophia-kennedy-14988602
96,15:07.90,,Idaira PRIETO,17 AUG 1997,ESP,3,,"LAZ Wien, Wien (AUT)",20 JUN 2026,1148,women_5000m,2026,https://worldathletics.org/athletes/athlete=14592926
98,15:08.19,,Elżbieta GLINKA,30 OCT 1993,POL,20,,"Stadion Śląski, Chorzów (POL)",23 AUG 2026,1147,women_5000m,2026,https://worldathletics.org/athletes/poland/elzbieta-glinka-15080748
99,15:08.31,,Annika REISS,11 SEP 2000,USA,10,,"Drake Stadium, Los Angeles, CA (USA)",23 MAY 2026,1147,women_5000m,2026,https://worldathletics.org/athletes/athlete=14789852
100,15:08.74,,Alemnat WALLE,29 JAN 2006,ETH,3,,"Halle Stéphane Diagana, Lyon (FRA) (i)",24 JAN 2026,1170,women_5000m,2026,https://worldathletics.org/athletes/ethiopia/alemnat-walle-15024112
101,15:09.08,,Joyline CHEPKEMOI,07 JAN 2007,KEN,3,,"Hayward Field, Eugene, OR (USA)",05 AUG 2026,1145,women_5000m,2026,https://worldathletics.org/athletes/kenya/joyline-chepkemoi-14989693
102,15:09.13,,Mercyline Jepkemei KIRWA,23 FEB 2000,KEN,4f1,,"Dempsey Indoor, Seattle, WA (USA) (i)",14 FEB 2026,1145,women_5000m,2026,https://worldathletics.org/athletes/kenya/mercyline-jepkemei-kirwa-15205630
103,15:09.66,,Gabriela DEBUES-STAFFORD,13 SEP 1995,CAN,14f1,,"Scotstoun Stadium, Glasgow (GBR)",30 JUL 2026,1144,women_5000m,2026,https://worldathletics.org/athletes/athlete=14501531
104,15:10.60,,Aynadis MEBRATU,25 NOV 2004,ETH,9,,"Suhaim bin Hamad Stadium, Doha (QAT)",19 JUN 2026,1143,women_5000m,2026,https://worldathletics.org/athletes/athlete=14923883
105,15:10.71,,Anaëlle GUILLONNET,19 SEP 2000,FRA,7,,"LAZ Wien, Wien (AUT)",20 JUN 2026,1142,women_5000m,2026,https://worldathletics.org/athletes/athlete=14757373
106,15:10.75,,Katie IZZO,22 DEC 1996,USA,5,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",14 FEB 2026,1166,women_5000m,2026,https://worldathletics.org/athletes/athlete=14614138
107,15:10.81,,Lisa MERKEL,20 JAN 2003,GER,8,,"LAZ Wien, Wien (AUT)",20 JUN 2026,1142,women_5000m,2026,https://worldathletics.org/athletes/athlete=14878272
108,15:10.93,,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,17,,"China Textile City Sports Centre, Shaoxing/Keqiao (CHN)",16 MAY 2026,1142,women_5000m,2026,https://worldathletics.org/athletes/athlete=14274781
109,15:11.24,,Almi NERURKAR,09 JAN 2001,GBR,13f2,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1141,women_5000m,2026,https://worldathletics.org/athletes/athlete=14623744
110,15:11.28,,Yvonne Jepchirchir CHEPKOSKEI,25 MAR 2006,KEN,5f3,,"Egao Kenko Stadium, Kumamoto (JPN)",11 APR 2026,1141,women_5000m,2026,https://worldathletics.org/athletes/kenya/yvonne-jepchirchir-chepkoskei-15019926
111,15:11.30,,Miu SAITO,22 JUN 2002,JPN,3,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1141,women_5000m,2026,https://worldathletics.org/athletes/athlete=14931241
112,15:11.89,,Blanka DÖRFEL,24 APR 2002,GER,1f2,,"Herrenwaldhalle, Stadtallendorf (GER)",06 JUN 2026,1140,women_5000m,2026,https://worldathletics.org/athletes/athlete=14706228
113,15:12.03,,Lisa REDLINGER,13 NOV 2002,AUT,9f2,,"LAZ Wien, Wien (AUT)",20 JUN 2026,1140,women_5000m,2026,https://worldathletics.org/athletes/athlete=15006261
114,15:12.13,,Hilda OLEMOMOI,02 DEC 2003,KEN,2f1,,"R.A. ""Murray"" Fasken Indoor Track Stadium, College Station, TX (USA) (i)",26 FEB 2026,1164,women_5000m,2026,https://worldathletics.org/athletes/athlete=15014437
115,15:12.56,,Caren Kiplagat JEBET,22 FEB 2002,KEN,3f1,,"R.A. ""Murray"" Fasken Indoor Track Stadium, College Station, TX (USA) (i)",26 FEB 2026,1163,women_5000m,2026,https://worldathletics.org/athletes/kenya/caren-kiplagat-jebet-15135706
116,15:12.74,,Joy NAUKOT,09 JUL 2003,KEN,5f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",17 APR 2026,1138,women_5000m,2026,https://worldathletics.org/athletes/kenya/joy-naukot-15203733
117,15:12.92,,Taylor WERNER,01 MAY 1998,USA,1f2,,"Drake Stadium, Los Angeles, CA (USA)",23 MAY 2026,1138,women_5000m,2026,https://worldathletics.org/athletes/athlete=14534526
118,15:13.01,,Marion JEPNGETICH,04 SEP 2005,KEN,1f1,,"Hayward Field, Eugene, OR (USA)",13 JUN 2026,1138,women_5000m,2026,https://worldathletics.org/athletes/kenya/marion-jepngetich-14989690
119,15:13.15,,Eloise WALKER,27 MAY 2001,GBR,15f1,,"Scotstoun Stadium, Glasgow (GBR)",30 JUL 2026,1138,women_5000m,2026,https://worldathletics.org/athletes/athlete=14655138
120,15:13.20,,Micaela LEVAGGI,12 AUG 1998,ARG,1,,"Estádio 1o de Maio, Braga (POR)",11 JUL 2026,1138,women_5000m,2026,https://worldathletics.org/athletes/athlete=14545494
121,15:13.22,,Cara FEAIN-RYAN,05 FEB 1999,AUS,4,,"Province Naimette Arena, Liège (BEL)",15 JUL 2026,1138,women_5000m,2026,https://worldathletics.org/athletes/athlete=14608674
122,15:13.38,,Diana CHEROTICH,24 DEC 2005,KEN,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",14 FEB 2026,1161,women_5000m,2026,https://worldathletics.org/athletes/kenya/diana-cherotich-15042029
123,15:13.50,,Gabrielle JENNINGS,15 SEP 1998,USA,6f1,,"Cougar Athletic Stadium, Azusa, CA (USA)",17 APR 2026,1137,women_5000m,2026,https://worldathletics.org/athletes/athlete=14490787
124,15:13.72,,Annie RODENFELS,24 JUL 1996,USA,1f1,,"JDL Fast Track, Winston Salem, NC (USA) (i)",14 FEB 2026,1160,women_5000m,2026,https://worldathletics.org/athletes/athlete=14762729
124,15:13.72,,Nancy CHEPKEMEI,10 OCT 1997,KEN,1f1,,"Nyayo National Stadium, Nairobi (KEN)",20 JUN 2026,1137,women_5000m,2026,https://worldathletics.org/athletes/athlete=14800606
126,15:13.80,,Erin VRINGER,09 JAN 2004,CAN,2f2,,"Drake Stadium, Los Angeles, CA (USA)",23 MAY 2026,1136,women_5000m,2026,https://worldathletics.org/athletes/athlete=14809325
126,15:13.80,,Courtney FRERICHS,18 JAN 1993,USA,6,,"Icahn Stadium, New York, NY (USA)",26 JUL 2026,1136,women_5000m,2026,https://worldathletics.org/athletes/athlete=14507523
128,15:14.01,,Rina KUSU,16 DEC 1993,JPN,4,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1136,women_5000m,2026,https://worldathletics.org/athletes/athlete=14520154
129,15:14.03,,Micol MAJORI,04 JUN 1998,ITA,10f2,,"Boudewijnstadion, Bruxelles (BEL)",23 MAY 2026,1136,women_5000m,2026,https://worldathletics.org/athletes/athlete=14632353
