Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
41,71.25,,Jinaye SHOMACHUK,24 NOV 2003,CAN,1er,,"Univ. Community Stadium, Lethbridge (CAN)",17 MAY 2026,1113,women_HT,2026,https://worldathletics.org/athletes/athlete=14809338
42,71.04,,Ewa RÓŻAŃSKA,22 DEC 2000,POL,3f1,,"GPS Stadium, Nicosia (CYP)",14 MAR 2026,1110,women_HT,2026,https://worldathletics.org/athletes/athlete=14678941
43,70.99,,Ling FANG,24 OCT 2005,CHN,5,,"Sports Center, Quzhou (CHN)",16 AUG 2026,1109,women_HT,2026,https://worldathletics.org/athletes/pr-of-china/ling-fang-15083527
44,70.98,,Janee' KASSANAVOID,19 JAN 1995,USA,5,,"Icahn Stadium, New York, NY (USA)",24 JUL 2026,1109,women_HT,2026,https://worldathletics.org/athletes/athlete=14628218
45,70.89,,Laura REDONDO,03 JUL 1988,ESP,5,,"Estadio Vallehermoso, Madrid (ESP)",16 JUL 2026,1108,women_HT,2026,https://worldathletics.org/athletes/athlete=14260658
46,70.84,,Aleksandra ŚMIECH,02 OCT 1997,POL,1,,"Estadio Ciudad de Málaga, Málaga (ESP)",18 JUN 2026,1107,women_HT,2026,https://worldathletics.org/athletes/athlete=14643539
47,70.73,,Pinja KÄRHÄ,20 MAR 2007,FIN,4f,,"Stadion, Lahti (FIN)",10 JUN 2026,1105,women_HT,2026,https://worldathletics.org/athletes/athlete=14914019
48,70.66,,Iryna KLYMETS,04 OCT 1994,UKR,1,,"Olympic Training and Sports Center, Koncha-Zaspa, Kyiv (UKR)",27 MAR 2026,1104,women_HT,2026,https://worldathletics.org/athletes/athlete=14408893
49,70.61,,Grete AHLBERG,29 MAY 1998,SWE,1f1,,"Uppsala Friidrottsarenas kastplan, Uppsala (SWE)",20 MAY 2026,1103,women_HT,2026,https://worldathletics.org/athletes/athlete=14599169
50,70.58,,Andrea SALES,29 DEC 2006,ESP,1,,"Estadio de Larrabide, Pamplona (ESP)",13 JUN 2026,1103,women_HT,2026,https://worldathletics.org/athletes/spain/andrea-sales-14965902
51,70.48,,Jada JULIEN,23 JUN 2004,GER,1,,"Werferplatz im Sportforum, Chemnitz (GER)",15 JUL 2026,1101,women_HT,2026,https://worldathletics.org/athletes/athlete=14865735
52,70.46,,Oyesade OLATOYE,25 JAN 1997,NGR,1f1,,"Vanderbilt Track, Nashville, TN (USA)",02 MAY 2026,1101,women_HT,2026,https://worldathletics.org/athletes/athlete=14528108
52,70.46,,Zsanett NÉMETH,19 DEC 2000,HUN,1,,"Nemzeti Atlétikai Központ, Budapest (HUN)",26 JUL 2026,1101,women_HT,2026,https://worldathletics.org/athletes/athlete=14603489
54,70.33,,Anastasiya SHKURATOVA,29 DEC 1999,RUS,3,,"Yunost Stadium, Adler, Sochi (RUS)",21 FEB 2026,1099,women_HT,2026,https://worldathletics.org/athletes/athlete=14780209
55,70.29,,Rebecka HALLERTH,04 JAN 1996,SWE,4f1,,"Werferzentrum Brandberge, Halle (GER)",16 MAY 2026,1098,women_HT,2026,https://worldathletics.org/athletes/athlete=14570004
56,70.28,,Samantha BORUTTA,07 AUG 2000,GER,1f1,,"Stadion Erzgebirgsblick, Gelenau (GER)",07 JUN 2026,1098,women_HT,2026,https://worldathletics.org/athletes/athlete=14702578
57,70.16,,Marie ROUGETET,07 JAN 2006,FRA,1q4,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",29 MAY 2026,1096,women_HT,2026,https://worldathletics.org/athletes/france/marie-rougetet-14979707
58,70.06,,Jalani DAVIS,23 MAY 2001,USA,3f1,,"Millican Field at Throw Town, Ramona, OK (USA)",10 APR 2026,1094,women_HT,2026,https://worldathletics.org/athletes/athlete=14834014
59,69.82,,Zahra TATAR,10 NOV 1992,ALG,1,,"University of Ghana Sports Stadium, Accra (GHA)",13 MAY 2026,1090,women_HT,2026,https://worldathletics.org/athletes/athlete=14428446
60,69.81,,Alisiya NAUMOVA,27 MAY 2002,RUS,3,,"Yunost Stadium, Adler, Sochi (RUS)",23 APR 2026,1090,women_HT,2026,https://worldathletics.org/athletes/athlete=14780212
60,69.81,,Clara HEGEMANN,11 JUL 2007,GER,1,,"Betty Heidler Arena, Fränkisch-Crumbach (GER)",24 MAY 2026,1090,women_HT,2026,https://worldathletics.org/athletes/germany/clara-hegemann-15012658
62,69.77,,Stephanie RATCLIFFE,29 DEC 2000,AUS,7,,"Estadio Vallehermoso, Madrid (ESP)",16 JUL 2026,1089,women_HT,2026,https://worldathletics.org/athletes/athlete=14690008
63,69.68,,Valentina SAVVA,17 MAY 2005,CYP,1f2,,"Cardinal Park, Louisville, KY (USA)",14 MAY 2026,1088,women_HT,2026,https://worldathletics.org/athletes/athlete=14903614
64,69.57,,Florella FREYCHE,13 DEC 2004,FRA,1,,"Stade Bachelard, Grenoble (FRA)",17 MAY 2026,1086,women_HT,2026,https://worldathletics.org/athletes/athlete=14906607
65,69.54,,Stamatia Alexandra SCARVELIS,17 AUG 1995,GRE,7,,"Alexander Stadium, Birmingham (GBR)",12 AUG 2026,1086,women_HT,2026,https://worldathletics.org/athletes/athlete=14476943
66,69.43,,Tereza HOLCOVÁ,11 MAY 2000,CZE,1,,"Atletický stadion města Plzně, Plzeň (CZE)",25 JUL 2026,1084,women_HT,2026,https://worldathletics.org/athletes/athlete=14797361
67,69.39,,Ximena ZORRILLA,02 NOV 2000,PER,3,,"Alfonso Galvis Duque Stadium, Medellín (COL)",28 JUN 2026,1083,women_HT,2026,https://worldathletics.org/athletes/athlete=14746479
68,69.27,,Janeah STEWART,21 JUL 1996,USA,7f1,,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",28 MAR 2026,1081,women_HT,2026,https://worldathletics.org/athletes/athlete=14678887
69,69.24,,Jordan KOSKONDY,10 MAR 2005,USA,4f2,,"Hayward Field, Eugene, OR (USA)",11 JUN 2026,1081,women_HT,2026,https://worldathletics.org/athletes/united-states/jordan-koskondy-15039825
70,69.12,,Kali TERZA,06 MAR 2003,USA,1f2,,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",14 MAY 2026,1079,women_HT,2026,https://worldathletics.org/athletes/athlete=14987615
71,69.11,,Anastasiya KALAMOYETS,15 JUL 1994,BLR,3,,"Regional Sport Complex, Brest (BLR)",04 JUN 2026,1079,women_HT,2026,https://worldathletics.org/athletes/athlete=14427839
72,69.05,,Lara ROBERTS,07 NOV 2003,AUS,5f2,,"Hayward Field, Eugene, OR (USA)",11 JUN 2026,1078,women_HT,2026,https://worldathletics.org/athletes/athlete=14778446
73,69.02,,Kajsa BORRMAN,16 MAR 2004,SWE,1f1,,"CSU Jack Christiansen Track, Fort Collins, CO (USA)",02 MAY 2026,1077,women_HT,2026,https://worldathletics.org/athletes/athlete=14936632
74,69.01,,Jázmin CSATÁRI,12 OCT 2004,HUN,1,,"Egyetemi Stadion, Veszprém (HUN)",20 JUN 2026,1077,women_HT,2026,https://worldathletics.org/athletes/athlete=14747568
75,68.91,,Elisia LANCASTER,19 AUG 1998,USA,1,,"Ramapo College Athletic Center, Mahwah, NJ (USA)",14 JUN 2026,1076,women_HT,2026,https://worldathletics.org/athletes/athlete=14822682
76,68.83,,Raika MURAKAMI,13 MAR 2004,JPN,3,,"Sport Development Center Stadium, Ordos (CHN)",09 JUL 2026,1074,women_HT,2026,https://worldathletics.org/athletes/athlete=14915550
77,68.79,,Rachele MORI,29 MAR 2003,ITA,3f2,,"GPS Stadium, Nicosia (CYP)",14 MAR 2026,1074,women_HT,2026,https://worldathletics.org/athletes/athlete=14798425
78,68.76,,Mayra GAVIRIA,26 MAY 1997,COL,1,,"Estadio de Atletismo - Unidad Deportiva el Salitre, Bogotá (COL)",24 APR 2026,1073,women_HT,2026,https://worldathletics.org/athletes/athlete=14583958
79,68.75,,Rosa Andreina RODRÍGUEZ,02 JUL 1986,VEN,1,,"Polideportivo Maximo Viloria, Barquisimeto (VEN)",24 APR 2026,1073,women_HT,2026,https://worldathletics.org/athletes/athlete=14325206
80,68.73,,Phethisang MAKHETHE,05 SEP 2002,RSA,2f1,,"Demirjian Park, Champaign, IL (USA)",08 MAY 2026,1073,women_HT,2026,https://worldathletics.org/athletes/athlete=14750230
81,68.72,,Monique HARDY,28 DEC 2001,USA,1,,"Millican Field at Throw Town, Ramona, OK (USA)",11 JUL 2026,1072,women_HT,2026,https://worldathletics.org/athletes/athlete=14806878
82,68.68,,Amber SIMPSON,03 JAN 1999,GBR,2f1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",18 APR 2026,1072,women_HT,2026,https://worldathletics.org/athletes/athlete=14705820
83,68.58,,Veronika KAŇUCHOVÁ,19 APR 1993,SVK,4f2,,"GPS Stadium, Nicosia (CYP)",14 MAR 2026,1070,women_HT,2026,https://worldathletics.org/athletes/athlete=14380405
84,68.35,,Tanya CHAUDHARY,21 SEP 2003,IND,1,,"Jawaharlal Nehru Stadium, New Delhi (IND)",10 SEP 2026,1067,women_HT,2026,https://worldathletics.org/athletes/india/tanya-chaudhary-14971011
85,68.23,,Giavonna MEEKS,28 JUL 2004,USA,2f2,,"Hutsell-Rosen Track, Auburn, AL (USA)",14 MAY 2026,1065,women_HT,2026,https://worldathletics.org/athletes/athlete=14937644
86,68.18,,Yuliya KULAGINA,13 SEP 2005,RUS,1,,"SGAFKST Arena, Smolensk (RUS)",11 JUL 2026,1064,women_HT,2026,https://worldathletics.org/athletes/russia/yuliya-kulagina-14994468
87,68.03,,Burklie BURTON,02 JUL 2007,USA,1q2,,"Hayward Field, Eugene, OR (USA)",07 AUG 2026,1061,women_HT,2026,https://worldathletics.org/athletes/united-states/burklie-burton-15197112
88,67.93,,Suvi NIIRANEN,24 APR 1997,FIN,3f1,,"Heino Lipp Stadium, Jöhvi (EST)",16 JUN 2026,1060,women_HT,2026,https://worldathletics.org/athletes/athlete=14502580
89,67.89,,Nova KIENAST,24 JUL 2007,GER,3,,"Hayward Field, Eugene, OR (USA)",09 AUG 2026,1059,women_HT,2026,https://worldathletics.org/athletes/germany/nova-kienast-14950299
90,67.88,,Michaëlle VALENTIN,22 MAR 2001,HAI,2f2,,"Percy Beard Track, Gainesville, FL (USA)",04 APR 2026,1059,women_HT,2026,https://worldathletics.org/athletes/athlete=14842469
91,67.85,,Yipsi MORENO,19 NOV 1980,ALB,2,,"Panthessaliko Stadium, Volos (GRE)",21 JUN 2026,1058,women_HT,2026,https://worldathletics.org/athletes/athlete=14263462
92,67.76,,Joy MCARTHUR,05 JUL 1999,JPN,1f2,,"Jack Rose Track, Long Beach, CA (USA)",06 MAR 2026,1057,women_HT,2026,https://worldathletics.org/athletes/athlete=14751695
93,67.70,,Leandri HOLTZHAUSEN,14 JUL 1997,RSA,1,,"Coetzenburg Stadium, Stellenbosch (RSA)",17 APR 2026,1056,women_HT,2026,https://worldathletics.org/athletes/athlete=14576714
94,67.65,,Hanna SALAVEI,18 FEB 2001,BLR,2,,"Regional Sport Complex, Brest (BLR)",07 MAY 2026,1055,women_HT,2026,https://worldathletics.org/athletes/athlete=14752149
95,67.63,,Réka GYURÁTZ,31 MAY 1996,HUN,3,,"Nemzeti Atlétikai Központ, Budapest (HUN)",26 JUL 2026,1055,women_HT,2026,https://worldathletics.org/athletes/athlete=14382890
96,67.52,,Katarzyna FURMANEK,19 FEB 1996,POL,4,,"Stadion MOSiR, Kielce (POL)",14 JUN 2026,1053,women_HT,2026,https://worldathletics.org/athletes/athlete=14419896
97,67.42,,Jiajun CHEN,01 FEB 2008,CHN,5,,"Kuishan Sports Center, Rizhao (CHN)",28 JUN 2026,1051,women_HT,2026,https://worldathletics.org/athletes/pr-of-china/jiajun-chen-15144607
98,67.37,,Maryola BUKEL,09 JAN 2002,BLR,4,,"Regional Sport Complex, Brest (BLR)",07 MAY 2026,1051,women_HT,2026,https://worldathletics.org/athletes/athlete=14768856
98,67.37,,Michelle WILMS,21 JUL 1997,GER,5f1,,"Betty Heidler Arena, Fränkisch-Crumbach (GER)",24 MAY 2026,1051,women_HT,2026,https://worldathletics.org/athletes/athlete=14473493
100,67.31,,Charlotta SANDKULLA,14 APR 2004,FIN,1f2,,"Morris Williams T&F Stadium, Durham, NC (USA)",10 APR 2026,1050,women_HT,2026,https://worldathletics.org/athletes/athlete=14909669
,67.02,,Anushka YADAV,04 MAY 2008,IND,1,,"Kalinga Stadium, Bhubaneshwar (IND)",24 JUN 2026,1045,women_HT,2026,https://worldathletics.org/athletes/india/anushka-yadav-15139315
,64.10,,Taehui KIM,07 SEP 2005,KOR,,,"Home of Athletics, Singapore (SGP)",17 APR 2026,998,women_HT,2026,https://worldathletics.org/athletes/korea/taehui-kim-15029890
,62.19,,Yura LEE,16 JAN 2000,KOR,1,,"Gimhae Stadium, Gimhae (KOR)",25 MAR 2026,967,women_HT,2026,https://worldathletics.org/athletes/athlete=14762416
,61.98,,Grace Xiu Mei WONG,18 JAN 2000,MAS,1,,"Stadium UPM, Selangor (MAS)",20 JUN 2026,964,women_HT,2026,https://worldathletics.org/athletes/athlete=14584681
,67.16,,Ya-Chien YU,20 APR 1999,TPE,7,,"Sichuan Xipu Training Base, Chengdu (CHN)",30 MAR 2026,1047,women_HT,2026,https://worldathletics.org/athletes/athlete=14791200
