Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
11,10.10,+0.6,Yuhi MORI,14 DEC 2003,JPN,1h3,,"Prefectural Stadium, Fukui (JPN)",15 AUG 2026,1172,men_100m,2026,https://worldathletics.org/athletes/athlete=14895907
16,10.11,+1.6,Jianhao LIN,27 JAN 2005,CHN,1,,"Jiangnan Training Base Athletics Field, Nanning (CHN)",11 APR 2026,1169,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/jianhao-lin-15137426
16,10.11,+0.8,Chun-Han YANG,01 JAN 1997,TPE,1f4,,"Percy Beard Track, Gainesville, FL (USA)",18 APR 2026,1169,men_100m,2026,https://worldathletics.org/athletes/athlete=14547735
16,10.11,+0.1,Rai ATAGO,17 AUG 2003,JPN,2h7,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1169,men_100m,2026,https://worldathletics.org/athletes/athlete=14860477
16,10.11,+1.0,Soshi MIZUKUBO,01 MAR 1999,JPN,1h9,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",04 JUL 2026,1169,men_100m,2026,https://worldathletics.org/athletes/athlete=14766547
16,10.11,+1.4,Malham AL BALUSHI,02 SEP 2000,OMA,1f2,,"Atatürk Stadyumu, Izmir (TUR)",01 AUG 2026,1169,men_100m,2026,https://worldathletics.org/athletes/oman/malham-al-balushi-15229516
21,10.12,+1.9,Abdullah Othman MASOUD,22 DEC 2006,QAT,1f2,,"Aspire Academy Warm Up Track, Doha (QAT)",01 JUL 2026,1165,men_100m,2026,https://worldathletics.org/athletes/qatar/abdullah-othman-masoud-15140388
21,10.12,+0.9,Bruno DEDE,07 OCT 1999,JPN,5,,"Prefectural Stadium, Fukui (JPN)",15 AUG 2026,1165,men_100m,2026,https://worldathletics.org/athletes/athlete=14851861
23,10.13,+1.8,Biwesa Daniel KASHAMA,17 MAR 2003,KOR,2h3,,"Hamayama Park Athletic Field, Izumo (JPN)",12 APR 2026,1162,men_100m,2026,https://worldathletics.org/athletes/athlete=15023908
23,10.13,-1.3,Joeljin NWAMADI,06 FEB 2006,KOR,1,,"Denka Big Swan Stadium, Niigata (JPN)",19 JUL 2026,1169,men_100m,2026,https://worldathletics.org/athletes/korea/joeljin-nwamadi-15029892
23,10.13,+1.6,Riku OISHI,15 AUG 2004,JPN,1h5,,"Prefectural Stadium, Fukui (JPN)",14 AUG 2026,1162,men_100m,2026,https://worldathletics.org/athletes/japan/riku-oishi-14954481
26,10.14,+1.9,Souta MIWA,26 SEP 2002,JPN,1f1,,"ND Soft Stadium, Tendo (JPN)",16 MAY 2026,1159,men_100m,2026,https://worldathletics.org/athletes/athlete=14950018
26,10.14,+0.2,Ryunosuke MIZUNO,22 APR 2005,JPN,2sf3,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1159,men_100m,2026,https://worldathletics.org/athletes/japan/ryunosuke-mizuno-14998256
26,10.14,0.0,Animesh KUJUR,02 JUN 2003,IND,2f1,,"Enwag-Stadion, Wetzlar (GER)",10 JUL 2026,1159,men_100m,2026,https://worldathletics.org/athletes/india/animesh-kujur-14971002
26,10.14,+1.9,Kaito KUROKI,09 AUG 2005,JPN,1h2,,"Prefectural Stadium, Fukui (JPN)",14 AUG 2026,1159,men_100m,2026,https://worldathletics.org/athletes/japan/kaito-kuroki-14996702
26,10.14,+1.9,Ryunosuke KITAHARA,20 JUN 2003,JPN,2h2,,"Prefectural Stadium, Fukui (JPN)",14 AUG 2026,1159,men_100m,2026,https://worldathletics.org/athletes/athlete=14921590
31,10.15,+1.4,Naoki INOUE,16 SEP 2003,JPN,3f1,,"Takebishi Stadium, Kyoto (JPN)",24 MAY 2026,1155,men_100m,2026,https://worldathletics.org/athletes/athlete=14860460
31,10.15,+0.6,Wenlong HE,27 AUG 2004,CHN,2sf2,,"Sports Center, Quzhou (CHN)",12 AUG 2026,1155,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/wenlong-he-15096588
33,10.16,+1.9,Kai SUGANO,12 JUL 2008,JPN,2h6,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1152,men_100m,2026,https://worldathletics.org/athletes/japan/kai-sugano-15114240
33,10.16,0.0,Jianduo XIA,19 MAR 2006,CHN,1,,"Kuishan Sports Center, Rizhao (CHN)",27 JUN 2026,1152,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/jianduo-xia-15051258
33,10.16,0.0,Takuma HAYASHI,18 NOV 1999,JPN,1,,"Athletic Stadium, Hikone (JPN)",11 JUL 2026,1152,men_100m,2026,https://worldathletics.org/athletes/athlete=14912314
33,10.16,+0.1,Shengjie WANG,31 MAR 2000,CHN,1sf1,,"Sports Center, Quzhou (CHN)",12 AUG 2026,1152,men_100m,2026,https://worldathletics.org/athletes/athlete=14857868
33,10.16,+0.2,Yanheng YELIN,13 APR 2006,CHN,2sf3,,"Sports Center, Quzhou (CHN)",12 AUG 2026,1152,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/yanheng-yelin-15096955
38,10.17,+1.1,Taju HONGO,07 MAR 1999,JPN,1h5,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1148,men_100m,2026,https://worldathletics.org/athletes/athlete=14719541
38,10.17,+1.6,Kiichiro SAKIMOTO,09 MAY 2003,JPN,2h5,,"Prefectural Stadium, Fukui (JPN)",14 AUG 2026,1148,men_100m,2026,https://worldathletics.org/athletes/japan/kiichiro-sakimoto-14954629
38,10.17,+1.6,Aoto SUZUKI,30 MAY 2001,JPN,3h5,,"Prefectural Stadium, Fukui (JPN)",14 AUG 2026,1148,men_100m,2026,https://worldathletics.org/athletes/athlete=14897045
38,10.17,+1.3,Yoshiki KINASHI,28 SEP 2001,JPN,1h7,,"Prefectural Stadium, Fukui (JPN)",14 AUG 2026,1148,men_100m,2026,https://worldathletics.org/athletes/athlete=14854645
38,10.17,+1.9,Hiroki SHIGETANI,01 SEP 2002,JPN,1f2,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",22 AUG 2026,1148,men_100m,2026,https://worldathletics.org/athletes/athlete=14854687
43,10.18,+1.6,Keli ZENG,28 SEP 2006,CHN,2,,"Jiangnan Training Base Athletics Field, Nanning (CHN)",11 APR 2026,1145,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/keli-zeng-15043475
43,10.18,+1.8,Shota IIZUKA,25 JUN 1991,JPN,3h3,,"Hamayama Park Athletic Field, Izumo (JPN)",12 APR 2026,1145,men_100m,2026,https://worldathletics.org/athletes/athlete=14327811
43,10.18,+1.8,Xuejie WU,04 JUN 2003,CHN,1h27,,"Olympic Sports Center, Chongqing (CHN)",14 MAY 2026,1145,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/xuejie-wu-15206689
43,10.18,+0.5,Wen-Pu CHEN,25 DEC 1998,TPE,1,,"Banqiao Stadium, New Taipei City (TPE)",06 JUN 2026,1145,men_100m,2026,https://worldathletics.org/athletes/athlete=14791477
43,10.18,0.0,Haolin WU,25 OCT 2006,CHN,3,,"Kuishan Sports Center, Rizhao (CHN)",27 JUN 2026,1145,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/haolin-wu-15039001
43,10.18,+2.0,Ryota YAMAGATA,10 JUN 1992,JPN,2f1,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1145,men_100m,2026,https://worldathletics.org/athletes/athlete=14369915
43,10.18,+0.2,Jiahao CHEN,14 JUN 2006,CHN,3sf3,,"Sports Center, Quzhou (CHN)",12 AUG 2026,1145,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/jiahao-chen-15137423
43,10.18,+0.2,Mulham ALBALOOSHI,,OMA,3f1,,"Sultan Qaboos Sports Complex, Muscat (OMA)",05 SEP 2026,1145,men_100m,2026,https://worldathletics.org/athletes/oman/mulham-albalooshi-15347311
51,10.19,+2.0,Kosuke KAWATA,22 MAR 2003,JPN,1f4,,"Lemon Gas Stadium, Hiratsuka (JPN)",05 MAY 2026,1142,men_100m,2026,https://worldathletics.org/athletes/athlete=14921716
51,10.19,+0.7,Yang LIU,29 MAY 2003,CHN,1sf2,,"Sports Center, Jiaxing (CHN)",09 MAY 2026,1142,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/yang-liu-15099484
51,10.19,-0.2,Shun MIYASHITA,14 FEB 2005,JPN,1f2,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1143,men_100m,2026,https://worldathletics.org/athletes/japan/shun-miyashita-14995634
51,10.19,+1.1,Hikaru ITO,07 JUN 1999,JPN,1f3,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1142,men_100m,2026,https://worldathletics.org/athletes/athlete=14915076
55,10.20,+1.6,Jinxian HE,13 NOV 2006,CHN,3,,"Jiangnan Training Base Athletics Field, Nanning (CHN)",11 APR 2026,1138,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/jinxian-he-15096862
55,10.20,+2.0,Rikuto HIGUCHI,19 AUG 1999,JPN,3f1,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1138,men_100m,2026,https://worldathletics.org/athletes/athlete=14671554
55,10.20,+1.5,Hiroto FUJIWARA,04 JAN 2003,JPN,1h4,,"Prefectural Stadium, Fukui (JPN)",14 AUG 2026,1138,men_100m,2026,https://worldathletics.org/athletes/athlete=14860475
55,10.20,+1.2,Satoru FUKUSHIMA,19 JAN 2000,JPN,1f13,,"Seibu Ryokuchi Park Athletics Stadium, Kanazawa (JPN)",22 AUG 2026,1138,men_100m,2026,https://worldathletics.org/athletes/athlete=14728037
55,10.20,+1.9,Masafumi NAKAZONO,23 JAN 2005,JPN,2f2,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",22 AUG 2026,1138,men_100m,2026,https://worldathletics.org/athletes/japan/masafumi-nakazono-14959624
60,10.21,+0.8,Ippei TAKEDA,13 MAR 1997,JPN,1h4,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1135,men_100m,2026,https://worldathletics.org/athletes/athlete=14752698
60,10.21,-0.7,Falah AL-KHAZAALI,18 OCT 2004,IRQ,2,,"Sport Development Center Stadium, Ordos (CHN)",09 JUL 2026,1139,men_100m,2026,https://worldathletics.org/athletes/athlete=14993176
60,10.21,+1.3,Yusei ABE,31 JAN 2006,JPN,1h5,,"Lemon Gas Stadium, Hiratsuka (JPN)",05 AUG 2026,1135,men_100m,2026,https://worldathletics.org/athletes/japan/yusei-abe-15052830
60,10.21,+1.9,Akira HAYASHI,09 MAY 2004,JPN,3h2,,"Prefectural Stadium, Fukui (JPN)",14 AUG 2026,1135,men_100m,2026,https://worldathletics.org/athletes/japan/akira-hayashi-14980747
64,10.22,+1.1,Ali HAJI,07 MAR 2005,BRN,1f1,,"Dubai Police Club Stadium, Dubai (UAE)",09 MAY 2026,1132,men_100m,2026,https://worldathletics.org/athletes/bahrain/ali-haji-15030343
64,10.22,+0.9,Shoto UNO,17 MAY 2001,JPN,3h2,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1132,men_100m,2026,https://worldathletics.org/athletes/athlete=14860362
64,10.22,+0.6,Jinfeng CHEN,08 AUG 2004,CHN,4sf2,,"Sports Center, Quzhou (CHN)",12 AUG 2026,1132,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/jinfeng-chen-15071508
67,10.23,+1.3,Tamilarasu SENTHILKUMAR,20 MAY 2002,IND,1f8,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",04 APR 2026,1128,men_100m,2026,https://worldathletics.org/athletes/india/tamilarasu-senthilkumar-15004338
67,10.23,+1.5,Jaeseong LEE,18 JUN 2001,KOR,1sf2,,"Jeongseon Sports Complex, Jeongseon (KOR)",11 MAY 2026,1128,men_100m,2026,https://worldathletics.org/athletes/athlete=14815786
67,10.23,+0.7,Yi HUANG,26 AUG 2005,CHN,1,,"Olympic Sports Center, Chongqing (CHN)",14 MAY 2026,1128,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/yi-huang-15060534
67,10.23,+0.6,Yulong LIU,07 MAR 2006,CHN,2,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",23 MAY 2026,1128,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/yulong-liu-15137412
67,10.23,+0.9,Hongyu DAI,05 FEB 2008,CHN,1sf2,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",28 MAY 2026,1128,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/hongyu-dai-15060527
67,10.23,-0.7,Salah Nur Ismail YUNIS,10 JAN 2006,QAT,3,,"Sport Development Center Stadium, Ordos (CHN)",09 JUL 2026,1132,men_100m,2026,https://worldathletics.org/athletes/qatar/salah-nur-ismail-yunis-15135764
73,10.24,+1.8,Tatsuhiro HARUKI,01 JUL 2006,JPN,1f1,,"Okura Sports Park Athletics Field, Tokyo (JPN)",08 AUG 2026,1125,men_100m,2026,https://worldathletics.org/athletes/japan/tatsuhiro-haruki-15051433
73,10.24,+0.1,Xu HUANG,26 AUG 2005,CHN,4sf1,,"Sports Center, Quzhou (CHN)",12 AUG 2026,1125,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/xu-huang-15060535
75,10.25,+0.5,Hayato SUZUKI,30 MAY 2001,JPN,1f1,,"Nihon University Stadium, Tokyo (JPN)",28 MAR 2026,1122,men_100m,2026,https://worldathletics.org/athletes/athlete=14897062
75,10.25,+1.4,Ryuichiro SAKAI,14 MAR 1998,JPN,4f1,,"Takebishi Stadium, Kyoto (JPN)",24 MAY 2026,1122,men_100m,2026,https://worldathletics.org/athletes/athlete=14719540
75,10.25,+0.9,Takehiro GODO,01 MAY 2004,JPN,4h2,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1122,men_100m,2026,https://worldathletics.org/athletes/japan/takehiro-godo-14948259
75,10.25,-0.6,Kirato MASUYAMA,15 JUN 2006,JPN,1sf1,,"Yanmar Stadium Nagai, Osaka (JPN)",19 JUN 2026,1125,men_100m,2026,https://worldathletics.org/athletes/japan/kirato-masuyama-15045335
75,10.25,+0.3,Shingo SUZUKI,29 NOV 2005,JPN,1f1,,"Municipal Stadium, Nagano (JPN)",12 JUL 2026,1122,men_100m,2026,https://worldathletics.org/athletes/japan/shingo-suzuki-14958693
75,10.25,+1.1,Kaie SATO,23 APR 2008,JPN,1sf1,,"Athletic Stadium, Hikone (JPN)",31 JUL 2026,1122,men_100m,2026,https://worldathletics.org/athletes/japan/kaie-sato-15249745
75,10.25,+2.0,Shota NAKAMURA,01 JUN 2001,JPN,4f1,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1122,men_100m,2026,https://worldathletics.org/athletes/athlete=14854666
75,10.25,+2.0,Hiroki YANAGITA,25 JUL 2003,JPN,4f1,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1122,men_100m,2026,https://worldathletics.org/athletes/athlete=14860572
75,10.25,+1.2,Kenta KOBAYASHI,26 JUL 2003,JPN,2f13,,"Seibu Ryokuchi Park Athletics Stadium, Kanazawa (JPN)",22 AUG 2026,1122,men_100m,2026,https://worldathletics.org/athletes/japan/kenta-kobayashi-14959689
75,10.25,+1.3,Yuki KAYAMA,16 JUN 2004,JPN,2sf1,,"International Stadium, Yokohama (JPN)",05 SEP 2026,1122,men_100m,2026,https://worldathletics.org/athletes/japan/yuki-kayama-14956511
85,10.26,+1.4,Zengsheng LIU,19 MAR 2003,CHN,1h15,,"Hubei Olympic Sports Center, Wuhan (CHN)",11 APR 2026,1118,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/zengsheng-liu-15031087
85,10.26,+1.8,Sion KIM,26 APR 1999,KOR,6h3,,"Hamayama Park Athletic Field, Izumo (JPN)",12 APR 2026,1118,men_100m,2026,https://worldathletics.org/athletes/athlete=14900406
85,10.26,+2.0,Kotaro ITO,10 SEP 1998,JPN,2f4,,"Lemon Gas Stadium, Hiratsuka (JPN)",05 MAY 2026,1118,men_100m,2026,https://worldathletics.org/athletes/athlete=14809628
85,10.26,-1.4,Hassan TAFTIAN,04 MAY 1993,IRI,1f1,,"Ghandomi Stadium, Bandar-e Torkman (IRI)",16 JUN 2026,1126,men_100m,2026,https://worldathletics.org/athletes/athlete=14421587
85,10.26,+0.6,Imranur RAHMAN,05 JUL 1993,BAN,2f1,,"London Marathon Community Track, London (GBR)",09 AUG 2026,1118,men_100m,2026,https://worldathletics.org/athletes/athlete=14533254
85,10.26,+0.6,Hongxi LIU,15 OCT 2004,CHN,6sf2,,"Sports Center, Quzhou (CHN)",12 AUG 2026,1118,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/hongxi-liu-14975115
85,10.26,+1.3,Sora NAKAMURA,05 SEP 2004,JPN,3sf1,,"International Stadium, Yokohama (JPN)",05 SEP 2026,1118,men_100m,2026,https://worldathletics.org/athletes/japan/sora-nakamura-14953644
92,10.27,+0.8,Towa UZAWA,25 NOV 2002,JPN,1er2,,"Seisyu KAIKA Stadium, Tochigi (JPN)",03 MAY 2026,1115,men_100m,2026,https://worldathletics.org/athletes/athlete=14860469
92,10.27,+0.6,Guojun ZHOU,05 FEB 2003,CHN,1,,"Olympic Sports Center, Huangshi (CHN)",06 JUN 2026,1115,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/guojun-zhou-14974864
92,10.27,+0.5,Zuo-Jyun HUANG,25 JUL 2003,TPE,2,,"Banqiao Stadium, New Taipei City (TPE)",06 JUN 2026,1115,men_100m,2026,https://worldathletics.org/athletes/chinese-taipei/zuo-jyun-huang-14954160
92,10.27,+0.7,Sekito MATSUSHITA,01 DEC 2009,JPN,1,,"Athletic Stadium, Hikone (JPN)",01 AUG 2026,1115,men_100m,2026,https://worldathletics.org/athletes/japan/sekito-matsushita-15251919
92,10.27,+2.0,Tsubasa YASUKAWA,14 JUL 2007,JPN,6f1,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1115,men_100m,2026,https://worldathletics.org/athletes/japan/tsubasa-yasukawa-15052764
92,10.27,+0.2,Shuang WANG,18 NOV 2004,CHN,4sf3,,"Sports Center, Quzhou (CHN)",12 AUG 2026,1115,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/shuang-wang-14977759
92,10.27,+0.4,Dineth Induwara WEERARATNA,14 JAN 2005,SRI,1f1,,"Kalinga Stadium, Bhubaneshwar (IND)",22 AUG 2026,1115,men_100m,2026,https://worldathletics.org/athletes/sri-lanka/dineth-induwara-weeraratna-14977183
92,10.27,+0.8,Toya TANAKA,19 AUG 2002,JPN,2h5,,"International Stadium, Yokohama (JPN)",05 SEP 2026,1115,men_100m,2026,https://worldathletics.org/athletes/japan/toya-tanaka-14961064
100,10.28,+1.9,Tatsuya KUMADA,20 APR 2001,JPN,3f1,,"ND Soft Stadium, Tendo (JPN)",16 MAY 2026,1112,men_100m,2026,https://worldathletics.org/athletes/athlete=14861213
100,10.28,-0.1,Shuang XIAO,30 JUL 2004,CHN,1h12,,"Sports Center, Nanping (CHN)",03 JUN 2026,1112,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/shuang-xiao-15183409
100,10.28,+1.2,Sorato SHIMIZU,08 FEB 2009,JPN,3h6,,"Athletic Stadium, Tottori (JPN)",05 JUL 2026,1112,men_100m,2026,https://worldathletics.org/athletes/japan/sorato-shimizu-15114247
100,10.28,+1.5,Abdulaziz Abdui ATAFI,02 DEC 2001,KSA,3f1,,"Sportcentrum Wembley, Kortrijk (BEL)",11 JUL 2026,1112,men_100m,2026,https://worldathletics.org/athletes/saudi-arabia/abdulaziz-abdui-atafi-15017843
100,10.28,+1.8,Sota SAITO,04 MAY 2006,JPN,1f4,,"Lemon Gas Stadium, Hiratsuka (JPN)",05 AUG 2026,1112,men_100m,2026,https://worldathletics.org/athletes/japan/sota-saito-15103653
100,10.28,+1.5,Sota KAJIKAWA,29 NOV 1999,JPN,3h3,,"Prefectural Stadium, Fukui (JPN)",14 AUG 2026,1112,men_100m,2026,https://worldathletics.org/athletes/athlete=14856554
106,10.29,+1.7,Junhyeok LEE,15 JAN 2001,KOR,1h3,,"Jeongseon Sports Complex, Jeongseon (KOR)",11 MAY 2026,1108,men_100m,2026,https://worldathletics.org/athletes/athlete=14843850
106,10.29,+0.3,Gurav PRANAV,03 JUL 2001,IND,3,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",23 MAY 2026,1108,men_100m,2026,https://worldathletics.org/athletes/athlete=14881825
106,10.29,+0.6,Ruyi HE,13 SEP 2006,CHN,2sf3,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",23 MAY 2026,1108,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/ruyi-he-15096864
106,10.29,+1.4,Shota WADA,24 JAN 2003,JPN,5f1,,"Takebishi Stadium, Kyoto (JPN)",24 MAY 2026,1108,men_100m,2026,https://worldathletics.org/athletes/japan/shota-wada-15162819
106,10.29,+1.4,Rashid AL AASMI,03 JUN 1997,OMA,3f2,,"Atatürk Stadyumu, Izmir (TUR)",01 AUG 2026,1108,men_100m,2026,https://worldathletics.org/athletes/athlete=14796250
106,10.29,+1.2,Chun Ting KWOK,17 OCT 2007,HKG,2h4,,"Hayward Field, Eugene, OR (USA)",05 AUG 2026,1108,men_100m,2026,https://worldathletics.org/athletes/hong-kong-china/chun-ting-kwok-15063838
106,10.29,+1.4,Hiroto SHINOZAKI,24 MAR 2007,JPN,2h5,,"Hayward Field, Eugene, OR (USA)",05 AUG 2026,1108,men_100m,2026,https://worldathletics.org/athletes/japan/hiroto-shinozaki-15114981
106,10.29,+1.1,Hayato TANABE,24 DEC 2004,JPN,3f3,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1108,men_100m,2026,https://worldathletics.org/athletes/japan/hayato-tanabe-14963764
106,10.29,+1.9,Yuma SAITO,28 AUG 1998,JPN,3f2,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",22 AUG 2026,1108,men_100m,2026,https://worldathletics.org/athletes/athlete=14791922
106,10.29,+1.3,Reo SHIMONO,22 AUG 2003,JPN,5sf1,,"International Stadium, Yokohama (JPN)",05 SEP 2026,1108,men_100m,2026,https://worldathletics.org/athletes/japan/reo-shimono-14950190
116,10.30,+1.6,Junhao SHI,27 OCT 2005,CHN,5,,"Jiangnan Training Base Athletics Field, Nanning (CHN)",11 APR 2026,1105,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/junhao-shi-15043948
116,10.30,+1.6,Ji CHANG,06 MAR 2003,CHN,6,,"Jiangnan Training Base Athletics Field, Nanning (CHN)",11 APR 2026,1105,men_100m,2026,https://worldathletics.org/athletes/athlete=14885023
116,10.30,+0.7,Runze JIA,19 OCT 2003,CHN,2sf2,,"Sports Center, Jiaxing (CHN)",09 MAY 2026,1105,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/runze-jia-15118900
116,10.30,+1.5,Naoki OKAMI,17 JAN 2000,JPN,4h3,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1105,men_100m,2026,https://worldathletics.org/athletes/japan/naoki-okami-14946080
116,10.30,0.0,Min-su PARK,31 MAR 2002,KOR,1h4,,"Iksan Sports Complex, Iksan (KOR)",04 JUL 2026,1105,men_100m,2026,https://worldathletics.org/athletes/athlete=14901415
116,10.30,0.0,Danish Iftikhar MUHAMMAD ROSLEE,25 MAR 2007,MAS,2h6,,"Hayward Field, Eugene, OR (USA)",05 AUG 2026,1105,men_100m,2026,https://worldathletics.org/athletes/malaysia/danish-iftikhar-muhammad-roslee-15115798
116,10.30,+0.1,Qirui DONG,25 MAR 2004,CHN,3h4,,"Sports Center, Quzhou (CHN)",12 AUG 2026,1105,men_100m,2026,https://worldathletics.org/athletes/pr-of-china/qirui-dong-15240117
116,10.30,+1.9,Aoi INAGE,06 APR 2001,JPN,4h2,,"Prefectural Stadium, Fukui (JPN)",14 AUG 2026,1105,men_100m,2026,https://worldathletics.org/athletes/athlete=14817678
116,10.30,+1.5,Yuto TAKAHASHI,28 JUL 2003,JPN,4h3,,"Prefectural Stadium, Fukui (JPN)",14 AUG 2026,1105,men_100m,2026,https://worldathletics.org/athletes/japan/yuto-takahashi-14966455
116,10.30,+1.5,Eita KATAYAMA,16 APR 2008,JPN,1er,,"Saga Stadium, Saga (JPN)",26 AUG 2026,1105,men_100m,2026,https://worldathletics.org/athletes/japan/eita-katayama-15114239
