Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
29,13.42,+1.5,Mei XU,07 MAR 2004,CHN,8,,Chongqing (CHN),16 MAY 2025,1058,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/mei-xu-14942834
30,13.41,-1.9,Tran THI LOAN,01 MAY 2000,VIE,7,,"Gumi Civic Stadium, Gumi (KOR)",27 MAY 2025,1068,women_TJ,2025,https://worldathletics.org/athletes/athlete=14751083
30,13.41,+0.3,Runzhe ZHANG,21 SEP 2004,CHN,4,,"Kuishan Sports Center, Rizhao (CHN)",28 SEP 2025,1057,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/runzhe-zhang-15074821
32,13.39,+0.3,Yinuo WANG,28 FEB 2008,CHN,2,,"Olympic Sports Center, Huangshi (CHN)",28 JUN 2025,1055,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/yinuo-wang-15172294
33,13.34,-2.0,Roksana KHUDOYAROVA,30 JAN 2001,UZB,8,,"Gumi Civic Stadium, Gumi (KOR)",27 MAY 2025,1062,women_TJ,2025,https://worldathletics.org/athletes/athlete=14791399
34,13.31,0.0,Ying LI,29 MAR 1994,CHN,7,,"Sports Center, Bengbu (CHN)",13 JUN 2025,1047,women_TJ,2025,https://worldathletics.org/athletes/athlete=14441107
35,13.29,+0.2,Xiao YANG,16 FEB 2002,CHN,10,,"Sports Center, Jiaxing (CHN)",30 APR 2025,1045,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/xiao-yang-014974418
35,13.29,+0.2,Jialing WU,22 MAR 2006,CHN,9,,"Sports Center, Bengbu (CHN)",13 JUN 2025,1045,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/jialing-wu-15024809
37,13.28,+0.7,Shihui HUA,01 AUG 2003,CHN,1,,Cixi City (CHN),11 APR 2025,1044,women_TJ,2025,https://worldathletics.org/athletes/athlete=14884063
38,13.26,+2.0,Yueyue ZHANG,01 AUG 2003,CHN,5,,"Zhaoqing Sports Center, Zhaoqing (CHN)",13 APR 2025,1042,women_TJ,2025,https://worldathletics.org/athletes/athlete=14885325
39,13.25,+1.1,Nellickal Verkay SHEENA,22 NOV 1992,IND,3,,"Maharaja's College Grounds, Kochi (IND)",23 APR 2025,1041,women_TJ,2025,https://worldathletics.org/athletes/athlete=14498425
40,13.22,+1.5,Mallala ANUSHA,10 JUL 2002,IND,4,,"Maharaja's College Grounds, Kochi (IND)",23 APR 2025,1038,women_TJ,2025,https://worldathletics.org/athletes/athlete=14881892
40,13.22,-1.5,Sawant POORVA,23 JAN 2003,IND,1,,"Stadium Hanamkonda, Warangal (IND)",18 OCT 2025,1047,women_TJ,2025,https://worldathletics.org/athletes/athlete=14873514
42,13.18,,Linshan ZHANG,05 OCT 2003,CHN,5,,"Xipu Training Base Indoor Athletics Stadium, Chengdu (CHN) (i)",11 FEB 2025,1034,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/linshan-zhang-14942378
43,13.15,,Yixuan HAN,24 DEC 2008,CHN,6,,"Sports Training Center, Nanjing (CHN) (i)",22 FEB 2025,1031,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/yixuan-han-15138388
43,13.15,0.0,Aleena T SAJI,13 MAR 2002,IND,2,,"Jawaharlal Nehru Stadium, Chennai (IND)",20 AUG 2025,1031,women_TJ,2025,https://worldathletics.org/athletes/athlete=14914291
45,13.13,+0.7,Hazuki OTSUKA,22 AUG 2003,JPN,1,,"Prefectural Stadium, Okayama (JPN)",08 JUN 2025,1029,women_TJ,2025,https://worldathletics.org/athletes/athlete=14921685
45,13.13,+1.6,Sarina SAEDI,21 AUG 2003,IRI,1,,"Aftab Enghelab Sport Complex, Tehran (IRI)",22 SEP 2025,1029,women_TJ,2025,https://worldathletics.org/athletes/athlete=14951830
47,13.10,+0.9,Bhairabi DAS,02 FEB 1995,IND,1,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",27 SEP 2025,1026,women_TJ,2025,https://worldathletics.org/athletes/athlete=14538357
48,13.04,+0.3,Momona HIROSE,08 JAN 2001,JPN,2,,"Prefectural Stadium, Okayama (JPN)",08 JUN 2025,1019,women_TJ,2025,https://worldathletics.org/athletes/japan/momona-hirose-14956604
48,13.04,+1.9,Mudiyanselage EKANAYAKA,06 JAN 1998,SRI,1,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",29 SEP 2025,1019,women_TJ,2025,https://worldathletics.org/athletes/athlete=14910923
50,13.01,+1.8,Ririya YAMASAKI,24 MAY 2006,JPN,3,,"Prefectural Stadium, Okayama (JPN)",08 JUN 2025,1016,women_TJ,2025,https://worldathletics.org/athletes/japan/ririya-yamasaki-15114715
50,13.01,+0.9,Xilin HUANG,17 DEC 2004,CHN,12,,"Sports Center, Bengbu (CHN)",13 JUN 2025,1016,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/xilin-huang-15051244
52,13.00,+0.3,Tia Louise ROZARIO,14 OCT 2000,SGP,5,,"Supachalasai National Stadium, Bangkok (THA)",13 DEC 2025,1015,women_TJ,2025,https://worldathletics.org/athletes/athlete=14751082
53,12.99,+1.1,Sharvari PARULEKAR,20 MAR 2002,IND,1,,"Cardinal Park, Louisville, KY (USA)",26 APR 2025,1014,women_TJ,2025,https://worldathletics.org/athletes/athlete=14818392
53,12.99,-1.3,Preeti ROHATAS,24 APR 2005,IND,2,,"Stadium Hanamkonda, Warangal (IND)",18 OCT 2025,1021,women_TJ,2025,https://worldathletics.org/athletes/india/preeti-rohatas-15045551
55,12.98,+0.5,Nurul ASHIKIN,15 JUL 2000,MAS,7q2,,"Lohrheidestadion, Wattenscheid, Bochum (GER)",26 JUL 2025,1013,women_TJ,2025,https://worldathletics.org/athletes/athlete=14762097
55,12.98,0.0,Nimisha DAYMA,15 MAY 2003,IND,5,,"Jawaharlal Nehru Stadium, Chennai (IND)",20 AUG 2025,1013,women_TJ,2025,https://worldathletics.org/athletes/athlete=14926772
57,12.97,0.0,Jiayu BI,17 DEC 2008,CHN,3,,"Olympic Center, Shenyang (CHN)",15 AUG 2025,1012,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/jiayu-bi-15172295
58,12.95,,Jie GONG,12 DEC 2005,CHN,8,,"Sports Training Center, Nanjing (CHN) (i)",22 FEB 2025,1010,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/jie-gong-15115098
59,12.94,-0.1,Shih-Han HUANG,18 OCT 2005,TPE,1,,"Banqiao Stadium, New Taipei City (TPE)",12 MAR 2025,1009,women_TJ,2025,https://worldathletics.org/athletes/chinese-taipei/shih-han-huang-15047407
59,12.94,-0.3,Chunyu LIU,07 DEC 2001,CHN,1,,"Liaoning Athletics Management Center, Dalian (CHN)",20 JUL 2025,1010,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/chunyu-liu-14947007
61,12.91,+1.1,Yu-Ting LIN,22 OCT 1997,TPE,,,"National Athletics Centre, Pathum Thani (THA)",23 JUN 2025,1006,women_TJ,2025,https://worldathletics.org/athletes/athlete=14791099
62,12.90,+1.7,Moeno SAITO,05 JUL 1996,JPN,,,"Prefectural Stadium, Kumagaya (JPN)",24 MAY 2025,1005,women_TJ,2025,https://worldathletics.org/athletes/athlete=14703316
62,12.90,+1.6,Mikuru SUGANO,28 FEB 2005,JPN,1,,"Takebishi Stadium, Kyoto (JPN)",14 SEP 2025,1005,women_TJ,2025,https://worldathletics.org/athletes/japan/mikuru-sugano-14962672
64,12.88,+0.8,Randi HEMASHA COORAY,29 APR 1999,SRI,1,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",20 FEB 2025,1003,women_TJ,2025,https://worldathletics.org/athletes/athlete=14695749
64,12.88,-0.4,Jinyun LUO,26 OCT 2008,CHN,4,,"Olympic Sports Center, Huangshi (CHN)",28 JUN 2025,1005,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/jinyun-luo-15246087
66,12.86,+0.4,Pavithra GOPAL,10 MAR 2000,IND,6,,"Maharana Pratap Sports College Dehradun, Dehradun (IND)",10 FEB 2025,1001,women_TJ,2025,https://worldathletics.org/athletes/india/pavithra-gopal-15049789
67,12.85,+0.9,Haruka TSURIMOTO,14 MAY 2005,JPN,4,,"Prefectural Stadium, Okayama (JPN)",08 JUN 2025,1000,women_TJ,2025,https://worldathletics.org/athletes/japan/haruka-tsurimoto-14950624
67,12.85,-0.4,Kirthana RAMASAMY,20 JAN 1997,MAS,1,,"Tuanku Syed Putra Stadium, Kangar (MAS)",29 AUG 2025,1002,women_TJ,2025,https://worldathletics.org/athletes/athlete=14591458
69,12.84,+0.8,Lu CHEN,02 AUG 2001,CHN,15,,Chongqing (CHN),16 MAY 2025,999,women_TJ,2025,https://worldathletics.org/athletes/athlete=14843211
69,12.84,0.0,Jiangjie JIANG,22 APR 2008,CHN,2q2,,"Olympic Center, Shenyang (CHN)",14 AUG 2025,999,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/jiangjie-jiang-15255306
71,12.83,,Valeriya SAFONOVA,16 APR 2006,KAZ,2,,"Track & Field complex QAZAQSTAN, Astana (KAZ) (i)",16 FEB 2025,998,women_TJ,2025,https://worldathletics.org/athletes/athlete=14884256
71,12.83,+1.5,Xinlin LIU,31 JUL 2004,CHN,1,,"Hebei Olympic Sports Center, Qinhuangdao (CHN)",24 APR 2025,998,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/xinlin-liu-14975969
71,12.83,+0.3,Sakura MIYAHATA,17 APR 1995,JPN,,,"Yanmar Stadium Nagai, Osaka (JPN)",29 JUN 2025,998,women_TJ,2025,https://worldathletics.org/athletes/athlete=14766853
71,12.83,+1.3,Maryam KAZEMI,11 FEB 1999,IRI,2,,"Aftab Enghelab Sport Complex, Tehran (IRI)",22 SEP 2025,998,women_TJ,2025,https://worldathletics.org/athletes/athlete=14843083
75,12.81,-3.0,Manali CHAUHAN,21 JAN 2003,IND,3,,"War Hero Stadium, Sangrur (IND)",28 JUL 2025,1014,women_TJ,2025,https://worldathletics.org/athletes/india/manali-chauhan-15034062
75,12.81,+0.9,Kuria KEMMOCHI,09 AUG 1997,JPN,4,,"Athletic Stadium, Hikone (JPN)",03 OCT 2025,996,women_TJ,2025,https://worldathletics.org/athletes/athlete=14646812
75,12.81,+0.6,Kanon OKAZIMA,22 JAN 2008,JPN,1,,"Prefectural Stadium, Ise (JPN)",17 OCT 2025,996,women_TJ,2025,https://worldathletics.org/athletes/japan/kanon-okazima-15047050
78,12.78,+1.7,Yingshi LIN,25 NOV 2004,CHN,17,,"Sports Center, Jiaxing (CHN)",30 APR 2025,993,women_TJ,2025,https://worldathletics.org/athletes/athlete=14940311
78,12.78,+0.7,Jeong-mi YU,02 APR 1994,KOR,1,,"Jeongseon Sports Complex, Jeongseon (KOR)",23 JUN 2025,993,women_TJ,2025,https://worldathletics.org/athletes/athlete=14852431
78,12.78,0.0,L.S.W ARACHCHI,12 JAN 2004,SRI,3,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",03 AUG 2025,993,women_TJ,2025,https://worldathletics.org/athletes/sri-lanka/lsw-arachchi-15169246
78,12.78,+1.1,V.R.H KURE,,SRI,2,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",29 SEP 2025,993,women_TJ,2025,https://worldathletics.org/athletes/athlete=14915959
78,12.78,+0.1,Miyu ONISHI,29 JUL 2009,JPN,2,,"Prefectural Stadium, Ise (JPN)",17 OCT 2025,993,women_TJ,2025,https://worldathletics.org/athletes/japan/miyu-onishi-15130078
83,12.77,,Yuli WEI,12 DEC 2005,CHN,9,,"Xipu Training Base Indoor Athletics Stadium, Chengdu (CHN) (i)",11 FEB 2025,992,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/yuli-wei-15127358
83,12.77,-0.1,Hono SUGANO,26 NOV 2007,JPN,1,,"Prefectural Stadium, Hiroshima (JPN)",29 JUL 2025,992,women_TJ,2025,https://worldathletics.org/athletes/japan/hono-sugano-14998792
83,12.77,+0.9,Rena NISHIMURA,17 OCT 2007,JPN,2,,"Prefectural Stadium, Hiroshima (JPN)",29 JUL 2025,992,women_TJ,2025,https://worldathletics.org/athletes/japan/rena-nishimura-15002296
86,12.75,-0.1,Sadhana RAVI,16 DEC 2007,IND,1,,"Madan Mohan Malviya Sports Stadium, Prayagraj (IND)",24 JUN 2025,990,women_TJ,2025,https://worldathletics.org/athletes/india/sadhana-ravi-15053058
86,12.75,+2.0,Varvara DMITRIEVA,30 OCT 2003,KAZ,4,,"Olympic Training Base, Almaty (KAZ)",03 AUG 2025,990,women_TJ,2025,https://worldathletics.org/athletes/kazakhstan/varvara-dmitrieva-14971618
88,12.71,+0.5,Oshini KAVINDYA,24 MAR 2007,SRI,1,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",13 JUN 2025,986,women_TJ,2025,https://worldathletics.org/athletes/sri-lanka/oshini-kavindya-15088779
89,12.70,+0.4,Koharu MITSUHASHI,12 APR 2006,JPN,5,,"Prefectural Stadium, Okayama (JPN)",08 JUN 2025,985,women_TJ,2025,https://worldathletics.org/athletes/japan/koharu-mitsuhashi-14998529
90,12.69,+1.0,Shion HASHIMOTO,10 OCT 2006,JPN,7,,"Prefectural Stadium, Okayama (JPN)",08 JUN 2025,984,women_TJ,2025,https://worldathletics.org/athletes/japan/shion-hashimoto-14962965
91,12.68,+0.7,Wakana KAMOSHITA,19 MAY 2001,JPN,1,,"Nihon University Stadium, Tokyo (JPN)",26 OCT 2025,983,women_TJ,2025,https://worldathletics.org/athletes/athlete=14855849
92,12.67,+1.0,Hao CHEN,08 OCT 2006,CHN,16,,Chongqing (CHN),16 MAY 2025,982,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/hao-chen-15186430
93,12.66,+0.8,Hanon KODERA,18 JAN 2002,JPN,1,,"Nihon University Stadium, Tokyo (JPN)",18 MAY 2025,981,women_TJ,2025,https://worldathletics.org/athletes/athlete=14861040
94,12.65,-1.5,Mari MUKTA,01 NOV 2004,IND,3,,"Stadium Hanamkonda, Warangal (IND)",18 OCT 2025,989,women_TJ,2025,https://worldathletics.org/athletes/india/mari-mukta-15035666
95,12.64,+0.1,Yu-Ti HUANG,20 NOV 2003,TPE,3,,"Taipei Municipal Stadium, Taipei City (TPE)",07 JUN 2025,979,women_TJ,2025,https://worldathletics.org/athletes/chinese-taipei/yu-ti-huang-14980981
95,12.64,0.0,K.M. SONAM,15 MAY 1998,IND,1,,"Patliputra Sports Complex, Patna (IND)",19 JUL 2025,979,women_TJ,2025,https://worldathletics.org/athletes/athlete=14776085
95,12.64,+0.6,Hao CHEN,19 JUN 2008,CHN,2q1,,"Olympic Center, Shenyang (CHN)",14 AUG 2025,979,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/hao-chen-15246088
95,12.64,-0.5,Sayaka NAKAMURA,27 APR 1999,JPN,2,,"Ishin Me-Life Stadium, Yamaguchi (JPN)",28 SEP 2025,982,women_TJ,2025,https://worldathletics.org/athletes/athlete=14803143
99,12.63,+1.7,Pei-Ning HUNG,10 FEB 1994,TPE,3,,"Banqiao Stadium, New Taipei City (TPE)",12 MAR 2025,978,women_TJ,2025,https://worldathletics.org/athletes/athlete=14383873
99,12.63,+0.8,Miu KISHINO,21 NOV 2000,JPN,3,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",03 AUG 2025,978,women_TJ,2025,https://worldathletics.org/athletes/athlete=14855851
101,12.62,0.0,I. ASHA,18 JUN 1999,IND,7,,"Jawaharlal Nehru Stadium, Chennai (IND)",20 AUG 2025,977,women_TJ,2025,https://worldathletics.org/athletes/athlete=14776087
102,12.61,,Dilyara KHAIBULLINA,20 MAY 2005,KAZ,3,,"Track & Field complex QAZAQSTAN, Astana (KAZ) (i)",16 FEB 2025,976,women_TJ,2025,https://worldathletics.org/athletes/athlete=14934448
102,12.61,-0.2,Saki KEMMOCHI,16 AUG 1994,JPN,2,,"Prefectural Stadium, Kumagaya (JPN)",24 MAY 2025,977,women_TJ,2025,https://worldathletics.org/athletes/athlete=14589368
102,12.61,+1.7,Tzu-Yu HSU,17 SEP 2004,TPE,6,,Yunlin (TPE),20 OCT 2025,976,women_TJ,2025,https://worldathletics.org/athletes/chinese-taipei/tzu-yu-hsu-15007046
105,12.60,+0.8,Tomomi KO,17 JUN 2005,JPN,2,,"Takebishi Stadium, Kyoto (JPN)",14 SEP 2025,975,women_TJ,2025,https://worldathletics.org/athletes/japan/tomomi-ko-14996438
106,12.58,+0.5,P.S. ADITHYA,10 MAR 2003,IND,4,,"Anju Bobby High Performance Centre, Bengaluru (IND)",22 MAR 2025,973,women_TJ,2025,https://worldathletics.org/athletes/athlete=14921150
106,12.58,-0.6,Aina SHIBATA,26 AUG 2006,JPN,6,,"National Stadium, Tokyo (JPN)",04 JUL 2025,976,women_TJ,2025,https://worldathletics.org/athletes/japan/aina-shibata-15027833
106,12.58,-0.6,Martina ILISIYUS LAKRA,20 AUG 2001,IND,4,,"War Hero Stadium, Sangrur (IND)",28 JUL 2025,976,women_TJ,2025,https://worldathletics.org/athletes/athlete=14918532
106,12.58,+0.8,Saki KATO,23 MAR 2000,JPN,3,,"Ishin Me-Life Stadium, Yamaguchi (JPN)",28 SEP 2025,973,women_TJ,2025,https://worldathletics.org/athletes/athlete=14858854
110,12.57,-0.2,Huijin LEE,25 NOV 1998,KOR,1,,"Busan Asiad Stadium, Busan (KOR)",22 OCT 2025,973,women_TJ,2025,https://worldathletics.org/athletes/athlete=14670905
111,12.55,+0.8,M.Dilki NEHARA,14 APR 2008,SRI,1,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",20 FEB 2025,970,women_TJ,2025,https://worldathletics.org/athletes/sri-lanka/mdilki-nehara-15140509
111,12.55,+1.3,Mio SUGANUMA,30 MAR 2006,JPN,2,,"Nihon University Stadium, Tokyo (JPN)",18 MAY 2025,970,women_TJ,2025,https://worldathletics.org/athletes/japan/mio-suganuma-14999945
111,12.55,0.0,Paveena RAJESH,02 JUL 2006,IND,2,,"Madan Mohan Malviya Sports Stadium, Prayagraj (IND)",24 JUN 2025,970,women_TJ,2025,https://worldathletics.org/athletes/india/paveena-rajesh-14973452
111,12.55,-0.6,M Maleesha MANOHARI,11 MAR 2006,SRI,2,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",11 SEP 2025,973,women_TJ,2025,https://worldathletics.org/athletes/sri-lanka/m-maleesha-manohari-15100571
115,12.54,+1.1,Miu TSUCHIYA,14 MAY 2006,JPN,8,,"Prefectural Stadium, Okayama (JPN)",08 JUN 2025,969,women_TJ,2025,https://worldathletics.org/athletes/japan/miu-tsuchiya-15005730
116,12.53,-0.1,Niko NOZAWA,04 SEP 2009,JPN,1,,"JIT Recycled Ink Stadium, Kofu (JPN)",19 OCT 2025,968,women_TJ,2025,https://worldathletics.org/athletes/japan/niko-nozawa-15239490
116,12.53,-0.2,Seongi JANG,25 AUG 2005,KOR,2,,"Busan Asiad Stadium, Busan (KOR)",22 OCT 2025,969,women_TJ,2025,https://worldathletics.org/athletes/athlete=14910564
118,12.52,0.0,Sayuka TANIMOTO,02 JAN 2002,JPN,9,,"Prefectural Stadium, Okayama (JPN)",08 JUN 2025,967,women_TJ,2025,https://worldathletics.org/athletes/athlete=14915531
118,12.52,+1.3,Supawat CHOOTHONG,27 DEC 2002,THA,,,"National Athletics Centre, Pathum Thani (THA)",23 JUN 2025,967,women_TJ,2025,https://worldathletics.org/athletes/athlete=14840468
118,12.52,+1.0,Lijun ZOU,07 SEP 2010,CHN,1,,"Olympic Sports Center, Huangshi (CHN)",29 JUN 2025,967,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/lijun-zou-15246321
118,12.52,0.0,Yuka MIZUTANI,25 FEB 2004,JPN,1,,"Chukyo University Athletics Field, Toyota (JPN)",30 AUG 2025,967,women_TJ,2025,https://worldathletics.org/athletes/japan/yuka-mizutani-14949691
122,12.51,,Anastassiya KONONOVICH,11 JUN 2005,KAZ,3,,"Track & Field complex QAZAQSTAN, Astana (KAZ) (i)",19 JAN 2025,966,women_TJ,2025,https://worldathletics.org/athletes/kazakhstan/anastassiya-kononovich-15019877
122,12.51,-0.5,Yingting LI,23 FEB 2004,CHN,1,,Yangzhou (CHN),29 JUL 2025,969,women_TJ,2025,https://worldathletics.org/athletes/pr-of-china/yingting-li-15256588
122,12.51,0.0,Chau Ngoc  Quynh ANH,20 FEB 2007,VIE,,,"Madya Stadium of North Sumatera, Medan (INA)",18 NOV 2025,966,women_TJ,2025,https://worldathletics.org/athletes/vietnam/chau-ngoc-quynh-anh-15269173
125,12.49,+1.5,Vera Chan SHANNON,19 AUG 1998,HKG,1,,"Tsueng Kwan O Sports Ground, Hong Kong (HKG)",19 JAN 2025,964,women_TJ,2025,https://worldathletics.org/athletes/athlete=14838093
125,12.49,-2.4,. HEMA,19 JAN 2003,IND,5,,"Stadium Hanamkonda, Warangal (IND)",18 OCT 2025,978,women_TJ,2025,https://worldathletics.org/athletes/india/hema-14969735
125,12.49,+0.3,Gaeun LEE,01 JUL 2002,KOR,3,,"Busan Asiad Stadium, Busan (KOR)",22 OCT 2025,964,women_TJ,2025,https://worldathletics.org/athletes/athlete=14910684
128,12.48,,Chunting LI,02 MAR 2003,CHN,14,,"Xipu Training Base Indoor Athletics Stadium, Chengdu (CHN) (i)",11 FEB 2025,963,women_TJ,2025,https://worldathletics.org/athletes/athlete=14885385
129,12.47,+1.2,Hikari KIKUCHI,13 JUN 2000,JPN,3,,"Prefectural Stadium, Kumagaya (JPN)",24 MAY 2025,962,women_TJ,2025,https://worldathletics.org/athletes/athlete=14855847
