Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
15,57.50,,Annu RANI,29 AUG 1992,IND,1,,"Jawaharlal Nehru Stadium, New Delhi (IND)",10 SEP 2026,1032,women_JT,2026,https://worldathletics.org/athletes/athlete=14422692
16,57.31,,Pin-Hsun CHU,08 APR 2005,TPE,1,,"Sport Development Center Stadium, Ordos (CHN)",10 JUL 2026,1028,women_JT,2026,https://worldathletics.org/athletes/chinese-taipei/pin-hsun-chu-14954193
17,57.29,,Ting LI,31 DEC 2002,CHN,4,,"Kuishan Sports Center, Rizhao (CHN)",28 JUN 2026,1028,women_JT,2026,https://worldathletics.org/athletes/athlete=14819285
18,57.22,,K. RASHMI,24 NOV 1993,IND,2,,"Jawaharlal Nehru Stadium, New Delhi (IND)",10 SEP 2026,1026,women_JT,2026,https://worldathletics.org/athletes/athlete=14524153
19,56.91,,Yu-Chin TAI,11 OCT 2007,TPE,1,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",30 MAY 2026,1021,women_JT,2026,https://worldathletics.org/athletes/chinese-taipei/yu-chin-tai-15052183
20,56.89,,Xinjie GU,02 FEB 2001,CHN,1,,"Zhaoqing Sports Center, Zhaoqing (CHN)",26 APR 2026,1020,women_JT,2026,https://worldathletics.org/athletes/athlete=14787375
21,56.85,,Jingyi YIN,29 OCT 2002,CHN,2f1,,"Sichuan Xipu Training Base, Chengdu (CHN)",29 MAR 2026,1020,women_JT,2026,https://worldathletics.org/athletes/athlete=14837998
22,56.77,,Mahiro OSA,26 NOV 1999,JPN,6,,"Municipal Stadium, Hiroshima (JPN)",29 APR 2026,1018,women_JT,2026,https://worldathletics.org/athletes/athlete=14755966
23,56.63,,Iroha TANIYAMA,26 SEP 2005,JPN,1,,"Kanseki Stadium, Utsunomiya (JPN)",23 MAY 2026,1016,women_JT,2026,https://worldathletics.org/athletes/japan/iroha-taniyama-15002472
24,56.53,,Aoi MURAKAMI,11 MAR 2004,JPN,3,,"Takebishi Stadium, Kyoto (JPN)",12 SEP 2026,1014,women_JT,2026,https://worldathletics.org/athletes/athlete=14949221
25,56.45,,Riko NISHIMURA,01 NOV 1993,JPN,3,,"Universiade Commemorative Stadium, Kobe (JPN)",19 APR 2026,1012,women_JT,2026,https://worldathletics.org/athletes/athlete=14664133
26,56.22,,Xinyi MOU,21 AUG 2004,CHN,4,,"Sports Center, Quzhou (CHN)",13 AUG 2026,1008,women_JT,2026,https://worldathletics.org/athletes/athlete=14940312
27,56.16,,Zhuoma RENQING,09 JUN 1999,CHN,4,,"Sports Center, Jiaxing (CHN)",10 MAY 2026,1007,women_JT,2026,https://worldathletics.org/athletes/athlete=14748808
28,56.14,,Qiaozhen MA,13 FEB 2002,CHN,5,,"Sports Center, Jiaxing (CHN)",10 MAY 2026,1006,women_JT,2026,https://worldathletics.org/athletes/athlete=14889052
29,55.89,,Nargiza KUCHKAROVA,27 FEB 1999,UZB,4,,"Mokpo Sports Complex, Mokpo (KOR)",03 MAY 2026,1002,women_JT,2026,https://worldathletics.org/athletes/athlete=14747646
30,55.85,,Yuri TANAKA,15 NOV 2001,JPN,7,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1001,women_JT,2026,https://worldathletics.org/athletes/athlete=14808684
31,55.80,,Kana SHINODA,05 OCT 2002,JPN,8,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1000,women_JT,2026,https://worldathletics.org/athletes/japan/kana-shinoda-14951359
32,55.66,,Yumeng WU,17 JUL 2006,CHN,1,,"Sports Center, Nanping (CHN)",03 JUN 2026,998,women_JT,2026,https://worldathletics.org/athletes/pr-of-china/yumeng-wu-15096819
33,55.52,,Akiho HYODO,29 OCT 1999,JPN,4,,"Universiade Commemorative Stadium, Kobe (JPN)",19 APR 2026,995,women_JT,2026,https://worldathletics.org/athletes/athlete=14808679
34,55.47,,Miyabi SONO,09 APR 2005,JPN,2,,"Lemon Gas Stadium, Hiratsuka (JPN)",24 APR 2026,994,women_JT,2026,https://worldathletics.org/athletes/japan/miyabi-sono-14997292
35,55.42,,Xinai LIU,17 NOV 1999,CHN,7,,"Kuishan Sports Center, Rizhao (CHN)",28 JUN 2026,993,women_JT,2026,https://worldathletics.org/athletes/athlete=14748807
36,55.22,,Sanjana CHOUDHARY,09 JUL 1999,IND,2,,"Guru Nanak Stadium, Ludhiana (IND)",13 JUN 2026,989,women_JT,2026,https://worldathletics.org/athletes/athlete=14768659
37,55.19,,Xidan ZHANG,03 DEC 2006,CHN,1,,"Hebei Olympic Sports Center, Qinhuangdao (CHN)",29 APR 2026,989,women_JT,2026,https://worldathletics.org/athletes/pr-of-china/xidan-zhang-15083559
38,54.65,,. DEEPIKA,21 NOV 2005,IND,3,,"Guru Nanak Stadium, Ludhiana (IND)",13 JUN 2026,979,women_JT,2026,https://worldathletics.org/athletes/athlete=14926724
39,54.52,,Hanyue LI,08 AUG 2004,CHN,6,,"Sports Center, Quzhou (CHN)",13 AUG 2026,977,women_JT,2026,https://worldathletics.org/athletes/pr-of-china/hanyue-li-15092435
40,54.51,,Sayuka KURATA,22 MAY 2004,JPN,3,,"Kanseki Stadium, Utsunomiya (JPN)",23 MAY 2026,976,women_JT,2026,https://worldathletics.org/athletes/japan/sayuka-kurata-14962267
41,54.13,,Nozomi SAKURAI,27 APR 2005,JPN,3,,"Lemon Gas Stadium, Hiratsuka (JPN)",24 APR 2026,969,women_JT,2026,https://worldathletics.org/athletes/japan/nozomi-sakurai-14981153
42,53.67,,Yu-Ting CHIU,22 OCT 2000,TPE,2,,"Banqiao Stadium, New Taipei City (TPE)",07 JUN 2026,961,women_JT,2026,https://worldathletics.org/athletes/athlete=14791196
43,53.41,,Sango SUZUKI,22 SEP 2004,JPN,3,,"Kyushu Kyoritsu University Stadium, Kitakyushu (JPN)",11 APR 2026,956,women_JT,2026,https://worldathletics.org/athletes/japan/sango-suzuki-14951001
44,53.21,,Yu GONG,22 JUL 2003,CHN,4f2,,"Sichuan Xipu Training Base, Chengdu (CHN)",29 MAR 2026,952,women_JT,2026,https://worldathletics.org/athletes/athlete=14886835
45,53.15,,Seok-ju YANG,06 JAN 2005,KOR,1,,"Iksan Sports Complex, Iksan (KOR)",10 APR 2026,951,women_JT,2026,https://worldathletics.org/athletes/athlete=14910560
46,53.13,,Ayaka SUZUKI,13 JUN 2007,JPN,2q1,,"Hayward Field, Eugene, OR (USA)",07 AUG 2026,951,women_JT,2026,https://worldathletics.org/athletes/japan/ayaka-suzuki-15030019
47,53.09,,Noa SAITO,29 MAY 2003,JPN,11,,"Municipal Stadium, Hiroshima (JPN)",29 APR 2026,950,women_JT,2026,https://worldathletics.org/athletes/athlete=14904935
48,53.06,,Uma CHOUDHARY,04 OCT 1999,IND,2,,"Kalinga Stadium, Bhubaneshwar (IND)",27 JUN 2026,950,women_JT,2026,https://worldathletics.org/athletes/india/uma-choudhary-14974492
48,53.06,,Karishma SANIL,04 JUN 2000,IND,3,,"Kalinga Stadium, Bhubaneshwar (IND)",27 JUN 2026,950,women_JT,2026,https://worldathletics.org/athletes/athlete=14863488
50,52.99,,Gahui LEE,28 JUL 1998,KOR,1,,"Seocheon Sports Complex, Seocheon (KOR)",30 JUN 2026,948,women_JT,2026,https://worldathletics.org/athletes/athlete=14662211
51,52.96,,Chao-Chi SU,10 SEP 2000,TPE,1,,"Taipei Municipal Stadium, Taipei City (TPE)",02 FEB 2026,948,women_JT,2026,https://worldathletics.org/athletes/athlete=14884177
52,52.91,,Xueting BAI,08 JUN 2009,CHN,9,,"Kuishan Sports Center, Rizhao (CHN)",28 JUN 2026,947,women_JT,2026,https://worldathletics.org/athletes/pr-of-china/xueting-bai-15147142
53,52.72,,Rena AMIMOTO,04 JUN 2005,JPN,3,,"Kyushu Kyoritsu University Stadium, Kitakyushu (JPN)",02 AUG 2026,943,women_JT,2026,https://worldathletics.org/athletes/japan/rena-amimoto-15000966
54,52.69,,Atinas NURKAMILA,18 NOV 1999,INA,1,,"Jatidiri Stadium, Semarang (INA)",24 JUL 2026,943,women_JT,2026,https://worldathletics.org/athletes/indonesia/atinas-nurkamila-15105963
55,52.61,,Xinyu MA,13 NOV 2004,CHN,1,,"Yangzhou Sports Center, Yangzhou (CHN)",23 MAR 2026,941,women_JT,2026,https://worldathletics.org/athletes/pr-of-china/xinyu-ma-14944796
56,52.58,,Shujing HUANG,24 SEP 2004,CHN,5f1,,"Sichuan Xipu Training Base, Chengdu (CHN)",02 APR 2026,941,women_JT,2026,https://worldathletics.org/athletes/pr-of-china/shujing-huang-15084973
57,52.49,,. JYOTI,01 APR 2002,IND,3,,"Jawaharlal Nehru Stadium, New Delhi (IND)",11 APR 2026,939,women_JT,2026,https://worldathletics.org/athletes/athlete=14818371
57,52.49,,Miran NARAOKA,04 MAR 2001,JPN,1,,"Komazawa Olympic Park Athletic Stadium, Tokyo (JPN)",24 APR 2026,939,women_JT,2026,https://worldathletics.org/athletes/athlete=14855916
59,52.35,,Xiaomei SUN,02 DEC 1996,CHN,5f2,,"Sichuan Xipu Training Base, Chengdu (CHN)",29 MAR 2026,936,women_JT,2026,https://worldathletics.org/athletes/athlete=14787373
60,52.29,,Qinwen HU,13 DEC 2006,CHN,6f2,,"Sichuan Xipu Training Base, Chengdu (CHN)",29 MAR 2026,935,women_JT,2026,https://worldathletics.org/athletes/pr-of-china/qinwen-hu-15183825
61,52.26,,Hyun-seo KO,05 JAN 2003,KOR,1,,"Miryang Sports Complexs, Miryang (KOR)",07 JUN 2026,935,women_JT,2026,https://worldathletics.org/athletes/athlete=14849653
62,52.22,,Narumi MATSUNAGA,15 NOV 2006,JPN,1,,"Keio Univ. Hiyoshi Athletics Field, Yokohama (JPN)",05 APR 2026,934,women_JT,2026,https://worldathletics.org/athletes/japan/narumi-matsunaga-15048010
63,52.20,,Ana Bhianca ESPENILLA,01 FEB 2007,PHI,2,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",30 MAY 2026,934,women_JT,2026,https://worldathletics.org/athletes/philippines/ana-bhianca-espenilla-15105010
64,52.16,,. POONAM,22 APR 2007,IND,1,,"Guru Nanak Stadium, Ludhiana (IND)",13 JUN 2026,933,women_JT,2026,https://worldathletics.org/athletes/india/poonam-15139577
65,52.10,,Ayuto KUROKAWA,13 FEB 2008,JPN,6,,"Lemon Gas Stadium, Hiratsuka (JPN)",24 APR 2026,932,women_JT,2026,https://worldathletics.org/athletes/japan/ayuto-kurokawa-15171062
66,52.03,,Ah-young PARK,05 OCT 2000,KOR,9,,"Mokpo Sports Complex, Mokpo (KOR)",03 MAY 2026,931,women_JT,2026,https://worldathletics.org/athletes/athlete=14764314
66,52.03,,Kiyomi ASAKA,16 DEC 2006,JPN,4,,"Kanseki Stadium, Utsunomiya (JPN)",23 MAY 2026,931,women_JT,2026,https://worldathletics.org/athletes/japan/kiyomi-asaka-15101354
68,51.93,,Rino KATO,11 JUN 2002,JPN,7,,"Lemon Gas Stadium, Hiratsuka (JPN)",24 APR 2026,929,women_JT,2026,https://worldathletics.org/athletes/japan/rino-kato-14950107
69,51.92,,Ji-min KIM,21 DEC 1999,KOR,1,,"Iksan Sports Complex, Iksan (KOR)",06 JUL 2026,929,women_JT,2026,https://worldathletics.org/athletes/athlete=14759694
70,51.85,,Ying WANG,05 JUN 2001,CHN,7f2,,"Sichuan Xipu Training Base, Chengdu (CHN)",29 MAR 2026,927,women_JT,2026,https://worldathletics.org/athletes/athlete=14701443
71,51.71,,Ritsuko HORIUCHI,28 APR 2002,JPN,7,,"Takebishi Stadium, Kyoto (JPN)",12 SEP 2026,925,women_JT,2026,https://worldathletics.org/athletes/athlete=14898356
72,51.69,,Qian HU,22 JUL 2007,CHN,1,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",25 MAY 2026,924,women_JT,2026,https://worldathletics.org/athletes/pr-of-china/qian-hu-15172278
73,51.62,,Yutong LI,19 MAY 2001,CHN,1,,"Shanxi Athletics Administrative Center, Xi'an (CHN)",20 JUN 2026,923,women_JT,2026,https://worldathletics.org/athletes/athlete=14748840
74,51.61,,. HARITA,04 DEC 2001,IND,4,,"Jawaharlal Nehru Stadium, New Delhi (IND)",11 APR 2026,923,women_JT,2026,https://worldathletics.org/athletes/india/harita-14969739
75,51.54,,Yuting FANG,24 NOV 2007,CHN,1,,"Sichuan Xipu Training Base, Chengdu (CHN)",03 APR 2026,921,women_JT,2026,https://worldathletics.org/athletes/pr-of-china/yuting-fang-15089286
75,51.54,,Ayaka ISHIGAKI,29 JAN 2001,JPN,2er,,"Chukyo University Athletics Field, Toyota (JPN)",24 MAY 2026,921,women_JT,2026,https://worldathletics.org/athletes/athlete=14855911
77,51.51,,Min-ji KIM,02 JAN 2007,KOR,3,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",30 MAY 2026,921,women_JT,2026,https://worldathletics.org/athletes/korea/min-ji-kim-14948072
78,51.50,,Shiyun CHEN,24 AUG 2008,CHN,2,,"Sichuan Xipu Training Base, Chengdu (CHN)",03 APR 2026,921,women_JT,2026,https://worldathletics.org/athletes/pr-of-china/shiyun-chen-15172276
79,51.43,,Mayu ODA,16 OCT 1996,JPN,13,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,919,women_JT,2026,https://worldathletics.org/athletes/athlete=14809518
80,51.39,,Yutong AN,04 FEB 2005,CHN,9,,"Sports Center, Jiaxing (CHN)",10 MAY 2026,919,women_JT,2026,https://worldathletics.org/athletes/pr-of-china/yutong-an-15038031
80,51.39,,. JYOTI,01 APR 2002,IND,5,,"Jawaharlal Nehru Stadium, New Delhi (IND)",10 SEP 2026,919,women_JT,2026,https://worldathletics.org/athletes/athlete=14926767
82,51.32,,Diana HARSHANI MADUWANTHI,06 MAR 1991,SRI,2,,"Diyagama Stadium, Diyagama (SRI)",15 MAY 2026,917,women_JT,2026,https://worldathletics.org/athletes/athlete=14380004
83,51.27,,Sze Oi Sarah KWONG,15 JUN 2007,HKG,4,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",30 MAY 2026,916,women_JT,2026,https://worldathletics.org/athletes/hong-kong-china/sze-oi-sarah-kwong-15103845
84,51.17,,Hina TSUTSUMI,07 JAN 2005,JPN,8,,"Lemon Gas Stadium, Hiratsuka (JPN)",24 APR 2026,915,women_JT,2026,https://worldathletics.org/athletes/japan/hina-tsutsumi-14958804
85,51.13,,Moka NAKAMURA,08 NOV 2006,JPN,5,,"Kanseki Stadium, Utsunomiya (JPN)",23 MAY 2026,914,women_JT,2026,https://worldathletics.org/athletes/japan/moka-nakamura-15055172
86,50.92,,Hasanthi DISSANAYAKE,28 SEP 2002,SRI,3,,"Diyagama Stadium, Diyagama (SRI)",15 MAY 2026,910,women_JT,2026,https://worldathletics.org/athletes/athlete=14843025
87,50.90,,Parizoda TALABOVA,10 JUL 2010,UZB,1,,"AFU Athletics Stadium, Tashkent (UZB)",24 APR 2026,910,women_JT,2026,https://worldathletics.org/athletes/uzbekistan/parizoda-talabova-15233486
87,50.90,,Mana KIZAKI,20 FEB 2008,JPN,2,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",21 AUG 2026,910,women_JT,2026,https://worldathletics.org/athletes/japan/mana-kizaki-15112732
89,50.82,,Ye-yeong JANG,21 APR 2005,KOR,2,,"Jeongseon Sports Complex, Jeongseon (KOR)",13 MAY 2026,908,women_JT,2026,https://worldathletics.org/athletes/korea/ye-yeong-jang-14977074
90,50.81,,Eun-hwan YOON,18 AUG 2006,KOR,2,,"Iksan Sports Complex, Iksan (KOR)",10 APR 2026,908,women_JT,2026,https://worldathletics.org/athletes/korea/eun-hwan-yoon-14986912
90,50.81,,Honoka HASHIMOTO,20 OCT 2004,JPN,1,,"Denka Big Swan Stadium, Niigata (JPN)",11 APR 2026,908,women_JT,2026,https://worldathletics.org/athletes/japan/honoka-hashimoto-14959731
92,50.70,,Haruna IRIE,05 MAY 2004,JPN,1,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 MAY 2026,906,women_JT,2026,https://worldathletics.org/athletes/japan/haruna-irie-14967202
93,50.61,,Lamu BAISANG,10 DEC 2006,CHN,9f2,,"Sichuan Xipu Training Base, Chengdu (CHN)",29 MAR 2026,904,women_JT,2026,https://worldathletics.org/athletes/pr-of-china/lamu-baisang-15147087
94,50.56,,Baoli WANG,25 OCT 2006,CHN,3,,"Hebei Olympic Sports Center, Qinhuangdao (CHN)",29 APR 2026,903,women_JT,2026,https://worldathletics.org/athletes/pr-of-china/baoli-wang-15096826
95,50.46,,Zahra NAJAFI,08 DEC 2003,IRI,1,,"Imam Reza Stadium, Mashhad (IRI)",19 JUL 2026,902,women_JT,2026,https://worldathletics.org/athletes/athlete=14916472
96,50.35,,Rinoa AKAGI,28 APR 2009,JPN,1,,"Athletic Stadium, Hikone (JPN)",01 AUG 2026,900,women_JT,2026,https://worldathletics.org/athletes/japan/rinoa-akagi-15257304
97,50.23,,Saho NARITA,22 SEP 2006,JPN,1er,,"Chukyo University Athletics Field, Toyota (JPN)",05 APR 2026,897,women_JT,2026,https://worldathletics.org/athletes/japan/saho-narita-15046593
98,49.97,,Gyeongae GIM,05 MAR 1988,KOR,3,,"Seocheon Sports Complex, Seocheon (KOR)",30 JUN 2026,893,women_JT,2026,https://worldathletics.org/athletes/athlete=14289719
99,49.86,,Honami NEMOTO,16 OCT 2004,JPN,2,,"Denka Big Swan Stadium, Niigata (JPN)",11 APR 2026,890,women_JT,2026,https://worldathletics.org/athletes/japan/honami-nemoto-14957918
99,49.86,,Atinna NURKAMILLA,18 NOV 1998,INA,,,"The Kallang - Singapore Sports Hub, Singapore (SGP)",15 APR 2026,890,women_JT,2026,https://worldathletics.org/athletes/athlete=14747634
101,49.85,,Moe FUNABIKI,21 NOV 2005,JPN,4,,"Yanmar Stadium Nagai, Osaka (JPN)",14 MAY 2026,890,women_JT,2026,https://worldathletics.org/athletes/japan/moe-funabiki-15046098
102,49.80,,Ramyashree JAIN,18 NOV 2004,IND,1,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",12 APR 2026,889,women_JT,2026,https://worldathletics.org/athletes/india/ramyashree-jain-14970315
102,49.80,,Mana HOSSEINI,12 FEB 2005,IRI,2,,"Imam Reza Stadium, Mashhad (IRI)",19 JUL 2026,889,women_JT,2026,https://worldathletics.org/athletes/islamic-republic-of-iran/mana-hosseini-15038793
104,49.78,,Shakshi SHARMA,09 FEB 2002,IND,8,,"Guru Nanak Stadium, Ludhiana (IND)",13 JUN 2026,889,women_JT,2026,https://worldathletics.org/athletes/india/shakshi-sharma-15002929
105,49.71,,Kaho KOMATSU,02 JUL 2004,JPN,4,,"Yanmar Stadium Nagai, Osaka (JPN)",20 JUN 2026,888,women_JT,2026,https://worldathletics.org/athletes/japan/kaho-komatsu-15048012
106,49.42,,Ng Jing XUAN,17 AUG 2004,MAS,11,,"Mokpo Sports Complex, Mokpo (KOR)",03 MAY 2026,882,women_JT,2026,https://worldathletics.org/athletes/malaysia/ng-jing-xuan-15038927
107,49.29,,Yuxin FAN,03 APR 2003,CHN,2,,"Olympic Sports Center, Chongqing (CHN)",15 MAY 2026,880,women_JT,2026,https://worldathletics.org/athletes/athlete=14889751
108,49.14,,Haruna OKADA,09 APR 2003,JPN,1,,"Nagaragawa Stadium, Gifu (JPN)",09 MAY 2026,877,women_JT,2026,https://worldathletics.org/athletes/japan/haruna-okada-14959730
109,49.08,,Na AN,25 APR 2004,CHN,3,,"Shanxi Athletics Administrative Center, Xi'an (CHN)",20 JUN 2026,876,women_JT,2026,https://worldathletics.org/athletes/pr-of-china/na-an-15043987
110,48.99,,Iori HIRAMATSU,06 APR 2002,JPN,3,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",21 AUG 2026,874,women_JT,2026,https://worldathletics.org/athletes/japan/iori-hiramatsu-14960499
111,48.87,,Bhavya PILANIA,18 OCT 2007,IND,2,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",26 APR 2026,872,women_JT,2026,https://worldathletics.org/athletes/india/bhavya-pilania-15053577
112,48.70,,Hikari TANI,09 SEP 2006,JPN,7,,"Kanseki Stadium, Utsunomiya (JPN)",23 MAY 2026,869,women_JT,2026,https://worldathletics.org/athletes/japan/hikari-tani-15047769
113,48.69,,Kako SOMA,08 SEP 2006,JPN,1,,"Atsubetsu Park Stadium, Sapporo (JPN)",18 JUL 2026,869,women_JT,2026,https://worldathletics.org/athletes/japan/kako-soma-15099928
114,48.66,,Hyeonjin KANG,13 AUG 2005,KOR,7,,"Jeongseon Sports Complex, Jeongseon (KOR)",13 MAY 2026,868,women_JT,2026,https://worldathletics.org/athletes/athlete=14910561
115,48.58,,Nao NOGUCHI,20 AUG 2005,JPN,2,,"Chukyo University Athletics Field, Toyota (JPN)",28 JUN 2026,867,women_JT,2026,https://worldathletics.org/athletes/japan/nao-noguchi-15002204
116,48.54,,Nako INUI,17 MAY 2005,JPN,1ce,,"Yanmar Stadium Nagai, Osaka (JPN)",05 JUL 2026,866,women_JT,2026,https://worldathletics.org/athletes/japan/nako-inui-14997968
117,48.53,,Sihan WANG,26 OCT 2008,CHN,3,,"Sichuan Xipu Training Base, Chengdu (CHN)",03 APR 2026,866,women_JT,2026,https://worldathletics.org/athletes/pr-of-china/sihan-wang-15147110
118,48.46,,Misaki NAKAGAWA,28 APR 2007,JPN,1,,"Denka Big Swan Stadium, Niigata (JPN)",20 JUL 2026,865,women_JT,2026,https://worldathletics.org/athletes/japan/misaki-nakagawa-15106442
119,48.40,,Sejin YUN,06 DEC 2001,KOR,2,,"Gimhae Stadium, Gimhae (KOR)",26 MAR 2026,864,women_JT,2026,https://worldathletics.org/athletes/athlete=14849652
120,48.38,,Miyu FUKUNAGA,20 AUG 2006,JPN,2,,"Fukuoka University Stadium, Fukuoka (JPN)",21 MAR 2026,863,women_JT,2026,https://worldathletics.org/athletes/japan/miyu-fukunaga-15113158
121,48.16,,Ao MATSUYAMA,04 JUN 2008,JPN,2,,"Athletic Stadium, Hikone (JPN)",01 AUG 2026,859,women_JT,2026,https://worldathletics.org/athletes/japan/ao-matsuyama-15174846
122,48.14,,Hye-rin PARK,16 JAN 2010,KOR,1,,"Yecheon Stadium, Yecheon (KOR)",23 APR 2026,859,women_JT,2026,https://worldathletics.org/athletes/korea/hye-rin-park-15093422
123,48.09,,Riko SUNAGA,17 AUG 2007,JPN,9,,"Kanseki Stadium, Utsunomiya (JPN)",23 MAY 2026,858,women_JT,2026,https://worldathletics.org/athletes/japan/riko-sunaga-15114799
124,48.05,,Hitomi SUKENAGA,04 MAY 1988,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",05 JUL 2026,857,women_JT,2026,https://worldathletics.org/athletes/athlete=14287926
125,47.94,,Nanaka KAJIKI,07 DEC 2000,JPN,2ce,,"Komazawa Olympic Park Athletic Stadium, Tokyo (JPN)",26 APR 2026,855,women_JT,2026,https://worldathletics.org/athletes/athlete=14855370
126,47.93,,Lalita CHOUDHARY,19 MAY 1998,IND,4,,"Netaji Subhas National Institute of Sports, Patiala (IND)",07 MAR 2026,855,women_JT,2026,https://worldathletics.org/athletes/india/lalita-choudhary-15032141
127,47.88,,Li-Hsin CHANG,09 JUL 2009,TPE,2,,"National Stadium, Kaohsiung (TPE)",05 MAR 2026,854,women_JT,2026,https://worldathletics.org/athletes/chinese-taipei/li-hsin-chang-15113497
128,47.75,,Tomoka YAMAGATA,25 APR 2001,JPN,4,,"Chukyo University Athletics Field, Toyota (JPN)",04 APR 2026,852,women_JT,2026,https://worldathletics.org/athletes/athlete=14855914
129,47.61,,Ting Yu HUANG,07 DEC 2006,TPE,6,,"Banqiao Stadium, New Taipei City (TPE)",07 JUN 2026,849,women_JT,2026,https://worldathletics.org/athletes/chinese-taipei/ting-yu-huang-15113528
130,47.50,,Siti Nazirah Napisatul MUNAWAROH,28 MAR 1997,INA,2,,"Jatidiri Stadium, Semarang (INA)",24 JUL 2026,847,women_JT,2026,https://worldathletics.org/athletes/athlete=14747633
131,47.49,,Ayane YAMASAKI,14 MAY 2004,JPN,5,,"Yanmar Stadium Nagai, Osaka (JPN)",14 MAY 2026,847,women_JT,2026,https://worldathletics.org/athletes/japan/ayane-yamasaki-14967073
132,47.35,,. KOMAL,07 OCT 2004,IND,7,,"War Hero Stadium, Sangrur (IND)",09 MAY 2026,844,women_JT,2026,https://worldathletics.org/athletes/india/komal-15162088
133,47.34,,Yuika NEMA,16 AUG 2006,JPN,10,,"Kanseki Stadium, Utsunomiya (JPN)",23 MAY 2026,844,women_JT,2026,https://worldathletics.org/athletes/japan/yuika-nema-15113159
