Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
10,13.37,-0.2,Yuan-Kai HSIEH,13 MAR 2006,TPE,2,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,1184,men_110h,2026,https://worldathletics.org/athletes/athlete=15003845
12,13.38,+1.1,Shiqi ZHAO,05 DEC 2005,CHN,1,,"Sport Development Center Stadium, Ordos (CHN)",12 JUL 2026,1181,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/shiqi-zhao-15034335
13,13.39,+0.4,Weibo QIN,29 DEC 2002,CHN,2,,"Sports Center, Quzhou (CHN)",16 AUG 2026,1179,men_110h,2026,https://worldathletics.org/athletes/athlete=14839800
14,13.40,-0.2,Jeremy KOGA,21 MAY 2007,JPN,2f1,,"Municipal Stadium, Hiroshima (JPN)",29 APR 2026,1178,men_110h,2026,https://worldathletics.org/athletes/japan/jeremy-koga-15052911
15,13.41,+1.1,Zijun ZHANG,18 JUL 2004,CHN,2,,"Sport Development Center Stadium, Ordos (CHN)",12 JUL 2026,1175,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/zijun-zhang-15071574
16,13.44,+0.9,Krishik MANJUNATHA,16 OCT 2003,IND,2f4,,"Jawaharlal Nehru Stadium, Chennai (IND)",10 MAY 2026,1170,men_110h,2026,https://worldathletics.org/athletes/athlete=14970998
17,13.45,+0.4,Xiaohan NING,24 JAN 2000,CHN,4,,"Sports Center, Quzhou (CHN)",16 AUG 2026,1168,men_110h,2026,https://worldathletics.org/athletes/athlete=14805839
18,13.48,-0.2,Yi-Kai LIN,23 DEC 2004,TPE,4,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,1163,men_110h,2026,https://worldathletics.org/athletes/chinese-taipei/yi-kai-lin-14964638
19,13.50,-0.2,Yaqoub ALYOUHA,31 JAN 1993,KUW,3f1,,"Putbosstadion, Oordegem (BEL)",01 AUG 2026,1159,men_110h,2026,https://worldathletics.org/athletes/athlete=14532923
20,13.55,+1.2,Hayato HIGUCHI,30 JUL 2003,JPN,2h2,,"Prefectural Stadium, Fukui (JPN)",15 AUG 2026,1149,men_110h,2026,https://worldathletics.org/athletes/japan/hayato-higuchi-14961189
21,13.56,+1.1,Oumar Doudai ABAKAR,01 JAN 2005,QAT,3,,"Sport Development Center Stadium, Ordos (CHN)",12 JUL 2026,1147,men_110h,2026,https://worldathletics.org/athletes/athlete=14953418
22,13.58,+1.1,Ryota FUJII,29 JUL 1996,JPN,3sf2,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1143,men_110h,2026,https://worldathletics.org/athletes/athlete=14707881
22,13.58,+1.1,Mohamad Armin ZAHRYL,11 FEB 2005,MAS,4,,"Sport Development Center Stadium, Ordos (CHN)",12 JUL 2026,1143,men_110h,2026,https://worldathletics.org/athletes/malaysia/mohamad-armin-zahryl-15166788
22,13.58,+0.4,Haoyang CHEN,19 DEC 2004,CHN,5,,"Sports Center, Quzhou (CHN)",16 AUG 2026,1143,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/haoyang-chen-15183145
25,13.60,+0.9,Ato HIROTOMI,27 MAY 2004,JPN,4,,"Prefectural Stadium, Fukui (JPN)",15 AUG 2026,1140,men_110h,2026,https://worldathletics.org/athletes/japan/ato-hirotomi-14958643
25,13.60,+1.2,Aoba OGUCHI,27 MAY 2006,JPN,3h2,,"Prefectural Stadium, Fukui (JPN)",15 AUG 2026,1140,men_110h,2026,https://worldathletics.org/athletes/japan/aoba-oguchi-14974632
27,13.61,+1.4,Ryo TOKUOKA,27 SEP 1999,JPN,1,,"Takebishi Stadium, Kyoto (JPN)",23 MAY 2026,1138,men_110h,2026,https://worldathletics.org/athletes/athlete=14815045
28,13.63,+1.9,John CABANG,27 AUG 2001,PHI,3,,"Estadio de Larrabide, Pamplona (ESP)",14 JUN 2026,1134,men_110h,2026,https://worldathletics.org/athletes/athlete=14800386
29,13.66,-1.0,Mingyang ZHOU,07 JUL 2006,CHN,1,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",24 MAY 2026,1134,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/mingyang-zhou-15303593
29,13.66,+0.1,Manav RAJANARAYANAN,07 JUN 2000,IND,1h2,,"Kalinga Stadium, Bhubaneshwar (IND)",25 JUN 2026,1128,men_110h,2026,https://worldathletics.org/athletes/athlete=14882986
31,13.67,-0.3,Yilin ZHAN,19 DEC 2003,CHN,6,,"Kuishan Sports Center, Rizhao (CHN)",27 JUN 2026,1128,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/yilin-zhan-15092495
32,13.70,+1.1,Seira ASAI,21 MAY 2006,JPN,2sf2,,"Lemon Gas Stadium, Hiratsuka (JPN)",24 APR 2026,1121,men_110h,2026,https://worldathletics.org/athletes/japan/seira-asai-15046125
32,13.70,+0.9,Kaisei UCHIDA,23 DEC 2004,JPN,5,,"Prefectural Stadium, Fukui (JPN)",15 AUG 2026,1121,men_110h,2026,https://worldathletics.org/athletes/japan/kaisei-uchida-14951271
34,13.71,+0.3,Zihan YAN,25 JAN 2007,CHN,1h3,,"Shanxi Athletics Administrative Center, Xi'an (CHN)",19 JUN 2026,1119,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/zihan-yan-15060526
35,13.72,+0.1,Elvin Yap ZHI XIAN,14 JAN 2004,MAS,3h2,,"Sport Development Center Stadium, Ordos (CHN)",11 JUL 2026,1117,men_110h,2026,https://worldathletics.org/athletes/athlete=15009474
36,13.73,-0.1,Roshan Dammika RANATUNGAGE,10 MAY 1998,SRI,1,,"Diyagama Stadium, Diyagama (SRI)",01 MAR 2026,1115,men_110h,2026,https://worldathletics.org/athletes/athlete=14671142
37,13.74,+0.7,Koki TAKAJO,22 JUL 2008,JPN,1,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",04 JUL 2026,1114,men_110h,2026,https://worldathletics.org/athletes/japan/koki-takajo-15069377
38,13.75,+0.5,Hiu Long LIU,20 DEC 2004,HKG,1,,"Wan Chai Sports Ground, Hong Kong (HKG)",10 MAY 2026,1112,men_110h,2026,https://worldathletics.org/athletes/hong-kong-china/hiu-long-liu-14992806
38,13.75,+1.1,Hiroto MIYAMOTO,02 APR 2005,JPN,5sf2,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1112,men_110h,2026,https://worldathletics.org/athletes/japan/hiroto-miyamoto-15005500
40,13.76,0.0,Koki TANAKA,24 SEP 2004,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",05 JUL 2026,1110,men_110h,2026,https://worldathletics.org/athletes/japan/koki-tanaka-14955448
40,13.76,+1.7,Shuhei ISHIKAWA,29 MAY 1995,JPN,2h1,,"Prefectural Stadium, Fukui (JPN)",15 AUG 2026,1110,men_110h,2026,https://worldathletics.org/athletes/athlete=14608097
42,13.77,-0.3,Jie CHEN,20 OCT 2002,CHN,5sf2,,"Sports Center, Quzhou (CHN)",14 AUG 2026,1109,men_110h,2026,https://worldathletics.org/athletes/athlete=14913621
43,13.78,+0.5,Eisa Abdullah JARRAH,29 AUG 2001,KSA,5f1,,"Sultan Qaboos Sports Complex, Muscat (OMA)",05 SEP 2026,1106,men_110h,2026,https://worldathletics.org/athletes/athlete=14859440
44,13.79,+1.5,Tianyao CHEN,02 SEP 2005,CHN,3h2,,"Zhaoqing Sports Center, Zhaoqing (CHN)",25 APR 2026,1104,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/tianyao-chen-15127479
44,13.79,0.0,Keiichiro KOJIMA,04 APR 2005,JPN,2h1,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1104,men_110h,2026,https://worldathletics.org/athletes/japan/keiichiro-kojima-15003921
44,13.79,+0.8,Yuta YANAI,15 SEP 2003,JPN,3,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1104,men_110h,2026,https://worldathletics.org/athletes/japan/yuta-yanai-14961667
44,13.79,+0.2,Guanyu CHEN,18 APR 2007,CHN,3h4,,"Sports Center, Quzhou (CHN)",13 AUG 2026,1104,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/guanyu-chen-15206625
48,13.80,0.0,Weijun WANG,11 DEC 2004,CHN,3h1,,"Sports Center, Quzhou (CHN)",13 AUG 2026,1103,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/weijun-wang-15110904
48,13.80,+1.7,Hiroki YOSHIMOTO,08 APR 2001,JPN,6h1,,"Prefectural Stadium, Fukui (JPN)",15 AUG 2026,1103,men_110h,2026,https://worldathletics.org/athletes/japan/hiroki-yoshimoto-14957845
50,13.81,+0.1,Bowen LIU,13 MAY 2001,CHN,3,,"Olympic Sports Center, Huangshi (CHN)",07 JUN 2026,1101,men_110h,2026,https://worldathletics.org/athletes/athlete=14857772
51,13.82,+0.2,Madhvendra SHEKHAWAT,30 OCT 2003,IND,5pr5,,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2026,1099,men_110h,2026,https://worldathletics.org/athletes/athlete=14921108
51,13.82,+0.1,Ergash NORMURADOV,17 SEP 1995,UZB,1,,"AFU Athletics Stadium, Tashkent (UZB)",23 AUG 2026,1099,men_110h,2026,https://worldathletics.org/athletes/athlete=14808516
53,13.83,+0.6,Chun-Yen HSIEH,25 MAY 2006,TPE,2,,"Banqiao Stadium, New Taipei City (TPE)",27 MAR 2026,1097,men_110h,2026,https://worldathletics.org/athletes/chinese-taipei/chun-yen-hsieh-15021792
53,13.83,0.0,Junyu TAN,21 DEC 2004,CHN,1,,"Hubei Olympic Sports Center, Wuhan (CHN)",11 APR 2026,1097,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/junyu-tan-14976984
53,13.83,+0.8,Muhammed LAZAN,01 JUN 2002,IND,3,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",24 MAY 2026,1097,men_110h,2026,https://worldathletics.org/athletes/athlete=14791327
53,13.83,+1.0,Kyohei NISHI,04 JUN 1995,JPN,4sf1,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1097,men_110h,2026,https://worldathletics.org/athletes/japan/kyohei-nishi-14758005
57,13.84,+0.2,Wang Fung CHEUNG,21 JAN 1997,HKG,1h1,,"Tsueng Kwan O Sports Ground, Hong Kong (HKG)",13 JUN 2026,1095,men_110h,2026,https://worldathletics.org/athletes/athlete=14671152
57,13.84,+1.3,Yuma MARUYAMA,03 JUN 1998,JPN,3f2,,"Okura Sports Park Athletics Field, Tokyo (JPN)",08 AUG 2026,1095,men_110h,2026,https://worldathletics.org/athletes/athlete=14755912
59,13.85,0.0,Chen Xiang ANG,03 JUL 1994,SGP,1,,"The Kallang - Singapore Sports Hub, Singapore (SGP)",15 APR 2026,1093,men_110h,2026,https://worldathletics.org/athletes/athlete=14445804
59,13.85,-0.4,Ryota MACHI,30 APR 2001,JPN,4h3,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,1095,men_110h,2026,https://worldathletics.org/athletes/athlete=14854952
59,13.85,-1.0,Kyousuke YAMANAKA,03 OCT 2005,JPN,4h4,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1099,men_110h,2026,https://worldathletics.org/athletes/japan/kyousuke-yamanaka-14998513
59,13.85,-0.3,Wei LIU,27 SEP 2006,CHN,8,,"Kuishan Sports Center, Rizhao (CHN)",27 JUN 2026,1094,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/wei-liu-15140984
59,13.85,+1.7,Kadhim NASER,01 JAN 1997,IRQ,1h1,,"ENKA Atletizm Pisti, Istanbul (TUR)",11 JUL 2026,1093,men_110h,2026,https://worldathletics.org/athletes/athlete=14755947
59,13.85,+0.1,Junki YAMAMOTO,24 OCT 2001,JPN,2h3,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1093,men_110h,2026,https://worldathletics.org/athletes/athlete=14921516
59,13.85,+1.6,Ren FUKUMOTO,04 MAY 2000,JPN,2h1,,"Takebishi Stadium, Kyoto (JPN)",13 SEP 2026,1093,men_110h,2026,https://worldathletics.org/athletes/athlete=14815042
66,13.86,+1.4,Kensuke ONISHI,03 JAN 1999,JPN,2,,"Takebishi Stadium, Kyoto (JPN)",23 MAY 2026,1092,men_110h,2026,https://worldathletics.org/athletes/athlete=14766580
66,13.86,-0.2,Zhongjie GUO,16 FEB 2001,CHN,4sf1,,"Sports Center, Quzhou (CHN)",14 AUG 2026,1093,men_110h,2026,https://worldathletics.org/athletes/athlete=14811589
68,13.87,+1.5,Masaya YOKOYAMA,31 MAY 2005,JPN,1f3,,"Athletic Stadium, Tottori (JPN)",05 JUL 2026,1090,men_110h,2026,https://worldathletics.org/athletes/japan/masaya-yokoyama-14980633
68,13.87,+0.1,Zihan MA,06 MAR 2004,CHN,3h5,,"Sports Center, Quzhou (CHN)",13 AUG 2026,1090,men_110h,2026,https://worldathletics.org/athletes/athlete=14939903
70,13.88,+1.3,Hiroyuki SATO,06 AUG 1990,JPN,1f2,,"Athletic Stadium, Tottori (JPN)",05 JUL 2026,1088,men_110h,2026,https://worldathletics.org/athletes/athlete=14996954
70,13.88,-0.2,Jinjian DENG,04 MAR 2004,CHN,6sf1,,"Sports Center, Quzhou (CHN)",14 AUG 2026,1089,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/jinjian-deng-15087748
70,13.88,+1.3,Kaito YOSHIMA,26 APR 1998,JPN,1f2,,"Takebishi Stadium, Kyoto (JPN)",13 SEP 2026,1088,men_110h,2026,https://worldathletics.org/athletes/athlete=14825114
73,13.89,0.0,Gyeongtae KIM,20 MAR 1997,KOR,3,,"Tsueng Kwan O Sports Ground, Hong Kong (HKG)",13 JUN 2026,1086,men_110h,2026,https://worldathletics.org/athletes/athlete=14646762
74,13.90,+0.8,Ju-ho KIM,08 MAR 1999,KOR,1,,"Mokpo Sports Complex, Mokpo (KOR)",30 APR 2026,1084,men_110h,2026,https://worldathletics.org/athletes/athlete=14759664
75,13.92,+1.3,Haru SOTONO,22 APR 2004,JPN,7f2,,"Athletic Stadium, Tottori (JPN)",05 JUL 2026,1081,men_110h,2026,https://worldathletics.org/athletes/japan/haru-sotono-14977771
75,13.92,+1.5,Shota KANI,30 JUN 2000,JPN,2f3,,"Athletic Stadium, Tottori (JPN)",05 JUL 2026,1081,men_110h,2026,https://worldathletics.org/athletes/athlete=14854922
77,13.93,+1.8,Siu Hang CHEUNG,26 APR 2002,HKG,1,,"Wan Chai Sports Ground, Hong Kong (HKG)",07 FEB 2026,1079,men_110h,2026,https://worldathletics.org/athletes/athlete=14832000
77,13.93,+1.1,Ryo KOIKE,27 JUN 2003,JPN,5sf2,,"Lemon Gas Stadium, Hiratsuka (JPN)",24 APR 2026,1079,men_110h,2026,https://worldathletics.org/athletes/athlete=14897171
77,13.93,-0.5,Kohei SHIMIZU,11 JUL 1997,JPN,1,,"Hakatanomori Athletic Stadium, Fukuoka (JPN)",03 MAY 2026,1082,men_110h,2026,https://worldathletics.org/athletes/athlete=14773882
77,13.93,+0.7,Shunya TAKAYAMA,03 SEP 1994,JPN,1h1,,"ND Soft Stadium, Tendo (JPN)",16 MAY 2026,1079,men_110h,2026,https://worldathletics.org/athletes/athlete=14444465
77,13.93,+0.3,Zhihao SUN,21 MAR 2008,CHN,2,,"Sports Center, Nanping (CHN)",03 JUN 2026,1079,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/zhihao-sun-15172337
82,13.94,+1.1,Taichi KUBOTA,06 MAY 2000,JPN,6h1,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,1077,men_110h,2026,https://worldathletics.org/athletes/athlete=14854941
82,13.94,-0.7,Cheng-Hua CHOU,13 AUG 2004,TPE,5,,"Banqiao Stadium, New Taipei City (TPE)",06 JUN 2026,1081,men_110h,2026,https://worldathletics.org/athletes/chinese-taipei/cheng-hua-chou-15021793
82,13.94,+1.4,David YEFREMOV,15 JAN 1999,KAZ,5,,"Stadion De Veen, Heusden-Zolder (BEL)",18 JUL 2026,1077,men_110h,2026,https://worldathletics.org/athletes/athlete=14738740
82,13.94,+1.2,Rathish PANDIDURAI,11 JUN 2004,IND,4,,"Jawaharlal Nehru Stadium, New Delhi (IND)",10 SEP 2026,1077,men_110h,2026,https://worldathletics.org/athletes/india/rathish-pandidurai-14993424
86,13.95,-0.4,Jiajun YANG,02 JUL 2002,CHN,1f1,,"Cardiff Athletic Stadium, Cardiff (GBR)",04 MAY 2026,1077,men_110h,2026,https://worldathletics.org/athletes/athlete=14886912
86,13.95,+0.4,Souma KOGISO,20 JAN 2010,JPN,1,,"Municipal Mizuho Stadium, Nagoya (JPN)",22 MAY 2026,1075,men_110h,2026,https://worldathletics.org/athletes/japan/souma-kogiso-15255891
86,13.95,+0.8,Siddhanth THINGALAYA,01 MAR 1991,IND,4,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",24 MAY 2026,1075,men_110h,2026,https://worldathletics.org/athletes/athlete=14383437
86,13.95,+1.5,Kaito KUROIWA,28 JUN 2006,JPN,4f3,,"Athletic Stadium, Tottori (JPN)",05 JUL 2026,1075,men_110h,2026,https://worldathletics.org/athletes/japan/kaito-kuroiwa-15101767
86,13.95,+1.4,Mizuki GOTO,06 DEC 1999,JPN,1h2,,"Azuma Stadium, Fukushima (JPN)",22 AUG 2026,1075,men_110h,2026,https://worldathletics.org/athletes/athlete=14902767
91,13.96,+1.1,Arata KOTANI,18 OCT 2000,JPN,7h1,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,1073,men_110h,2026,https://worldathletics.org/athletes/athlete=14854906
91,13.96,+0.1,Graceson AMALDA,05 APR 2003,IND,2f2,,"LNCPE, Trivandrum (IND)",14 JUN 2026,1073,men_110h,2026,https://worldathletics.org/athletes/athlete=14970295
91,13.96,+0.2,Ryota SHIMADO,11 JAN 2005,JPN,1sf2,,"Yanmar Stadium Nagai, Osaka (JPN)",19 JUN 2026,1073,men_110h,2026,https://worldathletics.org/athletes/japan/ryota-shimado-15000072
91,13.96,+1.6,Muhammad Hazriq CIK MAT KLAU,04 NOV 2006,MAS,1,,"Jatidiri Stadium, Semarang (INA)",23 JUL 2026,1073,men_110h,2026,https://worldathletics.org/athletes/malaysia/muhammad-hazriq-cik-mat-klau-15024853
95,13.97,-1.6,Yi-Xuan CHEN,12 OCT 2007,TPE,4h2,,"Banqiao Stadium, New Taipei City (TPE)",06 JUN 2026,1081,men_110h,2026,https://worldathletics.org/athletes/chinese-taipei/yi-xuan-chen-15113311
96,13.98,-0.1,Kaweesha BANDARA,26 JUN 2003,SRI,2,,"Diyagama Stadium, Diyagama (SRI)",01 MAR 2026,1070,men_110h,2026,https://worldathletics.org/athletes/athlete=14977208
96,13.98,+1.1,Daisuke SAKAI,13 MAY 2007,JPN,6sf2,,"Lemon Gas Stadium, Hiratsuka (JPN)",24 APR 2026,1070,men_110h,2026,https://worldathletics.org/athletes/japan/daisuke-sakai-15052908
98,13.99,-1.3,Yi XING,24 SEP 2008,CHN,3,,"Shanxi Athletics Administrative Center, Xi'an (CHN)",19 JUN 2026,1075,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/yi-xing-15172339
98,13.99,-0.3,Dae-hee KIM,25 APR 2000,KOR,1,,"Yecheon Stadium, Yecheon (KOR)",22 JUN 2026,1069,men_110h,2026,https://worldathletics.org/athletes/athlete=14901674
98,13.99,+1.3,Yusuke TAKAHASHI,05 JUL 1996,JPN,8f2,,"Athletic Stadium, Tottori (JPN)",05 JUL 2026,1068,men_110h,2026,https://worldathletics.org/athletes/japan/yusuke-takahashi-14752702
98,13.99,+0.2,Sutthahathai PHRMBUT,24 FEB 2006,THA,3h1,,"Sport Development Center Stadium, Ordos (CHN)",11 JUL 2026,1068,men_110h,2026,https://worldathletics.org/athletes/thailand/sutthahathai-phrmbut-15122209
102,14.00,0.0,Xuzhe LI,30 MAR 2002,CHN,4h1,,"Sports Center, Quzhou (CHN)",13 AUG 2026,1066,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/xuzhe-li-15119182
102,14.00,+0.2,Yijian PAN,31 MAR 2004,CHN,5h4,,"Sports Center, Quzhou (CHN)",13 AUG 2026,1066,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/yijian-pan-15137336
102,14.00,+1.3,Syouhei ONJI,17 MAR 2004,JPN,3h3,,"Takebishi Stadium, Kyoto (JPN)",13 SEP 2026,1066,men_110h,2026,https://worldathletics.org/athletes/japan/syouhei-onji-14967046
105,14.01,+1.1,Takumi MIYAZAKI,07 APR 2001,JPN,8h1,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,1064,men_110h,2026,https://worldathletics.org/athletes/athlete=14854924
105,14.01,+0.4,Soushi GONDA,11 DEC 2008,JPN,2,,"Municipal Mizuho Stadium, Nagoya (JPN)",22 MAY 2026,1064,men_110h,2026,https://worldathletics.org/athletes/japan/soushi-gonda-15069394
105,14.01,+0.1,Zayniddin RAVSHANOV,19 JAN 2008,UZB,2,,"AFU Athletics Stadium, Tashkent (UZB)",23 AUG 2026,1064,men_110h,2026,https://worldathletics.org/athletes/uzbekistan/zayniddin-ravshanov-15156300
108,14.02,+0.3,Tianzhen HAN,28 SEP 2004,CHN,5h1,,"Zhaoqing Sports Center, Zhaoqing (CHN)",25 APR 2026,1062,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/tianzhen-han-15127454
108,14.02,+1.4,Ryota KAWASHIMA,19 MAR 1999,JPN,4,,"Takebishi Stadium, Kyoto (JPN)",23 MAY 2026,1062,men_110h,2026,https://worldathletics.org/athletes/athlete=14767014
108,14.02,-0.3,Abudoula AFUZILE,26 JUL 2002,CHN,4h1,,"Sports Center, Bengbu (CHN)",30 MAY 2026,1063,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/abudoula-afuzile-15072980
108,14.02,+0.2,Weixuan DING,29 OCT 2003,CHN,6h4,,"Sports Center, Quzhou (CHN)",13 AUG 2026,1062,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/weixuan-ding-15046542
112,14.03,-0.2,Haoran YANG,22 SEP 2001,CHN,1h2,,"Hubei Olympic Sports Center, Wuhan (CHN)",11 APR 2026,1062,men_110h,2026,https://worldathletics.org/athletes/athlete=14885970
112,14.03,+0.3,Jingqi ZHANG,10 SEP 2007,CHN,2h1,,"Sports Center, Nanping (CHN)",03 JUN 2026,1061,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/jingqi-zhang-15331052
112,14.03,+1.5,Taishi TAKAHASHI,07 MAY 2005,JPN,5f3,,"Athletic Stadium, Tottori (JPN)",05 JUL 2026,1061,men_110h,2026,https://worldathletics.org/athletes/japan/taishi-takahashi-14998888
112,14.03,-0.5,Zifang OUYANG,06 MAR 2008,CHN,1,,"Yangzhou Sports Center, Yangzhou (CHN)",30 JUL 2026,1064,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/zifang-ouyang-15303594
112,14.03,+1.3,Takahiro YOSHIDA,09 MAY 1997,JPN,4f2,,"Takebishi Stadium, Kyoto (JPN)",13 SEP 2026,1061,men_110h,2026,https://worldathletics.org/athletes/japan/takahiro-yoshida-14773876
117,14.04,+1.7,Ryosuke TAKAHASHI,20 JUN 2003,JPN,1f5,,Fujisawa (JPN),19 MAR 2026,1059,men_110h,2026,https://worldathletics.org/athletes/athlete=14915465
118,14.05,-0.1,Shunsuke OZAKI,21 DEC 1995,JPN,3,,"Takebishi Stadium, Kyoto (JPN)",24 MAY 2026,1057,men_110h,2026,https://worldathletics.org/athletes/athlete=14809382
118,14.05,-0.2,Binbin ZHANG,14 AUG 2008,CHN,1h2,,"Sports Center, Nanping (CHN)",03 JUN 2026,1058,men_110h,2026,https://worldathletics.org/athletes/pr-of-china/binbin-zhang-15248098
120,14.06,+1.1,Shota NAKAI,24 SEP 2004,JPN,2h3,,"Yanmar Stadium Nagai, Osaka (JPN)",14 MAY 2026,1055,men_110h,2026,https://worldathletics.org/athletes/japan/shota-nakai-14960041
120,14.06,-0.1,Sharifutaiga SENTONGO,29 DEC 2008,JPN,2sf2,,"Municipal Mizuho Stadium, Nagoya (JPN)",22 MAY 2026,1055,men_110h,2026,https://worldathletics.org/athletes/japan/sharifutaiga-sentongo-15178808
122,14.07,+1.9,Tejaswin SHANKAR,21 DEC 1998,IND,3f1,,"Rock Chalk Park, Lawrence, KS (USA)",02 MAY 2026,1053,men_110h,2026,https://worldathletics.org/athletes/athlete=14714481
122,14.07,-0.2,Yuya NISHIMURA,18 MAY 2006,JPN,1sf1,,"Yanmar Stadium Nagai, Osaka (JPN)",19 JUN 2026,1054,men_110h,2026,https://worldathletics.org/athletes/japan/yuya-nishimura-15048112
122,14.07,0.0,S. SHAHUL,24 NOV 2006,IND,3h1,,"Kalinga Stadium, Bhubaneshwar (IND)",25 JUN 2026,1053,men_110h,2026,https://worldathletics.org/athletes/india/s-shahul-15078446
122,14.07,+0.9,Yuga HAYASHI,27 MAY 2001,JPN,1,,"Athletics Stadium, Toyama (JPN)",19 JUL 2026,1053,men_110h,2026,https://worldathletics.org/athletes/athlete=14854909
122,14.07,-1.7,Rikuto NITANAI,28 JUN 2003,JPN,1,,"Azuma Stadium, Fukushima (JPN)",22 AUG 2026,1063,men_110h,2026,https://worldathletics.org/athletes/japan/rikuto-nitanai-14960748
