Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
30,4.00,,Chenyao SHE,21 AUG 2000,CHN,2f1,,"Pole Vault Stadium of Haining Junior Sports School, Haining (CHN) (i)",17 MAR 2026,960,women_PV,2026,https://worldathletics.org/athletes/athlete=14744718
30,4.00,,Rui DU,24 AUG 2000,CHN,2f1,,"Pole Vault Stadium of Haining Junior Sports School, Haining (CHN) (i)",17 MAR 2026,960,women_PV,2026,https://worldathletics.org/athletes/athlete=14811668
30,4.00,,Yifei KONG,30 AUG 2009,CHN,5f1,,"Shanghai Sports University Indoor Athletics Stadium, Shanghai (CHN) (i)",21 MAR 2026,960,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/yifei-kong-15246176
30,4.00,,Tzu-Hsin YEN,02 FEB 2006,TPE,4,,"National Caotun Senior High School Gym, Nantou City (TPE) (i)",25 MAR 2026,960,women_PV,2026,https://worldathletics.org/athletes/chinese-taipei/tzu-hsin-yen-15044428
30,4.00,,Miku YANAGAWA,06 JAN 2006,JPN,1f1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",17 APR 2026,960,women_PV,2026,https://worldathletics.org/athletes/athlete=14901500
30,4.00,,Mayu NASU,06 MAY 1996,JPN,9,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,960,women_PV,2026,https://worldathletics.org/athletes/athlete=14671534
30,4.00,,Sooyoung SHIN,25 JAN 1998,KOR,1,,"Jeongseon Sports Complex, Jeongseon (KOR)",11 MAY 2026,960,women_PV,2026,https://worldathletics.org/athletes/athlete=14670904
30,4.00,,Hitose WAKABAYASHI,04 AUG 2003,JPN,1,,"Fukuoka University Stadium, Fukuoka (JPN)",18 JUL 2026,960,women_PV,2026,https://worldathletics.org/athletes/japan/hitose-wakabayashi-14959440
30,4.00,,Minori SHINOZAKI,11 JUN 2002,JPN,1,,"Kusanagi Athletic Stadium, Shizuoka (JPN)",22 AUG 2026,960,women_PV,2026,https://worldathletics.org/athletes/athlete=14898915
30,4.00,,Chika HIRATA,03 JUN 2000,JPN,7,,"Takebishi Stadium, Kyoto (JPN)",12 SEP 2026,960,women_PV,2026,https://worldathletics.org/athletes/athlete=14855794
41,3.95,,Chun-Ying REN,02 JUN 2002,TPE,5,,"Sun Moon Lake Ita Thao Pier, Nantou City (TPE)",22 MAR 2026,944,women_PV,2026,https://worldathletics.org/athletes/athlete=14860155
41,3.95,,Blessy KUNJUMON,21 OCT 2001,IND,2,,"Kalinga Indoor Stadium, Bhubaneshwar (IND) (i)",24 MAR 2026,944,women_PV,2026,https://worldathletics.org/athletes/india/blessy-kunjumon-15079923
43,3.93,,Jasmine SAKAGUCHI,20 OCT 2003,JPN,5f1,,"Sam Bailey Track Stadium, Tuscaloosa, AL (USA)",10 APR 2026,938,women_PV,2026,https://worldathletics.org/athletes/japan/jasmine-sakaguchi-14945717
44,3.90,,Babita PATEL,12 AUG 2000,IND,3,,"Anju Bobby High Performance Centre, Bengaluru (IND)",15 MAR 2026,929,women_PV,2026,https://worldathletics.org/athletes/athlete=14925639
44,3.90,,Hsuan-Lin CHEN,26 OCT 2002,TPE,7,,"National Caotun Senior High School Gym, Nantou City (TPE) (i)",25 MAR 2026,929,women_PV,2026,https://worldathletics.org/athletes/chinese-taipei/hsuan-lin-chen-14955564
44,3.90,,Jaison MARIYA,23 SEP 1997,IND,3,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",04 APR 2026,929,women_PV,2026,https://worldathletics.org/athletes/athlete=14598255
44,3.90,,Saera WATANABE,24 DEC 2007,JPN,1f1,,"Gion Stadium, Machida (JPN)",12 APR 2026,929,women_PV,2026,https://worldathletics.org/athletes/japan/saera-watanabe-14997634
44,3.90,,Aiko EBIHARA,21 JAN 2006,JPN,2f1,,"Gion Stadium, Machida (JPN)",12 APR 2026,929,women_PV,2026,https://worldathletics.org/athletes/japan/aiko-ebihara-14951317
44,3.90,,Alyana NICOLAS,29 AUG 1994,PHI,11f2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",17 APR 2026,929,women_PV,2026,https://worldathletics.org/athletes/athlete=14580094
44,3.90,,A. DEEPIKA,12 DEC 2004,IND,4,,"Kalinga Stadium, Bhubaneshwar (IND) (i)",03 MAY 2026,929,women_PV,2026,https://worldathletics.org/athletes/india/a-deepika-15089039
44,3.90,,Lia Irma Sumie KITADA,09 AUG 2001,JPN,2,,"Prefectural Stadium, Marugame (JPN)",05 MAY 2026,929,women_PV,2026,https://worldathletics.org/athletes/athlete=14817842
44,3.90,,Yu SAKATA,05 MAY 2005,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",16 MAY 2026,929,women_PV,2026,https://worldathletics.org/athletes/japan/yu-sakata-15045160
44,3.90,,Rachan KRISHNA,24 MAY 1994,IND,3,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",23 MAY 2026,929,women_PV,2026,https://worldathletics.org/athletes/athlete=14549104
44,3.90,,Mahsa MIRZATABIBI,12 JUN 1996,IRI,1,,"Aftab Enghelab Sport Complex, Tehran (IRI)",03 JUL 2026,929,women_PV,2026,https://worldathletics.org/athletes/athlete=14701092
44,3.90,,Aya MORITA,22 MAR 1996,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",05 JUL 2026,929,women_PV,2026,https://worldathletics.org/athletes/athlete=14811095
44,3.90,,Xingyu RAO,18 SEP 2002,CHN,1,,"Sports Center, Yulin (CHN)",18 JUL 2026,929,women_PV,2026,https://worldathletics.org/athletes/athlete=14939766
44,3.90,,Anastassiya IBRAGIMOVA,25 JUN 2000,KAZ,1,,"Kazakhstan National University, Astana (KAZ)",22 JUL 2026,929,women_PV,2026,https://worldathletics.org/athletes/kazakhstan/anastassiya-ibragimova-15274583
44,3.90,,Koa NAKAMURA,12 NOV 2009,JPN,2,,"Athletic Stadium, Hikone (JPN)",03 AUG 2026,929,women_PV,2026,https://worldathletics.org/athletes/japan/koa-nakamura-15052427
44,3.90,,Miyu TAKAHASHI,20 JAN 2011,JPN,3,,"Athletic Stadium, Hikone (JPN)",03 AUG 2026,929,women_PV,2026,https://worldathletics.org/athletes/japan/miyu-takahashi-15321048
60,3.82,,Kimie UEYAMA,02 OCT 2007,JPN,4,,"Kanseki Stadium, Utsunomiya (JPN)",23 MAY 2026,905,women_PV,2026,https://worldathletics.org/athletes/japan/kimie-ueyama-15161763
60,3.82,,Hinako SHIGA,23 JAN 2007,JPN,5,,"Kanseki Stadium, Utsunomiya (JPN)",23 MAY 2026,905,women_PV,2026,https://worldathletics.org/athletes/japan/hinako-shiga-15052711
62,3.80,,Minshu YANG,30 DEC 2005,CHN,6f1,,"Pole Vault Stadium of Haining Junior Sports School, Haining (CHN) (i)",17 MAR 2026,898,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/minshu-yang-15110883
62,3.80,,Shanshan YU,14 AUG 2006,CHN,1f2,,"Pole Vault Stadium of Haining Junior Sports School, Haining (CHN) (i)",17 MAR 2026,898,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/shanshan-yu-15304045
62,3.80,,Nor Sarah ADI,20 AUG 2000,MAS,7,,"Sun Moon Lake Ita Thao Pier, Nantou City (TPE)",22 MAR 2026,898,women_PV,2026,https://worldathletics.org/athletes/athlete=14859379
62,3.80,,Vanshika GHANGHAS,10 AUG 2005,IND,4,,"Kalinga Indoor Stadium, Bhubaneshwar (IND) (i)",24 MAR 2026,898,women_PV,2026,https://worldathletics.org/athletes/india/vanshika-ghanghas-14993447
62,3.80,,Jiemin ZHANG,07 APR 2005,CHN,2,,"Shanghai Sports University Indoor Athletics Stadium, Shanghai (CHN) (i)",25 MAR 2026,898,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/jiemin-zhang-15137241
62,3.80,,Vengatesh PAVITHRA,08 DEC 2001,IND,4,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",04 APR 2026,898,women_PV,2026,https://worldathletics.org/athletes/athlete=14850528
62,3.80,,Archana SINGH,15 JUL 2001,IND,6,,"Kalinga Stadium, Bhubaneshwar (IND) (i)",03 MAY 2026,898,women_PV,2026,https://worldathletics.org/athletes/india/archana-singh-15142112
62,3.80,,Kaori ATAGI,25 MAY 1998,JPN,4,,"Prefectural Stadium, Marugame (JPN)",05 MAY 2026,898,women_PV,2026,https://worldathletics.org/athletes/athlete=14766641
62,3.80,,Han-na BAE,17 MAY 1999,KOR,2,,"Jeongseon Sports Complex, Jeongseon (KOR)",11 MAY 2026,898,women_PV,2026,https://worldathletics.org/athletes/athlete=14815835
62,3.80,,Ying YANG,15 JUL 2005,CHN,1,,"Olympic Sports Center, Chongqing (CHN)",15 MAY 2026,898,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/ying-yang-15137242
62,3.80,,Yiting ZHANG,21 OCT 2008,CHN,2,,"Olympic Sports Center, Chongqing (CHN)",15 MAY 2026,898,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/yiting-zhang-15246178
62,3.80,,Manaka MATSUI,10 AUG 2006,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",16 MAY 2026,898,women_PV,2026,https://worldathletics.org/athletes/japan/manaka-matsui-15030752
62,3.80,,Fanrong LING,28 MAY 2008,CHN,2,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",23 MAY 2026,898,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/fanrong-ling-15172305
62,3.80,,Nanoha MORISAKO,31 MAY 2005,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",20 JUN 2026,898,women_PV,2026,https://worldathletics.org/athletes/japan/nanoha-morisako-15158965
62,3.80,,Yuxiang CHEN,23 SEP 2009,CHN,2,,"Olympic Sports Center, Huangshi (CHN)",03 JUL 2026,898,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/yuxiang-chen-15172612
62,3.80,,Aiko NIINOBE,09 JUN 2008,JPN,4,,"Athletic Stadium, Hikone (JPN)",03 AUG 2026,898,women_PV,2026,https://worldathletics.org/athletes/japan/aiko-niinobe-15023628
62,3.80,,Sumire KATSUMA,02 JUN 2008,JPN,5,,"Athletic Stadium, Hikone (JPN)",03 AUG 2026,898,women_PV,2026,https://worldathletics.org/athletes/japan/sumire-katsuma-15184801
79,3.75,,Piyada BOONKWANG,11 MAR 2005,THA,2,,"Banqiao Stadium, New Taipei City (TPE)",06 JUN 2026,883,women_PV,2026,https://worldathletics.org/athletes/thailand/piyada-boonkwang-14992991
79,3.75,,Yi-Chen LIAO,24 MAY 2003,TPE,3,,"Banqiao Stadium, New Taipei City (TPE)",06 JUN 2026,883,women_PV,2026,https://worldathletics.org/athletes/chinese-taipei/yi-chen-liao-14671041
79,3.75,,Kanon OMAMIUDA,29 SEP 2008,JPN,6,,"Athletic Stadium, Hikone (JPN)",03 AUG 2026,883,women_PV,2026,https://worldathletics.org/athletes/japan/kanon-omamiuda-15044328
82,3.71,,Amy CHRISTENSEN,09 APR 2001,PHI,5f1,,"Sparks Convention Center Halls, Reno, NV (USA) (i)",06 FEB 2026,871,women_PV,2026,https://worldathletics.org/athletes/athlete=14837409
83,3.70,,Parameshwari PARAME,06 JUN 2004,IND,7,,"Anju Bobby High Performance Centre, Bengaluru (IND)",15 MAR 2026,868,women_PV,2026,https://worldathletics.org/athletes/india/parameshwari-parame-15224711
83,3.70,,Xueqing YANG,25 JAN 2005,CHN,2f2,,"Pole Vault Stadium of Haining Junior Sports School, Haining (CHN) (i)",17 MAR 2026,868,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/xueqing-yang-15043936
83,3.70,,Min TANG,22 SEP 2007,CHN,4f2,,"Pole Vault Stadium of Haining Junior Sports School, Haining (CHN) (i)",17 MAR 2026,868,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/min-tang-15304022
83,3.70,,Haruka KOBAYASHI,08 JUL 2004,JPN,2,,"Nagai Stadium No. 2, Osaka (JPN)",20 MAR 2026,868,women_PV,2026,https://worldathletics.org/athletes/japan/haruka-kobayashi-15046599
83,3.70,,Bhavya JAIN,23 MAR 2005,IND,8,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",04 APR 2026,868,women_PV,2026,https://worldathletics.org/athletes/india/bhavya-jain-15113699
83,3.70,,Shuri SAITO,04 MAY 2002,JPN,5,,"Lemon Gas Stadium, Hiratsuka (JPN)",24 APR 2026,868,women_PV,2026,https://worldathletics.org/athletes/japan/shuri-saito-14954850
83,3.70,,Minji JO,26 MAR 1998,KOR,2,,"Mokpo Sports Complex, Mokpo (KOR)",30 APR 2026,868,women_PV,2026,https://worldathletics.org/athletes/athlete=14800077
83,3.70,,Ouka KASHIWAGI,22 AUG 2004,JPN,1,,"Amashin Stadium, Amakusa (JPN)",09 MAY 2026,868,women_PV,2026,https://worldathletics.org/athletes/japan/ouka-kashiwagi-15109877
83,3.70,,. SATHYA,05 FEB 2001,IND,6,,"Jawaharlal Nehru Stadium, Chennai (IND)",10 MAY 2026,868,women_PV,2026,https://worldathletics.org/athletes/athlete=14813118
83,3.70,,Baje NAGAMMA,11 AUG 2003,IND,9,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",23 MAY 2026,868,women_PV,2026,https://worldathletics.org/athletes/india/baje-nagamma-15302247
83,3.70,,Natsuki TABATA,07 JUL 2001,JPN,3,,"Takebishi Stadium, Kyoto (JPN)",23 MAY 2026,868,women_PV,2026,https://worldathletics.org/athletes/athlete=14855783
83,3.70,,Kyoko TOKORO,18 DEC 1996,JPN,,,"Takebishi Stadium, Kyoto (JPN)",23 MAY 2026,868,women_PV,2026,https://worldathletics.org/athletes/athlete=14858510
83,3.70,,Emiru ASHIDA,16 DEC 2008,JPN,3,,"Athletic Stadium, Hikone (JPN)",20 JUN 2026,868,women_PV,2026,https://worldathletics.org/athletes/japan/emiru-ashida-15246565
83,3.70,,Jessa Marie LIBRES,09 OCT 2003,PHI,,,"Stadium UPM, Selangor (MAS)",21 JUN 2026,868,women_PV,2026,https://worldathletics.org/athletes/philippines/jessa-marie-libres-15222833
83,3.70,,Miku KATAYAMA,06 APR 2009,JPN,2,,"Prefectural Stadium, Marugame (JPN)",22 JUN 2026,868,women_PV,2026,https://worldathletics.org/athletes/japan/miku-katayama-15251774
83,3.70,,Rin NISHIHARA,04 SEP 2009,JPN,3,,"Prefectural Stadium, Marugame (JPN)",22 JUN 2026,868,women_PV,2026,https://worldathletics.org/athletes/japan/rin-nishihara-15049930
83,3.70,,Yumie UEYAMA,23 MAR 2005,JPN,1,,"Nihon University Stadium, Tokyo (JPN)",26 JUL 2026,868,women_PV,2026,https://worldathletics.org/athletes/japan/yumie-ueyama-14963133
83,3.70,,Aya SUGIMOTO,28 JUN 2002,JPN,4,,"Kusanagi Athletic Stadium, Shizuoka (JPN)",22 AUG 2026,868,women_PV,2026,https://worldathletics.org/athletes/athlete=14915521
83,3.70,,Karyu KUBOTA,24 JUL 2007,JPN,1,,"Seibu Ryokuchi Park Athletics Stadium, Kanazawa (JPN)",23 AUG 2026,868,women_PV,2026,https://worldathletics.org/athletes/japan/karyu-kubota-15181885
83,3.70,,Karin ONO,12 FEB 2002,JPN,10,,"Takebishi Stadium, Kyoto (JPN)",12 SEP 2026,868,women_PV,2026,https://worldathletics.org/athletes/japan/karin-ono-15109757
103,3.65,,Si-Yu SHEN,30 OCT 2007,TPE,1,,"Taipei Municipal Stadium, Taipei City (TPE)",31 JAN 2026,853,women_PV,2026,https://worldathletics.org/athletes/chinese-taipei/si-yu-shen-15054606
103,3.65,,Samar AL MANSOURI,,QAT,1,,"Aspire Academy Warm Up Track, Doha (QAT)",20 MAY 2026,853,women_PV,2026,https://worldathletics.org/athletes/qatar/samar-al-mansouri-15226663
103,3.65,,Ashlee ONG,21 JUN 2007,SGP,4,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",30 MAY 2026,853,women_PV,2026,https://worldathletics.org/athletes/singapore/ashlee-ong-15187048
103,3.65,,Chiharu MIURA,20 MAY 2008,JPN,5,,"Athletic Stadium, Hikone (JPN)",20 JUN 2026,853,women_PV,2026,https://worldathletics.org/athletes/japan/chiharu-miura-15181881
107,3.62,,Nozomi ISHIBASHI,14 OCT 2005,JPN,7,,"Kanseki Stadium, Utsunomiya (JPN)",23 MAY 2026,844,women_PV,2026,https://worldathletics.org/athletes/japan/nozomi-ishibashi-15048978
107,3.62,,Erina TSURUDA,02 MAR 2008,JPN,7,,"Kanseki Stadium, Utsunomiya (JPN)",23 MAY 2026,844,women_PV,2026,https://worldathletics.org/athletes/japan/erina-tsuruda-15101377
107,3.62,,Yoshika MIYAZAKI,05 NOV 2007,JPN,7,,"Kanseki Stadium, Utsunomiya (JPN)",23 MAY 2026,844,women_PV,2026,https://worldathletics.org/athletes/japan/yoshika-miyazaki-15167995
107,3.62,,Asuka USUI,25 JUL 2005,JPN,11,,"Kanseki Stadium, Utsunomiya (JPN)",23 MAY 2026,844,women_PV,2026,https://worldathletics.org/athletes/japan/asuka-usui-15179376
111,3.60,,Esther TAY,03 MAR 2005,SGP,6,,"Tuanbo Sports Center, Tianjin (CHN) (i)",07 FEB 2026,838,women_PV,2026,https://worldathletics.org/athletes/singapore/esther-tay-15088628
111,3.60,,Hiyori KOBAYASHI,22 OCT 2006,JPN,5,,"JATCO Indoor Stadium, Osaki (JPN) (i)",14 FEB 2026,838,women_PV,2026,https://worldathletics.org/athletes/japan/hiyori-kobayashi-15005737
111,3.60,,Jiayin YU,18 DEC 2007,CHN,10,,"Pole Vault Stadium of Haining Junior Sports School, Haining (CHN) (i)",14 MAR 2026,838,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/jiayin-yu-15172307
111,3.60,,Siyi CENG,27 JAN 2008,CHN,6f2,,"Pole Vault Stadium of Haining Junior Sports School, Haining (CHN) (i)",17 MAR 2026,838,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/siyi-ceng-15172309
111,3.60,,Fuyi YING,17 APR 2009,CHN,3f2,,"Shanghai Sports University Indoor Athletics Stadium, Shanghai (CHN) (i)",21 MAR 2026,838,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/fuyi-ying-15208583
111,3.60,,Xinyu WU,25 JAN 2009,CHN,3f2,,"Shanghai Sports University Indoor Athletics Stadium, Shanghai (CHN) (i)",21 MAR 2026,838,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/xinyu-wu-15304395
111,3.60,,Yuxiang CHEN,23 SEP 2009,CHN,5,,"Shanghai Sports University Indoor Athletics Stadium, Shanghai (CHN) (i)",25 MAR 2026,838,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/yuxiang-chen-15306423
111,3.60,,Riri SAKAGAMI,21 JUL 2005,JPN,3,,"Nihon University Stadium, Tokyo (JPN)",28 MAR 2026,838,women_PV,2026,https://worldathletics.org/athletes/japan/riri-sakagami-14955869
111,3.60,,Yuyan TAN,23 SEP 2007,CHN,1,,"Anhui Athletics Swimming Sports Center, Hefei (CHN) (i)",31 MAR 2026,838,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/yuyan-tan-15208581
111,3.60,,B. Sowndharya BALAKR,22 AUG 2006,IND,1,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",24 APR 2026,838,women_PV,2026,https://worldathletics.org/athletes/india/b-sowndharya-balakr-15317928
111,3.60,,Karen NAKATSURU,29 OCT 2006,JPN,1,,"Municipal Mizuho Stadium, Nagoya (JPN)",08 MAY 2026,838,women_PV,2026,https://worldathletics.org/athletes/japan/karen-nakatsuru-15172898
111,3.60,,Nano TSUDA,20 AUG 2004,JPN,2,,"Amashin Stadium, Amakusa (JPN)",09 MAY 2026,838,women_PV,2026,https://worldathletics.org/athletes/japan/nano-tsuda-15008127
111,3.60,,Ye-rin YOON,07 FEB 2005,KOR,3,,"Jeongseon Sports Complex, Jeongseon (KOR)",11 MAY 2026,838,women_PV,2026,https://worldathletics.org/athletes/korea/ye-rin-yoon-15050638
111,3.60,,Yuyan FANG,17 FEB 2010,CHN,3,,"Olympic Sports Center, Chongqing (CHN)",15 MAY 2026,838,women_PV,2026,https://worldathletics.org/athletes/pr-of-china/yuyan-fang-15246350
111,3.60,,Ayami SUZUKI,13 APR 2005,JPN,3,,"Yanmar Stadium Nagai, Osaka (JPN)",16 MAY 2026,838,women_PV,2026,https://worldathletics.org/athletes/athlete=14895881
111,3.60,,N DAKSITHA,22 JUL 2001,SRI,1,,"Diyagama Stadium, Diyagama (SRI)",16 MAY 2026,838,women_PV,2026,https://worldathletics.org/athletes/sri-lanka/n-daksitha-15100524
111,3.60,,Aoi SIMIZU,05 JUL 2006,JPN,2,,"Chukyo University Athletics Field, Toyota (JPN)",23 MAY 2026,838,women_PV,2026,https://worldathletics.org/athletes/japan/aoi-simizu-15047655
111,3.60,,Min-ji KO,06 JAN 2004,KOR,3,,"Yecheon Stadium, Yecheon (KOR)",19 JUN 2026,838,women_PV,2026,https://worldathletics.org/athletes/korea/min-ji-ko-15043692
111,3.60,,Sena OOKA,18 MAR 2005,JPN,4,,"Yanmar Stadium Nagai, Osaka (JPN)",20 JUN 2026,838,women_PV,2026,https://worldathletics.org/athletes/japan/sena-ooka-14958593
