Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
13,49.02,,Hiromu YAMAUCHI,24 AUG 1999,JPN,3h2,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1179,men_400h,2026,https://worldathletics.org/athletes/athlete=14819343
14,49.03,,Ayomal Akalanka KUDA LIYANAGE,16 JAN 2006,SRI,2,,"Sport Development Center Stadium, Ordos (CHN)",11 JUL 2026,1179,men_400h,2026,https://worldathletics.org/athletes/sri-lanka/ayomal-akalanka-kuda-liyanage-15057792
15,49.06,,Santhosh Kumar TAMILARASAN,01 JAN 1998,IND,2,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",25 MAY 2026,1177,men_400h,2026,https://worldathletics.org/athletes/athlete=14675336
16,49.07,,Kyo KIKUTA,27 AUG 2006,JPN,1,,"International Stadium, Yokohama (JPN)",07 SEP 2026,1177,men_400h,2026,https://worldathletics.org/athletes/japan/kyo-kikuta-15048125
17,49.11,,Ken TOYODA,15 OCT 2002,JPN,4h2,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1175,men_400h,2026,https://worldathletics.org/athletes/athlete=14900979
18,49.13,,Masaya ODA,11 MAY 1995,JPN,2h3,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1173,men_400h,2026,https://worldathletics.org/athletes/athlete=14766771
18,49.13,,Zhiyu XIE,24 MAR 2000,CHN,1,,"Sports Center, Quzhou (CHN)",16 AUG 2026,1173,men_400h,2026,https://worldathletics.org/athletes/athlete=14885717
20,49.16,,Kunihiro OKAMURA,25 JUN 2000,JPN,2f1,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1172,men_400h,2026,https://worldathletics.org/athletes/athlete=14855006
21,49.24,,Yoao PUENTES,28 FEB 2002,QAT,1,,"Aspire Academy Warm Up Track, Doha (QAT)",22 APR 2026,1168,men_400h,2026,https://worldathletics.org/athletes/qatar/yoao-puentes-15135759
22,49.26,,Yu NAITO,10 FEB 2007,JPN,1sf2,,"International Stadium, Yokohama (JPN)",07 SEP 2026,1167,men_400h,2026,https://worldathletics.org/athletes/japan/yu-naito-15163963
23,49.35,,Kiyoto YANAGITA,13 OCT 2004,JPN,2,,"International Stadium, Yokohama (JPN)",07 SEP 2026,1162,men_400h,2026,https://worldathletics.org/athletes/japan/kiyoto-yanagita-14953634
24,49.41,,M.D CHATHURANGA,16 MAR 2005,SRI,1h1,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",05 SEP 2026,1159,men_400h,2026,https://worldathletics.org/athletes/sri-lanka/md-chathuranga-15100590
25,49.46,,Taiga KYOTAKE,02 OCT 2003,JPN,2f1,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,1157,men_400h,2026,https://worldathletics.org/athletes/japan/taiga-kyotake-14949645
25,49.46,,Shunta INOUE,04 JUL 2002,JPN,2h1,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1157,men_400h,2026,https://worldathletics.org/athletes/japan/shunta-inoue-14998155
27,49.47,,Debin GONG,09 SEP 1997,CHN,3,,"Sports Center, Quzhou (CHN)",16 AUG 2026,1156,men_400h,2026,https://worldathletics.org/athletes/athlete=14714459
28,49.53,,Hongxiang YE,13 JUL 2004,CHN,3,,"Kuishan Sports Center, Rizhao (CHN)",28 JUN 2026,1153,men_400h,2026,https://worldathletics.org/athletes/pr-of-china/hongxiang-ye-14977762
28,49.53,,Syota FUCHIGAMI,10 OCT 2005,JPN,3,,"International Stadium, Yokohama (JPN)",07 SEP 2026,1153,men_400h,2026,https://worldathletics.org/athletes/japan/syota-fuchigami-14974583
30,49.57,,Jian-Rong CHEN,16 APR 2003,TPE,2f2,,"Banqiao Stadium, New Taipei City (TPE)",07 JUN 2026,1151,men_400h,2026,https://worldathletics.org/athletes/athlete=14954179
31,49.61,,Kosei TAKAHASHI,28 MAY 2003,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",21 JUN 2026,1149,men_400h,2026,https://worldathletics.org/athletes/japan/kosei-takahashi-14949242
32,49.67,,Zhenjia XU,24 JUN 2006,CHN,4,,"Sports Center, Quzhou (CHN)",16 AUG 2026,1146,men_400h,2026,https://worldathletics.org/athletes/pr-of-china/zhenjia-xu-15092444
33,49.71,,Shu WATANABE,15 OCT 2003,JPN,3h1,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1144,men_400h,2026,https://worldathletics.org/athletes/japan/shu-watanabe-15020381
34,49.72,,Hiroya KAWAGOE,21 SEP 1997,JPN,1,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",05 JUL 2026,1144,men_400h,2026,https://worldathletics.org/athletes/athlete=14727977
35,49.73,,Kenta KANO,10 JUN 2002,JPN,1f2,,"Okura Sports Park Athletics Field, Tokyo (JPN)",08 AUG 2026,1143,men_400h,2026,https://worldathletics.org/athletes/japan/kenta-kano-14947880
36,49.74,,Tatsuhiro YAMAMOTO,23 APR 1997,JPN,2f2,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1143,men_400h,2026,https://worldathletics.org/athletes/athlete=14719595
37,49.79,,Shodai KYUGO,01 OCT 2002,JPN,1h1,,"Kusanagi Athletic Stadium, Shizuoka (JPN)",11 JUL 2026,1140,men_400h,2026,https://worldathletics.org/athletes/japan/shodai-kyugo-15006045
38,49.83,,Ming-Yang PENG,10 JUN 1998,TPE,1f1,,"Banqiao Stadium, New Taipei City (TPE)",07 JUN 2026,1138,men_400h,2026,https://worldathletics.org/athletes/athlete=14671007
39,49.84,,Soujirou NITANI,02 AUG 2005,JPN,1f1,,"Gion Stadium, Sagamihara (JPN)",12 JUL 2026,1138,men_400h,2026,https://worldathletics.org/athletes/japan/soujirou-nitani-15054102
40,49.89,,Ryo NAKAGAITO,24 APR 2004,JPN,2sf3,,"Yanmar Stadium Nagai, Osaka (JPN)",21 JUN 2026,1135,men_400h,2026,https://worldathletics.org/athletes/japan/ryo-nakagaito-15000721
40,49.89,,Lin LIN,22 OCT 2002,CHN,2sf1,,"Sports Center, Quzhou (CHN)",13 AUG 2026,1135,men_400h,2026,https://worldathletics.org/athletes/pr-of-china/lin-lin-15137374
42,49.90,,Shuta NAKAI,03 DEC 2001,JPN,3f3,,"ND Soft Stadium, Tendo (JPN)",17 MAY 2026,1135,men_400h,2026,https://worldathletics.org/athletes/japan/shuta-nakai-014955400
43,49.91,,Ju-ho KIM,08 MAR 1999,KOR,1,,"Iksan Sports Complex, Iksan (KOR)",06 JUL 2026,1134,men_400h,2026,https://worldathletics.org/athletes/athlete=14759664
43,49.91,,Yamato SAKAI,16 FEB 2005,JPN,1f3,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1134,men_400h,2026,https://worldathletics.org/athletes/japan/yamato-sakai-14998262
45,49.93,,Jabir MADARI PALLIYALIL,08 JUN 1996,IND,3f5,,"Jawaharlal Nehru Stadium, Chennai (IND)",10 MAY 2026,1133,men_400h,2026,https://worldathletics.org/athletes/athlete=14675317
46,49.99,,Haruki MITSUYANAGI,23 FEB 2005,JPN,1,,"Chukyo University Athletics Field, Toyota (JPN)",24 MAY 2026,1130,men_400h,2026,https://worldathletics.org/athletes/japan/haruki-mitsuyanagi-14950569
47,50.02,,Ryota IMANISHI,06 MAY 2004,JPN,1,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2026,1129,men_400h,2026,https://worldathletics.org/athletes/japan/ryota-imanishi-14958016
47,50.02,,Ai HIRATA,23 OCT 2004,JPN,4,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,1129,men_400h,2026,https://worldathletics.org/athletes/japan/ai-hirata-14974585
49,50.08,,Ryosei HASHIMOTO,12 JUN 2005,JPN,6,,"International Stadium, Yokohama (JPN)",07 SEP 2026,1126,men_400h,2026,https://worldathletics.org/athletes/japan/ryosei-hashimoto-15004705
50,50.10,,Jyuntaro FUCHIGAMI,22 NOV 2007,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",21 JUN 2026,1125,men_400h,2026,https://worldathletics.org/athletes/japan/jyuntaro-fuchigami-15109021
51,50.11,,Tao ZHOU,24 MAR 2005,CHN,3sf2,,"Sports Center, Quzhou (CHN)",13 AUG 2026,1124,men_400h,2026,https://worldathletics.org/athletes/pr-of-china/tao-zhou-15074915
52,50.12,,Atsushi FUKUMOTO,18 SEP 2004,JPN,1,,"Prefectural Stadium, Kagoshima (JPN)",04 JUL 2026,1124,men_400h,2026,https://worldathletics.org/athletes/japan/atsushi-fukumoto-14995639
53,50.20,,Kenji YAMAMOTO,28 AUG 1997,JPN,6f2,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,1120,men_400h,2026,https://worldathletics.org/athletes/athlete=14856657
53,50.20,,Syunsuke KAKUMOTO,25 OCT 2005,JPN,3sf1,,"International Stadium, Yokohama (JPN)",07 SEP 2026,1120,men_400h,2026,https://worldathletics.org/athletes/japan/syunsuke-kakumoto-15001949
55,50.24,,Xiaoxiang ZHU,05 OCT 2004,CHN,3sf1,,"Sports Center, Quzhou (CHN)",13 AUG 2026,1118,men_400h,2026,https://worldathletics.org/athletes/pr-of-china/xiaoxiang-zhu-15137375
56,50.25,,Zixuan LI,13 FEB 2006,CHN,4sf1,,"Sports Center, Quzhou (CHN)",13 AUG 2026,1117,men_400h,2026,https://worldathletics.org/athletes/pr-of-china/zixuan-li-15073123
57,50.26,,Jun Jie Calvin QUEK,26 FEB 1996,SGP,5f1,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,1117,men_400h,2026,https://worldathletics.org/athletes/athlete=14594892
57,50.26,,Masaki TOYODA,17 JAN 1998,JPN,6h3,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1117,men_400h,2026,https://worldathletics.org/athletes/athlete=14714391
59,50.31,,Hongwen WANG,06 JUN 2000,CHN,5sf1,,"Sports Center, Quzhou (CHN)",13 AUG 2026,1115,men_400h,2026,https://worldathletics.org/athletes/athlete=14811591
60,50.32,,Mahamat Abakar ABDRAHMAN,17 APR 2006,QAT,1f2,,"Aspire Academy Warm Up Track, Doha (QAT)",09 JUN 2026,1114,men_400h,2026,https://worldathletics.org/athletes/athlete=15039162
61,50.35,,Yuma TANISHO,14 NOV 2004,JPN,1h3,,"Yanmar Stadium Nagai, Osaka (JPN)",16 MAY 2026,1113,men_400h,2026,https://worldathletics.org/athletes/japan/yuma-tanisho-14997482
62,50.36,,Subhas DAS,23 JAN 2002,IND,2h1,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",24 MAY 2026,1112,men_400h,2026,https://worldathletics.org/athletes/athlete=14914349
63,50.39,,Naif Rashid ALSUBAIE,28 JUN 2007,KSA,1,,"Prince Faisal Bin Fahad Stadium, Riyadh (KSA)",10 APR 2026,1111,men_400h,2026,https://worldathletics.org/athletes/saudi-arabia/naif-rashid-alsubaie-15089301
64,50.41,,Ahmed Jamal ALDIRAWI,23 SEP 2003,IRQ,f1,,"Atatürk Stadyumu, Izmir (TUR)",05 JUL 2026,1110,men_400h,2026,https://worldathletics.org/athletes/athlete=15027820
65,50.42,,Kunhao SHEN,06 MAR 2004,CHN,4,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",25 MAY 2026,1109,men_400h,2026,https://worldathletics.org/athletes/athlete=14940324
66,50.47,,Hiromi INOUE,27 APR 1999,JPN,2f2,,"ND Soft Stadium, Tendo (JPN)",17 MAY 2026,1107,men_400h,2026,https://worldathletics.org/athletes/athlete=14728048
67,50.48,,Koki TANAKA,24 SEP 2004,JPN,3,,"Yanmar Stadium Nagai, Osaka (JPN)",17 MAY 2026,1106,men_400h,2026,https://worldathletics.org/athletes/japan/koki-tanaka-14955448
67,50.48,,Murad Kalubhai SIRMAN,10 SEP 2005,IND,2h3,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",24 MAY 2026,1106,men_400h,2026,https://worldathletics.org/athletes/india/murad-kalubhai-sirman-15046429
69,50.49,,Daisuke SAKAI,13 MAY 2007,JPN,4,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2026,1106,men_400h,2026,https://worldathletics.org/athletes/japan/daisuke-sakai-15052908
70,50.54,,Zixian GAN,16 NOV 2007,CHN,1,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",25 MAY 2026,1103,men_400h,2026,https://worldathletics.org/athletes/pr-of-china/zixian-gan-15172326
70,50.54,,Faycal Mahamat ABDALLAH,19 JAN 2007,QAT,2,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",30 MAY 2026,1103,men_400h,2026,https://worldathletics.org/athletes/qatar/faycal-mahamat-abdallah-15137191
70,50.54,,Takuna OGURA,11 MAY 2005,JPN,6sf1,,"International Stadium, Yokohama (JPN)",07 SEP 2026,1103,men_400h,2026,https://worldathletics.org/athletes/japan/takuna-ogura-15005103
73,50.56,,Jun-yeob LEE,24 APR 2002,KOR,2,,"Iksan Sports Complex, Iksan (KOR)",06 JUL 2026,1102,men_400h,2026,https://worldathletics.org/athletes/athlete=14901448
73,50.56,,Fuhao GE,15 MAR 2004,CHN,4sf2,,"Sports Center, Quzhou (CHN)",13 AUG 2026,1102,men_400h,2026,https://worldathletics.org/athletes/pr-of-china/fuhao-ge-15072999
75,50.60,,K.M.D. DHARSHANA,13 NOV 2003,SRI,5sf2,,"International Stadium, Yokohama (JPN)",07 SEP 2026,1100,men_400h,2026,https://worldathletics.org/athletes/athlete=14977160
76,50.61,,Jingwei GUO,22 JUN 2005,CHN,5,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",25 MAY 2026,1100,men_400h,2026,https://worldathletics.org/athletes/pr-of-china/jingwei-guo-15019916
76,50.61,,Ruchit MORI,24 AUG 2001,IND,2,,"Jawaharlal Nehru Stadium, New Delhi (IND)",10 SEP 2026,1100,men_400h,2026,https://worldathletics.org/athletes/athlete=14881853
78,50.62,,Ali Abdulfattah ALRUMAYH,19 SEP 2007,KSA,2,,"Prince Faisal Bin Fahad Stadium, Riyadh (KSA)",10 APR 2026,1099,men_400h,2026,https://worldathletics.org/athletes/saudi-arabia/ali-abdulfattah-alrumayh-15089291
79,50.67,,Sang-hyun CHO,26 AUG 2004,KOR,1,,"Mokpo Sports Complex, Mokpo (KOR)",02 MAY 2026,1097,men_400h,2026,https://worldathletics.org/athletes/korea/sang-hyun-cho-14945037
80,50.68,,Yiming WU,21 FEB 2005,CHN,1h2,,"Sports Center, Bengbu (CHN)",31 MAY 2026,1096,men_400h,2026,https://worldathletics.org/athletes/pr-of-china/yiming-wu-15127488
81,50.69,,Kakeru HASHIMOTO,20 JUL 2008,JPN,2,,"Prefectural Stadium, Kagoshima (JPN)",04 JUL 2026,1096,men_400h,2026,https://worldathletics.org/athletes/japan/kakeru-hashimoto-15180939
81,50.69,,Koki FUJITA,14 SEP 2003,JPN,h1,,"Yanmar Stadium Nagai, Osaka (JPN)",04 JUL 2026,1096,men_400h,2026,https://worldathletics.org/athletes/japan/koki-fujita-15058998
81,50.69,,Kouhei KANNO,20 JUN 2002,JPN,4sf3,,"International Stadium, Yokohama (JPN)",07 SEP 2026,1096,men_400h,2026,https://worldathletics.org/athletes/athlete=14861159
84,50.71,,Haru SAITOU,01 MAR 2006,JPN,1,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,1095,men_400h,2026,https://worldathletics.org/athletes/japan/haru-saitou-15101733
85,50.72,,Yusuke OZAKI,17 JAN 1994,JPN,7f1,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,1094,men_400h,2026,https://worldathletics.org/athletes/japan/yusuke-ozaki-14766520
86,50.73,,Chun Ho CHAN,25 JUN 2003,HKG,2,,"Tsueng Kwan O Sports Ground, Hong Kong (HKG)",14 JUN 2026,1094,men_400h,2026,https://worldathletics.org/athletes/hong-kong-china/chun-ho-chan-15007062
87,50.74,,Noriyuki TAKANO,31 JAN 2009,JPN,2,,"Municipal Stadium, Nagano (JPN)",11 JUL 2026,1093,men_400h,2026,https://worldathletics.org/athletes/japan/noriyuki-takano-15251991
88,50.78,,Ryo CHIBA,23 FEB 2008,JPN,5sf1,,"Kanseki Stadium, Utsunomiya (JPN)",23 MAY 2026,1091,men_400h,2026,https://worldathletics.org/athletes/japan/ryo-chiba-15052909
88,50.78,,Hidai FUKAMACHI,08 JAN 2002,JPN,h5,,"Yanmar Stadium Nagai, Osaka (JPN)",04 JUL 2026,1091,men_400h,2026,https://worldathletics.org/athletes/athlete=14854992
90,50.79,,Jazzpeer ARCENAL,26 OCT 2005,PHI,1,,"New Clark City Stadium, New Clark City (PHI)",10 JUN 2026,1091,men_400h,2026,https://worldathletics.org/athletes/philippines/jazzpeer-arcenal-15109959
91,50.80,,Karna BAG,10 JUL 2004,IND,3h1,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",24 MAY 2026,1090,men_400h,2026,https://worldathletics.org/athletes/india/karna-bag-15034017
91,50.80,,Kanata SUZUKI,16 MAR 2006,JPN,3sf2,,"Yanmar Stadium Nagai, Osaka (JPN)",21 JUN 2026,1090,men_400h,2026,https://worldathletics.org/athletes/japan/kanata-suzuki-14974621
93,50.83,,Duc Son NGUYEN,11 MAR 1999,VIE,4f1,,"Banqiao Stadium, New Taipei City (TPE)",07 JUN 2026,1089,men_400h,2026,https://worldathletics.org/athletes/athlete=14756048
94,50.85,,An Seong JUNG,23 JUN 2003,KOR,3,,"Iksan Sports Complex, Iksan (KOR)",06 JUL 2026,1088,men_400h,2026,https://worldathletics.org/athletes/korea/an-seong-jung-14945038
95,50.86,,Tetsuya FUJIOKA,27 SEP 2000,JPN,6f3,,"ND Soft Stadium, Tendo (JPN)",17 MAY 2026,1088,men_400h,2026,https://worldathletics.org/athletes/japan/tetsuya-fujioka-14955378
95,50.86,,B. VIGNESH,08 JUN 2005,IND,2h2,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",24 MAY 2026,1088,men_400h,2026,https://worldathletics.org/athletes/india/b-vignesh-15053027
97,50.88,,Banadar MAJARASHY,,KSA,1,,"King Fahd Sports City Stadium, Taif (KSA)",09 MAY 2026,1087,men_400h,2026,https://worldathletics.org/athletes/saudi-arabia/banadar-majarashy-15272483
97,50.88,,Guowei XIANG,08 MAR 2008,CHN,2,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",25 MAY 2026,1087,men_400h,2026,https://worldathletics.org/athletes/pr-of-china/guowei-xiang-15141010
99,50.90,,Hassane RAMADAN,02 FEB 2007,QAT,1f1,,"Aspire Academy Warm Up Track, Doha (QAT)",09 JUN 2026,1086,men_400h,2026,https://worldathletics.org/athletes/qatar/hassane-ramadan-15203977
99,50.90,,Vyacheslav ZEMS,02 MAY 1998,KAZ,1,,"Kazhymukan Munaitpasov Stadium, Shimkent (KAZ)",30 JUN 2026,1086,men_400h,2026,https://worldathletics.org/athletes/athlete=14646767
101,50.91,,Yuma TAKAHASHI,15 DEC 1995,JPN,6f2,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1085,men_400h,2026,https://worldathletics.org/athletes/athlete=14707861
102,50.92,,Haruto DEGUCHI,23 SEP 2001,JPN,6f1,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2026,1085,men_400h,2026,https://worldathletics.org/athletes/athlete=14850879
102,50.92,,Nao YAMADA,12 MAY 2004,JPN,6sf1,,"Kanseki Stadium, Utsunomiya (JPN)",23 MAY 2026,1085,men_400h,2026,https://worldathletics.org/athletes/japan/nao-yamada-14955674
104,50.94,,Dong-ik SONG,03 JUL 2003,KOR,1,,"Seocheon Sports Complex, Seocheon (KOR)",30 JUN 2026,1084,men_400h,2026,https://worldathletics.org/athletes/athlete=14901426
105,50.95,,Shunsuke TANAKA,13 MAY 2002,JPN,2,,"Takebishi Stadium, Kyoto (JPN)",24 MAY 2026,1083,men_400h,2026,https://worldathletics.org/athletes/athlete=14898390
105,50.95,,Aryan PRAJWAL,03 MAR 2004,IND,3,,"Kalinga Stadium, Bhubaneshwar (IND)",27 JUN 2026,1083,men_400h,2026,https://worldathletics.org/athletes/india/aryan-prajwal-14971079
107,50.97,,Shun HAGINO,05 FEB 2005,JPN,h2,,"Yanmar Stadium Nagai, Osaka (JPN)",04 JUL 2026,1082,men_400h,2026,https://worldathletics.org/athletes/japan/shun-hagino-15002586
107,50.97,,Rui BEKKI,18 SEP 2006,JPN,5sf3,,"International Stadium, Yokohama (JPN)",07 SEP 2026,1082,men_400h,2026,https://worldathletics.org/athletes/japan/rui-bekki-15049914
109,50.98,,Rikuto TSUTSUMI,30 DEC 2006,JPN,2f1,,"Nihon University Stadium, Tokyo (JPN)",11 APR 2026,1082,men_400h,2026,https://worldathletics.org/athletes/japan/rikuto-tsutsumi-15101417
109,50.98,,Shakti SINGH,06 APR 2001,IND,3h2,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",24 MAY 2026,1082,men_400h,2026,https://worldathletics.org/athletes/india/shakti-singh-15114687
111,50.99,,Taichi KAWASHIRI,06 SEP 2004,JPN,3f2,,"Gion Stadium, Machida (JPN)",12 APR 2026,1081,men_400h,2026,https://worldathletics.org/athletes/japan/taichi-kawashiri-14955947
112,51.00,,Mounir MAHAMAT,,QAT,2,,"Aspire Academy Warm Up Track, Doha (QAT)",13 MAY 2026,1081,men_400h,2026,https://worldathletics.org/athletes/qatar/mounir-mahamat-15294189
113,51.02,,Haroun Hassan MAHAMAT,01 JUN 2007,QAT,2,,"Aspire Academy Warm Up Track, Doha (QAT)",22 APR 2026,1080,men_400h,2026,https://worldathletics.org/athletes/qatar/haroun-hassan-mahamat-15172150
113,51.02,,Soujiro MORITAKA,21 JAN 2003,JPN,1f1,,"Nansho Gakuen Stadium, Osaka (JPN)",23 AUG 2026,1080,men_400h,2026,https://worldathletics.org/athletes/athlete=14964460
115,51.04,,Arjun PRADEEP,22 JUN 2005,IND,1f4,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",04 APR 2026,1079,men_400h,2026,https://worldathletics.org/athletes/india/arjun-pradeep-15116859
115,51.04,,Ryo TAKAHASHI,01 MAY 2004,JPN,2f1,,"Gion Stadium, Sagamihara (JPN)",12 JUL 2026,1079,men_400h,2026,https://worldathletics.org/athletes/japan/ryo-takahashi-14966473
117,51.06,,Mimo HATTORI,28 FEB 2004,JPN,5,,"Yanmar Stadium Nagai, Osaka (JPN)",17 MAY 2026,1078,men_400h,2026,https://worldathletics.org/athletes/japan/mimo-hattori-15005996
117,51.06,,Daisuke HIRAOKA,17 MAY 2008,JPN,2,,"Athletic Stadium, Hikone (JPN)",20 JUN 2026,1078,men_400h,2026,https://worldathletics.org/athletes/japan/daisuke-hiraoka-15181949
119,51.08,,Keigo IIZUKA,17 NOV 1995,JPN,3f2,,"ND Soft Stadium, Tendo (JPN)",17 MAY 2026,1077,men_400h,2026,https://worldathletics.org/athletes/athlete=14703211
119,51.08,,Akito FUKUDA,03 JUN 2008,JPN,2f3,,"Athletic Stadium, Hikone (JPN)",02 AUG 2026,1077,men_400h,2026,https://worldathletics.org/athletes/japan/akito-fukuda-15162338
121,51.10,,Yuhi MUTO,20 AUG 2004,JPN,4f1,,"Gion Stadium, Sagamihara (JPN)",12 JUL 2026,1076,men_400h,2026,https://worldathletics.org/athletes/japan/yuhi-muto-14959882
122,51.13,,Gabriel Jean BORADO,23 SEP 2002,PHI,2,,"New Clark City Stadium, New Clark City (PHI)",10 JUN 2026,1074,men_400h,2026,https://worldathletics.org/athletes/philippines/gabriel-jean-borado-15334886
122,51.13,,Teruki NAKANISHI,22 SEP 2006,JPN,3,,"Kusanagi Athletic Stadium, Shizuoka (JPN)",22 AUG 2026,1074,men_400h,2026,https://worldathletics.org/athletes/japan/teruki-nakanishi-15052601
124,51.14,,Mohammed Duhaim AL MUAWI,25 MAR 2001,KSA,3f1,,"McArthur Stadium, Potchefstroom (RSA)",08 APR 2026,1074,men_400h,2026,https://worldathletics.org/athletes/athlete=14850878
125,51.16,,Jiewen SHI,12 MAR 2004,CHN,3,,"Changshou Sports Center, Chongqing (CHN)",19 MAY 2026,1073,men_400h,2026,https://worldathletics.org/athletes/pr-of-china/jiewen-shi-15038992
126,51.18,,Naoya MATSUDA,17 JUN 2003,JPN,1sf1,,"Yanmar Stadium Nagai, Osaka (JPN)",21 JUN 2026,1072,men_400h,2026,https://worldathletics.org/athletes/japan/naoya-matsuda-14948293
126,51.18,,Yamato SUGIYAMA,25 NOV 2008,JPN,2h8,,"Athletic Stadium, Hikone (JPN)",01 AUG 2026,1072,men_400h,2026,https://worldathletics.org/athletes/japan/yamato-sugiyama-15183678
128,51.19,,Indrajith Asanka RATHNASENA,20 SEP 1992,SRI,1,,"Diyagama Stadium, Diyagama (SRI)",01 MAR 2026,1072,men_400h,2026,https://worldathletics.org/athletes/athlete=14791283
