Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
24,6.36,+1.2,Luying GONG,22 FEB 2000,CHN,4,,"Shangyu Stadium, Shaoxing (CHN)",02 APR 2026,1077,women_LJ,2026,https://worldathletics.org/athletes/athlete=14744693
24,6.36,+1.6,Yujuan CAI,26 MAR 2004,CHN,4,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",23 MAY 2026,1077,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/yujuan-cai-15182869
26,6.32,+0.6,Madushani HERATH,04 MAY 2005,SRI,1,,"Diyagama Stadium, Diyagama (SRI)",27 FEB 2026,1068,women_LJ,2026,https://worldathletics.org/athletes/sri-lanka/madushani-herath-15157596
26,6.32,+1.6,Lia Irma Sumie KITADA,09 AUG 2001,JPN,1,,"ND Soft Stadium, Tendo (JPN)",17 MAY 2026,1068,women_LJ,2026,https://worldathletics.org/athletes/athlete=14817842
28,6.31,+0.7,Moyong LIANG,12 APR 2009,CHN,2,,"Shanxi Athletics Administrative Center, Xi'an (CHN)",19 JUN 2026,1066,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/moyong-liang-15185261
28,6.31,+1.1,Nana ISHIHARA,07 MAY 2008,JPN,1,,"Athletic Stadium, Hikone (JPN)",01 AUG 2026,1066,women_LJ,2026,https://worldathletics.org/athletes/japan/nana-ishihara-15047782
30,6.29,-0.3,Ion KONDO,17 APR 2006,JPN,2,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1063,women_LJ,2026,https://worldathletics.org/athletes/athlete=14955864
30,6.29,+1.8,Shuiqing CHEN,12 APR 2000,CHN,6q2,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1062,women_LJ,2026,https://worldathletics.org/athletes/athlete=14795856
30,6.29,+0.6,Kusuma RAVADA,15 SEP 2001,IND,4,,"Kalinga Stadium, Bhubaneshwar (IND)",22 AUG 2026,1062,women_LJ,2026,https://worldathletics.org/athletes/athlete=14734801
33,6.28,-0.5,Rimpi BURAGOHAIN,12 OCT 1999,IND,1,,"Salt lake Stadium, Kolkata (IND)",15 JUN 2026,1063,women_LJ,2026,https://worldathletics.org/athletes/athlete=14841064
34,6.27,+2.0,Miu KIMURA,25 AUG 2000,JPN,2,,"Universiade Commemorative Stadium, Kobe (JPN)",19 APR 2026,1057,women_LJ,2026,https://worldathletics.org/athletes/athlete=14855818
35,6.26,+1.0,Lingfang TIAN,26 JAN 2002,CHN,4q1,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1055,women_LJ,2026,https://worldathletics.org/athletes/athlete=14885338
36,6.24,+0.7,Shihui HUA,01 AUG 2003,CHN,7q2,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1051,women_LJ,2026,https://worldathletics.org/athletes/athlete=14884063
36,6.24,+0.7,G.I.S. LANKATHILAKA,17 APR 2001,SRI,1,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",06 SEP 2026,1051,women_LJ,2026,https://worldathletics.org/athletes/sri-lanka/gis-lankathilaka-15047289
38,6.23,-0.5,Tran THI LOAN,01 MAY 2000,VIE,2,,"Banqiao Stadium, New Taipei City (TPE)",06 JUN 2026,1052,women_LJ,2026,https://worldathletics.org/athletes/athlete=14751083
38,6.23,+2.0,Sandra BABU,03 JUL 2001,IND,1,,"Tau Devi Lal Stadium, Panchkula (IND)",25 AUG 2026,1049,women_LJ,2026,https://worldathletics.org/athletes/athlete=14791127
40,6.22,-0.6,Siyang GUO,14 APR 2007,CHN,1,,"Olympic Sports Center, Chongqing (CHN)",14 MAY 2026,1050,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/siyang-guo-15032172
41,6.21,+0.9,Abinaya SRI,30 OCT 2004,IND,5,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",04 APR 2026,1044,women_LJ,2026,https://worldathletics.org/athletes/athlete=14926771
42,6.20,+0.7,H.R.D.S RANASGALLA,20 JUL 2005,SRI,,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",17 JUN 2026,1042,women_LJ,2026,https://worldathletics.org/athletes/sri-lanka/hrds-ranasgalla-15150492
43,6.18,-0.5,Xinyu HUANG,29 DEC 2008,CHN,5,,"Shangyu Stadium, Shaoxing (CHN)",02 APR 2026,1041,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/xinyu-huang-15046723
43,6.18,+1.4,Shujia GUO,09 FEB 2006,CHN,5,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",23 MAY 2026,1038,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/shujia-guo-15304020
45,6.17,-0.8,Yanqi CHEN,01 NOV 2006,CHN,2,,"Olympic Sports Center, Chongqing (CHN)",14 MAY 2026,1040,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/yanqi-chen-15041144
46,6.16,+1.5,Sayaka BABA,21 JUL 2003,JPN,1,,"Nihon University Stadium, Tokyo (JPN)",19 APR 2026,1033,women_LJ,2026,https://worldathletics.org/athletes/japan/sayaka-baba-14955861
46,6.16,+0.4,Xingyu HU,12 MAR 2005,CHN,1ce,,"Sports Center, Quzhou (CHN)",13 AUG 2026,1033,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/xingyu-hu-15031058
48,6.15,+0.2,Alina CHISTYAKOVA,30 APR 2005,KAZ,1ce,,"Sport Development Center Stadium, Ordos (CHN)",12 JUL 2026,1031,women_LJ,2026,https://worldathletics.org/athletes/athlete=14934440
48,6.15,+1.3,L.S.W ARACHCHI,12 JAN 2004,SRI,3,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",06 SEP 2026,1031,women_LJ,2026,https://worldathletics.org/athletes/sri-lanka/lsw-arachchi-15169246
50,6.14,+0.2,Rinoa MIYAMOTO,24 FEB 2006,JPN,1,,"Lemon Gas Stadium, Hiratsuka (JPN)",24 APR 2026,1029,women_LJ,2026,https://worldathletics.org/athletes/japan/rinoa-miyamoto-14948369
51,6.13,-0.1,Sakura MAENISHI,13 MAR 2006,JPN,2,,"Lemon Gas Stadium, Hiratsuka (JPN)",24 APR 2026,1027,women_LJ,2026,https://worldathletics.org/athletes/japan/sakura-maenishi-14995477
51,6.13,+0.1,Yan HU,13 FEB 2001,CHN,3,,"Olympic Sports Center, Chongqing (CHN)",14 MAY 2026,1027,women_LJ,2026,https://worldathletics.org/athletes/athlete=14782302
51,6.13,+0.6,Hiyori AKIBA,08 FEB 2005,JPN,1,,"ND Soft Stadium, Tendo (JPN)",11 JUL 2026,1027,women_LJ,2026,https://worldathletics.org/athletes/japan/hiyori-akiba-14998788
54,6.12,+1.5,Nono TSUNEISHI,23 FEB 2006,JPN,1,,"Amashin Stadium, Amakusa (JPN)",09 MAY 2026,1025,women_LJ,2026,https://worldathletics.org/athletes/japan/nono-tsuneishi-14963384
55,6.11,,Xinran TONG,04 JUL 2003,CHN,4,,"Xipu Training Base Indoor Athletics Stadium, Chengdu (CHN) (i)",12 MAR 2026,1023,women_LJ,2026,https://worldathletics.org/athletes/athlete=14941999
55,6.11,+1.6,Kotono ICHIHARA,05 AUG 1998,JPN,1,,"Konoike Athletics Stadium, Nara (JPN)",21 MAR 2026,1023,women_LJ,2026,https://worldathletics.org/athletes/japan/kotono-ichihara-14959193
55,6.11,+1.3,Kirari YAMADA,07 JAN 2004,JPN,2,,"Nihon University Stadium, Tokyo (JPN)",19 APR 2026,1023,women_LJ,2026,https://worldathletics.org/athletes/japan/kirari-yamada-14964681
55,6.11,+0.1,Yixuan HAN,24 DEC 2008,CHN,4,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",23 MAY 2026,1023,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/yixuan-han-15138388
55,6.11,+1.6,Parinya CHUAIMAROENG,16 DEC 1997,THA,1,,"Yecheon Stadium, Yecheon (KOR)",20 JUN 2026,1023,women_LJ,2026,https://worldathletics.org/athletes/athlete=14603339
55,6.11,+0.1,Anastassiya RYPAKOVA,21 SEP 2004,KAZ,2,,"Sport Development Center Stadium, Ordos (CHN)",10 JUL 2026,1023,women_LJ,2026,https://worldathletics.org/athletes/athlete=14927297
61,6.10,+1.4,. PARIKSHA,23 DEC 2005,IND,2,,"Jawaharlal Nehru Stadium, New Delhi (IND)",11 APR 2026,1020,women_LJ,2026,https://worldathletics.org/athletes/athlete=14921227
61,6.10,+0.4,V.S. SHRIDEVIKA,14 JUL 2000,IND,7,,"Kalinga Stadium, Bhubaneshwar (IND)",27 JUN 2026,1020,women_LJ,2026,https://worldathletics.org/athletes/athlete=14881887
61,6.10,-1.3,Ha Thi Thuy HANG,23 FEB 2006,VIE,3,,"Sport Development Center Stadium, Ordos (CHN)",10 JUL 2026,1027,women_LJ,2026,https://worldathletics.org/athletes/vietnam/ha-thi-thuy-hang-15049249
61,6.10,+1.3,Zitong XIAO,31 OCT 2006,CHN,1,,"Yangzhou Sports Center, Yangzhou (CHN)",30 JUL 2026,1020,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/zitong-xiao-15344377
65,6.09,0.0,Junjun ZHANG,11 AUG 2001,CHN,6,,"Shangyu Stadium, Shaoxing (CHN)",02 APR 2026,1018,women_LJ,2026,https://worldathletics.org/athletes/athlete=14884066
65,6.09,+0.3,Wai Yin JIA,26 NOV 2006,HKG,1,,"Wan Chai Sports Ground, Hong Kong (HKG)",09 MAY 2026,1018,women_LJ,2026,https://worldathletics.org/athletes/hong-kong-china/wai-yin-jia-15038923
65,6.09,+1.8,Hitomi NAKANO,23 NOV 1990,JPN,2f1,,"Urheilupuisto, Mikkeli (FIN)",17 JUL 2026,1018,women_LJ,2026,https://worldathletics.org/athletes/athlete=14287343
68,6.08,+0.9,Sherin ABDUL GAFOOR,24 FEB 2000,IND,5,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",22 MAY 2026,1016,women_LJ,2026,https://worldathletics.org/athletes/athlete=14841063
68,6.08,+1.2,N. LAKSHANYA,24 AUG 2005,IND,7,,"LNCPE, Trivandrum (IND)",14 JUN 2026,1016,women_LJ,2026,https://worldathletics.org/athletes/athlete=14921178
68,6.08,0.0,Wenting HUANG,16 OCT 2006,CHN,3ce,,"Sport Development Center Stadium, Ordos (CHN)",12 JUL 2026,1016,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/wenting-huang-15075417
68,6.08,+1.1,Yume KATOU,02 SEP 2008,JPN,2,,"Athletic Stadium, Hikone (JPN)",01 AUG 2026,1016,women_LJ,2026,https://worldathletics.org/athletes/japan/yume-katou-15167343
68,6.08,+0.1,Tia Louise ROZARIO,14 OCT 2000,SGP,3,,"AFU Athletics Stadium, Tashkent (UZB)",23 AUG 2026,1016,women_LJ,2026,https://worldathletics.org/athletes/athlete=14751082
73,6.07,+1.8,Minaho MURAKAMI,21 AUG 1998,JPN,1,,"Honjo Athletic Stadium, Kitakyushu (JPN)",24 MAY 2026,1014,women_LJ,2026,https://worldathletics.org/athletes/athlete=14858010
73,6.07,+0.6,Fatemeh MOHITIZADEH,29 JUL 2003,IRI,2,,"Aftab Enghelab Sport Complex, Tehran (IRI)",03 JUL 2026,1014,women_LJ,2026,https://worldathletics.org/athletes/athlete=14861289
75,6.06,+1.2,Maya TAKEUCHI,09 OCT 1998,JPN,5,,"Universiade Commemorative Stadium, Kobe (JPN)",19 APR 2026,1012,women_LJ,2026,https://worldathletics.org/athletes/athlete=14671577
75,6.06,+1.7,W.D.K. PERERA,25 JUN 2008,SRI,1,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",17 JUN 2026,1012,women_LJ,2026,https://worldathletics.org/athletes/sri-lanka/wdk-perera-15157484
75,6.06,+0.4,Khushnoza SHAVKATOVA,11 JUN 2005,UZB,1,,"AFU Athletics Stadium, Tashkent (UZB)",25 JUN 2026,1012,women_LJ,2026,https://worldathletics.org/athletes/athlete=14956285
78,6.05,+1.2,Deepanshi SINGH,03 APR 2001,IND,4,,"Anju Bobby High Performance Centre, Bengaluru (IND)",15 MAR 2026,1010,women_LJ,2026,https://worldathletics.org/athletes/athlete=14813088
78,6.05,0.0,Nagisa YAMAMOTO,25 AUG 1998,JPN,1,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",20 MAR 2026,1010,women_LJ,2026,https://worldathletics.org/athletes/athlete=14719721
78,6.05,,Anamika KOZHINJAPARAMBIL ANEESH,21 JAN 2004,IND,1,,"Kalinga Indoor Stadium, Bhubaneshwar (IND) (i)",24 MAR 2026,1010,women_LJ,2026,https://worldathletics.org/athletes/india/anamika-kozhinjaparambil-aneesh-15033979
78,6.05,-0.5,Rathore PRIYA,25 JUN 1998,IND,1,,"Sawai Mansingh Stadium,, Jaipur (IND)",05 APR 2026,1013,women_LJ,2026,https://worldathletics.org/athletes/athlete=14916387
78,6.05,+0.5,Jialing WU,22 MAR 2006,CHN,9,,"Sports Center, Bengbu (CHN)",30 MAY 2026,1010,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/jialing-wu-15024809
78,6.05,+0.3,Lixuan LIU,06 JAN 2009,CHN,1,,"Olympic Sports Center, Huangshi (CHN)",05 JUL 2026,1010,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/lixuan-liu-15060528
78,6.05,+1.2,Yang YANG,23 AUG 2001,CHN,7q1,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1010,women_LJ,2026,https://worldathletics.org/athletes/athlete=14795854
85,6.04,,Manisha MEREL,05 JUL 2001,IND,2,,"Kalinga Indoor Stadium, Bhubaneshwar (IND) (i)",24 MAR 2026,1007,women_LJ,2026,https://worldathletics.org/athletes/athlete=14818591
85,6.04,+0.8,Manman DUAN,30 DEC 2005,CHN,6,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",23 MAY 2026,1007,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/manman-duan-15137236
85,6.04,-0.6,Koto MATSUMURA,02 NOV 2005,JPN,6,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1010,women_LJ,2026,https://worldathletics.org/athletes/japan/koto-matsumura-14954720
85,6.04,+0.3,V.M. ABHIRAMI,27 MAR 2003,IND,8,,"Kalinga Stadium, Bhubaneshwar (IND)",27 JUN 2026,1007,women_LJ,2026,https://worldathletics.org/athletes/athlete=14884163
85,6.04,+0.6,Asuka GONPEI,24 APR 1997,JPN,5,,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",09 AUG 2026,1007,women_LJ,2026,https://worldathletics.org/athletes/athlete=14766851
90,6.03,+0.6,Gangu SITHMINI,30 JUL 2008,SRI,1,,"Diyagama Stadium, Diyagama (SRI)",02 APR 2026,1005,women_LJ,2026,https://worldathletics.org/athletes/sri-lanka/gangu-sithmini-15100485
90,6.03,-0.6,Munmun CHETIA,07 AUG 2006,IND,1,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",25 APR 2026,1008,women_LJ,2026,https://worldathletics.org/athletes/india/munmun-chetia-15166500
90,6.03,+1.8,Risa MATSUNAGA,20 MAY 2002,JPN,,,"Takebishi Stadium, Kyoto (JPN)",23 MAY 2026,1005,women_LJ,2026,https://worldathletics.org/athletes/japan/risa-matsunaga-14964425
90,6.03,+1.2,Miyu ONISHI,29 JUL 2009,JPN,3,,"Athletic Stadium, Hikone (JPN)",01 AUG 2026,1005,women_LJ,2026,https://worldathletics.org/athletes/japan/miyu-onishi-15130078
94,6.02,+1.6,Hono SUGANO,26 NOV 2007,JPN,,,"Kanseki Stadium, Utsunomiya (JPN)",22 MAY 2026,1003,women_LJ,2026,https://worldathletics.org/athletes/japan/hono-sugano-14998792
94,6.02,+0.3,Jingru XIAO,25 JAN 2002,CHN,11,,"Sports Center, Bengbu (CHN)",30 MAY 2026,1003,women_LJ,2026,https://worldathletics.org/athletes/athlete=14885331
94,6.02,-0.7,Hanning GAO,06 DEC 2011,CHN,4,,"Sports Center, Nanping (CHN)",03 JUN 2026,1007,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/hanning-gao-15246361
94,6.02,-0.7,Sae FUJITA,05 AUG 2007,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",19 JUN 2026,1007,women_LJ,2026,https://worldathletics.org/athletes/japan/sae-fujita-14996727
94,6.02,-0.2,Yuhan WEN,30 JUL 2009,CHN,2,,"Olympic Sports Center, Huangshi (CHN)",05 JUL 2026,1004,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/yuhan-wen-15172595
99,6.01,+0.6,Honoka KOGA,24 NOV 2008,JPN,1,,"Showa Denko Stadium, Oita (JPN)",21 JUN 2026,1001,women_LJ,2026,https://worldathletics.org/athletes/japan/honoka-koga-15054026
99,6.01,-1.1,Mariya YEFREMOVA,19 OCT 1998,KAZ,1,,"Kazhymukan Munaitpasov Stadium, Shimkent (KAZ)",30 JUN 2026,1007,women_LJ,2026,https://worldathletics.org/athletes/athlete=14646811
99,6.01,+1.6,Aishwarya BABU SAB,15 JUN 1997,IND,3,,"Tau Devi Lal Stadium, Panchkula (IND)",25 AUG 2026,1001,women_LJ,2026,https://worldathletics.org/athletes/athlete=14735672
102,6.00,,Zheng WU,05 JAN 2001,CHN,2ce,,"Tuanbo Sports Center, Tianjin (CHN) (i)",06 FEB 2026,999,women_LJ,2026,https://worldathletics.org/athletes/athlete=14782311
102,6.00,+0.3,Yiu Gi Janice CHEUNG,28 JAN 2008,HKG,1f2,,"Wan Chai Sports Ground, Hong Kong (HKG)",11 APR 2026,999,women_LJ,2026,https://worldathletics.org/athletes/hong-kong-china/yiu-gi-janice-cheung-15103840
102,6.00,+0.3,Haruka KOYAMA,22 JAN 1999,JPN,6,,"Universiade Commemorative Stadium, Kobe (JPN)",19 APR 2026,999,women_LJ,2026,https://worldathletics.org/athletes/athlete=14671581
105,5.99,+0.4,Hikaru AKEBOSHI,25 DEC 1998,JPN,7,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,996,women_LJ,2026,https://worldathletics.org/athletes/athlete=14728199
105,5.99,+0.6,Yuka NAKAO,14 JUN 2003,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",19 JUN 2026,996,women_LJ,2026,https://worldathletics.org/athletes/japan/yuka-nakao-14950921
107,5.98,+0.1,Sena KOBATA,25 JUL 2010,JPN,4,,"Athletic Stadium, Hikone (JPN)",01 AUG 2026,994,women_LJ,2026,https://worldathletics.org/athletes/japan/sena-kobata-15261660
108,5.97,,Valeriya SAFONOVA,16 APR 2006,KAZ,5,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ) (i)",14 FEB 2026,992,women_LJ,2026,https://worldathletics.org/athletes/athlete=14884256
108,5.97,+0.8,Taranika TETA,15 NOV 2005,IND,8,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",04 APR 2026,992,women_LJ,2026,https://worldathletics.org/athletes/india/taranika-teta-14973440
108,5.97,+1.8,Hikari TAKAMIYA,15 MAR 2007,JPN,1,,"Universiade Commemorative Stadium, Kobe (JPN)",08 AUG 2026,992,women_LJ,2026,https://worldathletics.org/athletes/japan/hikari-takamiya-15030751
111,5.96,,Huicong SHEN,20 JAN 2005,CHN,10,,"Xipu Training Base Indoor Athletics Stadium, Chengdu (CHN) (i)",12 MAR 2026,990,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/huicong-shen-15024811
111,5.96,-0.6,Mao KISHIDA,14 OCT 2004,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",15 MAY 2026,993,women_LJ,2026,https://worldathletics.org/athletes/japan/mao-kishida-14980419
111,5.96,+1.2,Miu YASUDA,08 OCT 2007,JPN,7,,"Kanseki Stadium, Utsunomiya (JPN)",22 MAY 2026,990,women_LJ,2026,https://worldathletics.org/athletes/japan/miu-yasuda-14995480
111,5.96,-1.2,Awutet Amjaram VINSENSIA,04 JUN 1998,INA,1,,"Jatidiri Stadium, Semarang (INA)",25 JUL 2026,997,women_LJ,2026,https://worldathletics.org/athletes/indonesia/awutet-amjaram-vinsensia-15002722
111,5.96,+0.6,Yuxin WANG,08 FEB 2006,CHN,2ce,,"Sports Center, Quzhou (CHN)",13 AUG 2026,990,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/yuxin-wang-15024661
116,5.95,+1.4,Ridma Nishadi ABEYRATHNA,07 FEB 1999,SRI,5,,"Diyagama Stadium, Diyagama (SRI)",27 FEB 2026,988,women_LJ,2026,https://worldathletics.org/athletes/athlete=14791090
116,5.95,-0.3,Yazhuo XU,28 JAN 2006,CHN,5,,"Olympic Sports Center, Chongqing (CHN)",14 MAY 2026,989,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/yazhuo-xu-15324674
116,5.95,+0.3,Maho TAKANO,07 JAN 2006,JPN,2,,"Yanmar Stadium Nagai, Osaka (JPN)",15 MAY 2026,988,women_LJ,2026,https://worldathletics.org/athletes/japan/maho-takano-14952451
116,5.95,+1.5,Supawat CHOOTHONG,27 DEC 2002,THA,2,,"Yecheon Stadium, Yecheon (KOR)",20 JUN 2026,988,women_LJ,2026,https://worldathletics.org/athletes/athlete=14840468
116,5.95,+1.2,Yi ZHU,14 JUL 2003,CHN,12q2,,"Sports Center, Quzhou (CHN)",15 AUG 2026,988,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/yi-zhu-14942486
116,5.95,+1.9,K.K.A.S. WICKRAMASINGHA,28 NOV 2004,SRI,5,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",06 SEP 2026,988,women_LJ,2026,https://worldathletics.org/athletes/sri-lanka/kkas-wickramasingha-15157594
122,5.94,0.0,Suiqi ZHAO,18 MAR 2007,CHN,5,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",23 MAY 2026,986,women_LJ,2026,https://worldathletics.org/athletes/pr-of-china/suiqi-zhao-15160085
122,5.94,-0.5,Soo-ji KIM,10 APR 2007,KOR,2,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",31 MAY 2026,989,women_LJ,2026,https://worldathletics.org/athletes/korea/soo-ji-kim-14977131
122,5.94,+1.7,Kurumi HATA,22 FEB 2005,JPN,2,,"Nihon University Stadium, Tokyo (JPN)",26 JUL 2026,986,women_LJ,2026,https://worldathletics.org/athletes/japan/kurumi-hata-14950014
122,5.94,+1.2,Meryl MATHEW,13 AUG 2003,IND,1,,"Stadium Hanamkonda, Warangal (IND)",18 AUG 2026,986,women_LJ,2026,https://worldathletics.org/athletes/india/meryl-mathew-14999494
