Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
115,16.65,,Shoki KURODA,28 OCT 2001,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",05 MAY 2025,921,men_SP,2025,https://worldathletics.org/athletes/japan/shoki-kuroda-14964756
116,16.64,,Dohyeon PARK,11 JAN 2003,KOR,6,,"Yecheon Stadium, Yecheon (KOR)",08 JUN 2025,921,men_SP,2025,https://worldathletics.org/athletes/athlete=14886837
117,16.62,,Hiroyuki KUNISHI,04 DEC 1999,JPN,1,,"Nihon University Stadium, Tokyo (JPN)",19 APR 2025,920,men_SP,2025,https://worldathletics.org/athletes/athlete=14856247
117,16.62,,. ARJUN,13 OCT 2002,IND,11q1,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",28 SEP 2025,920,men_SP,2025,https://worldathletics.org/athletes/india/arjun-15045633
119,16.60,,Yuqiao YANG,17 JUL 2003,CHN,1,,"Liaoning Athletics Management Center, Dalian (CHN)",20 JUL 2025,918,men_SP,2025,https://worldathletics.org/athletes/pr-of-china/yuqiao-yang-14942394
120,16.59,,Xingxuan ZHU,10 JAN 1998,CHN,2,,"Liaoning Athletics Management Center, Dalian (CHN)",20 JUL 2025,918,men_SP,2025,https://worldathletics.org/athletes/athlete=14885151
121,16.56,,Omid Taghi POUR,04 JUL 2005,IRI,3,,"Aftab Enghelab Sport Complex, Tehran (IRI)",29 SEP 2025,916,men_SP,2025,https://worldathletics.org/athletes/islamic-republic-of-iran/omid-taghi-pour-15121669
122,16.53,,Eakkarin BOONLAP,22 JUL 2004,THA,1,,"National Athletics Centre, Pathum Thani (THA)",22 JUN 2025,914,men_SP,2025,https://worldathletics.org/athletes/thailand/eakkarin-boonlap-15067757
123,16.50,,Weiyi YAN,23 JUL 2002,CHN,1,,Cixi City (CHN),12 APR 2025,912,men_SP,2025,https://worldathletics.org/athletes/athlete=14884058
123,16.50,,Masahira SATO,21 MAY 1992,JPN,2,,"Prefectural Stadium, Kumagaya (JPN)",25 MAY 2025,912,men_SP,2025,https://worldathletics.org/athletes/athlete=14646733
125,16.48,,Navdeep SINGH,24 JUN 1996,IND,4,,"Guru Nanak Stadium, Ludhiana (IND)",02 AUG 2025,911,men_SP,2025,https://worldathletics.org/athletes/athlete=14925621
126,16.47,,Malkit SINGH,12 FEB 1996,IND,2,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",28 JUN 2025,911,men_SP,2025,https://worldathletics.org/athletes/india/malkit-singh-14550831
127,16.46,,Saurabh VIJ,14 JUN 1987,IND,2,,"Chhotubhai Purani Sports Complex, Nadiad (IND)",05 APR 2025,910,men_SP,2025,https://worldathletics.org/athletes/athlete=14198530
128,16.45,,Muhammed ZOLKEFI ZIYAD,1990,MAS,2,,"Tuanku Syed Putra Stadium, Kangar (MAS)",29 AUG 2025,910,men_SP,2025,https://worldathletics.org/athletes/malaysia/muhammed-zolkefi-ziyad-15173072
129,16.44,,Shiwei LIU,01 MAR 2005,CHN,18,,"Sports Center, Jiaxing (CHN)",30 APR 2025,909,men_SP,2025,https://worldathletics.org/athletes/pr-of-china/shiwei-liu-14977738
129,16.44,,Runfeng LIU,30 SEP 2005,CHN,16,,Chongqing (CHN),16 MAY 2025,909,men_SP,2025,https://worldathletics.org/athletes/pr-of-china/runfeng-liu-15137250
129,16.44,,Abhishek SINGH,18 JUL 2001,IND,3,,"Patliputra Sports Complex, Patna (IND)",19 JUL 2025,909,men_SP,2025,https://worldathletics.org/athletes/athlete=14734786
132,16.43,,Yixuan ZHENG,15 MAY 2009,CHN,6,,"Shanxi Athletics Administrative Center, Xi'an (CHN)",30 MAY 2025,908,men_SP,2025,https://worldathletics.org/athletes/pr-of-china/yixuan-zheng-15239986
133,16.42,,Yang CHEN,03 SEP 2007,CHN,16,,"Sports Training Center, Nanjing (CHN) (i)",22 FEB 2025,908,men_SP,2025,https://worldathletics.org/athletes/pr-of-china/yang-chen-15083545
133,16.42,,. AKSHAY,28 DEC 1998,IND,3,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",28 JUN 2025,908,men_SP,2025,https://worldathletics.org/athletes/athlete=14759408
133,16.42,,. RAHUL,06 APR 1994,IND,5,,"Guru Nanak Stadium, Ludhiana (IND)",02 AUG 2025,908,men_SP,2025,https://worldathletics.org/athletes/athlete=14813093
