Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
9,5.60,,Yang CHEN,10 MAY 2001,CHN,2,,"Sports Center, Bengbu (CHN)",30 MAY 2026,1157,men_PV,2026,https://worldathletics.org/athletes/athlete=14790645
12,5.55,,Sota ISHIMARU,11 SEP 1998,JPN,1,,"Takebishi Stadium, Kyoto (JPN)",23 MAY 2026,1143,men_PV,2026,https://worldathletics.org/athletes/athlete=14858666
13,5.51,,Yan-Han WU,02 FEB 2005,TPE,1,,"Banqiao Stadium, New Taipei City (TPE)",06 JUN 2026,1132,men_PV,2026,https://worldathletics.org/athletes/chinese-taipei/yan-han-wu-15009038
13,5.51,,Lui KITADA,22 APR 2004,JPN,1,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",28 JUN 2026,1132,men_PV,2026,https://worldathletics.org/athletes/athlete=14898368
15,5.50,,Liang ZENG,16 JAN 2007,CHN,3,,"Pole Vault Stadium of Haining Junior Sports School, Haining (CHN) (i)",14 MAR 2026,1129,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/liang-zeng-15096791
15,5.50,,Yong-Fu HUANG,25 JAN 2000,TPE,1,,"National Caotun Senior High School Gym, Nantou City (TPE) (i)",25 MAR 2026,1129,men_PV,2026,https://worldathletics.org/athletes/athlete=14763221
15,5.50,,Atsushi HARAGUCHI,15 OCT 2003,JPN,1,,"Municipal Stadium, Mito (JPN)",05 MAY 2026,1129,men_PV,2026,https://worldathletics.org/athletes/athlete=14941808
15,5.50,,Naoya INOUE,21 JUN 2007,JPN,2,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1129,men_PV,2026,https://worldathletics.org/athletes/japan/naoya-inoue-15046800
19,5.46,,Dev Kumar MEENA,07 MAY 2005,IND,1,,"Kalinga Stadium, Bhubaneshwar (IND)",24 JUN 2026,1119,men_PV,2026,https://worldathletics.org/athletes/india/dev-kumar-meena-15036733
20,5.45,,Kuldeep KUMAR,12 MAR 2005,IND,2,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",24 MAY 2026,1116,men_PV,2026,https://worldathletics.org/athletes/india/kuldeep-kumar-15046443
21,5.42,,Eito WATANABE,08 AUG 2004,JPN,1,,"Kanseki Stadium, Utsunomiya (JPN)",21 MAY 2026,1108,men_PV,2026,https://worldathletics.org/athletes/japan/eito-watanabe-14949656
22,5.40,,Zhipeng CHEN,25 JUL 2005,CHN,2f1,,"Pole Vault Stadium of Haining Junior Sports School, Haining (CHN) (i)",17 MAR 2026,1102,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/zhipeng-chen-15052044
22,5.40,,Taishi YAMASAKI,06 FEB 1996,JPN,3,,"Sun Moon Lake Ita Thao Pier, Nantou City (TPE)",22 MAR 2026,1102,men_PV,2026,https://worldathletics.org/athletes/japan/taishi-yamasaki-14953820
22,5.40,,Yuankang WU,13 JUN 2005,CHN,3f1,,"Shanghai Sports University Indoor Athletics Stadium, Shanghai (CHN) (i)",25 MAR 2026,1102,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/yuankang-wu-15099424
22,5.40,,Yusei SUZUKI,24 DEC 2006,JPN,2,,"Lemon Gas Stadium, Hiratsuka (JPN)",25 APR 2026,1102,men_PV,2026,https://worldathletics.org/athletes/japan/yusei-suzuki-15114740
22,5.40,,Shunto OZAKI,18 JAN 2000,JPN,2,,"Municipal Stadium, Mito (JPN)",05 MAY 2026,1102,men_PV,2026,https://worldathletics.org/athletes/athlete=14766585
22,5.40,,Rei MIYAMOTO,30 AUG 2002,JPN,2,,"ND Soft Stadium, Tendo (JPN)",16 MAY 2026,1102,men_PV,2026,https://worldathletics.org/athletes/japan/rei-miyamoto-14950459
22,5.40,,Koki KURUMA,25 MAR 1996,JPN,3,,"Changshou Sports Center, Chongqing (CHN)",18 MAY 2026,1102,men_PV,2026,https://worldathletics.org/athletes/athlete=14635037
22,5.40,,Ivan TOVCHENIK,19 JUL 1999,KAZ,4,,"Gwangalli beach, Busan (KOR)",30 MAY 2026,1102,men_PV,2026,https://worldathletics.org/athletes/athlete=14791392
22,5.40,,Rui LIU,31 OCT 2004,CHN,3,,"Sports Center, Bengbu (CHN)",30 MAY 2026,1102,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/rui-liu-15019905
22,5.40,,Rikuya YOSHIDA,27 FEB 2005,JPN,1,,"International Stadium, Yokohama (JPN)",05 SEP 2026,1102,men_PV,2026,https://worldathletics.org/athletes/japan/rikuya-yoshida-14955775
32,5.35,,G. REEGAN,08 AUG 2001,IND,1,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",04 APR 2026,1089,men_PV,2026,https://worldathletics.org/athletes/india/g-reegan-15051236
32,5.35,,Kaito TANIGUCHI,23 FEB 2007,JPN,1,,"Municipal Mizuho Stadium, Nagoya (JPN)",19 JUL 2026,1089,men_PV,2026,https://worldathletics.org/athletes/japan/kaito-taniguchi-14997923
34,5.32,,Elijah COLE,11 APR 1998,PHI,3,,"Irwin Belk TF Center, Charlotte, NC (USA)",25 APR 2026,1080,men_PV,2026,https://worldathletics.org/athletes/athlete=14696218
35,5.31,,Xiangyu HAO,03 AUG 2009,CHN,1,,"Olympic Sports Center, Huangshi (CHN)",02 JUL 2026,1078,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/xiangyu-hao-15339687
36,5.30,,Yiming HUANG,31 MAR 2009,CHN,4f1,,"Shanghai Sports University Indoor Athletics Stadium, Shanghai (CHN) (i)",21 MAR 2026,1075,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/yiming-huang-15304398
36,5.30,,Tsung-Hsien LIN,26 OCT 2003,TPE,4,,"National Caotun Senior High School Gym, Nantou City (TPE) (i)",25 MAR 2026,1075,men_PV,2026,https://worldathletics.org/athletes/athlete=14889453
36,5.30,,Takuma ISHIKAWA,07 NOV 1997,JPN,5,,"Municipal Stadium, Mito (JPN)",05 MAY 2026,1075,men_PV,2026,https://worldathletics.org/athletes/athlete=14809454
36,5.30,,Shingo SAWA,28 SEP 1996,JPN,6,,"Municipal Stadium, Mito (JPN)",05 MAY 2026,1075,men_PV,2026,https://worldathletics.org/athletes/athlete=14635038
36,5.30,,Hiroto SHINOTSUKA,14 MAR 2004,JPN,7,,"Municipal Stadium, Mito (JPN)",05 MAY 2026,1075,men_PV,2026,https://worldathletics.org/athletes/athlete=14911996
36,5.30,,Toya NAGANO,26 MAY 2006,JPN,1,,"Yanmar Stadium Nagai, Osaka (JPN)",16 MAY 2026,1075,men_PV,2026,https://worldathletics.org/athletes/japan/toya-nagano-15035557
36,5.30,,Yixiang WU,22 MAR 2007,CHN,1,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",25 MAY 2026,1075,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/yixiang-wu-15137259
36,5.30,,Jianghao CHEN,27 JAN 2007,CHN,2,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",25 MAY 2026,1075,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/jianghao-chen-15127354
44,5.24,,Yukiya IZUTANI,19 OCT 2008,JPN,1,,"Athletic Stadium, Hikone (JPN)",19 JUN 2026,1059,men_PV,2026,https://worldathletics.org/athletes/japan/yukiya-izutani-15151668
45,5.20,,Ruiyang SUN,05 FEB 2004,CHN,4f1,,"Indoor Athletics Stadium in Training Center of GAS, Beijing (CHN) (i)",27 FEB 2026,1048,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/ruiyang-sun-14979992
45,5.20,,Fuga MATSUI,05 JUN 2003,JPN,1,,"NITTADAI Indoor Facility, Yokohama (JPN) (i)",01 MAR 2026,1048,men_PV,2026,https://worldathletics.org/athletes/japan/fuga-matsui-14952384
45,5.20,,Cheng-Chi HUANG,15 SEP 2003,TPE,5,,"National Caotun Senior High School Gym, Nantou City (TPE) (i)",25 MAR 2026,1048,men_PV,2026,https://worldathletics.org/athletes/chinese-taipei/cheng-chi-huang-14954169
45,5.20,,. RAMRATAN,01 MAY 2005,IND,2,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",04 APR 2026,1048,men_PV,2026,https://worldathletics.org/athletes/india/ramratan-15114578
45,5.20,,Minsub JIN,02 SEP 1992,KOR,1,,"Jeongseon Sports Complex, Jeongseon (KOR)",12 MAY 2026,1048,men_PV,2026,https://worldathletics.org/athletes/athlete=14334595
45,5.20,,Harumi HORIKAWA,02 JUN 1995,JPN,3,,"ND Soft Stadium, Tendo (JPN)",16 MAY 2026,1048,men_PV,2026,https://worldathletics.org/athletes/japan/harumi-horikawa-14703220
45,5.20,,Arunthavarasa PUVITHARAN,13 AUG 2000,SRI,1,,"Diyagama Stadium, Diyagama (SRI)",16 MAY 2026,1048,men_PV,2026,https://worldathletics.org/athletes/athlete=14811227
45,5.20,,Keita SHIGETO,15 DEC 1998,JPN,2,,"Takebishi Stadium, Kyoto (JPN)",23 MAY 2026,1048,men_PV,2026,https://worldathletics.org/athletes/athlete=14766581
45,5.20,,Abdulla Saad AL-ABDULLA,26 OCT 2008,QAT,3,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",30 MAY 2026,1048,men_PV,2026,https://worldathletics.org/athletes/qatar/abdulla-saad-al-abdulla-15091202
45,5.20,,Idan Fauzan RICHSAN,11 JAN 2000,INA,7,,"Gwangalli beach, Busan (KOR)",30 MAY 2026,1048,men_PV,2026,https://worldathletics.org/athletes/athlete=14747625
45,5.20,,Duhyeon HAN,28 JUL 1994,KOR,9,,"Gwangalli beach, Busan (KOR)",30 MAY 2026,1048,men_PV,2026,https://worldathletics.org/athletes/athlete=14432116
45,5.20,,Panyasawat KRAIWAT,04 MAY 2006,THA,2,,"Banqiao Stadium, New Taipei City (TPE)",06 JUN 2026,1048,men_PV,2026,https://worldathletics.org/athletes/thailand/panyasawat-kraiwat-15083902
45,5.20,,Maxim BALABIN,08 JUN 2006,KAZ,1,,"Kazhymukan Munaitpasov Stadium, Shimkent (KAZ)",30 JUN 2026,1048,men_PV,2026,https://worldathletics.org/athletes/kazakhstan/maxim-balabin-15019031
45,5.20,,Kota SUGANO,08 JUL 2004,JPN,6,,"International Stadium, Yokohama (JPN)",05 SEP 2026,1048,men_PV,2026,https://worldathletics.org/athletes/japan/kota-sugano-14946106
45,5.20,,Yoshiki ONISHI,20 MAR 2008,JPN,8,,"International Stadium, Yokohama (JPN)",05 SEP 2026,1048,men_PV,2026,https://worldathletics.org/athletes/japan/yoshiki-onishi-15023627
45,5.20,,Shinichi YANO,15 JAN 2006,JPN,9,,"International Stadium, Yokohama (JPN)",05 SEP 2026,1048,men_PV,2026,https://worldathletics.org/athletes/japan/shinichi-yano-14968046
45,5.20,,Ryota NAKANO,02 DEC 2004,JPN,10,,"International Stadium, Yokohama (JPN)",05 SEP 2026,1048,men_PV,2026,https://worldathletics.org/athletes/japan/ryota-nakano-15027235
62,5.15,,Yaojie WANG,02 DEC 2004,CHN,1f2,,"Pole Vault Stadium of Haining Junior Sports School, Haining (CHN) (i)",17 MAR 2026,1034,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/yaojie-wang-15154401
62,5.15,,Yanzhe YANG,05 DEC 2002,CHN,4,,"Shandong Sports Training Center, Jinan (CHN) (i)",29 MAR 2026,1034,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/yanzhe-yang-14947010
62,5.15,,Qizhao LI,08 FEB 2007,CHN,3,,"Taizhou Yuhuan Olympic Sports Center Stadium, Taizhou (CHN)",25 MAY 2026,1034,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/qizhao-li-15160659
62,5.15,,Jian LI,31 JUL 2005,CHN,7,,"Sports Center, Bengbu (CHN)",30 MAY 2026,1034,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/jian-li-15110895
62,5.15,,Hongzhan YAO,02 MAY 2001,CHN,2,,"Sports Center, Nanping (CHN)",04 JUN 2026,1034,men_PV,2026,https://worldathletics.org/athletes/athlete=14850897
62,5.15,,M GOWTHAM,25 SEP 2002,IND,4,,"Kalinga Stadium, Bhubaneshwar (IND)",24 JUN 2026,1034,men_PV,2026,https://worldathletics.org/athletes/india/m-gowtham-15033922
62,5.15,,Sora WATANABE,31 DEC 2006,JPN,1f2,,"Universiade Commemorative Stadium, Kobe (JPN)",09 AUG 2026,1034,men_PV,2026,https://worldathletics.org/athletes/japan/sora-watanabe-15054386
69,5.12,,S. KAVINRAJA,26 JUN 2006,IND,1,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",25 APR 2026,1026,men_PV,2026,https://worldathletics.org/athletes/india/s-kavinraja-15117023
70,5.10,,Yuto YAMAMOTO,27 AUG 2004,JPN,1ce1,,"Yanmar Stadium Nagai, Osaka (JPN)",03 APR 2026,1021,men_PV,2026,https://worldathletics.org/athletes/japan/yuto-yamamoto-14960913
70,5.10,,Kamal LOGANATHAN,02 MAR 2003,IND,3,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",04 APR 2026,1021,men_PV,2026,https://worldathletics.org/athletes/india/kamal-loganathan-15217719
70,5.10,,Hayato MAENAKA,23 OCT 2006,JPN,4,,"Yanmar Stadium Nagai, Osaka (JPN)",16 MAY 2026,1021,men_PV,2026,https://worldathletics.org/athletes/japan/hayato-maenaka-15046000
70,5.10,,Hocket DE LOS SANTOS,28 OCT 2002,PHI,10,,"Gwangalli beach, Busan (KOR)",30 MAY 2026,1021,men_PV,2026,https://worldathletics.org/athletes/athlete=14912728
70,5.10,,Tanakorn DAENGMANEE,30 NOV 2009,THA,5,,"Banqiao Stadium, New Taipei City (TPE)",06 JUN 2026,1021,men_PV,2026,https://worldathletics.org/athletes/thailand/tanakorn-daengmanee-15328498
70,5.10,,Seito YAMAMOTO,11 MAR 1992,JPN,13,,"Municipal Mizuho Stadium, Nagoya (JPN)",13 JUN 2026,1021,men_PV,2026,https://worldathletics.org/athletes/athlete=14432907
70,5.10,,Daisuke ITO,17 AUG 2005,JPN,3,,"Yanmar Stadium Nagai, Osaka (JPN)",19 JUN 2026,1021,men_PV,2026,https://worldathletics.org/athletes/japan/daisuke-ito-15009867
70,5.10,,Yudai WATSUJI,23 FEB 2005,JPN,4,,"Yanmar Stadium Nagai, Osaka (JPN)",19 JUN 2026,1021,men_PV,2026,https://worldathletics.org/athletes/japan/yudai-watsuji-14963146
70,5.10,,Ryouma NISHITANI,23 MAY 2006,JPN,3,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",28 JUN 2026,1021,men_PV,2026,https://worldathletics.org/athletes/japan/ryouma-nishitani-15052163
70,5.10,,Hiroki SASASE,17 AUG 1989,JPN,1,,"Kusanagi Athletic Stadium, Shizuoka (JPN)",11 JUL 2026,1021,men_PV,2026,https://worldathletics.org/athletes/athlete=14205589
70,5.10,,Sota NAKASHIMA,10 OCT 2003,JPN,11,,"International Stadium, Yokohama (JPN)",05 SEP 2026,1021,men_PV,2026,https://worldathletics.org/athletes/japan/sota-nakashima-14954696
70,5.10,,Takumi SUZUKI,02 AUG 2005,JPN,13,,"International Stadium, Yokohama (JPN)",05 SEP 2026,1021,men_PV,2026,https://worldathletics.org/athletes/japan/takumi-suzuki-14999671
82,5.08,,Michi TAKAHASHI,25 NOV 2006,JPN,2,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,1015,men_PV,2026,https://worldathletics.org/athletes/japan/michi-takahashi-15047682
83,5.05,,Siva SUBARAMANI,05 JUN 1996,IND,4,,"Anju Bobby High Performance Centre, Bengaluru (IND)",14 MAR 2026,1007,men_PV,2026,https://worldathletics.org/athletes/athlete=14717084
83,5.05,,Omer Ali SHANAN,29 OCT 2003,IRQ,1,,"Aspire Academy Warm Up Track, Doha (QAT)",20 MAY 2026,1007,men_PV,2026,https://worldathletics.org/athletes/iraq/omer-ali-shanan-15210629
83,5.05,,Jun Yu LOW,21 APR 2001,SGP,,,"Stadium UPM, Selangor (MAS)",20 JUN 2026,1007,men_PV,2026,https://worldathletics.org/athletes/athlete=14840451
83,5.05,,Takuto KURAHASHI,28 SEP 2008,JPN,2,,"Athletic Stadium, Hikone (JPN)",05 AUG 2026,1007,men_PV,2026,https://worldathletics.org/athletes/japan/takuto-kurahashi-15175923
83,5.05,,Kaisei MIYAGAWA,20 JUL 2000,JPN,1,,"Seibu Ryokuchi Park Athletics Stadium, Kanazawa (JPN)",22 AUG 2026,1007,men_PV,2026,https://worldathletics.org/athletes/athlete=14855099
88,5.03,,Harutomo MURANAKA,16 MAR 2005,JPN,3,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,1002,men_PV,2026,https://worldathletics.org/athletes/japan/harutomo-muranaka-14955776
89,5.00,,Chien-Lin LIU,25 APR 2005,TPE,4,,"National Stadium, Kaohsiung (TPE)",01 MAR 2026,994,men_PV,2026,https://worldathletics.org/athletes/chinese-taipei/chien-lin-liu-15047454
89,5.00,,Yifan ZHANG,15 NOV 1996,CHN,7,,"Pole Vault Stadium of Haining Junior Sports School, Haining (CHN) (i)",14 MAR 2026,994,men_PV,2026,https://worldathletics.org/athletes/athlete=14578521
89,5.00,,Chih-Cheng LIN,26 DEC 2001,TPE,1,,"National Caotun Senior High School Gym, Nantou City (TPE) (i)",24 MAR 2026,994,men_PV,2026,https://worldathletics.org/athletes/athlete=14866213
89,5.00,,Qi-Lun LIN,14 OCT 2007,TPE,1,,"National Caotun Senior High School Gym, Nantou City (TPE) (i)",24 MAR 2026,994,men_PV,2026,https://worldathletics.org/athletes/chinese-taipei/qi-lun-lin-15146952
89,5.00,,Ming-He KU,23 MAR 2002,TPE,2,,"National Caotun Senior High School Gym, Nantou City (TPE) (i)",24 MAR 2026,994,men_PV,2026,https://worldathletics.org/athletes/athlete=14866209
89,5.00,,Thanakorn DANGMANEE,,THA,7,,"National Caotun Senior High School Gym, Nantou City (TPE) (i)",25 MAR 2026,994,men_PV,2026,https://worldathletics.org/athletes/thailand/thanakorn-dangmanee-15306951
89,5.00,,Avneesh KUMAR,01 JUL 2001,IND,3,,"Sawai Mansingh Stadium,, Jaipur (IND)",05 APR 2026,994,men_PV,2026,https://worldathletics.org/athletes/india/avneesh-kumar-14974647
89,5.00,,Yuya MAKINO,28 OCT 2005,JPN,3f1,,"Gion Stadium, Machida (JPN)",12 APR 2026,994,men_PV,2026,https://worldathletics.org/athletes/japan/yuya-makino-14950394
89,5.00,,Yuma MARUYAMA,03 JUN 1998,JPN,4ce,,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2026,994,men_PV,2026,https://worldathletics.org/athletes/athlete=14755912
89,5.00,,Linsen SONG,03 AUG 2002,CHN,1ce,,"Zhaoqing Sports Center, Zhaoqing (CHN)",26 APR 2026,994,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/linsen-song-14942361
89,5.00,,Shuto TANIGUCHI,02 DEC 2003,JPN,2,,"Municipal Mizuho Stadium, Nagoya (JPN)",08 MAY 2026,994,men_PV,2026,https://worldathletics.org/athletes/japan/shuto-taniguchi-14950579
89,5.00,,Mohammed Radhi ALQUDAIHI,16 OCT 2007,KSA,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",14 MAY 2026,994,men_PV,2026,https://worldathletics.org/athletes/saudi-arabia/mohammed-radhi-alqudaihi-15253739
89,5.00,,Takumi INUGAI,11 JUN 2002,JPN,5,,"ND Soft Stadium, Tendo (JPN)",16 MAY 2026,994,men_PV,2026,https://worldathletics.org/athletes/athlete=14901497
89,5.00,,Hiroto NAKASHIMA,24 AUG 2001,JPN,1,,"Honjo Athletic Stadium, Kitakyushu (JPN)",23 MAY 2026,994,men_PV,2026,https://worldathletics.org/athletes/athlete=14860391
89,5.00,,Ryohei YAMAKATA,26 OCT 1992,JPN,3,,"Takebishi Stadium, Kyoto (JPN)",23 MAY 2026,994,men_PV,2026,https://worldathletics.org/athletes/athlete=14663943
89,5.00,,Anshu PATEL,05 MAR 2005,IND,5,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",24 MAY 2026,994,men_PV,2026,https://worldathletics.org/athletes/india/anshu-patel-14993430
89,5.00,,Sotaro YAMASAKI,30 JUL 2005,JPN,2,,"Chukyo University Athletics Field, Toyota (JPN)",30 MAY 2026,994,men_PV,2026,https://worldathletics.org/athletes/japan/sotaro-yamasaki-15048339
89,5.00,,Yuta MIYAZAKI,27 DEC 2005,JPN,2,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",30 MAY 2026,994,men_PV,2026,https://worldathletics.org/athletes/japan/yuta-miyazaki-14950396
89,5.00,,Runtao YANG,06 SEP 2009,CHN,3,,"Sports Center, Nanping (CHN)",04 JUN 2026,994,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/runtao-yang-15224165
89,5.00,,Chun-Chieh CHIU,26 FEB 2001,TPE,,,"New Clark City Stadium, New Clark City (PHI)",10 JUN 2026,994,men_PV,2026,https://worldathletics.org/athletes/chinese-taipei/chun-chieh-chiu-14963526
89,5.00,,Eito MASUHARA,14 JAN 2005,JPN,9,,"Yanmar Stadium Nagai, Osaka (JPN)",19 JUN 2026,994,men_PV,2026,https://worldathletics.org/athletes/japan/eito-masuhara-14977772
89,5.00,,Hidenobu MATUMOTO,12 JAN 2002,JPN,1,,"Athletic Field, Kitakami (JPN)",19 JUN 2026,994,men_PV,2026,https://worldathletics.org/athletes/athlete=14855110
89,5.00,,Ritsuki KOZAKI,05 APR 2002,JPN,1,,"Prefectural Stadium, Okayama (JPN)",28 JUN 2026,994,men_PV,2026,https://worldathletics.org/athletes/japan/ritsuki-kozaki-14950580
89,5.00,,Yichuan LIU,30 MAR 2004,CHN,1ce,,"Kuishan Sports Center, Rizhao (CHN)",28 JUN 2026,994,men_PV,2026,https://worldathletics.org/athletes/pr-of-china/yichuan-liu-15073121
89,5.00,,Haruto MIURA,22 FEB 2005,JPN,2,,"Kusanagi Athletic Stadium, Shizuoka (JPN)",11 JUL 2026,994,men_PV,2026,https://worldathletics.org/athletes/japan/haruto-miura-14956703
89,5.00,,Shuri NISHIKAWA,20 JAN 2009,JPN,4,,"Kusanagi Athletic Stadium, Shizuoka (JPN)",11 JUL 2026,994,men_PV,2026,https://worldathletics.org/athletes/japan/shuri-nishikawa-15163937
89,5.00,,Yuya KATO,02 JAN 2008,JPN,5,,"Gion Stadium, Sagamihara (JPN)",12 JUL 2026,994,men_PV,2026,https://worldathletics.org/athletes/japan/yuya-kato-15167986
89,5.00,,Manato TSUCHIE,23 JUN 2004,JPN,2,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",25 JUL 2026,994,men_PV,2026,https://worldathletics.org/athletes/japan/manato-tsuchie-14960450
89,5.00,,Shunsuke IIZUKA,31 JAN 2011,JPN,3,,"Athletic Stadium, Hikone (JPN)",05 AUG 2026,994,men_PV,2026,https://worldathletics.org/athletes/japan/shunsuke-iizuka-15345378
89,5.00,,Souma NISHIMURA,08 FEB 2011,JPN,4,,"Athletic Stadium, Hikone (JPN)",05 AUG 2026,994,men_PV,2026,https://worldathletics.org/athletes/japan/souma-nishimura-15230886
89,5.00,,Satoaki SUGIMOTO,23 MAY 2007,JPN,3f2,,"Universiade Commemorative Stadium, Kobe (JPN)",09 AUG 2026,994,men_PV,2026,https://worldathletics.org/athletes/japan/satoaki-sugimoto-15052415
89,5.00,,Sakuto YUKI,26 DEC 2006,JPN,1,,"Prefectural Yamanokuchi Athletics Stadium, Miyakonojo (JPN)",22 AUG 2026,994,men_PV,2026,https://worldathletics.org/athletes/japan/sakuto-yuki-15005766
89,5.00,,Rambeer SINGH,30 JUN 1996,IND,1,,"Tau Devi Lal Stadium, Panchkula (IND)",25 AUG 2026,994,men_PV,2026,https://worldathletics.org/athletes/athlete=14808059
89,5.00,,Sachin Eranga JANITH,23 FEB 1996,SRI,2,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",04 SEP 2026,994,men_PV,2026,https://worldathletics.org/athletes/athlete=14853821
89,5.00,,Sho KAWAGUCHI,17 NOV 1998,JPN,10,,"Takebishi Stadium, Kyoto (JPN)",12 SEP 2026,994,men_PV,2026,https://worldathletics.org/athletes/athlete=14930981
124,4.95,,Yung-Hsuan LO,02 DEC 2004,TPE,6,,"Banqiao Stadium, New Taipei City (TPE)",06 JUN 2026,980,men_PV,2026,https://worldathletics.org/athletes/chinese-taipei/yung-hsuan-lo-15144743
125,4.90,,Vladislav GARBUZNAK,22 AUG 2003,KAZ,2,,"Track & Field complex QAZAQSTAN, Astana (KAZ) (i)",11 JAN 2026,967,men_PV,2026,https://worldathletics.org/athletes/athlete=14877154
125,4.90,,Danil POLYANSKIY,17 DEC 1991,KAZ,3,,"Track & Field complex QAZAQSTAN, Astana (KAZ) (i)",11 JAN 2026,967,men_PV,2026,https://worldathletics.org/athletes/athlete=14604299
125,4.90,,Zhi-Hao ZHANG,11 OCT 2006,TPE,4,,"Banqiao Stadium, New Taipei City (TPE)",09 MAR 2026,967,men_PV,2026,https://worldathletics.org/athletes/chinese-taipei/zhi-hao-zhang-15083637
125,4.90,,Zih-Cian WANG,17 JUL 2006,TPE,4,,"Banqiao Stadium, New Taipei City (TPE)",09 MAR 2026,967,men_PV,2026,https://worldathletics.org/athletes/chinese-taipei/zih-cian-wang-15299350
125,4.90,,Xinghua CHEN,05 MAY 2002,CHN,2ce,,"Shandong Sports Training Center, Jinan (CHN) (i)",28 MAR 2026,967,men_PV,2026,https://worldathletics.org/athletes/athlete=14885264
125,4.90,,Duh-yeon LEE,13 SEP 2004,KOR,1,,"Mokpo Sports Complex, Mokpo (KOR)",01 MAY 2026,967,men_PV,2026,https://worldathletics.org/athletes/korea/duh-yeon-lee-15092238
