Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
25,2:05.35,,Priscilla DANIEL,01 JUL 2002,IND,4,,"Kalinga Stadium, Bhubaneshwar (IND)",25 JUN 2026,1068,women_800m,2026,https://worldathletics.org/athletes/athlete=14816386
26,2:05.42,,Gejing ZHU,15 SEP 2004,CHN,4,,"Sports Center, Quzhou (CHN)",16 AUG 2026,1067,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/gejing-zhu-14981964
27,2:05.44,,Hanon SASAKI,26 JUL 2007,JPN,1,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",31 MAY 2026,1067,women_800m,2026,https://worldathletics.org/athletes/japan/hanon-sasaki-15052401
28,2:05.54,,Sabohat SAMIZHONOVA,08 OCT 2002,UZB,1,,"AFU Athletics Stadium, Tashkent (UZB)",25 JUN 2026,1065,women_800m,2026,https://worldathletics.org/athletes/athlete=14884908
29,2:05.56,,Bhumeshwory Devi HUIDROM,01 FEB 2004,IND,2,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",25 MAY 2026,1065,women_800m,2026,https://worldathletics.org/athletes/india/bhumeshwory-devi-huidrom-14971016
30,2:05.70,,Yue DENG,26 JUN 2007,CHN,2,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",31 MAY 2026,1062,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/yue-deng-15166268
31,2:05.74,,Thota SANKEERTANA,17 JUL 2003,IND,3,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",25 MAY 2026,1062,women_800m,2026,https://worldathletics.org/athletes/india/thota-sankeertana-15045538
32,2:05.76,,Prateeksha YADAV,30 JUN 2005,IND,5,,"Kalinga Stadium, Bhubaneshwar (IND)",25 JUN 2026,1061,women_800m,2026,https://worldathletics.org/athletes/india/prateeksha-yadav-15114625
33,2:05.79,,Kasumi HARA,21 MAY 2001,JPN,4h3,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1061,women_800m,2026,https://worldathletics.org/athletes/athlete=14855540
34,2:05.82,,Miku TOIDA,12 SEP 2001,JPN,6f1,,"Athletics Stadium, Shibetsu (JPN)",18 JUL 2026,1060,women_800m,2026,https://worldathletics.org/athletes/athlete=14855537
35,2:05.95,,Wei JIANG,11 FEB 2004,CHN,1h1,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1058,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/wei-jiang-14943112
36,2:06.04,,Erika KAWAMURA,09 JUL 1994,JPN,5h3,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1057,women_800m,2026,https://worldathletics.org/athletes/japan/erika-kawamura-014965738
37,2:06.24,,Naomi Marjorie CESAR,12 JAN 2009,PHI,2f2,,"Griswold Stadium, Portland, OR (USA)",21 JUN 2026,1053,women_800m,2026,https://worldathletics.org/athletes/philippines/naomi-marjorie-cesar-15225361
38,2:06.25,,K.Takshima NUHANSA,29 NOV 2006,SRI,1f1,,"Okura Sports Park Athletics Field, Tokyo (JPN)",30 MAY 2026,1053,women_800m,2026,https://worldathletics.org/athletes/sri-lanka/ktakshima-nuhansa-15057795
39,2:06.35,,Yuri NISHIDA,15 JUN 2005,JPN,2f2,,"Okura Sports Park Athletics Field, Tokyo (JPN)",08 AUG 2026,1051,women_800m,2026,https://worldathletics.org/athletes/japan/yuri-nishida-14948735
40,2:06.44,,Hitomi IMAEDA,02 OCT 2008,JPN,1h2,,"Municipal Mizuho Stadium, Nagoya (JPN)",18 JUL 2026,1050,women_800m,2026,https://worldathletics.org/athletes/japan/hitomi-imaeda-15178795
41,2:06.88,,Nimali WALIWARSHA,19 SEP 1989,SRI,1,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",06 SEP 2026,1042,women_800m,2026,https://worldathletics.org/athletes/athlete=14376422
42,2:06.98,,Mizuki MICHISHITA,01 AUG 2001,JPN,3,,"Aoba Park Athletic Field, Chitose (JPN)",04 JUL 2026,1041,women_800m,2026,https://worldathletics.org/athletes/athlete=14887755
43,2:07.02,,Rong RONG,13 AUG 2007,CHN,2h2,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1040,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/rong-rong-15034343
44,2:07.06,,Yan LIU,27 JUL 2005,CHN,2h4,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1039,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/yan-liu-14974454
45,2:07.10,,V. KAVITHA,15 JUN 1998,IND,2f1,,"Jawaharlal Nehru Stadium, Chennai (IND)",10 MAY 2026,1039,women_800m,2026,https://worldathletics.org/athletes/india/v-kavitha-15004418
45,2:07.10,,Tharushi Abhisheka MAHADURA,30 OCT 2008,SRI,3,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",31 MAY 2026,1039,women_800m,2026,https://worldathletics.org/athletes/sri-lanka/tharushi-abhisheka-mahadura-15100533
47,2:07.13,,Hana YAMADA,17 SEP 1994,JPN,3f1,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2026,1038,women_800m,2026,https://worldathletics.org/athletes/athlete=14664058
47,2:07.13,,Arisa MATSUO,15 JUN 2005,JPN,2f1,,"Okura Sports Park Athletics Field, Tokyo (JPN)",30 MAY 2026,1038,women_800m,2026,https://worldathletics.org/athletes/japan/arisa-matsuo-15005193
49,2:07.14,,Yui NAGASHIMA,23 SEP 2005,JPN,9f1,,"Athletics Stadium, Shibetsu (JPN)",18 JUL 2026,1038,women_800m,2026,https://worldathletics.org/athletes/japan/yui-nagashima-14958764
49,2:07.14,,Chunling WU,03 JUL 2001,CHN,3h4,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1038,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/chunling-wu-14974858
51,2:07.26,,Ayana BOLATBEKKYZY,05 NOV 2006,KAZ,1,,"Kazhymukan Munaitpasov Stadium, Shimkent (KAZ)",21 MAY 2026,1036,women_800m,2026,https://worldathletics.org/athletes/kazakhstan/ayana-bolatbekkyzy-15038098
52,2:07.27,,Sabokhat SAMIYONOVA,08 OCT 2002,UZB,1f2,,"Kazhymukan Munaitpasov Stadium, Shimkent (KAZ)",30 JUN 2026,1036,women_800m,2026,https://worldathletics.org/athletes/uzbekistan/sabokhat-samiyonova-14984624
53,2:07.33,,Shuqi YE,26 DEC 2004,CHN,4h4,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1035,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/shuqi-ye-14977750
54,2:07.36,,Tomoka KIMURA,12 NOV 1994,JPN,1,,"Keio Univ. Hiyoshi Athletics Field, Yokohama (JPN)",05 APR 2026,1034,women_800m,2026,https://worldathletics.org/athletes/athlete=14423325
54,2:07.36,,Paziliya YUNUSI,22 JUL 2004,CHN,2h3,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1034,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/paziliya-yunusi-14983320
56,2:07.41,,Vaishnavi RAWAL,09 MAY 2006,IND,5,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",25 MAY 2026,1033,women_800m,2026,https://worldathletics.org/athletes/india/vaishnavi-rawal-15190031
57,2:07.55,,Nanami OIDE,09 JAN 2011,JPN,2f3,,"Athletic Stadium, Hikone (JPN)",04 AUG 2026,1031,women_800m,2026,https://worldathletics.org/athletes/japan/nanami-oide-15345562
58,2:07.58,,W.G.S. LAKSHANI,07 SEP 2004,SRI,2,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",06 SEP 2026,1031,women_800m,2026,https://worldathletics.org/athletes/sri-lanka/wgs-lakshani-15027714
59,2:07.70,,Haru AZUMA,05 MAY 2008,JPN,3f3,,"Athletic Stadium, Hikone (JPN)",04 AUG 2026,1029,women_800m,2026,https://worldathletics.org/athletes/japan/haru-azuma-15184831
60,2:07.75,,Iroha KODAMA,19 MAR 2008,JPN,1f2,,"Athletics Stadium, Fukagawa (JPN)",15 JUL 2026,1028,women_800m,2026,https://worldathletics.org/athletes/japan/iroha-kodama-15164016
61,2:07.76,,Miharu TSUTSUMI,05 FEB 2010,JPN,4f3,,"Athletic Stadium, Hikone (JPN)",04 AUG 2026,1028,women_800m,2026,https://worldathletics.org/athletes/japan/miharu-tsutsumi-15052697
62,2:07.79,,Lingling RAN,31 JAN 2004,CHN,5h4,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1027,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/lingling-ran-15041186
63,2:07.87,,ANKITA,05 FEB 2002,IND,2f2,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",04 APR 2026,1026,women_800m,2026,https://worldathletics.org/athletes/athlete=14818406
64,2:07.98,,Akbayan NURMAMET,01 JUN 2004,KAZ,2f2,,"Kazhymukan Munaitpasov Stadium, Shimkent (KAZ)",30 JUN 2026,1024,women_800m,2026,https://worldathletics.org/athletes/athlete=14933256
64,2:07.98,,Miina ARAKI,23 JAN 2010,JPN,1,,"Prefectural Stadium, Kagoshima (JPN)",05 JUL 2026,1024,women_800m,2026,https://worldathletics.org/athletes/japan/miina-araki-15251943
66,2:08.01,,Misa TAMURA,12 JUN 2008,JPN,3,,"Prefectural Stadium, Fukui (JPN)",15 AUG 2026,1023,women_800m,2026,https://worldathletics.org/athletes/japan/misa-tamura-15046019
67,2:08.05,,Guo TANG,12 JAN 2011,CHN,6,,"Kuishan Sports Center, Rizhao (CHN)",28 JUN 2026,1023,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/guo-tang-15300347
68,2:08.06,,Saki KATAGIHARA,12 NOV 2001,JPN,6f2,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2026,1023,women_800m,2026,https://worldathletics.org/athletes/athlete=14815083
69,2:08.14,,Hae-jin PARK,12 APR 2003,KOR,2f1,,"Egao Kenko Stadium, Kumamoto (JPN)",11 APR 2026,1021,women_800m,2026,https://worldathletics.org/athletes/athlete=14910461
70,2:08.18,,Minami SUGANO,12 MAY 2008,JPN,7f3,,"Athletic Stadium, Hikone (JPN)",04 AUG 2026,1020,women_800m,2026,https://worldathletics.org/athletes/japan/minami-sugano-15148445
71,2:08.20,,Sakura OYAMA,15 AUG 2003,JPN,2f1,,"Takebishi Stadium, Kyoto (JPN)",13 SEP 2026,1020,women_800m,2026,https://worldathletics.org/athletes/athlete=14860694
72,2:08.34,,Miu NAKAMURA,25 OCT 1999,JPN,7h1,,"Municipal Mizuho Stadium, Nagoya (JPN)",12 JUN 2026,1018,women_800m,2026,https://worldathletics.org/athletes/athlete=14767056
73,2:08.36,,Bernalyn BEJOY,01 SEP 2001,PHI,1f1,,"The Podium, Spokane, WA (USA) (i)",31 JAN 2026,1052,women_800m,2026,https://worldathletics.org/athletes/athlete=14788477
74,2:08.37,,Miku MATSUMOTO,26 APR 2005,JPN,2f2,,"Athletics Stadium, Fukagawa (JPN)",15 JUL 2026,1017,women_800m,2026,https://worldathletics.org/athletes/japan/miku-matsumoto-14951300
75,2:08.41,,Jonbibi HUKMOVA,01 SEP 2005,UZB,1,,"Sport Development Center Stadium, Ordos (CHN)",10 JUL 2026,1017,women_800m,2026,https://worldathletics.org/athletes/uzbekistan/jonbibi-hukmova-15150425
76,2:08.47,,Ayda NAROUEI,01 JAN 2004,IRI,1,,"Ghandomi Stadium, Bandar-e Torkman (IRI)",16 JUN 2026,1016,women_800m,2026,https://worldathletics.org/athletes/islamic-republic-of-iran/ayda-narouei-15121674
77,2:08.52,,Preeti YADAV,30 AUG 2004,IND,5h2,,"Kalinga Stadium, Bhubaneshwar (IND)",24 JUN 2026,1015,women_800m,2026,https://worldathletics.org/athletes/india/preeti-yadav-15263599
78,2:08.54,,. HEENA,22 OCT 2007,IND,1,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",04 APR 2026,1014,women_800m,2026,https://worldathletics.org/athletes/india/heena-15078504
79,2:08.55,,Aoi TERAMOTO,22 JUL 2003,JPN,1f2,,"Athletics Stadium, Shibetsu (JPN)",18 JUL 2026,1014,women_800m,2026,https://worldathletics.org/athletes/athlete=14916855
79,2:08.55,,Zijing REN,29 MAR 2008,CHN,3h2,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1014,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/zijing-ren-15208621
79,2:08.55,,Hanyun HAO,26 JAN 2005,CHN,3h3,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1014,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/hanyun-hao-15148233
82,2:08.60,,Nanami TANIUCHI,16 NOV 2009,JPN,2,,"Athletic Stadium, Hikone (JPN)",21 JUN 2026,1013,women_800m,2026,https://worldathletics.org/athletes/japan/nanami-taniuchi-15161883
83,2:08.62,,Tharushi KARUNARATHNA,18 NOV 2004,SRI,2f1,,"Sports Performance Center, Lubbock, TX (USA) (i)",17 JAN 2026,1048,women_800m,2026,https://worldathletics.org/athletes/athlete=14917748
84,2:08.63,,Yalun WANG,13 APR 2005,CHN,2h3,,"Sports Center, Jiaxing (CHN)",10 MAY 2026,1013,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/yalun-wang-15103884
85,2:08.66,,Ema GENDAI,25 SEP 2009,JPN,8f3,,"Athletic Stadium, Hikone (JPN)",04 AUG 2026,1012,women_800m,2026,https://worldathletics.org/athletes/japan/ema-gendai-15177870
86,2:08.72,,Kana HOTTA,30 NOV 2004,JPN,3f2,,"Athletics Stadium, Fukagawa (JPN)",15 JUL 2026,1011,women_800m,2026,https://worldathletics.org/athletes/japan/kana-hotta-14950222
87,2:08.81,,Shio YOSHIDA,17 MAY 2001,JPN,4f1,,"Yanmar Stadium Nagai, Osaka (JPN)",10 MAY 2026,1010,women_800m,2026,https://worldathletics.org/athletes/athlete=14855495
88,2:08.93,,Ziyan LIANG,07 APR 2008,CHN,4h2,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1008,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/ziyan-liang-15172433
89,2:08.95,,Thi Ngan BUI,24 FEB 2001,VIE,1,,"Banqiao Stadium, New Taipei City (TPE)",07 JUN 2026,1008,women_800m,2026,https://worldathletics.org/athletes/athlete=14816357
90,2:09.00,,Maryam AHMADI,30 OCT 2007,IRI,4,,"Kai Tak Youth Sports Ground, Hong Kong (HKG)",31 MAY 2026,1007,women_800m,2026,https://worldathletics.org/athletes/islamic-republic-of-iran/maryam-ahmadi-15089224
90,2:09.00,,K.G.M.N.A. KUMARI,02 JUN 1996,SRI,3,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",06 SEP 2026,1007,women_800m,2026,https://worldathletics.org/athletes/athlete=14793824
92,2:09.06,,Mai OZAKI,12 FEB 2005,JPN,3,,"Yanmar Stadium Nagai, Osaka (JPN)",17 MAY 2026,1006,women_800m,2026,https://worldathletics.org/athletes/athlete=14916739
93,2:09.18,,Zenab MAHAMAT,06 DEC 2003,BRN,2,,"Suhaim bin Hamad Stadium, Doha (QAT)",14 MAY 2026,1004,women_800m,2026,https://worldathletics.org/athletes/athlete=15036424
94,2:09.28,,Marina KURAMOTO,18 SEP 2005,JPN,2f2,,"Athletics Stadium, Shibetsu (JPN)",18 JUL 2026,1002,women_800m,2026,https://worldathletics.org/athletes/japan/marina-kuramoto-15048081
94,2:09.28,,M.G.T.A. PEMASIRI,30 OCT 2008,SRI,2h1,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",05 SEP 2026,1002,women_800m,2026,https://worldathletics.org/athletes/sri-lanka/mgta-pemasiri-15111429
96,2:09.32,,Shuangyan CUI,26 JAN 2007,CHN,3h1,,"Sports Center, Quzhou (CHN)",15 AUG 2026,1001,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/shuangyan-cui-15096883
97,2:09.40,,Negin Azari EDALAT,19 SEP 2002,IRI,1,,"Aftab Enghelab Sport Complex, Tehran (IRI)",03 JUL 2026,1000,women_800m,2026,https://worldathletics.org/athletes/islamic-republic-of-iran/negin-azari-edalat-14986565
98,2:09.49,,Tsubasa SUZUKI,15 JAN 2005,JPN,1f1,,"Okura Sports Park Athletics Field, Tokyo (JPN)",08 AUG 2026,999,women_800m,2026,https://worldathletics.org/athletes/japan/tsubasa-suzuki-14978235
99,2:09.51,,Mana AIBA,21 NOV 2004,JPN,4,,"Kanseki Stadium, Utsunomiya (JPN)",24 MAY 2026,998,women_800m,2026,https://worldathletics.org/athletes/japan/mana-aiba-14956413
100,2:09.52,,Rui QUAN,08 JAN 2005,CHN,4h1,,"Sports Center, Quzhou (CHN)",15 AUG 2026,998,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/rui-quan-14974451
101,2:09.58,,Toktam DASTARBANDAN,05 FEB 2001,IRI,3,,"Tuanbo Sports Center, Tianjin (CHN) (i)",08 FEB 2026,1033,women_800m,2026,https://worldathletics.org/athletes/athlete=14817796
102,2:09.64,,Moe KAWAJIRI,21 OCT 2003,JPN,3f1,,"Takebishi Stadium, Kyoto (JPN)",13 SEP 2026,996,women_800m,2026,https://worldathletics.org/athletes/japan/moe-kawajiri-14962135
103,2:09.68,,Haruka IGARASHI,19 JAN 2010,JPN,2sf1,,"Athletic Stadium, Hikone (JPN)",20 JUN 2026,996,women_800m,2026,https://worldathletics.org/athletes/japan/haruka-igarashi-15251948
104,2:09.71,,Yua FUJIMOTO,14 DEC 2010,JPN,1f1,,"Athletic Stadium, Hikone (JPN)",04 AUG 2026,995,women_800m,2026,https://worldathletics.org/athletes/japan/yua-fujimoto-15257321
105,2:09.82,,Kiho TANAKA,28 APR 2004,JPN,2f1,,"Okura Sports Park Athletics Field, Tokyo (JPN)",08 AUG 2026,993,women_800m,2026,https://worldathletics.org/athletes/japan/kiho-tanaka-14946121
106,2:09.83,,Shanika KAHAWALAGE,19 MAR 2002,SRI,3h1,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",05 SEP 2026,993,women_800m,2026,https://worldathletics.org/athletes/athlete=14843020
107,2:09.88,,Victoriya SUKACHYOVA,18 NOV 2005,KAZ,2,,"Kazhymukan Munaitpasov Stadium, Shimkent (KAZ)",21 MAY 2026,992,women_800m,2026,https://worldathletics.org/athletes/kazakhstan/victoriya-sukachyova-15038095
107,2:09.88,,H.M. Madushani DILRUKSHI,07 SEP 2002,SRI,5,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",06 SEP 2026,992,women_800m,2026,https://worldathletics.org/athletes/sri-lanka/hm-madushani-dilrukshi-15108263
109,2:09.89,,Yumo CHEN,14 OCT 2000,CHN,5h1,,"Sports Center, Quzhou (CHN)",15 AUG 2026,992,women_800m,2026,https://worldathletics.org/athletes/athlete=14885802
109,2:09.89,,Tanvi MALIK,01 JAN 2006,IND,2,,"Tau Devi Lal Stadium, Panchkula (IND)",25 AUG 2026,992,women_800m,2026,https://worldathletics.org/athletes/athlete=14921230
111,2:09.93,,Miyu SUGIMURA,20 MAY 2005,JPN,3f2,,"Athletics Stadium, Shibetsu (JPN)",18 JUL 2026,991,women_800m,2026,https://worldathletics.org/athletes/japan/miyu-sugimura-14954402
112,2:09.94,,Koharu SHINODA,11 NOV 2007,JPN,7f1,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2026,991,women_800m,2026,https://worldathletics.org/athletes/japan/koharu-shinoda-15047318
112,2:09.94,,Hongfei YANG,12 OCT 2001,CHN,6h4,,"Sports Center, Quzhou (CHN)",15 AUG 2026,991,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/hongfei-yang-14942570
114,2:09.95,,Sakurana SAKAIHARA,04 AUG 2011,JPN,1f2,,"Okura Sports Park Athletics Field, Tokyo (JPN)",30 MAY 2026,991,women_800m,2026,https://worldathletics.org/athletes/japan/sakurana-sakaihara-15327916
115,2:10.01,,Xinyue JI,17 JUL 2004,CHN,3h3,,"Kuishan Sports Center, Rizhao (CHN)",27 JUN 2026,990,women_800m,2026,https://worldathletics.org/athletes/pr-of-china/xinyue-ji-15072973
116,2:10.02,,Ekaterina KOLODA,15 AUG 2006,KAZ,1,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ) (i)",27 FEB 2026,1026,women_800m,2026,https://worldathletics.org/athletes/kazakhstan/ekaterina-koloda-15019870
117,2:10.04,,Shiho FUJII,17 JUL 2009,JPN,3,,"Athletic Stadium, Hikone (JPN)",21 JUN 2026,990,women_800m,2026,https://worldathletics.org/athletes/japan/shiho-fujii-15050718
118,2:10.07,,Miharu FUJII,03 MAR 2004,JPN,3f1,,"Municipal Stadium, Hiroshima (JPN)",29 APR 2026,989,women_800m,2026,https://worldathletics.org/athletes/japan/miharu-fujii-14956022
119,2:10.08,,Atsumi TOTANI,06 JUL 1998,JPN,2,,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",13 JUN 2026,989,women_800m,2026,https://worldathletics.org/athletes/japan/atsumi-totani-14701417
120,2:10.14,,Mizuki ENDO,26 JAN 2007,JPN,5,,"Yanmar Stadium Nagai, Osaka (JPN)",17 MAY 2026,988,women_800m,2026,https://worldathletics.org/athletes/japan/mizuki-endo-15164022
121,2:10.22,,M.P. AYESHA,08 JAN 2008,SRI,1,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",16 JUN 2026,987,women_800m,2026,https://worldathletics.org/athletes/sri-lanka/mp-ayesha-15212874
122,2:10.25,,S. SANJALEE,25 MAR 2009,SRI,2,,"Diyagama Stadium, Diyagama (SRI)",16 MAY 2026,986,women_800m,2026,https://worldathletics.org/athletes/sri-lanka/s-sanjalee-15339901
123,2:10.30,,Yuka SAKAJIRI,17 AUG 1999,JPN,5f1,,"Takebishi Stadium, Kyoto (JPN)",13 SEP 2026,985,women_800m,2026,https://worldathletics.org/athletes/athlete=14719672
124,2:10.31,,Aoi HASHIDA,23 NOV 2010,JPN,3h4,,"Athletic Stadium, Hikone (JPN)",03 AUG 2026,985,women_800m,2026,https://worldathletics.org/athletes/japan/aoi-hashida-15323803
125,2:10.34,,Komal CHANDRAKANT,26 JAN 1999,IND,1f2,,"Savitribai Phule University Sports Complex, Pune (IND)",07 JUN 2026,985,women_800m,2026,https://worldathletics.org/athletes/india/komal-chandrakant-15329940
126,2:10.35,,Davinder KAUR,03 MAY 2008,IND,1,,"LNCPE, Trivandrum (IND)",14 JUN 2026,984,women_800m,2026,https://worldathletics.org/athletes/india/davinder-kaur-15331561
127,2:10.43,,Nayeon PARK,09 JAN 1998,KOR,2,,"Jeongseon Sports Complex, Jeongseon (KOR)",13 MAY 2026,983,women_800m,2026,https://worldathletics.org/athletes/athlete=14759683
