Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
24,3:44.03,,Idriss Moussa YOUSSOUF,01 JAN 1997,QAT,3f2,,Kessel-Lo (BEL),08 AUG 2015,1053,men_1500m,2015,https://worldathletics.org/athletes/athlete=14594979
25,3:44.04,,Masahiro TAKAYA,26 OCT 1986,JPN,3,,Nagoya (JPN),27 JUN 2015,1053,men_1500m,2015,https://worldathletics.org/athletes/athlete=14206193
26,3:44.30,,Hiroya INOUE,04 JUL 1995,JPN,2,,Nobeoka (JPN),09 MAY 2015,1050,men_1500m,2015,https://worldathletics.org/athletes/athlete=14569156
27,3:44.56,,Hikaru KATO,02 OCT 1992,JPN,4,,Nagoya (JPN),27 JUN 2015,1046,men_1500m,2015,https://worldathletics.org/athletes/athlete=14516766
28,3:44.75,,Jun SHINOTO,02 APR 1985,JPN,6f2,,Kumamoto (JPN),04 APR 2015,1044,men_1500m,2015,https://worldathletics.org/athletes/athlete=14205825
29,3:44.77,,Yusuke HIRATSUKA,08 MAY 1993,JPN,7f2,,Kumamoto (JPN),04 APR 2015,1043,men_1500m,2015,https://worldathletics.org/athletes/japan/yusuke-hiratsuka-14544996
30,3:45.41,,Keisuke TANAKA,06 SEP 1988,JPN,9f2,,Kumamoto (JPN),04 APR 2015,1035,men_1500m,2015,https://worldathletics.org/athletes/athlete=14206298
31,3:45.47,,Yuka MATSUDA,12 APR 1988,JPN,6,,Nagoya (JPN),27 JUN 2015,1034,men_1500m,2015,https://worldathletics.org/athletes/athlete=14204353
32,3:45.52,,Kyosuke NISHIOKA,10 OCT 1993,JPN,3,,Nobeoka (JPN),09 MAY 2015,1034,men_1500m,2015,https://worldathletics.org/athletes/athlete=14577626
33,3:45.57,,Kaito KITA,23 FEB 1992,JPN,5f4,,Liège (BEL),15 JUL 2015,1033,men_1500m,2015,https://worldathletics.org/athletes/athlete=14388857
34,3:45.60,,Lei LI,03 NOV 1992,CHN,5,,Wuhan (CHN),03 JUN 2015,1033,men_1500m,2015,https://worldathletics.org/athletes/athlete=14429993
35,3:45.76,,Masato KIKUCHI,18 SEP 1990,JPN,6f4,,Liège (BEL),15 JUL 2015,1031,men_1500m,2015,https://worldathletics.org/athletes/athlete=14438393
36,3:45.84,,Tatsuro OKAZAKI,31 JUL 1989,JPN,4,,Nobeoka (JPN),09 MAY 2015,1029,men_1500m,2015,https://worldathletics.org/athletes/athlete=14334137
37,3:46.41,,Moslem NIADOOST,25 JUL 1990,IRI,6,,Wuhan (CHN),03 JUN 2015,1022,men_1500m,2015,https://worldathletics.org/athletes/athlete=14480121
38,3:46.66,,Yoshihiro NISHIZAWA,03 DEC 1992,JPN,8,,Nagoya (JPN),27 JUN 2015,1019,men_1500m,2015,https://worldathletics.org/athletes/athlete=14446022
39,3:46.84,,Tomoharu NAKAGAWA,,JPN,2,,Gifu (JPN),09 MAY 2015,1017,men_1500m,2015,https://worldathletics.org/athletes/japan/tomoharu-nakagawa-14702229
40,3:47.04,,Van Thai DUONG,18 APR 1992,VIE,1,,Singapore (SGP),11 JUN 2015,1014,men_1500m,2015,https://worldathletics.org/athletes/athlete=14427068
41,3:47.14,,Takehiko ONISHI,18 AUG 1984,JPN,12f2,,Kumamoto (JPN),04 APR 2015,1013,men_1500m,2015,https://worldathletics.org/athletes/athlete=14205298
42,3:47.20,,Mitsutaka TOMITA,30 MAY 1993,JPN,3,,Yokohama (JPN),15 MAY 2015,1012,men_1500m,2015,https://worldathletics.org/athletes/athlete=14614997
43,3:47.33,,Ajay Kumar SAROJ,01 MAY 1997,IND,1,,Kolkata (IND),17 SEP 2015,1010,men_1500m,2015,https://worldathletics.org/athletes/athlete=14549084
44,3:47.43,,Yuki MUTA,26 MAY 1993,JPN,4,,Yokohama (JPN),15 MAY 2015,1009,men_1500m,2015,https://worldathletics.org/athletes/athlete=14557260
45,3:47.58,,Kodai YAMAMOTO,22 JUN 1993,JPN,2h3,,Yokohama (JPN),14 MAY 2015,1007,men_1500m,2015,https://worldathletics.org/athletes/athlete=14703173
46,3:47.62,,Shogo HATA,15 MAR 1995,JPN,5,,Yokohama (JPN),15 MAY 2015,1007,men_1500m,2015,https://worldathletics.org/athletes/athlete=14596888
47,3:47.63,,Kazuyoshi TAMOGAMI,12 FEB 1998,JPN,3,,Shibetsu (JPN),05 JUL 2015,1006,men_1500m,2015,https://worldathletics.org/athletes/athlete=14695263
48,3:47.83,,Sandeep SANDEEP KUMAR,03 FEB 1988,IND,2,,Kolkata (IND),17 SEP 2015,1004,men_1500m,2015,https://worldathletics.org/athletes/athlete=14198263
49,3:47.84,,Kazuki MIYAKE,09 MAY 1993,JPN,8,,Yokohama (JPN),15 MAY 2015,1004,men_1500m,2015,https://worldathletics.org/athletes/japan/kazuki-miyake-14563714
50,3:47.88,,Shuho DAIROKUNO,23 DEC 1992,JPN,7f4,,Liège (BEL),15 JUL 2015,1003,men_1500m,2015,https://worldathletics.org/athletes/athlete=14498811
51,3:47.96,,Adam Ali MUSAB,17 APR 1995,QAT,4h1,,Mungyeong (KOR),06 OCT 2015,1002,men_1500m,2015,https://worldathletics.org/athletes/athlete=14478763
52,3:47.97,,Wesam ALMASSRI,23 NOV 1990,PLE,7,,Wuhan (CHN),03 JUN 2015,1002,men_1500m,2015,https://worldathletics.org/athletes/athlete=14594328
53,3:48.0h,,Abbas ALI JASSEM,28 APR 1994,IRQ,1,,Baghdad (IRQ),27 MAR 2015,1002,men_1500m,2015,https://worldathletics.org/athletes/iraq/abbas-ali-jassem-14523883
54,3:48.06,,Mervin GUARTE,03 AUG 1992,PHI,2,,Singapore (SGP),11 JUN 2015,1001,men_1500m,2015,https://worldathletics.org/athletes/athlete=14413224
55,3:48.16,,Chiharu NAKAGAWA,08 APR 1986,JPN,4h1,,Nagoya (JPN),26 JUN 2015,1000,men_1500m,2015,https://worldathletics.org/athletes/athlete=14654016
56,3:48.17,,Kei FUMIMOTO,29 SEP 1992,JPN,7h3,,Nagoya (JPN),26 JUN 2015,1000,men_1500m,2015,https://worldathletics.org/athletes/athlete=14544976
57,3:48.20,,Yudai YAMAMOTO,22 JUN 1993,JPN,2,,Saitama (JPN),05 APR 2015,999,men_1500m,2015,https://worldathletics.org/athletes/athlete=14483462
58,3:48.22,,Kenta MURAYAMA,23 FEB 1993,JPN,13f2,,Kumamoto (JPN),04 APR 2015,999,men_1500m,2015,https://worldathletics.org/athletes/athlete=14388862
59,3:48.23,,Yuji ASAISHI,22 FEB 1995,JPN,2,,Tokyo (JPN),26 JUL 2015,999,men_1500m,2015,https://worldathletics.org/athletes/athlete=14675309
60,3:48.29,,Yuta SHITARA,18 DEC 1991,JPN,9f4,,Liège (BEL),15 JUL 2015,998,men_1500m,2015,https://worldathletics.org/athletes/athlete=14580914
61,3:48.38,,Kenta MUTO,14 FEB 1994,JPN,9,,Yokohama (JPN),15 MAY 2015,997,men_1500m,2015,https://worldathletics.org/athletes/athlete=14610379
62,3:48.41,,Hasim SALIH,1993,QAT,9,,Granollers (ESP),08 AUG 2015,997,men_1500m,2015,https://worldathletics.org/athletes/qatar/hasim-salih-14478764
63,3:48.92,,Takumi MURASHIMA,01 OCT 1995,JPN,2f1,,Hiratsuka (JPN),12 JUN 2015,990,men_1500m,2015,https://worldathletics.org/athletes/athlete=14646735
64,3:49.07,,Masahide SAITO,27 OCT 1997,JPN,2,,Wakayama (JPN),30 JUL 2015,988,men_1500m,2015,https://worldathletics.org/athletes/athlete=14659386
65,3:49.13,,Jinson JOHNSON,15 MAR 1991,IND,3,,Kolkata (IND),17 SEP 2015,987,men_1500m,2015,https://worldathletics.org/athletes/athlete=14447576
66,3:49.17,,Takumi ICHIDA,12 DEC 1994,JPN,10,,Yokohama (JPN),15 MAY 2015,987,men_1500m,2015,https://worldathletics.org/athletes/athlete=14669105
67,3:49.24,,Kazuki KAWAMURA,13 NOV 1997,JPN,3,,Wakayama (JPN),30 JUL 2015,986,men_1500m,2015,https://worldathletics.org/athletes/athlete=14719573
67,3:49.24,,R.K.C.S. SOMAWARDANA,16 SEP 1990,SRI,1,,Diyagama (SRI),04 DEC 2015,986,men_1500m,2015,https://worldathletics.org/athletes/athlete=14550924
69,3:49.28,,Kakeru NAKAMURA,11 MAY 1997,JPN,4,,Wakayama (JPN),30 JUL 2015,985,men_1500m,2015,https://worldathletics.org/athletes/athlete=14719574
70,3:49.33,,Sajeesh JOSEPH,14 JAN 1987,IND,4,,Kolkata (IND),17 SEP 2015,985,men_1500m,2015,https://worldathletics.org/athletes/athlete=14198261
71,3:49.35,,Yothin YAPRAJAN,08 MAY 1992,THA,3,,Singapore (SGP),11 JUN 2015,985,men_1500m,2015,https://worldathletics.org/athletes/athlete=14552228
72,3:49.42,,Taishi YAMAMOTO,04 AUG 1993,JPN,4h2,,Osaka (JPN),11 SEP 2015,984,men_1500m,2015,https://worldathletics.org/athletes/japan/taishi-yamamoto-14677678
73,3:49.54,,Kazuma YAMAZAKI,01 JUL 1994,JPN,4h2,,Yokohama (JPN),14 MAY 2015,982,men_1500m,2015,https://worldathletics.org/athletes/japan/kazuma-yamazaki-14703172
74,3:49.68,,Rikuto IJIMA,17 JUL 1997,JPN,5,,Wakayama (JPN),30 JUL 2015,980,men_1500m,2015,https://worldathletics.org/athletes/athlete=14719571
75,3:49.69,,Takafumi OTE,25 JUL 1994,JPN,5h3,,Yokohama (JPN),14 MAY 2015,980,men_1500m,2015,https://worldathletics.org/athletes/japan/takafumi-ote-14631439
76,3:49.72,,Shuji YOSHIKAWA,06 DEC 1985,JPN,1f2,,Kitami (JPN),12 JUL 2015,980,men_1500m,2015,https://worldathletics.org/athletes/athlete=14334675
76,3:49.72,,Tomoyoshi NAKAMURA,1997,JPN,6,,Wakayama (JPN),30 JUL 2015,980,men_1500m,2015,https://worldathletics.org/athletes/athlete=14719575
78,3:49.86,,Atsuya UBUKATA,25 MAY 1997,JPN,7,,Wakayama (JPN),30 JUL 2015,978,men_1500m,2015,https://worldathletics.org/athletes/athlete=14719576
79,3:49.89,,Tsubasa KOMURO,27 JUL 1997,JPN,8,,Wakayama (JPN),30 JUL 2015,978,men_1500m,2015,https://worldathletics.org/athletes/athlete=14641815
80,3:49.90,,Yuxi LUO,08 SEP 1994,CHN,1h4,,Jinan (CHN),29 APR 2015,978,men_1500m,2015,https://worldathletics.org/athletes/athlete=14585326
81,3:49.93,,Hosein KEYHANI,26 APR 1990,IRI,2,,Tehran (IRI),10 AUG 2015,977,men_1500m,2015,https://worldathletics.org/athletes/athlete=14408592
81,3:49.93,,Masato SAIKI,09 JAN 1995,JPN,5h2,,Osaka (JPN),11 SEP 2015,977,men_1500m,2015,https://worldathletics.org/athletes/athlete=14722731
83,3:49.94,,Taku TOMIHARA,29 MAR 1998,JPN,9,,Wakayama (JPN),30 JUL 2015,977,men_1500m,2015,https://worldathletics.org/athletes/athlete=14719577
84,3:49.95,,RIDWAN,25 MAY 1989,INA,4,,Singapore (SGP),11 JUN 2015,977,men_1500m,2015,https://worldathletics.org/athletes/indonesia/ridwan-14408593
85,3:50.00,,Stanley KIPTALIR SHOUMAYO,,QAT,2,,Doha (QAT),28 APR 2015,976,men_1500m,2015,https://worldathletics.org/athletes/qatar/stanley-kiptalir-shoumayo-14429120
86,3:50.03,,Takeshi TAKEDA,22 JAN 1987,JPN,14f2,,Kumamoto (JPN),04 APR 2015,976,men_1500m,2015,https://worldathletics.org/athletes/athlete=14206207
87,3:50.11,,Tongyou GAO,23 MAR 1993,CHN,2h4,,Jinan (CHN),29 APR 2015,975,men_1500m,2015,https://worldathletics.org/athletes/athlete=14583560
88,3:50.16,,Lianjun LI,28 JUL 1993,CHN,1h5,,Jinan (CHN),29 APR 2015,974,men_1500m,2015,https://worldathletics.org/athletes/athlete=14522571
89,3:50.18,,Naoki NAKAMURA,06 MAY 1995,JPN,2f2,,Kitami (JPN),12 JUL 2015,974,men_1500m,2015,https://worldathletics.org/athletes/athlete=14714076
90,3:50.34,,Takumi HOSAKA,16 JUN 1995,JPN,6h2,,Osaka (JPN),11 SEP 2015,972,men_1500m,2015,https://worldathletics.org/athletes/japan/takumi-hosaka-14722733
91,3:50.36,,Kou KOBAYASHI,14 DEC 1996,JPN,7h1,,Nagoya (JPN),26 JUN 2015,972,men_1500m,2015,https://worldathletics.org/athletes/athlete=14659388
92,3:50.42,,R.A. SANJEEWA LAKMAL,18 SEP 1985,SRI,2,,Diyagama (SRI),04 DEC 2015,971,men_1500m,2015,https://worldathletics.org/athletes/athlete=14661556
93,3:50.46,,Kazuya NISHIYAMA,05 NOV 1998,JPN,1h3,,Wakayama (JPN),29 JUL 2015,971,men_1500m,2015,https://worldathletics.org/athletes/athlete=14695461
94,3:50.48,,Yoshihiro WAKAMATSU,09 DEC 1986,JPN,2f6,,Tokyo (JPN),04 APR 2015,970,men_1500m,2015,https://worldathletics.org/athletes/athlete=14336205
95,3:50.51,,Tenchi KAMITANI,29 MAR 1996,JPN,1f1,,Kumamoto (JPN),04 APR 2015,970,men_1500m,2015,https://worldathletics.org/athletes/japan/tenchi-kamitani-14695459
96,3:50.54,,Taisei OGINO,07 NOV 1997,JPN,10,,Wakayama (JPN),30 JUL 2015,970,men_1500m,2015,https://worldathletics.org/athletes/athlete=14719578
97,3:50.66,,Bo LIU,25 MAR 1993,CHN,1h2,,Suzhou (CHN),23 SEP 2015,968,men_1500m,2015,https://worldathletics.org/athletes/pr-of-china/bo-liu-14521490
98,3:50.68,,Toshiki OTANI,1997,JPN,7h2,,Osaka (JPN),11 SEP 2015,968,men_1500m,2015,https://worldathletics.org/athletes/japan/toshiki-otani-14722736
99,3:50.76,,Jun YING,16 APR 1996,CHN,2h1,,Beijing (CHN),27 JUN 2015,967,men_1500m,2015,https://worldathletics.org/athletes/pr-of-china/jun-ying-14702425
100,3:50.77,,Shuya TSUDA,15 AUG 1993,JPN,6h3,,Yokohama (JPN),14 MAY 2015,967,men_1500m,2015,https://worldathletics.org/athletes/japan/shuya-tsuda-14591150
101,3:50.82,,Xiao GENG,02 MAR 1992,CHN,2h3,,Beijing (CHN),27 JUN 2015,966,men_1500m,2015,https://worldathletics.org/athletes/pr-of-china/xiao-geng-14462124
102,3:50.83,,Harshad R. MAHATARE,09 AUG 1997,IND,5,,Kolkata (IND),17 SEP 2015,966,men_1500m,2015,https://worldathletics.org/athletes/athlete=14661423
103,3:50.84,,Takaomi WATANABE,19 JUN 1994,JPN,4,,Saitama (JPN),05 APR 2015,966,men_1500m,2015,https://worldathletics.org/athletes/athlete=14584052
104,3:50.86,,Lintao GUO,19 JUN 1992,CHN,1h2,,Jinan (CHN),29 APR 2015,966,men_1500m,2015,https://worldathletics.org/athletes/pr-of-china/lintao-guo-14429989
105,3:50.91,,Xianglong KONG,15 AUG 1991,CHN,4h1,,Suzhou (CHN),23 SEP 2015,965,men_1500m,2015,https://worldathletics.org/athletes/athlete=14723544
106,3:51.0h,,Adnan Taes Agar AL MNTFAGE,24 MAR 1980,IRQ,2,,Baghdad (IRQ),27 MAR 2015,964,men_1500m,2015,https://worldathletics.org/athletes/athlete=14199149
107,3:51.01,,Haifeng MA,21 APR 1993,CHN,3h1,,Beijing (CHN),27 JUN 2015,964,men_1500m,2015,https://worldathletics.org/athletes/athlete=14429984
108,3:51.03,,Tomohiro SOEDA,31 JUL 1997,JPN,3h3,,Wakayama (JPN),29 JUL 2015,963,men_1500m,2015,https://worldathletics.org/athletes/athlete=14719581
109,3:51.05,,Ryo IKEGAYA,,JPN,8,,Nobeoka (JPN),09 MAY 2015,963,men_1500m,2015,https://worldathletics.org/athletes/japan/ryo-ikegaya-14668537
110,3:51.12,,Yuki SATO,26 NOV 1986,JPN,15f2,,Kumamoto (JPN),04 APR 2015,962,men_1500m,2015,https://worldathletics.org/athletes/athlete=14205661
111,3:51.16,,Shashi Bhushan SINGH,10 JAN 1996,IND,1,,Hyderabad (IND),07 AUG 2015,962,men_1500m,2015,https://worldathletics.org/athletes/athlete=14672696
112,3:51.22,,Takeshi MIYAMOTO,27 DEC 1989,JPN,1f2,,Gifu (JPN),26 SEP 2015,961,men_1500m,2015,https://worldathletics.org/athletes/japan/takeshi-miyamoto-14510325
113,3:51.24,,C. MANIKANDAN,04 MAY 1983,IND,6,,Kolkata (IND),17 SEP 2015,961,men_1500m,2015,https://worldathletics.org/athletes/athlete=14603960
114,3:51.25,,Ji-san RYU,03 SEP 1987,KOR,1,,Mungyeong (KOR),30 JUN 2015,961,men_1500m,2015,https://worldathletics.org/athletes/athlete=14210503
115,3:51.26,,Jinxu LI,04 FEB 1993,CHN,2h5,,Jinan (CHN),29 APR 2015,961,men_1500m,2015,https://worldathletics.org/athletes/athlete=14483301
116,3:51.29,,Genki NAKANISHI,26 MAY 1993,JPN,8h2,,Osaka (JPN),11 SEP 2015,960,men_1500m,2015,https://worldathletics.org/athletes/athlete=14722737
117,3:51.30,,Masaaki HIGUCHI,19 DEC 1989,JPN,9h1,,Nagoya (JPN),26 JUN 2015,960,men_1500m,2015,https://worldathletics.org/athletes/japan/masaaki-higuchi-14593922
118,3:51.34,,Yusuke KUMAKURA,30 MAY 1996,JPN,5f1,,Hiratsuka (JPN),12 JUN 2015,960,men_1500m,2015,https://worldathletics.org/athletes/athlete=14707869
119,3:51.35,,Rahul HARVEER SINGH,01 DEC 1996,IND,2,,Hyderabad (IND),07 AUG 2015,959,men_1500m,2015,https://worldathletics.org/athletes/athlete=14662201
120,3:51.38,,Ryoji TATEZAWA,16 MAY 1997,JPN,3f6,,Tokyo (JPN),04 APR 2015,959,men_1500m,2015,https://worldathletics.org/athletes/athlete=14668323
121,3:51.43,,Rautela RAVINDER,18 MAY 1985,IND,3,,Chennai (IND),13 JUL 2015,958,men_1500m,2015,https://worldathletics.org/athletes/athlete=14472129
122,3:51.45,,Shaobo CAO,19 JUL 1994,CHN,2h2,,Jinan (CHN),29 APR 2015,958,men_1500m,2015,https://worldathletics.org/athletes/athlete=14585413
123,3:51.48,,Keisuke SUGIHARA,,JPN,3f2,,Kitami (JPN),12 JUL 2015,958,men_1500m,2015,https://worldathletics.org/athletes/japan/keisuke-sugihara-14714077
124,3:51.49,,Bao WANG,11 AUG 1995,CHN,4h1,,Beijing (CHN),27 JUN 2015,958,men_1500m,2015,https://worldathletics.org/athletes/athlete=14702548
125,3:51.50,,Shun HATTORI,,JPN,2h3,,Osaka (JPN),11 SEP 2015,958,men_1500m,2015,https://worldathletics.org/athletes/japan/shun-hattori-14722732
126,3:51.51,,Zhiyang YU,03 NOV 1986,CHN,1h1,,Jinan (CHN),29 APR 2015,957,men_1500m,2015,https://worldathletics.org/athletes/athlete=14170709
127,3:51.52,,Jinshuai LI,06 AUG 1992,CHN,4h4,,Jinan (CHN),29 APR 2015,957,men_1500m,2015,https://worldathletics.org/athletes/athlete=14501964
128,3:51.54,,Minglei WANG,25 MAR 1994,CHN,5h4,,Jinan (CHN),29 APR 2015,957,men_1500m,2015,https://worldathletics.org/athletes/athlete=14702435
129,3:51.55,,Tenchi KAMIYA,29 MAR 1996,JPN,2,,Osaka (JPN),11 SEP 2015,957,men_1500m,2015,https://worldathletics.org/athletes/athlete=14722730
130,3:51.56,,Raman YADAV,10 OCT 1992,IND,7,,Kolkata (IND),17 SEP 2015,957,men_1500m,2015,https://worldathletics.org/athletes/india/raman-yadav-14583841
131,3:51.59,,Ryoya NISHIKAWA,27 FEB 1993,JPN,2f2,,Gifu (JPN),26 SEP 2015,956,men_1500m,2015,https://worldathletics.org/athletes/athlete=14563850
132,3:51.64,,Keisuke NAKATANI,12 JAN 1995,JPN,4f6,,Tokyo (JPN),04 APR 2015,956,men_1500m,2015,https://worldathletics.org/athletes/athlete=14657051
132,3:51.64,,Yongchao JIANG,21 JAN 1987,CHN,2h1,,Jinan (CHN),29 APR 2015,956,men_1500m,2015,https://worldathletics.org/athletes/athlete=14172348
134,3:51.66,,Bo LI,24 JUL 1990,CHN,3h2,,Suzhou (CHN),23 SEP 2015,956,men_1500m,2015,https://worldathletics.org/athletes/pr-of-china/bo-li-14523264
135,3:51.67,,Mitsutaka TOYOTA,,JPN,3f1,,Kumamoto (JPN),04 APR 2015,955,men_1500m,2015,https://worldathletics.org/athletes/japan/mitsutaka-toyota-14695460
135,3:51.67,,Qienaerbieke CHUHAYIFU,18 APR 1993,CHN,3h2,,Beijing (CHN),27 JUN 2015,955,men_1500m,2015,https://worldathletics.org/athletes/pr-of-china/qienaerbieke-chuhayifu-14472748
137,3:51.68,,Hiroaki IKUI,,JPN,5,,Saitama (JPN),05 APR 2015,955,men_1500m,2015,https://worldathletics.org/athletes/japan/hiroaki-ikui-14695464
138,3:51.69,,Suresh WAGH,1994,IND,1,,Moodbidri (IND),19 JAN 2015,955,men_1500m,2015,https://worldathletics.org/athletes/athlete=14497960
139,3:51.71,,Kazuharu TAKAI,10 MAY 1984,JPN,4f2,,Kitami (JPN),12 JUL 2015,955,men_1500m,2015,https://worldathletics.org/athletes/athlete=14206138
140,3:51.79,,Wengang YIN,29 DEC 1995,CHN,5h1,,Suzhou (CHN),23 SEP 2015,954,men_1500m,2015,https://worldathletics.org/athletes/athlete=14663863
141,3:51.80,,Kei TSUBOI,22 JUN 1997,JPN,4h3,,Wakayama (JPN),29 JUL 2015,954,men_1500m,2015,https://worldathletics.org/athletes/athlete=14719582
142,3:51.82,,Haruki NISHIMURA,27 APR 1997,JPN,2h4,,Wakayama (JPN),29 JUL 2015,954,men_1500m,2015,https://worldathletics.org/athletes/athlete=14659379
143,3:51.83,,Hiroaki NAMAI,26 AUG 1995,JPN,3h3,,Osaka (JPN),11 SEP 2015,953,men_1500m,2015,https://worldathletics.org/athletes/japan/hiroaki-namai-14722734
144,3:51.84,,Hiroaki SAITO,,JPN,6h1,,Wakayama (JPN),29 JUL 2015,953,men_1500m,2015,https://worldathletics.org/athletes/athlete=14719580
145,3:51.88,,Naveen NAYAK,17 MAR 1990,IND,6h2,,Kolkata (IND),16 SEP 2015,953,men_1500m,2015,https://worldathletics.org/athletes/india/naveen-nayak-14722581
146,3:51.89,,Xiaobin JIANG,03 JUL 1993,CHN,5h2,,Suzhou (CHN),23 SEP 2015,953,men_1500m,2015,https://worldathletics.org/athletes/athlete=14585325
147,3:51.95,,Anil SINGH,09 MAR 1988,IND,1h1,,Kolkata (IND),16 SEP 2015,952,men_1500m,2015,https://worldathletics.org/athletes/india/anil-singh-014522450
148,3:51.97,,Koki MAGARA,03 JAN 1996,JPN,4,,Tokyo (JPN),26 JUL 2015,952,men_1500m,2015,https://worldathletics.org/athletes/athlete=14703166
149,3:51.99,,Yuki KAWAUCHI,05 MAR 1987,JPN,5f2,,Kitami (JPN),12 JUL 2015,951,men_1500m,2015,https://worldathletics.org/athletes/athlete=14203841
150,3:52.00,,Akihito KOBARI,31 OCT 1993,JPN,5f6,,Tokyo (JPN),04 APR 2015,951,men_1500m,2015,https://worldathletics.org/athletes/athlete=14646737
151,3:52.07,,Peng HUANG,08 AUG 1998,CHN,3h1,,Jinan (CHN),29 APR 2015,950,men_1500m,2015,https://worldathletics.org/athletes/athlete=14702434
152,3:52.17,,Emad Yahya AL JAYZANI,08 JUN 1994,KSA,3,,Qatif (KSA),25 OCT 2015,949,men_1500m,2015,https://worldathletics.org/athletes/athlete=14706606
153,3:52.18,,A ANEESS,24 MAR 1989,IND,7h2,,Kolkata (IND),16 SEP 2015,949,men_1500m,2015,https://worldathletics.org/athletes/india/a-aneess-014650010
