Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
19,10.29,+2.0,Badrul Hisham ABDUL MANAP,02 JAN 1997,MAS,1,,B.S.Begawan (BRU),23 NOV 2015,1108,men_100m,2015,https://worldathletics.org/athletes/athlete=14552594
24,10.31,+1.3,Xinyue PAN,17 JAN 1993,CHN,1h14,,Jinan (CHN),29 APR 2015,1102,men_100m,2015,https://worldathletics.org/athletes/athlete=14635675
24,10.31,+0.2,Yusuke KOTANI,23 SEP 1989,JPN,1h4,,Nagoya (JPN),27 JUN 2015,1102,men_100m,2015,https://worldathletics.org/athletes/athlete=14368616
26,10.32,+0.8,Aska CAMBRIDGE,31 MAY 1993,JPN,1sf1,,Yokohama (JPN),15 MAY 2015,1099,men_100m,2015,https://worldathletics.org/athletes/athlete=14498459
26,10.32,+1.2,Daichi NOGAWA,07 APR 1991,JPN,2,,Nara (JPN),29 AUG 2015,1099,men_100m,2015,https://worldathletics.org/athletes/athlete=14642852
28,10.33,+0.4,Takuya KAWAKAMI,08 JUN 1995,JPN,2h3,,Yokohama (JPN),14 MAY 2015,1095,men_100m,2015,https://worldathletics.org/athletes/athlete=14635030
29,10.34,+1.0,Soushi WATANABE,07 JAN 1995,JPN,4,,Hiratsuka (JPN),25 JUL 2015,1092,men_100m,2015,https://worldathletics.org/athletes/athlete=14591163
29,10.34,+1.2,Takahiro HIRAOKA,24 JUL 1997,JPN,1,,Yokohama (JPN),14 AUG 2015,1092,men_100m,2015,https://worldathletics.org/athletes/athlete=14719551
29,10.34,+1.8,Fahhad Mohammed ALSUBAIE,04 FEB 1994,KSA,1,,Qatif (KSA),23 OCT 2015,1092,men_100m,2015,https://worldathletics.org/athletes/athlete=14480171
32,10.35,+0.2,Naoki TSUKAHARA,10 MAY 1985,JPN,1h3,,Nagoya (JPN),27 JUN 2015,1089,men_100m,2015,https://worldathletics.org/athletes/athlete=14206515
32,10.35,+1.8,Yuki KOIKE,15 MAY 1995,JPN,5sf1,,"Main Stadium, Gwangju (KOR)",09 JUL 2015,1089,men_100m,2015,https://worldathletics.org/athletes/athlete=14547883
32,10.35,+0.4,Vitaliy ZEMS,29 MAR 1996,KAZ,3,,Almaty (KAZ),25 JUL 2015,1089,men_100m,2015,https://worldathletics.org/athletes/athlete=14516369
32,10.35,+0.2,Hiroshi DOTE,06 JUN 1987,JPN,1,,Fukuroi (JPN),31 OCT 2015,1089,men_100m,2015,https://worldathletics.org/athletes/athlete=14202610
36,10.36,+1.6,Tomoya BABA,05 MAR 1990,JPN,1,,Sapporo (JPN),12 JUL 2015,1085,men_100m,2015,https://worldathletics.org/athletes/athlete=14389453
36,10.36,-1.1,Ryota YAMAGATA,10 JUN 1992,JPN,5,,Wakayama (JPN),03 OCT 2015,1091,men_100m,2015,https://worldathletics.org/athletes/athlete=14369915
36,10.36,+0.3,Himasha Eashan WATHTHAKANKANAMGE,07 MAY 1995,SRI,1,,Diyagama (SRI),03 DEC 2015,1085,men_100m,2015,https://worldathletics.org/athletes/athlete=14522924
39,10.37,+1.3,Kotaro TANIGUCHI,03 NOV 1994,JPN,3f1,,Tokyo (JPN),26 JUL 2015,1082,men_100m,2015,https://worldathletics.org/athletes/athlete=14547886
39,10.37,+1.3,Salem Eid YAQOOB,01 MAR 1996,BRN,1h4,,Mungyeong (KOR),04 OCT 2015,1082,men_100m,2015,https://worldathletics.org/athletes/athlete=14697947
41,10.38,+0.2,Yuki TAKESHITA,27 DEC 1992,JPN,3h3,,Nagoya (JPN),27 JUN 2015,1079,men_100m,2015,https://worldathletics.org/athletes/athlete=14440501
41,10.38,+0.1,Xingqiang TANG,11 AUG 1995,CHN,1,,Beijing (CHN),27 JUN 2015,1079,men_100m,2015,https://worldathletics.org/athletes/athlete=14635679
41,10.38,-0.3,Youxue MO,10 FEB 1996,CHN,1h1,,Suzhou (CHN),22 SEP 2015,1080,men_100m,2015,https://worldathletics.org/athletes/athlete=14546526
44,10.39,+0.5,Tatsuro SUWA,17 AUG 1994,JPN,1h2,,Yokohama (JPN),14 MAY 2015,1076,men_100m,2015,https://worldathletics.org/athletes/athlete=14444451
44,10.39,+0.2,Sota KAWATSURA,19 JUN 1989,JPN,3h4,,Nagoya (JPN),27 JUN 2015,1076,men_100m,2015,https://worldathletics.org/athletes/athlete=14334122
44,10.39,+0.7,Yu ONABUTA,05 FEB 1994,JPN,2h5,,Nagoya (JPN),27 JUN 2015,1076,men_100m,2015,https://worldathletics.org/athletes/athlete=14523911
44,10.39,-0.5,Hayato SUDA,23 OCT 1994,JPN,1h3,,Osaka (JPN),11 SEP 2015,1079,men_100m,2015,https://worldathletics.org/athletes/athlete=14444455
48,10.40,+0.4,Takumi MASUDA,11 FEB 1997,JPN,2,,Hiratsuka (JPN),14 JUN 2015,1072,men_100m,2015,https://worldathletics.org/athletes/athlete=14707840
48,10.40,+1.0,Daichi TOKUNAGA,27 SEP 1991,JPN,1,,Okayama (JPN),27 JUN 2015,1072,men_100m,2015,https://worldathletics.org/athletes/japan/daichi-tokunaga-14388841
48,10.40,-0.6,Kazuya MURATA,30 AUG 1989,JPN,1,,Mikuni (JPN),12 JUL 2015,1075,men_100m,2015,https://worldathletics.org/athletes/athlete=14649164
51,10.41,+0.4,Mohamed Yaseen AL HASAN,30 AUG 1993,KSA,1f1,,"Tucson, AZ (USA)",21 MAR 2015,1069,men_100m,2015,https://worldathletics.org/athletes/athlete=14370399
51,10.41,+1.7,Sudirman HADI,09 MAR 1996,INA,1,,Surakarta (INA),22 MAY 2015,1069,men_100m,2015,https://worldathletics.org/athletes/athlete=14591429
51,10.41,+0.2,Seiya KUSANO,13 JAN 1988,JPN,4h4,,Nagoya (JPN),27 JUN 2015,1069,men_100m,2015,https://worldathletics.org/athletes/athlete=14423269
51,10.41,+0.7,Hiroaki SUZUKI,19 MAY 1994,JPN,1,,Maebashi (JPN),04 JUL 2015,1069,men_100m,2015,https://worldathletics.org/athletes/japan/hiroaki-suzuki-14547885
51,10.41,+1.1,Dajun XUAN,02 JAN 1998,CHN,2sf1,,Fuzhou (CHN),22 OCT 2015,1069,men_100m,2015,https://worldathletics.org/athletes/athlete=14752961
56,10.42,-0.2,Abdullah ISWANDI,1991,INA,1,,Singapore (SGP),04 APR 2015,1067,men_100m,2015,https://worldathletics.org/athletes/athlete=14791513
56,10.42,+1.0,Tosin OGUNODE,02 MAR 1994,QAT,2f2,,"Tampa, FL (USA)",11 APR 2015,1066,men_100m,2015,https://worldathletics.org/athletes/athlete=14628563
56,10.42,-0.6,Jirapong MEENAPRA,05 NOV 1993,THA,2sf2,,Taipei City (TPE),15 MAY 2015,1069,men_100m,2015,https://worldathletics.org/athletes/athlete=14423217
56,10.42,+0.7,Takumi KUKI,18 MAY 1992,JPN,3h5,,Nagoya (JPN),27 JUN 2015,1066,men_100m,2015,https://worldathletics.org/athletes/athlete=14375376
56,10.42,+0.8,Keisuke HONMA,19 JAN 1993,JPN,1h2,,Yokohama (JPN),15 AUG 2015,1066,men_100m,2015,https://worldathletics.org/athletes/athlete=14423984
56,10.42,-0.2,Hassan SAAID,04 MAR 1992,MDV,7h7,,"National Stadium, Beijing (CHN)",22 AUG 2015,1067,men_100m,2015,https://worldathletics.org/athletes/athlete=14427032
56,10.42,+0.6,Wenyi LUO,14 APR 1998,CHN,2,,Fuzhou (CHN),22 OCT 2015,1066,men_100m,2015,https://worldathletics.org/athletes/athlete=14691819
56,10.42,+0.3,A.L. Mohamed ASHROF,15 OCT 1990,SRI,2,,Diyagama (SRI),03 DEC 2015,1066,men_100m,2015,https://worldathletics.org/athletes/athlete=14550910
64,10.43,+0.1,Jinsheng LIANG,12 JAN 1996,CHN,4,,Beijing (CHN),27 JUN 2015,1063,men_100m,2015,https://worldathletics.org/athletes/athlete=14594745
64,10.43,+0.5,Yusaku KOIKE,27 DEC 1993,JPN,5,,Osaka (JPN),12 SEP 2015,1063,men_100m,2015,https://worldathletics.org/athletes/athlete=14663894
64,10.43,+1.1,Zhiqiang WU,10 APR 1994,CHN,4,,Suzhou (CHN),22 SEP 2015,1063,men_100m,2015,https://worldathletics.org/athletes/athlete=14462113
64,10.43,+1.6,Kendai KATSUSE,25 JUN 1997,JPN,2sf3,,Wakayama (JPN),02 OCT 2015,1063,men_100m,2015,https://worldathletics.org/athletes/athlete=14719537
68,10.44,+0.4,Yu-Sen CHEN,18 FEB 1998,TPE,1sf3,,Taipei City (TPE),17 MAR 2015,1059,men_100m,2015,https://worldathletics.org/athletes/athlete=14671005
68,10.44,+0.3,Yaspi BOBY,28 OCT 1987,INA,2sf3,,Singapore (SGP),04 APR 2015,1059,men_100m,2015,https://worldathletics.org/athletes/athlete=14483734
68,10.44,-0.1,Haiyang XU,02 NOV 1992,CHN,2,,Jinan (CHN),29 APR 2015,1059,men_100m,2015,https://worldathletics.org/athletes/athlete=14663184
68,10.44,+1.4,Yaqoub ALYOUHA,31 JAN 1993,KUW,2,,Al-Kuwait (KUW),03 MAY 2015,1059,men_100m,2015,https://worldathletics.org/athletes/athlete=14532923
68,10.44,+1.1,Ruttanapon SOWAN,10 JAN 1994,THA,1sf1,,Taipei City (TPE),15 MAY 2015,1059,men_100m,2015,https://worldathletics.org/athletes/athlete=14478652
68,10.44,+1.8,Takayuki HARANAGA,02 MAY 1995,JPN,1,,Okayama (JPN),16 MAY 2015,1059,men_100m,2015,https://worldathletics.org/athletes/athlete=14707843
68,10.44,+1.0,Masaki NASHIMOTO,12 DEC 1993,JPN,1h1,,Hiratsuka (JPN),13 JUN 2015,1059,men_100m,2015,https://worldathletics.org/athletes/athlete=14376338
68,10.44,+1.1,Jun ZHANG,09 NOV 1992,CHN,5,,Suzhou (CHN),22 SEP 2015,1059,men_100m,2015,https://worldathletics.org/athletes/athlete=14553643
68,10.44,+2.0,Jun YAMASHITA,23 AUG 1997,JPN,2sf2,,Wakayama (JPN),02 OCT 2015,1059,men_100m,2015,https://worldathletics.org/athletes/athlete=14646753
77,10.45,+0.2,Dharmbir SINGH,10 DEC 1990,IND,1sf2,,Thiruvanthapuram (IND),10 FEB 2015,1056,men_100m,2015,https://worldathletics.org/athletes/athlete=14409548
77,10.45,-0.1,Hong MI,08 JUL 1993,CHN,3,,Jinan (CHN),29 APR 2015,1056,men_100m,2015,https://worldathletics.org/athletes/athlete=14501941
77,10.45,+1.1,Shota HARA,18 JUL 1992,JPN,2sf1,,Taipei City (TPE),15 MAY 2015,1056,men_100m,2015,https://worldathletics.org/athletes/athlete=14591156
77,10.45,+0.4,Yuji YAMAMOTO,12 SEP 1994,JPN,4,,Hiratsuka (JPN),14 JUN 2015,1056,men_100m,2015,https://worldathletics.org/athletes/athlete=14663888
77,10.45,+1.8,Soshi ISHIKAWA,,JPN,1,,Koshigaya (JPN),12 OCT 2015,1056,men_100m,2015,https://worldathletics.org/athletes/japan/soshi-ishikawa-14722717
77,10.45,+0.6,Vinoj Suranjaya De Silva MUTHUMUNI,09 JAN 1995,SRI,1,,Diyagama (SRI),20 DEC 2015,1056,men_100m,2015,https://worldathletics.org/athletes/athlete=14651469
83,10.46,+1.4,Renkeng LIN,06 FEB 1996,CHN,1sf2,,Fuzhou (CHN),22 OCT 2015,1053,men_100m,2015,https://worldathletics.org/athletes/athlete=14637811
84,10.47,-2.1,Shota IIZUKA,25 JUN 1991,JPN,2,,Kumagaya (JPN),16 MAY 2015,1062,men_100m,2015,https://worldathletics.org/athletes/athlete=14327811
84,10.47,0.0,Calvin Kang LI LOONG,16 APR 1990,SGP,4,,Singapore (SGP),09 JUN 2015,1050,men_100m,2015,https://worldathletics.org/athletes/athlete=14224912
84,10.47,+1.0,Kazuya TSUKAMOTO,23 JAN 1994,JPN,1sf2,,Osaka (JPN),21 OCT 2015,1050,men_100m,2015,https://worldathletics.org/athletes/athlete=14444380
87,10.48,-1.4,Mohd Izuddin YAHAYA,12 DEC 1986,MAS,1sf1,,Kuala Lumpur (MAS),27 MAR 2015,1055,men_100m,2015,https://worldathletics.org/athletes/athlete=14604571
87,10.48,+1.6,Hyun-bae KIM,01 MAR 1991,KOR,2,,Sapporo (JPN),12 JUL 2015,1047,men_100m,2015,https://worldathletics.org/athletes/athlete=14382039
89,10.49,0.0,Kyosuke TOKORO,29 DEC 1992,JPN,2h1,,Gifu (JPN),05 JUN 2015,1043,men_100m,2015,https://worldathletics.org/athletes/athlete=14722714
89,10.49,+0.3,Jamal Mohd AMIRUDDIN,03 MAR 1987,SGP,4h1,,Singapore (SGP),09 JUN 2015,1043,men_100m,2015,https://worldathletics.org/athletes/athlete=14378742
89,10.49,+1.6,Ren OMACHI,15 OCT 1991,JPN,3,,Sapporo (JPN),12 JUL 2015,1043,men_100m,2015,https://worldathletics.org/athletes/athlete=14513944
89,10.49,+1.6,Yuma SAITO,28 AUG 1998,JPN,3sf3,,Wakayama (JPN),02 OCT 2015,1043,men_100m,2015,https://worldathletics.org/athletes/athlete=14791922
89,10.49,+1.8,Abdullah Abkar MOHAMMED,01 JAN 1997,KSA,3,,Qatif (KSA),23 OCT 2015,1043,men_100m,2015,https://worldathletics.org/athletes/athlete=14752176
89,10.49,+0.2,Yuichi KOBAYASHI,25 AUG 1989,JPN,2,,Fukuroi (JPN),31 OCT 2015,1043,men_100m,2015,https://worldathletics.org/athletes/athlete=14204014
89,10.49,+0.2,Hiroyuki SATO,06 AUG 1990,JPN,3,,Fukuroi (JPN),31 OCT 2015,1043,men_100m,2015,https://worldathletics.org/athletes/athlete=14996954
96,10.50,-0.8,Nixson KENNEDY,26 JAN 1995,MAS,1sf2,,Kuala Lumpur (MAS),27 MAR 2015,1044,men_100m,2015,https://worldathletics.org/athletes/athlete=14552100
96,10.50,+1.7,Muhammad PATONIAH,24 JUN 1989,INA,2,,Surakarta (INA),22 MAY 2015,1040,men_100m,2015,https://worldathletics.org/athletes/athlete=14197802
96,10.50,+1.3,Kotaro IWASAKI,14 JUN 1996,JPN,4h2,,Osaka (JPN),11 SEP 2015,1040,men_100m,2015,https://worldathletics.org/athletes/athlete=14671451
96,10.50,-1.5,Kazuma AGATSUMA,19 DEC 1994,JPN,1h1,,Wakayama (JPN),03 OCT 2015,1049,men_100m,2015,https://worldathletics.org/athletes/japan/kazuma-agatsuma-14722713
96,10.50,+1.3,Shunyo NISHIOKA,1996,JPN,1,,Osaka (JPN),21 OCT 2015,1040,men_100m,2015,https://worldathletics.org/athletes/athlete=14712867
101,10.51,+0.2,Amiya KUMAR MALLICK,14 NOV 1992,IND,2sf2,,Thiruvanthapuram (IND),10 FEB 2015,1037,men_100m,2015,https://worldathletics.org/athletes/athlete=14334400
101,10.51,+1.2,Jun XU,24 JUN 1990,CHN,1h1,,Jinan (CHN),29 APR 2015,1037,men_100m,2015,https://worldathletics.org/athletes/athlete=14521482
101,10.51,+1.1,Po-Yu CHENG,27 APR 1997,TPE,3sf1,,Taipei City (TPE),15 MAY 2015,1037,men_100m,2015,https://worldathletics.org/athletes/athlete=14603247
101,10.51,+2.0,Shunsuke FUJIMOTO,06 APR 1997,JPN,3sf2,,Wakayama (JPN),02 OCT 2015,1037,men_100m,2015,https://worldathletics.org/athletes/athlete=14727964
101,10.51,+1.3,Kyung-soo OH,23 MAR 1987,KOR,2h4,,Mungyeong (KOR),04 OCT 2015,1037,men_100m,2015,https://worldathletics.org/athletes/athlete=14210453
106,10.52,+0.3,Mohd FADLIN,28 OCT 1989,INA,3sf3,,Singapore (SGP),04 APR 2015,1034,men_100m,2015,https://worldathletics.org/athletes/athlete=14360031
106,10.52,+0.9,Yoshiya NISHIGAKI,14 SEP 1993,JPN,3h4,,Yokohama (JPN),14 MAY 2015,1034,men_100m,2015,https://worldathletics.org/athletes/japan/yoshiya-nishigaki-14608076
106,10.52,+0.2,Jaran SATHOENGRAM,09 FEB 1993,THA,4,,Taipei City (TPE),15 MAY 2015,1034,men_100m,2015,https://worldathletics.org/athletes/athlete=14445800
106,10.52,+1.7,Okky Setyo UTOMO,29 OCT 1991,INA,3,,Surakarta (INA),22 MAY 2015,1034,men_100m,2015,https://worldathletics.org/athletes/athlete=14524051
106,10.52,+0.4,Shuhei TADA,24 JUN 1996,JPN,7,,Hiratsuka (JPN),14 JUN 2015,1034,men_100m,2015,https://worldathletics.org/athletes/athlete=14707842
106,10.52,-0.2,Daisuke MIYAMOTO,17 APR 1999,JPN,2sf1,,"Pascual Guerrero Stadium, Cali (COL)",15 JUL 2015,1035,men_100m,2015,https://worldathletics.org/athletes/athlete=14642866
112,10.53,-0.1,Binglin ZHU,02 JAN 1993,CHN,4,,Jinan (CHN),29 APR 2015,1031,men_100m,2015,https://worldathletics.org/athletes/athlete=14482233
112,10.53,-0.9,Ali LIAQAT,06 AUG 1983,PAK,2h5,,Wuhan (CHN),03 JUN 2015,1036,men_100m,2015,https://worldathletics.org/athletes/athlete=14373458
112,10.53,+1.2,Takumi OTOBE,22 APR 1989,JPN,1ce2,,Nagano (JPN),04 JUL 2015,1031,men_100m,2015,https://worldathletics.org/athletes/athlete=14420601
112,10.53,-0.5,Tatsuya YAMAGUCHI,04 DEC 1993,JPN,2h3,,Osaka (JPN),11 SEP 2015,1034,men_100m,2015,https://worldathletics.org/athletes/athlete=14603541
112,10.53,+1.0,Chia-Hsun CHEN,15 OCT 1991,TPE,2sf2,,Kaohsiung (TPE),19 OCT 2015,1031,men_100m,2015,https://worldathletics.org/athletes/athlete=14383884
117,10.54,+0.9,Aleksandr VIKTORENKO,23 AUG 1993,KAZ,2,,Almaty (KAZ),14 JUN 2015,1027,men_100m,2015,https://worldathletics.org/athletes/kazakhstan/aleksandr-viktorenko-14446394
117,10.54,-0.7,Shintaro HORIE,22 NOV 1990,JPN,5h1,,Nagoya (JPN),27 JUN 2015,1031,men_100m,2015,https://worldathletics.org/athletes/athlete=14439783
117,10.54,+0.7,Soki NAKAGAWA,18 MAR 1997,JPN,1f2,,Tajimi (JPN),12 OCT 2015,1027,men_100m,2015,https://worldathletics.org/athletes/athlete=14727506
120,10.55,0.0,Trong Hinh LE,03 FEB 1996,VIE,7,,Singapore (SGP),09 JUN 2015,1024,men_100m,2015,https://worldathletics.org/athletes/athlete=14543356
120,10.55,+0.7,Masafumi NAOKI,19 NOV 1993,JPN,6h5,,Nagoya (JPN),27 JUN 2015,1024,men_100m,2015,https://worldathletics.org/athletes/athlete=14532913
120,10.55,+0.7,Kyong-Won CHUNG,28 JUN 1990,KOR,2sf1,,Mungyeong (KOR),27 JUN 2015,1024,men_100m,2015,https://worldathletics.org/athletes/korea/kyong-won-chung-14334589
120,10.55,+1.6,Hiromu TOMIYAMA,03 APR 1997,JPN,5,,Sapporo (JPN),12 JUL 2015,1024,men_100m,2015,https://worldathletics.org/athletes/athlete=14719556
120,10.55,+0.9,Yoshihiro SOMEYA,14 JUL 1998,JPN,1h1,,Wakayama (JPN),02 OCT 2015,1024,men_100m,2015,https://worldathletics.org/athletes/athlete=14671548
125,10.56,+0.2,Song ZHANG,28 SEP 1995,CHN,1h6,,Jinan (CHN),29 APR 2015,1021,men_100m,2015,https://worldathletics.org/athletes/athlete=14635674
125,10.56,+0.1,Siyu TANG,24 JUN 1994,CHN,7,,Beijing (CHN),27 JUN 2015,1021,men_100m,2015,https://worldathletics.org/athletes/athlete=14635677
125,10.56,+0.6,Jonathan NYEPA,26 MAR 1996,MAS,3h6,,"Main Stadium, Gwangju (KOR)",08 JUL 2015,1021,men_100m,2015,https://worldathletics.org/athletes/athlete=14552767
125,10.56,+0.8,Taiki TAKESHIMA,12 SEP 1992,JPN,2h4,,Osaka (JPN),11 SEP 2015,1021,men_100m,2015,https://worldathletics.org/athletes/japan/taiki-takeshima-14649165
125,10.56,+1.1,Cheuk Hei Herry WONG,18 SEP 1998,HKG,4sf1,,Fuzhou (CHN),22 OCT 2015,1021,men_100m,2015,https://worldathletics.org/athletes/athlete=14671149
130,10.57,-0.8,Harith Ammar MOHD SOBRI,19 JUN 1994,MAS,2sf2,,Kuala Lumpur (MAS),27 MAR 2015,1022,men_100m,2015,https://worldathletics.org/athletes/malaysia/harith-ammar-mohd-sobri-14426237
130,10.57,+0.2,Huaishuang WANG,20 NOV 1988,CHN,2h3,,Jinan (CHN),29 APR 2015,1018,men_100m,2015,https://worldathletics.org/athletes/athlete=14373766
130,10.57,+0.4,Hirotaka YAMADA,24 OCT 1996,JPN,4h1,,Yokohama (JPN),14 MAY 2015,1018,men_100m,2015,https://worldathletics.org/athletes/athlete=14671452
130,10.57,+0.4,Ee Foo YEO GARY,30 AUG 1986,SGP,2h6,,Taipei City (TPE),15 MAY 2015,1018,men_100m,2015,https://worldathletics.org/athletes/athlete=14224935
130,10.57,+1.5,Masashi WATANABE,08 NOV 1993,JPN,1h8,,Hiratsuka (JPN),13 JUN 2015,1018,men_100m,2015,https://worldathletics.org/athletes/japan/masashi-watanabe-14707846
130,10.57,+0.2,Zhouzheng XU,26 DEC 1995,CHN,2h3,,Beijing (CHN),27 JUN 2015,1018,men_100m,2015,https://worldathletics.org/athletes/athlete=14462111
130,10.57,+1.0,Yuki TAKAHASHI,01 SEP 1997,JPN,4,,Wakayama (JPN),02 OCT 2015,1018,men_100m,2015,https://worldathletics.org/athletes/athlete=14719544
130,10.57,-0.3,Wen-Tang WANG,11 JUL 1987,TPE,3,,Kaohsiung (TPE),19 OCT 2015,1019,men_100m,2015,https://worldathletics.org/athletes/athlete=14228928
130,10.57,+0.3,Shehan AMBEPITIYA,17 JAN 1990,SRI,4,,Diyagama (SRI),03 DEC 2015,1018,men_100m,2015,https://worldathletics.org/athletes/athlete=14225468
130,10.57,+0.3,Sumesh WICKRAMASINGHE,22 AUG 1994,SRI,5,,Diyagama (SRI),03 DEC 2015,1018,men_100m,2015,https://worldathletics.org/athletes/athlete=14733672
140,10.58,-1.4,Lut Yin LI,14 MAR 1994,HKG,2sf1,,Kuala Lumpur (MAS),27 MAR 2015,1023,men_100m,2015,https://worldathletics.org/athletes/athlete=14532912
140,10.58,-0.2,Mohd Elfi MUSTAFA,04 NOV 1987,SGP,5,,Singapore (SGP),04 APR 2015,1016,men_100m,2015,https://worldathletics.org/athletes/athlete=14365809
140,10.58,0.0,Takanori KAWASE,09 SEP 1994,JPN,3h5,,Yokohama (JPN),14 MAY 2015,1015,men_100m,2015,https://worldathletics.org/athletes/athlete=14703120
140,10.58,+0.7,Po-Yu PAN,10 MAR 1990,TPE,3h1,,Taipei City (TPE),15 MAY 2015,1015,men_100m,2015,https://worldathletics.org/athletes/athlete=14228880
140,10.58,+1.0,Ryoji OKAMURA,26 AUG 1993,JPN,2h1,,Hiratsuka (JPN),13 JUN 2015,1015,men_100m,2015,https://worldathletics.org/athletes/japan/ryoji-okamura-14663896
140,10.58,+1.5,Shogo KAWASAKI,18 JAN 1994,JPN,3h8,,Hiratsuka (JPN),13 JUN 2015,1015,men_100m,2015,https://worldathletics.org/athletes/japan/shogo-kawasaki-14707847
140,10.58,+1.2,Woo-sam KIM,04 MAY 1994,KOR,3h5,,"Main Stadium, Gwangju (KOR)",08 JUL 2015,1015,men_100m,2015,https://worldathletics.org/athletes/athlete=14545685
140,10.58,+1.3,Rustem ALMAGAMBETOV,16 APR 1994,KAZ,1,,Almaty (KAZ),17 JUL 2015,1015,men_100m,2015,https://worldathletics.org/athletes/kazakhstan/rustem-almagambetov-14651869
140,10.58,+0.9,Naoya TAMURA,26 FEB 1998,JPN,3sf2,,Wakayama (JPN),30 JUL 2015,1015,men_100m,2015,https://worldathletics.org/athletes/athlete=14719539
