Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
13,16.47,+0.9,Rashid Ahmed AL MANNAI,18 JUN 1988,QAT,,,Stara Zagora (BUL),18 JUL 2015,1108,men_TJ,2015,https://worldathletics.org/athletes/athlete=14218999
14,16.45,-0.1,Zhiwei LU,04 APR 1996,CHN,4,,Suzhou (CHN),25 SEP 2015,1106,men_TJ,2015,https://worldathletics.org/athletes/athlete=14668280
15,16.41,+0.9,Arpinder SINGH,30 DEC 1992,IND,2,,Thiruvanthapuram (IND),12 FEB 2015,1102,men_TJ,2015,https://worldathletics.org/athletes/athlete=14375962
16,16.39,+0.1,Yevgeniy CHETTYKBAYEV,29 MAR 1988,KAZ,3,,Almaty (KAZ),25 JUL 2015,1100,men_TJ,2015,https://worldathletics.org/athletes/athlete=14207153
17,16.35,,Milad DARISAVI,07 APR 1992,IRI,1,,Tehran (IRI) (i),13 FEB 2015,1095,men_TJ,2015,https://worldathletics.org/athletes/athlete=14426217
17,16.35,+0.6,Kazuyoshi ISHIKAWA,06 NOV 1982,JPN,2,,Gifu (JPN),27 SEP 2015,1095,men_TJ,2015,https://worldathletics.org/athletes/athlete=14203428
19,16.29,+1.5,Rakesh Babu ARAYAN VEETTIL,20 MAR 1990,IND,3,,Thiruvanthapuram (IND),12 FEB 2015,1089,men_TJ,2015,https://worldathletics.org/athletes/athlete=14334445
19,16.29,0.0,Surendhar JAYAKUMAR,11 APR 1991,IND,2,,Kolkata (IND),19 SEP 2015,1089,men_TJ,2015,https://worldathletics.org/athletes/athlete=14477747
21,16.26,-1.1,Shiqing BI,28 JUL 1994,CHN,6,,Taiyuan (CHN),13 MAY 2015,1092,men_TJ,2015,https://worldathletics.org/athletes/athlete=14691853
22,16.24,+1.1,Ryoma YAMAMOTO,14 JUL 1995,JPN,2,,Nagoya (JPN),27 JUN 2015,1084,men_TJ,2015,https://worldathletics.org/athletes/athlete=14547905
22,16.24,+0.6,Vahid SEDIGH,04 APR 1991,IRI,4,,Almaty (KAZ),25 JUL 2015,1084,men_TJ,2015,https://worldathletics.org/athletes/athlete=14376798
24,16.21,,Li LI,06 AUG 1987,CHN,2,,Shanghai (CHN) (i),02 MAR 2015,1081,men_TJ,2015,https://worldathletics.org/athletes/athlete=14420725
25,16.20,+0.4,Waranyu KONGNIL,02 SEP 1988,THA,2,,Singapore (SGP),09 JUN 2015,1080,men_TJ,2015,https://worldathletics.org/athletes/athlete=14228516
25,16.20,0.0,D. ARIYUSELVAM,28 MAY 1991,IND,3,,Kolkata (IND),19 SEP 2015,1080,men_TJ,2015,https://worldathletics.org/athletes/athlete=14545194
27,16.19,+0.1,Yaoguang ZHANG,21 JUN 1993,CHN,4f1,,Jinan (CHN),01 MAY 2015,1078,men_TJ,2015,https://worldathletics.org/athletes/athlete=14420860
28,16.18,-0.1,Mingxuan LIU,16 MAY 1997,CHN,5f1,,Jinan (CHN),01 MAY 2015,1077,men_TJ,2015,https://worldathletics.org/athletes/athlete=14691750
29,16.17,+0.3,Weiken LIANG,20 DEC 1994,CHN,7,,Beijing (CHN),29 JUN 2015,1076,men_TJ,2015,https://worldathletics.org/athletes/athlete=14488696
30,16.15,+0.5,Deokhyeon KIM,05 JUN 1989,KOR,5,,Mungyeong (KOR),07 OCT 2015,1074,men_TJ,2015,https://worldathletics.org/athletes/athlete=14210130
31,16.14,+0.5,Kuei-Lung LI,16 SEP 1992,TPE,1,,Kaohsiung (TPE),19 OCT 2015,1073,men_TJ,2015,https://worldathletics.org/athletes/athlete=14430303
32,16.13,+1.1,D. KARTHIK,18 MAR 1992,IND,4,,Thiruvanthapuram (IND),12 FEB 2015,1072,men_TJ,2015,https://worldathletics.org/athletes/india/d-karthik-14446564
32,16.13,+0.2,Ruihai LIU,23 DEC 1996,CHN,7,,Taiyuan (CHN),13 MAY 2015,1072,men_TJ,2015,https://worldathletics.org/athletes/athlete=14691745
34,16.12,,Youyou JI,04 JUN 1993,CHN,3,,Shanghai (CHN) (i),02 MAR 2015,1071,men_TJ,2015,https://worldathletics.org/athletes/athlete=14522581
34,16.12,+0.4,Yide GAO,01 JUL 1993,CHN,5,,Suzhou (CHN),25 SEP 2015,1071,men_TJ,2015,https://worldathletics.org/athletes/athlete=14430110
36,16.11,+0.6,Markharry DIONES,01 MAR 1993,PHI,2,,Singapore (SGP),05 APR 2015,1070,men_TJ,2015,https://worldathletics.org/athletes/athlete=14549288
37,16.08,+1.3,Jianjie HUANG,17 JAN 1995,CHN,1f2,,Jinan (CHN),01 MAY 2015,1067,men_TJ,2015,https://worldathletics.org/athletes/athlete=14441182
38,16.07,,Qiang HUANG,18 DEC 1995,CHN,4,,Xianlin (CHN) (i),08 MAR 2015,1066,men_TJ,2015,https://worldathletics.org/athletes/athlete=14523279
39,16.05,0.0,Karthik UNNIKRISHNAN,03 JUN 1993,IND,5,,Kolkata (IND),19 SEP 2015,1064,men_TJ,2015,https://worldathletics.org/athletes/athlete=14672555
40,16.04,,Tianyu QIAN,14 JAN 1996,CHN,5,,Xianlin (CHN) (i),08 MAR 2015,1063,men_TJ,2015,https://worldathletics.org/athletes/athlete=14635017
41,16.03,,Honglu WANG,25 OCT 1994,CHN,4,,Shanghai (CHN) (i),02 MAR 2015,1062,men_TJ,2015,https://worldathletics.org/athletes/pr-of-china/honglu-wang-14663217
41,16.03,0.0,Yevgeniy EKTOV,01 SEP 1986,KAZ,5,,Almaty (KAZ),25 JUL 2015,1062,men_TJ,2015,https://worldathletics.org/athletes/athlete=14207161
43,16.02,0.0,Mingze DU,15 FEB 1999,CHN,2,,"Pascual Guerrero Stadium, Cali (COL)",17 JUL 2015,1060,men_TJ,2015,https://worldathletics.org/athletes/athlete=14691855
44,16.00,+1.5,Akihisa ABIRU,03 JUN 1993,JPN,4,,Nagoya (JPN),27 JUN 2015,1058,men_TJ,2015,https://worldathletics.org/athletes/japan/akihisa-abiru-14602946
44,16.00,+1.4,Yuma OKABE,13 JUL 1990,JPN,5,,Nagoya (JPN),27 JUN 2015,1058,men_TJ,2015,https://worldathletics.org/athletes/athlete=14334363
44,16.00,+0.7,Sanjaya JAYASINGHE,20 APR 1982,SRI,1,,Diyagama (SRI),25 JUL 2015,1058,men_TJ,2015,https://worldathletics.org/athletes/athlete=14225529
47,15.95,+2.0,Masaaki KUSUMOTO,05 OCT 1995,JPN,2,,Hiratsuka (JPN),12 JUN 2015,1053,men_TJ,2015,https://worldathletics.org/athletes/athlete=14707911
48,15.93,+0.7,Kenmei FUJIBAYASHI,14 OCT 1984,JPN,3,,Gifu (JPN),27 SEP 2015,1051,men_TJ,2015,https://worldathletics.org/athletes/athlete=14202656
48,15.93,+0.8,Akira HANATANI,26 DEC 1987,JPN,4,,Gifu (JPN),27 SEP 2015,1051,men_TJ,2015,https://worldathletics.org/athletes/athlete=14202892
50,15.92,,Ruslan KURBANOV,10 FEB 1993,UZB,1,,Tashkent (UZB) (i),22 JAN 2015,1050,men_TJ,2015,https://worldathletics.org/athletes/athlete=14376346
50,15.92,-0.4,Van Hung NGUYEN,04 MAR 1989,VIE,3,,Singapore (SGP),09 JUN 2015,1052,men_TJ,2015,https://worldathletics.org/athletes/athlete=14256319
50,15.92,+1.8,Kohei NAKAYAMA,08 JUL 1994,JPN,3,,Hiratsuka (JPN),12 JUN 2015,1050,men_TJ,2015,https://worldathletics.org/athletes/athlete=14578618
53,15.89,,Yibin ZHU,05 SEP 1991,CHN,6,,Shanghai (CHN) (i),02 MAR 2015,1047,men_TJ,2015,https://worldathletics.org/athletes/athlete=14170343
53,15.89,0.0,Mohammed Salahuddin SHARFUDEEN NIZAMUDDIN,24 MAR 1994,IND,6,,Kolkata (IND),19 SEP 2015,1047,men_TJ,2015,https://worldathletics.org/athletes/athlete=14421572
53,15.89,+0.6,Kenichi SATO,10 SEP 1984,JPN,1,,Tajimi (JPN),12 OCT 2015,1047,men_TJ,2015,https://worldathletics.org/athletes/athlete=14205619
56,15.88,,Qiming ZHANG,24 JAN 1995,CHN,10,,Xianlin (CHN) (i),08 MAR 2015,1046,men_TJ,2015,https://worldathletics.org/athletes/athlete=14576451
57,15.87,+1.3,Yuming WANG,26 AUG 1994,CHN,3f2,,Jinan (CHN),01 MAY 2015,1045,men_TJ,2015,https://worldathletics.org/athletes/athlete=14663254
57,15.87,-0.3,Atheetha KARUNASINGHE,30 NOV 1995,SRI,2,,Diyagama (SRI),25 JUL 2015,1046,men_TJ,2015,https://worldathletics.org/athletes/athlete=14532970
57,15.87,+0.3,Eranda Dinesh FERNANDO,08 JUL 1990,SRI,3,,Diyagama (SRI),25 JUL 2015,1045,men_TJ,2015,https://worldathletics.org/athletes/athlete=14433091
60,15.84,+1.5,Sho SAWAKI,07 NOV 1991,JPN,4,,Hiratsuka (JPN),12 JUN 2015,1041,men_TJ,2015,https://worldathletics.org/athletes/athlete=14589495
61,15.83,+1.5,Pratchaya TEPPARAK,01 SEP 1993,THA,1,,Nakhon Sawan (THA),18 DEC 2015,1040,men_TJ,2015,https://worldathletics.org/athletes/athlete=14483716
62,15.81,+0.9,Jinsuok SUNG,02 JAN 1997,KOR,6,,Sapporo (JPN),12 JUL 2015,1038,men_TJ,2015,https://worldathletics.org/athletes/athlete=14670887
63,15.80,-0.2,Chihiro NOZAKI,25 DEC 1997,JPN,1,,Wakayama (JPN),02 AUG 2015,1038,men_TJ,2015,https://worldathletics.org/athletes/athlete=14719622
63,15.80,+1.6,Yuta TOZUKA,,JPN,1,,Osaka (JPN),11 SEP 2015,1037,men_TJ,2015,https://worldathletics.org/athletes/japan/yuta-tozuka-14703247
65,15.78,0.0,Chao GAO,01 JUN 1992,CHN,14,,Taiyuan (CHN),13 MAY 2015,1035,men_TJ,2015,https://worldathletics.org/athletes/pr-of-china/chao-gao-14637833
66,15.77,+0.5,Hassan NASSER DAROUICHE,06 JUN 1991,KSA,8,,Wuhan (CHN),06 JUN 2015,1034,men_TJ,2015,https://worldathletics.org/athletes/athlete=14445535
66,15.77,+0.4,Jae-hyuk YOO,13 MAY 1989,KOR,2,,Mungyeong (KOR),29 JUN 2015,1034,men_TJ,2015,https://worldathletics.org/athletes/athlete=14382920
66,15.77,-0.3,Kohei YAMASHITA,06 SEP 1994,JPN,2,,Osaka (JPN),11 SEP 2015,1035,men_TJ,2015,https://worldathletics.org/athletes/athlete=14547903
69,15.76,+0.3,Stefan TSENG,04 FEB 1990,SGP,3,,Singapore (SGP),05 APR 2015,1033,men_TJ,2015,https://worldathletics.org/athletes/athlete=14224929
70,15.75,+1.3,Mon K. SREEJITH,06 OCT 1989,IND,5,,Thiruvanthapuram (IND),12 FEB 2015,1032,men_TJ,2015,https://worldathletics.org/athletes/athlete=14400537
70,15.75,+1.8,Tsukasa MIZUTANI,24 JUN 1998,JPN,1,,Wakayama (JPN),05 OCT 2015,1032,men_TJ,2015,https://worldathletics.org/athletes/athlete=14727987
72,15.74,-0.3,Qiang SUN,31 OCT 1991,CHN,5f2,,Jinan (CHN),01 MAY 2015,1032,men_TJ,2015,https://worldathletics.org/athletes/pr-of-china/qiang-sun-14430481
72,15.74,+0.2,Tianjie LU,15 MAR 1996,CHN,13,,Beijing (CHN),29 JUN 2015,1031,men_TJ,2015,https://worldathletics.org/athletes/athlete=14635686
74,15.72,-1.5,Hikaru IKEHATA,31 AUG 1994,JPN,4,,Yokohama (JPN),17 MAY 2015,1038,men_TJ,2015,https://worldathletics.org/athletes/athlete=14547906
75,15.71,+0.6,Zhibin TU,17 FEB 1993,CHN,15,,Taiyuan (CHN),13 MAY 2015,1028,men_TJ,2015,https://worldathletics.org/athletes/athlete=14525162
75,15.71,+0.4,Timur KHUSNULIN,19 OCT 1996,UZB,10,,Wuhan (CHN),06 JUN 2015,1028,men_TJ,2015,https://worldathletics.org/athletes/athlete=14594814
77,15.70,+0.2,Yugo TAKAHASHI,08 FEB 1996,JPN,3,,Osaka (JPN),11 SEP 2015,1027,men_TJ,2015,https://worldathletics.org/athletes/athlete=14608104
78,15.69,,Yang YANG,01 MAY 1991,CHN,12,,Shanghai (CHN) (i),02 MAR 2015,1026,men_TJ,2015,https://worldathletics.org/athletes/athlete=14365793
79,15.68,-0.5,Jiayu GU,06 NOV 1995,CHN,16,,Taiyuan (CHN),13 MAY 2015,1028,men_TJ,2015,https://worldathletics.org/athletes/pr-of-china/jiayu-gu-14691891
80,15.66,+1.7,Navjot SINGH,15 SEP 1989,IND,6,,Thiruvanthapuram (IND),12 FEB 2015,1022,men_TJ,2015,https://worldathletics.org/athletes/athlete=14379742
81,15.65,+0.8,Pangshuai LI,09 APR 1992,CHN,7f2,,Jinan (CHN),01 MAY 2015,1021,men_TJ,2015,https://worldathletics.org/athletes/athlete=14488693
81,15.65,-1.1,Mohammed ZUBER,02 MAR 1996,IND,3,,Chennai (IND),11 JUL 2015,1027,men_TJ,2015,https://worldathletics.org/athletes/athlete=14603442
81,15.65,+1.3,Veesham SINGH,11 JAN 1991,IND,8,,Kolkata (IND),19 SEP 2015,1021,men_TJ,2015,https://worldathletics.org/athletes/athlete=14498255
84,15.63,-0.1,Noboru WATABE,02 FEB 1994,JPN,4,,Osaka (JPN),11 SEP 2015,1019,men_TJ,2015,https://worldathletics.org/athletes/japan/noboru-watabe-14707912
84,15.63,+0.3,Yue-Han WANG,04 JUL 1994,TPE,2,,Kaohsiung (TPE),19 OCT 2015,1019,men_TJ,2015,https://worldathletics.org/athletes/athlete=14705945
86,15.62,,Jingrong HUO,16 OCT 1997,CHN,13,,Xianlin (CHN) (i),08 MAR 2015,1018,men_TJ,2015,https://worldathletics.org/athletes/athlete=14691852
86,15.62,-0.3,Supot BOONNUN,10 JUL 1996,THA,3,,Nakhon Sawan (THA),18 DEC 2015,1019,men_TJ,2015,https://worldathletics.org/athletes/athlete=14591440
88,15.60,+0.5,Takayuki TSUNOYAMA,09 JUN 1985,JPN,1,,"Walnut, CA (USA)",14 MAR 2015,1016,men_TJ,2015,https://worldathletics.org/athletes/athlete=14206529
88,15.60,-0.1,Hiroyuki FUKASAWA,10 DEC 1992,JPN,6,,Osaka (JPN),11 SEP 2015,1016,men_TJ,2015,https://worldathletics.org/athletes/athlete=14432918
90,15.57,+1.4,Shinzaburo TANI,20 DEC 1994,JPN,6,,Hiratsuka (JPN),12 JUN 2015,1013,men_TJ,2015,https://worldathletics.org/athletes/japan/shinzaburo-tani-14707913
90,15.57,+0.3,Seiya TONAI,16 NOV 1995,JPN,7,,Osaka (JPN),11 SEP 2015,1013,men_TJ,2015,https://worldathletics.org/athletes/athlete=14707917
92,15.56,+2.0,Arinobu KOJIMA,07 DEC 1994,JPN,9,,Nagoya (JPN),27 JUN 2015,1012,men_TJ,2015,https://worldathletics.org/athletes/athlete=14547904
93,15.55,+1.6,M.P.M.D. GUNATHILAKA,,SRI,4,,Diyagama (SRI),25 JUL 2015,1011,men_TJ,2015,https://worldathletics.org/athletes/sri-lanka/mpmd-gunathilaka-14715686
94,15.54,+0.2,Sumit CHOUDHARY,21 JAN 1995,IND,7,,Thiruvanthapuram (IND),12 FEB 2015,1010,men_TJ,2015,https://worldathletics.org/athletes/athlete=14621305
94,15.54,+0.5,Sanjaya DEWAGE,,SRI,12,,Wuhan (CHN),06 JUN 2015,1010,men_TJ,2015,https://worldathletics.org/athletes/sri-lanka/sanjaya-dewage-14706041
96,15.53,-0.7,Yuma SUGIOKA,16 SEP 1995,JPN,5,,Yokohama (JPN),17 MAY 2015,1013,men_TJ,2015,https://worldathletics.org/athletes/athlete=14663951
96,15.53,-0.6,Chamal K.L. WADUGE,02 FEB 1998,SRI,5,,"Pascual Guerrero Stadium, Cali (COL)",17 JUL 2015,1012,men_TJ,2015,https://worldathletics.org/athletes/athlete=14695745
98,15.52,+0.3,Taichi ITO,30 NOV 1988,JPN,10,,Nagoya (JPN),27 JUN 2015,1008,men_TJ,2015,https://worldathletics.org/athletes/athlete=14374611
99,15.51,+0.1,Shoichi MATSUSHITA,18 APR 1989,JPN,1,,Sydney (AUS),27 FEB 2015,1007,men_TJ,2015,https://worldathletics.org/athletes/athlete=14204424
100,15.49,,Hongping HUANG,30 SEP 1996,CHN,15,,Xianlin (CHN) (i),08 MAR 2015,1005,men_TJ,2015,https://worldathletics.org/athletes/athlete=14521504
100,15.49,+1.8,Takako OKUMURA,14 JUN 1994,JPN,6,,Yokohama (JPN),17 MAY 2015,1005,men_TJ,2015,https://worldathletics.org/athletes/athlete=14703242
102,15.48,,Wei LI,10 JUL 1988,CHN,15,,Shanghai (CHN) (i),02 MAR 2015,1004,men_TJ,2015,https://worldathletics.org/athletes/pr-of-china/wei-li-14172087
102,15.48,+1.4,Akihiro WATARI,11 NOV 1994,JPN,10,,Osaka (JPN),11 SEP 2015,1004,men_TJ,2015,https://worldathletics.org/athletes/japan/akihiro-watari-14707914
104,15.47,-0.4,Lianglin WU,15 NOV 1995,CHN,17,,Beijing (CHN),29 JUN 2015,1004,men_TJ,2015,https://worldathletics.org/athletes/athlete=14583563
105,15.46,+1.0,Su-hwan NAM,22 FEB 1998,KOR,3,,Mungyeong (KOR),29 JUN 2015,1001,men_TJ,2015,https://worldathletics.org/athletes/athlete=14713785
106,15.45,,Mingyuan ZOU,13 JAN 1993,CHN,7,,Beijing (CHN) (i),16 MAR 2015,1000,men_TJ,2015,https://worldathletics.org/athletes/athlete=14471414
107,15.44,+1.1,Chun-An KUNG,,TPE,3,,Kaohsiung (TPE),19 OCT 2015,999,men_TJ,2015,https://worldathletics.org/athletes/chinese-taipei/chun-an-kung-14752934
108,15.43,,Yaming ZHU,04 MAY 1994,CHN,17,,Shanghai (CHN) (i),02 MAR 2015,998,men_TJ,2015,https://worldathletics.org/athletes/athlete=14691893
109,15.41,,Yufeng WANG,05 APR 1997,CHN,18,,Shanghai (CHN) (i),02 MAR 2015,996,men_TJ,2015,https://worldathletics.org/athletes/athlete=14691892
109,15.41,0.0,Yuhao SHI,26 SEP 1998,CHN,6,,"Pascual Guerrero Stadium, Cali (COL)",17 JUL 2015,996,men_TJ,2015,https://worldathletics.org/athletes/athlete=14714402
111,15.40,+0.5,Bin CHANG,16 OCT 1995,CHN,11f2,,Jinan (CHN),01 MAY 2015,995,men_TJ,2015,https://worldathletics.org/athletes/athlete=14691751
111,15.40,+0.8,Ivan DENISOV,22 OCT 1996,UZB,2,,Bishkek (KGZ),21 JUN 2015,995,men_TJ,2015,https://worldathletics.org/athletes/athlete=14651887
113,15.39,+1.1,Dianwei LU,20 NOV 1995,CHN,13f2,,Jinan (CHN),01 MAY 2015,994,men_TJ,2015,https://worldathletics.org/athletes/athlete=14441184
114,15.38,-0.4,Ivan SOLOVYEV,03 MAY 1997,KAZ,1,,Almaty (KAZ),12 MAY 2015,995,men_TJ,2015,https://worldathletics.org/athletes/athlete=14595125
115,15.37,,Rinat KAYSAROV,10 JAN 1994,KAZ,3,,Ust-Kamenogorsk (KAZ) (i),15 FEB 2015,992,men_TJ,2015,https://worldathletics.org/athletes/athlete=14478627
115,15.37,-0.2,Taira NAKAYAMA,,JPN,14,,Osaka (JPN),11 SEP 2015,993,men_TJ,2015,https://worldathletics.org/athletes/japan/taira-nakayama-14722763
117,15.35,+0.2,Konstantin SAFRONOV,02 SEP 1987,KAZ,4,,Almaty (KAZ),14 JUN 2015,990,men_TJ,2015,https://worldathletics.org/athletes/athlete=14207257
117,15.35,-0.3,Tazuma KAWASHIMA,16 AUG 1996,JPN,15,,Osaka (JPN),11 SEP 2015,991,men_TJ,2015,https://worldathletics.org/athletes/athlete=14671482
119,15.34,,Shengzhong CHEN,13 JUN 1995,CHN,19,,Shanghai (CHN) (i),02 MAR 2015,989,men_TJ,2015,https://worldathletics.org/athletes/athlete=14521505
119,15.34,,Dong LIU,21 DEC 1992,CHN,9,,Beijing (CHN) (i),16 MAR 2015,989,men_TJ,2015,https://worldathletics.org/athletes/pr-of-china/dong-liu-14523278
121,15.32,+1.5,Min-ho CHOI,21 JUN 1987,KOR,5,,Mungyeong (KOR),29 JUN 2015,987,men_TJ,2015,https://worldathletics.org/athletes/athlete=14591487
121,15.32,0.0,Ruihuan ZHU,09 MAY 1997,CHN,18,,Beijing (CHN),29 JUN 2015,987,men_TJ,2015,https://worldathletics.org/athletes/athlete=14691857
123,15.30,+1.2,Yuki OHASHI,,JPN,12,,Hiratsuka (JPN),12 JUN 2015,985,men_TJ,2015,https://worldathletics.org/athletes/japan/yuki-ohashi-14707916
123,15.30,+0.4,Hiroki MIYATA,19 MAY 1994,JPN,1,,Osaka (JPN),21 OCT 2015,985,men_TJ,2015,https://worldathletics.org/athletes/japan/hiroki-miyata-14543344
125,15.28,+2.0,Mao KIKUCHI,,JPN,14,,Hiratsuka (JPN),12 JUN 2015,982,men_TJ,2015,https://worldathletics.org/athletes/japan/mao-kikuchi-14703243
126,15.26,+0.3,Zhuqiang ZHANG,12 OCT 1994,CHN,22,,Taiyuan (CHN),13 MAY 2015,980,men_TJ,2015,https://worldathletics.org/athletes/athlete=14691753
126,15.26,+0.1,Abdullah ASRIL,07 APR 1989,INA,1,,Surakarta (INA),20 MAY 2015,980,men_TJ,2015,https://worldathletics.org/athletes/athlete=14360045
126,15.26,-0.2,Eam-Rod NATHAPONG,,THA,4,,Nakhon Sawan (THA),18 DEC 2015,981,men_TJ,2015,https://worldathletics.org/athletes/athlete=14602694
129,15.25,+0.1,Ryosuke INUI,08 SEP 1995,JPN,17,,Osaka (JPN),11 SEP 2015,979,men_TJ,2015,https://worldathletics.org/athletes/athlete=14608103
130,15.24,,Saeed KHEDRI,,IRI,3,,Tehran (IRI) (i),13 FEB 2015,978,men_TJ,2015,https://worldathletics.org/athletes/islamic-republic-of-iran/saeed-khedri-14662209
130,15.24,+1.4,Tatsuya TSUJITA,02 JUN 1996,JPN,10,,Yokohama (JPN),17 MAY 2015,978,men_TJ,2015,https://worldathletics.org/athletes/athlete=14703245
130,15.24,+1.3,Shounosuke SAIDA,1994,JPN,15,,Hiratsuka (JPN),12 JUN 2015,978,men_TJ,2015,https://worldathletics.org/athletes/japan/shounosuke-saida-14578616
133,15.23,0.0,Jun-An KONG,,TPE,2,,Taipei City (TPE),16 MAY 2015,977,men_TJ,2015,https://worldathletics.org/athletes/chinese-taipei/jun-an-kong-14705944
133,15.23,+0.8,Toshiki IZAWA,1993,JPN,11,,Yokohama (JPN),17 MAY 2015,977,men_TJ,2015,https://worldathletics.org/athletes/japan/toshiki-izawa-14703246
135,15.22,,Kai SHI,13 MAR 1991,CHN,21,,Shanghai (CHN) (i),02 MAR 2015,976,men_TJ,2015,https://worldathletics.org/athletes/athlete=14374841
135,15.22,+1.6,Van Mua NGUYEN,19 JUN 1986,VIE,7,,Singapore (SGP),09 JUN 2015,976,men_TJ,2015,https://worldathletics.org/athletes/athlete=14256317
135,15.22,+1.8,Vasilis MANOLIS,14 JAN 1990,UZB,3,,Bishkek (KGZ),21 JUN 2015,976,men_TJ,2015,https://worldathletics.org/athletes/athlete=14255939
135,15.22,-0.7,Mansour M. AL MASRAHI,1991,KSA,3,,Linz (AUT),01 AUG 2015,980,men_TJ,2015,https://worldathletics.org/athletes/saudi-arabia/mansour-m-al-masrahi-14377618
135,15.22,+1.4,Yuya AONO,08 APR 1994,JPN,18,,Osaka (JPN),11 SEP 2015,976,men_TJ,2015,https://worldathletics.org/athletes/japan/yuya-aono-14722764
140,15.21,,Hao TANG,25 JAN 1996,CHN,11,,Beijing (CHN) (i),16 MAR 2015,975,men_TJ,2015,https://worldathletics.org/athletes/athlete=14691752
140,15.21,+0.6,Cheng CHIN WANG,1989,TPE,2,,Taipei City (TPE),05 MAY 2015,975,men_TJ,2015,https://worldathletics.org/athletes/chinese-taipei/cheng-chin-wang-14228748
142,15.20,,Minghao HOU,08 JUL 1997,CHN,18,,Xianlin (CHN) (i),08 MAR 2015,974,men_TJ,2015,https://worldathletics.org/athletes/pr-of-china/minghao-hou-14691856
142,15.20,+0.1,Naoyuki OKADA,19 JAN 1993,JPN,12,,Yokohama (JPN),17 MAY 2015,974,men_TJ,2015,https://worldathletics.org/athletes/athlete=14388908
142,15.20,+0.1,Yu ZHANG,17 JUL 1992,CHN,19,,Beijing (CHN),29 JUN 2015,974,men_TJ,2015,https://worldathletics.org/athletes/athlete=14483312
145,15.19,+1.8,M.G Chamara NUWAN,18 JUN 1985,SRI,5,,Diyagama (SRI),25 JUL 2015,973,men_TJ,2015,https://worldathletics.org/athletes/athlete=14225565
145,15.19,-0.2,T.A.D.N. THILAKARATHNE,26 JUL 1986,SRI,6,,Diyagama (SRI),25 JUL 2015,974,men_TJ,2015,https://worldathletics.org/athletes/athlete=14381929
147,15.18,+0.3,Yi-Da TSAI,20 MAY 1984,TPE,2,,Taipei City (TPE),17 MAR 2015,972,men_TJ,2015,https://worldathletics.org/athletes/athlete=14228899
148,15.17,+1.5,Naoaki ISHIBASHI,07 MAR 1994,JPN,16,,Hiratsuka (JPN),12 JUN 2015,971,men_TJ,2015,https://worldathletics.org/athletes/japan/naoaki-ishibashi-14663953
148,15.17,+1.1,Ping-Seng YANG,1996,TPE,4,,Kaohsiung (TPE),19 OCT 2015,971,men_TJ,2015,https://worldathletics.org/athletes/chinese-taipei/ping-seng-yang-14670013
150,15.16,+0.4,Zhen FENG,02 AUG 1996,CHN,27,,Taiyuan (CHN),13 MAY 2015,970,men_TJ,2015,https://worldathletics.org/athletes/pr-of-china/zhen-feng-14702351
