Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
36,56.85,,Hsiu-Wen HUNG,19 JAN 1995,TPE,1,,Kaohsiung (TPE),20 OCT 2015,881,women_HT,2015,https://worldathletics.org/athletes/athlete=14497701
37,56.76,,Kailun YAO,28 APR 1998,CHN,6f2,,Chengdu (CHN),05 APR 2015,880,women_HT,2015,https://worldathletics.org/athletes/athlete=14638607
38,56.73,,Diana NUSSUPBEKOVA,03 NOV 1995,KAZ,1,,Almaty (KAZ),25 JUL 2015,879,women_HT,2015,https://worldathletics.org/athletes/athlete=14478644
39,56.57,,Mingkamon KOOMPHON,04 JAN 1998,THA,1,,Singapore (SGP),09 JUN 2015,877,women_HT,2015,https://worldathletics.org/athletes/athlete=14603355
40,56.35,,Anastasiya ASLANIDU,06 JAN 1992,UZB,1,,Tashkent (UZB),19 MAR 2015,873,women_HT,2015,https://worldathletics.org/athletes/athlete=14478236
41,55.89,,Poonam DEVI,10 JAN 1993,IND,2,,Moodbidri (IND),20 JAN 2015,866,women_HT,2015,https://worldathletics.org/athletes/athlete=14541201
42,55.86,,Rucui SUN,30 MAY 1995,CHN,6f2,,Chengdu (CHN),01 APR 2015,865,women_HT,2015,https://worldathletics.org/athletes/athlete=14644720
43,55.85,,Su-kyung PARK,27 SEP 1990,KOR,3,,Mungyeong (KOR),27 JUN 2015,865,women_HT,2015,https://worldathletics.org/athletes/korea/su-kyung-park-14373539
44,55.81,,Yuqiao CAI,02 JAN 1994,CHN,2f2,,Jinan (CHN),29 APR 2015,864,women_HT,2015,https://worldathletics.org/athletes/athlete=14439852
45,55.76,,Yang ZHAO,24 APR 1995,CHN,14,,Beijing (CHN),27 JUN 2015,864,women_HT,2015,https://worldathletics.org/athletes/athlete=14889030
46,55.68,,Yuko OHIRA,08 APR 1994,JPN,3,,Hiratsuka (JPN),13 JUN 2015,862,women_HT,2015,https://worldathletics.org/athletes/japan/yuko-ohira-14707955
47,55.64,,Wei LIU,09 MAR 1991,CHN,3f2,,Jinan (CHN),29 APR 2015,862,women_HT,2015,https://worldathletics.org/athletes/athlete=14420741
48,55.58,,Chika SASAKI,08 MAR 1995,JPN,4,,Hiratsuka (JPN),13 JUN 2015,861,women_HT,2015,https://worldathletics.org/athletes/japan/chika-sasaki-14707956
49,55.56,,Yaru XIN,02 MAY 1997,CHN,8,,Taiyuan (CHN),11 MAY 2015,860,women_HT,2015,https://worldathletics.org/athletes/athlete=14579684
50,55.47,,Panwat GIMSRANG,18 JAN 1995,THA,2,,Singapore (SGP),09 JUN 2015,859,women_HT,2015,https://worldathletics.org/athletes/athlete=14478698
50,55.47,,Ji-bin KIM,1994,KOR,4,,Mungyeong (KOR),27 JUN 2015,859,women_HT,2015,https://worldathletics.org/athletes/athlete=14478723
52,55.38,,Yan XUE,15 MAY 1997,CHN,4f2,,Jinan (CHN),29 APR 2015,858,women_HT,2015,https://worldathletics.org/athletes/athlete=14694429
53,55.22,,Karin MOTOMURA,27 JUN 1995,JPN,5,,Hiratsuka (JPN),13 JUN 2015,855,women_HT,2015,https://worldathletics.org/athletes/athlete=14664090
54,55.18,,Seojin PARK,26 MAR 1993,KOR,5,,Mungyeong (KOR),27 JUN 2015,854,women_HT,2015,https://worldathletics.org/athletes/korea/seojin-park-14380106
55,55.12,,Soniya SHINDE,01 FEB 1993,IND,3,,Bhopal (IND),06 AUG 2015,853,women_HT,2015,https://worldathletics.org/athletes/india/soniya-shinde-14432065
56,55.09,,Renee Kelly LEE,1992,MAS,1,,Kuala Lumpur (MAS),29 MAR 2015,853,women_HT,2015,https://worldathletics.org/athletes/malaysia/renee-kelly-lee-14429027
57,54.85,,Kana OSAKI,13 APR 1992,JPN,6,,Gifu (JPN),27 SEP 2015,849,women_HT,2015,https://worldathletics.org/athletes/japan/kana-osaki-14475487
58,54.57,,Sakura MEIN,05 AUG 1997,JPN,1,,Wakayama (JPN),03 OCT 2015,844,women_HT,2015,https://worldathletics.org/athletes/athlete=14728030
59,54.43,,Yingying WANG,16 MAY 1993,CHN,12f1,,Chengdu (CHN),01 APR 2015,842,women_HT,2015,https://worldathletics.org/athletes/athlete=14368003
60,54.36,,Miho NAKAJIMA,26 JUL 1994,JPN,1,,Nagoya (JPN),19 JUL 2015,841,women_HT,2015,https://worldathletics.org/athletes/athlete=14521637
61,54.07,,Xinyuan LI,06 MAY 1994,CHN,11,,Taiyuan (CHN),11 MAY 2015,836,women_HT,2015,https://worldathletics.org/athletes/pr-of-china/xinyuan-li-14638580
62,54.03,,Kosumo EHARA,20 OCT 1996,JPN,4,,Osaka (JPN),12 SEP 2015,836,women_HT,2015,https://worldathletics.org/athletes/athlete=14671540
63,53.94,,Minakshi SIROHI,30 AUG 1991,IND,1,,Thiruvanthapuram (IND),10 SEP 2015,834,women_HT,2015,https://worldathletics.org/athletes/athlete=14409567
64,53.93,,Reena KUMARI,20 JUN 1990,IND,5,,Thiruvanthapuram (IND),10 FEB 2015,834,women_HT,2015,https://worldathletics.org/athletes/athlete=14379577
65,53.84,,Jingwen ZUE,23 JUL 1995,CHN,9f2,,Chengdu (CHN),01 APR 2015,833,women_HT,2015,https://worldathletics.org/athletes/athlete=14694427
66,53.80,,Grace Xiu Mei WONG,18 JAN 2000,MAS,3,,Singapore (SGP),09 JUN 2015,832,women_HT,2015,https://worldathletics.org/athletes/athlete=14584681
67,53.78,,Rie MATSUI,15 MAY 1994,JPN,6,,Hiratsuka (JPN),13 JUN 2015,832,women_HT,2015,https://worldathletics.org/athletes/japan/rie-matsui-14707957
68,53.70,,Nao YOSHIKAWA,17 AUG 1995,JPN,5q,,Osaka (JPN),11 SEP 2015,831,women_HT,2015,https://worldathletics.org/athletes/athlete=14722810
69,53.60,,Sarabjit KAUR SR.,12 APR 1984,IND,2,,Thiruvanthapuram (IND),10 SEP 2015,829,women_HT,2015,https://worldathletics.org/athletes/athlete=14282923
70,53.57,,Rui MA,02 SEP 1996,CHN,12,,Taiyuan (CHN),11 MAY 2015,828,women_HT,2015,https://worldathletics.org/athletes/athlete=14585429
71,53.23,,Nitaya BUAROY,,THA,2,,Nakhon Sawan (THA),18 DEC 2015,823,women_HT,2015,https://worldathletics.org/athletes/thailand/nitaya-buaroy-14678190
72,53.08,,Yi-Ting FAN,,TPE,1,,Taipei City (TPE),04 MAY 2015,821,women_HT,2015,https://worldathletics.org/athletes/athlete=14379298
73,52.98,,Kana IKEURA,16 JAN 1995,JPN,7,,Osaka (JPN),12 SEP 2015,819,women_HT,2015,https://worldathletics.org/athletes/japan/kana-ikeura-14664093
74,52.96,,Biqi CAI,22 MAY 1997,CHN,16,,Beijing (CHN),27 JUN 2015,819,women_HT,2015,https://worldathletics.org/athletes/athlete=14714478
74,52.96,,Kiyono SEKIGUCHI,16 JUN 1997,JPN,2,,Wakayama (JPN),03 OCT 2015,819,women_HT,2015,https://worldathletics.org/athletes/athlete=14728031
76,52.73,,Miao LIU,22 OCT 1989,CHN,7f2,,Jinan (CHN),29 APR 2015,815,women_HT,2015,https://worldathletics.org/athletes/athlete=14439851
77,52.68,,Yue HUI,11 FEB 1992,CHN,12f2,,Chengdu (CHN),05 APR 2015,814,women_HT,2015,https://worldathletics.org/athletes/pr-of-china/yue-hui-14482264
77,52.68,,Kum Ju CHOE,,PRK,1,,Pyongyang (PRK),24 APR 2015,814,women_HT,2015,https://worldathletics.org/athletes/dpr-of-korea/kum-ju-choe-14717257
79,52.61,,Mizuki YAMATO,05 SEP 1995,JPN,15,,Nagoya (JPN),28 JUN 2015,813,women_HT,2015,https://worldathletics.org/athletes/japan/mizuki-yamato-14712896
80,52.26,,Yi-Tzu CHE,29 MAY 1996,TPE,6,,Taipei City (TPE),16 MAY 2015,807,women_HT,2015,https://worldathletics.org/athletes/athlete=14551119
81,51.98,,Jing XU,31 DEC 1996,CHN,14f2,,Chengdu (CHN),01 APR 2015,803,women_HT,2015,https://worldathletics.org/athletes/athlete=14694428
82,51.82,,Midori KUWABARA,03 AUG 1998,JPN,3,,Wakayama (JPN),03 OCT 2015,800,women_HT,2015,https://worldathletics.org/athletes/athlete=14728032
83,51.78,,Wen WANG,26 JAN 1997,CHN,17f2,,Chengdu (CHN),01 APR 2015,800,women_HT,2015,https://worldathletics.org/athletes/athlete=14694430
83,51.78,,Ningyue WANG,10 JAN 1995,CHN,19,,Beijing (CHN),27 JUN 2015,800,women_HT,2015,https://worldathletics.org/athletes/athlete=14637848
85,51.77,,Anmol KAUR,04 JAN 1992,IND,1,,Patiala (IND),31 DEC 2015,800,women_HT,2015,https://worldathletics.org/athletes/athlete=14735677
86,51.69,,Jyoti JAKHAR RANA,25 MAR 1993,IND,3,,Moodbidri (IND),20 JAN 2015,798,women_HT,2015,https://worldathletics.org/athletes/athlete=14497984
87,51.58,,Young-hye KWON,12 FEB 1996,KOR,6,,Mungyeong (KOR),27 JUN 2015,796,women_HT,2015,https://worldathletics.org/athletes/athlete=14548349
88,51.54,,Qiyu YIN,20 DEC 1993,CHN,18f2,,Chengdu (CHN),01 APR 2015,796,women_HT,2015,https://worldathletics.org/athletes/pr-of-china/qiyu-yin-14502124
89,51.15,,Yu-Lien HSU,,TPE,7,,Taipei City (TPE),16 MAY 2015,790,women_HT,2015,https://worldathletics.org/athletes/athlete=14523928
90,50.95,,K.M. NISHA,,IND,2,,Patiala (IND),31 DEC 2015,786,women_HT,2015,https://worldathletics.org/athletes/india/km-nisha-14735678
91,50.80,,J. KARTHIKA,15 JAN 1994,IND,4,,Chennai (IND),10 JUL 2015,784,women_HT,2015,https://worldathletics.org/athletes/india/j-karthika-14603444
92,50.71,,. NIDHI,20 MAR 1996,IND,1,,Ranchi (IND),22 NOV 2015,783,women_HT,2015,https://worldathletics.org/athletes/athlete=14734600
93,50.30,,TYAGI RESHU,24 AUG 1991,IND,4,,Moodbidri (IND),20 JAN 2015,776,women_HT,2015,https://worldathletics.org/athletes/athlete=14650065
93,50.30,,Tingting LU,10 FEB 1998,CHN,10f2,,Jinan (CHN),29 APR 2015,776,women_HT,2015,https://worldathletics.org/athletes/athlete=14638608
95,49.87,,. NIKETA,16 NOV 1995,IND,1,,Hyderabad (IND),09 AUG 2015,769,women_HT,2015,https://worldathletics.org/athletes/athlete=14717129
96,49.17,,Nur Fazira JALALUDDIN,19 MAR 1995,MAS,3,,Kuala Lumpur (MAS),29 MAR 2015,758,women_HT,2015,https://worldathletics.org/athletes/athlete=14604786
97,49.12,,Darya KASHINOVA,05 JUL 1995,UZB,3,,Almaty (KAZ),25 JUL 2015,757,women_HT,2015,https://worldathletics.org/athletes/athlete=14498512
98,49.06,,Anitha ABRAHAM,1990,IND,3,,Thiruvanthapuram (IND),10 SEP 2015,756,women_HT,2015,https://worldathletics.org/athletes/athlete=14333819
99,48.69,,Athira MURALIDHARAN,16 JAN 1995,IND,3,,Patiala (IND),31 DEC 2015,750,women_HT,2015,https://worldathletics.org/athletes/athlete=14603479
100,48.46,,Hsin-Yi SUNG,28 AUG 1987,TPE,8,,Taipei City (TPE),16 MAY 2015,746,women_HT,2015,https://worldathletics.org/athletes/chinese-taipei/hsin-yi-sung-14370886
100,48.46,,Roopneet KAUR,,IND,4,,Patiala (IND),31 DEC 2015,746,women_HT,2015,https://worldathletics.org/athletes/india/roopneet-kaur-14735679
102,48.10,,. MINAKSI,,IND,7,,Kolkata (IND),16 SEP 2015,741,women_HT,2015,https://worldathletics.org/athletes/india/minaksi-14722538
103,48.07,,Thanh Truc PHAM THI,1990,VIE,1,,Ho Chi-Minh (VIE),12 OCT 2015,740,women_HT,2015,https://worldathletics.org/athletes/athlete=14383554
1,76.75,,Wenxiu ZHANG,22 MAR 1986,CHN,2,,"Estádio Olímpico, Rio de Janeiro (BRA)",15 AUG 2016,1202,women_HT,2016,https://worldathletics.org/athletes/athlete=14264385
2,74.50,,Zheng WANG,14 DEC 1987,CHN,1,,Chengdu (CHN),10 APR 2016,1166,women_HT,2016,https://worldathletics.org/athletes/athlete=14264987
3,69.65,,Tingting LIU,29 JAN 1990,CHN,1,,Shaoxing (CHN),15 APR 2016,1088,women_HT,2016,https://worldathletics.org/athletes/athlete=14941347
4,68.56,,Ni YAN,07 FEB 1993,CHN,2,,Shaoxing (CHN),15 APR 2016,1070,women_HT,2016,https://worldathletics.org/athletes/athlete=14430157
5,66.79,,Akane WATANABE,13 AUG 1991,JPN,1,,Fukuroi (JPN),03 MAY 2016,1041,women_HT,2016,https://worldathletics.org/athletes/athlete=14369920
6,65.50,,Wang LU,22 DEC 1991,CHN,3,,Shaoxing (CHN),15 APR 2016,1020,women_HT,2016,https://worldathletics.org/athletes/athlete=14372180
7,63.43,,Yumao LI,28 MAR 1993,CHN,5,,Chengdu (CHN),06 APR 2016,987,women_HT,2016,https://worldathletics.org/athletes/athlete=14430046
8,63.28,,Dan ZONG,19 JAN 1995,CHN,5,,Chengdu (CHN),10 APR 2016,985,women_HT,2016,https://worldathletics.org/athletes/athlete=14585428
9,63.27,,Fan ZHAO,26 MAR 1997,CHN,3,,Taiyuan (CHN),20 MAY 2016,985,women_HT,2016,https://worldathletics.org/athletes/athlete=14694426
10,62.76,,Masumi AYA,01 JAN 1980,JPN,1,,Kitakami (JPN),09 OCT 2016,976,women_HT,2016,https://worldathletics.org/athletes/athlete=14286119
11,62.70,,Hitomi KATSUYAMA,21 MAY 1994,JPN,1,,Kumagaya (JPN),03 SEP 2016,975,women_HT,2016,https://worldathletics.org/athletes/athlete=14533044
12,62.65,,Na LUO,08 OCT 1993,CHN,4,,Shaoxing (CHN),15 APR 2016,975,women_HT,2016,https://worldathletics.org/athletes/athlete=14430153
13,62.57,,Xinying XU,17 FEB 1997,CHN,4,,Taiyuan (CHN),20 MAY 2016,973,women_HT,2016,https://worldathletics.org/athletes/athlete=14638605
14,62.48,,Galina MITYAEVA,29 APR 1991,TJK,1,,Sainte-Therese (CAN),25 JUN 2016,972,women_HT,2016,https://worldathletics.org/athletes/athlete=14302749
15,62.12,,Ningyu SHANG,26 MAY 1998,CHN,9,,"National Stadium, Beijing (CHN)",18 MAY 2016,966,women_HT,2016,https://worldathletics.org/athletes/athlete=14638606
16,62.04,,Hee-seon PARK,21 DEC 1992,KOR,1,,Mungyeong (KOR),01 MAY 2016,965,women_HT,2016,https://worldathletics.org/athletes/athlete=14373678
17,61.81,,Sarita Romit SINGH,26 OCT 1989,IND,1,,New Delhi (IND),28 APR 2016,961,women_HT,2016,https://worldathletics.org/athletes/athlete=14497435
18,61.56,,Dongxue DAN,23 MAR 1992,CHN,7,,Chengdu (CHN),10 APR 2016,957,women_HT,2016,https://worldathletics.org/athletes/athlete=14369325
19,61.23,,Youlian XIA,04 AUG 1993,CHN,5,,Shaoxing (CHN),15 APR 2016,952,women_HT,2016,https://worldathletics.org/athletes/athlete=14423034
20,61.06,,Luxia CHEN,14 MAR 1993,CHN,6,,Taiyuan (CHN),20 MAY 2016,949,women_HT,2016,https://worldathletics.org/athletes/athlete=14369326
21,60.73,,Yang ZHOU,26 OCT 1993,CHN,4,,Zhengzhou (CHN),12 MAY 2016,944,women_HT,2016,https://worldathletics.org/athletes/athlete=14430155
22,60.40,,Miho NAKAJIMA,26 JUL 1994,JPN,1,,Matsumoto (JPN),10 JUL 2016,938,women_HT,2016,https://worldathletics.org/athletes/athlete=14521637
23,59.94,,Yaru XIN,02 MAY 1997,CHN,2,,Ordos (CHN),26 JUN 2016,931,women_HT,2016,https://worldathletics.org/athletes/athlete=14579684
24,59.42,,Haruno CHINEN,14 APR 1990,JPN,3,,Fukuroi (JPN),03 MAY 2016,923,women_HT,2016,https://worldathletics.org/athletes/athlete=14334569
25,59.39,,Yan XUE,15 MAY 1997,CHN,4,,Ordos (CHN),26 JUN 2016,922,women_HT,2016,https://worldathletics.org/athletes/athlete=14694429
26,59.18,,Wakana SATO,27 JAN 1988,JPN,1,,Kumagaya (JPN),21 MAY 2016,919,women_HT,2016,https://worldathletics.org/athletes/athlete=14287774
27,58.79,,Qiao XIE,12 MAR 1994,CHN,8,,Taiyuan (CHN),20 MAY 2016,912,women_HT,2016,https://worldathletics.org/athletes/athlete=14502126
28,58.32,,Suzuka ASADA,18 OCT 1987,JPN,5,,Fukuroi (JPN),03 MAY 2016,905,women_HT,2016,https://worldathletics.org/athletes/athlete=14329765
29,58.12,,Diana NUSSUPBEKOVA,03 NOV 1995,KAZ,1,,Almaty (KAZ),04 JUL 2016,902,women_HT,2016,https://worldathletics.org/athletes/athlete=14478644
30,58.11,,Li JI,14 DEC 2000,CHN,2,,Ho Chi-Minh (VIE),05 JUN 2016,901,women_HT,2016,https://worldathletics.org/athletes/athlete=14748833
31,57.91,,Hyun-ju LEE,20 FEB 1991,KOR,1,,Goseong (KOR),15 JUN 2016,898,women_HT,2016,https://worldathletics.org/athletes/athlete=14382932
32,57.81,,Seojin PARK,26 MAR 1993,KOR,1,,Kimchun (KOR),01 JUL 2016,897,women_HT,2016,https://worldathletics.org/athletes/korea/seojin-park-14380106
33,57.76,,Grace Xiu Mei WONG,18 JAN 2000,MAS,1,,Kuching (MAS),28 JUL 2016,896,women_HT,2016,https://worldathletics.org/athletes/athlete=14584681
34,57.72,,Poonam DEVI,10 JAN 1993,IND,2,,"Anna Stadium, Tiruchirapalli (IND)",26 AUG 2016,895,women_HT,2016,https://worldathletics.org/athletes/athlete=14541201
35,57.58,,Minakshi SIROHI,30 AUG 1991,IND,1,,Hyderabad (IND),05 SEP 2016,893,women_HT,2016,https://worldathletics.org/athletes/athlete=14409567
36,57.36,,Karin MOTOMURA,27 JUN 1995,JPN,2q,,Kumagaya (JPN),02 SEP 2016,889,women_HT,2016,https://worldathletics.org/athletes/athlete=14664090
37,57.06,,Na-ru KANG,25 APR 1983,KOR,3,,Mokpo (KOR),03 SEP 2016,885,women_HT,2016,https://worldathletics.org/athletes/athlete=14289683
38,56.97,,Reena SINGH,01 APR 1994,IND,3,,"Anna Stadium, Tiruchirapalli (IND)",26 AUG 2016,883,women_HT,2016,https://worldathletics.org/athletes/athlete=14621348
39,56.89,,Nao YOSHIKAWA,17 AUG 1995,JPN,2,,Kumagaya (JPN),03 SEP 2016,882,women_HT,2016,https://worldathletics.org/athletes/athlete=14722810
40,56.57,,Kiyono SEKIGUCHI,16 JUN 1997,JPN,3,,Kumagaya (JPN),03 SEP 2016,877,women_HT,2016,https://worldathletics.org/athletes/athlete=14728031
41,56.48,,Mingkamon KOOMPHON,04 JAN 1998,THA,1,,Hong Kong (HKG),26 JUN 2016,875,women_HT,2016,https://worldathletics.org/athletes/athlete=14603355
42,56.45,,Rucui SUN,30 MAY 1995,CHN,11,,Taiyuan (CHN),20 MAY 2016,875,women_HT,2016,https://worldathletics.org/athletes/athlete=14644720
43,56.31,,Huiting ZHANG,13 NOV 1997,CHN,6,,Ordos (CHN),26 JUN 2016,872,women_HT,2016,https://worldathletics.org/athletes/athlete=14748803
44,56.24,,Rui MA,02 SEP 1996,CHN,14,,Chengdu (CHN),06 APR 2016,871,women_HT,2016,https://worldathletics.org/athletes/athlete=14585429
45,56.10,,Tamami SAEKI,05 AUG 1993,JPN,5,,Osaka (JPN),24 SEP 2016,869,women_HT,2016,https://worldathletics.org/athletes/athlete=14664092
46,55.96,,Lamei WANG,15 JAN 1990,CHN,16,,Chengdu (CHN),10 APR 2016,867,women_HT,2016,https://worldathletics.org/athletes/athlete=14265103
47,55.86,,Yuqiao CAI,02 JAN 1994,CHN,16,,Chengdu (CHN),06 APR 2016,865,women_HT,2016,https://worldathletics.org/athletes/athlete=14439852
48,55.84,,Hsiu-Wen HUNG,19 JAN 1995,TPE,1,,Taichung (TPE),02 MAY 2016,865,women_HT,2016,https://worldathletics.org/athletes/athlete=14497701
49,55.66,,Kana IKEURA,16 JAN 1995,JPN,4,,Kumagaya (JPN),03 SEP 2016,862,women_HT,2016,https://worldathletics.org/athletes/japan/kana-ikeura-14664093
50,55.57,,Wen WANG,26 JAN 1997,CHN,17,,Chengdu (CHN),10 APR 2016,861,women_HT,2016,https://worldathletics.org/athletes/athlete=14694430
50,55.57,,Midori KUWABARA,03 AUG 1998,JPN,3,,Nagoya (JPN),22 OCT 2016,861,women_HT,2016,https://worldathletics.org/athletes/athlete=14728032
52,55.38,,Gunjan SINGH,20 NOV 1989,IND,2,,New Delhi (IND),28 APR 2016,858,women_HT,2016,https://worldathletics.org/athletes/athlete=14383479
53,55.33,,Sakura MEIN,05 AUG 1997,JPN,3q,,Kumagaya (JPN),02 SEP 2016,857,women_HT,2016,https://worldathletics.org/athletes/athlete=14728030
54,55.28,,Panwat GIMSRANG,18 JAN 1995,THA,2,,Kuala Lumpur (MAS),01 OCT 2016,856,women_HT,2016,https://worldathletics.org/athletes/athlete=14478698
55,54.91,,RITU DHIMAN,24 AUG 1995,IND,3,,New Delhi (IND),28 APR 2016,850,women_HT,2016,https://worldathletics.org/athletes/athlete=14650066
56,54.90,,Misaki FUKUSHIMA,24 DEC 1993,JPN,7,,Osaka (JPN),24 SEP 2016,850,women_HT,2016,https://worldathletics.org/athletes/athlete=14533043
57,54.78,,Su-kyung PARK,27 SEP 1990,KOR,4,,Mungyeong (KOR),01 MAY 2016,848,women_HT,2016,https://worldathletics.org/athletes/korea/su-kyung-park-14373539
58,54.57,,Nidhi SINGH,,IND,2,,Hyderabad (IND),05 SEP 2016,844,women_HT,2016,https://worldathletics.org/athletes/india/nidhi-singh-14764302
59,54.56,,Reena KUMARI,20 JUN 1990,IND,4,,Lucknow (IND),28 SEP 2016,844,women_HT,2016,https://worldathletics.org/athletes/athlete=14379577
60,54.49,,Yang ZHAO,24 APR 1995,CHN,11,,Zhengzhou (CHN),12 MAY 2016,843,women_HT,2016,https://worldathletics.org/athletes/athlete=14889030
