Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
105,4:26.91,,Mako SHIMIZU,1995,JPN,3h1,,Hiratsuka (JPN),12 JUN 2015,999,women_1500m,2015,https://worldathletics.org/athletes/athlete=14672595
106,4:26.94,,Tomomi Musembi TAKAMATSU,23 FEB 2000,JPN,4h1,,Wakayama (JPN),02 OCT 2015,999,women_1500m,2015,https://worldathletics.org/athletes/athlete=14671566
107,4:27.06,,Ryoko OBARA,09 NOV 1996,JPN,4,,Nobeoka (JPN),09 MAY 2015,998,women_1500m,2015,https://worldathletics.org/athletes/athlete=14695496
107,4:27.06,,Shino WAKIZAKA,26 MAY 1997,JPN,3h1,,Wakayama (JPN),29 JUL 2015,998,women_1500m,2015,https://worldathletics.org/athletes/athlete=14719665
109,4:27.14,,Yurino YOKOYAMA,21 OCT 1994,JPN,2,,Hiratsuka (JPN),12 JUN 2015,997,women_1500m,2015,https://worldathletics.org/athletes/athlete=14606497
110,4:27.21,,Ayami TSUKANAKA,04 JUL 1995,JPN,2f2,,Abashiri (JPN),16 JUL 2015,997,women_1500m,2015,https://worldathletics.org/athletes/japan/ayami-tsukanaka-14728198
111,4:27.22,,Yoshika MENO,07 APR 1998,JPN,6,,Nobeoka (JPN),09 MAY 2015,997,women_1500m,2015,https://worldathletics.org/athletes/athlete=14671571
112,4:27.31,,Hinano YAMADA,1996,JPN,10,,Yokohama (JPN),15 MAY 2015,996,women_1500m,2015,https://worldathletics.org/athletes/athlete=14640605
113,4:27.35,,Son-Hui KIM,17 DEC 1992,PRK,1,,Taipei City (TPE),15 MAY 2015,996,women_1500m,2015,https://worldathletics.org/athletes/athlete=14327194
114,4:27.42,,Hikari FUKUDA,01 JAN 1998,JPN,6h2,,Wakayama (JPN),29 JUL 2015,995,women_1500m,2015,https://worldathletics.org/athletes/athlete=14691962
115,4:27.51,,Yue WANG,10 MAY 1995,CHN,6h3,,Jinan (CHN),29 APR 2015,994,women_1500m,2015,https://worldathletics.org/athletes/athlete=14702477
116,4:27.70,,Nodoka AOKI,01 DEC 1996,JPN,4,,Osaka (JPN),11 SEP 2015,993,women_1500m,2015,https://worldathletics.org/athletes/athlete=14440508
116,4:27.70,,Thi Thanh LO,09 NOV 1997,VIE,3,,Ho Chi-Minh (VIE),13 OCT 2015,993,women_1500m,2015,https://worldathletics.org/athletes/athlete=14603430
118,4:27.72,,Li LIANG,02 JAN 1995,CHN,5h1,,Suzhou (CHN),23 SEP 2015,993,women_1500m,2015,https://worldathletics.org/athletes/pr-of-china/li-liang-14585424
119,4:27.80,,Yuka SUZUKI,14 SEP 1999,JPN,5h2,,Wakayama (JPN),02 OCT 2015,992,women_1500m,2015,https://worldathletics.org/athletes/athlete=14728060
120,4:27.82,,Machiko IWAKAWA,20 NOV 1989,JPN,2f2,,Gifu (JPN),26 SEP 2015,992,women_1500m,2015,https://worldathletics.org/athletes/athlete=14286579
121,4:27.91,,Yun-Cheng CHU,02 APR 1992,TPE,2,,Taipei City (TPE),15 MAY 2015,992,women_1500m,2015,https://worldathletics.org/athletes/athlete=14383870
122,4:28.22,,Haruka MOCHIZUKI,24 JAN 1991,JPN,17,,Nagoya (JPN),27 JUN 2015,989,women_1500m,2015,https://worldathletics.org/athletes/japan/haruka-mochizuki-14439806
123,4:28.24,,Ryoko KITAWAKI,24 OCT 1997,JPN,8h2,,Wakayama (JPN),29 JUL 2015,989,women_1500m,2015,https://worldathletics.org/athletes/athlete=14719670
124,4:28.25,,Bo-woo CHOI,08 NOV 1989,KOR,7f1,,Abashiri (JPN),16 JUL 2015,989,women_1500m,2015,https://worldathletics.org/athletes/athlete=14289604
125,4:28.39,,Kyouka KUDO,08 JUL 1998,JPN,2h3,,Wakayama (JPN),29 JUL 2015,988,women_1500m,2015,https://worldathletics.org/athletes/athlete=14671570
126,4:28.76,,Yu MU,20 APR 1995,CHN,7h1,,Beijing (CHN),27 JUN 2015,985,women_1500m,2015,https://worldathletics.org/athletes/athlete=14644584
127,4:29.11,,Nagisa SHIMOTABIRA,17 OCT 1998,JPN,7,,Nobeoka (JPN),09 MAY 2015,983,women_1500m,2015,https://worldathletics.org/athletes/athlete=14675942
128,4:29.14,,Saeka KOTERA,07 JUL 1999,JPN,11,,Wakayama (JPN),03 OCT 2015,983,women_1500m,2015,https://worldathletics.org/athletes/athlete=14728059
129,4:29.16,,Ryoko HIRANO,03 MAR 1995,JPN,8,,Osaka (JPN),11 SEP 2015,982,women_1500m,2015,https://worldathletics.org/athletes/athlete=14543347
130,4:29.19,,Yevgeniya FANDYUSHINA,27 AUG 1995,KAZ,2,,Almaty (KAZ),14 JUN 2015,982,women_1500m,2015,https://worldathletics.org/athletes/athlete=14498009
131,4:29.21,,Thi Ly VU,02 FEB 1995,VIE,1,,Ho Chi-Minh (VIE),02 AUG 2015,982,women_1500m,2015,https://worldathletics.org/athletes/athlete=14498221
132,4:29.27,,Jessica BARNARD,10 JUN 1990,PHI,5f1,,"Irvine, CA (USA)",02 MAY 2015,982,women_1500m,2015,https://worldathletics.org/athletes/philippines/jessica-barnard-14404565
133,4:29.30,,Ran SUN,10 MAY 1991,CHN,5h1,,Jinan (CHN),29 APR 2015,981,women_1500m,2015,https://worldathletics.org/athletes/athlete=14265267
134,4:29.37,,Nokoka HOSAKA,12 MAY 1997,JPN,5h1,,Wakayama (JPN),29 JUL 2015,981,women_1500m,2015,https://worldathletics.org/athletes/athlete=14719666
135,4:29.39,,Manami IWASAKI,13 JAN 1996,JPN,6h1,,Hiratsuka (JPN),12 JUN 2015,981,women_1500m,2015,https://worldathletics.org/athletes/japan/manami-iwasaki-14707941
136,4:29.62,,Mei OKADA,27 FEB 1995,JPN,3f2,,Gifu (JPN),26 SEP 2015,979,women_1500m,2015,https://worldathletics.org/athletes/athlete=14432974
137,4:29.69,,Dongdong SUN,14 DEC 1994,CHN,6h1,,Jinan (CHN),29 APR 2015,979,women_1500m,2015,https://worldathletics.org/athletes/pr-of-china/dongdong-sun-14644580
138,4:29.72,,Mami SAWAGUCHI,13 JAN 1999,JPN,7h4,,Wakayama (JPN),29 JUL 2015,978,women_1500m,2015,https://worldathletics.org/athletes/athlete=14671569
139,4:29.91,,Mao ICHIYAMA,29 MAY 1997,JPN,8h4,,Wakayama (JPN),29 JUL 2015,977,women_1500m,2015,https://worldathletics.org/athletes/athlete=14695498
140,4:29.92,,Mei KAWAJI,21 FEB 1999,JPN,9h4,,Wakayama (JPN),29 JUL 2015,977,women_1500m,2015,https://worldathletics.org/athletes/athlete=14719674
141,4:30.05,,Misaki OGATA,21 FEB 1997,JPN,8,,Nobeoka (JPN),09 MAY 2015,976,women_1500m,2015,https://worldathletics.org/athletes/athlete=14702241
142,4:30.06,,Miyu OTANI,24 APR 1995,JPN,1,,Amagasaki (JPN),24 MAY 2015,976,women_1500m,2015,https://worldathletics.org/athletes/athlete=14645874
143,4:30.15,,Munehiro MUNEHIRO,1998,JPN,6h1,,Wakayama (JPN),29 JUL 2015,975,women_1500m,2015,https://worldathletics.org/athletes/athlete=14719667
144,4:30.29,,Ritu DINKAR,10 JAN 1993,IND,2,,Moodbidri (IND),19 JAN 2015,974,women_1500m,2015,https://worldathletics.org/athletes/athlete=14681184
145,4:30.53,,Michika KISHIRA,21 AUG 1994,JPN,9,,Osaka (JPN),11 SEP 2015,973,women_1500m,2015,https://worldathletics.org/athletes/japan/michika-kishira-14516073
146,4:30.63,,Ayano KONDO,05 JUN 1990,JPN,4f2,,Gifu (JPN),26 SEP 2015,972,women_1500m,2015,https://worldathletics.org/athletes/athlete=14419383
147,4:30.64,,Xiamei YU,29 MAR 1996,CHN,8h1,,Beijing (CHN),27 JUN 2015,972,women_1500m,2015,https://worldathletics.org/athletes/athlete=14647953
148,4:30.69,,Nagisa KATO,24 SEP 1998,JPN,4h3,,Wakayama (JPN),29 JUL 2015,971,women_1500m,2015,https://worldathletics.org/athletes/athlete=14699337
149,4:30.73,,Jila DAWA,02 JAN 1998,CHN,9h1,,Beijing (CHN),27 JUN 2015,971,women_1500m,2015,https://worldathletics.org/athletes/athlete=14663879
150,4:30.77,,Kyoka MORI,30 NOV 1996,JPN,3f2,,Abashiri (JPN),16 JUL 2015,971,women_1500m,2015,https://worldathletics.org/athletes/athlete=14668333
151,4:30.88,,Izumi KASAI,1996,JPN,4f2,,Abashiri (JPN),16 JUL 2015,970,women_1500m,2015,https://worldathletics.org/athletes/japan/izumi-kasai-14654018
152,4:30.89,,Sangeeta YADAV,1994,IND,4,,Kolkata (IND),17 SEP 2015,970,women_1500m,2015,https://worldathletics.org/athletes/india/sangeeta-yadav-014333803
153,4:30.93,,Natsu HASHIMOTO,29 NOV 1997,JPN,7h1,,Wakayama (JPN),29 JUL 2015,970,women_1500m,2015,https://worldathletics.org/athletes/athlete=14719668
