Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
16,77.02,,Won-kil PARK,24 FEB 1990,KOR,1,,Yecheon (KOR),22 APR 2015,1059,men_JT,2015,https://worldathletics.org/athletes/athlete=14330079
17,76.76,,Shivpal SINGH,06 JUL 1995,IND,4,,Hyderabad (IND),23 JUL 2015,1055,men_JT,2015,https://worldathletics.org/athletes/athlete=14722564
18,76.75,,Rankoth PEDIGE W.L.D.,14 MAY 1988,SRI,4,,Wuhan (CHN),06 JUN 2015,1055,men_JT,2015,https://worldathletics.org/athletes/athlete=14524225
19,76.73,,Yingchang LI,22 JUN 1991,CHN,2f1,,Chengdu (CHN),31 MAR 2015,1055,men_JT,2015,https://worldathletics.org/athletes/athlete=14523282
20,76.65,,Abhishek SINGH,20 MAY 1995,IND,5,,Hyderabad (IND),23 JUL 2015,1054,men_JT,2015,https://worldathletics.org/athletes/athlete=14549077
21,76.25,,Yuya KORIKI,19 OCT 1989,JPN,3,,Nagoya (JPN),28 JUN 2015,1048,men_JT,2015,https://worldathletics.org/athletes/athlete=14423311
22,76.12,,Shu MORI,14 NOV 1996,JPN,1,,Yokohama (JPN),15 MAY 2015,1046,men_JT,2015,https://worldathletics.org/athletes/athlete=14595122
23,75.83,,Atsushi KAWANO,06 JAN 1997,JPN,1,,Kurume (JPN),27 SEP 2015,1042,men_JT,2015,https://worldathletics.org/athletes/athlete=14671495
24,75.74,,D. G. Sampath RANASINGHE,01 SEP 1988,SRI,2,,Diyagama (SRI),03 DEC 2015,1041,men_JT,2015,https://worldathletics.org/athletes/athlete=14550090
25,75.70,,Ayoub ARAKHI,23 MAY 1982,IRI,1,,Shiraz (IRI),03 SEP 2015,1040,men_JT,2015,https://worldathletics.org/athletes/athlete=14198558
26,75.54,,Takuma NAKANISHI,08 APR 1994,JPN,1q,,Osaka (JPN),13 SEP 2015,1038,men_JT,2015,https://worldathletics.org/athletes/athlete=14698125
27,75.36,,Kohei HASEGAWA,01 JAN 1990,JPN,4,,Hiroshima (JPN),19 APR 2015,1035,men_JT,2015,https://worldathletics.org/athletes/athlete=14433389
27,75.36,,Sang-jin JUNG,16 APR 1984,KOR,1,,Mungyeong (KOR),29 JUN 2015,1035,men_JT,2015,https://worldathletics.org/athletes/athlete=14210124
29,75.29,,Takuto KOMINAMI,26 JUL 1995,JPN,3,,Wakayama (JPN),05 OCT 2015,1034,men_JT,2015,https://worldathletics.org/athletes/athlete=14657572
30,75.27,,Ye-ram KIM,02 MAR 1994,KOR,2,,Mungyeong (KOR),29 JUN 2015,1034,men_JT,2015,https://worldathletics.org/athletes/athlete=14524917
31,75.18,,Vipin KASANA,04 AUG 1989,IND,3,,Thiruvanthapuram (IND),12 FEB 2015,1033,men_JT,2015,https://worldathletics.org/athletes/athlete=14198006
31,75.18,,Peerachet JANTRA,09 SEP 1990,THA,1,,Singapore (SGP),11 JUN 2015,1033,men_JT,2015,https://worldathletics.org/athletes/athlete=14412837
33,75.14,,Samarjeet SINGH,07 NOV 1988,IND,2,,Kolkata (IND),17 SEP 2015,1032,men_JT,2015,https://worldathletics.org/athletes/athlete=14198431
34,75.03,,Taisei AIBARA,18 AUG 1995,JPN,2,,Yokohama (JPN),15 MAY 2015,1031,men_JT,2015,https://worldathletics.org/athletes/athlete=14608107
35,74.99,,Sheng DENG,14 NOV 1992,CHN,9,,"National Stadium, Beijing (CHN)",20 MAY 2015,1030,men_JT,2015,https://worldathletics.org/athletes/athlete=14488651
36,74.84,,Tomoya ERA,19 JUN 1993,JPN,3,,Yokohama (JPN),15 MAY 2015,1028,men_JT,2015,https://worldathletics.org/athletes/athlete=14646371
37,74.74,,Jiabo XIANG,15 AUG 1997,CHN,1,,Fuzhou (CHN),23 OCT 2015,1026,men_JT,2015,https://worldathletics.org/athletes/athlete=14638601
38,74.55,,Fumitaka SAITO,10 FEB 1993,JPN,3,,Gifu (JPN),27 SEP 2015,1024,men_JT,2015,https://worldathletics.org/athletes/athlete=14444418
39,74.47,,Jianjun SUN,09 JUN 1991,CHN,1f2,,Chengdu (CHN),04 APR 2015,1023,men_JT,2015,https://worldathletics.org/athletes/athlete=14941081
40,74.42,,Kenji OGURA,08 JUN 1995,JPN,2,,Osaka (JPN),13 SEP 2015,1022,men_JT,2015,https://worldathletics.org/athletes/athlete=14608109
41,74.41,,Chia-Ho KU,24 SEP 1994,TPE,3,,Taipei City (TPE),06 MAY 2015,1022,men_JT,2015,https://worldathletics.org/athletes/athlete=14551981
42,74.39,,Kosei MATSUTANI,03 MAY 1993,JPN,1,,Kitakyushu (JPN),28 MAR 2015,1021,men_JT,2015,https://worldathletics.org/athletes/athlete=14547866
43,74.10,,Ravinder SINGH KHARIA,19 MAR 1986,IND,4,,Thiruvanthapuram (IND),12 FEB 2015,1017,men_JT,2015,https://worldathletics.org/athletes/athlete=14411596
44,73.80,,Homare MORI,08 AUG 1994,JPN,6,,Hiroshima (JPN),19 APR 2015,1013,men_JT,2015,https://worldathletics.org/athletes/athlete=14642856
45,73.79,,Bin SONG,30 SEP 1990,CHN,3f1,,Chengdu (CHN),31 MAR 2015,1013,men_JT,2015,https://worldathletics.org/athletes/athlete=14334263
46,73.68,,Xingyu JIANG,16 MAR 1987,CHN,4f1,,Chengdu (CHN),31 MAR 2015,1011,men_JT,2015,https://worldathletics.org/athletes/athlete=14172350
47,73.50,,Wujun JIANG,28 NOV 1994,CHN,1f2,,Chengdu (CHN),31 MAR 2015,1009,men_JT,2015,https://worldathletics.org/athletes/athlete=14585423
48,73.49,,Amrinder SINGH,15 AUG 1991,IND,4,,Kolkata (IND),17 SEP 2015,1009,men_JT,2015,https://worldathletics.org/athletes/india/amrinder-singh-014522481
49,72.92,,Amit MAJUMDAR,04 MAY 1987,IND,6,,Thiruvanthapuram (IND),12 FEB 2015,1001,men_JT,2015,https://worldathletics.org/athletes/athlete=14333796
50,72.61,,Naoya IMADA,22 MAY 1990,JPN,4,,Wakayama (JPN),05 OCT 2015,996,men_JT,2015,https://worldathletics.org/athletes/athlete=14423312
51,72.52,,Chao ZHOU,26 AUG 1996,CHN,2,,Fuzhou (CHN),23 OCT 2015,995,men_JT,2015,https://worldathletics.org/athletes/athlete=14638582
52,72.25,,Chengh-Hung CHUNG,17 JAN 1995,TPE,4,,Kaohsiung (TPE),18 OCT 2015,991,men_JT,2015,https://worldathletics.org/athletes/chinese-taipei/chengh-hung-chung-14228737
53,71.89,,Song DING,20 NOV 1996,CHN,5f1,,Chengdu (CHN),31 MAR 2015,986,men_JT,2015,https://worldathletics.org/athletes/athlete=14585460
54,71.82,,Ken ARAI,22 DEC 1981,JPN,1,,Kumagaya (JPN),16 MAY 2015,985,men_JT,2015,https://worldathletics.org/athletes/athlete=14202503
55,71.66,,Hikaru TAKAHASHI,28 AUG 1993,JPN,7,,Wakayama (JPN),05 OCT 2015,983,men_JT,2015,https://worldathletics.org/athletes/athlete=14649190
56,71.50,,Hailong HU,26 AUG 1988,CHN,4,,Suzhou (CHN),23 SEP 2015,980,men_JT,2015,https://worldathletics.org/athletes/athlete=14172458
57,71.47,,Kazunori SEKI,13 JUN 1994,JPN,5,,Yokohama (JPN),15 MAY 2015,980,men_JT,2015,https://worldathletics.org/athletes/athlete=14703263
58,71.17,,Zexuan LONG,08 SEP 1994,CHN,6,,Suzhou (CHN),23 SEP 2015,976,men_JT,2015,https://worldathletics.org/athletes/athlete=14579679
59,71.13,,Takashi MINAMI,07 AUG 1992,JPN,11,,Nagoya (JPN),28 JUN 2015,975,men_JT,2015,https://worldathletics.org/athletes/athlete=14649189
60,71.09,,Krishan Nand TRIPATHI,17 JUL 1989,IND,2,,Chennai (IND),11 JUL 2015,975,men_JT,2015,https://worldathletics.org/athletes/athlete=14334446
61,71.03,,Yasuo IKEDA,28 JUL 1977,JPN,7,,Hiroshima (JPN),19 APR 2015,974,men_JT,2015,https://worldathletics.org/athletes/athlete=14203285
61,71.03,,Gyanesh PATHAK,10 JUL 1995,IND,2q1,,Patiala (IND),31 DEC 2015,974,men_JT,2015,https://worldathletics.org/athletes/athlete=14672705
63,71.00,,Vikas BISHNOI,15 JUL 1996,IND,1,,Ranchi (IND),23 NOV 2015,973,men_JT,2015,https://worldathletics.org/athletes/athlete=14722565
64,70.96,,Hutsadin RODMANEE,13 JUL 1988,THA,2,,Singapore (SGP),11 JUN 2015,973,men_JT,2015,https://worldathletics.org/athletes/athlete=14439631
65,70.88,,Katsuya NAKAMURA,14 DEC 1995,JPN,8,,Wakayama (JPN),05 OCT 2015,972,men_JT,2015,https://worldathletics.org/athletes/athlete=14707927
66,70.73,,Yuhei MURASAWA,30 APR 1996,JPN,8,,Osaka (JPN),13 SEP 2015,970,men_JT,2015,https://worldathletics.org/athletes/athlete=14671497
67,70.67,,Masaaki MICHIUE,17 DEC 1994,JPN,9,,Osaka (JPN),13 SEP 2015,969,men_JT,2015,https://worldathletics.org/athletes/athlete=14707926
68,70.49,,Peng JIANG,12 AUG 1994,CHN,4,,Taiyuan (CHN),13 MAY 2015,966,men_JT,2015,https://worldathletics.org/athletes/athlete=14482252
69,70.46,,Arshad NADEEM,02 JAN 1997,PAK,1,,Islamabad (PAK),03 APR 2015,966,men_JT,2015,https://worldathletics.org/athletes/athlete=14698105
70,70.43,,Ajay KUMAR,01 NOV 1993,IND,3,,Chennai (IND),11 JUL 2015,965,men_JT,2015,https://worldathletics.org/athletes/athlete=14670839
71,70.25,,Cheng-Yu LI,28 SEP 1994,TPE,3,,Taipei City (TPE),16 MAY 2015,963,men_JT,2015,https://worldathletics.org/athletes/chinese-taipei/cheng-yu-li-014498519
72,70.24,,Junya SADOU,17 JAN 1997,JPN,6q,,Osaka (JPN),13 SEP 2015,963,men_JT,2015,https://worldathletics.org/athletes/athlete=14803200
73,70.18,,You-il BAE,16 JUN 1994,KOR,4,,Mungyeong (KOR),29 JUN 2015,962,men_JT,2015,https://worldathletics.org/athletes/athlete=14472170
74,70.17,,Ivan ZAYTSEV,11 NOV 1988,UZB,9,,Riga (LAT),28 MAY 2015,962,men_JT,2015,https://worldathletics.org/athletes/athlete=14255991
75,69.85,,Mayank SHARMA,20 DEC 1995,IND,2,,Ranchi (IND),23 NOV 2015,957,men_JT,2015,https://worldathletics.org/athletes/athlete=14670470
76,69.82,,Yibing WU,12 JAN 1997,CHN,1f2,,Jinan (CHN),01 MAY 2015,957,men_JT,2015,https://worldathletics.org/athletes/athlete=14638602
77,69.81,,Masahiro HATTORI,27 JUL 1994,JPN,6,,Yokohama (JPN),15 MAY 2015,956,men_JT,2015,https://worldathletics.org/athletes/japan/masahiro-hattori-14663973
78,69.73,,Dinesh KUMARR RAO,07 FEB 1988,IND,5,,Kolkata (IND),17 SEP 2015,955,men_JT,2015,https://worldathletics.org/athletes/india/dinesh-kumarr-rao-14722563
79,69.71,,Vipin PANWAR,09 NOV 1990,IND,1,,Thiruvanthapuram (IND),10 SEP 2015,955,men_JT,2015,https://worldathletics.org/athletes/athlete=14409560
80,69.68,,Kenji MARITANI,25 JUL 1991,JPN,5,,Hiratsuka (JPN),12 JUN 2015,955,men_JT,2015,https://worldathletics.org/athletes/athlete=14428701
81,69.62,,Koji OKUMURA,13 AUG 1983,JPN,6,,Gifu (JPN),27 SEP 2015,954,men_JT,2015,https://worldathletics.org/athletes/japan/koji-okumura-14205267
82,69.56,,Parwinder SINGH,,IND,3q1,,Patiala (IND),31 DEC 2015,953,men_JT,2015,https://worldathletics.org/athletes/india/parwinder-singh-14735646
83,69.49,,Yuichiro ONISHI,21 DEC 1989,JPN,1,,Marugame (JPN),24 OCT 2015,952,men_JT,2015,https://worldathletics.org/athletes/athlete=14521617
84,69.40,,Yuto KURI,09 DEC 1996,JPN,7,,Yokohama (JPN),15 MAY 2015,951,men_JT,2015,https://worldathletics.org/athletes/athlete=14671496
84,69.40,,Virender KUMAR,02 MAY 1990,IND,6,,Hyderabad (IND),23 JUL 2015,951,men_JT,2015,https://worldathletics.org/athletes/athlete=14650037
86,69.39,,Yashjeet SINGH,,IND,2,,Thiruvanthapuram (IND),10 SEP 2015,951,men_JT,2015,https://worldathletics.org/athletes/india/yashjeet-singh-14498097
87,69.38,,Altaf Hussain SHAH,24 FEB 1991,PAK,9q2,,"Main Stadium, Gwangju (KOR)",08 JUL 2015,950,men_JT,2015,https://worldathletics.org/athletes/pakistan/altaf-hussain-shah-14594558
88,69.30,,Ashish SINGH,29 NOV 1994,IND,1,,Moodbidri (IND),18 JAN 2015,949,men_JT,2015,https://worldathletics.org/athletes/athlete=14681213
88,69.30,,Jasnoor SINGH,15 JAN 1994,IND,2,,Moodbidri (IND),18 JAN 2015,949,men_JT,2015,https://worldathletics.org/athletes/athlete=14681214
90,69.27,,Jiajie XU,08 OCT 1997,CHN,3,,Fuzhou (CHN),23 OCT 2015,949,men_JT,2015,https://worldathletics.org/athletes/athlete=14601806
91,69.21,,Agustinus MAHUSE,01 AUG 1986,INA,1,,Surakarta (INA),20 MAY 2015,948,men_JT,2015,https://worldathletics.org/athletes/indonesia/agustinus-mahuse-014483485
92,69.20,,Bangli CHEN,20 JAN 1994,CHN,2f2,,Jinan (CHN),01 MAY 2015,948,men_JT,2015,https://worldathletics.org/athletes/athlete=14430130
92,69.20,,Omid TAJI,13 AUG 1991,IRI,2,,Tehran (IRI),10 AUG 2015,948,men_JT,2015,https://worldathletics.org/athletes/athlete=14376799
94,69.16,,Parvinder KUMAR,08 MAR 1995,IND,3,,Moodbidri (IND),18 JAN 2015,947,men_JT,2015,https://worldathletics.org/athletes/athlete=14538354
95,69.14,,Muhammad SANAULLAH,,PAK,2,,Islamabad (PAK),03 APR 2015,947,men_JT,2015,https://worldathletics.org/athletes/athlete=14497844
96,69.04,,Mohamed IBRAHIM KAIDA,21 MAR 1992,QAT,2,,Manama (BRN),26 APR 2015,946,men_JT,2015,https://worldathletics.org/athletes/athlete=14445114
97,69.02,,Yuta SAKIYAMA,05 APR 1996,JPN,14,,Nagoya (JPN),28 JUN 2015,945,men_JT,2015,https://worldathletics.org/athletes/athlete=14703266
98,68.98,,Tatsuya MINE,02 FEB 1992,JPN,7,,Gifu (JPN),27 SEP 2015,945,men_JT,2015,https://worldathletics.org/athletes/japan/tatsuya-mine-14560356
99,68.88,,Yoshihiro NAKAJIMA,12 MAR 1993,JPN,15,,Nagoya (JPN),28 JUN 2015,943,men_JT,2015,https://worldathletics.org/athletes/athlete=14444416
100,68.75,,Zhenhua SUN,14 JUL 1991,CHN,6f1,,Chengdu (CHN),31 MAR 2015,941,men_JT,2015,https://worldathletics.org/athletes/pr-of-china/zhenhua-sun-14638579
101,68.62,,Xiaodong GUO,08 NOV 1992,CHN,4,,Beijing (CHN),29 JUN 2015,940,men_JT,2015,https://worldathletics.org/athletes/athlete=14430425
102,68.56,,Sarabjeet SINGH,03 SEP 1994,IND,4,,Moodbidri (IND),18 JAN 2015,939,men_JT,2015,https://worldathletics.org/athletes/india/sarabjeet-singh-14672704
103,68.52,,Sandeep KUMAR,1995,IND,4q1,,Patiala (IND),31 DEC 2015,938,men_JT,2015,https://worldathletics.org/athletes/india/sandeep-kumar-14675326
104,68.40,,Qiang ZHI,20 FEB 1994,CHN,5f2,,Chengdu (CHN),04 APR 2015,936,men_JT,2015,https://worldathletics.org/athletes/athlete=14482057
105,68.36,,Yuchen LIU,23 JUN 1991,CHN,3f2,,Jinan (CHN),01 MAY 2015,936,men_JT,2015,https://worldathletics.org/athletes/athlete=14644718
106,68.24,,Ravinder SINGH,,IND,1,,Bhopal (IND),07 AUG 2015,934,men_JT,2015,https://worldathletics.org/athletes/india/ravinder-singh-14545195
107,68.13,,Zhengju LIU,25 MAR 1990,CHN,8f1,,Jinan (CHN),01 MAY 2015,933,men_JT,2015,https://worldathletics.org/athletes/pr-of-china/zhengju-liu-14941067
108,68.04,,Sadegh KHADEMI,01 OCT 1991,IRI,2,,Shiraz (IRI),03 SEP 2015,931,men_JT,2015,https://worldathletics.org/athletes/athlete=14383841
109,68.02,,Takamasa YAMASE,21 NOV 1991,JPN,12q,,Osaka (JPN),13 SEP 2015,931,men_JT,2015,https://worldathletics.org/athletes/athlete=14722771
110,67.93,,Hoai Van NGUYEN,23 SEP 1993,VIE,1,,Ho Chi-Minh (VIE),13 OCT 2015,930,men_JT,2015,https://worldathletics.org/athletes/athlete=14434197
111,67.91,,Qinghao CENG,10 SEP 1992,CHN,5f2,,Chengdu (CHN),31 MAR 2015,930,men_JT,2015,https://worldathletics.org/athletes/pr-of-china/qinghao-ceng-14439866
111,67.91,,Shoya SANADA,1995,JPN,8,,Yokohama (JPN),15 MAY 2015,930,men_JT,2015,https://worldathletics.org/athletes/japan/shoya-sanada-14703264
113,67.86,,Kazuyoshi KUWADA,23 JUL 1984,JPN,1,,Okayama (JPN),24 OCT 2015,929,men_JT,2015,https://worldathletics.org/athletes/athlete=14563753
114,67.85,,Kota TOMIYASU,25 APR 1994,JPN,16,,Nagoya (JPN),28 JUN 2015,929,men_JT,2015,https://worldathletics.org/athletes/japan/kota-tomiyasu-14712876
115,67.64,,Ali Essa ABDELGHANI,06 MAY 1995,KSA,1,,Qatif (KSA),23 OCT 2015,926,men_JT,2015,https://worldathletics.org/athletes/athlete=14552087
116,67.61,,Gaurav YADAV,12 OCT 1997,IND,3,,Ranchi (IND),23 NOV 2015,925,men_JT,2015,https://worldathletics.org/athletes/athlete=14717103
117,67.60,,Akihisa SHIMIZU,,JPN,9,,Yokohama (JPN),15 MAY 2015,925,men_JT,2015,https://worldathletics.org/athletes/japan/akihisa-shimizu-14703265
117,67.60,,Ryo FUJIGAKI,10 APR 1995,JPN,1,,Ichinomiya (JPN),31 OCT 2015,925,men_JT,2015,https://worldathletics.org/athletes/athlete=14733537
119,67.55,,Ammar Ali MAKKI,01 JUL 1981,IRQ,4,,Manama (BRN),26 APR 2015,924,men_JT,2015,https://worldathletics.org/athletes/athlete=14199142
120,67.51,,Zhao BIAN,06 JAN 1991,CHN,7f1,,Chengdu (CHN),04 APR 2015,924,men_JT,2015,https://worldathletics.org/athletes/pr-of-china/zhao-bian-14471434
121,67.43,,Jen-Wei TSAI,20 JUN 1997,TPE,1,,Taipei City (TPE),20 MAR 2015,923,men_JT,2015,https://worldathletics.org/athletes/athlete=14603287
121,67.43,,Arvind KUMAR PATEL,01 SEP 1995,IND,10q1,,Kolkata (IND),16 SEP 2015,923,men_JT,2015,https://worldathletics.org/athletes/athlete=14670469
123,67.30,,Kennosuke SOUGAWA,12 JUL 1994,JPN,17,,Wakayama (JPN),05 OCT 2015,921,men_JT,2015,https://worldathletics.org/athletes/athlete=14727949
124,67.27,,Rajmant YADAV,,IND,3,,Thiruvanthapuram (IND),10 SEP 2015,920,men_JT,2015,https://worldathletics.org/athletes/athlete=14722568
125,67.25,,Truong Giang NGUYEN,29 NOV 1992,VIE,2,,Ho Chi-Minh (VIE),13 OCT 2015,920,men_JT,2015,https://worldathletics.org/athletes/athlete=14256348
126,67.22,,Sachin PANWAR,15 JUL 1985,IND,4,,Thiruvanthapuram (IND),10 SEP 2015,920,men_JT,2015,https://worldathletics.org/athletes/athlete=14198174
127,67.21,,Wei-Jen WANG,27 JAN 1995,TPE,6,,Kaohsiung (TPE),18 OCT 2015,920,men_JT,2015,https://worldathletics.org/athletes/chinese-taipei/wei-jen-wang-14747591
128,67.14,,Shui-Chang HSU,08 MAY 1995,TPE,6,,Taipei City (TPE),17 MAR 2015,919,men_JT,2015,https://worldathletics.org/athletes/athlete=14591665
129,67.13,,Jun KOBAYASHI,1993,JPN,14q,,Osaka (JPN),13 SEP 2015,918,men_JT,2015,https://worldathletics.org/athletes/japan/jun-kobayashi-14663970
130,67.12,,Abhishek DRALL,11 MAY 1998,IND,3,,Hyderabad (IND),07 AUG 2015,918,men_JT,2015,https://worldathletics.org/athletes/athlete=14643498
130,67.12,,Ryota NAKAJIMA,06 APR 1982,JPN,9,,Gifu (JPN),27 SEP 2015,918,men_JT,2015,https://worldathletics.org/athletes/japan/ryota-nakajima-14204849
132,67.04,,Phalanuphat NONTHUCH,09 FEB 1987,THA,3,,Kuala Lumpur (MAS),27 MAR 2015,917,men_JT,2015,https://worldathletics.org/athletes/athlete=14412835
133,66.98,,Chaoping XU,21 JUN 1987,CHN,6f2,,Chengdu (CHN),31 MAR 2015,916,men_JT,2015,https://worldathletics.org/athletes/athlete=14170984
134,66.95,,Satendra KUMAR,19 JUL 1995,IND,5,,Moodbidri (IND),18 JAN 2015,916,men_JT,2015,https://worldathletics.org/athletes/athlete=14550845
135,66.88,,Dianpei QIN,02 NOV 1993,CHN,8f2,,Chengdu (CHN),31 MAR 2015,915,men_JT,2015,https://worldathletics.org/athletes/athlete=14579680
136,66.84,,Suraj SINGH,,IND,6,,Moodbidri (IND),18 JAN 2015,914,men_JT,2015,https://worldathletics.org/athletes/india/suraj-singh-14681216
137,66.67,,Karrar Raad MEHDI,26 APR 1991,IRQ,5,,Manama (BRN),26 APR 2015,912,men_JT,2015,https://worldathletics.org/athletes/athlete=14433919
138,66.63,,Gaurav NEHRA,26 MAR 1991,IND,3,,Bhopal (IND),07 AUG 2015,911,men_JT,2015,https://worldathletics.org/athletes/athlete=14447591
139,66.59,,Tao DING,18 JUL 1994,CHN,9f2,,Chengdu (CHN),31 MAR 2015,911,men_JT,2015,https://worldathletics.org/athletes/pr-of-china/tao-ding-14579678
140,66.54,,Krishna KUMAR,13 MAY 1991,IND,9,,Thiruvanthapuram (IND),12 FEB 2015,910,men_JT,2015,https://worldathletics.org/athletes/india/krishna-kumar-14422687
141,66.53,,Jitender SINGH,05 APR 1991,IND,4,,Bhopal (IND),07 AUG 2015,910,men_JT,2015,https://worldathletics.org/athletes/athlete=14447590
142,66.46,,Ashutosh KUMAR,20 FEB 1992,IND,10,,Thiruvanthapuram (IND),12 FEB 2015,909,men_JT,2015,https://worldathletics.org/athletes/india/ashutosh-kumar-14447594
143,66.41,,Jinlin SHEN,07 OCT 1994,CHN,8f1,,Chengdu (CHN),31 MAR 2015,908,men_JT,2015,https://worldathletics.org/athletes/athlete=14502028
144,66.39,,Changlong SUN,22 NOV 1990,CHN,8,,Taiyuan (CHN),13 MAY 2015,908,men_JT,2015,https://worldathletics.org/athletes/athlete=14171494
145,66.38,,Akito ARAGAKI,28 JUL 1991,JPN,11,,Gifu (JPN),27 SEP 2015,908,men_JT,2015,https://worldathletics.org/athletes/athlete=14727516
146,66.25,,R.P. LAKSHAN,,SRI,3,,Diyagama (SRI),14 NOV 2015,906,men_JT,2015,https://worldathletics.org/athletes/sri-lanka/rp-lakshan-14671061
147,66.18,,Li CHEN,04 JAN 1997,CHN,8f2,,Chengdu (CHN),04 APR 2015,905,men_JT,2015,https://worldathletics.org/athletes/athlete=14638603
147,66.18,,Takashi SATO,06 SEP 1994,JPN,1,,Kobe (JPN),25 APR 2015,905,men_JT,2015,https://worldathletics.org/athletes/japan/takashi-sato-14699210
149,66.07,,Li DAI,20 MAY 1991,CHN,8f1,,Chengdu (CHN),04 APR 2015,903,men_JT,2015,https://worldathletics.org/athletes/athlete=14430424
150,66.05,,Jitendra KUMAR,09 SEP 1994,IND,15q1,,Kolkata (IND),16 SEP 2015,903,men_JT,2015,https://worldathletics.org/athletes/india/jitendra-kumar-14722566
151,66.01,,Masayuki OSADA,,JPN,16q,,Osaka (JPN),13 SEP 2015,903,men_JT,2015,https://worldathletics.org/athletes/japan/masayuki-osada-14707928
152,65.96,,Yuki KOIDE,1992,JPN,13,,Gifu (JPN),27 SEP 2015,902,men_JT,2015,https://worldathletics.org/athletes/japan/yuki-koide-14663972
153,65.90,,Chung-Hsun LI,,TPE,7,,Kaohsiung (TPE),18 OCT 2015,901,men_JT,2015,https://worldathletics.org/athletes/chinese-taipei/chung-hsun-li-14943234
154,65.88,,Naveen KUMAR,10 JUL 1994,IND,6q1,,Patiala (IND),31 DEC 2015,901,men_JT,2015,https://worldathletics.org/athletes/athlete=14447222
155,65.76,,Shuaijie JIANG,18 MAR 1997,CHN,5,,Fuzhou (CHN),23 OCT 2015,899,men_JT,2015,https://worldathletics.org/athletes/athlete=14754430
156,65.73,,Teruyuki TAKENAGA,01 MAR 1988,JPN,14,,Gifu (JPN),27 SEP 2015,899,men_JT,2015,https://worldathletics.org/athletes/japan/teruyuki-takenaga-14668547
157,65.71,,Wei-Hsiang CHAO,,TPE,1,,Kaohsiung (TPE),27 FEB 2015,898,men_JT,2015,https://worldathletics.org/athletes/chinese-taipei/wei-hsiang-chao-14670016
158,65.64,,Cong HE,28 JAN 1996,CHN,6,,Fuzhou (CHN),23 OCT 2015,897,men_JT,2015,https://worldathletics.org/athletes/pr-of-china/cong-he-14787363
159,65.61,,Yasir ALI,,PAK,4,,Islamabad (PAK),03 APR 2015,897,men_JT,2015,https://worldathletics.org/athletes/pakistan/yasir-ali-14698106
160,65.59,,Zigang LI,22 FEB 1996,CHN,12f2,,Chengdu (CHN),31 MAR 2015,897,men_JT,2015,https://worldathletics.org/athletes/athlete=14694423
