Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
15,50.29,,Cong Lich QUACH,27 AUG 1993,VIE,2,,Singapore (SGP),10 JUN 2015,1115,men_400h,2015,https://worldathletics.org/athletes/athlete=14543357
17,50.35,,M. RAMACHANDRAN,29 DEC 1991,IND,2,,Mangalore (IND),02 MAY 2015,1113,men_400h,2015,https://worldathletics.org/athletes/athlete=14583848
18,50.41,,Atsushi YAMADA,03 JUL 1991,JPN,3h2,,Nagoya (JPN),27 JUN 2015,1110,men_400h,2015,https://worldathletics.org/athletes/athlete=14388873
19,50.50,,Akihiko NAKAMURA,23 OCT 1990,JPN,4f3,,Fukuroi (JPN),03 MAY 2015,1105,men_400h,2015,https://worldathletics.org/athletes/athlete=14204865
20,50.55,,Jithin PAUL,13 MAR 1990,IND,1,,Chennai (IND),11 JUL 2015,1103,men_400h,2015,https://worldathletics.org/athletes/athlete=14198181
20,50.55,,Naoya NAKANO,03 JUL 1994,JPN,4,,Osaka (JPN),13 SEP 2015,1103,men_400h,2015,https://worldathletics.org/athletes/athlete=14547888
22,50.57,,Takahiro MATSUMOTO,19 SEP 1994,JPN,1,,Yokohama (JPN),17 MAY 2015,1102,men_400h,2015,https://worldathletics.org/athletes/athlete=14479838
23,50.65,,Masayuki OBAYASHI,06 FEB 1996,JPN,5,,Wakayama (JPN),05 OCT 2015,1098,men_400h,2015,https://worldathletics.org/athletes/athlete=14707893
24,50.68,,V. Sabu VISHNU,19 JAN 1993,IND,2,,Hyderabad (IND),21 JUL 2015,1096,men_400h,2015,https://worldathletics.org/athletes/india/v-sabu-vishnu-14497941
24,50.68,,Zhizhun XUN,12 APR 1992,CHN,2,,Suzhou (CHN),24 SEP 2015,1096,men_400h,2015,https://worldathletics.org/athletes/athlete=14553646
26,50.70,,Yudai NAKAYAMA,16 OCT 1991,JPN,,,Osaka (JPN),11 JUL 2015,1095,men_400h,2015,https://worldathletics.org/athletes/athlete=14668542
27,50.76,,Dmitriy KOBLOV,30 NOV 1992,KAZ,1,,Almaty (KAZ),15 JUN 2015,1092,men_400h,2015,https://worldathletics.org/athletes/athlete=14375718
28,50.79,,Mizuki ENDO,27 MAY 1992,JPN,1,,Maebashi (JPN),05 JUL 2015,1091,men_400h,2015,https://worldathletics.org/athletes/japan/mizuki-endo-14752703
29,50.81,,Jasem Walied AL MAS,05 FEB 1990,KUW,3h1,,Wuhan (CHN),04 JUN 2015,1090,men_400h,2015,https://worldathletics.org/athletes/athlete=14210813
29,50.81,,Iori HASHIMOTO,1993,JPN,1,,Okinawa (JPN),22 AUG 2015,1090,men_400h,2015,https://worldathletics.org/athletes/athlete=14707895
29,50.81,,Tomoharu KANO,08 APR 1989,JPN,1,,Fukushima (JPN),17 OCT 2015,1090,men_400h,2015,https://worldathletics.org/athletes/athlete=14329577
32,50.82,,Kei MAENO,10 MAY 1991,JPN,2h3,,Nagoya (JPN),27 JUN 2015,1089,men_400h,2015,https://worldathletics.org/athletes/athlete=14523585
33,50.85,,Seiya KATO,22 NOV 1992,JPN,7,,Gifu (JPN),26 SEP 2015,1088,men_400h,2015,https://worldathletics.org/athletes/athlete=14375730
34,50.86,,Naohiro KAWAKITA,10 JUL 1980,JPN,4h2,,Nagoya (JPN),27 JUN 2015,1088,men_400h,2015,https://worldathletics.org/athletes/athlete=14203807
34,50.86,,Kakeru INOUE,19 MAR 1996,JPN,5,,Osaka (JPN),13 SEP 2015,1088,men_400h,2015,https://worldathletics.org/athletes/athlete=14707894
34,50.86,,Masaki TOYODA,17 JAN 1998,JPN,1,,Wakayama (JPN),03 OCT 2015,1088,men_400h,2015,https://worldathletics.org/athletes/athlete=14714391
37,50.88,,Takatoshi ABE,12 NOV 1991,JPN,7,,"Todoroki Stadium, Kawasaki (JPN)",10 MAY 2015,1087,men_400h,2015,https://worldathletics.org/athletes/athlete=14334345
38,50.94,,Ryo KAJIKI,08 DEC 1995,JPN,1sf1,,Hiratsuka (JPN),13 JUN 2015,1084,men_400h,2015,https://worldathletics.org/athletes/athlete=14703201
39,50.95,,Ryosuke HAMAI,17 AUG 1994,JPN,3f1,,Tokyo (JPN),26 JUL 2015,1083,men_400h,2015,https://worldathletics.org/athletes/athlete=14703204
40,50.98,,Yusuke ISHIDA,25 MAY 1995,JPN,2,,Yokohama (JPN),17 MAY 2015,1082,men_400h,2015,https://worldathletics.org/athletes/athlete=14703200
41,50.99,,Junqi CAI,11 MAR 1996,CHN,3,,Suzhou (CHN),24 SEP 2015,1081,men_400h,2015,https://worldathletics.org/athletes/athlete=14647980
42,51.02,,Kotaro MIYAO,12 JUL 1991,JPN,4h3,,Nagoya (JPN),27 JUN 2015,1080,men_400h,2015,https://worldathletics.org/athletes/athlete=14523584
42,51.02,,Mitsuru SUGAI,07 JAN 1994,JPN,6,,Osaka (JPN),13 SEP 2015,1080,men_400h,2015,https://worldathletics.org/athletes/athlete=14591164
44,51.03,,Dae-hong KIM,17 OCT 1990,KOR,1,,Mungyeong (KOR),28 JUN 2015,1079,men_400h,2015,https://worldathletics.org/athletes/athlete=14334592
44,51.03,,Noriyuki IDEURA,29 OCT 1987,JPN,8,,Gifu (JPN),26 SEP 2015,1079,men_400h,2015,https://worldathletics.org/athletes/athlete=14203577
44,51.03,,Tae-hoon PARK,14 NOV 1991,KOR,1,,Gangneung (KOR),19 OCT 2015,1079,men_400h,2015,https://worldathletics.org/athletes/athlete=14383725
47,51.04,,Ke CHEN,14 SEP 1989,CHN,1,,Taiyuan (CHN),12 MAY 2015,1079,men_400h,2015,https://worldathletics.org/athletes/athlete=14426613
47,51.04,,Go YOSHII,,JPN,1,,Utsunomiya (JPN),31 MAY 2015,1079,men_400h,2015,https://worldathletics.org/athletes/japan/go-yoshii-14707890
49,51.07,,Riei KUBO,26 MAY 1992,JPN,1,,Osaka (JPN),17 MAY 2015,1077,men_400h,2015,https://worldathletics.org/athletes/japan/riei-kubo-14707892
50,51.08,,Haydar Ali AL JOMAA,20 FEB 1992,KSA,3h1,,Manama (BRN),26 APR 2015,1077,men_400h,2015,https://worldathletics.org/athletes/athlete=14497688
51,51.11,,Kohei UENO,13 JUL 1994,JPN,4sf1,,Hiratsuka (JPN),13 JUN 2015,1075,men_400h,2015,https://worldathletics.org/athletes/athlete=14707889
52,51.12,,Seung-yun LEE,28 FEB 1989,KOR,2,,Gangneung (KOR),19 OCT 2015,1075,men_400h,2015,https://worldathletics.org/athletes/athlete=14370296
53,51.13,,Ka Chun CHAN,09 DEC 1989,HKG,4h2,,Wuhan (CHN),04 JUN 2015,1074,men_400h,2015,https://worldathletics.org/athletes/athlete=14497746
53,51.13,,Haruki MAEYAMA,12 DEC 1996,JPN,2f2,,Tokyo (JPN),26 JUL 2015,1074,men_400h,2015,https://worldathletics.org/athletes/athlete=14703147
55,51.14,,Dharun AYYASAMY,31 DEC 1996,IND,3,,Mangalore (IND),02 MAY 2015,1074,men_400h,2015,https://worldathletics.org/athletes/athlete=14613882
56,51.17,,Sehyun HAN,28 JUL 1994,KOR,2,,Mungyeong (KOR),28 JUN 2015,1072,men_400h,2015,https://worldathletics.org/athletes/athlete=14478709
57,51.24,,Ji-yong JANG,14 APR 1992,KOR,3,,Gangneung (KOR),19 OCT 2015,1069,men_400h,2015,https://worldathletics.org/athletes/athlete=14548307
58,51.26,,Tetsuya TATENO,05 AUG 1991,JPN,2,,Fukushima (JPN),17 OCT 2015,1068,men_400h,2015,https://worldathletics.org/athletes/athlete=14388874
59,51.27,,Gamal Abdelnasir ABUBAKER,01 JAN 1993,QAT,1,,Qatif (KSA),24 OCT 2015,1068,men_400h,2015,https://worldathletics.org/athletes/athlete=14493456
60,51.32,,Debin GONG,09 SEP 1997,CHN,1h6,,Beijing (CHN),27 JUN 2015,1065,men_400h,2015,https://worldathletics.org/athletes/athlete=14714459
61,51.35,,Yusuke SAKANASHI,26 APR 1995,JPN,2h3,,Yokohama (JPN),16 MAY 2015,1064,men_400h,2015,https://worldathletics.org/athletes/athlete=14608098
61,51.35,,Viktor LEPTIKOV,02 JUL 1987,KAZ,1,,Almaty (KAZ),25 JUL 2015,1064,men_400h,2015,https://worldathletics.org/athletes/athlete=14207218
63,51.36,,ANDRIAN,25 MAY 1991,INA,3,,Singapore (SGP),10 JUN 2015,1063,men_400h,2015,https://worldathletics.org/athletes/indonesia/andrian-14427088
64,51.38,,Xucong YANG,28 JUL 1995,CHN,2,,Taiyuan (CHN),12 MAY 2015,1062,men_400h,2015,https://worldathletics.org/athletes/athlete=14585330
65,51.39,,Yota SATO,1992,JPN,3sf1,,Yokohama (JPN),17 MAY 2015,1062,men_400h,2015,https://worldathletics.org/athletes/japan/yota-sato-14444399
65,51.39,,Zhilong LI,09 MAR 1988,CHN,4,,Suzhou (CHN),24 SEP 2015,1062,men_400h,2015,https://worldathletics.org/athletes/athlete=14370096
67,51.41,,Yoshiro WATANABE,07 JAN 1997,JPN,3h3,,Yokohama (JPN),16 MAY 2015,1061,men_400h,2015,https://worldathletics.org/athletes/athlete=14671468
68,51.45,,Ritsuki KUWATA,1993,JPN,4h3,,Yokohama (JPN),16 MAY 2015,1059,men_400h,2015,https://worldathletics.org/athletes/japan/ritsuki-kuwata-14703203
68,51.45,,Shota SHIMIZU,05 MAR 1994,JPN,4sf1,,Yokohama (JPN),17 MAY 2015,1059,men_400h,2015,https://worldathletics.org/athletes/athlete=14701415
70,51.46,,Yang WANG,20 SEP 1996,CHN,3,,Taiyuan (CHN),12 MAY 2015,1058,men_400h,2015,https://worldathletics.org/athletes/athlete=14585437
71,51.47,,Tatsuya HIROSE,13 OCT 1991,JPN,3h2,,Osaka (JPN),12 SEP 2015,1058,men_400h,2015,https://worldathletics.org/athletes/athlete=14589332
72,51.51,,Vijay SINGH MALIK,10 JAN 1993,IND,1,,Moodbidri (IND),17 JAN 2015,1056,men_400h,2015,https://worldathletics.org/athletes/athlete=14546734
72,51.51,,Igor KONDRATYEV,23 JAN 1991,KAZ,2,,Almaty (KAZ),25 JUL 2015,1056,men_400h,2015,https://worldathletics.org/athletes/athlete=14498427
74,51.53,,Hiroki MIYASAKI,1995,JPN,6sf1,,Hiratsuka (JPN),13 JUN 2015,1055,men_400h,2015,https://worldathletics.org/athletes/japan/hiroki-miyasaki-14707891
75,51.54,,Shuo SHANG,01 JUN 1995,CHN,2h2,,Suzhou (CHN),24 SEP 2015,1055,men_400h,2015,https://worldathletics.org/athletes/athlete=14663869
76,51.57,,Aravinda CHATHURANGA,19 MAY 1991,SRI,1,,Diyagama (SRI),26 JUL 2015,1053,men_400h,2015,https://worldathletics.org/athletes/athlete=14606671
77,51.59,,Tatsuhiro YAMAMOTO,23 APR 1997,JPN,2,,Wakayama (JPN),03 OCT 2015,1052,men_400h,2015,https://worldathletics.org/athletes/athlete=14719595
77,51.59,,Abdullah Rizqallah MULAHYI,11 JUN 1990,KSA,2,,Qatif (KSA),24 OCT 2015,1052,men_400h,2015,https://worldathletics.org/athletes/athlete=14445485
79,51.70,,Anthony Tyrell KURIKI,17 SEP 1996,JPN,4h1,,Nagoya (JPN),27 JUN 2015,1047,men_400h,2015,https://worldathletics.org/athletes/athlete=14671467
80,51.74,,Aquitto BINU,07 JAN 1991,IND,3,,Thiruvanthapuram (IND),12 FEB 2015,1045,men_400h,2015,https://worldathletics.org/athletes/athlete=14446594
81,51.78,,Xuan Cuong DAO,01 NOV 1989,VIE,4,,Singapore (SGP),10 JUN 2015,1043,men_400h,2015,https://worldathletics.org/athletes/vietnam/xuan-cuong-dao-14434090
82,51.81,,Yusuke NAKANISHI,10 OCT 1990,JPN,5h2,,Gifu (JPN),26 SEP 2015,1042,men_400h,2015,https://worldathletics.org/athletes/japan/yusuke-nakanishi-14727514
82,51.81,,Ryo YAMAMOTO,21 OCT 1995,JPN,1,,Osaka (JPN),23 OCT 2015,1042,men_400h,2015,https://worldathletics.org/athletes/athlete=14722750
84,51.82,,Haidar AL JUMAH,20 FEB 1992,KSA,5h2,,Wuhan (CHN),04 JUN 2015,1041,men_400h,2015,https://worldathletics.org/athletes/saudi-arabia/haidar-al-jumah-14427050
84,51.82,,Joseph BASTIN,15 JAN 1993,IND,4,,Hyderabad (IND),21 JUL 2015,1041,men_400h,2015,https://worldathletics.org/athletes/athlete=14447167
86,51.83,,K. M. N. J. GUNATHILAKE,01 OCT 1996,SRI,2,,Diyagama (SRI),26 JUL 2015,1041,men_400h,2015,https://worldathletics.org/athletes/sri-lanka/k-m-n-j-gunathilake-14498047
87,51.88,,Witthawat THUMCHA,25 JAN 1998,THA,5,,Singapore (SGP),10 JUN 2015,1038,men_400h,2015,https://worldathletics.org/athletes/athlete=14603267
88,51.92,,Chan-Woo SUH,02 FEB 1992,KOR,3,,Mungyeong (KOR),28 JUN 2015,1036,men_400h,2015,https://worldathletics.org/athletes/korea/chan-woo-suh-14478702
89,51.94,,Chen-Yu CHANG,31 AUG 1995,TPE,3,,Taipei City (TPE),06 MAY 2015,1036,men_400h,2015,https://worldathletics.org/athletes/athlete=14705939
90,51.95,,Zhou YANG,21 OCT 1993,CHN,1h10,,Jinan (CHN),29 APR 2015,1035,men_400h,2015,https://worldathletics.org/athletes/athlete=14430098
90,51.95,,Koichi NAKAYA,08 JUL 1995,JPN,4f2,,Tokyo (JPN),26 JUL 2015,1035,men_400h,2015,https://worldathletics.org/athletes/athlete=14703205
92,51.99,,Sang-min JU,11 MAR 1993,KOR,1h2,,Mungyeong (KOR),27 JUN 2015,1033,men_400h,2015,https://worldathletics.org/athletes/athlete=14483885
93,52.02,,Tomoya SHIMA,22 MAY 1996,JPN,3,,Osaka (JPN),23 OCT 2015,1032,men_400h,2015,https://worldathletics.org/athletes/athlete=14733642
94,52.03,,Sheng-Chieh WU,20 APR 1994,TPE,3,,Kaohsiung (TPE),21 OCT 2015,1031,men_400h,2015,https://worldathletics.org/athletes/athlete=14416912
95,52.06,,Yu-Te CHEN,17 JUN 1989,TPE,2,,Taipei City (TPE),20 MAR 2015,1030,men_400h,2015,https://worldathletics.org/athletes/athlete=14228727
95,52.06,,Liangsheng HUANG,03 JUL 1996,CHN,2h4,,Beijing (CHN),27 JUN 2015,1030,men_400h,2015,https://worldathletics.org/athletes/athlete=14691734
97,52.07,,Renrui MIN,01 JUN 1992,CHN,2h9,,Jinan (CHN),29 APR 2015,1029,men_400h,2015,https://worldathletics.org/athletes/athlete=14371511
97,52.07,,Nak-won CHOI,1991,KOR,4,,Mungyeong (KOR),28 JUN 2015,1029,men_400h,2015,https://worldathletics.org/athletes/athlete=14429251
99,52.08,,Rui TAKAHASHI,27 JUN 1997,JPN,3h5,,Wakayama (JPN),02 OCT 2015,1029,men_400h,2015,https://worldathletics.org/athletes/athlete=14608136
100,52.10,,Artem DYATLOV,22 MAY 1989,UZB,5h1,,Wuhan (CHN),04 JUN 2015,1028,men_400h,2015,https://worldathletics.org/athletes/athlete=14330091
101,52.11,,Kazunari TAKADA,27 NOV 1997,JPN,3,,Wakayama (JPN),03 OCT 2015,1027,men_400h,2015,https://worldathletics.org/athletes/athlete=14843312
101,52.11,,Takeshi SUGIYAMA,03 DEC 1998,JPN,1,,Oita (JPN),24 OCT 2015,1027,men_400h,2015,https://worldathletics.org/athletes/athlete=14671558
103,52.14,,Sihang YI,18 MAR 1995,CHN,1h3,,Jinan (CHN),29 APR 2015,1026,men_400h,2015,https://worldathletics.org/athletes/athlete=14488648
103,52.14,,Taiki MATSUO,02 JUL 1993,JPN,5h1,,Osaka (JPN),12 SEP 2015,1026,men_400h,2015,https://worldathletics.org/athletes/japan/taiki-matsuo-14722745
105,52.15,,Tatsuya HATTORI,04 APR 1994,JPN,4h4,,Osaka (JPN),12 SEP 2015,1026,men_400h,2015,https://worldathletics.org/athletes/athlete=14703206
106,52.17,,Arun KRISHNAN,13 JAN 1991,IND,5,,Mangalore (IND),02 MAY 2015,1025,men_400h,2015,https://worldathletics.org/athletes/india/arun-krishnan-14603928
106,52.17,,Takafumi IWASAKI,08 DEC 1997,JPN,4h5,,Wakayama (JPN),02 OCT 2015,1025,men_400h,2015,https://worldathletics.org/athletes/athlete=14719603
108,52.18,,Kobayashi MITSUGU,25 FEB 1990,JPN,2h3,,Gifu (JPN),26 SEP 2015,1024,men_400h,2015,https://worldathletics.org/athletes/japan/kobayashi-mitsugu-14668549
109,52.20,,Koki MIYAHARA,1993,JPN,4h3,,Osaka (JPN),12 SEP 2015,1023,men_400h,2015,https://worldathletics.org/athletes/japan/koki-miyahara-14722748
109,52.20,,Tatsuya OGAWA,30 JAN 1992,JPN,4h1,,Gifu (JPN),26 SEP 2015,1023,men_400h,2015,https://worldathletics.org/athletes/athlete=14668541
111,52.21,,Thiyagarajan BALAMURUGAN,05 AUG 1988,IND,4,,Thiruvanthapuram (IND),12 FEB 2015,1023,men_400h,2015,https://worldathletics.org/athletes/india/thiyagarajan-balamurugan-14333654
111,52.21,,Feng SHEN,05 NOV 1995,CHN,1h2,,Taiyuan (CHN),11 MAY 2015,1023,men_400h,2015,https://worldathletics.org/athletes/athlete=14585418
111,52.21,,Hiroki FUJII,1993,JPN,8h2,,Nagoya (JPN),27 JUN 2015,1023,men_400h,2015,https://worldathletics.org/athletes/japan/hiroki-fujii-14663931
114,52.23,,Ryusei FUJII,18 MAR 1998,JPN,4,,Wakayama (JPN),03 OCT 2015,1022,men_400h,2015,https://worldathletics.org/athletes/athlete=14714383
115,52.25,,Chenxu YAN,15 JAN 1995,CHN,2h1,,Beijing (CHN),27 JUN 2015,1021,men_400h,2015,https://worldathletics.org/athletes/pr-of-china/chenxu-yan-14702452
116,52.27,,Joseph G. ABRAHAM,11 SEP 1981,IND,2h1,,Thiruvanthapuram (IND),11 FEB 2015,1020,men_400h,2015,https://worldathletics.org/athletes/athlete=14197850
116,52.27,,Ibrahim Mohammed SALEH,30 MAY 1995,KSA,2,,Qatif (KSA),13 MAR 2015,1020,men_400h,2015,https://worldathletics.org/athletes/athlete=14479844
118,52.28,,Mingkun HAN,24 MAY 1995,CHN,4h5,,Taiyuan (CHN),11 MAY 2015,1019,men_400h,2015,https://worldathletics.org/athletes/athlete=14585417
119,52.29,,Hsuan-Hung LIU,,TPE,4,,Taipei City (TPE),16 MAY 2015,1019,men_400h,2015,https://worldathletics.org/athletes/chinese-taipei/hsuan-hung-liu-14591660
119,52.29,,Zheng WANG,27 JAN 1994,CHN,3h1,,Beijing (CHN),27 JUN 2015,1019,men_400h,2015,https://worldathletics.org/athletes/athlete=14430096
121,52.30,,N.G. Jagath GUNATHILAKA,,SRI,2,,Diyagama (SRI),19 DEC 2015,1018,men_400h,2015,https://worldathletics.org/athletes/sri-lanka/ng-jagath-gunathilaka-14733681
122,52.31,,Anees RAHMAN. E.,01 AUG 1993,IND,2,,Moodbidri (IND),17 JAN 2015,1018,men_400h,2015,https://worldathletics.org/athletes/india/anees-rahman-e-14447166
122,52.31,,Yuta IMAZEKI,06 NOV 1987,JPN,8f1,,Fukuroi (JPN),03 MAY 2015,1018,men_400h,2015,https://worldathletics.org/athletes/athlete=14203331
124,52.32,,. JAGADISH,,IND,5,,Thiruvanthapuram (IND),12 FEB 2015,1018,men_400h,2015,https://worldathletics.org/athletes/india/jagadish-014650028
124,52.32,,Zhiqiang FENG,14 APR 1998,CHN,1h2,,Fuzhou (CHN),23 OCT 2015,1018,men_400h,2015,https://worldathletics.org/athletes/athlete=14750667
126,52.33,,Yipin LI,10 JUN 1993,CHN,1h2,,Jinan (CHN),29 APR 2015,1017,men_400h,2015,https://worldathletics.org/athletes/athlete=14441092
127,52.36,,H.s.p. SILVA,,SRI,3,,Diyagama (SRI),26 JUL 2015,1016,men_400h,2015,https://worldathletics.org/athletes/sri-lanka/hsp-silva-14225616
128,52.39,,Vikas CHANDRAN,31 MAY 1990,IND,3,,Chennai (IND),11 JUL 2015,1014,men_400h,2015,https://worldathletics.org/athletes/india/vikas-chandran-14380269
128,52.39,,Daiki HIRAMURA,11 DEC 1997,JPN,6h5,,Wakayama (JPN),02 OCT 2015,1014,men_400h,2015,https://worldathletics.org/athletes/athlete=14719608
130,52.40,,Takuya OGUSHI,,JPN,5h1,,Yokohama (JPN),16 MAY 2015,1014,men_400h,2015,https://worldathletics.org/athletes/japan/takuya-ogushi-14691671
131,52.45,,Zhihang XU,18 FEB 1997,CHN,1h8,,Jinan (CHN),29 APR 2015,1011,men_400h,2015,https://worldathletics.org/athletes/athlete=14583558
132,52.47,,Kazuki HAMAMURA,29 JUL 1997,JPN,2h6,,Wakayama (JPN),02 OCT 2015,1010,men_400h,2015,https://worldathletics.org/athletes/athlete=14719596
133,52.48,,Liqiang YAN,24 DEC 1994,CHN,4h2,,Beijing (CHN),27 JUN 2015,1010,men_400h,2015,https://worldathletics.org/athletes/pr-of-china/liqiang-yan-14647981
134,52.49,,Kenji MATSUMOTO,1993,JPN,5h1,,Nagoya (JPN),27 JUN 2015,1010,men_400h,2015,https://worldathletics.org/athletes/athlete=14636430
135,52.50,,Keigo IIZUKA,17 NOV 1995,JPN,5h4,,Yokohama (JPN),16 MAY 2015,1009,men_400h,2015,https://worldathletics.org/athletes/athlete=14703211
136,52.51,,Junrey BANO,16 JUN 1984,PHI,6,,Taipei City (TPE),16 MAY 2015,1009,men_400h,2015,https://worldathletics.org/athletes/philippines/junrey-bano-14360043
137,52.53,,Hong RAN,16 DEC 1995,CHN,3h4,,Beijing (CHN),27 JUN 2015,1008,men_400h,2015,https://worldathletics.org/athletes/athlete=14663868
138,52.56,,Idriss Abdelaziz AL HOUSAOUI,05 JAN 1984,KSA,3,,Qatif (KSA),13 MAR 2015,1006,men_400h,2015,https://worldathletics.org/athletes/athlete=14210746
139,52.57,,Hideya GOTO,1996,JPN,7h1,,Osaka (JPN),12 SEP 2015,1006,men_400h,2015,https://worldathletics.org/athletes/japan/hideya-goto-14722746
140,52.59,,Hiroya KAWAGOE,21 SEP 1997,JPN,3h6,,Wakayama (JPN),02 OCT 2015,1005,men_400h,2015,https://worldathletics.org/athletes/athlete=14727977
141,52.61,,Aleksey NAMURATOV,31 OCT 1992,KGZ,2,,Bishkek (KGZ),21 JUN 2015,1004,men_400h,2015,https://worldathletics.org/athletes/kirghizistan/aleksey-namuratov-14532641
142,52.62,,Shinnosuke HASE,11 JUN 1996,JPN,6h1,,Yokohama (JPN),16 MAY 2015,1003,men_400h,2015,https://worldathletics.org/athletes/athlete=14671469
142,52.62,,Connor HENDERSON,02 OCT 1992,PHI,4,,Aberdeen (GBR),16 AUG 2015,1003,men_400h,2015,https://worldathletics.org/athletes/athlete=14374435
144,52.64,,Hikaru KANABE,,JPN,5h3,,Osaka (JPN),12 SEP 2015,1002,men_400h,2015,https://worldathletics.org/athletes/japan/hikaru-kanabe-14722749
144,52.64,,Yuki SHINJO,01 JAN 1997,JPN,2,,Osaka (JPN),23 OCT 2015,1002,men_400h,2015,https://worldathletics.org/athletes/athlete=14733641
146,52.66,,Peng XIE,02 DEC 1991,CHN,2h7,,Jinan (CHN),29 APR 2015,1002,men_400h,2015,https://worldathletics.org/athletes/athlete=14423005
146,52.66,,Kurosawa RYOSUKE,,JPN,7sf2,,Hiratsuka (JPN),13 JUN 2015,1002,men_400h,2015,https://worldathletics.org/athletes/japan/kurosawa-ryosuke-14707897
148,52.69,,Baichuan YANG,01 SEP 1995,CHN,1h5,,Beijing (CHN),27 JUN 2015,1000,men_400h,2015,https://worldathletics.org/athletes/athlete=14702453
149,52.71,,Indrajith Asanka RATHNASENA,20 SEP 1992,SRI,4,,Diyagama (SRI),26 JUL 2015,999,men_400h,2015,https://worldathletics.org/athletes/athlete=14791283
149,52.71,,K.P.H. NIRMAL,05 MAR 1992,SRI,5,,Diyagama (SRI),26 JUL 2015,999,men_400h,2015,https://worldathletics.org/athletes/athlete=14483751
149,52.71,,Hirotsugu MIURA,14 MAY 1993,JPN,6h2,,Osaka (JPN),12 SEP 2015,999,men_400h,2015,https://worldathletics.org/athletes/japan/hirotsugu-miura-14722747
152,52.72,,Jabir MADARI PALLIYALIL,08 JUN 1996,IND,1,,Hyderabad (IND),09 AUG 2015,999,men_400h,2015,https://worldathletics.org/athletes/athlete=14675317
152,52.72,,Nguyen ANH TU,02 MAY 1994,VIE,2,,Ho Chi-Minh (VIE),09 OCT 2015,999,men_400h,2015,https://worldathletics.org/athletes/athlete=14478666
154,52.74,,Kohei MICHISHITA,21 MAY 1996,JPN,4,,Osaka (JPN),23 OCT 2015,998,men_400h,2015,https://worldathletics.org/athletes/athlete=14733643
155,52.75,,Taku SASAKI,08 OCT 1993,JPN,4h3,,Hiratsuka (JPN),13 JUN 2015,997,men_400h,2015,https://worldathletics.org/athletes/japan/taku-sasaki-14663934
156,52.77,,Aftab ALAM,03 MAY 1997,IND,2,,Hyderabad (IND),09 AUG 2015,996,men_400h,2015,https://worldathletics.org/athletes/athlete=14621315
157,52.78,,Linfei ZHUANG,27 FEB 1996,CHN,3h3,,Beijing (CHN),27 JUN 2015,996,men_400h,2015,https://worldathletics.org/athletes/athlete=14702454
