Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
31,54.26,,Beibei LIU,05 OCT 1990,CHN,5f1,,Chengdu (CHN),05 APR 2015,972,women_JT,2015,https://worldathletics.org/athletes/athlete=14941190
32,54.22,,Reina KOJIMA,30 JUN 1995,JPN,3,,Yokohama (JPN),15 MAY 2015,971,women_JT,2015,https://worldathletics.org/athletes/athlete=14608129
33,54.17,,Chu CHANG,11 SEP 1997,TPE,1,,Kaohsiung (TPE),21 OCT 2015,970,women_JT,2015,https://worldathletics.org/athletes/athlete=14646817
34,54.04,,Kisumi MIYAMOTO,04 MAY 1991,JPN,6,,Nagoya (JPN),26 JUN 2015,968,women_JT,2015,https://worldathletics.org/athletes/athlete=14445022
35,54.01,,Lijuan GE,17 JUL 1997,CHN,2f2,,Chengdu (CHN),05 APR 2015,967,women_JT,2015,https://worldathletics.org/athletes/athlete=14638613
36,53.95,,Juanhong PENG,08 AUG 1993,CHN,4,,Jinan (CHN),30 APR 2015,966,women_JT,2015,https://worldathletics.org/athletes/athlete=14369327
37,53.74,,Nagisa MORI,05 FEB 1997,JPN,3q,,Osaka (JPN),12 SEP 2015,962,women_JT,2015,https://worldathletics.org/athletes/athlete=14594881
38,53.32,,Ju-hyeon PARK,22 JUN 1994,KOR,3,,Yecheon (KOR),22 APR 2015,954,women_JT,2015,https://worldathletics.org/athletes/athlete=14532366
39,52.80,,Haruka MATOBA,24 APR 1987,JPN,3,,Gifu (JPN),26 SEP 2015,945,women_JT,2015,https://worldathletics.org/athletes/athlete=14287038
40,52.75,,Orie USHIRO,24 AUG 1990,JPN,8,,Nagoya (JPN),26 JUN 2015,944,women_JT,2015,https://worldathletics.org/athletes/athlete=14423347
41,52.73,,Poonam RANI,06 JUN 1990,IND,3,,Kolkata (IND),18 SEP 2015,943,women_JT,2015,https://worldathletics.org/athletes/athlete=14409568
42,52.63,,Ikumi NISHIYAMA,16 DEC 1993,JPN,1,,Nagoya (JPN),24 OCT 2015,942,women_JT,2015,https://worldathletics.org/athletes/athlete=14664096
43,52.58,,Anna SAKAGUCHI,,JPN,4,,Osaka (JPN),13 SEP 2015,941,women_JT,2015,https://worldathletics.org/athletes/japan/anna-sakaguchi-14563731
43,52.58,,Natsumi TANIKAZE,31 JUL 1984,JPN,4,,Gifu (JPN),26 SEP 2015,941,women_JT,2015,https://worldathletics.org/athletes/athlete=14288153
45,52.51,,Yuka MORI,21 JUL 1992,JPN,9,,Nagoya (JPN),26 JUN 2015,939,women_JT,2015,https://worldathletics.org/athletes/athlete=14375944
46,52.39,,Anne Maheshi DE SILVA,15 NOV 1973,SRI,3,,Diyagama (SRI),04 DEC 2015,937,women_JT,2015,https://worldathletics.org/athletes/athlete=14300473
47,52.37,,Hyo-hee HAN,03 JUN 1986,KOR,4,,Goseong (KOR),18 JUN 2015,937,women_JT,2015,https://worldathletics.org/athletes/athlete=14289646
48,52.10,,Satsuki MATSUMOTO,1996,JPN,5q,,Osaka (JPN),12 SEP 2015,932,women_JT,2015,https://worldathletics.org/athletes/athlete=14722811
49,52.06,,Reia TSURUTA,09 DEC 1994,JPN,1,,Kobe (JPN),12 JUL 2015,931,women_JT,2015,https://worldathletics.org/athletes/athlete=14722812
50,51.81,,Kanaki ASANO,07 NOV 1996,JPN,6q,,Osaka (JPN),12 SEP 2015,926,women_JT,2015,https://worldathletics.org/athletes/athlete=14671541
51,51.62,,Mizuho IMAMURA,21 OCT 1997,JPN,2q,,Wakayama (JPN),30 JUL 2015,923,women_JT,2015,https://worldathletics.org/athletes/athlete=14719730
52,51.58,,Hyo-jeong HEO,19 DEC 1994,KOR,4,,Yecheon (KOR),22 APR 2015,922,women_JT,2015,https://worldathletics.org/athletes/athlete=14498399
53,51.47,,Ayano MOTOKI,25 JAN 1994,JPN,5,,Hiratsuka (JPN),13 JUN 2015,920,women_JT,2015,https://worldathletics.org/athletes/athlete=14589336
54,51.27,,Rupinder KAUR,08 NOV 1988,IND,3,,Thiruvanthapuram (IND),11 FEB 2015,916,women_JT,2015,https://worldathletics.org/athletes/india/rupinder-kaur-014333820
55,51.11,,Hiroko TAKIGAWA,25 JUL 1994,JPN,6,,Hiratsuka (JPN),13 JUN 2015,914,women_JT,2015,https://worldathletics.org/athletes/athlete=14479730
56,51.09,,Pingping JIN,23 AUG 1993,CHN,5f2,,Chengdu (CHN),05 APR 2015,913,women_JT,2015,https://worldathletics.org/athletes/athlete=14430158
57,51.01,,Chia-Jung WEN,16 MAY 1993,TPE,1,,Taipei City (TPE),03 MAY 2015,912,women_JT,2015,https://worldathletics.org/athletes/athlete=14424033
58,50.93,,Liwei FANG,07 FEB 1996,CHN,6f2,,Chengdu (CHN),05 APR 2015,910,women_JT,2015,https://worldathletics.org/athletes/athlete=14488718
59,50.89,,Yui TAKAHASHI,09 JAN 1995,JPN,5,,Yokohama (JPN),15 MAY 2015,909,women_JT,2015,https://worldathletics.org/athletes/athlete=14563735
60,50.87,,Lingdan SU,12 JAN 1997,CHN,6f2,,Chengdu (CHN),01 APR 2015,909,women_JT,2015,https://worldathletics.org/athletes/athlete=14694433
61,50.86,,Ekaterina VORONINA,16 FEB 1992,UZB,ce,,Tashkent (UZB),19 SEP 2015,909,women_JT,2015,https://worldathletics.org/athletes/athlete=14330186
62,50.21,,Chika SHIMADA,28 FEB 1991,JPN,6,,Gifu (JPN),26 SEP 2015,897,women_JT,2015,https://worldathletics.org/athletes/athlete=14334573
63,50.20,,Yuki KATSUNO,08 MAY 1996,JPN,2,,Kitakyushu (JPN),03 NOV 2015,897,women_JT,2015,https://worldathletics.org/athletes/athlete=14707959
64,50.19,,Minami KAJIHARA,24 AUG 1996,JPN,1,,Osaka (JPN),21 OCT 2015,897,women_JT,2015,https://worldathletics.org/athletes/athlete=14608126
65,50.06,,Nanaka KIKUCHI,22 JUN 1997,JPN,3q,,Wakayama (JPN),30 JUL 2015,894,women_JT,2015,https://worldathletics.org/athletes/japan/nanaka-kikuchi-14719731
66,50.00,,Thi Xuan BUI,29 DEC 1989,VIE,2,,Ho Chi-Minh (VIE),01 AUG 2015,893,women_JT,2015,https://worldathletics.org/athletes/athlete=14379415
67,49.94,,Asiya RABAYEVA,28 FEB 1991,UZB,2,,Bishkek (KGZ),20 JUN 2015,892,women_JT,2015,https://worldathletics.org/athletes/athlete=14376906
68,49.93,,Yuhua ZHOU,10 SEP 1998,CHN,1,,Lianyungang (CHN),06 MAY 2015,892,women_JT,2015,https://worldathletics.org/athletes/athlete=14644731
69,49.89,,Sharmila KUMARI,02 MAR 1995,IND,4,,Kolkata (IND),18 SEP 2015,891,women_JT,2015,https://worldathletics.org/athletes/athlete=14497998
70,49.88,,Himeka SATO,11 OCT 1993,JPN,1,,Naruto (JPN),17 OCT 2015,891,women_JT,2015,https://worldathletics.org/athletes/japan/himeka-sato-14664098
71,49.76,,Sundaram SARASWATHI,27 JAN 1985,IND,4,,Thiruvanthapuram (IND),11 FEB 2015,889,women_JT,2015,https://worldathletics.org/athletes/athlete=14283052
72,49.69,,Pushpa JAKHAR,29 NOV 1997,IND,2,,Chennai (IND),12 JUL 2015,887,women_JT,2015,https://worldathletics.org/athletes/athlete=14603362
73,49.67,,Yuko WAKIHATA,03 SEP 1993,JPN,8,,Hiratsuka (JPN),13 JUN 2015,887,women_JT,2015,https://worldathletics.org/athletes/japan/yuko-wakihata-14664095
74,49.66,,Jariya WICHAIDIT,08 MAR 1996,THA,2,,Nakhon Sawan (THA),18 DEC 2015,887,women_JT,2015,https://worldathletics.org/athletes/athlete=14478701
75,49.60,,Ikumi SUZUKI,25 JAN 1995,JPN,7,,Yokohama (JPN),15 MAY 2015,886,women_JT,2015,https://worldathletics.org/athletes/athlete=14703324
76,49.34,,Yuko ARA,15 JUN 1995,JPN,9,,Hiratsuka (JPN),13 JUN 2015,881,women_JT,2015,https://worldathletics.org/athletes/athlete=14608130
77,49.24,,Saowalee PHETTHONG,1992,THA,2,,Kuala Lumpur (MAS),27 MAR 2015,879,women_JT,2015,https://worldathletics.org/athletes/thailand/saowalee-phetthong-14498034
78,49.19,,Mai HORINOUCHI,19 AUG 1993,JPN,12,,Wakayama (JPN),04 OCT 2015,878,women_JT,2015,https://worldathletics.org/athletes/japan/mai-horinouchi-14671362
79,49.06,,Erina FUTAKATA,28 JUL 1994,JPN,8,,Yokohama (JPN),15 MAY 2015,876,women_JT,2015,https://worldathletics.org/athletes/japan/erina-futakata-14664097
80,48.91,,Mizuki MURAKAMI,03 MAY 1991,JPN,1,,Matsuyama (JPN),17 OCT 2015,873,women_JT,2015,https://worldathletics.org/athletes/japan/mizuki-murakami-14335243
81,48.90,,Nana MOTOKA,1994,JPN,17q,,Osaka (JPN),12 SEP 2015,873,women_JT,2015,https://worldathletics.org/athletes/athlete=14562724
82,48.88,,Hui-Jun LI,12 MAY 1999,TPE,2,,Kaohsiung (TPE),21 OCT 2015,872,women_JT,2015,https://worldathletics.org/athletes/athlete=14705959
83,48.80,,Hitomi MAKINO,26 APR 1994,JPN,11,,Hiratsuka (JPN),13 JUN 2015,871,women_JT,2015,https://worldathletics.org/athletes/japan/hitomi-makino-14707958
84,48.72,,Hongmei ZHANG,10 JAN 1995,CHN,2,,Lianyungang (CHN),06 MAY 2015,869,women_JT,2015,https://worldathletics.org/athletes/athlete=14488717
84,48.72,,. SHAHEJAHANI,24 MAY 1991,IND,3,,Chennai (IND),12 JUL 2015,869,women_JT,2015,https://worldathletics.org/athletes/india/shahejahani-14433116
86,48.66,,Riko NISHIMURA,01 NOV 1993,JPN,ce,,Osaka (JPN),13 SEP 2015,868,women_JT,2015,https://worldathletics.org/athletes/athlete=14664133
87,48.51,,Chen CHEN,19 JAN 1996,CHN,7f1,,Chengdu (CHN),05 APR 2015,866,women_JT,2015,https://worldathletics.org/athletes/athlete=14638588
87,48.51,,Yumi SHIMABUKURO,21 APR 1993,JPN,9,,Yokohama (JPN),15 MAY 2015,866,women_JT,2015,https://worldathletics.org/athletes/athlete=14444441
89,48.48,,Asuka GOTO,10 OCT 1997,JPN,4q,,Wakayama (JPN),30 JUL 2015,865,women_JT,2015,https://worldathletics.org/athletes/athlete=14719733
90,48.46,,Jinjing WANG,16 AUG 1995,CHN,3,,Lianyungang (CHN),06 MAY 2015,865,women_JT,2015,https://worldathletics.org/athletes/pr-of-china/jinjing-wang-14585430
91,48.45,,Mao YANAGIHARA,1997,JPN,4,,Wakayama (JPN),04 OCT 2015,864,women_JT,2015,https://worldathletics.org/athletes/japan/mao-yanagihara-14728033
92,48.44,,Rosie VILLARITO,08 OCT 1979,PHI,3,,Singapore (SGP),10 JUN 2015,864,women_JT,2015,https://worldathletics.org/athletes/athlete=14293348
93,48.21,,Han YU,16 FEB 1998,CHN,8,,Taiyuan (CHN),12 MAY 2015,860,women_JT,2015,https://worldathletics.org/athletes/athlete=14702568
94,48.20,,Qiyan KANG,04 SEP 1996,CHN,7f1,,Chengdu (CHN),01 APR 2015,860,women_JT,2015,https://worldathletics.org/athletes/athlete=14517442
95,48.09,,Yueh-Hsin KAO,1994,TPE,2,,Taipei City (TPE),03 MAY 2015,858,women_JT,2015,https://worldathletics.org/athletes/chinese-taipei/yueh-hsin-kao-14498462
96,48.00,,Li CHEN,11 MAR 1997,CHN,4,,Lianyungang (CHN),06 MAY 2015,856,women_JT,2015,https://worldathletics.org/athletes/athlete=14585489
97,47.95,,Anna FURUKAWA,18 OCT 1998,JPN,5q,,Wakayama (JPN),30 JUL 2015,855,women_JT,2015,https://worldathletics.org/athletes/athlete=14719735
97,47.95,,Kanako TAKEDA,,JPN,5,,Wakayama (JPN),04 OCT 2015,855,women_JT,2015,https://worldathletics.org/athletes/japan/kanako-takeda-14728034
99,47.94,,Ruoying CHEN,07 APR 1993,CHN,7f2,,Chengdu (CHN),05 APR 2015,855,women_JT,2015,https://worldathletics.org/athletes/pr-of-china/ruoying-chen-14579685
100,47.92,,Meng XU,11 MAR 1991,CHN,9,,Taiyuan (CHN),12 MAY 2015,855,women_JT,2015,https://worldathletics.org/athletes/athlete=14430048
101,47.88,,Raimu TANAKA,28 APR 1996,JPN,17,,Hiratsuka (JPN),13 JUN 2015,854,women_JT,2015,https://worldathletics.org/athletes/athlete=14594878
101,47.88,,Meg HEMPHILL,23 MAY 1996,JPN,1ce,,Nagano (JPN),05 JUL 2015,854,women_JT,2015,https://worldathletics.org/athletes/athlete=14594788
103,47.82,,Miho NAKAJIMA,26 JUL 1994,JPN,20q,,Osaka (JPN),12 SEP 2015,853,women_JT,2015,https://worldathletics.org/athletes/athlete=14521637
104,47.78,,An-Yi HSU,17 SEP 1994,TPE,2,,Taipei City (TPE),20 MAR 2015,852,women_JT,2015,https://worldathletics.org/athletes/athlete=14618794
104,47.78,,K. RASHMI,24 NOV 1993,IND,2,,Patiala (IND),31 DEC 2015,852,women_JT,2015,https://worldathletics.org/athletes/athlete=14524153
106,47.77,,Sumanant WONGMONGKON,,THA,3,,Kuala Lumpur (MAS),27 MAR 2015,852,women_JT,2015,https://worldathletics.org/athletes/thailand/sumanant-wongmongkon-14696675
107,47.75,,Ya-Ching CHANG,05 SEP 1989,TPE,3,,Kaohsiung (TPE),21 OCT 2015,852,women_JT,2015,https://worldathletics.org/athletes/athlete=14524095
108,47.73,,Manami MORI,1996,JPN,21q,,Osaka (JPN),12 SEP 2015,851,women_JT,2015,https://worldathletics.org/athletes/japan/manami-mori-14671542
109,47.49,,Evalyn PALABRICA,22 JUL 1994,PHI,4,,Singapore (SGP),10 JUN 2015,847,women_JT,2015,https://worldathletics.org/athletes/athlete=14549293
110,47.36,,Souwalak PETTONG,28 DEC 1992,THA,5,,Singapore (SGP),10 JUN 2015,844,women_JT,2015,https://worldathletics.org/athletes/thailand/souwalak-pettong-14445815
110,47.36,,Sahani KARTI,1990,IND,1,,Thiruvanthapuram (IND),07 SEP 2015,844,women_JT,2015,https://worldathletics.org/athletes/india/sahani-karti-14722583
112,47.31,,Min-Fang CHEN,13 MAR 1991,TPE,4,,Kaohsiung (TPE),21 OCT 2015,843,women_JT,2015,https://worldathletics.org/athletes/athlete=14383883
113,47.14,,Rie AOGI,13 APR 1991,JPN,18,,Hiratsuka (JPN),13 JUN 2015,840,women_JT,2015,https://worldathletics.org/athletes/japan/rie-aogi-14707960
114,47.10,,Reiko TAKAHASHI,,JPN,19,,Hiratsuka (JPN),13 JUN 2015,840,women_JT,2015,https://worldathletics.org/athletes/japan/reiko-takahashi-14707961
114,47.10,,Hanako NODA,,JPN,20,,Hiratsuka (JPN),13 JUN 2015,840,women_JT,2015,https://worldathletics.org/athletes/japan/hanako-noda-14707962
116,46.96,,Thi Trang BUI,1993,VIE,2,,Ho Chi-Minh (VIE),11 OCT 2015,837,women_JT,2015,https://worldathletics.org/athletes/athlete=14483924
117,46.79,,Thi Phong CA,,VIE,3,,Ho Chi-Minh (VIE),01 AUG 2015,834,women_JT,2015,https://worldathletics.org/athletes/vietnam/thi-phong-ca-14379413
118,46.77,,Hinano KOBAYASHI,,JPN,7q,,Wakayama (JPN),30 JUL 2015,834,women_JT,2015,https://worldathletics.org/athletes/japan/hinano-kobayashi-14719738
119,46.74,,Kasumi SHIMADA,10 JUN 1997,JPN,8q,,Wakayama (JPN),30 JUL 2015,833,women_JT,2015,https://worldathletics.org/athletes/athlete=14719739
120,46.55,,Yu KAWANOBE,22 NOV 1991,JPN,15,,Wakayama (JPN),04 OCT 2015,829,women_JT,2015,https://worldathletics.org/athletes/athlete=14388939
121,46.54,,Hirono NAKADA,02 OCT 1997,JPN,9q,,Wakayama (JPN),30 JUL 2015,829,women_JT,2015,https://worldathletics.org/athletes/athlete=14719732
122,46.46,,Geumhee LEE,16 JUN 1995,KOR,4,,Mungyeong (KOR),29 JUN 2015,828,women_JT,2015,https://worldathletics.org/athletes/athlete=14472185
123,46.40,,Monaka ITOSE,07 JAN 1998,JPN,10q,,Wakayama (JPN),30 JUL 2015,827,women_JT,2015,https://worldathletics.org/athletes/japan/monaka-itose-14719734
124,46.12,,Kaho IGUCHI,21 SEP 1995,JPN,27q,,Osaka (JPN),12 SEP 2015,822,women_JT,2015,https://worldathletics.org/athletes/athlete=14722813
125,46.08,,You WU,28 DEC 1992,CHN,9f1,,Chengdu (CHN),01 APR 2015,821,women_JT,2015,https://worldathletics.org/athletes/athlete=14334863
126,46.04,,Natsuko TAKAHASHI,,JPN,11q,,Wakayama (JPN),30 JUL 2015,820,women_JT,2015,https://worldathletics.org/athletes/athlete=14719737
127,46.00,,Hitomi KONDO,28 MAR 1994,JPN,10,,Yokohama (JPN),15 MAY 2015,819,women_JT,2015,https://worldathletics.org/athletes/athlete=14703326
128,45.99,,Mariya MATSUI,17 FEB 1990,JPN,8,,Gifu (JPN),26 SEP 2015,819,women_JT,2015,https://worldathletics.org/athletes/athlete=14677704
129,45.98,,Hitomi ISHIMOTO,1998,JPN,9,,Wakayama (JPN),04 OCT 2015,819,women_JT,2015,https://worldathletics.org/athletes/athlete=14719736
130,45.97,,Wing Tung WOO,22 APR 1990,HKG,2,,Hong Kong (HKG),28 JUN 2015,819,women_JT,2015,https://worldathletics.org/athletes/athlete=14281133
131,45.87,,Meng LIU,03 JUL 1995,CHN,17,,Jinan (CHN),30 APR 2015,817,women_JT,2015,https://worldathletics.org/athletes/pr-of-china/meng-liu-14638590
132,45.85,,Jyuri SAWADA,10 AUG 1996,JPN,2ce,,Nagano (JPN),05 JUL 2015,817,women_JT,2015,https://worldathletics.org/athletes/athlete=14677655
133,45.64,,Wan-Chi CHANG,19 AUG 1998,TPE,6,,Kaohsiung (TPE),21 OCT 2015,813,women_JT,2015,https://worldathletics.org/athletes/athlete=14603361
134,45.47,,Varvara NAZAROVA,02 JUL 1997,KAZ,2,,Almaty (KAZ),16 JUN 2015,810,women_JT,2015,https://worldathletics.org/athletes/athlete=14552941
135,45.42,,Rina KUROZUMI,02 DEC 1997,JPN,10,,Wakayama (JPN),04 OCT 2015,809,women_JT,2015,https://worldathletics.org/athletes/athlete=14728035
136,45.27,,Thi Huyen NGUYEN,1995,VIE,3,,Ho Chi-Minh (VIE),11 OCT 2015,806,women_JT,2015,https://worldathletics.org/athletes/vietnam/thi-huyen-nguyen-14603437
137,45.25,,Kartika DIAN,,INA,1,,Surakarta (INA),20 MAY 2015,806,women_JT,2015,https://worldathletics.org/athletes/indonesia/kartika-dian-14383825
138,45.16,,Suwainan WONGMONGKOL,,THA,4,,Nakhon Sawan (THA),18 DEC 2015,804,women_JT,2015,https://worldathletics.org/athletes/athlete=14550908
139,45.15,,Xiaodan SONG,23 JAN 1993,CHN,11f1,,Chengdu (CHN),01 APR 2015,804,women_JT,2015,https://worldathletics.org/athletes/athlete=14430160
140,45.02,,Huiqiong WANG,12 OCT 1990,CHN,ce,,Beijing (CHN),29 JUN 2015,801,women_JT,2015,https://worldathletics.org/athletes/athlete=14266250
141,44.97,,Yi-Ju CHENG,16 NOV 1988,TPE,6,,Taipei City (TPE),15 MAY 2015,800,women_JT,2015,https://worldathletics.org/athletes/athlete=14302806
142,44.89,,Soe Htwe SOE,09 DEC 1988,MYA,,,Naypiydaw (MYA),21 JAN 2015,799,women_JT,2015,https://worldathletics.org/athletes/myanmar/soe-htwe-soe-14523867
143,44.70,,Thi Hoang LO,06 OCT 1997,VIE,4,,Ho Chi-Minh (VIE),11 OCT 2015,795,women_JT,2015,https://worldathletics.org/athletes/athlete=14661706
144,44.58,,Prabhdeep KAUR,06 OCT 1997,IND,1,,Ranchi (IND),23 NOV 2015,793,women_JT,2015,https://worldathletics.org/athletes/athlete=14734601
145,44.57,,Nazima MUKHTAROVA,1992,UZB,3,,Bishkek (KGZ),20 JUN 2015,793,women_JT,2015,https://worldathletics.org/athletes/uzbekistan/nazima-mukhtarova-14427138
146,44.54,,Megha PARDESHI,,IND,4,,Bhopal (IND),06 AUG 2015,792,women_JT,2015,https://worldathletics.org/athletes/athlete=14282992
147,44.14,,Linyi SONG,22 FEB 1998,CHN,8f2,,Chengdu (CHN),05 APR 2015,785,women_JT,2015,https://worldathletics.org/athletes/athlete=14638614
148,44.07,,Chumki CHOUDHARY,03 JAN 1975,IND,2,,Thiruvanthapuram (IND),07 SEP 2015,784,women_JT,2015,https://worldathletics.org/athletes/india/chumki-choudhary-14282808
149,43.95,,Irina VELIHANOVA,17 MAR 1996,TKM,1ce,,Ashgabat (TKM),21 MAY 2015,782,women_JT,2015,https://worldathletics.org/athletes/athlete=14595085
150,43.73,,Eri UTSUNOMIYA,11 APR 1993,JPN,ce,,Osaka (JPN),13 SEP 2015,778,women_JT,2015,https://worldathletics.org/athletes/athlete=14664132
151,43.64,,Yue WANG,01 MAY 1994,CHN,1ce,,Taiyuan (CHN),13 MAY 2015,776,women_JT,2015,https://worldathletics.org/athletes/pr-of-china/yue-wang-14588782
152,43.47,,Poonam PAL,,IND,3,,Patiala (IND),31 DEC 2015,773,women_JT,2015,https://worldathletics.org/athletes/athlete=14735682
153,43.41,,Yui NAKAZAWA,15 JUL 1993,JPN,2ce,,Wakayama (JPN),26 APR 2015,772,women_JT,2015,https://worldathletics.org/athletes/japan/yui-nakazawa-14664136
153,43.41,,Purnima HEMBRAM,10 JUL 1993,IND,2ce,,Wuhan (CHN),04 JUN 2015,772,women_JT,2015,https://worldathletics.org/athletes/athlete=14447245
155,43.34,,Rena HATORI,22 SEP 1993,JPN,3ce,,Wakayama (JPN),26 APR 2015,770,women_JT,2015,https://worldathletics.org/athletes/japan/rena-hatori-14703303
156,43.32,,Ghosh FULTUSHI,07 MAR 1989,IND,3,,Thiruvanthapuram (IND),07 SEP 2015,770,women_JT,2015,https://worldathletics.org/athletes/athlete=14383481
157,43.25,,Ying-Yan LIN,,TPE,8,,Kaohsiung (TPE),21 OCT 2015,769,women_JT,2015,https://worldathletics.org/athletes/chinese-taipei/ying-yan-lin-14943238
158,43.15,,Hala GHAIA,1995,SYR,1,,Latakia (SYR),14 MAR 2015,767,women_JT,2015,https://worldathletics.org/athletes/syria/hala-ghaia-14433978
159,43.03,,C.K. PRAJITHA,1995,IND,2q1,,Patiala (IND),30 DEC 2015,765,women_JT,2015,https://worldathletics.org/athletes/india/ck-prajitha-14553281
160,42.91,,Ki Sum NG,24 SEP 1996,HKG,3,,Hong Kong (HKG),28 JUN 2015,762,women_JT,2015,https://worldathletics.org/athletes/athlete=14651432
161,42.88,,Navagiri KIRAN,,IND,3,,Moodbidri (IND),18 JAN 2015,762,women_JT,2015,https://worldathletics.org/athletes/india/navagiri-kiran-14603480
