Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
19,55.76,,Tulake NUERMAIMAITI,08 MAR 1982,CHN,4,,Suzhou (CHN),22 SEP 2015,983,men_DT,2015,https://worldathletics.org/athletes/athlete=14171704
20,55.71,,Khaled MOHAMED DEEB,02 MAR 1994,QAT,4,,Manama (BRN),27 APR 2015,982,men_DT,2015,https://worldathletics.org/athletes/qatar/khaled-mohamed-deeb-14552105
21,55.57,,Sajad PIRIGCHMAN,22 JUN 1992,IRI,3,,Shiraz (IRI),03 SEP 2015,979,men_DT,2015,https://worldathletics.org/athletes/islamic-republic-of-iran/sajad-pirigchman-014552153
22,55.56,,Yevgeniy MILOVATSKIY,23 MAR 1994,KAZ,2,,Shimkent (KAZ),26 JUN 2015,979,men_DT,2015,https://worldathletics.org/athletes/athlete=14421727
23,55.54,,Shigeyuki MAISAWA,19 JAN 1993,JPN,2,,Nagoya (JPN),27 JUN 2015,978,men_DT,2015,https://worldathletics.org/athletes/athlete=14445047
24,55.51,,Go CHINEN,07 FEB 1992,JPN,3,,Nagoya (JPN),27 JUN 2015,978,men_DT,2015,https://worldathletics.org/athletes/athlete=14523180
25,55.43,,Shigeo HATAKEYAMA,09 MAR 1977,JPN,1,,Yokohama (JPN),24 OCT 2015,976,men_DT,2015,https://worldathletics.org/athletes/athlete=14202981
26,55.27,,Junshan YANG,09 AUG 1992,CHN,2,,Lianyungang (CHN),06 MAY 2015,974,men_DT,2015,https://worldathletics.org/athletes/athlete=14502016
27,55.20,,Guoliang DAN,06 JUN 1994,CHN,5,,Suzhou (CHN),22 SEP 2015,972,men_DT,2015,https://worldathletics.org/athletes/athlete=14638577
28,55.15,,Yulong CHENG,01 FEB 1997,CHN,5f1,,Jinan (CHN),01 MAY 2015,971,men_DT,2015,https://worldathletics.org/athletes/athlete=14579676
29,55.11,,Behnam SHIRI,21 MAR 1993,IRI,3,,Tehran (IRI),09 AUG 2015,971,men_DT,2015,https://worldathletics.org/athletes/athlete=14483742
30,54.91,,Dongwei HUANG,20 APR 1989,CHN,6,,Suzhou (CHN),22 SEP 2015,967,men_DT,2015,https://worldathletics.org/athletes/athlete=14172426
31,54.85,,Hanliang WANG,19 OCT 1994,CHN,4f1,,Chengdu (CHN),31 MAR 2015,966,men_DT,2015,https://worldathletics.org/athletes/athlete=14522583
31,54.85,,Zidong WEI,18 FEB 1995,CHN,7,,Suzhou (CHN),22 SEP 2015,966,men_DT,2015,https://worldathletics.org/athletes/athlete=14482054
33,54.78,,Khalid MAHMOUD DHEEB,,QAT,3,,Doha (QAT),30 APR 2015,965,men_DT,2015,https://worldathletics.org/athletes/qatar/khalid-mahmoud-dheeb-14498172
34,54.59,,Kirpal SINGH BATTH,19 MAY 1992,IND,2,,Kolkata (IND),18 SEP 2015,961,men_DT,2015,https://worldathletics.org/athletes/athlete=14370266
35,54.29,,Kengo ANBO,12 JAN 1994,JPN,3,,Kobe (JPN),26 APR 2015,956,men_DT,2015,https://worldathletics.org/athletes/athlete=14803290
36,54.21,,Rai ANSHU,03 AUG 1989,IND,3,,Kolkata (IND),18 SEP 2015,954,men_DT,2015,https://worldathletics.org/athletes/athlete=14383444
37,54.19,,Sergey DEMENTYEV,01 JUN 1990,UZB,1,,Tashkent (UZB),19 MAR 2015,954,men_DT,2015,https://worldathletics.org/athletes/athlete=14330181
38,54.10,,Hoon LEE,01 APR 1988,KOR,1,,Mungyeong (KOR),28 JUN 2015,952,men_DT,2015,https://worldathletics.org/athletes/athlete=14373666
39,54.01,,Hyung-jae LEE,08 APR 1988,KOR,2,,Mungyeong (KOR),28 JUN 2015,950,men_DT,2015,https://worldathletics.org/athletes/athlete=14383720
40,53.97,,Musab MOMANI,28 AUG 1986,JOR,11,,Mungyeong (KOR),08 OCT 2015,950,men_DT,2015,https://worldathletics.org/athletes/athlete=14202357
41,53.94,,Qingbin HONG,06 MAY 1991,CHN,5,,Beijing (CHN),29 JUN 2015,949,men_DT,2015,https://worldathletics.org/athletes/athlete=14603797
42,53.66,,Daroush VALINIAJO,,IRI,1,,Tehran (IRI),12 JUL 2015,944,men_DT,2015,https://worldathletics.org/athletes/islamic-republic-of-iran/daroush-valiniajo-14532968
43,53.49,,. RAVINDER,14 JUN 1996,IND,2,,Hyderabad (IND),20 JUL 2015,941,men_DT,2015,https://worldathletics.org/athletes/athlete=14524123
44,53.39,,Baljinder SINGH,23 JUL 1989,IND,4,,Mangalore (IND),04 MAY 2015,939,men_DT,2015,https://worldathletics.org/athletes/india/baljinder-singh-014333791
45,53.24,,Yume ANDO,03 FEB 1997,JPN,2,,Osaka (JPN),11 SEP 2015,936,men_DT,2015,https://worldathletics.org/athletes/athlete=14603282
46,53.07,,Prabhjot SINGH,05 MAY 1992,IND,5,,Mangalore (IND),04 MAY 2015,933,men_DT,2015,https://worldathletics.org/athletes/athlete=14375338
47,53.06,,Sachin KUMAR,05 SEP 1995,IND,2q1,,Thiruvanthapuram (IND),10 FEB 2015,933,men_DT,2015,https://worldathletics.org/athletes/athlete=14538352
48,53.04,,Vipender SINGH,,IND,3,,Hyderabad (IND),20 JUL 2015,933,men_DT,2015,https://worldathletics.org/athletes/india/vipender-singh-14198476
49,52.94,,Shinichi YUKINAGA,10 APR 1997,JPN,5,,Nagoya (JPN),27 JUN 2015,931,men_DT,2015,https://worldathletics.org/athletes/athlete=14671487
50,52.90,,Yao-Hui WANG,05 JUN 1986,TPE,1,,Kaohsiung (TPE),20 OCT 2015,930,men_DT,2015,https://worldathletics.org/athletes/athlete=14228929
51,52.84,,Prashant MALIK,10 JUL 1991,IND,4,,Chennai (IND),12 JUL 2015,929,men_DT,2015,https://worldathletics.org/athletes/india/prashant-malik-14591392
52,52.83,,Jinze SUI,09 FEB 1994,CHN,2f2,,Chengdu (CHN),31 MAR 2015,929,men_DT,2015,https://worldathletics.org/athletes/athlete=14439847
53,52.77,,Daichi NAKAMURA,15 JAN 1993,JPN,6,,Nagoya (JPN),27 JUN 2015,928,men_DT,2015,https://worldathletics.org/athletes/athlete=14424018
54,52.59,,Narong BENJAROON,08 JUN 1986,THA,2,,Singapore (SGP),11 JUN 2015,924,men_DT,2015,https://worldathletics.org/athletes/athlete=14228472
55,52.42,,Tao WU,03 OCT 1983,CHN,10f1,,Jinan (CHN),01 MAY 2015,921,men_DT,2015,https://worldathletics.org/athletes/athlete=14171076
56,52.31,,Sachin Dalal SINGH,05 SEP 1995,IND,7,,Chennai (IND),12 JUL 2015,919,men_DT,2015,https://worldathletics.org/athletes/athlete=14448704
57,52.19,,Liangyu CHEN,08 JUL 1996,CHN,10,,Beijing (CHN),29 JUN 2015,917,men_DT,2015,https://worldathletics.org/athletes/athlete=14517441
58,52.10,,Shitu MA,14 JAN 1994,CHN,1f2,,Jinan (CHN),01 MAY 2015,915,men_DT,2015,https://worldathletics.org/athletes/athlete=14430121
58,52.10,,Shi Hao TAI,28 JUL 1992,TPE,2,,Kaohsiung (TPE),20 OCT 2015,915,men_DT,2015,https://worldathletics.org/athletes/chinese-taipei/shi-hao-tai-14379287
60,52.08,,Osama Hassan AL OQALI,14 NOV 1993,KSA,2,,Biala Podlaska (POL),29 AUG 2015,915,men_DT,2015,https://worldathletics.org/athletes/athlete=14478144
61,52.04,,Masaru MIYAUCHI,13 JUN 1984,JPN,7,,Nagoya (JPN),27 JUN 2015,914,men_DT,2015,https://worldathletics.org/athletes/japan/masaru-miyauchi-14204547
62,52.02,,Charith KAPUKOTUWA,15 SEP 1990,SRI,3,,"Colorado Springs, CO (USA)",08 MAY 2015,914,men_DT,2015,https://worldathletics.org/athletes/athlete=14383784
63,51.90,,Harpreet SINGH,13 SEP 1986,IND,1,,Moodbidri (IND),19 JAN 2015,912,men_DT,2015,https://worldathletics.org/athletes/athlete=14198364
64,51.85,,Kazumasa YOMOGIDA,16 JUN 1987,JPN,8,,Nagoya (JPN),27 JUN 2015,911,men_DT,2015,https://worldathletics.org/athletes/athlete=14207011
65,51.84,,Ke MO,10 OCT 1993,CHN,3f2,,Chengdu (CHN),31 MAR 2015,911,men_DT,2015,https://worldathletics.org/athletes/athlete=14423017
66,51.83,,Aleksandr MAMONTOV,19 JUN 1990,KAZ,4,,Almaty (KAZ),26 JUL 2015,911,men_DT,2015,https://worldathletics.org/athletes/athlete=14478630
67,51.74,,Xiangnan ZHANG,09 AUG 1997,CHN,4f2,,Chengdu (CHN),31 MAR 2015,909,men_DT,2015,https://worldathletics.org/athletes/athlete=14638592
68,51.71,,Minghuang CHANG,07 AUG 1982,TPE,3,,Kaohsiung (TPE),20 OCT 2015,908,men_DT,2015,https://worldathletics.org/athletes/athlete=14228685
69,51.66,,Vikash PUNIA,15 SEP 1988,IND,2,,Bhopal (IND),06 AUG 2015,907,men_DT,2015,https://worldathletics.org/athletes/athlete=14198532
70,51.65,,K.G.U.P. JAYAWARDANE,11 OCT 1978,SRI,1,,Diyagama (SRI),24 JUL 2015,907,men_DT,2015,https://worldathletics.org/athletes/athlete=14225533
71,51.61,,Hirotshi ABE,12 DEC 1993,JPN,9,,Nagoya (JPN),27 JUN 2015,906,men_DT,2015,https://worldathletics.org/athletes/japan/hirotshi-abe-14712875
72,51.40,,Masateru YUGAMI,14 APR 1993,JPN,4,,Osaka (JPN),11 SEP 2015,903,men_DT,2015,https://worldathletics.org/athletes/athlete=14649141
73,51.32,,Oyama HIROFUMI,01 JUN 1988,JPN,10,,Nagoya (JPN),27 JUN 2015,901,men_DT,2015,https://worldathletics.org/athletes/athlete=14545146
74,51.18,,Shiro KOBAYASHI,23 APR 1982,JPN,6,,Kobe (JPN),26 APR 2015,899,men_DT,2015,https://worldathletics.org/athletes/athlete=14204005
75,51.14,,Hiroya KOBAYASHI,08 APR 1992,JPN,11,,Nagoya (JPN),27 JUN 2015,898,men_DT,2015,https://worldathletics.org/athletes/japan/hiroya-kobayashi-14444409
76,51.02,,Kvanchai NUMSOMBOON,29 JUL 1981,THA,3,,Singapore (SGP),11 JUN 2015,896,men_DT,2015,https://worldathletics.org/athletes/athlete=14228534
77,50.90,,Krishna KUMAR,1993,IND,4,,Hyderabad (IND),20 JUL 2015,893,men_DT,2015,https://worldathletics.org/athletes/india/krishna-kumar-14497946
78,50.89,,Ivan IVANOV,03 JAN 1992,KAZ,2,,Almaty (KAZ),13 MAY 2015,893,men_DT,2015,https://worldathletics.org/athletes/athlete=14375337
79,50.88,,Shichen SUN,23 JUL 1997,CHN,4f2,,Chengdu (CHN),04 APR 2015,893,men_DT,2015,https://worldathletics.org/athletes/athlete=14638593
80,50.75,,Khaled Mohamed AL MOUGHANNI,02 MAR 1994,QAT,2,,Qatif (KSA),24 OCT 2015,891,men_DT,2015,https://worldathletics.org/athletes/qatar/khaled-mohamed-al-moughanni-14498471
81,50.72,,Muhammad SHANSHAD,,PAK,1,,Islamabad (PAK),04 APR 2015,890,men_DT,2015,https://worldathletics.org/athletes/pakistan/muhammad-shanshad-14379929
82,50.71,,Nirbhay SINGH,20 NOV 1996,IND,2,,Moodbidri (IND),19 JAN 2015,890,men_DT,2015,https://worldathletics.org/athletes/india/nirbhay-singh-14598251
83,50.70,,Shota HORIE,05 MAR 1994,JPN,2,,Hiratsuka (JPN),14 JUN 2015,890,men_DT,2015,https://worldathletics.org/athletes/japan/shota-horie-14707919
84,50.50,,Qiang SUN,07 JUL 1993,CHN,3f2,,Jinan (CHN),01 MAY 2015,886,men_DT,2015,https://worldathletics.org/athletes/athlete=14522585
84,50.50,,Liwangdun CI,07 APR 1992,CHN,4,,Lianyungang (CHN),06 MAY 2015,886,men_DT,2015,https://worldathletics.org/athletes/athlete=14471432
86,50.47,,Kei MAEDA,08 JAN 1991,JPN,12,,Nagoya (JPN),27 JUN 2015,886,men_DT,2015,https://worldathletics.org/athletes/athlete=14591166
87,50.32,,Ehtisham UL-HAQ,03 AUG 1969,PAK,2,,Islamabad (PAK),04 APR 2015,883,men_DT,2015,https://worldathletics.org/athletes/pakistan/ehtisham-ul-haq-14216083
88,50.22,,Yang SHI,12 NOV 1997,CHN,13,,Beijing (CHN),29 JUN 2015,881,men_DT,2015,https://worldathletics.org/athletes/athlete=14603284
89,50.17,,Dong-kyu AN,,KOR,3,,Mungyeong (KOR),28 JUN 2015,880,men_DT,2015,https://worldathletics.org/athletes/korea/dong-kyu-an-14483893
90,50.01,,Lei ZHANG,10 JUN 1993,CHN,4f2,,Jinan (CHN),01 MAY 2015,877,men_DT,2015,https://worldathletics.org/athletes/athlete=14430119
91,49.98,,Omid EIVAZ,,IRI,3,,Tehran (IRI),12 JUL 2015,877,men_DT,2015,https://worldathletics.org/athletes/athlete=14714169
92,49.97,,Keisuke USHIRO,24 JUL 1986,JPN,1,,Hakodate (JPN),19 JUL 2015,876,men_DT,2015,https://worldathletics.org/athletes/athlete=14206640
93,49.85,,Jun YOSHIDA,09 OCT 1995,JPN,3,,Hiratsuka (JPN),14 JUN 2015,874,men_DT,2015,https://worldathletics.org/athletes/japan/jun-yoshida-14707920
94,49.66,,Abuduaini TUERGONG,16 JUN 1997,CHN,8f2,,Chengdu (CHN),31 MAR 2015,871,men_DT,2015,https://worldathletics.org/athletes/athlete=14638595
95,49.64,,Fu YI,22 FEB 1992,CHN,7f2,,Chengdu (CHN),04 APR 2015,870,men_DT,2015,https://worldathletics.org/athletes/athlete=14695392
95,49.64,,. AKASH,29 SEP 1991,IND,8,,Chennai (IND),12 JUL 2015,870,men_DT,2015,https://worldathletics.org/athletes/athlete=14197859
97,49.54,,. RAHUL,1995,IND,3,,Bhopal (IND),06 AUG 2015,869,men_DT,2015,https://worldathletics.org/athletes/india/rahul-14498121
98,49.37,,Caleb STUART,07 SEP 1990,PHI,4,,Singapore (SGP),11 JUN 2015,866,men_DT,2015,https://worldathletics.org/athletes/philippines/caleb-stuart-14407032
99,49.29,,Ali MAHTAB,05 DEC 1989,PAK,3,,Islamabad (PAK),04 APR 2015,864,men_DT,2015,https://worldathletics.org/athletes/athlete=14605078
100,49.11,,Sunil KUMAR,20 JAN 1986,IND,4,,Bhopal (IND),06 AUG 2015,861,men_DT,2015,https://worldathletics.org/athletes/india/sunil-kumar-14532387
101,49.06,,Chandan KUMAR,,IND,8q1,,Thiruvanthapuram (IND),10 FEB 2015,860,men_DT,2015,https://worldathletics.org/athletes/india/chandan-kumar-14685362
102,49.05,,Tzu-Yun LI,24 NOV 1994,TPE,4,,Kaohsiung (TPE),20 OCT 2015,860,men_DT,2015,https://worldathletics.org/athletes/athlete=14752935
103,49.04,,Jingkai YANG,08 DEC 1995,CHN,13,,Taiyuan (CHN),13 MAY 2015,859,men_DT,2015,https://worldathletics.org/athletes/athlete=14439887
104,49.00,,Asmat ULLAH,,PAK,4,,Islamabad (PAK),04 APR 2015,859,men_DT,2015,https://worldathletics.org/athletes/athlete=14698102
105,48.92,,C. G. BINOY,,IND,5,,Hyderabad (IND),20 JUL 2015,857,men_DT,2015,https://worldathletics.org/athletes/india/c-g-binoy-014522480
106,48.62,,Sagadevan DIWAHAR RAJA,1993,IND,5,,Bhopal (IND),06 AUG 2015,852,men_DT,2015,https://worldathletics.org/athletes/india/sagadevan-diwahar-raja-14553400
107,48.54,,Yuepeng JU,08 JAN 1980,CHN,15,,Beijing (CHN),29 JUN 2015,850,men_DT,2015,https://worldathletics.org/athletes/athlete=14172305
108,48.49,,Tao YIN,07 AUG 1995,CHN,15,,Taiyuan (CHN),13 MAY 2015,849,men_DT,2015,https://worldathletics.org/athletes/athlete=14702558
109,48.46,,. JAIDEEP,07 JUL 1993,IND,12q1,,Kolkata (IND),18 SEP 2015,849,men_DT,2015,https://worldathletics.org/athletes/athlete=14650040
110,48.41,,Won-nam HAN,14 APR 1994,KOR,4,,Mungyeong (KOR),28 JUN 2015,848,men_DT,2015,https://worldathletics.org/athletes/athlete=14432920
111,48.37,,Uday Chaudhary SINGH,,IND,6,,Hyderabad (IND),20 JUL 2015,847,men_DT,2015,https://worldathletics.org/athletes/india/uday-chaudhary-singh-14603941
112,48.36,,Lakhwinder SINGH,29 JUN 1990,IND,9,,Thiruvanthapuram (IND),11 FEB 2015,847,men_DT,2015,https://worldathletics.org/athletes/india/lakhwinder-singh-14198388
113,48.33,,Avtar RAM,,IND,7,,Hyderabad (IND),20 JUL 2015,846,men_DT,2015,https://worldathletics.org/athletes/india/avtar-ram-14449824
114,48.28,,Jian CHEN,20 APR 1991,CHN,12f2,,Chengdu (CHN),04 APR 2015,846,men_DT,2015,https://worldathletics.org/athletes/athlete=14430018
115,48.26,,Shin-Woong CHUN,1991,KOR,5,,Mungyeong (KOR),28 JUN 2015,845,men_DT,2015,https://worldathletics.org/athletes/korea/shin-woong-chun-14380094
116,48.23,,Lei ZHANG,22 NOV 1986,CHN,17,,Beijing (CHN),29 JUN 2015,845,men_DT,2015,https://worldathletics.org/athletes/pr-of-china/lei-zhang-14941210
1,65.00,,Mahmoud SAMIMI,18 SEP 1988,IRI,1,,Szombathely (HUN),16 APR 2016,1152,men_DT,2016,https://worldathletics.org/athletes/athlete=14372014
2,64.65,,Ehsan HADADI,20 JAN 1985,IRI,,,Karlsbad (GER),11 JUN 2016,1146,men_DT,2016,https://worldathletics.org/athletes/athlete=14198605
3,63.81,,Mohammad SAMIMI,29 MAR 1987,IRI,1,,Zalaegerszeg (HUN),23 APR 2016,1130,men_DT,2016,https://worldathletics.org/athletes/athlete=14198718
4,61.94,,Sultan Mubarak AL DAWOODI,1977,KSA,1,,Białystok (POL),01 JUN 2016,1096,men_DT,2016,https://worldathletics.org/athletes/athlete=14210624
5,60.48,,Behnam SHIRI,21 MAR 1993,IRI,3,,Erzurum (TUR),11 JUN 2016,1069,men_DT,2016,https://worldathletics.org/athletes/athlete=14483742
6,60.23,,Yevgeniy LABUTOV,17 NOV 1984,KAZ,1,,Almaty (KAZ),25 MAY 2016,1065,men_DT,2016,https://worldathletics.org/athletes/athlete=14207214
7,60.00,,Yuji TSUTSUMI,22 DEC 1989,JPN,1,,Nagoya (JPN),26 JUN 2016,1060,men_DT,2016,https://worldathletics.org/athletes/athlete=14329692
8,59.76,,Kirpal SINGH BATTH,19 MAY 1992,IND,1,,Bengaluru (IND),11 JUL 2016,1056,men_DT,2016,https://worldathletics.org/athletes/athlete=14370266
9,59.29,,Muhammad Irfan SHAMSUDDIN,16 AUG 1995,MAS,1,,Šamorín (SVK),11 JUN 2016,1047,men_DT,2016,https://worldathletics.org/athletes/athlete=14553217
10,58.99,,Vikas GOWDA,05 JUL 1983,IND,16q2,,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1042,men_DT,2016,https://worldathletics.org/athletes/athlete=14197977
11,58.80,,Ahmed Mohamed DHEEB,29 SEP 1985,QAT,8,,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016,1038,men_DT,2016,https://worldathletics.org/athletes/athlete=14219001
12,58.36,,Go CHINEN,07 FEB 1992,JPN,2,,Nagoya (JPN),26 JUN 2016,1030,men_DT,2016,https://worldathletics.org/athletes/athlete=14523180
13,58.10,,Tulake NUERMAIMAITI,08 MAR 1982,CHN,1,,Chengdu (CHN),06 APR 2016,1025,men_DT,2016,https://worldathletics.org/athletes/athlete=14171704
14,57.89,,Jian WU,25 MAY 1986,CHN,1,,Huai'an (CHN),21 APR 2016,1022,men_DT,2016,https://worldathletics.org/athletes/athlete=14171096
15,57.78,,Yevgeniy MILOVATSKIY,23 MAR 1994,KAZ,2,,Almaty (KAZ),25 MAY 2016,1020,men_DT,2016,https://worldathletics.org/athletes/athlete=14421727
16,57.31,,Shigeyuki MAISAWA,19 JAN 1993,JPN,6,,"Todoroki Stadium, Kawasaki (JPN)",08 MAY 2016,1011,men_DT,2016,https://worldathletics.org/athletes/athlete=14445047
17,57.30,,Jia XIN,01 MAR 1988,CHN,2,,Huai'an (CHN),21 APR 2016,1011,men_DT,2016,https://worldathletics.org/athletes/athlete=14171008
18,57.21,,Arjun KUMAR,01 JUL 1993,IND,1,,Guwahati (IND),10 FEB 2016,1009,men_DT,2016,https://worldathletics.org/athletes/athlete=14389609
19,57.10,,Shen TAN,09 MAR 1991,CHN,1,,Chengdu (CHN),10 APR 2016,1007,men_DT,2016,https://worldathletics.org/athletes/athlete=14171573
20,56.66,,Masateru YUGAMI,14 APR 1993,JPN,3,,Nagoya (JPN),26 JUN 2016,999,men_DT,2016,https://worldathletics.org/athletes/athlete=14649141
21,56.51,,Hanliang WANG,19 OCT 1994,CHN,1,,Shaoxing (CHN),17 APR 2016,996,men_DT,2016,https://worldathletics.org/athletes/athlete=14522583
22,56.23,,Baljinder SINGH,23 JUL 1989,IND,1,,Hyderabad (IND),06 SEP 2016,991,men_DT,2016,https://worldathletics.org/athletes/india/baljinder-singh-014333791
23,56.12,,Osama Hassan AL OQALI,14 NOV 1993,KSA,3,,Biala Podlaska (POL),18 JUN 2016,989,men_DT,2016,https://worldathletics.org/athletes/athlete=14478144
24,56.09,,Essa Mohamed AL ZENKAWI,17 OCT 1992,KUW,1,,Kuala Lumpur (MAS),01 OCT 2016,989,men_DT,2016,https://worldathletics.org/athletes/athlete=14416526
25,56.03,,Raj DHARAM,26 JAN 1991,IND,2,,New Delhi (IND),30 APR 2016,987,men_DT,2016,https://worldathletics.org/athletes/athlete=14447588
26,56.01,,Mengjie ZHANG,11 MAR 1992,CHN,2,,Chongqing (CHN),20 JUN 2016,987,men_DT,2016,https://worldathletics.org/athletes/athlete=14423018
27,55.69,,Tao WU,03 OCT 1983,CHN,4,,Huai'an (CHN),21 APR 2016,981,men_DT,2016,https://worldathletics.org/athletes/athlete=14171076
28,55.61,,Junshan YANG,09 AUG 1992,CHN,3,,Chengdu (CHN),10 APR 2016,980,men_DT,2016,https://worldathletics.org/athletes/athlete=14502016
29,55.52,,Dongwei HUANG,20 APR 1989,CHN,2,,Shaoxing (CHN),17 APR 2016,978,men_DT,2016,https://worldathletics.org/athletes/athlete=14172426
30,55.27,,Hyung-jae LEE,08 APR 1988,KOR,1,,Mokpo (KOR),03 SEP 2016,974,men_DT,2016,https://worldathletics.org/athletes/athlete=14383720
31,55.22,,Shichen SUN,23 JUL 1997,CHN,4,,Shaoxing (CHN),17 APR 2016,973,men_DT,2016,https://worldathletics.org/athletes/athlete=14638593
32,55.17,,Jongbum CHOI,22 AUG 1981,KOR,1,,Kimchun (KOR),04 JUL 2016,972,men_DT,2016,https://worldathletics.org/athletes/athlete=14210099
33,54.75,,Sergey DEMENTYEV,01 JUN 1990,UZB,1,,Tashkent (UZB),10 JUN 2016,964,men_DT,2016,https://worldathletics.org/athletes/athlete=14330181
34,54.60,,Sajad PIRIGCHMAN,22 JUN 1992,IRI,3,,Tehran (IRI),01 AUG 2016,961,men_DT,2016,https://worldathletics.org/athletes/islamic-republic-of-iran/sajad-pirigchman-014552153
35,54.57,,Vikash PUNIA,15 SEP 1988,IND,2,,"Anna Stadium, Tiruchirapalli (IND)",26 AUG 2016,961,men_DT,2016,https://worldathletics.org/athletes/athlete=14198532
36,54.43,,Yulong CHENG,01 FEB 1997,CHN,6,,Chengdu (CHN),10 APR 2016,958,men_DT,2016,https://worldathletics.org/athletes/athlete=14579676
37,54.37,,Hoon LEE,01 APR 1988,KOR,2,,Mokpo (KOR),03 SEP 2016,957,men_DT,2016,https://worldathletics.org/athletes/athlete=14373666
38,54.24,,Kei MAEDA,08 JAN 1991,JPN,4,,Nagoya (JPN),26 JUN 2016,955,men_DT,2016,https://worldathletics.org/athletes/athlete=14591166
39,54.15,,Shinichi YUKINAGA,10 APR 1997,JPN,5,,Nagoya (JPN),26 JUN 2016,953,men_DT,2016,https://worldathletics.org/athletes/athlete=14671487
40,54.12,,Zidong WEI,18 FEB 1995,CHN,6,,Huai'an (CHN),21 APR 2016,952,men_DT,2016,https://worldathletics.org/athletes/athlete=14482054
41,53.57,,Prabhjot SINGH,05 MAY 1992,IND,4,,Bengaluru (IND),11 JUL 2016,942,men_DT,2016,https://worldathletics.org/athletes/athlete=14375338
42,53.56,,Qingbin HONG,06 MAY 1991,CHN,7,,Zhengzhou (CHN),14 MAY 2016,942,men_DT,2016,https://worldathletics.org/athletes/athlete=14603797
43,53.52,,K.G.U.P. JAYAWARDANE,11 OCT 1978,SRI,3,,Guwahati (IND),10 FEB 2016,941,men_DT,2016,https://worldathletics.org/athletes/athlete=14225533
44,53.50,,Sachin Dalal SINGH,05 SEP 1995,IND,1,,Patiala (IND),02 JAN 2016,941,men_DT,2016,https://worldathletics.org/athletes/athlete=14448704
