Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
11,2.26,,Keyvan GHANBAR ZADEH,26 MAY 1990,IRI,1,,Bangkok (THA),22 JUN 2015,1143,men_HJ,2015,https://worldathletics.org/athletes/athlete=14198596
12,2.25,,Muamer Aissa BARSHAM,03 JAN 1994,QAT,2,,Athlone (IRL) (i),18 FEB 2015,1135,men_HJ,2015,https://worldathletics.org/athletes/athlete=14479998
12,2.25,,Batyrkhan BAIMUKHAMETOV,07 SEP 1992,KAZ,1,,Almaty (KAZ),25 JUL 2015,1135,men_HJ,2015,https://worldathletics.org/athletes/athlete=14375757
12,2.25,,Shisuo YU,20 FEB 1991,CHN,2,,Beijing (CHN),25 JUL 2015,1135,men_HJ,2015,https://worldathletics.org/athletes/athlete=14170796
12,2.25,,Ryoichi AKAMATSU,02 MAY 1995,JPN,1,,Osaka (JPN),13 SEP 2015,1135,men_HJ,2015,https://worldathletics.org/athletes/athlete=14663940
16,2.24,,Jinqi GUO,21 SEP 1992,CHN,3,,Beijing (CHN),29 JUN 2015,1126,men_HJ,2015,https://worldathletics.org/athletes/athlete=14430008
16,2.24,,Sanghyeok WOO,23 APR 1996,KOR,5,,"Main Stadium, Gwangju (KOR)",10 JUL 2015,1126,men_HJ,2015,https://worldathletics.org/athletes/athlete=14532326
16,2.24,,Mohammad Reza VAZIFEHDOOST,13 OCT 1993,IRI,3,,Mungyeong (KOR),05 OCT 2015,1126,men_HJ,2015,https://worldathletics.org/athletes/athlete=14383832
16,2.24,,Chen JI,27 JAN 1990,CHN,4,,Mungyeong (KOR),05 OCT 2015,1126,men_HJ,2015,https://worldathletics.org/athletes/athlete=14172388
20,2.23,,Chen WANG,27 FEB 1990,CHN,3,,Bangkok (THA),22 JUN 2015,1117,men_HJ,2015,https://worldathletics.org/athletes/athlete=14171371
20,2.23,,Manjula Kumara WIJESEKARA,30 JAN 1984,SRI,2,,Chanthaburi (THA),29 JUN 2015,1117,men_HJ,2015,https://worldathletics.org/athletes/athlete=14225649
22,2.22,,Nauraj Singh RANDHAWA,27 JAN 1992,MAS,1,,Canberra (AUS),07 FEB 2015,1108,men_HJ,2015,https://worldathletics.org/athletes/athlete=14426255
22,2.22,,Yu NAKAZAWA,27 AUG 1996,JPN,1,,Osaka (JPN) (i),08 FEB 2015,1108,men_HJ,2015,https://worldathletics.org/athletes/athlete=14657312
22,2.22,,Taira OMATA,12 SEP 1989,JPN,2,,Kumagaya (JPN),17 MAY 2015,1108,men_HJ,2015,https://worldathletics.org/athletes/athlete=14374669
22,2.22,,Long BAI,08 OCT 1989,CHN,5,,Beijing (CHN),25 JUL 2015,1108,men_HJ,2015,https://worldathletics.org/athletes/athlete=14420856
22,2.22,,Ryo SATO,21 JUL 1994,JPN,3,,Osaka (JPN),13 SEP 2015,1108,men_HJ,2015,https://worldathletics.org/athletes/athlete=14547898
27,2.21,,Anton BODNAR,12 APR 1992,KAZ,1,,Almaty (KAZ),12 MAY 2015,1099,men_HJ,2015,https://worldathletics.org/athletes/athlete=14421715
27,2.21,,Ken ISHIBASHI,27 FEB 1994,JPN,2,,Wakayama (JPN),03 OCT 2015,1099,men_HJ,2015,https://worldathletics.org/athletes/athlete=14707901
29,2.20,,Sreenith MOHAN,24 MAR 1995,IND,1,,Moodbidri (IND),17 JAN 2015,1090,men_HJ,2015,https://worldathletics.org/athletes/athlete=14498423
29,2.20,,Zhao SUN,08 FEB 1990,CHN,3,,Xianlin (CHN) (i),08 MAR 2015,1090,men_HJ,2015,https://worldathletics.org/athletes/athlete=14420857
29,2.20,,Nawaf Ahmed AL YAMI,21 JUL 1991,KSA,2,,Qatif (KSA),11 APR 2015,1090,men_HJ,2015,https://worldathletics.org/athletes/athlete=14374918
29,2.20,,Zhen ZHUGE,14 APR 1993,CHN,3f1,,Jinan (CHN),29 APR 2015,1090,men_HJ,2015,https://worldathletics.org/athletes/athlete=14501991
29,2.20,,Xiaoliang BI,26 DEC 1992,CHN,4,,Beijing (CHN),08 MAY 2015,1090,men_HJ,2015,https://worldathletics.org/athletes/athlete=14430009
29,2.20,,Bin SUN,10 DEC 1994,CHN,4,,Taiyuan (CHN),12 MAY 2015,1090,men_HJ,2015,https://worldathletics.org/athletes/athlete=14522576
29,2.20,,Shuichi MATSUMOTO,14 NOV 1996,JPN,2,,Hiratsuka (JPN),13 JUN 2015,1090,men_HJ,2015,https://worldathletics.org/athletes/athlete=14671471
29,2.20,,Vitaliy TSYKUNOV,22 JAN 1987,KAZ,1,,Almaty (KAZ),15 JUN 2015,1090,men_HJ,2015,https://worldathletics.org/athletes/athlete=14207288
29,2.20,,Hamdi ALI,15 APR 1997,QAT,1,,Göteborg (SWE),14 AUG 2015,1090,men_HJ,2015,https://worldathletics.org/athletes/athlete=14595052
38,2.19,,Song-Won PARK,14 APR 1993,KOR,2,,Mungyeong (KOR),29 JUN 2015,1081,men_HJ,2015,https://worldathletics.org/athletes/athlete=14478706
38,2.19,,Ajay KUMAR,07 MAR 1996,IND,1,,Hyderabad (IND),07 AUG 2015,1081,men_HJ,2015,https://worldathletics.org/athletes/athlete=14538349
40,2.18,,Jagdeep SINGH,30 OCT 1992,IND,2,,Moodbidri (IND),17 JAN 2015,1072,men_HJ,2015,https://worldathletics.org/athletes/athlete=14497833
40,2.18,,Kazuhiro OTA,11 JUN 1995,JPN,3,,Sapporo (JPN),12 JUL 2015,1072,men_HJ,2015,https://worldathletics.org/athletes/athlete=14663937
40,2.18,,Yuuki MOTOYOSHI,04 JUN 1992,JPN,2,,Gifu (JPN),26 SEP 2015,1072,men_HJ,2015,https://worldathletics.org/athletes/athlete=14475537
43,2.17,,Hup Wei LEE,05 MAY 1987,MAS,2,,Singapore (SGP),04 APR 2015,1064,men_HJ,2015,https://worldathletics.org/athletes/athlete=14212584
43,2.17,,Rai MIZUTANI,12 JAN 1997,JPN,1,,Nagoya (JPN),19 JUL 2015,1064,men_HJ,2015,https://worldathletics.org/athletes/athlete=14707900
45,2.16,,Chetan BALASUBRAMANYA,18 AUG 1992,IND,3,,Moodbidri (IND),17 JAN 2015,1055,men_HJ,2015,https://worldathletics.org/athletes/athlete=14497942
45,2.16,,Roman LOSHKAREV,28 OCT 1996,KAZ,1,,Ust-Kamenogorsk (KAZ) (i),06 FEB 2015,1055,men_HJ,2015,https://worldathletics.org/athletes/athlete=14552955
45,2.16,,Jithin THOMAS,01 JUN 1990,IND,1,,Thiruvanthapuram (IND),12 FEB 2015,1055,men_HJ,2015,https://worldathletics.org/athletes/athlete=14198510
45,2.16,,Sung-mo KANG,22 APR 1988,KOR,4,,Mungyeong (KOR),29 JUN 2015,1055,men_HJ,2015,https://worldathletics.org/athletes/korea/sung-mo-kang-14210557
45,2.16,,Sung-dae KIM,14 JUL 1993,KOR,5,,Mungyeong (KOR),29 JUN 2015,1055,men_HJ,2015,https://worldathletics.org/athletes/korea/sung-dae-kim-14483887
45,2.16,,Harshith SHASHIDHAR,05 NOV 1993,IND,1,,Chennai (IND),12 JUL 2015,1055,men_HJ,2015,https://worldathletics.org/athletes/athlete=14433110
45,2.16,,Keitaro FUJITA,02 OCT 1997,JPN,1,,Wakayama (JPN),01 AUG 2015,1055,men_HJ,2015,https://worldathletics.org/athletes/athlete=14719609
45,2.16,,Masato SUZUKI,30 NOV 1993,JPN,4,,Osaka (JPN),13 SEP 2015,1055,men_HJ,2015,https://worldathletics.org/athletes/japan/masato-suzuki-14663941
45,2.16,,Amitha KASUN,04 APR 1989,SRI,2,,Diyagama (SRI),03 DEC 2015,1055,men_HJ,2015,https://worldathletics.org/athletes/athlete=14383814
54,2.15,,Yuefeng QIAO,26 DEC 1992,CHN,5,,Shanghai (CHN) (i),01 MAR 2015,1046,men_HJ,2015,https://worldathletics.org/athletes/athlete=14462141
54,2.15,,Muhd ASHRAF SAIPU RAHMAN,26 APR 1994,MAS,1,,Kuala Lumpur (MAS),29 MAR 2015,1046,men_HJ,2015,https://worldathletics.org/athletes/athlete=14498182
54,2.15,,Songshan CHA,25 JAN 1992,CHN,6,,Beijing (CHN),08 MAY 2015,1046,men_HJ,2015,https://worldathletics.org/athletes/pr-of-china/songshan-cha-14553658
54,2.15,,Tianhao ZHANG,25 MAY 1997,CHN,6,,Taiyuan (CHN),12 MAY 2015,1046,men_HJ,2015,https://worldathletics.org/athletes/athlete=14637823
54,2.15,,Min BAI,09 JAN 1994,CHN,7,,Beijing (CHN),29 JUN 2015,1046,men_HJ,2015,https://worldathletics.org/athletes/pr-of-china/min-bai-14635683
54,2.15,,Jiazheng JIN,13 MAY 1997,CHN,10,,Beijing (CHN),29 JUN 2015,1046,men_HJ,2015,https://worldathletics.org/athletes/athlete=14647982
54,2.15,,Shuyan GAO,16 OCT 1992,CHN,11,,Beijing (CHN),29 JUN 2015,1046,men_HJ,2015,https://worldathletics.org/athletes/pr-of-china/shuyan-gao-14439829
54,2.15,,Woqi GAO,12 MAR 1995,CHN,1q2,,"Main Stadium, Gwangju (KOR)",08 JUL 2015,1046,men_HJ,2015,https://worldathletics.org/athletes/athlete=14606725
54,2.15,,Sang-Woo PARK,13 MAY 1987,KOR,4,,Sapporo (JPN),12 JUL 2015,1046,men_HJ,2015,https://worldathletics.org/athletes/korea/sang-woo-park-14210488
54,2.15,,Ryuichi SASAKI,06 NOV 1987,JPN,5,,Gifu (JPN),26 SEP 2015,1046,men_HJ,2015,https://worldathletics.org/athletes/japan/ryuichi-sasaki-14205576
54,2.15,,Yutaka TAKAYAMA,08 SEP 1991,JPN,10,,Wakayama (JPN),03 OCT 2015,1046,men_HJ,2015,https://worldathletics.org/athletes/athlete=14433405
65,2.14,,Thilina KARUNARATHNE,1994,SRI,2,,Diyagama (SRI),24 JUL 2015,1037,men_HJ,2015,https://worldathletics.org/athletes/athlete=14550944
65,2.14,,Tejaswin SHANKAR,21 DEC 1998,IND,2,,Hyderabad (IND),07 AUG 2015,1037,men_HJ,2015,https://worldathletics.org/athletes/athlete=14714481
67,2.13,,Tyler RUIZ,03 JUL 1991,PHI,1,,"Northridge, CA (USA)",13 MAR 2015,1028,men_HJ,2015,https://worldathletics.org/athletes/philippines/tyler-ruiz-014412286
67,2.13,,Yoshihiro YAMASHITA,14 JUN 1994,JPN,3,,Yokohama (JPN),16 MAY 2015,1028,men_HJ,2015,https://worldathletics.org/athletes/japan/yoshihiro-yamashita-14547900
67,2.13,,Kenya MURAOKA,01 FEB 1994,JPN,4,,Yokohama (JPN),16 MAY 2015,1028,men_HJ,2015,https://worldathletics.org/athletes/athlete=14563843
67,2.13,,Van Thuy DAO,15 APR 1989,VIE,2,,Singapore (SGP),11 JUN 2015,1028,men_HJ,2015,https://worldathletics.org/athletes/athlete=14256356
67,2.13,,Lubang YANG,18 JUN 1997,CHN,ce,,Beijing (CHN),27 JUN 2015,1028,men_HJ,2015,https://worldathletics.org/athletes/athlete=14585443
67,2.13,,Tatsuya NISHIMURA,25 SEP 1986,JPN,1,,Mikuni (JPN),12 JUL 2015,1028,men_HJ,2015,https://worldathletics.org/athletes/japan/tatsuya-nishimura-14423289
67,2.13,,Kengo TAKEISHI,29 AUG 1987,JPN,1,,Tokyo (JPN),19 JUL 2015,1028,men_HJ,2015,https://worldathletics.org/athletes/athlete=14206219
67,2.13,,Thanh Nhan NGUYEN,27 JUL 1994,VIE,1,,Ho Chi-Minh (VIE),01 AUG 2015,1028,men_HJ,2015,https://worldathletics.org/athletes/vietnam/thanh-nhan-nguyen-14603423
67,2.13,,Ryohei KAMIKAWA,10 NOV 1994,JPN,8,,Osaka (JPN),13 SEP 2015,1028,men_HJ,2015,https://worldathletics.org/athletes/japan/ryohei-kamikawa-14703215
67,2.13,,Ryoma YAMANAKA,26 JUL 1993,JPN,10,,Osaka (JPN),13 SEP 2015,1028,men_HJ,2015,https://worldathletics.org/athletes/athlete=14562728
67,2.13,,Supreth RAJ,22 JAN 1991,IND,3,,Kolkata (IND),18 SEP 2015,1028,men_HJ,2015,https://worldathletics.org/athletes/india/supreth-raj-14498253
67,2.13,,C SRINEESH,31 MAY 1993,IND,3,,Kolkata (IND),18 SEP 2015,1028,men_HJ,2015,https://worldathletics.org/athletes/athlete=14650031
67,2.13,,Ritesh KUMAR,15 MAY 1990,IND,6,,Kolkata (IND),18 SEP 2015,1028,men_HJ,2015,https://worldathletics.org/athletes/athlete=14449815
67,2.13,,Roshan Dammika RANATUNGAGE,10 MAY 1998,SRI,3,,Diyagama (SRI),19 DEC 2015,1028,men_HJ,2015,https://worldathletics.org/athletes/athlete=14671142
81,2.12,,Denis SOKOLOV,18 JUN 1991,KAZ,3,,Ust-Kamenogorsk (KAZ) (i),15 FEB 2015,1019,men_HJ,2015,https://worldathletics.org/athletes/athlete=14433638
81,2.12,,Yuriy DERGACHEV,08 NOV 1994,KAZ,4,,Almaty (KAZ),12 MAY 2015,1019,men_HJ,2015,https://worldathletics.org/athletes/athlete=14480000
81,2.12,,Muhammed ANEESH,01 NOV 1992,IND,3,,Hyderabad (IND),22 JUL 2015,1019,men_HJ,2015,https://worldathletics.org/athletes/athlete=14671004
81,2.12,,Hiroshi KUNIMOTO,20 APR 1987,JPN,13,,Wakayama (JPN),03 OCT 2015,1019,men_HJ,2015,https://worldathletics.org/athletes/athlete=14204179
81,2.12,,Riku HASHIMOTO,24 JUN 1997,JPN,2,,Wakayama (JPN),04 OCT 2015,1019,men_HJ,2015,https://worldathletics.org/athletes/japan/riku-hashimoto-14719611
86,2.11,,Yuan-Zhong WU,13 JAN 1991,CHN,4,,Växjö (SWE) (i),18 JAN 2015,1011,men_HJ,2015,https://worldathletics.org/athletes/athlete=14402241
86,2.11,,Pumurai PRAMOTE,24 SEP 1989,THA,4,,Singapore (SGP),11 JUN 2015,1011,men_HJ,2015,https://worldathletics.org/athletes/athlete=14379242
86,2.11,,Shingo SUZUKI,,JPN,6,,Hiratsuka (JPN),13 JUN 2015,1011,men_HJ,2015,https://worldathletics.org/athletes/japan/shingo-suzuki-14649178
86,2.11,,Ryo KOBAYASHI,1993,JPN,8,,Hiratsuka (JPN),13 JUN 2015,1011,men_HJ,2015,https://worldathletics.org/athletes/japan/ryo-kobayashi-14663942
86,2.11,,Kentaro KATO,29 OCT 1996,JPN,1,,Ise (JPN),12 JUL 2015,1011,men_HJ,2015,https://worldathletics.org/athletes/athlete=14671476
86,2.11,,Shugo HAYAKAWA,13 APR 1983,JPN,2,,Nagoya (JPN),19 JUL 2015,1011,men_HJ,2015,https://worldathletics.org/athletes/japan/shugo-hayakawa-14202995
86,2.11,,Muhammad Syazwan AMHAD,20 JUN 1998,MAS,4,,Apia (SAM),07 SEP 2015,1011,men_HJ,2015,https://worldathletics.org/athletes/athlete=14646772
86,2.11,,Chia-Hao HSU,01 JAN 1997,TPE,2,,Kaohsiung (TPE),21 OCT 2015,1011,men_HJ,2015,https://worldathletics.org/athletes/athlete=14705940
94,2.10,,Ziqi HE,06 JUL 1993,CHN,7,,Shanghai (CHN) (i),01 MAR 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14514474
94,2.10,,Longkang HUANG,05 JUL 1995,CHN,8,,Shanghai (CHN) (i),01 MAR 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14691842
94,2.10,,Qichao JIN,24 NOV 1991,CHN,7,,Xianlin (CHN) (i),08 MAR 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14172322
94,2.10,,Jinsong CAO,05 JAN 1992,CHN,7,,Xianlin (CHN) (i),08 MAR 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14423008
94,2.10,,Xiaowei WU,28 JAN 1989,CHN,11,,Xianlin (CHN) (i),08 MAR 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14171071
94,2.10,,Peng LI,01 JUN 1990,CHN,6,,Beijing (CHN) (i),15 MAR 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14483311
94,2.10,,Hailin ZHENG,13 JUN 1995,CHN,8,,Beijing (CHN) (i),15 MAR 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14526970
94,2.10,,Yixing LI,12 JAN 1994,CHN,10,,Beijing (CHN) (i),15 MAR 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14525161
94,2.10,,Tsz Hin LUI,19 MAR 1988,HKG,2,,Kuala Lumpur (MAS),29 MAR 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14195824
94,2.10,,Yuki FURUKAWA,07 NOV 1988,JPN,9,,Fukuroi (JPN),03 MAY 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/japan/yuki-furukawa-14671329
94,2.10,,Jin NAKAMURA,13 MAY 1989,JPN,5,,Yokohama (JPN),16 MAY 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14204871
94,2.10,,Tetsuya KAWABATA,12 APR 1993,JPN,6,,Yokohama (JPN),16 MAY 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/japan/tetsuya-kawabata-14703212
94,2.10,,Manato KARITA,,JPN,7,,Yokohama (JPN),16 MAY 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/japan/manato-karita-14703213
94,2.10,,U.T. PERERA,,SRI,3,,Diyagama (SRI),24 JUL 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/sri-lanka/ut-perera-14715680
94,2.10,,Milantha Sampath DISSANAYAKE,07 FEB 1993,SRI,4,,Diyagama (SRI),24 JUL 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14429014
94,2.10,,Essa Ali AL-HAMAD,1994,KSA,4,,Nové Město nad Metují (CZE),25 JUL 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14672620
94,2.10,,Timur RAKHMATULLAYEV,30 AUG 1997,UZB,5,,Almaty (KAZ),25 JUL 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/uzbekistan/timur-rakhmatullayev-14671157
94,2.10,,Atsunori KITAGAWA,05 DEC 1997,JPN,2,,Wakayama (JPN),01 AUG 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14719610
94,2.10,,Seung-ho LEE,02 MAY 1992,KOR,2,,Yeosu (KOR),01 SEP 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14377233
94,2.10,,Sung LEE,06 MAY 1988,KOR,3,,Yeosu (KOR),01 SEP 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14210413
94,2.10,,Young-mon CHOI,18 APR 1989,KOR,5,,Yeosu (KOR),01 SEP 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/korea/young-mon-choi-14210108
94,2.10,,Yuto NAKANO,,JPN,11,,Osaka (JPN),13 SEP 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/japan/yuto-nakano-14722751
94,2.10,,Shinnosuke TAKEMURA,14 JUN 1995,JPN,12,,Osaka (JPN),13 SEP 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/japan/shinnosuke-takemura-14722752
94,2.10,,Daisuke NAKAJIMA,18 APR 1995,JPN,13,,Osaka (JPN),13 SEP 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14432904
94,2.10,,Daichi KATAHIRA,18 SEP 1989,JPN,6,,Gifu (JPN),26 SEP 2015,1002,men_HJ,2015,https://worldathletics.org/athletes/athlete=14475538
119,2.09,,Vasiliy SCHASTLIVIY,20 AUG 1992,KGZ,5,,Ust-Kamenogorsk (KAZ) (i),15 FEB 2015,993,men_HJ,2015,https://worldathletics.org/athletes/athlete=14591501
119,2.09,,Sandeep SANDEEP KUMAR,03 FEB 1988,IND,4,,Hyderabad (IND),22 JUL 2015,993,men_HJ,2015,https://worldathletics.org/athletes/athlete=14198263
119,2.09,,Vincent BHARATHI,20 MAY 1994,IND,5,,Hyderabad (IND),22 JUL 2015,993,men_HJ,2015,https://worldathletics.org/athletes/athlete=14681185
119,2.09,,Nikhil CHITTARASU,24 AUG 1990,IND,2,,Bhopal (IND),05 AUG 2015,993,men_HJ,2015,https://worldathletics.org/athletes/athlete=14333783
119,2.09,,. CHETAN,,IND,8,,Kolkata (IND),18 SEP 2015,993,men_HJ,2015,https://worldathletics.org/athletes/india/chetan-14722885
119,2.09,,Tomohiro SHINNO,17 AUG 1996,JPN,17,,Wakayama (JPN),03 OCT 2015,993,men_HJ,2015,https://worldathletics.org/athletes/athlete=14671473
119,2.09,,So OTA,10 NOV 1997,JPN,3,,Wakayama (JPN),04 OCT 2015,993,men_HJ,2015,https://worldathletics.org/athletes/athlete=14719613
126,2.08,,Ping-Yan HUANG,30 SEP 1996,TPE,1,,Kaohsiung (TPE),28 FEB 2015,984,men_HJ,2015,https://worldathletics.org/athletes/athlete=14591662
126,2.08,,Ali ESSA MOHAMED,,KSA,4,,Qatif (KSA),11 APR 2015,984,men_HJ,2015,https://worldathletics.org/athletes/saudi-arabia/ali-essa-mohamed-14552381
126,2.08,,Rattapon KAEWKAMPOD,23 NOV 1992,THA,5,,Singapore (SGP),11 JUN 2015,984,men_HJ,2015,https://worldathletics.org/athletes/athlete=14677659
126,2.08,,Sergey OLESHKO,1993,KAZ,4,,Bishkek (KGZ),20 JUN 2015,984,men_HJ,2015,https://worldathletics.org/athletes/kazakhstan/sergey-oleshko-14427084
130,2.07,,Chuan-Hsiang KENG,24 NOV 1995,TPE,6,,Taipei City (TPE),16 MAY 2015,975,men_HJ,2015,https://worldathletics.org/athletes/athlete=14705941
130,2.07,,Shuo DING,08 APR 1998,CHN,7,,"Pascual Guerrero Stadium, Cali (COL)",18 JUL 2015,975,men_HJ,2015,https://worldathletics.org/athletes/athlete=14635015
130,2.07,,Kosei YAMAZAKI,,JPN,4,,Wakayama (JPN),01 AUG 2015,975,men_HJ,2015,https://worldathletics.org/athletes/japan/kosei-yamazaki-14719612
130,2.07,,Susumu SAWATA,,JPN,6,,Wakayama (JPN),01 AUG 2015,975,men_HJ,2015,https://worldathletics.org/athletes/japan/susumu-sawata-14719614
130,2.07,,A.P.G.D.K. GURUGE,,SRI,4,,Diyagama (SRI),19 DEC 2015,975,men_HJ,2015,https://worldathletics.org/athletes/athlete=14733682
135,2.06,,Suhag SURENDER,14 SEP 1995,IND,5,,Moodbidri (IND),17 JAN 2015,967,men_HJ,2015,https://worldathletics.org/athletes/india/suhag-surender-14681186
135,2.06,,Takumi TSUKAWA,01 AUG 1994,JPN,9,,Hiratsuka (JPN),13 JUN 2015,967,men_HJ,2015,https://worldathletics.org/athletes/japan/takumi-tsukawa-14663938
135,2.06,,Shun IMOKAWA,12 DEC 1996,JPN,9,,Hiratsuka (JPN),13 JUN 2015,967,men_HJ,2015,https://worldathletics.org/athletes/athlete=14703214
135,2.06,,Toshiki KUYA,,JPN,5,,Wakayama (JPN),04 OCT 2015,967,men_HJ,2015,https://worldathletics.org/athletes/japan/toshiki-kuya-14727979
135,2.06,,Norshafiee MOHD SHAQH,17 SEP 1997,MAS,1,,B.S.Begawan (BRU),24 NOV 2015,967,men_HJ,2015,https://worldathletics.org/athletes/athlete=14552390
135,2.06,,Lovepreet SINGH,25 MAR 1995,IND,2,,Patiala (IND),30 DEC 2015,967,men_HJ,2015,https://worldathletics.org/athletes/athlete=14675318
141,2.05,,Geo JOSE,24 SEP 1998,IND,4,,Thiruvanthapuram (IND),12 FEB 2015,958,men_HJ,2015,https://worldathletics.org/athletes/athlete=14675338
141,2.05,,Amir HOSSEINZADEH,23 MAR 1987,IRI,3,,Tehran (IRI) (i),13 FEB 2015,958,men_HJ,2015,https://worldathletics.org/athletes/athlete=14198627
141,2.05,,Guanpeng WANG,17 OCT 1994,CHN,11,,Shanghai (CHN) (i),01 MAR 2015,958,men_HJ,2015,https://worldathletics.org/athletes/athlete=14501989
141,2.05,,Tingsheng CAO,17 MAY 1993,CHN,13,,Shanghai (CHN) (i),01 MAR 2015,958,men_HJ,2015,https://worldathletics.org/athletes/pr-of-china/tingsheng-cao-14578277
141,2.05,,Lei WANG,06 JUL 1996,CHN,14,,Xianlin (CHN) (i),08 MAR 2015,958,men_HJ,2015,https://worldathletics.org/athletes/pr-of-china/lei-wang-14637821
141,2.05,,Kexun ZHANG,02 DEC 1994,CHN,15,,Xianlin (CHN) (i),08 MAR 2015,958,men_HJ,2015,https://worldathletics.org/athletes/pr-of-china/kexun-zhang-14522575
141,2.05,,Zhiyuan CHEN,02 JUN 1996,CHN,17,,Xianlin (CHN) (i),08 MAR 2015,958,men_HJ,2015,https://worldathletics.org/athletes/pr-of-china/zhiyuan-chen-14691843
141,2.05,,Haozhi CHENG,28 FEB 1997,CHN,11,,Beijing (CHN) (i),15 MAR 2015,958,men_HJ,2015,https://worldathletics.org/athletes/pr-of-china/haozhi-cheng-14691737
141,2.05,,Ushan Thiwanka PERERA,22 JAN 1998,SRI,2,,Colombo (SRI),29 MAR 2015,958,men_HJ,2015,https://worldathletics.org/athletes/athlete=14816165
141,2.05,,Kavee-Alagan ANPALAGAN,02 JUN 1992,MAS,4,,Kuala Lumpur (MAS),29 MAR 2015,958,men_HJ,2015,https://worldathletics.org/athletes/athlete=14377256
141,2.05,,Mohd AZLI GHAZALI,1995,MAS,5,,Kuala Lumpur (MAS),29 MAR 2015,958,men_HJ,2015,https://worldathletics.org/athletes/athlete=14498331
141,2.05,,Hussein AL IBRAHEEMI,28 JUN 1998,IRQ,5,,Manama (BRN),24 APR 2015,958,men_HJ,2015,https://worldathletics.org/athletes/athlete=14742937
141,2.05,,Long YU,01 OCT 1993,CHN,1f2,,Jinan (CHN),29 APR 2015,958,men_HJ,2015,https://worldathletics.org/athletes/athlete=14441093
141,2.05,,Gang HUANG,17 NOV 1994,CHN,1f2,,Jinan (CHN),29 APR 2015,958,men_HJ,2015,https://worldathletics.org/athletes/pr-of-china/gang-huang-14576449
